('https://image1.ljcdn.com/120000-inspection/b7c68db2-2f19-4ab1-b66a-02468238791f.jpg.296x216.jpg', '社会山东苑 户型通透 格局好 视野开阔，采光充足。', '社会山Bigparty  | 3室2厅 | 96.29平米 | 南 北 | 毛坯', '低楼层(共11层)板楼  -  张家窝', '199万', '单价20667元/平米')
('https://image1.ljcdn.com/120000-inspection/e0012a86-d7bf-4f93-a868-7cdc77b45172.jpg.296x216.jpg', '天房美域豪庭 双阳两居室 采光好 没住过', '天房美域豪庭  | 2室2厅 | 93.22平米 | 南 | 毛坯 | 有电梯', '中楼层(共32层)板楼  -  李七庄', '217万', '单价23279元/平米')
('https://image1.ljcdn.com/120000-inspection/06607fee-fb90-491e-9339-23426960c209.jpg.296x216.jpg', '社会山花园二区 2室1厅 225万', '社会山花园二区  | 2室1厅 | 126.79平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)板楼  -  张家窝', '225万', '单价17746元/平米')
('https://image1.ljcdn.com/120000-inspection/8d92002d-1950-460e-b84e-51565ab83b05.jpg.296x216.jpg', '星河一期、精装修全阳通透大三居。送地下车位。地下室', '星河香堤园  | 3室1厅 | 125.97平米 | 南 | 精装 | 无电梯', '低楼层(共7层)板楼  -  张家窝', '272万', '单价21593元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf57df14f-4a0d-4b0c-afdb-9ab9a8498192.jpg.296x216.jpg', '和瑞园洋房，环内两室，着急卖，看房随时，有钥匙', '和瑞园  | 2室1厅 | 64.45平米 | 西北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  李七庄', '148万', '单价22964元/平米')
('https://image1.ljcdn.com/120000-inspection/0babfa4d-11da-4cf1-8a88-8db4925471ab.jpg.296x216.jpg', '丽园 全明户型 满五年 精装修没住过 看房有钥匙', '华城景苑盛和丽园  | 2室1厅 | 84.09平米 | 南 北 | 精装', '高楼层(共26层)板楼  -  西营门', '155万', '单价18433元/平米')
('https://image1.ljcdn.com/120000-inspection/6579b942-30d1-4468-ab75-a306513c79c5.jpg.296x216.jpg', '华亭国际 洋房一楼 纯毛坯 南北通透 采光好 位置佳', '华亭国际  | 2室2厅 | 88.84平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)板楼  -  中北镇', '218万', '单价24539元/平米')
('https://image1.ljcdn.com/120000-inspection/774853ad-14e8-4027-b675-b82a163bcfbd.jpg.296x216.jpg', '温馨而不失高档的装修，拎包入住即可，采光好，视野好', '香槟左岸天澜园  | 3室2厅 | 134.02平米 | 南 | 精装 | 有电梯', '10层暂无数据  -  梅江', '455万', '单价33951元/平米')
('https://image1.ljcdn.com/120000-inspection/dfb58d15-6fb7-493c-87ec-f09ab27fd9f4.jpg.296x216.jpg', '房子满五年，有二套，无尾款，纯毛坯，次新房', '宏城御溪园  | 2室1厅 | 87.59平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共18层)板楼  -  李七庄', '206万', '单价23519元/平米')
('https://image1.ljcdn.com/120000-inspection/18da234b-b533-43c7-9a75-ea29fc7aa2bc.jpg.296x216.jpg', '花溪苑 空房一室 看房有钥匙 满五税费低', '花溪苑  | 1室1厅 | 66.58平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  中北镇', '150万', '单价22530元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd78a1ba8-4bff-4d20-a65f-823b21c8b0a9.jpg.296x216.jpg', '此房，南北通透，无贷款洋房单价低，南北通透楼层好', '地丰里  | 2室2厅 | 99.38平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  张家窝', '182万', '单价18314元/平米')
('https://image1.ljcdn.com/120000-inspection/1b8415de-9d65-4a16-81e8-934d22f3c6bc.jpg.296x216.jpg', '宏城御溪园二室通透户型，位置合适，楼层中偏上', '宏城御溪园  | 2室1厅 | 82.15平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  李七庄', '200万', '单价24346元/平米')
('https://image1.ljcdn.com/120000-inspection/ed28587f-8dd0-4844-a9a5-a373ad9a3aa3.jpg.296x216.jpg', '业主诚心卖 看房有钥匙 全阳户型 赠10平米大阳台', '宏城御溪园  | 1室1厅 | 70.17平米 | 南 | 简装 | 有电梯', '高楼层(共18层)板楼  -  李七庄', '155万', '单价22090元/平米')
('https://image1.ljcdn.com/120000-inspection/14481150-f1e1-4805-9b5b-549da150b0dc.jpg.296x216.jpg', '大地十二城枫桥园 2室1厅 203万', '大地十二城枫桥园  | 2室1厅 | 90.49平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  中北镇', '203万', '单价22434元/平米')
('https://image1.ljcdn.com/120000-inspection/8258d3b0-209c-4ff5-9a04-8c09d67d1573.jpg.296x216.jpg', '旭水蓝轩 两室一厅 双阳户型 可搭阁楼', '旭水蓝轩  | 2室1厅 | 80.5平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '165万', '单价20497元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb02a26c4-4d4e-45ae-aa95-cec49072a556.jpg.296x216.jpg', '恋海园 中间楼层 四居室户型 周末方便看房', '海逸长洲恋海园  | 4室1厅 | 234.31平米 | 南 北 | 简装 | 有电梯', '中楼层(共27层)板楼  -  梅江', '870万', '单价37131元/平米')
('https://image1.ljcdn.com/120000-inspection/2a4b9dd5-7593-433c-8405-4c91cfd04728.jpg.296x216.jpg', '次顶楼  采光好  房龄新 阳光100三期', '阳光壹佰西园  | 2室1厅 | 86.01平米 | 东北 | 其他 | 有电梯', '高楼层(共18层)板楼  -  体育中心街', '218万', '单价25346元/平米')
('https://image1.ljcdn.com/120000-inspection/36d03dd2-61d2-4c61-8068-7c498a0c2e98.jpg.296x216.jpg', '东园小两室 大阳台 业主婚房装修', '阳光壹佰东园  | 2室1厅 | 103.85平米 | 西南 | 精装 | 有电梯', '高楼层(共18层)板楼  -  体育中心街', '255万', '单价24555元/平米')
('https://image1.ljcdn.com/120000-inspection/71e42cee-5d78-4481-9906-cc307418978e.jpg.296x216.jpg', '南北通透两室，采光视野好，通透性强，业主诚心出售', '松江城武台馨苑  | 2室1厅 | 96.37平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)板楼  -  李七庄', '247万', '单价25631元/平米')
('https://image1.ljcdn.com/120000-inspection/5adabfcc-2796-44ca-86bd-687fb3998877.jpg.296x216.jpg', '河西梅江 地域湖旁 品质优质小区 两室两厅 拎包入住', '水岸江南天湾园  | 2室2厅 | 88.38平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)板楼  -  梅江', '282万', '单价31908元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbe9e8f53-ecc1-492b-877a-701b7242d8ca.jpg.296x216.jpg', '聚贤里 中间五层二楼 南北通透 精装修 拎包入住', '小镇西西里聚贤里  | 3室2厅 | 144.7平米 | 西南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  精武镇', '285万', '单价19696元/平米')
('https://image1.ljcdn.com/120000-inspection/f3e310c0-26d7-4680-baa1-ce59caedce64.jpg.296x216.jpg', '华亭国际 2室2厅 167万', '华亭国际  | 2室2厅 | 55.67平米 | 南 | 精装 | 有电梯', '高楼层(共11层)板楼  -  中北镇', '167万', '单价29999元/平米')
('https://image1.ljcdn.com/120000-inspection/d19664a3-22e3-4d92-8680-9050288db73c.jpg.296x216.jpg', '交通便利。格局方正实用。采光视野好', '水溪苑  | 2室1厅 | 81.67平米 | 南 北 | 简装 | 有电梯', '中楼层(共13层)板楼  -  中北镇', '187万', '单价22898元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5f95f453-d179-49db-ab56-51e2e8ddee4c.jpg.296x216.jpg', '汇颐花园 精装两室 南北通透 两房一厅朝南 房型难得', '心之筑汇颐花园  | 2室2厅 | 97.45平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  李七庄', '298万', '单价30580元/平米')
('https://image1.ljcdn.com/120000-inspection/242a85fa-b3bd-4166-bcc3-7a9b8c8bc555.jpg.296x216.jpg', '福悦里 两室一厅 过两年 房型方正采光好 看房方便', '福悦里  | 2室1厅 | 62.55平米 | 南 | 精装 | 有电梯', '中楼层(共18层)板楼  -  中北镇', '137万', '单价21903元/平米')
('https://image1.ljcdn.com/120000-inspection/be2fffba-bba2-4289-b2c1-1a66acc4bbd4.jpg.296x216.jpg', '朗庭园 2室户型方正 精装看房方便！', '朗庭园  | 2室1厅 | 92.06平米 | 东南 | 精装 | 有电梯', '中楼层(共20层)塔楼  -  李七庄', '245万', '单价26614元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadcf840cf8-1768-4e01-88ab-3fc22d31368c.jpg.296x216.jpg', '赵苑西里 位置好 楼层适中 看房方便', '赵苑西里  | 2室1厅 | 75.34平米 | 南 西 北 | 其他', '低楼层(共6层)板楼  -  西营门', '155万', '单价20574元/平米')
('https://image1.ljcdn.com/120000-inspection/0b23729e-87ad-4947-9414-ca63779447c8.jpg.296x216.jpg', '华亭丽园 2室1厅 187万', '华亭丽园  | 2室1厅 | 88.93平米 | 南 | 简装 | 有电梯', '高楼层(共18层)板楼  -  中北镇', '187万', '单价21028元/平米')
('https://image1.ljcdn.com/120000-inspection/dcebbf0c-9615-41db-8e52-93c5645efa26.jpg.296x216.jpg', '社会山花园二区 满二年 精装修 大三居 诚心出售', '社会山花园二区  | 3室2厅 | 134.29平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  张家窝', '235万', '单价17500元/平米')
('https://image1.ljcdn.com/120000-inspection/92011714-0f6b-494c-86d9-7dcc8075fb95.jpg.296x216.jpg', '天涛园 通透全明四室 观湖  没个税 三个阳面卧室', '天涛园  | 4室2厅 | 123.67平米 | 南 北 | 精装 | 有电梯', '高楼层(共30层)板楼  -  梅江', '450万', '单价36388元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload18d5cd4f-132f-4869-b76c-f6614e4e8f3b.jpg.296x216.jpg', '燕宇花园 户型方正 出行方便 小区环境干净舒适', '燕宇花园  | 2室2厅 | 102.49平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  中北镇', '227万', '单价22149元/平米')
('https://image1.ljcdn.com/120000-inspection/4493b553-9717-4146-8cff-dc43dd52cad3.jpg.296x216.jpg', '福悦里婚房装修一居室 中间层 采光好 满五唯一', '福悦里  | 1室1厅 | 55.69平米 | 西南 | 精装 | 有电梯', '中楼层(共18层)板楼  -  中北镇', '118万', '单价21189元/平米')
('https://image1.ljcdn.com/120000-inspection/e8466d7a-b3c4-429d-ba65-e1b0d2fab0a9.jpg.296x216.jpg', '松江城小两室精装修一楼不挡光小区新进口位置可做超市', '松江城武台馨苑  | 2室1厅 | 71.11平米 | 南 西 | 精装 | 有电梯', '低楼层(共17层)板楼  -  李七庄', '182万', '单价25595元/平米')
('https://image1.ljcdn.com/120000-inspection/db336979-be3c-43dc-a984-f4b2383b2752.jpg.296x216.jpg', 'H户型，南北通透，全明两室，送地下室', '宝庆里  | 2室1厅 | 85.01平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  张家窝', '156万', '单价18351元/平米')
('https://image1.ljcdn.com/120000-inspection/3614a8a2-27d2-4602-a76a-98f411a48eaa.jpg.296x216.jpg', '华亭国际 南北通透两室 采光足 视野佳 中间楼层位置', '华亭国际  | 2室2厅 | 86.54平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)板楼  -  中北镇', '198万', '单价22880元/平米')
('https://image1.ljcdn.com/120000-inspection/6f5cabe8-db11-4188-9a45-8d34a1088760.jpg.296x216.jpg', '洋房1楼，南北通透户型，布局合理', '旭水蓝轩  | 2室1厅 | 103.54平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  中北镇', '224万', '单价21635元/平米')
('https://image1.ljcdn.com/120000-inspection/7034d80c-764e-47d7-9a80-6be772002e60.jpg.296x216.jpg', '洋房两室 南北通透 采光好 出行方便', '假日风景花园  | 2室1厅 | 84.75平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '185万', '单价21829元/平米')
('https://image1.ljcdn.com/120000-inspection/474e6f74-304e-4b76-b467-e22703828dd0.jpg.296x216.jpg', '美域豪庭 通透大两室  H户型 2梯3户   有钥匙随时看', '天房美域豪庭  | 2室2厅 | 95.09平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  李七庄', '265万', '单价27869元/平米')
('https://image1.ljcdn.com/120000-inspection/29193bf1-1c7a-4878-94af-a73c3632ec4e.jpg.296x216.jpg', '出行方便，户型方正，居住方便舒适', '宏城御溪园  | 2室1厅 | 90.77平米 | 南 | 精装 | 有电梯', '低楼层(共18层)板楼  -  李七庄', '212万', '单价23356元/平米')
('https://image1.ljcdn.com/120000-inspection/acbf8555-c407-43d5-805f-cc8be0e26d1d.jpg.296x216.jpg', '满两年 无尾款 保利洋房 通透户型 好位置', '保利金融街诺丁山  | 3室2厅 | 101.66平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)板楼  -  张家窝', '220万', '单价21641元/平米')
('https://image1.ljcdn.com/120000-inspection/d962730a-0f3f-4696-862e-ffde978ca5b0.jpg.296x216.jpg', '洋房大三居，顶楼带阁楼，精装修。', '津尚花园  | 3室1厅 | 101.82平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  张家窝', '215万', '单价21116元/平米')
('https://image1.ljcdn.com/120000-inspection/b7aa349c-acf1-4ce6-8a16-8543c8e57ba6.jpg.296x216.jpg', '万科四季花城  南北通透  精装修 满两年', '万科四季花城  | 3室2厅 | 91.89平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  张家窝', '215万', '单价23398元/平米')
('https://image1.ljcdn.com/120000-inspection/4a441220-aabf-4889-88a1-fcb736dc8b7d.jpg.296x216.jpg', '假日风景花园 2室1厅 185万', '假日风景花园  | 2室1厅 | 92.93平米 | 东 西 | 精装 | 有电梯', '高楼层(共11层)板楼  -  中北镇', '185万', '单价19908元/平米')
('https://image1.ljcdn.com/120000-inspection/70d112e9-83ea-4bcb-b6ae-7ff2f530cbe0.png.296x216.jpg', '洛卡小镇 2室2厅 275万', '洛卡小镇  | 2室2厅 | 92.79平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  大寺', '275万', '单价29637元/平米')
('https://image1.ljcdn.com/120000-inspection/93efb56e-4cab-4841-99a3-df109f0aa578.jpg.296x216.jpg', '智达里 2室2厅 202万', '智达里  | 2室2厅 | 90.57平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  精武镇', '202万', '单价22304元/平米')
('https://image1.ljcdn.com/120000-inspection/b93c1f66-5c83-487c-8a11-6cba521a7742.jpg.296x216.jpg', '富力津门湖江湾广场 1室0厅 110万', '富力津门湖江湾广场  | 1室0厅 | 40.81平米 | 西南 | 精装 | 有电梯', '高楼层(共30层)板楼  -  梅江', '110万', '单价26955元/平米')
('https://image1.ljcdn.com/120000-inspection/aed97922-bb36-4cb6-943b-f4a970606e12.JPG.296x216.jpg', '雅境新风尚  精装一室  人车分流，出行方便', '雅境新枫尚  | 1室1厅 | 61.05平米 | 南 | 精装 | 有电梯', '低楼层(共28层)板楼  -  新梅江', '215万', '单价35218元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload168c2d8e-390e-498c-b11c-e642dea882f5.jpg.296x216.jpg', '燕宇花园 高楼层 采光好 视野开阔', '燕宇花园  | 1室1厅 | 57.24平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  中北镇', '121万', '单价21140元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5e1ac867-8097-453c-901f-beec61dab85b.jpg.296x216.jpg', '满五唯一，顶赠阁楼，面积大，可改3室，南北通透', '金厦新都庄园涵溪园  | 2室1厅 | 74.02平米 | 南 北 | 精装 | 有电梯', '高楼层(共10层)板楼  -  李七庄', '255万', '单价34451元/平米')
('https://image1.ljcdn.com/120000-inspection/d9fb4400-299b-488c-b408-05ea9106c412.jpg.296x216.jpg', '小区前排，户型方正，采光好，方便看房', '溪秀苑翠溪园  | 2室1厅 | 86.96平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '188万', '单价21620元/平米')
('https://image1.ljcdn.com/120000-inspection/2b0afeb8-01b2-43b4-a7b6-e5c1a8c038e3.JPG.296x216.jpg', '小区直观梅江湖，四季观湖观景，简单装修。', '水岸江南天湾园  | 2室1厅 | 64.02平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)板楼  -  梅江', '214万', '单价33428元/平米')
('https://image1.ljcdn.com/120000-inspection/ec04ac29-e0f5-4901-915f-615849d5954c.jpg.296x216.jpg', '和瑞园一室，户型方正，看房有钥匙，精装修', '和瑞园  | 1室1厅 | 55.86平米 | 东南 | 简装 | 有电梯', '低楼层(共25层)板楼  -  李七庄', '122万', '单价21841元/平米')
('https://image1.ljcdn.com/120000-inspection/e85f39af-d961-41ab-a030-8fce0167fc6d.jpg.296x216.jpg', '竹华里 有电梯 阳面客厅 采光好两室 全明户型', '竹华里  | 2室1厅 | 116.75平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  华苑', '332万', '单价28437元/平米')
('https://image1.ljcdn.com/120000-inspection/e69c9ac1-2bde-4752-9325-efd510895828.jpg.296x216.jpg', '星河大平米三室 一楼带前后小院 精装修', '星河荣御  | 3室1厅 | 126.34平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)板楼  -  张家窝', '288万', '单价22796元/平米')
('https://image1.ljcdn.com/120000-inspection/000d75ab-ebab-42b9-b34e-7b0f3f9728f5.jpg.296x216.jpg', '顺通优质户型  看房方便 看房提前联系', '顺通家园  | 1室1厅 | 54.72平米 | 东 南 | 简装', '低楼层(共18层)塔楼  -  中北镇', '115万', '单价21017元/平米')
('https://image1.ljcdn.com/120000-inspection/5559a47a-6c73-43f4-8d71-7de58e667ed1.jpg.296x216.jpg', '万科宽景洋房  南北通透 格局方正 可改三室 居家标配', '假日风景花园  | 2室2厅 | 94.73平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  中北镇', '225万', '单价23752元/平米')
('https://image1.ljcdn.com/120000-inspection/5b7d8c36-d146-4e18-a0ec-dc5d77a8f3b46.jpg.296x216.jpg', '盈润园 3室1厅 300万', '盈润园  | 3室1厅 | 87.96平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)板楼  -  中北镇', '300万', '单价34107元/平米')
('https://image1.ljcdn.com/120000-inspection/413e54c6-2e48-4fd6-890d-f0eabfd8ab42.jpg.296x216.jpg', '喜年广场 1室0厅 90万', '喜年广场  | 1室0厅 | 45.57平米 | 南 | 精装 | 有电梯', '低楼层(共29层)板楼  -  梅江', '90万', '单价19750元/平米')
('https://image1.ljcdn.com/120000-inspection/1afec9d6-6e40-41a6-b84e-ed42c8556e1d.jpg.296x216.jpg', '万科物业 ，南北通透 ，采光充足', '假日风景花园  | 2室2厅 | 97.14平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  中北镇', '250万', '单价25737元/平米')
('https://image1.ljcdn.com/120000-inspection/ab756508-ae75-473e-bf58-e8b39b513486.jpg.296x216.jpg', '奥体南侧 交通便利  配套齐全 小区位置好', '中盛里  | 1室1厅 | 64.77平米 | 西 | 其他 | 无电梯', '中楼层(共6层)板楼  -  李七庄', '160万', '单价24703元/平米')
('https://image1.ljcdn.com/120000-inspection/3a1e5ceb-8a08-41b9-ae87-e4148ea5287e.jpg.296x216.jpg', '南北通透三室，单价低，诚心卖，看房方便。', '俊城浅水湾  | 3室2厅 | 127.93平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)板楼  -  体育中心街', '350万', '单价27359元/平米')
