('https://image1.ljcdn.com/500000-inspection/94097ad3-c398-4b26-bc84-93274550dce2.jpg.296x216.jpg', '东原正规两房 采光好 视野好 可看江', '东原九城时光  | 2室1厅 | 73平米 | 东南 | 其他 | 有电梯', '中楼层(共34层)2015年建板塔结合  -  杨家坪', '145万', '单价19864元/平米')
('https://image1.ljcdn.com/500000-inspection/c1f6fa4f-28ac-4ebd-b57e-49b8e8e639e3.jpg.296x216.jpg', '联发正规两房 户型方正 中楼层 朝中庭', '联发嘉园  | 2室1厅 | 71.3平米 | 南 | 简装 | 有电梯', '中楼层(共32层)2011年建塔楼  -  杨家坪', '120万', '单价16831元/平米')
('https://image1.ljcdn.com/500000-inspection/de472683-91f2-4819-b865-c4d3bdeb3edf.jpg.296x216.jpg', '保利爱尚里 清水大三房 朝中庭  业主诚心出售 99平', '保利爱尚里尚佳  | 3室2厅 | 98.9平米 | 东南 | 毛坯 | 有电梯', '中楼层(共33层)2015年建塔楼  -  石坪桥', '145万', '单价14662元/平米')
('https://image1.ljcdn.com/500000-inspection/891b9d41-278d-4d13-8ca5-7d9f90014b11.jpg.296x216.jpg', '祥瑞新城唯一的两房改一室，视野开阔 防西晒 。', '祥瑞新城  | 2室1厅 | 64平米 | 东南 | 精装', '低楼层(共34层)塔楼  -  杨家坪', '91万', '单价14219元/平米')
('https://image1.ljcdn.com/500000-inspection/088239a9-180f-4b82-ba9c-c576ab7832b7.jpg.296x216.jpg', '金源利青国青城两居室看中庭住家安静', '金源利青国青城  | 2室2厅 | 79平米 | 东南 | 简装 | 有电梯', '中楼层(共26层)2013年建塔楼  -  黄桷坪', '96万', '单价12152元/平米')
('https://image1.ljcdn.com/500000-inspection/a33b3b76-1a82-48a6-a147-5649b9105c5a.jpg.296x216.jpg', '精装大两房直接入住+业主诚心出售价格有空间', '协信天骄城  | 2室2厅 | 100.45平米 | 西南 | 精装 | 有电梯', '高楼层(共32层)2008年建塔楼  -  彩云湖', '140万', '单价13938元/平米')
('https://image1.ljcdn.com/500000-inspection/14f56703-8b52-4970-b225-e3f492cec561.jpg.296x216.jpg', '巴国城品质两房 住家装修 拎包入住', '保利可爱岛  | 2室1厅 | 76平米 | 西 | 简装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  巴国城', '110万', '单价14474元/平米')
('https://image1.ljcdn.com/500000-inspection/412c448f-32ef-4b53-8233-742e73791d71.jpg.296x216.jpg', '华岩新城+恒大雅苑+正规四房两卫+南北通透+出行方便', '恒大雅苑  | 4室2厅 | 144.81平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2012年建板塔结合  -  华岩', '160万', '单价11049元/平米')
('https://image1.ljcdn.com/500000-inspection/355702a3-2e7e-4085-83b6-7a08aa8e7fef.jpg.296x216.jpg', '东原九城时光 精装两房 看江 。。', '东原九城时光  | 2室1厅 | 72.54平米 | 东 | 精装 | 有电梯', '高楼层(共34层)2015年建板塔结合  -  杨家坪', '145万', '单价19989元/平米')
('https://image1.ljcdn.com/500000-inspection/987129a7-9145-4eff-b985-c0f4910bce34.jpg.296x216.jpg', '和泓四季A区 清水三房 朝中庭', '和泓四季A区  | 3室2厅 | 107平米 | 西北 | 毛坯', '低楼层(共31层)塔楼  -  华岩', '108万', '单价10094元/平米')
('https://image1.ljcdn.com/500000-inspection/60040f27-3774-41be-859c-653143097349.jpg.296x216.jpg', '四季花园 2室1厅 112万', '四季花园  | 2室1厅 | 69.86平米 | 东 | 简装 | 有电梯', '低楼层(共29层)2007年建塔楼  -  杨家坪', '112万', '单价16033元/平米')
('https://image1.ljcdn.com/500000-inspection/9fafc6ea-abba-4d6f-a33a-37f9076e37ce.jpg.296x216.jpg', '此房视野好，配套设施齐全，交通方便', '华润二十四城嘉悦府  | 1室0厅 | 44.06平米 | 东 | 简装 | 有电梯', '中楼层(共42层)2016年建塔楼  -  谢家湾', '77万', '单价17477元/平米')
('https://image1.ljcdn.com/500000-inspection/75842bff-c345-42f1-acb2-b9634f0fd119.jpg.296x216.jpg', '同心家园装修好两房 拧包入住 高层视野 采光充足安静', '同心家园A组团  | 2室2厅 | 80.77平米 | 西南 | 精装 | 有电梯', '高楼层(共31层)2010年建塔楼  -  二郎', '99.5万', '单价12319元/平米')
('https://image1.ljcdn.com/500000-inspection/515491d1-016f-4270-bb06-0a5021cff5f5.jpg.296x216.jpg', '优质清水正规三房双卫 满两年采光充足 朝中庭安静住家', '奥园盘龙壹号  | 3室2厅 | 97平米 | 东南 | 毛坯 | 有电梯', '低楼层(共33层)2015年建塔楼  -  蟠龙', '143万', '单价14743元/平米')
('https://image1.ljcdn.com/500000-inspection/9660bb6c-58d1-4f4a-8b03-dc59cb65220f.jpg.296x216.jpg', '金科品质  公园里的大三房  全屋精致装修 赠送达15平', '金科西城大院  | 3室2厅 | 102平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2009年建塔楼  -  巴国城', '149万', '单价14608元/平米')
('https://image1.ljcdn.com/500000-inspection/c47a1658-0bbf-4f91-b8dc-71e3d2ca916a.jpg.296x216.jpg', '清水小两房，适中楼层，住家安逸', '万科西九  | 2室1厅 | 58平米 | 东南 | 毛坯 | 有电梯', '中楼层(共34层)2016年建塔楼  -  石坪桥', '102万', '单价17587元/平米')
('https://image1.ljcdn.com/500000-inspection/b86e539a-c525-4fab-a22f-94652004eea4.jpg.296x216.jpg', '华宇春江花月  2房2厅1卫  外阳台很大  朝中庭', '华宇春江花月  | 2室2厅 | 81.52平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  谢家湾', '125万', '单价15334元/平米')
('https://image1.ljcdn.com/500000-inspection/5e201da4-c345-4957-94b2-73016d537aa8.jpg.296x216.jpg', '远洋城 正规三室 户型方正 采光好 赠送面积大', '远洋城  | 3室1厅 | 82平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2018年建塔楼  -  石桥铺', '126万', '单价15366元/平米')
('https://image1.ljcdn.com/500000-inspection/e5278446-d088-440c-9942-05212bb0bfad.jpg.296x216.jpg', '央企楼盘。品质物业、交通便利、设施配套成熟', '保利爱尚里尚美  | 4室2厅 | 111.75平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2016年建塔楼  -  石坪桥', '188万', '单价16824元/平米')
('https://image1.ljcdn.com/500000-inspection/73b07916-9e58-440b-bfae-2e0463aedb5d.jpg.296x216.jpg', '远洋城二期 三房双卫 户型好 业主诚心好说话 价格美丽', '远洋城  | 3室1厅 | 88平米 | 西北 | 其他', '中楼层(共34层)2018年建塔楼  -  石桥铺', '130万', '单价14773元/平米')
('https://image1.ljcdn.com/500000-inspection/d4209da1-2cbc-4078-9471-6a0127502075.jpg.296x216.jpg', '新九龙步行街 龙城锦都正规两房 楼梯房 小区环境优美', '龙城锦都  | 2室1厅 | 65.19平米 | 南 | 简装 | 无电梯', '低楼层(共7层)2006年建板楼  -  毛线沟', '66万', '单价10125元/平米')
('https://image1.ljcdn.com/500000-inspection/1b597c75-370c-4be5-90b1-983bd758d219.jpg.296x216.jpg', '聚金万佳苑，重医轻轨家乐福，带小区环境清水三房', '聚金万佳苑  | 3室2厅 | 95平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2007年建塔楼  -  谢家湾', '115万', '单价12106元/平米')
('https://image1.ljcdn.com/500000-inspection/58ac0bc3-19b8-435a-b54e-2b1d510a2713.jpg.296x216.jpg', '东原九城时光精装两房干净整洁住家舒适', '东原九城时光  | 2室1厅 | 57.68平米 | 西南 | 精装 | 有电梯', '中楼层(共42层)2016年建板塔结合  -  杨家坪', '105万', '单价18204元/平米')
('https://image1.ljcdn.com/500000-inspection/2171dfca-2c19-41de-b5fe-dc652ba9f4b3.jpg.296x216.jpg', '花半里百合园装修三房看图书馆高楼层采光好', '保利花半里百合园  | 3室2厅 | 97.57平米 | 西北 | 简装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  杨家坪', '188万', '单价19269元/平米')
('https://image1.ljcdn.com/500000-inspection/3f8ecee5-f354-48d0-b896-61bec6b7f2cb.jpg.296x216.jpg', '住家装修，采光很好的小两房。。', '建工新康桥  | 2室1厅 | 52平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2004年建塔楼  -  石桥铺', '72万', '单价13847元/平米')
('https://image1.ljcdn.com/500000-inspection/ae83e000-dc5e-45aa-bbfb-3b5b7fa06ddb.jpg.296x216.jpg', '九龙坡石坪桥正街保利爱尚里住家装修精装三房业主诚心', '保利爱尚里尚佳  | 3室2厅 | 98.24平米 | 东北 | 精装 | 有电梯', '低楼层(共33层)2015年建塔楼  -  石坪桥', '162万', '单价16491元/平米')
('https://image1.ljcdn.com/500000-inspection/771605ed-ba69-4b52-8d66-2181bf4df0ba.jpg.296x216.jpg', '华润四期 朝东户型 可改小三房 中间楼层 卧室看江', '华润二十四城嘉悦府  | 2室2厅 | 82.12平米 | 东 | 毛坯 | 有电梯', '低楼层(共33层)2016年建塔楼  -  谢家湾', '165万', '单价20093元/平米')
('https://image1.ljcdn.com/500000-inspection/3f587f74-45c0-49df-bb32-af45c5d195e7.jpg.296x216.jpg', '广厦城蜜宫 清水小三房，小区新环境好', '广厦城蜜宫  | 3室1厅 | 86.33平米 | 东南 | 毛坯 | 有电梯', '低楼层(共31层)2015年建塔楼  -  黄桷坪', '103万', '单价11931元/平米')
('https://image1.ljcdn.com/500000-inspection/1f24c840-0d46-43a8-abad-8fb4f472e4b5.jpg.296x216.jpg', '保利爱尚里 带家具家电 环境舒适 交通便利', '保利爱尚里尚佳  | 4室2厅 | 118.36平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2015年建塔楼  -  石坪桥', '185万', '单价15631元/平米')
('https://image1.ljcdn.com/500000-inspection/f084a6bc-75c4-422a-a331-4a5a3730d8f8.jpg.296x216.jpg', '奥园正规清水两房  业主证在手 采光好 业主诚心卖', '奥园盘龙壹号  | 2室2厅 | 71.47平米 | 东北 | 毛坯 | 有电梯', '高楼层(共30层)2015年建塔楼  -  蟠龙', '115万', '单价16091元/平米')
('https://image1.ljcdn.com/500000-inspection/48a4f5b9-cdd9-46b5-9bba-93fcf61fae79.jpg.296x216.jpg', '恒大绿洲正规两房 户型方正 出行方便', '恒大绿洲  | 2室2厅 | 75.07平米 | 北 | 简装 | 有电梯', '低楼层(共11层)2010年建塔楼  -  杨家坪', '138万', '单价18383元/平米')
('https://image1.ljcdn.com/500000-inspection/8395863c-0fb4-41be-8d31-2c8de3573836.jpg.296x216.jpg', '华润正规清水                      两房采光充足', '华润二十四城  | 2室1厅 | 81.56平米 | 西 | 毛坯 | 有电梯', '高楼层(共33层)2011年建塔楼  -  谢家湾', '160万', '单价19618元/平米')
('https://image1.ljcdn.com/500000-inspection/4b3e7be4-e0a0-4815-8e0c-6722e22d436e.jpg.296x216.jpg', '归谷城市美墅 商圈中的别墅 清水', '归谷城市美墅   | 叠拼别墅 | 4室2厅 | 255.08平米 | 东 | 毛坯 | 无电梯', '上叠(共2层)2002年建暂无数据  -  石桥铺', '250万', '单价9801元/平米')
('https://image1.ljcdn.com/500000-inspection/c15eb844-c330-40a6-b642-838b9fbd010d.jpg.296x216.jpg', '金科品质大两房带个小房间，看中庭 业主诚心出售', '金科西城大院  | 3室2厅 | 79.19平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2011年建板楼  -  巴国城', '115万', '单价14523元/平米')
('https://image1.ljcdn.com/500000-inspection/e29a9e99-b2d8-4a09-9f64-ca0cb42d7bf0.jpg.296x216.jpg', '房子朝南，户型方正，采光好，装修清爽', '华润二十四城  | 2室1厅 | 84.52平米 | 南 | 简装 | 有电梯', '高楼层(共33层)2011年建塔楼  -  谢家湾', '168万', '单价19877元/平米')
('https://image1.ljcdn.com/500000-inspection/eea4bed4-3089-4ea2-a3f4-949cd9e22b1c.jpg.296x216.jpg', '华润二十四城三期 3室2厅 275万', '华润二十四城三期  | 3室2厅 | 119平米 | 南 | 精装 | 有电梯', '高楼层(共44层)2013年建塔楼  -  谢家湾', '275万', '单价23110元/平米')
('https://image1.ljcdn.com/500000-inspection/1d3b956e-b16f-4745-9210-531425fe9b73.jpg.296x216.jpg', '九龙坡区石坪桥正街保利爱尚里一期住家装修户型方正', '保利爱尚里尚佳  | 2室2厅 | 73.47平米 | 东 | 简装 | 有电梯', '低楼层(共33层)2015年建塔楼  -  石坪桥', '120万', '单价16334元/平米')
('https://image1.ljcdn.com/500000-inspection/70e53cdd-6210-4893-833f-58197ed58c57.jpg.296x216.jpg', '杨家坪商圈旁  轻轨旁  出行方便', '福星颐美华庭  | 2室1厅 | 63.96平米 | 东南 | 简装', '低楼层(共28层)塔楼  -  杨家坪', '76万', '单价11883元/平米')
('https://image1.ljcdn.com/500000-inspection/54a55ffc-4077-4e81-b974-2cf9ace6896b.jpg.296x216.jpg', '恒大精装四房 中间楼层看人工湖 带家电家具 诚心出售', '恒大绿洲  | 4室2厅 | 156.93平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2010年建塔楼  -  杨家坪', '249万', '单价15867元/平米')
('https://image1.ljcdn.com/500000-inspection/f8e1a36f-0525-4356-bee0-0716e62b38d9.jpg.296x216.jpg', '正规2房改三房 精装修 家电全新 拎包入住', '彩云印象  | 3室1厅 | 76.58平米 | 西南 西 | 精装 | 有电梯', '高楼层(共33层)2008年建塔楼  -  蟠龙', '103万', '单价13450元/平米')
('https://image1.ljcdn.com/500000-inspection/f238ff2d-1ec1-404e-bf4d-616f72fcad56.jpg.296x216.jpg', '谢家湾 大鼎  1室1厅  带家电  63万', '大鼎世纪滨江  | 1室1厅 | 47平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2012年建塔楼  -  谢家湾', '63万', '单价13405元/平米')
('https://image1.ljcdn.com/500000-inspection/21945bff-c118-4579-aa81-0d888c86b94f.JPG.296x216.jpg', '九龙坡 清水两房带阁楼带露台  户型通透', '金科阳光小镇一期  | 3室2厅 | 89.15平米 | 东南 | 毛坯', '高楼层(共6层)板楼  -  华岩', '150万', '单价16826元/平米')
('https://image1.ljcdn.com/500000-inspection/549c5b2f-f4e7-4629-ad3a-07121f0eb1fe.jpg.296x216.jpg', '步行街中，出行便利，住家方便，轻轨站近', '重百大楼  | 2室1厅 | 74平米 | 南 | 简装', '中楼层(共29层)塔楼  -  杨家坪', '90万', '单价12163元/平米')
('https://image1.ljcdn.com/500000-inspection/095e5509-7bbf-4e12-ad41-373411db2246.jpg.296x216.jpg', '石坪桥 阳光心悦 正规住家装修两房 户型方正 住家装修', '阳光心悦  | 2室1厅 | 89.75平米 | 东 | 简装', '高楼层(共26层)2007年建塔楼  -  石坪桥', '93.5万', '单价10418元/平米')
('https://image1.ljcdn.com/500000-inspection/04ef59f8-5e40-4d5d-9cf1-2bd816801899.jpg.296x216.jpg', '业主急售！彩云湖畔装修跃层三房！拎包入住，看房方便', '金科500间  | 3室2厅 | 78平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2009年建塔楼  -  巴国城', '112万', '单价14359元/平米')
('https://image1.ljcdn.com/500000-inspection/c7af1e41-fab5-4379-9743-569b82429589.jpg.296x216.jpg', '正规三房，精装修，采光好，拎包入住', '玖隆城  | 3室2厅 | 108.3平米 | 南 | 精装 | 有电梯', '高楼层(共31层)2008年建塔楼  -  二郎', '139万', '单价12835元/平米')
('https://image1.ljcdn.com/500000-inspection/686ea2f0-5ed2-41fa-b322-4e0097826c20.jpg.296x216.jpg', '金科云湖天都 3室2厅 138万', '金科云湖天都  | 3室2厅 | 105平米 | 东 北 | 简装 | 有电梯', '低楼层(共26层)2008年建塔楼  -  彩云湖', '138万', '单价13143元/平米')
('https://image1.ljcdn.com/500000-inspection/5e8b4876-b3bb-4e22-8e02-630b3f589cbd.jpg.296x216.jpg', '杨家坪联发嘉园大两房，格局端正，交通便利', '联发嘉园  | 2室2厅 | 84.74平米 | 西北 | 其他 | 有电梯', '中楼层(共34层)2011年建塔楼  -  杨家坪', '136万', '单价16050元/平米')
('https://image1.ljcdn.com/500000-inspection/f2ba5f0b-ed69-4c59-a576-4a503887893a.jpg.296x216.jpg', '（两卧室+书房+储物间）  （居家装修）（随时看房）', '斌鑫西城绿锦  | 3室1厅 | 86.48平米 | 南 | 精装', '高楼层(共33层)塔楼  -  华岩', '107万', '单价12373元/平米')
('https://image1.ljcdn.com/500000-inspection/3b7fd755-b260-4065-8a2d-df4138122101.JPG.296x216.jpg', '阳光小镇洋房+板式结构+中庭景观+安静+随时看房', '金科阳光小镇三期  | 3室2厅 | 118.8平米 | 南 | 毛坯 | 有电梯', '中楼层(共6层)板楼  -  华岩', '150万', '单价12627元/平米')
('https://image1.ljcdn.com/500000-inspection/7d4ab847-d32e-466a-a3b5-b9204823aafa.jpg.296x216.jpg', '石坪桥保利爱尚里正规装修两房中间楼层朝小区中庭安静', '保利爱尚里尚佳  | 2室1厅 | 73平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2015年建塔楼  -  石坪桥', '125万', '单价17124元/平米')
('https://image1.ljcdn.com/500000-inspection/30097ba9-ae35-4b51-87cd-c049a74ad5e2.jpg.296x216.jpg', '住家装修四房+细节石材装修+设计师精心设计+满五年', '金科阳光小镇一期  | 4室2厅 | 133平米 | 南 | 精装 | 有电梯', '中楼层(共6层)板楼  -  华岩', '180万', '单价13534元/平米')
('https://image1.ljcdn.com/500000-inspection/ea7e2340-992b-4bc5-9c73-dcc7e3faa29b.jpg.296x216.jpg', '和泓四季A区 清水三房 朝中庭', '和泓四季A区  | 3室2厅 | 107平米 | 西南 | 毛坯', '低楼层(共31层)塔楼  -  华岩', '115万', '单价10748元/平米')
('https://image1.ljcdn.com/500000-inspection/d649faec-19d1-40de-b061-3fc2a5558ce5.jpg.296x216.jpg', '天骄城 3室2厅2卫 精装修 带地暖 入户花园 朝公园', '协信天骄城  | 3室2厅 | 136平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2008年建塔楼  -  彩云湖', '200万', '单价14706元/平米')
('https://image1.ljcdn.com/500000-inspection/eb06724e-bfda-40e2-bf0b-77e49f4d154d.jpg.296x216.jpg', '九龙坡 石桥铺 半山公馆  正规两房 精装修 看房方便', '半山公馆  | 2室1厅 | 76平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2013年建板楼  -  石桥铺', '93万', '单价12237元/平米')
('https://image1.ljcdn.com/500000-inspection/66b28b89-6656-4929-a29d-d40bde34a3ea.jpg.296x216.jpg', '华宇正规大两房 户型方正 安静宜居 大阳台 主卧带阳台', '华宇春江花月  | 2室2厅 | 85平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2010年建塔楼  -  谢家湾', '130万', '单价15295元/平米')
('https://image1.ljcdn.com/500000-inspection/d2960297-6ede-402a-8376-a2ae5eac5933.jpg.296x216.jpg', '蟠龙商圈  万科精装三房  拎包入住  住家舒适', '万科西城  | 3室2厅 | 117.48平米 | 东 | 精装', '高楼层(共32层)暂无数据  -  蟠龙', '180万', '单价15322元/平米')
('https://image1.ljcdn.com/500000-inspection/448bae0e-8900-45a0-a48d-d5ba7176df6b.jpg.296x216.jpg', '： 户型十分方正，南北通透的板式结构，户型方正，采', '达飞苑  | 2室1厅 | 58平米 | 东南 | 毛坯 | 有电梯', '中楼层(共33层)2002年建塔楼  -  石桥铺', '63万', '单价10863元/平米')
('https://image1.ljcdn.com/500000-inspection/7ad1bd21-f945-4519-8c17-776fd0ffd775.jpg.296x216.jpg', '袁家岗文化一村3楼两房，采光好。', '文化一村  | 2室1厅 | 57.37平米 | 东南 | 其他', '低楼层(共10层)1996年建板楼  -  谢家湾', '45万', '单价7844元/平米')
('https://image1.ljcdn.com/500000-inspection/d2406d40-85c3-428c-ab24-f49142d730f6.jpg.296x216.jpg', '装修保养很好，业主诚心出售，朝南的正规两房', '宜居苑  | 2室1厅 | 65.68平米 | 南 | 其他 | 有电梯', '中楼层(共24层)2007年建塔楼  -  大坪', '102万', '单价15530元/平米')
('https://image1.ljcdn.com/500000-inspection/ee99147e-2e5d-4f85-a1fc-d659345d46cb.jpg.296x216.jpg', '广厦城蜜宫 精装小三房双卫，侧看江', '广厦城蜜宫  | 3室2厅 | 88.98平米 | 西南 | 精装 | 有电梯', '低楼层(共18层)2015年建塔楼  -  黄桷坪', '120万', '单价13487元/平米')
('https://image1.ljcdn.com/500000-inspection/484c1a47-27c4-4148-843c-2133ae18e70f.jpg.296x216.jpg', '九龙坡区 谢家湾 大鼎世纪滨江 装修二房 清爽干净', '大鼎世纪滨江  | 2室2厅 | 72.98平米 | 西南 | 精装 | 有电梯', '低楼层(共33层)2012年建塔楼  -  谢家湾', '105万', '单价14388元/平米')
('https://image1.ljcdn.com/500000-inspection/ec984014-da64-45ab-9b71-ed033115f14b.jpg.296x216.jpg', '巴国城后门，巴国御景，装修大跃层，楼下是巴国城公园', '巴国御景  | 5室2厅 | 191.25平米 | 北 | 简装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  巴国城', '240万', '单价12550元/平米')
