('https://image1.ljcdn.com/120000-inspection/f20d03d2-e254-4e99-9761-5993a5ee1da3.jpg.296x216.jpg', '生态城世茂鲲玉园南北小高层二居室', '鲲玉园  | 2室1厅 | 103.85平米 | 南 北 | 精装', '高楼层(共11层)板楼  -  中新生态城', '185万', '单价17815元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploaddb1288a6-e1a1-4243-942b-f46467e08552.JPG.296x216.jpg', '万科的物业，一楼南向采光较好，适合居住', '万科锦庐  | 2室1厅 | 103.34平米 | 南 | 简装', '低楼层(共18层)暂无数据  -  中新生态城', '212万', '单价20515元/平米')
('https://image1.ljcdn.com/120000-inspection/812a42cf-f8e0-496e-9aaa-9f46f9f6b03d.jpg.296x216.jpg', '红树湾花园 万科物业 南北通透三室 带露台', '红树湾花园  | 3室2厅 | 116.31平米 | 南 北 | 其他', '高楼层(共21层)暂无数据  -  中新生态城', '222万', '单价19087元/平米')
('https://image1.ljcdn.com/120000-inspection/92dd0969-43a4-4cc2-8a62-c4b2d06df4ba.jpg.296x216.jpg', '天和园 满五好房 南北通透 明厨明卫 无遮挡 采光好', '天房天和园  | 2室2厅 | 115.54平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  中新生态城', '230万', '单价19907元/平米')
('https://image1.ljcdn.com/120000-inspection/b8343fb2-c081-462b-ba09-290abc7e564e.jpg.296x216.jpg', '首创康桥郡 精装洋房通透两室 中间楼层', '首创康桥郡  | 2室2厅 | 93.82平米 | 南 北 | 其他', '中楼层(共11层)板楼  -  中新生态城', '206万', '单价21957元/平米')
('https://image1.ljcdn.com/120000-inspection/85d11bec-997e-4af5-a2e6-ec4ac87c9c69.jpg.296x216.jpg', '生态城天房天和园 满两年 小高层一楼 一梯一户', '天房天和园  | 3室3厅 | 262.11平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共11层)板楼  -  中新生态城', '320万', '单价12209元/平米')
('https://image1.ljcdn.com/120000-inspection/115b586d-7ae0-4cad-9fd8-5a76e8183b78.jpg.296x216.jpg', '中新生态城 天和园 南北通透两居室 业主靠谱 随时签约', '天房天和园  | 2室2厅 | 101.91平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  中新生态城', '195万', '单价19135元/平米')
('https://image1.ljcdn.com/120000-inspection/6cae95f8-5bfc-4227-85a5-c93e6e54e5a0.jpg.296x216.jpg', '首玺 南北通透精装修三室 位置好 全新房 有钥匙', '首玺  | 3室2厅 | 134.84平米 | 南 北 | 精装', '低楼层(共22层)板楼  -  中新生态城', '260万', '单价19283元/平米')
('https://image1.ljcdn.com/120000-inspection/1aaa4b33-4c48-47ae-a61f-47d95f4e621c.jpg.296x216.jpg', '天房天和园 带地下室 户型方正 业主诚心卖', '天房天和园  | 3室2厅 | 141.11平米 | 南 北 | 精装', '低楼层(共6层)板楼  -  中新生态城', '340万', '单价24095元/平米')
('https://image1.ljcdn.com/120000-inspection/14242ec0-60e7-428d-8439-a375e8999594.JPG.296x216.jpg', '万科海港城三期 南北通透H户型 统一装修 过两年', '万科海港城  | 2室2厅 | 89.36平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  滨海其它', '185万', '单价20703元/平米')
('https://image1.ljcdn.com/120000-inspection/8aa654c2-e3db-4e57-b790-1c0ccead6333.jpg.296x216.jpg', '中新生态城 南向两居 精装修 高楼层 视野开阔', '美林园  | 2室2厅 | 85.7平米 | 南 北 | 其他', '中楼层(共14层)板楼  -  中新生态城', '171万', '单价19954元/平米')
('https://image1.ljcdn.com/120000-inspection/149aa8cc-2d15-444f-a4e5-03d42a96ffdd.jpg.296x216.jpg', '阿亚拉雅境 精装三室 中间楼层 采光充足 带车位', '阿亚拉雅境  | 3室2厅 | 138.12平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  中新生态城', '275万', '单价19911元/平米')
('https://image1.ljcdn.com/120000-inspection/d6d4a74c-21d2-4a43-bdaf-3ab6d4afd8bb.JPG.296x216.jpg', '生态城 宜和美墅 一楼带院带车位 南北通透 户型', '宜和澜岸  | 4室2厅 | 236平米 | 南 北 | 精装', '低楼层(共15层)暂无数据  -  中新生态城', '495万', '单价20975元/平米')
('https://image1.ljcdn.com/120000-inspection/c2f7b23d-db9b-4f85-b268-0bdd0bc0ff78.jpg.296x216.jpg', '兴华里 2室1厅 58万', '兴华里  | 2室1厅 | 67.21平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)暂无数据  -  大港', '58万', '单价8630元/平米')
('https://image1.ljcdn.com/120000-inspection/26f261bb-067b-49c4-be36-6d72b071fa9e.jpg.296x216.jpg', '此房过两年，中间楼层，前排，无遮挡 位置好', '泰达星海湾  | 2室2厅 | 84.02平米 | 南 北 | 毛坯', '高楼层(共16层)板楼  -  滨海其它', '80万', '单价9522元/平米')
('https://image1.ljcdn.com/120000-inspection/3404ebe9-d343-4025-90bd-b2cc6393843d.JPG.296x216.jpg', '中新生态城  全新未住婚房  诚意出售 价格可谈', '鲲玉园  | 3室2厅 | 144.48平米 | 南 北 | 精装', '中楼层(共18层)板楼  -  中新生态城', '315万', '单价21803元/平米')
('https://image1.ljcdn.com/120000-inspection/40000400-89c2-492d-92cd-68cdb632a38a.JPG.296x216.jpg', '万通生态城新新家园 洋房带电梯，中间楼层，采光充足', '万通生态城新新家园  | 2室1厅 | 105.26平米 | 南 北 | 精装', '中楼层(共6层)板楼  -  中新生态城', '240万', '单价22801元/平米')
('https://image1.ljcdn.com/120000-inspection/950809a1-39d6-4a6d-a19c-3f516bdb5f1f.jpg.296x216.jpg', '万科金域国际 采光好 户型方正 随时看房', '万科金域国际  | 2室1厅 | 81.76平米 | 南 | 其他 | 有电梯', '高楼层(共18层)板塔结合  -  滨海其它', '110万', '单价13455元/平米')
('https://image1.ljcdn.com/120000-inspection/5df977d7-a6fd-4395-9cee-543a03ab86b2.jpg.296x216.jpg', '泰达星海湾 两室一厅 毛坯 有电梯 房龄新 环境好', '泰达星海湾  | 2室1厅 | 83.45平米 | 南 北 | 毛坯', '中楼层(共11层)板楼  -  滨海其它', '84万', '单价10066元/平米')
('https://image1.ljcdn.com/120000-inspection/e3383052-af32-4190-8094-c21ee8a8e3e2.jpg.296x216.jpg', '鲲贝园双卧南向两居中间楼层两居带车位无遮挡采光好', '世茂鲲贝园  | 2室1厅 | 87.12平米 | 南 | 简装', '中楼层(共18层)板楼  -  中新生态城', '145万', '单价16644元/平米')
('https://image1.ljcdn.com/120000-inspection/5fb03676-fcba-4b94-97b9-b779a4835064.jpg.296x216.jpg', '泰达星海湾   精装全阳一室  业主自住 看房方便', '泰达星海湾  | 1室1厅 | 53.25平米 | 南 北 | 精装', '中楼层(共9层)板楼  -  滨海其它', '66万', '单价12395元/平米')
('https://image1.ljcdn.com/120000-inspection/799efb22-739e-425f-bed0-08dd7b282a1e.jpg.296x216.jpg', '业主诚意出售精装精装大三居！可谈！可谈！可谈！', '鲲玉园  | 3室2厅 | 141.95平米 | 南 北 | 精装', '中楼层(共21层)板楼  -  中新生态城', '248万', '单价17471元/平米')
('https://image1.ljcdn.com/120000-inspection/862cf833-aa2a-4576-936c-bed873df83dc.jpg.296x216.jpg', '兴安里 1室0厅 65万', '兴安里  | 1室0厅 | 57.15平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  大港', '65万', '单价11374元/平米')
('https://image1.ljcdn.com/120000-inspection/e75e9132-b848-4582-a723-dffd799d3bf2.jpg.296x216.jpg', '红树湾花园 万科物业 电梯洋房 精装修带车位 拎包入住', '红树湾花园  | 3室2厅 | 146.44平米 | 南 北 | 精装', '低楼层(共11层)暂无数据  -  中新生态城', '330万', '单价22535元/平米')
('https://image1.ljcdn.com/120000-inspection/3f7e1991-f53e-45da-86ed-df3afa5e7001.jpg.296x216.jpg', '双威悦馨苑  高层  南北通透大三室', '双威悦馨苑  | 3室2厅 | 149.17平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)板楼  -  中新生态城', '235万', '单价15754元/平米')
('https://image1.ljcdn.com/120000-inspection/aa9722b0-4794-4eae-a5c6-630119d20871.jpg.296x216.jpg', '生态城首玺园 南北两居室 精装', '首玺  | 2室2厅 | 106.42平米 | 南 北 | 其他', '低楼层(共20层)板楼  -  中新生态城', '185万', '单价17384元/平米')
('https://image1.ljcdn.com/120000-inspection/84155dcf-cc4d-4df8-ae20-361e1f8392b8.jpg.296x216.jpg', '生态城 美林园 南北两室 精装修房主靠谱 看房有钥匙', '美林园  | 2室2厅 | 101.3平米 | 南 北 | 其他', '中楼层(共17层)暂无数据  -  中新生态城', '200万', '单价19744元/平米')
('https://image1.ljcdn.com/120000-inspection/0ac2bb25-2c0b-41ae-9288-e43689eb82ef.jpg.296x216.jpg', '世茂鲲玺园 过2年 有车位 1室精装修', '世茂鲲玺园  | 1室1厅 | 76.53平米 | 南 | 其他', '高楼层(共21层)板楼  -  中新生态城', '136万', '单价17771元/平米')
('https://image1.ljcdn.com/120000-inspection/cf847894-9ccc-41c1-af22-aa2ffad3a4fa.jpg.296x216.jpg', '碧桂园滨海城 2室1厅 170万', '碧桂园滨海城  | 2室1厅 | 91.37平米 | 南 | 其他', '低楼层(共14层)暂无数据  -  中新生态城', '170万', '单价18606元/平米')
('https://image1.ljcdn.com/120000-inspection/e5642172-965e-4b68-b8c4-e2df9c999a0d.jpg.296x216.jpg', '宜和澜岸 万科物业 精装三居室 方正户型 南北通透', '宜和澜岸  | 3室2厅 | 153.03平米 | 南 北 | 其他', '高楼层(共17层)暂无数据  -  中新生态城', '340万', '单价22218元/平米')
('https://image1.ljcdn.com/120000-inspection/aa7fb953-1155-49bb-aaf5-3fdfaf25793e.jpg.296x216.jpg', '业主出售 鲲玉两居室 随时签约', '鲲玉园  | 2室2厅 | 93.03平米 | 南 | 其他', '低楼层(共21层)板楼  -  中新生态城', '163万', '单价17522元/平米')
('https://image1.ljcdn.com/120000-inspection/84d6932a-5756-4bfd-9f4d-db9fc2e43be3.jpg.296x216.jpg', '宜和澜岸 一梯一户 平层大四居  南北通透 视野开阔', '宜和澜岸  | 4室2厅 | 175.2平米 | 南 北 | 其他', '中楼层(共15层)暂无数据  -  中新生态城', '420万', '单价23973元/平米')
('https://image1.ljcdn.com/120000-inspection/823f7e51-51ce-4e93-993e-e9eb458c44d7.jpg.296x216.jpg', '大港城区 前光里 两室一厅 通透采光好', '前光里  | 2室1厅 | 61.51平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  大港', '48万', '单价7804元/平米')
('https://image1.ljcdn.com/120000-inspection/237dba46-09d6-487b-9627-2a6027d68ff8.jpg.296x216.jpg', '听涛苑 南北通透精装两室 采光好，户型方正', '听涛苑  | 2室1厅 | 96.01平米 | 南 北 | 其他', '高楼层(共18层)板楼  -  滨海其它', '140万', '单价14582元/平米')
('https://image1.ljcdn.com/120000-inspection/7a58c3e8-767b-4edf-94c5-f35a3c5b9592.jpg.296x216.jpg', '鲲玉园 2室2厅 180万', '鲲玉园  | 2室2厅 | 93.35平米 | 南 | 其他', '中楼层(共24层)板楼  -  中新生态城', '180万', '单价19283元/平米')
('https://image1.ljcdn.com/120000-inspection/c985a5f4-5ac1-4c29-8f98-c0fd281696bb.jpg.296x216.jpg', '生态城景杉园南北通透三居室，格局方正', 'ParkTower景杉  | 3室2厅 | 129.08平米 | 南 北 | 其他', '低楼层(共23层)板楼  -  中新生态城', '251万', '单价19446元/平米')
('https://image1.ljcdn.com/120000-inspection/64743f39-3302-4710-a77c-ce79d5389241.jpg.296x216.jpg', '温馨的家 避风的港湾 福锦园 H户型 业主诚心卖房', '港东未来城  | 2室1厅 | 88.74平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  大港', '102万', '单价11495元/平米')
('https://image1.ljcdn.com/120000-inspection/179efcfd-6dcf-4fb8-b4c4-29a71eacf7ec.jpg.296x216.jpg', '美林园 全阳两居 采光好 交房精装修 带车位', '美林园  | 2室2厅 | 87.74平米 | 南 | 其他 | 有电梯', '中楼层(共14层)板楼  -  中新生态城', '168万', '单价19148元/平米')
('https://image1.ljcdn.com/120000-inspection/a03a5ecd-35df-44ba-bbfd-5912220c111f.jpg.296x216.jpg', '汉沽城区 70年产权住宅 纯阳面 过2年 生活交通配套齐', '汉郡豪庭  | 2室1厅 | 81.57平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)暂无数据  -  汉沽', '80万', '单价9808元/平米')
('https://image1.ljcdn.com/120000-inspection/859040e5-32d1-4eea-b53e-c3caa387f971.jpg.296x216.jpg', '生态城仕景苑南北洋房二居室花园社区', '首创康桥郡  | 2室2厅 | 95.05平米 | 南 北 | 其他', '低楼层(共6层)板楼  -  中新生态城', '238万', '单价25040元/平米')
('https://image1.ljcdn.com/120000-inspection/b6329a53-f815-43f6-93dd-9009db23e729.jpg.296x216.jpg', '精装修，楼层好，采光好，业主诚意出售', '泰达星海湾  | 2室2厅 | 97.15平米 | 南 北 | 其他', '高楼层(共16层)板楼  -  滨海其它', '120万', '单价12353元/平米')
('https://image1.ljcdn.com/120000-inspection/630e8ba4-8775-40c8-ba6f-c3781e191778.jpg.296x216.jpg', '婚房出售 全明户型 南北通透 中间楼层', '阳春里  | 2室2厅 | 104.97平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  大港', '123万', '单价11718元/平米')
('https://image1.ljcdn.com/120000-inspection/2256803e-5990-497a-9142-71461e853150.jpg.296x216.jpg', '世茂鲲玺园，精装2居，交通便利，环境宜人，', '世茂鲲玺园  | 2室1厅 | 100.55平米 | 南 北 | 其他', '低楼层(共16层)板楼  -  中新生态城', '240万', '单价23869元/平米')
('https://image1.ljcdn.com/120000-inspection/bfd7aa3a-8c29-446e-a73c-c96cd24d6d50.jpg.296x216.jpg', '宜和澜岸 4室1厅 325万', '宜和澜岸  | 4室1厅 | 152.88平米 | 南 北 | 其他', '低楼层(共17层)板楼  -  中新生态城', '325万', '单价21259元/平米')
('https://image1.ljcdn.com/120000-inspection/8b7b73cb-93ab-43fa-8f39-6b5d557991bb.jpg.296x216.jpg', '福华里 在大学城旁边 买了以后住的舒服，不住也好出租', '福华里  | 2室1厅 | 91.64平米 | 东 西 | 其他', '低楼层(共3层)暂无数据  -  大港', '76万', '单价8294元/平米')
('https://image1.ljcdn.com/120000-inspection/2c37209b-6ca0-4d78-bcac-5c3785e5a4d6.jpg.296x216.jpg', '生态城中鲲玺精装两居，带书房，采光很好', '世茂鲲玺园  | 2室1厅 | 100.55平米 | 南 北 | 其他', '中楼层(共16层)板楼  -  中新生态城', '220万', '单价21880元/平米')
('https://image1.ljcdn.com/120000-inspection/f430aeae-02ae-4530-9e56-e9ece989c27b.jpg.296x216.jpg', '港明里 2室2厅 84万', '港明里  | 2室2厅 | 98.23平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  大港', '84万', '单价8552元/平米')
('https://image1.ljcdn.com/120000-inspection/bd804d64-59dd-4270-a21a-3ea60755be31.jpg.296x216.jpg', '和畅园 15万自住精装修 南北通透两室 东边户', '和畅园  | 2室2厅 | 99.06平米 | 南 北 | 其他', '高楼层(共16层)暂无数据  -  中新生态城', '155万', '单价15648元/平米')
('https://image1.ljcdn.com/120000-inspection/185076ce-0098-4598-a563-6d7c57eec078.jpg.296x216.jpg', '万科锦庐 南北通透 中间楼层 精装修 拎包入住', '万科锦庐  | 2室2厅 | 92.56平米 | 南 | 精装', '中楼层(共17层)板楼  -  中新生态城', '215万', '单价23229元/平米')
('https://image1.ljcdn.com/120000-inspection/df96dfd6-d536-4e52-ae74-956bdd63c11e.jpg.296x216.jpg', '吉宝季景华庭 通透三居 全明户型 带车位', '吉宝季景华庭  | 3室2厅 | 134.64平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  中新生态城', '290万', '单价21539元/平米')
('https://image1.ljcdn.com/120000-inspection/c665e342-41c0-433a-99cd-e5ceb48a85e1.jpg.296x216.jpg', '房子精装 南北通透 有车位 赠送家具 满两年', '世茂璟苑  | 3室2厅 | 101.1平米 | 南 北 | 精装', '低楼层(共15层)板楼  -  中新生态城', '220万', '单价21761元/平米')
('https://image1.ljcdn.com/120000-inspection/a38874e3-f8bc-4708-94ea-5701faa12894.jpg.296x216.jpg', '交通便利 小区环境干净舒适 适合居住', '泰达星海湾  | 2室2厅 | 85.79平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  滨海其它', '120万', '单价13988元/平米')
('https://image1.ljcdn.com/120000-inspection/b824dfcb-0378-46db-8d15-bf6bd66e388c.jpg.296x216.jpg', '美林园南北之通透三居室 户型嘎嘎好 采光好 随时看房', '美林园  | 3室2厅 | 116.38平米 | 南 北 | 其他', '高楼层(共9层)暂无数据  -  中新生态城', '300万', '单价25778元/平米')
('https://image1.ljcdn.com/120000-inspection/37da0563-bede-4220-83af-de1536cc5632.jpg.296x216.jpg', '生态城新新家园 电梯洋房，带小院.精装2居', '万通生态城新新家园  | 2室1厅 | 107.19平米 | 南 | 其他', '低楼层(共17层)板楼  -  中新生态城', '240万', '单价22391元/平米')
('https://image1.ljcdn.com/120000-inspection/30dfcfd8-1d41-436d-bf1b-ab597f83365a.jpg.296x216.jpg', '天房天和园 2室2厅 218万', '天房天和园  | 2室2厅 | 114.48平米 | 南 北 | 其他', '高楼层(共4层)暂无数据  -  中新生态城', '218万', '单价19043元/平米')
('https://image1.ljcdn.com/120000-inspection/0190a952-dfc8-4dbe-a73f-37d1b75b2266.jpg.296x216.jpg', '中新生态城    新加坡吉宝季景华庭   小高层', '吉宝季景华庭  | 2室2厅 | 123.21平米 | 南 北 | 其他', '高楼层(共10层)板楼  -  中新生态城', '220万', '单价17856元/平米')
('https://image1.ljcdn.com/120000-inspection/d4edc99a-50a2-4c20-9180-e4f43b53e089.jpg.296x216.jpg', '宜禾红橡美锦园 电梯洋房 一梯两户 户型好公摊少', '宜禾红橡公园二期  | 2室2厅 | 82.83平米 | 南 北 | 其他', '高楼层(共11层)暂无数据  -  中新生态城', '210万', '单价25354元/平米')
('https://image1.ljcdn.com/120000-inspection/54aa08d3-7fb6-4f88-bd44-2b579b88f8d1.jpg.296x216.jpg', '碧桂园滨海城  业主诚意出售 价格还可以再谈 欢迎来电', '碧桂园滨海城  | 2室2厅 | 91.28平米 | 南 | 其他', '低楼层(共14层)暂无数据  -  中新生态城', '175万', '单价19172元/平米')
('https://image1.ljcdn.com/120000-inspection/b8efce23-6120-41cd-9682-3910f0e29dcc.jpg.296x216.jpg', '品牌小区 万科物业 精装南北通透三室采光无遮挡', '万科锦庐  | 3室2厅 | 128.51平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  中新生态城', '320万', '单价24901元/平米')
('https://image1.ljcdn.com/120000-inspection/f77e5370-75e3-4c77-b892-5baaa92cda9a.JPG.296x216.jpg', '听涛苑，南北通透户型，中间楼层，视野开阔！', '听涛苑  | 2室1厅 | 93.76平米 | 南 北 | 精装', '中楼层(共22层)板楼  -  滨海其它', '122万', '单价13012元/平米')
('https://image1.ljcdn.com/120000-inspection/708aad00-7b0c-455c-88f3-27c90bf08901.jpg.296x216.jpg', '碧桂园滨海城 2室2厅 170万', '碧桂园滨海城  | 2室2厅 | 90.8平米 | 南 | 其他', '中楼层(共18层)暂无数据  -  中新生态城', '170万', '单价18723元/平米')
('https://image1.ljcdn.com/120000-inspection/f809d9c8-d401-4cc1-a0c2-ba0185251d17.jpg.296x216.jpg', '业主诚意卖，价格有商量，精装修', '万科锦庐  | 2室2厅 | 96.11平米 | 南 | 精装', '低楼层(共17层)暂无数据  -  中新生态城', '215万', '单价22371元/平米')
('https://image1.ljcdn.com/120000-inspection/99ecad71-d443-4e37-8d65-743d64f4eea9.jpg.296x216.jpg', '双威悦馨苑 通透三居 楼层低 满两年 交通便利', '双威悦馨苑  | 3室2厅 | 132.52平米 | 南 北 | 精装', '低楼层(共19层)暂无数据  -  中新生态城', '290万', '单价21884元/平米')
('https://image1.ljcdn.com/120000-inspection/37bc64b1-eb47-4cdb-b266-b7ed3d954317.jpg.296x216.jpg', '远雄兰苑 精装一居室 全明户型 小区环境优雅 看房方便', '远雄兰苑  | 1室1厅 | 93.6平米 | 南 | 其他', '低楼层(共17层)板楼  -  中新生态城', '175万', '单价18697元/平米')
('https://image1.ljcdn.com/120000-inspection/f0bf6e9d-f0b7-476b-963c-5740335be065.jpg.296x216.jpg', '宝龙城 精装修全阳两居 保持良好 满两年有房本', '宝龙城  | 2室2厅 | 80.67平米 | 南 | 精装', '低楼层(共18层)板楼  -  中新生态城', '152万', '单价18843元/平米')
('https://image1.ljcdn.com/120000-inspection/cfa3d60e-c5fa-457f-8dda-901b09fabc0e.jpg.296x216.jpg', '世茂鲲贝园，交通便利，户型方正', '世茂鲲贝园  | 2室2厅 | 113.75平米 | 南 北 | 其他', '低楼层(共16层)板楼  -  中新生态城', '205万', '单价18022元/平米')
('https://image1.ljcdn.com/120000-inspection/96055c3e-1def-4bf8-aa4d-ab9ee93958fe.jpg.296x216.jpg', '吉宝季景华庭   1室1厅  精装修', '吉宝季景华庭  | 1室1厅 | 79.2平米 | 南 北 | 其他', '低楼层(共17层)暂无数据  -  中新生态城', '155万', '单价19571元/平米')
('https://image1.ljcdn.com/120000-inspection/2f1bb127-0ecf-4dd2-9911-1b71fcbd16f5.jpg.296x216.jpg', '吉宝季景华庭 品质小区 电梯小高 南北通透三室', '吉宝季景华庭  | 3室2厅 | 122.08平米 | 南 北 | 其他', '高楼层(共10层)板楼  -  中新生态城', '225万', '单价18431元/平米')
('https://image1.ljcdn.com/120000-inspection/c8944239-18a8-449f-90be-e3b5167ed264.jpg.296x216.jpg', '宝龙城精装业主自住满两年 南北通透小三居可贷款', '宝龙城  | 3室2厅 | 88.45平米 | 南 北 | 其他', '低楼层(共11层)板楼  -  中新生态城', '170万', '单价19220元/平米')
('https://image1.ljcdn.com/120000-inspection/012421a4-cd7a-4713-9af2-471cda8de861.jpg.296x216.jpg', '世茂鲲玺园 精装两居室 全明户型  前后无遮挡', '世茂鲲玺园  | 2室1厅 | 103.69平米 | 南 | 其他', '低楼层(共21层)板楼  -  中新生态城', '240万', '单价23146元/平米')
