('https://image1.ljcdn.com/440300-inspection/test-b0269906-4a14-4b88-a5c7-bf989a5184ec.png.296x216.jpg', '中海康城满五年且唯一住房，南向精装保养好，可自赎楼', '中海康城国际一期  | 3室2厅 | 87.26平米 | 西南 | 其他 | 有电梯', '中楼层(共30层)2011年建板楼  -  大运新城', '350万', '单价40111元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b132294d-fec7-4f41-a397-fc73f08dfd40.png.296x216.jpg', '紫薇花园 3室2厅 308万', '紫薇花园  | 3室2厅 | 86.71平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1996年建板楼  -  龙岗中心城', '308万', '单价35521元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f8de77ea-be13-41f6-93fa-9c84c1f84298.png.296x216.jpg', '荷坳地铁口 独立阳台大单间  满五唯一  随时可看', '森雅谷润筑园  | 1室0厅 | 35.15平米 | 东北 | 其他 | 有电梯', '高楼层(共20层)2010年建塔楼  -  大运新城', '128万', '单价36416元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7b060905-da61-4ce0-8137-d1806f8394fc.png.296x216.jpg', '喜福汇 3室2厅 315万', '喜福汇  | 3室2厅 | 78.79平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2012年建板塔结合  -  龙岗中心城', '315万', '单价39980元/平米')
('https://image1.ljcdn.com/440300-inspection/test-512efcf1-24ad-440f-b95d-9a361e4b44b4.png.296x216.jpg', '荷坳地铁口 水晶之城四房 精装 诚心卖', '水晶之城  | 4室2厅 | 93.51平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)2004年建板塔结合  -  横岗', '280万', '单价29944元/平米')
('https://image1.ljcdn.com/440300-inspection/test-220068ea-379a-4606-a2d5-481b94a549a2.png.296x216.jpg', '水晶之城可改三房 满五唯一 欠款少  近荷坳地铁口', '水晶之城  | 2室2厅 | 68.35平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2004年建板塔结合  -  横岗', '250万', '单价36577元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7877a527-9bf0-453c-9e88-d08aa62bb1d1.png.296x216.jpg', '高楼层 厅出阳台 朝南通透 红本在手  税费少', '全盛紫云庭  | 4室2厅 | 89.85平米 | 南 | 毛坯 | 有电梯', '高楼层(共33层)2014年建板塔结合  -  龙岗中心城', '395万', '单价43963元/平米')
('https://image1.ljcdn.com/440300-inspection/test-477bf21c-c4ca-481f-8678-1cae2f94f8ea.png.296x216.jpg', '大三房采光效果好中高楼层视野开阔无遮挡', '中海康城国际一期  | 3室1厅 | 87.26平米 | 西南 | 其他 | 有电梯', '中楼层(共30层)2011年建板楼  -  大运新城', '360万', '单价41257元/平米')
('https://image1.ljcdn.com/440300-inspection/test-578e83be-b965-483f-bec9-88cedf4a6c49.png.296x216.jpg', '此房满五唯一的，高楼层，东南户型，业主诚心卖', '森雅谷润筑园  | 1室1厅 | 48.22平米 | 东南 | 其他 | 有电梯', '高楼层(共20层)2010年建塔楼  -  大运新城', '180万', '单价37329元/平米')
('https://image1.ljcdn.com/440300-inspection/test-03f8247e-b217-41cf-aa2d-b5b6e8d4d8a0.png.296x216.jpg', '南岭花园实用两房可以改三房满五年中间楼层', '南岭花园  | 2室2厅 | 79.54平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  布吉南岭', '248万', '单价31180元/平米')
('https://image1.ljcdn.com/440300-inspection/test-862ac4d8-a10e-4599-aaf1-bd4018fac2e0.png.296x216.jpg', '丽湖花园二期 正规两房看花园 满五唯一  总价低', '丽湖花园二期  | 2室1厅 | 56.65平米 | 南 | 简装 | 无电梯', '高楼层(共8层)1997年建板塔结合  -  布吉水径', '210万', '单价37070元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e98ec577-31e2-4d62-9c76-a5cb6c043121.png.296x216.jpg', '中海日辉台优质三房，看花园，位置安静', '中海日辉台  | 3室2厅 | 89.64平米 | 西 | 简装 | 无电梯', '低楼层(共6层)2005年建板楼  -  坂田', '400万', '单价44623元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1a0c0853-1880-4263-be25-a4e8ce759836.png.296x216.jpg', '锦荟精装三房  朝南看花园   看梧桐山', '锦荟PARK  | 3室2厅 | 89.38平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2016年建板塔结合  -  横岗', '395万', '单价44194元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f860e897-47db-44c8-b252-48d6d8515f56.png.296x216.jpg', '鹏达摩尔城 2室2厅 290万', '鹏达摩尔城  | 2室2厅 | 81.96平米 | 南 | 精装 | 有电梯', '高楼层(共31层)2010年建板塔结合  -  龙岗双龙', '290万', '单价35384元/平米')
('https://image1.ljcdn.com/440300-inspection/ed7b012d-88e3-494b-8bdd-42c6ec161ef6.jpg.296x216.jpg', '桂芳园六期朝南三房 双阳台 大飘窗 满五年 红本在手', '桂芳园六期  | 3室2厅 | 81.69平米 | 西南 | 其他 | 有电梯', '低楼层(共16层)2005年建板塔结合  -  布吉大芬', '368万', '单价45049元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9be2fe20-9edc-4bdd-b754-78b5e3232ea3.png.296x216.jpg', '布吉大芬桂芳园精装两房 满两年 业主诚心卖随时看房', '桂芳园六期  | 2室1厅 | 71.42平米 | 西北 | 精装 | 有电梯', '低楼层(共20层)2004年建板塔结合  -  布吉大芬', '300万', '单价42006元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c63b1b28-631a-4b51-ba7a-e151755c202b.png.296x216.jpg', '星河时代中装三房 满五年  红本在手  看房方便', '星河时代  | 3室1厅 | 89.23平米 | 西南 | 其他 | 有电梯', '高楼层(共33层)2012年建塔楼  -  大运新城', '458万', '单价51329元/平米')
('https://image1.ljcdn.com/440300-inspection/test-662c882b-c55c-45cd-acff-c6f360715278.png.296x216.jpg', '佳兆业水岸新都 2室1厅 225万', '佳兆业水岸新都  | 2室1厅 | 77.28平米 | 北 | 其他 | 有电梯', '低楼层(共28层)2008年建塔楼  -  龙岗双龙', '225万', '单价29115元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f6806354-a028-4d88-b87a-48e3dc582c66.png.296x216.jpg', '南联地铁口三房两卫  满五唯一红本在手  看房方便', '叠翠新峰花园  | 3室2厅 | 88.31平米 | 西北 | 简装 | 有电梯', '中楼层(共9层)2004年建板塔结合  -  龙岗双龙', '288万', '单价32613元/平米')
('https://image1.ljcdn.com/440300-inspection/test-331115df-fdc6-4d0a-8d06-614d1f118c0f.png.296x216.jpg', '中海一期通透三房，满五年保养好，拎包入住安静看花园', '中海康城国际一期  | 3室2厅 | 86.24平米 | 北 | 其他 | 有电梯', '中楼层(共30层)2011年建塔楼  -  大运新城', '355万', '单价41165元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f4922644-2a2e-4f7a-b48e-aac1ec13c52c.png.296x216.jpg', '荷坳地铁口 水晶之城 精装修大3房 满五唯一  安静舒适', '水晶之城  | 3室1厅 | 94平米 | 东北 | 精装 | 无电梯', '低楼层(共6层)2002年建板塔结合  -  横岗', '325万', '单价34575元/平米')
('https://image1.ljcdn.com/440300-inspection/6e0ca448-267f-4fe9-ada0-ef06e78055aa.JPG.296x216.jpg', '里城大两房，保养好拎包入住，满五唯一可自赎，税费低', '万科里城  | 2室1厅 | 69.86平米 | 西 | 精装 | 有电梯', '高楼层(共18层)2010年建板塔结合  -  坂田', '410万', '单价58689元/平米')
('https://image1.ljcdn.com/440300-inspection/test-23ebc933-709d-4753-9156-2b6f41e6a770.png.296x216.jpg', '万科第五园九期 4室1厅 730万', '万科第五园九期  | 4室1厅 | 124.07平米 | 南 北 | 精装', '低楼层(共39层)2016年建板塔结合  -  坂田', '730万', '单价58838元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cb85d2cb-5c3e-441d-86eb-d6aad405236c.png.296x216.jpg', '信义御城豪园 精装2房 格局方正 采光充足', '信义御城豪园  | 2室1厅 | 51.91平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  横岗', '188万', '单价36217元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f328bb6e-c8d1-4b31-a4ea-e50ef76c7b5f.png.296x216.jpg', '推荐   万科翰邻城 南北双阳台 满五家庭一套房', '万科翰邻城  | 4室2厅 | 88.58平米 | 南 | 简装 | 有电梯', '中楼层(共24层)2011年建塔楼  -  龙岗中心城', '495万', '单价55882元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8c523d8e-71ac-4f74-b653-be157d3545da.png.296x216.jpg', '中海怡美山庄 3室1厅 370万', '中海怡美山庄  | 3室1厅 | 103平米 | 西北 | 其他 | 无电梯', '中楼层(共6层)2005年建板塔结合  -  横岗', '370万', '单价35923元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1038523f-5c2c-4075-9a52-c621b43eb36e.png.296x216.jpg', '荷坳地铁水晶之城电梯3房2卫 满五唯一红本在手 税费少', '水晶之城  | 3室2厅 | 100.46平米 | 东南 | 其他 | 无电梯', '高楼层(共11层)2004年建板塔结合  -  横岗', '365万', '单价36333元/平米')
('https://image1.ljcdn.com/440300-inspection/8472ba9f-79ab-4c56-9d49-8aaa5c1ab6b8.jpg.296x216.jpg', '满五唯一诚心出售+红本在手+精装两房', '中海康城花园二期  | 2室2厅 | 70.45平米 | 东北 | 简装 | 有电梯', '低楼层(共24层)2011年建板塔结合  -  大运新城', '298万', '单价42300元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5bba6261-0030-4dd2-ba42-58ecc2d355d2.png.296x216.jpg', '桂芳园满五年视野开阔 心仪三房 诚心急售 随时看房', '桂芳园六期  | 3室2厅 | 91.98平米 | 西南 | 其他 | 有电梯', '低楼层(共20层)2005年建板塔结合  -  布吉大芬', '395万', '单价42945元/平米')
('https://image1.ljcdn.com/440300-inspection/test-efd654b7-531e-48d0-9b96-4505cd069c25.png.296x216.jpg', '布吉大世纪水山缘  温馨2房 可改3房  满5年税费少', '大世纪水山缘  | 2室2厅 | 63.13平米 | 西北 | 其他 | 有电梯', '高楼层(共11层)2005年建塔楼  -  布吉南岭', '272万', '单价43086元/平米')
('https://image1.ljcdn.com/440300-inspection/d7149ea6-a935-447e-9362-a692d7dc0c58.jpg.296x216.jpg', '水晶之城 3号线荷坳地铁站 满2 复式两房 带电梯', '水晶之城  | 2室1厅 | 34.4平米 | 东南 | 精装 | 无电梯', '中楼层(共4层)2002年建板塔结合  -  横岗', '165万', '单价47966元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a0d68c84-d851-4c06-8290-4c7f9ce4461f.png.296x216.jpg', '福园小区方正三居，东南向看花园，满五年少税，急售', '福园小区  | 3室2厅 | 99.96平米 | 东南 | 精装 | 无电梯', '中楼层(共8层)1999年建板塔结合  -  龙岗中心城', '310万', '单价31013元/平米')
('https://image1.ljcdn.com/440300-inspection/65aec720-a4cb-44da-b0ec-30254653e7a2.jpg.296x216.jpg', '深圳海航城 5室2厅 580万', '深圳海航城  | 5室2厅 | 138.01平米 | 东南 | 其他 | 有电梯', '高楼层(共28层)2015年建板塔结合  -  龙岗双龙', '580万', '单价42026元/平米')
('https://image1.ljcdn.com/440300-inspection/test-af35fc70-75c7-4b19-9602-9ee88ef213e8.png.296x216.jpg', '丽湖花园电梯两房   房子满两年，楼层好，采光好', '丽湖花园三期  | 2室1厅 | 66.88平米 | 西北 | 简装 | 有电梯', '高楼层(共20层)2000年建板塔结合  -  布吉水径', '233万', '单价34839元/平米')
('https://image1.ljcdn.com/440300-inspection/cd5cf9e9-52a1-4b0f-a26c-2c6ff7f1c48a.jpg.296x216.jpg', '地铁口500米 满五年 南北通透 拎包入住 带7米阳台 急', '英郡年华  | 4室1厅 | 132.39平米 | 南 北 | 精装 | 有电梯', '低楼层(共30层)2006年建塔楼  -  丹竹头', '525万', '单价39656元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7cb0cf04-5399-483d-b936-780f10f20750.png.296x216.jpg', '和兴花园四期和煦苑 大三房 通透朝南看花园 满两年', '和煦苑  | 3室2厅 | 113.15平米 | 南 | 简装 | 有电梯', '低楼层(共9层)2004年建板塔结合  -  龙岗中心城', '300万', '单价26514元/平米')
('https://image1.ljcdn.com/440300-inspection/test-124ba7c0-015f-4d74-bc12-4d6d0ee9f7f9.png.296x216.jpg', '阳光第五季改好的三房，精装修，满五红本唯一', '阳光第五季  | 3室2厅 | 77.64平米 | 北 | 其他 | 有电梯', '中楼层(共17层)2008年建板楼  -  坂田', '358万', '单价46111元/平米')
('https://image1.ljcdn.com/440300-inspection/898da304-c60c-4af4-a285-9cc07c257376.jpg.296x216.jpg', '阳光花园两房 电梯房 满 五年', '阳光花园  | 2室2厅 | 78.14平米 | 东南 | 其他 | 有电梯', '低楼层(共11层)2003年建板塔结合  -  布吉街', '285万', '单价36473元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f7e8d9c9-a264-4d59-bb8f-45c9a5d3cd5b.png.296x216.jpg', '万科公园里二期 3室2厅 385万', '万科公园里二期  | 3室2厅 | 78.46平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  布吉南岭', '385万', '单价49070元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d22763bc-26a6-4c28-9de4-3992fa985a6a.png.296x216.jpg', '英郡年华二期，赠送28平米，精装看花园，地铁口500米', '英郡年华  | 3室1厅 | 84.01平米 | 东 北 | 简装 | 有电梯', '中楼层(共28层)2008年建塔楼  -  丹竹头', '365万', '单价43448元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadf4274088-4eb5-4ed6-af39-d9f118174a6d.jpg.296x216.jpg', '愉园新苑 3室2厅 350万', '愉园新苑  | 3室2厅 | 104.53平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2004年建板塔结合  -  龙岗中心城', '350万', '单价33484元/平米')
('https://image1.ljcdn.com/440300-inspection/fdb273f0-80a7-46ae-bdb1-495cb795b3e9.jpg.296x216.jpg', '信义菁华园三居室 看花园 南北通透双阳台 满五唯一', '信义假日名城三期菁华园  | 3室1厅 | 96.6平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2004年建板塔结合  -  布吉关', '480万', '单价49690元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7b1ac28d-ad8e-4a49-9804-192e3112bfaf.png.296x216.jpg', '东方明珠城地铁口视野无遮挡户型方正可改四房', '东方明珠城  | 3室1厅 | 94.72平米 | 北 | 其他 | 有电梯', '低楼层(共32层)2007年建板塔结合  -  龙岗中心城', '378万', '单价39908元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e16c1832-4de0-4951-8aa1-6e2e364feab6.png.296x216.jpg', '万科物业 公园小区 精装三居室  停车位充足 随时看房', '万科公园里一期  | 3室2厅 | 88.11平米 | 西北 | 精装 | 有电梯', '中楼层(共30层)2012年建板塔结合  -  布吉南岭', '400万', '单价45398元/平米')
('https://image1.ljcdn.com/440300-inspection/test-891b0a7d-75dd-4641-a389-000fb73f24e5.png.296x216.jpg', '中海康城花园精装朝东南看花园安静4房', '中海康城国际一期  | 4室1厅 | 159.23平米 | 东南 | 精装 | 有电梯', '中楼层(共26层)2011年建塔楼  -  大运新城', '620万', '单价38938元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3140f88a-de4c-4399-bd13-4cae9af720a4.png.296x216.jpg', '东方半岛 石芽岭 沃尔玛 大芬 满五年 电梯 大三房', '东方半岛花园A区  | 3室2厅 | 94.57平米 | 西南 东北 | 精装 | 有电梯', '中楼层(共12层)2001年建板塔结合  -  布吉大芬', '335万', '单价35424元/平米')
('https://image1.ljcdn.com/440300-inspection/test-bd318fe0-472a-4fca-9b6b-97b29540775e.png.296x216.jpg', '远洋3房 朝南看花园 高楼层采光视野都不错', '远洋新干线一期  | 3室1厅 | 80.33平米 | 南 | 毛坯 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  龙岗中心城', '330万', '单价41081元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ecae5323-ba05-4d5f-8a3e-35c4413c790d.png.296x216.jpg', '龙岗天健郡城  精装三房 视野好 采光佳 配套成熟', '龙岗天健郡城  | 3室2厅 | 109.91平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2005年建板塔结合  -  龙岗中心城', '415万', '单价37759元/平米')
('https://image1.ljcdn.com/440300-inspection/24b40e99-9504-4f48-83bf-5b5cbe521380.jpg.296x216.jpg', '丽湖花园高楼层电梯大两房，户型方正，采光视野视野好', '丽湖花园三期  | 2室1厅 | 66.88平米 | 北 | 精装 | 有电梯', '高楼层(共20层)2000年建板塔结合  -  布吉水径', '236万', '单价35288元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5b54f421-596d-4a02-a68c-98759f0db3f6.png.296x216.jpg', '万科清林径 三房两卫 看花园安静', '万科清林径  | 3室2厅 | 87.32平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2011年建板楼  -  龙岗中心城', '330万', '单价37793元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8489f24e-ce3d-4ac2-a412-47129f10a8d7.png.296x216.jpg', '大运 中海康城 中间楼层 客厅出阳台 正南朝向 采光好', '中海康城花园二期  | 2室2厅 | 71.26平米 | 南 | 精装 | 有电梯', '低楼层(共20层)2010年建板楼  -  大运新城', '312万', '单价43784元/平米')
('https://image1.ljcdn.com/440300-inspection/96bead07-6738-441d-9c7b-92b3a5c456ca.JPG.296x216.jpg', '坂田 十二橡树庄园别墅  高实用面积 高扩展', '十二橡树庄园二期   | 联排别墅 | 4室2厅 | 211.01平米 | 东南 | 毛坯 | 无电梯', '5层2010年建暂无数据  -  坂田', '1598万', '单价75732元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d8b60fec-5b61-44ef-abc3-e052505a925c.png.296x216.jpg', '万科广场旁 近地铁口 电梯3+1房 装修可直接入住', '风临域  | 3室1厅 | 88.27平米 | 西南 | 其他 | 有电梯', '低楼层(共17层)2009年建板塔结合  -  龙岗中心城', '400万', '单价45316元/平米')
('https://image1.ljcdn.com/440300-inspection/test-04aa444b-a7d3-459a-87e1-b4a9986d3b27.png.296x216.jpg', '中海塞纳时光 温馨两房 厅出阳台 双龙抱珠户型 满五年', '中海康城花园二期  | 2室2厅 | 75.21平米 | 西北 | 精装 | 有电梯', '中楼层(共20层)2012年建板楼  -  大运新城', '330万', '单价43878元/平米')
('https://image1.ljcdn.com/440300-inspection/test-06e83b28-5234-4603-895b-57494c38e003.png.296x216.jpg', '中海康城国际一期 3室2厅 315万', '中海康城国际一期  | 3室2厅 | 72.16平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2009年建板楼  -  大运新城', '315万', '单价43653元/平米')
('https://image1.ljcdn.com/440300-inspection/7b1e3933-4226-41cd-a21c-da9dcb57262e.jpg.296x216.jpg', '大运新城 中海康城国际 精装三房 客厅出阳台 安静宜居', '中海康城国际一期  | 3室2厅 | 87.52平米 | 西南 | 精装 | 有电梯', '中楼层(共34层)2009年建板塔结合  -  大运新城', '405万', '单价46276元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1c29e168-2c09-4f78-97c7-538809c3aa21.png.296x216.jpg', '新房没入住过，朝南中间楼层无遮挡', '佳兆业城市广场三期  | 3室2厅 | 88.7平米 | 南 | 精装 | 有电梯', '高楼层(共46层)2016年建板塔结合  -  坂田', '515万', '单价58061元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7dec5a60-32dc-486c-a34b-e3ecdea511b9.png.296x216.jpg', '高楼层电梯三房 朝南向采光好 不临街 背靠公园', '新亚洲花园  | 3室1厅 | 96.97平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2002年建板塔结合  -  龙岗中心城', '350万', '单价36094元/平米')
('https://image1.ljcdn.com/440300-inspection/919bd777-fefd-4131-bc4e-524858a99ffe.jpg.296x216.jpg', '水晶之城\u3000精装复式大五房\u3000满五唯一\u3000红本在手免个税', '水晶之城  | 5室2厅 | 77.61平米 | 东南 | 简装 | 无电梯', '高楼层(共6层)2002年建板塔结合  -  横岗', '385万', '单价49608元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e937e5d1-8563-4bc7-bd1d-7f997dbf8cb3.png.296x216.jpg', '满五唯一 红本在手 高楼层 看梧桐山景 业主诚心出售', '信义御城豪园  | 2室1厅 | 73.87平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2014年建板塔结合  -  横岗', '335万', '单价45350元/平米')
('https://image1.ljcdn.com/440300-inspection/test-65a70577-d0f0-4c81-8471-3a8ae182aa9c.png.296x216.jpg', '优质三房，居住安静，保养好，有钥匙看房随时。', '万科公园里一期  | 3室2厅 | 87.86平米 | 南 | 精装 | 有电梯', '低楼层(共30层)2013年建板塔结合  -  布吉南岭', '413万', '单价47007元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d636cf27-4f07-4568-95b0-5c109cfe42fa.png.296x216.jpg', '万科公园6号优质四房，业主诚心卖，朝南，满两年', '万科公园6号  | 4室2厅 | 125.34平米 | 南 | 其他 | 有电梯', '低楼层(共45层)2017年建塔楼  -  布吉南岭', '550万', '单价43881元/平米')
('https://image1.ljcdn.com/440300-inspection/b7b38c11-e1e7-4404-ad78-2b5ea9da4e7f.jpg.296x216.jpg', '可园朝南四房复式，满五年，唯一，新装修，带超大台阳', '佳兆业可园四期  | 4室2厅 | 122.13平米 | 东南 | 精装 | 有电梯', '低楼层(共24层)2006年建板楼  -  布吉关', '780万', '单价63867元/平米')
('https://image1.ljcdn.com/440300-inspection/test-563705c3-0848-4a50-b615-b761f7c95148.png.296x216.jpg', '万科二期 精装标准四房 朝南看花园 高楼层采光好', '万科天誉二期  | 4室2厅 | 123.26平米 | 西南 | 其他 | 有电梯', '高楼层(共40层)2017年建板塔结合  -  龙岗中心城', '700万', '单价56791元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7651937a-20fe-4da4-9cdc-8f6a6f1d6243.png.296x216.jpg', '百合山庄 2室2厅 330万', '百合山庄  | 2室2厅 | 76.2平米 | 东南 | 精装 | 无电梯', '中楼层(共7层)2000年建板塔结合  -  布吉关', '330万', '单价43308元/平米')
('https://image1.ljcdn.com/440300-inspection/6910c2ab-8115-4382-a1c5-1f7723944492.JPG.296x216.jpg', '公园大地 前后双阳台 入户花园六米挑高 100万精装', '公园大地三期  | 5室2厅 | 167.84平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2008年建板塔结合  -  龙岗中心城', '990万', '单价58985元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e053a376-285f-40dc-8573-6abc9e82948b.png.296x216.jpg', '万科清林径三期， 精装三房二卫 ，客厅出阳台 ，朝南', '万科清林径  | 3室2厅 | 87.29平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2011年建板楼  -  龙岗中心城', '340万', '单价38951元/平米')
('https://image1.ljcdn.com/440300-inspection/test-8278b795-64db-4f8b-89a9-80cea7b886dc.png.296x216.jpg', '南联地铁口远洋新干线三房  满五唯一   业主自住装修', '远洋新干线一期  | 3室2厅 | 80.32平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2014年建板塔结合  -  龙岗中心城', '335万', '单价41709元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3146a582-cfb7-4a8d-b7cb-ce47f94817fc.png.296x216.jpg', '宇宏健康花城 3室1厅 480万', '宇宏健康花城  | 3室1厅 | 88.85平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2016年建板塔结合  -  布吉大芬', '480万', '单价54024元/平米')
('https://image1.ljcdn.com/440300-inspection/65bc12d3-d020-4e91-a578-2bfc31ef95a4.jpg.296x216.jpg', '此房满五唯一，楼层好，厅出阳台，户型方正实用', '中海康城国际一期  | 3室2厅 | 88.99平米 | 西南 | 精装 | 有电梯', '低楼层(共33层)2009年建板楼  -  大运新城', '370万', '单价41578元/平米')
