('https://image1.ljcdn.com/610100-inspection/e01981eb-282d-4b44-93b6-51031d4d592a.jpg.296x216.jpg', '交大旁 兰蒂斯城二期 临东二环 交通便利 配套齐全', '兰蒂斯城2期  ', '高楼层(共32层)暂无数据  -  城东', '130万', '单价13814元/平米')
('https://image1.ljcdn.com/610100-inspection/1511fcce-94fd-46bb-93a8-0c32c7cdf817.jpg.296x216.jpg', '海星未来城 碑林 雁塔 高新 三区交汇 精装1居 地铁口', '海星未来城  ', '中楼层(共17层)板塔结合  -  城西', '89万', '单价14834元/平米')
('https://image1.ljcdn.com/610100-inspection/d25b08bf-89d4-4e1c-a9ca-6a886d61e007.jpg.296x216.jpg', '地铁三号线长乐公园站，配套设施齐全，生活便利。', '明苑花园  ', '中楼层(共7层)暂无数据  -  城东', '202万', '单价15420元/平米')
('https://image1.ljcdn.com/610100-inspection/bc70abe2-9885-4b2f-b5fc-67ad60077d69.jpg.296x216.jpg', '满三满二，产证在手，业主诚心，按揭全款都可以', '大洋时代国际  ', '高楼层(共28层)暂无数据  -  城西', '100万', '单价11416元/平米')
('https://image1.ljcdn.com/610100-inspection/3bf9386c-3b93-4b4c-9ba8-da19287a1806.jpg.296x216.jpg', '两室两厅   交通便利   简单装修', '金色城市  ', '高楼层(共27层)暂无数据  -  曲江', '155万', '单价15560元/平米')
('https://image1.ljcdn.com/610100-inspection/aae2c0e3-90a7-4033-9e7d-f0e754b7bb66.jpg.296x216.jpg', '康复路地铁  西北商贸 繁华地段  三居室  配套成熟', '银邦大厦  ', '中楼层(共26层)塔楼  -  城东', '160万', '单价12370元/平米')
('https://image1.ljcdn.com/610100-inspection/test-e1ae0707-71e8-4394-b4a8-424b87331fa4.png.296x216.jpg', '西雅图翡翠城  精装两居  房本在手靠谱签约', '西雅图翡翠城  ', '中楼层(共28层)塔楼  -  城西', '121万', '单价17217元/平米')
('https://image1.ljcdn.com/610100-inspection/test-33e6f52b-0da4-47be-9cc2-3df008575b2f.png.296x216.jpg', '海星未来城 碑林 雁塔 高新 三区交汇 精装1居 地铁口', '海星未来城  ', '高楼层(共17层)板塔结合  -  城西', '88万', '单价14679元/平米')
('', '碑林 西安铁路南郊家属院 铁路局单位住房  铁五小', '铁安街社区  ', '高楼层(共6层)暂无数据  -  城东', '115万', '单价17063元/平米')
('https://image1.ljcdn.com/610100-inspection/2f262e85-6ef3-4975-b9cb-f1fb075eff0d.jpg.296x216.jpg', '旁边就是西工大，满三满二，装修好。', '千業華園  ', '低楼层(共28层)板塔结合  -  城西', '360万', '单价22097元/平米')
('https://image1.ljcdn.com/610100-inspection/892520fd-a30a-4a77-91eb-62ac1be87f0d.jpg.296x216.jpg', '交通方便，户型方正，大三房优质房源', '新时代小区  ', '低楼层(共33层)暂无数据  -  曲江', '220万', '单价18220元/平米')
('https://image1.ljcdn.com/610100-inspection/9fd2e408-1782-4178-9bcf-55bddad17acb.jpg.296x216.jpg', '太白立交，精装修崭新配置，满五满二，靠谱出售', '海星未来城  ', '中楼层(共17层)板塔结合  -  城西', '210万', '单价19671元/平米')
('', '地段好，户型方正，看房有钥匙，随时可看', '陕西省疾控中心家属院  ', '高楼层(共28层)暂无数据  -  曲江', '200万', '单价16713元/平米')
('', '面积大，采光好，二环内，交通便利，适合办公', '豪盛大厦  ', '低楼层(共26层)板塔结合  -  城南', '300万', '单价14252元/平米')
('https://image1.ljcdn.com/610100-inspection/8872395e-7374-4331-b140-fd328c9b106d.jpg.296x216.jpg', '满五不满二  91平两居 150万', '兰蒂斯城2期  ', '高楼层(共32层)暂无数据  -  城东', '150万', '单价16484元/平米')
('https://image1.ljcdn.com/610100-inspection/04482fcc-ab58-4472-8eec-50267e1fb50d.jpg.296x216.jpg', '摩登主场  二环内 南稍门地铁口旁  户型方正', '摩登主场  ', '高楼层(共23层)暂无数据  -  曲江', '178万', '单价18904元/平米')
('https://image1.ljcdn.com/610100-inspection/dbe3ea77-83fc-4e0d-96a5-4854ed58e397.jpg.296x216.jpg', '西工大千叶花园精装装修三室两厅证在手可按揭看房方便', '千業華園  ', '中楼层(共28层)板塔结合  -  城西', '350万', '单价21478元/平米')
('', '民生新世界，房本在手，诚心出售', '民生新世界  ', '低楼层(共19层)板塔结合  -  城东', '90万', '单价13187元/平米')
('https://image1.ljcdn.com/610100-inspection/c8223d7f-17eb-4394-90c1-a31fd2ec1ef3.jpg.296x216.jpg', '二环内帝标大厦 交通便利 配套齐全 精装两室', '帝标大厦  ', '中楼层(共29层)暂无数据  -  城东', '125万', '单价9026元/平米')
('https://image1.ljcdn.com/610100-inspection/031f5fef-f7cd-4d86-a671-13ac4cf45be5.jpg.296x216.jpg', '城内    南稍门     中贸广场', '中贸广场  ', '高楼层(共29层)板塔结合  -  城南', '352万', '单价17218元/平米')
('https://image1.ljcdn.com/610100-inspection/397bc51d-7415-42bb-917f-e3cf2486aca9.jpg.296x216.jpg', '含光路 一梯两户 南北通透，精装大三居，业主诚售，', '信苑  ', '低楼层(共17层)暂无数据  -  城南', '260万', '单价16490元/平米')
('', '高新区 满三满二无抵押 精装两室 繁华之地', '大洋时代国际  ', '高楼层(共32层)塔楼  -  城西', '125万', '单价16892元/平米')
('', '省纪委监察厅家属院 3室2厅 142万', '省纪委监察厅家属院  ', '高楼层(共11层)暂无数据  -  曲江', '142万', '单价9737元/平米')
('https://image1.ljcdn.com/610100-inspection/cfe281de-917b-4d60-9cef-65b1d77cae65.jpg.296x216.jpg', '新旅城 2室2厅 140万', '新旅城  ', '高楼层(共34层)塔楼  -  曲江', '140万', '单价17584元/平米')
('', '南门外  品质小区  经典一居  拎包入住', '荣城  ', '低楼层(共27层)塔楼  -  曲江', '112万', '单价19761元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadb1616d07-f575-4081-a6b3-09c5250f1c7c.jpg.296x216.jpg', '大一居 近地铁 户型方正 采光号', '瑞鑫摩天城  ', '高楼层(共24层)塔楼  -  城西', '83万', '单价16867元/平米')
('', '东门外 鸡市拐 公安碑林分局家属院 精装四室', '公安碑林区分局家属院  ', '高楼层(共18层)暂无数据  -  城东', '185万', '单价10057元/平米')
('https://image1.ljcdn.com/610100-inspection/test-9cd80bc5-f621-4b15-a7cb-16e3e3095f43.png.296x216.jpg', '户型好 地理位置佳 装修精致！', '西雅图翡翠城  ', '高楼层(共28层)塔楼  -  城西', '200万', '单价16033元/平米')
('', '李家村万达 交通便利 配套齐全 二环内', '李家村万达广场  ', '高楼层(共29层)塔楼  -  曲江', '82万', '单价14975元/平米')
('https://image1.ljcdn.com/610100-inspection/ea2db4af-3b83-4c57-871e-a459456e68ea.jpg.296x216.jpg', '海星未来城 精装开间 西南朝向 交通便利 配套齐全', '海星未来城  ', '高楼层(共30层)塔楼  -  城西', '75万', '单价17450元/平米')
('https://image1.ljcdn.com/610100-inspection/test-6b8b7dd8-dda7-4b6f-9c69-85ac92457e26.png.296x216.jpg', '西雅图翡翠城 优质两居室 房子户型方正 靠谱出售', '西雅图翡翠城  ', '中楼层(共26层)板楼  -  城西', '130万', '单价16440元/平米')
('https://image1.ljcdn.com/610100-inspection/2338ce31-ca47-4d8d-a87b-c4a9a6f10f51.jpg.296x216.jpg', '临西工大 满三满二 家具家电齐全 交通方便', '瑞鑫摩天城  ', '中楼层(共26层)塔楼  -  城西', '70万', '单价17527元/平米')
('', '泰华世纪新城1期 1室1厅 95万', '泰华世纪新城1期  ', '低楼层(共25层)暂无数据  -  曲江', '95万', '单价16965元/平米')
('https://image1.ljcdn.com/610100-inspection/aa295575-e959-4139-a564-134014740f80.jpg.296x216.jpg', '西工大旁边 白庙公寓标准1室1厅 中装双气齐全', '白庙公寓  ', '低楼层(共26层)板楼  -  城西', '93万', '单价15545元/平米')
('', '风雷小区  温馨1居室 交通便利 配套成熟', '风雷小区  ', '高楼层(共12层)暂无数据  -  城内', '55万', '单价12380元/平米')
('', '伟世佳大厦 1室1厅 138万', '伟世佳大厦  ', '低楼层(共22层)暂无数据  -  曲江', '138万', '单价10055元/平米')
('', '高爾夫花園 3室2厅 168万', '高爾夫花園  ', '未知(共0层)暂无数据  -  城南', '168万', '单价13386元/平米')
('https://image1.ljcdn.com/610100-inspection/9d3bc273-3303-4604-b5e2-bea8949f021d.jpg.296x216.jpg', '学院山 1室1厅 78万', '学院山  ', '低楼层(共34层)板塔结合  -  曲江', '78万', '单价16596元/平米')
('', '碑林太乙路+太乙立交+建大旁+能看到大雁塔+有证+急售', '绿地乐和城  ', '高楼层(共30层)塔楼  -  曲江', '73万', '单价12859元/平米')
('', '天伦盛世小区 2室2厅 160万', '天伦盛世小区  ', '中楼层(共30层)暂无数据  -  曲江', '160万', '单价18129元/平米')
('https://image1.ljcdn.com/610100-inspection/2f5e716d-6d29-4257-a420-28e35073b686.jpg.296x216.jpg', '南二环与太白南路西北角 瑞鑫摩天城', '瑞鑫摩天城  ', '高楼层(共26层)塔楼  -  城西', '60万', '单价13931元/平米')
('https://image1.ljcdn.com/610100-inspection/a0ee7266-2dee-4e25-9781-7f7c09c08715.jpg.296x216.jpg', '李家村万达2室1厅，满5满2，70年产权，双地铁房', '李家村万达广场  ', '高楼层(共29层)塔楼  -  曲江', '93万', '单价15103元/平米')
('', '二环内   捡漏两室   诚意出售', '教会小区  ', '中楼层(共7层)暂无数据  -  城东', '51万', '单价9246元/平米')
('', '左邻右舍 复式两居室   精装修  5米8挑空 落地大飘窗', '长征左邻右舍  ', '中楼层(共15层)塔楼  -  曲江', '135万', '单价14674元/平米')
('https://image1.ljcdn.com/610100-inspection/617476d1-7ec1-4837-b3dd-5af1511a23a6.jpg.296x216.jpg', '诚意出售，拎包入住，配套齐全价可聊', '海星未来城  ', '高楼层(共30层)板塔结合  -  城西', '175万', '单价17962元/平米')
('', '李家村万达广场 2室2厅 142万', '李家村万达广场  ', '中楼层(共29层)塔楼  -  曲江', '142万', '单价16905元/平米')
('https://image1.ljcdn.com/610100-inspection/5f3403d6-6671-4195-8cb9-b0a66c8dac65.jpg.296x216.jpg', '南稍门地铁口 紫雁朗庭 一室开间 产权清晰  随时签约', '紫雁朗庭  ', '低楼层(共27层)暂无数据  -  城南', '57万', '单价13256元/平米')
('', '大差市 26中旁 一室出售 满三满二 交通便利 配套成熟', '阳光里  ', '中楼层(共12层)塔楼  -  城内', '53万', '单价14022元/平米')
('', '文艺路十字   天伦盛世一室开间     有证可按揭', '天伦盛世小区  ', '低楼层(共34层)塔楼  -  曲江', '67.5万', '单价15000元/平米')
('https://image1.ljcdn.com/610100-inspection/test-7aca5751-e4d7-4b59-a581-917f5d651db6.png.296x216.jpg', '丰庆路  西雅图翡翠城  精装2室  业主诚心出售', '西雅图翡翠城  ', '低楼层(共26层)板楼  -  城西', '125万', '单价16051元/平米')
('', '海星未来城 精装开间 不临街 拎包入住 诚意出售', '海星未来城  ', '低楼层(共30层)塔楼  -  城西', '60万', '单价14148元/平米')
('https://image1.ljcdn.com/610100-inspection/5a9bb4d3-7077-4d7e-9dd8-fc9ed7a90fe3.jpg.296x216.jpg', '钟楼商圈精装两居 坐拥城墙夜景 笑看古城繁华', '唐宁国际  ', '高楼层(共12层)板塔结合  -  城内', '138万', '单价14433元/平米')
('', '招商局广场 3室2厅 180万', '招商局广场  ', '高楼层(共15层)暂无数据  -  城东', '180万', '单价12163元/平米')
('', '长征左邻右舍  loft   精装一居室  视野开阔  采光足', '长征左邻右舍  ', '中楼层(共15层)塔楼  -  曲江', '89万', '单价12899元/平米')
('https://image1.ljcdn.com/610100-inspection/73d2f868-f362-44f9-9ec4-84cfd30426c7.jpg.296x216.jpg', '东门外，人人乐旁，三室两卫。与东大街城墙之隔', '铭爵大厦  ', '低楼层(共7层)暂无数据  -  城东', '160万', '单价12960元/平米')
('', '海星未来城 精装开间 交通便利 配套齐全 拎包入住', '海星未来城  ', '低楼层(共30层)塔楼  -  城西', '60万', '单价13993元/平米')
('https://image1.ljcdn.com/610100-inspection/13fa2da4-4132-4452-9ac6-829c61be6b9c.jpg.296x216.jpg', '满五满二。靠谱出售。看房方便。', '和平银座  ', '高楼层(共12层)塔楼  -  城内', '116万', '单价10991元/平米')
('', '城墙外 更新小区东区 鸡市拐站', '更新小区东区  ', '低楼层(共7层)暂无数据  -  城东', '80万', '单价10071元/平米')
('', '太白立交 房本在手随时可签 精装 自主装修 交通便利', '海星未来城  ', '高楼层(共30层)塔楼  -  城西', '75万', '单价17442元/平米')
('https://image1.ljcdn.com/610100-inspection/test-8cb9ee17-77e2-4386-8950-12f74fefe036.png.296x216.jpg', '二环内双地铁 成熟社区通透三居室 精装诚意出售', '新兴IN之家  ', '中楼层(共14层)暂无数据  -  城东', '248万', '单价17253元/平米')
('', '海星未来城 3号楼 标准一室一厅 正南朝向 精装 地铁口', '海星未来城  ', '中楼层(共30层)板塔结合  -  城西', '100万', '单价14678元/平米')
('', '大洋时代国际 精装 小一居 房本在手 业主急售', '大洋时代国际  ', '中楼层(共28层)暂无数据  -  城西', '66万', '单价12261元/平米')
('', '此房精装修钟楼和回民街走路就可以过去房子位置很优越', '粉巷一号  ', '高楼层(共12层)暂无数据  -  城内', '60万', '单价14852元/平米')
('', '含光路 长安壹品 精装2室 满二满三 纯南户型 中间楼层', '长安壹品  ', '高楼层(共32层)板塔结合  -  城南', '160万', '单价18485元/平米')
('https://image1.ljcdn.com/610100-inspection/abb3e133-8ccd-4ca7-b496-144feea2060d.jpg.296x216.jpg', '交大 兰蒂斯城2期 陪读房  经典一室', '兰蒂斯城2期  ', '高楼层(共32层)塔楼  -  城东', '88万', '单价16437元/平米')
('https://image1.ljcdn.com/610100-inspection/test-356b6d58-8427-4bbe-bdd1-21e928a6722c.png.296x216.jpg', '业主诚心出售 满三满二 家具家电齐全 交通方便', '瑞鑫摩天城  ', '高楼层(共26层)塔楼  -  城西', '65万', '单价13458元/平米')
('', '陕西电力设计院家属院 2室1厅 53万', '陕西电力设计院家属院  ', '高楼层(共7层)暂无数据  -  曲江', '53万', '单价10071元/平米')
('', '高爾夫花園 3室2厅 178万', '高爾夫花園  ', '中楼层(共15层)暂无数据  -  城南', '178万', '单价14183元/平米')
('', '南稍门  福隆居三居  靠谱出售', '福隆居  ', '低楼层(共24层)板塔结合  -  曲江', '150万', '单价12455元/平米')
('https://image1.ljcdn.com/610100-inspection/5775c86c-ea98-4dab-b023-24de53cba08c.jpg.296x216.jpg', '南二环 太白路立交 海星未来城 精装两室 另外送家电', '海星未来城  ', '低楼层(共30层)塔楼  -  城西', '120万', '单价14564元/平米')
('', '金色城市 理想户型 居家理想之地', '金色城市  ', '中楼层(共31层)暂无数据  -  曲江', '137万', '单价16708元/平米')
('', '风雷小区 2室 地段好 价位低', '风雷小区  ', '中楼层(共8层)暂无数据  -  城内', '55万', '单价9927元/平米')
('', '业主诚心出售，满三满二，无抵押  公摊小', '友谊小区  ', '高楼层(共7层)暂无数据  -  曲江', '145万', '单价11279元/平米')
('', '二环内  高山流水星币传说   小三居 诚意出售', '高山流水星币传说  ', '高楼层(共32层)板塔结合  -  城东', '185万', '单价20418元/平米')
('https://image1.ljcdn.com/610100-inspection/f5512d4e-ca40-4c25-99db-a9b5a3decb06.jpg.296x216.jpg', '通化门地铁口 东窑坊 满五满二 环境好 交通便利', '东窑坊  ', '高楼层(共34层)暂无数据  -  城东', '108万', '单价14334元/平米')
('', '房子满五满二，  房本在手，业主诚心出售。', '白庙馨苑小区  ', '中楼层(共5层)板楼  -  城西', '85万', '单价13939元/平米')
('https://image1.ljcdn.com/610100-inspection/8bc45227-9dd6-4394-a430-3bb64eedf7c0.jpg.296x216.jpg', '李家村万达1室1厅，成熟繁华地段，满5满2，70年产权', '李家村万达广场  ', '高楼层(共29层)塔楼  -  曲江', '65万', '单价15191元/平米')
('', '地铁口 草场坡 户型方正 地段好 配套成熟', '翡翠明珠  ', '高楼层(共33层)塔楼  -  曲江', '255万', '单价18902元/平米')
('', '二环内 2011年的房子 毛坯 大三居 西京医院旁', '幸福逸家  ', '高楼层(共32层)暂无数据  -  城东', '163万', '单价14480元/平米')
('https://image1.ljcdn.com/610100-inspection/test-90667bb0-e0a4-40c7-b0e7-0e0faee5075d.png.296x216.jpg', '满三满二 房本在手，业主靠谱出售，价钱可谈看房方便', '海星未来城  ', '中楼层(共30层)塔楼  -  城西', '210万', '单价19812元/平米')
('', '文艺南路  纯南户型  采光通风效果好 生活配套成熟', '白金广场小区  ', '高楼层(共21层)暂无数据  -  曲江', '150万', '单价13353元/平米')
('', '太白立交 万象城 配套成熟 随时可签', '海星未来城  ', '低楼层(共17层)板塔结合  -  城西', '175万', '单价16510元/平米')
('', '秦和花苑 2室2厅 120万', '秦和花苑  ', '低楼层(共20层)暂无数据  -  城东', '120万', '单价12531元/平米')
('', '碑林区 建设西路 新旅城 优质房 精装三居，业主靠谱', '新旅城  ', '低楼层(共33层)塔楼  -  曲江', '225万', '单价19374元/平米')
('https://image1.ljcdn.com/610100-inspection/test-7ba8b630-5d76-4503-8367-23ca5b02203a.png.296x216.jpg', '房子是小两居 精装修 户型方正 中间楼层 满三满二', '太白星座  ', '中楼层(共32层)塔楼  -  城南', '160万', '单价22819元/平米')
('', '西京医院 丹尼尔小区西窑坊小区精装南北通透 有证急售', '西窑坊小区  ', '高楼层(共7层)板楼  -  城东', '62万', '单价10659元/平米')
('', '近地铁，标准一居，有钥匙看房方便', '长安壹栋  ', '中楼层(共33层)塔楼  -  曲江', '80万', '单价15195元/平米')
('', '公安五处高层，三室两厅两卫，东临小雁塔西临人民医院', '公安五处家属院  ', '低楼层(共23层)塔楼  -  城南', '158万', '单价11912元/平米')
('', '飞天花园小区 3室1厅 120万', '飞天花园小区  ', '中楼层(共7层)暂无数据  -  城南', '120万', '单价13554元/平米')
('https://image1.ljcdn.com/610100-inspection/test-dc808a85-2d54-495d-821c-1b1a5b488f4f.png.296x216.jpg', '西雅图翡翠城 2室2厅 120万', '西雅图翡翠城  ', '高楼层(共26层)板楼  -  城西', '120万', '单价15358元/平米')
('', '南稍门地铁口 西安SKP 草场坡 摩登主场小区 交通便利', '摩登主场  ', '低楼层(共23层)暂无数据  -  曲江', '215万', '单价18342元/平米')
('', '碑林区测绘西路友谊小    学旁边地段好房本在手靠谱卖', '友谊小区  ', '高楼层(共7层)暂无数据  -  曲江', '65万', '单价9257元/平米')
('', '陕西歌剧院家属院 2室2厅 115万', '陕西歌剧院家属院  ', '低楼层(共6层)暂无数据  -  曲江', '115万', '单价14837元/平米')
('', '地铁口   业主诚心出售 配套完善', '长乐大厦  ', '中楼层(共29层)塔楼  -  城东', '55万', '单价13935元/平米')
('https://image1.ljcdn.com/610100-inspection/262fabc0-c3de-4497-a042-8e0c20286e31.jpg.296x216.jpg', '骡马市步行街 太和广场2室 可按揭 业主靠谱出售', '太和广场  ', '中楼层(共9层)暂无数据  -  城内', '130万', '单价12500元/平米')
('', '通化门地铁口 东窑坊 满五满二 环境好 业主诚心出售', '东窑坊  ', '高楼层(共34层)暂无数据  -  城东', '131万', '单价13914元/平米')
('', '交大南门农行家属院。位置优越，户型优秀', '农行家属院  ', '低楼层(共6层)暂无数据  -  城东', '60万', '单价8924元/平米')
('', '开发商装修 满三满二 拎包入住 配套齐全业主靠谱出售', '海星未来城  ', '中楼层(共30层)塔楼  -  城西', '58万', '单价13677元/平米')
('', '御溪望城精装2室，西工大旁，环境优美。', '御溪望城  ', '低楼层(共29层)塔楼  -  城西', '125万', '单价14706元/平米')
('https://image1.ljcdn.com/610100-inspection/76f128a5-ab1d-4e96-aa93-8f8c6f12b481.jpg.296x216.jpg', '地段好，位置佳，均价低，有上学资源', '中交一公院家属院  ', '高楼层(共24层)塔楼  -  城南', '252万', '单价22500元/平米')
('', '南门国际、紧挨地铁、优质好房、', '南门国际  ', '中楼层(共25层)塔楼  -  曲江', '62万', '单价15641元/平米')
('', '和平花园 2室1厅 107万', '和平花园  ', '低楼层(共22层)暂无数据  -  曲江', '107万', '单价11005元/平米')
('', '雁塔区5号线地铁口户型方正东南朝向按揭刚需家庭选择', '华豪丽晶  ', '高楼层(共33层)暂无数据  -  城南', '180万', '单价20074元/平米')
('https://image1.ljcdn.com/610100-inspection/2786509b-d82c-466a-93ba-a0db905f9266.jpg.296x216.jpg', '满五满二，跃层大居室，全款贷款都可以', '省建行朱雀路家属院  ', '低楼层(共20层)暂无数据  -  城南', '265万', '单价11472元/平米')
('https://image1.ljcdn.com/610100-inspection/803e9e1d-3b1b-4088-810c-9fb8b6a11ee0.jpg.296x216.jpg', '此房满五满二没有增值税，东南朝向，业主诚心出售。', '和平银座  ', '高楼层(共12层)塔楼  -  城内', '99万', '单价10949元/平米')
('', '和平花园 2室1厅 85万', '和平花园  ', '低楼层(共22层)暂无数据  -  曲江', '85万', '单价10970元/平米')
('https://image1.ljcdn.com/610100-inspection/933bcdc9-126e-415d-9270-d7f2c227096c.jpg.296x216.jpg', '小区重新翻修过，楼间距大采光好。', '产寿险保险公司家属院  ', '高楼层(共7层)暂无数据  -  曲江', '90万', '单价10610元/平米')
