('https://image1.ljcdn.com/320500-inspection/d145675d-db0c-4d58-a20b-57962470b647.jpg.296x216.jpg', '怡馨花园 3室2厅 317万', '怡馨花园  | 3室2厅 | 124.19平米 | 南 | 其他', '中楼层(共4层)2005年建板楼  -  狮山', '317万', '单价25526元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170909/23246dcb-986a-4196-9b75-a84214a72061.jpg.296x216.jpg', '旭辉华庭 3室2厅 215万', '旭辉华庭  | 3室2厅 | 90.85平米 | 暂无数据 | 精装 | 有电梯', '高楼层(共18层)2014年建板楼  -  浒墅关经济技术开发区', '215万', '单价23666元/平米')
('https://image1.ljcdn.com/320500-inspection/244edc4a-a3d4-432a-a0a1-792db029de20.jpg.296x216.jpg', '康佳花园一区 3室2厅 245万', '康佳花园一区  | 3室2厅 | 122平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2004年建板楼  -  枫桥', '245万', '单价20082元/平米')
('https://image1.ljcdn.com/320500-inspection/test-a124cd78-4df5-4c0c-a6c6-108c2fa825e0.png.296x216.jpg', '地铁口实测500米，单价两万一，优质房源看房方便', '格林花园  | 3室2厅 | 157.7平米 | 南 | 其他 | 有电梯', '中楼层(共14层)2006年建板塔结合  -  狮山', '325万', '单价20609元/平米')
('https://image1.ljcdn.com/320500-inspection/b9e3e34b-9e24-4154-8eef-f245e0308b26.JPG.296x216.jpg', '山水华庭 3室2厅 225万', '山水华庭  | 3室2厅 | 100.24平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2008年建板楼  -  狮山', '225万', '单价22447元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170612/71d22c2e-52c7-416c-9f1c-6f360f68a13a.jpg.296x216.jpg', '旭辉朗香郡 3室2厅 266万', '旭辉朗香郡  | 3室2厅 | 129平米 | 暂无数据 | 毛坯 | 有电梯', '中楼层(共7层)2012年建板楼  -  浒墅关经济技术开发区', '266万', '单价20621元/平米')
('https://image1.ljcdn.com/320500-inspection/test-a2b96f83-66f5-469a-b85f-a49e353cb838.png.296x216.jpg', '天之运三房 中等装修 看房方便 看好还可以谈谈', '苏高新天之运  | 3室2厅 | 99.67平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2013年建板楼  -  枫桥', '240万', '单价24080元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171210/fcedee14-2b61-4da3-8490-3a39402d9efa.jpg.296x216.jpg', '满五税少，多层三楼，通透正气三房，带租约车位', '时代花园  | 3室2厅 | 133.46平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2002年建板楼  -  狮山', '325万', '单价24352元/平米')
('https://image1.ljcdn.com/320500-inspection/201a1dec-1e0a-46e0-9b9b-35d093eb9393.jpg.296x216.jpg', '康佳花园四区 3室2厅 225万', '康佳花园四区  | 3室2厅 | 124平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2004年建板楼  -  枫桥', '225万', '单价18146元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170816/ea713940-65b1-4f04-a016-4c956a90fdb8.jpg.296x216.jpg', '鸿福花苑 3室2厅 173万', '鸿福花苑  | 3室2厅 | 105平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2006年建板楼  -  浒墅关经济技术开发区', '173万', '单价16477元/平米')
('https://image1.ljcdn.com/320500-inspection/test-6b3d339c-8d06-4e7b-b470-26e0b16b0944.png.296x216.jpg', '苏高新天之运 4室2厅 305万', '苏高新天之运  | 4室2厅 | 142平米 | 南 | 毛坯 | 有电梯', '高楼层(共24层)2013年建板楼  -  枫桥', '305万', '单价21479元/平米')
('https://image1.ljcdn.com/320500-inspection/test-b84233f6-c185-4a97-a1c7-fed88a999b72.png.296x216.jpg', '苏高新天之运 4室2厅 300万', '苏高新天之运  | 4室2厅 | 142平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2013年建板楼  -  枫桥', '300万', '单价21127元/平米')
('https://image1.ljcdn.com/320500-inspection/test-5f9d7897-dcb4-4703-9f63-e910d68e064c.png.296x216.jpg', '龙湖首开狮山原著 私密性好 闹中取静 堪称世外桃源', '龙湖狮山原著  | 3室2厅 | 126.7平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2018年建板楼  -  狮山', '505万', '单价39858元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171005/be91a778-0585-47e2-a27c-404b6830649e.jpg.296x216.jpg', '新港名墅花园 3室2厅 235万', '新港名墅花园  | 3室2厅 | 129平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2010年建板楼  -  浒墅关经济技术开发区', '235万', '单价18218元/平米')
('https://image1.ljcdn.com/320500-inspection/test-64a876ed-6d65-4b87-afa4-c4ca4cad294e.png.296x216.jpg', '建鑫大厦 2室2厅 225万', '建鑫大厦  | 2室2厅 | 112.64平米 | 南 | 其他 | 有电梯', '高楼层(共29层)2009年建板楼  -  狮山', '225万', '单价19976元/平米')
('https://image1.ljcdn.com/320500-inspection/e0dd1602-37d1-4a1f-99e3-ce4455e7a3c3.jpg.296x216.jpg', '新区实小，滨河花园二期，双地铁口，诚售', '滨河花苑二期  | 4室3厅 | 155.85平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  狮山', '315万', '单价20212元/平米')
('https://image1.ljcdn.com/320500-inspection/test-19ec8af0-02b1-488b-b2e3-54c4ff832251.png.296x216.jpg', '大地之歌 3室2厅 295万', '大地之歌  | 3室2厅 | 130.5平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2006年建板楼  -  枫桥', '295万', '单价22606元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170522/b823a061-391c-4e4b-8694-71840538b6de.jpg.296x216.jpg', '山水映象 3室2厅 286万', '山水映象  | 3室2厅 | 143.79平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共8层)2010年建板楼  -  横塘', '286万', '单价19891元/平米')
('https://image1.ljcdn.com/320500-inspection/test-e9335a57-6a0d-47e6-b701-455abbe02ca7.png.296x216.jpg', '水语金城豪 装四房中间楼层满两年税费少可上学带车位', '水语金成花园  | 4室2厅 | 128平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2017年建板楼  -  浒关', '337万', '单价26329元/平米')
('https://image1.ljcdn.com/320500-inspection/test-60b1bfab-49b4-4e05-bd88-29d15be220c3.png.296x216.jpg', '狮山丽晶 1室1厅 45万', '狮山丽晶  | 1室1厅 | 44平米 | 暂无数据 | 其他 | 有电梯', '中楼层(共20层)板楼  -  狮山', '45万', '单价10228元/平米')
('https://image1.ljcdn.com/320500-inspection/test-70a762ed-74fe-49be-8f51-9987a091725f.png.296x216.jpg', '名都花园 3室2厅 370万', '名都花园  | 3室2厅 | 115.33平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2001年建板楼  -  狮山', '370万', '单价32082元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160809/0002d44b-5c9e-4839-a892-238f9f92016b.jpg.296x216.jpg', '70万精装修，自住保养好，户型方正，带租约车位', '旭辉御府  | 4室2厅 | 134.6平米 | 南 | 精装 | 有电梯', '高楼层(共30层)2015年建板楼  -  枫桥', '439万', '单价32616元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160828/116ba4c8-820b-4092-b1b3-0f0fd231835e.jpg.296x216.jpg', '理想家园 3室2厅 207万', '理想家园  | 3室2厅 | 122.4平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2010年建板楼  -  浒墅关经济技术开发区', '207万', '单价16912元/平米')
('https://image1.ljcdn.com/320500-inspection/81e32baf-5feb-4a9d-b972-2cecf36cb413.jpg.296x216.jpg', '金科天籁城 4室2厅 327万', '金科天籁城  | 4室2厅 | 143平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2015年建板楼  -  浒墅关经济技术开发区', '327万', '单价22868元/平米')
('https://image1.ljcdn.com/320500-inspection/test-f1608f12-44a3-45f8-ae9f-5a0594f8f471.png.296x216.jpg', '金科王府一期 3室2厅 488万', '金科王府一期  | 3室2厅 | 136平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2012年建板楼  -  枫桥', '488万', '单价35883元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161208/c812b884-3825-4aa3-8d60-574c0ca25c5f.jpg.296x216.jpg', '理想家园 4室2厅 225万', '理想家园  | 4室2厅 | 139平米 | 暂无数据 | 毛坯 | 无电梯', '低楼层(共6层)2010年建板楼  -  浒墅关经济技术开发区', '225万', '单价16188元/平米')
('https://image1.ljcdn.com/320500-inspection/72aad6e0-e6b2-41ad-8b3c-cc00ca47ccb1.jpg.296x216.jpg', '何山花园北区 3室2厅 255万', '何山花园北区  | 3室2厅 | 98.15平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  狮山', '255万', '单价25981元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170515/b795dc8d-d645-4045-ad94-4ab95e87d802.jpg.296x216.jpg', '苏高新天之运 4室2厅 296万', '苏高新天之运  | 4室2厅 | 148平米 | 暂无数据 | 毛坯 | 有电梯', '高楼层(共24层)2013年建板楼  -  枫桥', '296万', '单价20000元/平米')
('https://image1.ljcdn.com/320500-inspection/764cba82-a31e-4c0e-a0e5-b168c84d8598.jpg.296x216.jpg', '今日家园 5室2厅 535万', '今日家园  | 5室2厅 | 213.79平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2002年建板楼  -  狮山', '535万', '单价25025元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180118/24bbb141-bd98-47a3-bad3-010f0964c431.jpg.296x216.jpg', '乐嘉汇商务广场 1室1厅 145万', '乐嘉汇商务广场  | 1室1厅 | 86.32平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共21层)2016年建板楼  -  狮山', '145万', '单价16798元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170809/e06a445f-5b11-4e97-974e-fffc6f958a64.jpg.296x216.jpg', '鸿锦新苑 4室2厅 225万', '鸿锦新苑  | 4室2厅 | 143平米 | 南 | 精装 | 无电梯', '高楼层(共5层)2008年建板楼  -  浒墅关经济技术开发区', '225万', '单价15735元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161017/1c026545-b03d-4c4b-bf60-0bd0e93b2f45.jpg.296x216.jpg', '汇豪·狮山路58号 1室1厅 172万', '汇豪·狮山路58号  | 1室1厅 | 48.72平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2005年建板楼  -  狮山', '172万', '单价35304元/平米')
('https://image1.ljcdn.com/320500-inspection/d0387063-bf37-4c3a-92cc-360aee37d271.jpg.296x216.jpg', '大地之歌 3室2厅 320万', '大地之歌  | 3室2厅 | 130平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2006年建板楼  -  枫桥', '320万', '单价24616元/平米')
('https://image1.ljcdn.com/320500-inspection/test-f773ea3a-da93-41f8-bfa9-a5656147f3ff.png.296x216.jpg', '新港名墅 拎包入住 采光俱佳 得房率高 随时看房', '新港名墅花园  | 2室1厅 | 51.48平米 | 南 | 其他 | 有电梯', '低楼层(共25层)2010年建板楼  -  浒墅关经济技术开发区', '89万', '单价17289元/平米')
('https://image1.ljcdn.com/320500-inspection/e7a8161f-ab0e-4b59-99a0-4607d44217a7.jpg.296x216.jpg', '新狮新苑东区 5室2厅 230万', '新狮新苑东区  | 5室2厅 | 141平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  狮山', '230万', '单价16313元/平米')
('https://image1.ljcdn.com/320500-inspection/a1d8b0d8-2f55-438c-ab21-4300a4db89e1.jpg.296x216.jpg', '山水映象 3室2厅 215万', '山水映象  | 3室2厅 | 100平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2010年建板楼  -  横塘', '215万', '单价21500元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170626/0b27cdb9-0590-4e2e-b8ac-6bbd47bf457b.jpg.296x216.jpg', '旭辉朗香郡 3室2厅 266万', '旭辉朗香郡  | 3室2厅 | 134平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共8层)2012年建板楼  -  浒墅关经济技术开发区', '266万', '单价19851元/平米')
('https://image1.ljcdn.com/320500-inspection/test-cb53e2aa-250f-4b45-a592-6a6bc1a9ec29.png.296x216.jpg', '实验名校未用 满五年且唯一 77平 328万', '沁怡家园  | 2室1厅 | 77.55平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2009年建板楼  -  狮山', '324万', '单价41780元/平米')
('https://image1.ljcdn.com/320500-inspection/5dabc068-2f9e-4423-8d4d-527e5c96cbe1.jpg.296x216.jpg', '龙湖狮山原著 4室2厅 750万', '龙湖狮山原著  | 4室2厅 | 142平米 | 南 北 | 其他 | 无电梯', '低楼层(共12层)板楼  -  狮山', '750万', '单价52817元/平米')
('https://image1.ljcdn.com/320500-inspection/test-b5672882-9bb9-4f1d-a10d-9fc8231ccb94.png.296x216.jpg', '地铁口 拎包入住 满5年房子诚售', '何山花园南区  | 3室2厅 | 87.89平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  狮山', '270万', '单价30721元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160701/1d27f587-b518-4652-8c68-1196671e8d4c.jpg.296x216.jpg', '名馨花园 2室2厅 328万', '名馨花园  | 2室2厅 | 107.87平米 | 南 | 其他 | 有电梯', '中楼层(共9层)2005年建板楼  -  狮山', '328万', '单价30407元/平米')
('https://image1.ljcdn.com/320500-inspection/8ed801e7-56dd-4327-8e40-c931dca19fda.jpg.296x216.jpg', '旭辉上河郡南区     非chang安静  小区环境优美', '旭辉上河郡  | 3室2厅 | 92.55平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  浒墅关经济技术开发区', '198万', '单价21394元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170317/96100bf5-92a9-425c-be42-a2958f36db13.jpg.296x216.jpg', '理想家园 3室2厅 185万', '理想家园  | 3室2厅 | 121.16平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共18层)2010年建板楼  -  浒墅关经济技术开发区', '185万', '单价15270元/平米')
('https://image1.ljcdn.com/320500-inspection/test-e79a1c52-c310-4b43-a782-e7383d431a19.png.296x216.jpg', '新出好房，位置好不靠路，装修不错看房方便', '狮山新苑  | 2室2厅 | 75平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1995年建板楼  -  狮山', '378万', '单价50400元/平米')
('https://image1.ljcdn.com/320500-inspection/8fe98eb3-d632-4b61-952b-9da134fba50b.jpg.296x216.jpg', '理想家园 3室2厅 198万', '理想家园  | 3室2厅 | 116平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2010年建板楼  -  浒墅关经济技术开发区', '198万', '单价17069元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171202/92b326c6-f838-422e-b18e-6a6fa36dac63.jpg.296x216.jpg', '湖畔佳苑 2室2厅 200万', '湖畔佳苑  | 2室2厅 | 93平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  横塘', '200万', '单价21506元/平米')
('https://image1.ljcdn.com/320500-inspection/d63ff49c-c7af-4ea9-b9a0-28d392cc4e6f.jpg.296x216.jpg', '山河佳苑 4室3厅 383万', '山河佳苑  | 4室3厅 | 227.8平米 | 南 | 其他 | 有电梯', '低楼层(共4层)2011年建板楼  -  阳山生态区', '383万', '单价16813元/平米')
('https://image1.ljcdn.com/320500-inspection/6fef93e7-4d75-4a0f-8120-6f940f2236e3.jpg.296x216.jpg', '嘉业阳光假日三期 3室2厅 298万', '嘉业阳光假日三期  | 3室2厅 | 139平米 | 南 | 精装 | 有电梯', '高楼层(共23层)2008年建板楼  -  狮山', '298万', '单价21439元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170523/37c67962-71fa-4db2-99d1-089c73671238.jpg.296x216.jpg', '云锦苑二区 2室1厅 155万', '云锦苑二区  | 2室1厅 | 90平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2012年建板楼  -  浒墅关经济技术开发区', '155万', '单价17223元/平米')
('https://image1.ljcdn.com/320500-inspection/test-ca117fd8-c7ad-4da7-b2b4-d93975dc9867.png.296x216.jpg', '优选房 滨河好楼层 实验双本部未用 双地铁口诚售', '滨河花苑一期  | 3室2厅 | 112平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1999年建板楼  -  狮山', '335万', '单价29911元/平米')
('https://image1.ljcdn.com/320500-inspection/80f30667-5f04-4bf0-9284-6e1245c291cf.jpg.296x216.jpg', '百合花公寓 3室2厅 450万', '百合花公寓  | 3室2厅 | 176平米 | 南 | 其他 | 有电梯', '中楼层(共14层)2001年建板楼  -  狮山', '450万', '单价25569元/平米')
('https://image1.ljcdn.com/320500-inspection/test-9a5a30d2-d58d-41b6-9b7f-905bb5b1733d.png.296x216.jpg', '花样年禧悦 大平层 南北通透 新毛坯  看房有钥匙', '禧悦  | 4室2厅 | 193平米 | 南 | 毛坯 | 有电梯', '低楼层(共37层)2016年建板塔结合  -  狮山', '600万', '单价31089元/平米')
('https://image1.ljcdn.com/320500-inspection/aff6178e-12aa-4ce8-83d7-bd23c6c4ebed.JPG.296x216.jpg', '嘉业阳光假日五期 4室2厅 430万', '嘉业阳光假日五期  | 4室2厅 | 190平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2008年建板楼  -  狮山', '430万', '单价22632元/平米')
('https://image1.ljcdn.com/320500-inspection/8dee37d5-6bc4-4eb3-bbe6-b27528146c95.JPG.296x216.jpg', '山水华庭 2室2厅 167万', '山水华庭  | 2室2厅 | 80.25平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  狮山', '167万', '单价20810元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180104/f3145dfc-b649-4ddb-a720-3f84a06ec7a5.jpg.296x216.jpg', '津西美墅馆 4室2厅 262万', '津西美墅馆  | 4室2厅 | 110平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2016年建板楼  -  阳山生态区', '262万', '单价23819元/平米')
('https://image1.ljcdn.com/320500-inspection/test-b611e15a-d0b9-4db7-9c11-8eddfcc8a44f.png.296x216.jpg', '招商学府1872 2室2厅 330万', '招商学府1872  | 2室2厅 | 84.08平米 | 南 | 精装 | 有电梯', '低楼层(共25层)2017年建板楼  -  狮山', '330万', '单价39249元/平米')
('https://image1.ljcdn.com/320500-inspection/b58a97f0-e1a2-467e-af86-13f439f9d183.jpg.296x216.jpg', '水岸逸景花园 2室1厅 260万', '水岸逸景花园  | 2室1厅 | 97平米 | 南 | 其他 | 无电梯', '低楼层(共6层)平房  -  浒墅关经济技术开发区', '260万', '单价26805元/平米')
('https://image1.ljcdn.com/320500-inspection/test-1cedf778-e68e-4bda-941a-0b5ef3186d68.png.296x216.jpg', '狮山路上大型综合小区，近原苏州乐园近', '新港名城花园  | 4室2厅 | 145平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  狮山', '572万', '单价39449元/平米')
('https://image1.ljcdn.com/320500-inspection/972688ff-e12d-4f1c-ad6d-7d59429b446e.jpg.296x216.jpg', '理想城多层洋房欧式婚装176平复式 送40平露台17平车库', '理想家园  | 5室2厅 | 176平米 | 南 | 精装 | 无电梯', '高楼层(共5层)2010年建板楼  -  浒墅关经济技术开发区', '268万', '单价15228元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171112/591939f5-6726-4747-8888-95c5421b7987.jpg.296x216.jpg', '津西新天地 1室1厅 81万', '津西新天地  | 1室1厅 | 53平米 | 暂无数据 | 其他 | 有电梯', '高楼层(共20层)2015年建板楼  -  狮山', '81万', '单价15284元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171013/35359b9e-c2de-41f9-8746-5acf516eb4d7.jpg.296x216.jpg', '理想家园 2室2厅 169万', '理想家园  | 2室2厅 | 100平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2010年建板楼  -  浒墅关经济技术开发区', '169万', '单价16900元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170903/fce4a09b-03fe-48e2-8807-b5463864d0c9.jpg.296x216.jpg', '新区港龙城市商业广场 2室2厅 57万', '新区港龙城市商业广场  | 2室2厅 | 46.34平米 | 西北 | 简装 | 有电梯', '低楼层(共18层)2014年建板楼  -  枫桥', '57万', '单价12301元/平米')
('https://image1.ljcdn.com/320500-inspection/fb82b0ef-5fa9-4b04-baa9-459b65dd3033.JPG.296x216.jpg', '嘉业阳光假日一二期 2室2厅 245万', '嘉业阳光假日一二期  | 2室2厅 | 104平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  狮山', '245万', '单价23558元/平米')
('https://image1.ljcdn.com/320500-inspection/test-1952e788-e2ec-4684-9f3b-a7f4517dcb6f.png.296x216.jpg', '苏高新天之运 5室2厅 390万', '苏高新天之运  | 5室2厅 | 197平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)2013年建板楼  -  枫桥', '390万', '单价19797元/平米')
('https://image1.ljcdn.com/320500-inspection/098116ff-69ba-492b-a36e-1f91ce6bbd3d.jpg.296x216.jpg', '名都花园 4室2厅 405万', '名都花园  | 4室2厅 | 168平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)2001年建板楼  -  狮山', '405万', '单价24108元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload2704ac5e-659a-4c8a-911e-13262015ea6b.jpg.296x216.jpg', '苏高新天之运 2室2厅 190万', '苏高新天之运  | 2室2厅 | 82.4平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共26层)2013年建平房  -  枫桥', '190万', '单价23059元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170730/df7a829a-e98f-4a82-8eee-d800dc1e9bf8.jpg.296x216.jpg', '旭辉朗香郡 4室2厅 291万', '旭辉朗香郡  | 4室2厅 | 145平米 | 南 | 精装 | 有电梯', '中楼层(共8层)2012年建板楼  -  浒墅关经济技术开发区', '291万', '单价20069元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160602/7a05a0c7-29eb-4e1c-b52c-d3892f28a28b.jpg.296x216.jpg', '山水华庭 3室2厅 235万', '山水华庭  | 3室2厅 | 130平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2008年建板楼  -  狮山', '235万', '单价18077元/平米')
('https://image1.ljcdn.com/320500-inspection/1890005f-f091-445b-879c-3f424b55aebe.jpg.296x216.jpg', '嘉多利花园 3室2厅 475万', '嘉多利花园  | 3室2厅 | 132.98平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2002年建板楼  -  狮山', '475万', '单价35720元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171118/4327a3cb-6ca2-464f-aaa9-d553edb6383a.jpg.296x216.jpg', '山水华庭 3室2厅 240万', '山水华庭  | 3室2厅 | 102平米 | 南 | 精装 | 无电梯', '低楼层(共5层)板楼  -  狮山', '240万', '单价23530元/平米')
('https://image1.ljcdn.com/320500-inspection/fc7f9f1f-3137-45c9-940d-260b5bbd1735.jpg.296x216.jpg', '康佳花园三区 3室2厅 148万', '康佳花园三区  | 3室2厅 | 63.25平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2004年建板楼  -  枫桥', '148万', '单价23400元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_uploadad63e91f-cf05-4391-a3d4-5a0bb3b31c3a.jpg.296x216.jpg', '107平整齐户型，独立车库，带露台和阁楼实用高', '馨泰花苑  | 4室2厅 | 132平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  狮山', '269万', '单价20379元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170919/2e4cde83-9cce-43c0-9208-c6dcf9b81858.jpg.296x216.jpg', '荣尚花苑 4室2厅 256万', '荣尚花苑  | 4室2厅 | 169.9平米 | 暂无数据 | 毛坯 | 无电梯', '中楼层(共5层)2011年建板楼  -  通安', '256万', '单价15068元/平米')
('https://image1.ljcdn.com/320500-inspection/6b4d0aba-abaf-488f-9585-89e3c3e3d825.jpg.296x216.jpg', '梧桐公馆 3室2厅 265万', '梧桐公馆  | 3室2厅 | 139平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2013年建板楼  -  浒墅关经济技术开发区', '265万', '单价19065元/平米')
