('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload554144ef-5f3a-4c49-a41a-29da77d0bca4.jpg.296x216.jpg', '景苑公寓  电梯房  中间楼层   景芳地铁站百米内', '景苑公寓  | 2室1厅 | 71.25平米 | 西南 | 简装 | 有电梯', '中楼层(共18层)1998年建板塔结合  -  景芳', '302万', '单价42386元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadd20d56e3-7665-492c-92ef-12ae7bf6f081.jpg.296x216.jpg', '广景苑 大三房 西边套 采光好 中间楼层 地铁边上 诚售', '广景苑  | 3室2厅 | 130.15平米 | 南 | 精装 | 有电梯', '中楼层(共23层)2004年建塔楼  -  景芳', '660万', '单价50711元/平米')
('https://image1.ljcdn.com/330100-inspection/test-c9341a9c-d72c-4254-ba13-6418d8c8b653.png.296x216.jpg', '中楼层   全明户型   视野好  诚售', '蓝桥名苑  | 2室2厅 | 78.17平米 | 南 | 简装 | 有电梯', '中楼层(共16层)2009年建板楼  -  九堡', '240万', '单价30703元/平米')
('https://image1.ljcdn.com/330100-inspection/cccddb0f-9a0b-4c20-a705-fd00635bb24a.JPG.296x216.jpg', '大两房精装修 无增值税和个税 交通便利单价低商圈成熟', '丁桥颐景园  | 2室2厅 | 77.02平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2012年建板塔结合  -  丁桥', '250万', '单价32460元/平米')
('https://image1.ljcdn.com/330100-inspection/cf83c298-7fc6-41eb-89fd-b39d34c560a6.jpg.296x216.jpg', '刚需小户型 纯边套 南北通 采光好 诚售 随时看房', '农港苑  | 2室1厅 | 62.35平米 | 南 | 毛坯 | 有电梯', '低楼层(共15层)2010年建板楼  -  丁桥', '185万', '单价29672元/平米')
('https://image1.ljcdn.com/330100-inspection/395b32e8-4085-483f-ae77-e880680f5720.JPG.296x216.jpg', '三里家园二区顶楼带大露台，97方做5房诚售！', '三里家园二区  | 5室1厅 | 97.19平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  三里亭', '350万', '单价36012元/平米')
('https://image1.ljcdn.com/330100-inspection/f02e2d56-d847-4f23-819f-a577fc8ceba4.jpg.296x216.jpg', '一梯一户高楼层，纯毛坯，赠送车位，诚心出售。', '泊林印象  | 3室2厅 | 122.12平米 | 南 | 毛坯 | 有电梯', '高楼层(共16层)2013年建板楼  -  九堡', '520万', '单价42582元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadabe2df09-a882-4e8f-a4fb-4d8782034d9f.JPG.296x216.jpg', '三里家园精装电梯房东边套，全明户型', '三里家园三区  | 2室2厅 | 79.16平米 | 东 南 北 | 精装 | 有电梯', '高楼层(共18层)2008年建板楼  -  三里亭', '305万', '单价38530元/平米')
('https://image1.ljcdn.com/330100-inspection/88b16645-2499-4365-b90e-240e1fc1babc.JPG.296x216.jpg', '四季公馆刚需两房  精装修  家具家电全送  车位另外算', '中豪四季公馆  | 2室2厅 | 80.48平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2011年建塔楼  -  丁桥', '265万', '单价32928元/平米')
('https://image1.ljcdn.com/330100-inspection/6ef3b895-6361-4bb9-8e78-fc2a607ea0f0.JPG.296x216.jpg', '此房为电梯房，装修清爽，视野开阔，生活配套设施成熟', '同方国际  | 1室1厅 | 57.72平米 | 东南 | 精装 | 有电梯', '中楼层(共28层)2000年建板楼  -  华家池', '133万', '单价23043元/平米')
('https://image1.ljcdn.com/330100-inspection/16037c40-b3c6-4c47-adc5-489b9791ca0d.jpg.296x216.jpg', '精装修，房东诚心出售，就等你来', '金雅苑社区  | 2室1厅 | 86.36平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2011年建板楼  -  九堡', '265万', '单价30686元/平米')
('https://image1.ljcdn.com/330100-inspection/test-8a607175-c3d0-481d-be2a-10585f807111.png.296x216.jpg', '景芳新五区 2室1厅 250万', '景芳新五区  | 2室1厅 | 53.44平米 | 南 | 精装 | 无电梯', '低楼层(共7层)1997年建板楼  -  景芳', '250万', '单价46782元/平米')
('https://image1.ljcdn.com/330100-inspection/test-af7b0788-265e-42e5-ae23-90195fc77553.png.296x216.jpg', '高楼层 视野好 总价低精装修 两房朝南 主卧带阳台', '蓝桥名苑  | 2室2厅 | 72.69平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2009年建板楼  -  九堡', '230万', '单价31642元/平米')
('https://image1.ljcdn.com/330100-inspection/c8ef3ba4-efa3-4186-b649-eff8c9cad449.jpg.296x216.jpg', '好房！！！九润公寓大面积纯毛坯，装修风格您做主！', '郡原九润公寓  | 4室2厅 | 169.31平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共13层)2013年建板楼  -  九堡', '475万', '单价28056元/平米')
('https://image1.ljcdn.com/330100-inspection/f207e1fd-1ac8-4ce1-afe9-79d11fe61692.JPG.296x216.jpg', '满五唯一免双税，户型方正，中等装修', '后珠辰秀嘉园  | 3室2厅 | 93.6平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2010年建板楼  -  丁桥', '260万', '单价27778元/平米')
('https://image1.ljcdn.com/330100-inspection/838d74b5-6434-45d9-89e5-d32a46d28f18.JPG.296x216.jpg', '满五年 低总价 看房方便 业主诚心出售', '红街公寓  | 1室2厅 | 67.42平米 | 南 | 简装 | 有电梯', '低楼层(共16层)2010年建板楼  -  火车东站', '300万', '单价44498元/平米')
('https://image1.ljcdn.com/330100-inspection/ec913650-6a20-4f2d-a072-688dfb336649.JPG.296x216.jpg', '滨江品质，自住精装修，装修新颖，室内外泳池', '滨江曙光之城  | 3室2厅 | 88.24平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2011年建塔楼  -  火车东站', '390万', '单价44198元/平米')
('https://image1.ljcdn.com/330100-inspection/cacc6db3-33e1-45f5-9d3e-1dd7b5d14fc7.jpg.296x216.jpg', '天庐苑，小区位置好，配套齐全，交通便利', '天庐苑  | 2室1厅 | 53.24平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  火车东站', '240万', '单价45079元/平米')
('https://image1.ljcdn.com/330100-inspection/test-a26aaa6d-cf44-4764-961b-bb84cef43ff2.png.296x216.jpg', '精装朝南三卧室，双地铁口，大阳台，储物间', '金雅苑社区  | 3室2厅 | 88.45平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2011年建板楼  -  九堡', '286万', '单价32335元/平米')
('https://image1.ljcdn.com/330100-inspection/64d6bd42-ee61-4397-b949-0fc186d2d48c.JPG.296x216.jpg', '彭埠1/4号线次新房 西边套 无车位捆绑 房东急售！', '淮矿东元府  | 3室2厅 | 89.69平米 | 南 北 | 毛坯', '低楼层(共22层)2017年建板楼  -  城东新城', '345万', '单价38466元/平米')
('https://image1.ljcdn.com/330100-inspection/f79dc699-0488-48af-bc66-2c0d249f71ea.JPG.296x216.jpg', '广宇上东领地 2室2厅 255万', '广宇上东领地  | 2室2厅 | 79.9平米 | 东南 | 精装 | 有电梯', '高楼层(共16层)2011年建板楼  -  丁桥', '255万', '单价31915元/平米')
('https://image1.ljcdn.com/330100-inspection/b9f03be2-d3d1-446a-aa49-744d101db654.JPG.296x216.jpg', '彭埠地铁站200米 ，南北通透双阳台 ，旁边就是港龙城', '新中宇维萨  | 2室2厅 | 89.39平米 | 南 | 简装 | 有电梯', '中楼层(共20层)2014年建板楼  -  城东新城', '420万', '单价46986元/平米')
('https://image1.ljcdn.com/330100-inspection/f87c4c12-fdb2-4d7f-82e4-23a5f73ff1ab.jpg.296x216.jpg', '两房朝南，中间楼层，自住精装修', '景芳四区  | 2室1厅 | 46.17平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1995年建板楼  -  景芳', '225万', '单价48733元/平米')
('https://image1.ljcdn.com/330100-inspection/f6122137-ded8-4f66-9a6f-4ab04959619f.jpg.296x216.jpg', '满五唯一，随时看房，诚心出售。', '景芳三区  | 2室1厅 | 57.31平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  景芳', '220万', '单价38388元/平米')
('https://image1.ljcdn.com/330100-inspection/8252da07-8b13-43ff-92a4-bf15afaac393.JPG.296x216.jpg', '三里亭苑三区 2室1厅 220万', '三里亭苑三区  | 2室1厅 | 50.46平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1996年建板楼  -  三里亭', '220万', '单价43599元/平米')
('https://image1.ljcdn.com/330100-inspection/52a212fe-1731-49ea-b82b-e58232d30da8.JPG.296x216.jpg', '房东自住精装修，户型正气  ，看房方便，诚心出售', '广宇上东领地  | 2室1厅 | 65.68平米 | 东南 | 精装 | 有电梯', '中楼层(共16层)2011年建板楼  -  丁桥', '218万', '单价33192元/平米')
('https://image1.ljcdn.com/330100-inspection/acc7f134-636b-4846-b5f5-d96210bec0e4.jpg.296x216.jpg', '装修简约清爽  自住大两房  满五年省税20余万  可按揭', '万科魅力之城  | 2室1厅 | 89平米 | 南 北 | 精装 | 有电梯', '低楼层(共9层)2009年建板塔结合  -  九堡', '305万', '单价34270元/平米')
('https://image1.ljcdn.com/330100-inspection/cb8686f7-fedb-427b-a566-1814039c90bc.JPG.296x216.jpg', '联合格里 5室1厅 400万', '联合格里  | 5室1厅 | 128.85平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2010年建板楼  -  丁桥', '400万', '单价31044元/平米')
('https://image1.ljcdn.com/330100-inspection/2465fba3-036f-44f8-b29b-10fc5540480f.JPG.296x216.jpg', '此房满五唯一，免双税，自住精装修，保养很好，采光好', '北城枫景园  | 2室1厅 | 61.37平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2012年建板楼  -  丁桥', '178万', '单价29005元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploada7038bb9-5418-4a45-90d9-042446dee2ac.jpg.296x216.jpg', '精装大两房 满五年省约20万 高楼层不要担心遮挡', '万科魅力之城  | 2室1厅 | 88.14平米 | 南 北 | 精装 | 有电梯', '17层2009年建板楼  -  九堡', '290万', '单价32903元/平米')
('https://image1.ljcdn.com/330100-inspection/73d3707e-af3d-4379-8b34-c836aa102e2d.JPG.296x216.jpg', '楼层好！ 全明户型，采光充足，看房方便！', '三里新城兰苑  | 5室2厅 | 117.01平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2005年建板楼  -  三里亭', '480万', '单价41023元/平米')
('https://image1.ljcdn.com/330100-inspection/5e3488bc-754c-4588-8a9b-5685a0526ce7.JPG.296x216.jpg', '满五唯一，急卖，看中就快点出手', '丁桥景园南苑  | 2室1厅 | 95.25平米 | 南 | 毛坯 | 有电梯', '低楼层(共16层)2000年建板楼  -  丁桥', '235万', '单价24672元/平米')
('https://image1.ljcdn.com/330100-inspection/e804e16f-5aec-437e-9d86-88db108552f1.JPG.296x216.jpg', '广宇一期 精装修带院子 满五唯一免双税 自住房出售', '广宇上东领地  | 2室2厅 | 79.9平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2011年建板楼  -  丁桥', '255万', '单价31915元/平米')
('https://image1.ljcdn.com/330100-inspection/b872360b-969d-4960-86f2-f990f19e2407.jpg.296x216.jpg', '景苑公寓新上房源，全明户型，采光好，房东诚心出售', '景苑公寓  | 2室1厅 | 73.24平米 | 西南 | 其他 | 有电梯', '低楼层(共19层)1998年建塔楼  -  景芳', '300万', '单价40962元/平米')
('https://image1.ljcdn.com/330100-inspection/c21a914c-73f4-406c-ab39-04852a68838b.JPG.296x216.jpg', '景芳四区 三室一厅 两房朝南 全明户型南北通透 非顶楼', '景芳四区  | 3室1厅 | 70.21平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1995年建板楼  -  景芳', '300万', '单价42729元/平米')
('https://image1.ljcdn.com/330100-inspection/59639046-8993-4740-a8b2-355436f7258b.jpg.296x216.jpg', '万科魅力之城3房满五唯一，另有车位可卖', '万科魅力之城  | 3室2厅 | 86.98平米 | 南 | 精装 | 有电梯', '11层2009年建板楼  -  九堡', '330万', '单价37940元/平米')
('https://image1.ljcdn.com/330100-inspection/f03a747c-e292-41a3-a4ef-96caf18b815c.jpg.296x216.jpg', '江干区钱江七苑，两房两厅，东边套，中间楼层，诚心卖', '钱江七苑  | 2室2厅 | 77平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  钱江新城', '460万', '单价59741元/平米')
('https://image1.ljcdn.com/330100-inspection/19a1be3d-083f-415b-beac-518422fbb7c7.jpg.296x216.jpg', '中间套，采光好，高楼层，小区环境优美', '罗兰春天  | 3室2厅 | 84.25平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2012年建板楼  -  九堡', '335万', '单价39763元/平米')
('https://image1.ljcdn.com/330100-inspection/37f0cfae-0ea8-4623-82e6-e12f2774416b.jpg.296x216.jpg', '泊林印象 大三房 三开间朝南 赠送两个大露台', '泊林印象  | 3室2厅 | 125.56平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共16层)2013年建板楼  -  九堡', '540万', '单价43008元/平米')
('https://image1.ljcdn.com/330100-inspection/dbfdedca-966b-440b-81df-d4731729f5af.jpg.296x216.jpg', '保利罗兰香谷 楼层好 视野好 环境好 房东诚心出售', '保利罗兰香谷  | 3室2厅 | 87.81平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2015年建板楼  -  丁桥', '279万', '单价31774元/平米')
('https://image1.ljcdn.com/330100-inspection/ce8a77d7-b597-4ca8-a90b-ed550a886c86.jpg.296x216.jpg', '罗兰春天经典loft东边套户型高楼层', '罗兰春天  | 2室1厅 | 86.3平米 | 南 | 毛坯 | 有电梯', '高楼层(共16层)2012年建板楼  -  九堡', '300万', '单价34763元/平米')
('https://image1.ljcdn.com/330100-inspection/a96079e2-5a01-4ee6-8fb0-a961c19e1cb8.jpg.296x216.jpg', '南肖埠社区 1室1厅 190万', '南肖埠社区  | 1室1厅 | 42.51平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1995年建板楼  -  南肖埠', '190万', '单价44696元/平米')
('https://image1.ljcdn.com/330100-inspection/7571a3d8-42fe-4a5d-b6b3-261ec8535289.jpg.296x216.jpg', '保利罗兰香谷 环境好 满两年 3房2卫户型', '保利罗兰香谷  | 3室2厅 | 87.79平米 | 南 西 北 | 毛坯 | 有电梯', '低楼层(共17层)2015年建板楼  -  丁桥', '222万', '单价25288元/平米')
('https://image1.ljcdn.com/330100-inspection/ef656b3f-7e6e-4853-b565-6cb84b14bd4a.jpg.296x216.jpg', '泊林公寓精装3房 拎包入住 满五唯一 诚心出售', '德信金泊林公寓  | 3室2厅 | 88.57平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2010年建板楼  -  九堡', '360万', '单价40646元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload49907fc7-a70b-453b-9122-1a3467516de6.JPG.296x216.jpg', '精装修四房 东边套 小区景观位置 环境优美', '美达浅草名苑  | 4室2厅 | 158.73平米 | 东 | 精装 | 有电梯', '低楼层(共13层)2006年建板楼  -  笕桥', '500万', '单价31501元/平米')
('https://image1.ljcdn.com/330100-inspection/test-8dcf589a-e864-4aaa-820a-4f9bb09ed771.jpeg.296x216.jpg', '观音塘居安坊 南北通透 配套齐全 交通便利', '居安坊  | 2室1厅 | 58.25平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  四季青', '275万', '单价47211元/平米')
('https://image1.ljcdn.com/330100-inspection/94c18b7d-ac3c-41da-b88e-d62cbfe43092.JPG.296x216.jpg', '景芳新五区小两房，总价低，适合刚需入住，过渡需求。', '景芳新五区  | 2室0厅 | 47.58平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2000年建板楼  -  景芳', '195万', '单价40984元/平米')
('https://image1.ljcdn.com/330100-inspection/98cd0ed9-b1bc-46e5-91d8-38342b0cf70b.jpg.296x216.jpg', '此房满五年唯一住房 省15万税 精装自住 客厅带阳台', '万科魅力之城  | 2室2厅 | 89平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)板楼  -  九堡', '300万', '单价33708元/平米')
('https://image1.ljcdn.com/330100-inspection/eb78cc4e-7f71-4716-acad-db90ceefed92.jpg.296x216.jpg', '相江公寓，高档小区，绿城物业，业主精装修，两居室。', '郡原相江公寓  | 2室2厅 | 88平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2012年建板楼  -  九堡', '325万', '单价36932元/平米')
('https://image1.ljcdn.com/330100-inspection/058bd18c-40bf-41dd-866c-26066c933535.JPG.296x216.jpg', '橘苑正规跃层，满2年，房东城心卖', '三里新城橘苑  | 4室2厅 | 123.57平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2005年建板楼  -  三里亭', '460万', '单价37226元/平米')
('https://image1.ljcdn.com/330100-inspection/569ab670-3614-4a22-a614-d0191206f662.JPG.296x216.jpg', '万科物业 满五唯一自住精装修保好 楼层好 出行方便', '天阳观筑  | 3室2厅 | 89.2平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2011年建板楼  -  丁桥', '290万', '单价32512元/平米')
('https://image1.ljcdn.com/330100-inspection/eb691e72-0bb4-451b-8f79-8e10dd719412.JPG.296x216.jpg', '景芳新五区 2室1厅 245万', '景芳新五区  | 2室1厅 | 53.44平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  景芳', '245万', '单价45846元/平米')
('https://image1.ljcdn.com/330100-inspection/29b2408a-d401-4292-a8db-51448b3b9fdf.jpg.296x216.jpg', '蓝桥名苑 3室2厅 308万', '蓝桥名苑  | 3室2厅 | 94.6平米 | 南 | 其他 | 有电梯', '低楼层(共14层)2009年建板楼  -  九堡', '308万', '单价32559元/平米')
('https://image1.ljcdn.com/330100-inspection/ad82c90c-c506-4d56-9066-0a9742f5e653.jpg.296x216.jpg', '业主诚售红苹果家园大三居采光充足三开间朝南视野开阔', '红苹果家园  | 3室2厅 | 118.04平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2009年建板楼  -  九堡', '413万', '单价34989元/平米')
('https://image1.ljcdn.com/330100-inspection/b39af749-30c9-4f71-baa4-aeb56c93cca7.JPG.296x216.jpg', '郡枫绿园刚需小两房，房东诚心出售，家具家电全送！', '郡枫绿园东区  | 2室1厅 | 62.63平米 | 南 | 精装', '低楼层(共14层)2015年建板楼  -  丁桥', '198万', '单价31615元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadcbe15420-28f5-47e1-8bb6-13ed753f8630.jpg.296x216.jpg', '景芳水湘苑 4室2厅 685万', '景芳水湘苑  | 4室2厅 | 151.72平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2005年建板楼  -  景芳', '685万', '单价45149元/平米')
('https://image1.ljcdn.com/330100-inspection/7e4e27c5-61c1-4750-80c6-7ad3104816c9.jpg.296x216.jpg', '圣奥领寓 小面积低总价 买房看过来', '圣奥领寓  | 2室2厅 | 89.6平米 | 南 北 | 简装 | 有电梯', '中楼层(共17层)2011年建板楼  -  九堡', '310万', '单价34599元/平米')
('https://image1.ljcdn.com/330100-inspection/25a73123-77ff-4fba-92b5-f03cb2a90b1c.jpg.296x216.jpg', '火车东站 LOFT酒店式公寓 房东诚心出售 层高5米', '红街天城公寓  | 3室2厅 | 161.9平米 | 西南 西 | 精装 | 有电梯', '高楼层(共18层)2012年建板楼  -  火车东站', '220万', '单价13589元/平米')
('https://image1.ljcdn.com/330100-inspection/eae28719-d437-4afa-a740-bc8484fea43d.JPG.296x216.jpg', '后珠美邻嘉苑 边套户型 采光佳 三房精装拎包入住', '后珠美邻嘉苑  | 3室2厅 | 88.59平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2010年建板楼  -  丁桥', '240万', '单价27092元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploaded3693ef-8a48-44c5-bab9-80936dd1a546.JPG.296x216.jpg', '大两房精装修 无增值税和个税 交通便利单价低商圈成熟', '丁桥颐景园  | 2室2厅 | 72.56平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  丁桥', '238万', '单价32801元/平米')
('https://image1.ljcdn.com/330100-inspection/1f6396b8-22ef-49e1-aa59-948075b155ba.jpg.296x216.jpg', '采光佳，全明户型可改造，地铁口', '金雅苑社区  | 3室2厅 | 87.9平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2011年建板楼  -  九堡', '290万', '单价32993元/平米')
('https://image1.ljcdn.com/330100-inspection/d3a4f424-5c50-4971-95dc-90ed6257fcd9.JPG.296x216.jpg', '家园三区  楼层好 户型正气 房东诚心出售', '三里家园三区  | 2室2厅 | 83.97平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2008年建板楼  -  三里亭', '350万', '单价41682元/平米')
('https://image1.ljcdn.com/330100-inspection/85c21be5-db6e-44f4-8f70-5172ecb8a072.JPG.296x216.jpg', '刚需好房 1/4号线近在咫尺 总价低 三证齐全！急售！', '新风丽都南苑  | 2室1厅 | 60.37平米 | 南 | 简装', '高楼层(共22层)塔楼  -  火车东站', '258万', '单价42737元/平米')
('https://image1.ljcdn.com/330100-inspection/b1dd2e7b-18c6-4629-aa9b-f7f35306abf2.JPG.296x216.jpg', '三里新城兰苑 户型正气 客厅宽敞 三房朝南 电梯房', '三里新城兰苑  | 3室2厅 | 113.83平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2005年建板楼  -  三里亭', '430万', '单价37776元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload48f3bcc6-b64f-47da-9a15-713e5a41acef.jpg.296x216.jpg', '广景苑 05年房子 地铁站旁 三房朝南 楼层好 采光充足', '广景苑  | 3室2厅 | 128.67平米 | 南 | 简装 | 有电梯', '低楼层(共23层)2004年建塔楼  -  景芳', '650万', '单价50517元/平米')
('https://image1.ljcdn.com/330100-inspection/71b23357-ea1b-4809-b361-9b713879919a.JPG.296x216.jpg', '中间楼层自住装修 两房朝南客厅朝南带阳台 丁兰广场旁', '丁桥颐景园  | 2室2厅 | 84.66平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)2012年建板楼  -  丁桥', '265万', '单价31302元/平米')
('https://image1.ljcdn.com/330100-inspection/2afff854-59c3-4e90-9838-31b98b98cdb3.JPG.296x216.jpg', '大露台阳光房，满五唯一，装修新可拎包入住', '三里家园二区  | 3室1厅 | 91.62平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  三里亭', '340万', '单价37110元/平米')
('https://image1.ljcdn.com/330100-inspection/4ddd2085-ccda-4be4-b6e9-b609a54e1c62.JPG.296x216.jpg', '此房没有增值税，楼层好，视野宽阔。', '丁桥景园南苑  | 2室2厅 | 95.35平米 | 东南 | 精装 | 有电梯', '中楼层(共16层)2000年建板楼  -  丁桥', '245万', '单价25695元/平米')
('https://image1.ljcdn.com/330100-inspection/8e6413de-a26f-4c81-9367-f1fc3888f6dd.jpg.296x216.jpg', '盛世钱塘 楼层好 一线江景 精装修100万', '盛世钱塘  | 4室2厅 | 185.98平米 | 南 北 | 精装 | 有电梯', '高楼层(共33层)2007年建板楼  -  钱江新城', '1153万', '单价61996元/平米')
('https://image1.ljcdn.com/330100-inspection/f0cec074-1ae4-46bf-bcd2-1b0693f73e6b.JPG.296x216.jpg', '个税，目前空置，对于付款目前无要求，简单装修。', '后珠美都雅苑  | 2室1厅 | 88.03平米 | 南 北 | 简装 | 有电梯', '高楼层(共16层)2008年建板楼  -  丁桥', '230万', '单价26128元/平米')
('https://image1.ljcdn.com/330100-inspection/0000ebba-b4f4-4635-b216-66ca87433c23.JPG.296x216.jpg', '景芳东区大四房三开间朝南 采光充足 带储藏间', '景芳东区  | 4室2厅 | 121.13平米 | 东 南 北 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  景芳', '470万', '单价38802元/平米')
('https://image1.ljcdn.com/330100-inspection/c65c530b-255d-4211-a225-c6c49940d556.JPG.296x216.jpg', '城发云锦城精装修3房，户型正、诚心出售！', '城发云锦城  | 3室2厅 | 87.33平米 | 南 | 精装 | 有电梯', '高楼层(共12层)2018年建板楼  -  丁桥', '235万', '单价26910元/平米')
