('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadf45114b3-fccf-4250-befd-7bfc2e23c8eb.JPG.296x216.jpg', '实验小学英华街 2室1厅 145万', '实验小学英华街  | 2室1厅 | 63.02平米 | 南 | 简装 | 有电梯', '中楼层(共18层)1990年建板楼  -  英华街', '145万', '单价23009元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload8dc39041-0b6e-40bc-9f17-472d29d211ad.JPG.296x216.jpg', '铁路西站 2室1厅 85万', '铁路西站  | 2室1厅 | 74.74平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  华府', '85万', '单价11373元/平米')
('https://image1.ljcdn.com/210200-inspection/77dc6821-edfe-452b-aa6f-d17711a68a9e.JPG.296x216.jpg', '景润二期 3室2厅 140万', '景润二期  | 3室2厅 | 133.32平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2000年建板楼  -  北京公园', '140万', '单价10502元/平米')
('https://image1.ljcdn.com/210200-inspection/test-710e2ee7-45ee-462b-9e68-4a47bea9c453.png.296x216.jpg', '实验小学同庆街 3室1厅 117万', '实验小学同庆街  | 3室1厅 | 63.56平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)1990年建板楼  -  英华街', '117万', '单价18408元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploaddbb00263-2a59-40e8-a38f-b492a29c70d9.jpg.296x216.jpg', '新河街 2室1厅 62万', '新河街  | 2室1厅 | 53.73平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1995年建板楼  -  新起屯', '62万', '单价11540元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload0be918bd-d428-44f3-ac03-3e967c9387c8.JPG.296x216.jpg', '龙畔锦城+前排两室南北通厅+采光足+无噪音', '龙畔锦城  | 2室2厅 | 86.8平米 | 南 北 | 精装 | 有电梯', '低楼层(共22层)2009年建板楼  -  华府', '189万', '单价21775元/平米')
('https://image1.ljcdn.com/210200-inspection/1e1599b2-6c0d-4f11-b40f-8568349eb399.jpg.296x216.jpg', '杏红巷 2室1厅 59万', '杏红巷  | 2室1厅 | 62.74平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1994年建板楼  -  八一路', '59万', '单价9404元/平米')
('https://image1.ljcdn.com/210200-inspection/test-8cb21ee1-c089-42a0-be27-ab250e316daf.png.296x216.jpg', '和云巷 2室0厅 40万', '和云巷  | 2室0厅 | 46.28平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)1990年建板楼  -  莲花白云', '40万', '单价8644元/平米')
('https://image1.ljcdn.com/210200-inspection/d41af882-ea32-4585-ab12-715dc14ff195.jpg.296x216.jpg', '润德广场 1室1厅 75万', '润德广场  | 1室1厅 | 47.8平米 | 东 | 其他 | 有电梯', '中楼层(共34层)2011年建塔楼  -  北京公园', '75万', '单价15691元/平米')
('https://image1.ljcdn.com/210200-inspection/test-3231a6ba-6614-4f06-b575-37a021491b4d.png.296x216.jpg', '万达华府二期 1室1厅 92万', '万达华府二期  | 1室1厅 | 48.05平米 | 北 | 精装 | 有电梯', '高楼层(共30层)2007年建板楼  -  华府', '92万', '单价19147元/平米')
('https://image1.ljcdn.com/210200-inspection/test-4b72aaa0-abc5-435e-9cde-12cab2867677.png.296x216.jpg', '颐和香榭 1室1厅 140万', '颐和香榭  | 1室1厅 | 45.86平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2008年建板楼  -  华府', '140万', '单价30528元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload517eaed5-3da6-45b5-b6aa-6c3831b6e8a8.jpg.296x216.jpg', '03年 框架落地窗 封闭小区 带阁楼 南北通厅通透', '半岛故乡  | 3室1厅 | 74.19平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)2002年建板楼  -  新起屯', '116万', '单价15636元/平米')
('https://image1.ljcdn.com/210200-inspection/8c519c69-0520-4bd0-ae3a-e8d96542223f.JPG.296x216.jpg', '远洋风景 精装修 户型规整 三室格局南北通透 中间楼层', '远洋风景  | 3室2厅 | 129.91平米 | 南 北 | 精装 | 有电梯', '中楼层(共8层)2008年建板楼  -  华府', '400万', '单价30791元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload4174a97b-c122-473d-80e1-74c7473da3ed.jpg.296x216.jpg', '万达华府二期。两室两厅明厨明卫，能看人民广场全景。', '万达华府二期  | 2室2厅 | 109平米 | 东 南 北 | 精装 | 有电梯', '高楼层(共24层)2007年建板楼  -  华府', '250万', '单价22936元/平米')
('https://image1.ljcdn.com/210200-inspection/aaaaf90e-7619-42fa-b2e6-c0ddc8285979.jpg.296x216.jpg', '中山区 胜利东路 无坡 中间楼层 三室', '胜利东路（武昌街商圈）  | 3室2厅 | 121平米 | 南 北 | 精装', '中楼层(共5层)暂无数据  -  唐山街', '170万', '单价14050元/平米')
('https://image1.ljcdn.com/210200-inspection/test-e023104e-131c-4ad2-a03a-076c23cb1b3e.png.296x216.jpg', '石松小区 2室0厅 53万', '石松小区  | 2室0厅 | 53.8平米 | 东 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  石道街', '53万', '单价9852元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ff1bf8a6-f7f8-4337-85f0-081f0206399c.png.296x216.jpg', '康庄街 3室1厅 96万', '康庄街  | 3室1厅 | 87.47平米 | 西南 北 | 简装 | 无电梯', '中楼层(共7层)1991年建板楼  -  莲花白云', '96万', '单价10976元/平米')
('https://image1.ljcdn.com/210200-inspection/test-d1f91a4f-997a-4141-933b-504f59e570ee.png.296x216.jpg', '房子装修保持的好 户型好 客厅开间大 看房方便 诚心卖', '北京公园  | 4室2厅 | 132.64平米 | 东 南 北 | 精装 | 有电梯', '中楼层(共14层)2010年建板楼  -  北京公园', '335万', '单价25257元/平米')
('https://image1.ljcdn.com/210200-inspection/test-bbcb22c3-03bd-445c-8a73-4af739b22a22.png.296x216.jpg', '实验小学市场街 1室1厅 88万', '实验小学市场街  | 1室1厅 | 37.91平米 | 南 | 简装 | 无电梯', '中楼层(共8层)1990年建板楼  -  英华街', '88万', '单价23213元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload4129c9ae-6c4d-4ff1-95f3-7a379e514a42.jpg.296x216.jpg', '石道街，小户型！五楼采光好！南北向不临街!', '新金巷  | 3室1厅 | 71.85平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  石道街', '68.5万', '单价9534元/平米')
('https://image1.ljcdn.com/210200-inspection/02068a77-28d8-40fa-9dd6-95ba3893920a.JPG.296x216.jpg', '金海花园东园 3室2厅 103万', '金海花园东园  | 3室2厅 | 105.8平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2001年建板楼  -  香炉礁', '103万', '单价9736元/平米')
('https://image1.ljcdn.com/210200-inspection/ee192e33-0ca3-46d7-baa4-24e134061997.jpg.296x216.jpg', '恒利御园08年框架独立小区81.60平115万两室精装拎包住', '恒利御园  | 2室1厅 | 81.6平米 | 南 | 精装', '低楼层(共14层)2008年建板楼  -  唐山街', '115万', '单价14094元/平米')
('https://image1.ljcdn.com/210200-inspection/fcb58157-6395-4177-b230-85288748b66a.JPG.296x216.jpg', '铁路西站南北三室价低光线视野好', '铁路西站  | 3室1厅 | 74.84平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  华府', '71万', '单价9487元/平米')
('https://image1.ljcdn.com/210200-inspection/5313337f-96e3-4b4d-96a1-f577778fd841.JPG.296x216.jpg', '34中\u3000水仙\u3000南北通透\u30003室1厅\u3000位置好环境好', '34中民众街  | 3室1厅 | 73.4平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1990年建板楼  -  唐山街', '192万', '单价26159元/平米')
('https://image1.ljcdn.com/210200-inspection/81fed5e8-428a-492a-bef8-c9baa96493cc.JPG.296x216.jpg', '银寰花园 2室1厅 68.5万', '银寰花园  | 2室1厅 | 71.87平米 | 东 北 | 简装 | 有电梯', '中楼层(共26层)1995年建板楼  -  华府', '68.5万', '单价9532元/平米')
('https://image1.ljcdn.com/210200-inspection/test-fc1fef62-c5a2-486c-863e-7fbf2c82d025.png.296x216.jpg', '实验37昌兴都市首 府精装修带阳台大院', '兴昌都市首府  | 4室2厅 | 164.8平米 | 南 北 | 其他 | 有电梯', '低楼层(共7层)2010年建板楼  -  英华街', '570万', '单价34588元/平米')
('https://image1.ljcdn.com/210200-inspection/test-2c36e409-3c7f-4cee-ba29-e4b1494b1203.png.296x216.jpg', '八一路道北 八一路道边第二排 无坡 采光充足 户型好', '八一路（八一路商圈）  | 2室1厅 | 50.55平米 | 南 | 精装 | 无电梯', '高楼层(共5层)1990年建板楼  -  八一路', '60万', '单价11870元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5d656b93-b711-4256-9287-c0b801cc80a5.png.296x216.jpg', '北京街市政府37中实验清水四室看房随时', '长江杰座  | 4室2厅 | 238.68平米 | 东 南 北 | 毛坯 | 有电梯', '高楼层(共30层)2004年建塔楼  -  英华街', '415万', '单价17388元/平米')
('https://image1.ljcdn.com/210200-inspection/73186454-2cb8-4023-acbe-1c25a0052a47.JPG.296x216.jpg', '中间楼层\u30002000年的房子\u3000南北向大客厅', '工人村  | 2室1厅 | 80.41平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2000年建板楼  -  香炉礁', '85万', '单价10571元/平米')
('https://image1.ljcdn.com/210200-inspection/test-53e785d2-24eb-4991-b227-09b2e4b703df.png.296x216.jpg', '北京街北 2室1厅 85万', '北京街北  | 2室1厅 | 60平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1990年建板楼  -  北京公园', '85万', '单价14167元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload74a692e0-50f3-4e21-944d-4f7e13c12665.JPG.296x216.jpg', '香水湾 封闭小区 中间楼层 南北向', '香周首府  | 3室2厅 | 151.16平米 | 南 北 | 毛坯', '中楼层(共19层)2014年建板楼  -  香炉礁', '278万', '单价18392元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadedfd0aa8-85c1-4064-939d-447551c6e7a3.JPG.296x216.jpg', '中心裕景 1室1厅 150万', '中心裕景  | 1室1厅 | 73.8平米 | 北 | 精装 | 有电梯', '低楼层(共43层)2012年建板楼  -  英华街', '150万', '单价20326元/平米')
('https://image1.ljcdn.com/210200-inspection/1fa08bae-3b21-4782-a3e2-fae814809cd6.jpg.296x216.jpg', '银寰花园 五一广场 人民广场  视野很好', '银寰花园  | 1室2厅 | 72平米 | 北 | 精装 | 有电梯', '高楼层(共26层)1995年建板楼  -  华府', '87万', '单价12084元/平米')
('https://image1.ljcdn.com/210200-inspection/test-e34a533e-3338-4dbd-a977-17adc7b265a4.png.296x216.jpg', '桃花源小区 1室1厅 72.8万', '桃花源小区  | 1室1厅 | 68.8平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1999年建板楼  -  八一路', '72.8万', '单价10582元/平米')
('https://image1.ljcdn.com/210200-inspection/e4e623f1-bd50-41f0-84ab-1bc8b067e67f.jpg.296x216.jpg', '天源山庄 3室2厅 95万', '天源山庄  | 3室2厅 | 88.34平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1997年建板楼  -  石道街', '95万', '单价10754元/平米')
('https://image1.ljcdn.com/210200-inspection/test-058724a7-cd1a-4927-9bad-b7a1467c119a.png.296x216.jpg', '春江花园 2室2厅 155万', '春江花园  | 2室2厅 | 85.69平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2002年建板楼  -  华府', '155万', '单价18089元/平米')
('https://image1.ljcdn.com/210200-inspection/db22b47f-7cea-448f-9fe9-99c0c63c725e.jpg.296x216.jpg', '新开路润德广场 精装修 拎包入住', '润德广场  | 2室1厅 | 66.37平米 | 东 | 其他 | 有电梯', '中楼层(共34层)2011年建塔楼  -  北京公园', '100万', '单价15068元/平米')
('https://image1.ljcdn.com/210200-inspection/51057495-9eb3-444d-a4a4-12825c4a8416.JPG.296x216.jpg', '远洋风景 3室1厅 308万', '远洋风景  | 3室1厅 | 102.35平米 | 南 北 | 简装 | 有电梯', '高楼层(共16层)2008年建板楼  -  华府', '308万', '单价30093元/平米')
('https://image1.ljcdn.com/210200-inspection/703c43b2-26e0-440c-abc4-4d3f2dd5ae0c.jpg.296x216.jpg', '中华名城  框架封闭小区带电梯 南北通厅', '中华名城  | 4室2厅 | 190.16平米 | 南 北 | 其他 | 有电梯', '中楼层(共6层)2003年建板楼  -  八一路', '380万', '单价19984元/平米')
('https://image1.ljcdn.com/210200-inspection/e586afb6-8f10-4ab3-9c21-019df63a24b2.jpg.296x216.jpg', '星海绿山城 3室1厅 340万', '星海绿山城  | 3室1厅 | 134.49平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共16层)2015年建板楼  -  唐山街', '340万', '单价25281元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadc0f41231-27ca-41cd-8930-c80c87bfb634.JPG.296x216.jpg', '34中 水仙 两室简装67.25平158万价钱可议', '34中建民街  | 2室1厅 | 67.25平米 | 东 西 | 简装 | 无电梯', '中楼层(共5层)板楼  -  唐山街', '158万', '单价23495元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b2e2ccbd-e614-46d6-b521-594e1ac63485.png.296x216.jpg', '前城国际一期 1室1厅 112万', '前城国际一期  | 1室1厅 | 47.21平米 | 南 | 精装 | 有电梯', '中楼层(共12层)2005年建板楼  -  英华街', '112万', '单价23724元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadcef40ad7-34b6-49bc-a55f-9b26eeced6d9.JPG.296x216.jpg', '34中 丰源山庄 南北通厅 中间楼层', '丰源山庄  | 3室2厅 | 139平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1996年建板楼  -  唐山街', '328万', '单价23598元/平米')
('https://image1.ljcdn.com/210200-inspection/7a3beb9d-8d9b-44a3-a9ce-bb70ff5e4d89.jpg.296x216.jpg', '新环巷 2室1厅 76万', '新环巷  | 2室1厅 | 64.64平米 | 南 西 | 其他', '低楼层(共6层)1990年建板楼  -  八一路', '76万', '单价11758元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload210990c8-cca1-47b9-b30f-07f9b7cb9669.JPG.296x216.jpg', '34中 精装修南向 楼龄新  冬暖夏凉  停车方便', '34中长红街  | 2室1厅 | 69.21平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1990年建板楼  -  唐山街', '180万', '单价26008元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload150266d4-af0b-43c4-ac92-14f752036d6b.JPG.296x216.jpg', '34中三元街 2室1厅 155万', '34中三元街  | 2室1厅 | 53.05平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1990年建板楼  -  唐山街', '155万', '单价29218元/平米')
('https://image1.ljcdn.com/210200-inspection/6c3e94c6-913e-4421-bb8d-8f72e17ecc13.JPG.296x216.jpg', '八一路 两室小户型采光好位置好无坡地角', '荣信巷  | 2室1厅 | 54.93平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1992年建塔楼  -  八一路', '51万', '单价9285元/平米')
('https://image1.ljcdn.com/210200-inspection/5ae0f34d-0219-4eb9-874f-5a08c4d707cb.JPG.296x216.jpg', '金海东园前排位置 小面积总房款低 南向采光好 好楼层', '金海花园东园  | 2室1厅 | 72.16平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2001年建板楼  -  香炉礁', '102万', '单价14136元/平米')
('https://image1.ljcdn.com/210200-inspection/test-8c20c8e4-4add-47b6-97e0-c4c3bcae16d9.png.296x216.jpg', '万达华府二期 3室2厅 299万', '万达华府二期  | 3室2厅 | 141.11平米 | 南 北 | 其他 | 有电梯', '高楼层(共24层)2007年建板楼  -  华府', '299万', '单价21190元/平米')
('https://image1.ljcdn.com/210200-inspection/9c8551d4-5817-4c74-82b8-4f820c58ff67.JPG.296x216.jpg', '小区环境好 7路公交到小区内总站', '金海花园东园  | 2室2厅 | 53.47平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  香炉礁', '53万', '单价9913元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploaddefacc4b-1881-408d-8daf-b6125c467356.JPG.296x216.jpg', '34中 水仙 电梯框架 中间层 光线好', '34中胜利路  | 2室1厅 | 55.98平米 | 南 西 | 简装 | 有电梯', '中楼层(共14层)1999年建板楼  -  唐山街', '145万', '单价25903元/平米')
('https://image1.ljcdn.com/210200-inspection/test-444402e9-c07b-43fa-89a4-49a36ba45cee.png.296x216.jpg', '34中 水仙两室东西通透65.78平159万精装修拎包住', '34中纪念街  | 2室1厅 | 65.78平米 | 东 西 | 简装 | 无电梯', '高楼层(共7层)1990年建板楼  -  唐山街', '159万', '单价24172元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadf6ad3d51-c102-4887-a898-9b52a7fd34db.JPG.296x216.jpg', '优豪斯 3室2厅 360万', '优豪斯  | 3室2厅 | 130.11平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2003年建板楼  -  华府', '360万', '单价27669元/平米')
('https://image1.ljcdn.com/210200-inspection/c9cdfde8-1538-4971-a3b0-8fb74b751e09.jpg.296x216.jpg', '胜利街 2室1厅 67万', '胜利街  | 2室1厅 | 52.68平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1986年建板楼  -  胜利桥北', '67万', '单价12719元/平米')
('https://image1.ljcdn.com/210200-inspection/9ca11ec6-53bd-49c2-83a3-daf3116f7d63.JPG.296x216.jpg', '正规三室南北向房中间位置不把边', '工人村  | 3室1厅 | 103.8平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1989年建板楼  -  香炉礁', '86万', '单价8286元/平米')
('https://image1.ljcdn.com/210200-inspection/test-3c5a58d0-81e3-4014-905a-79f776b6c6b7.png.296x216.jpg', '34中  丰源山庄 中间楼层 不把头 小区内有固定车位', '丰源山庄  | 2室2厅 | 102平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1996年建板楼  -  唐山街', '269万', '单价26373元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a7097181-2297-4b26-9174-3bd88602eb5a.png.296x216.jpg', '百年港湾一室一厅小户型精装修好房', '百年港湾  | 1室1厅 | 63.32平米 | 南 | 其他', '低楼层(共27层)2014年建板楼  -  香炉礁', '116万', '单价18320元/平米')
('https://image1.ljcdn.com/210200-inspection/47c6b8e7-bc4d-429c-842b-fe8096bf6e86.JPG.296x216.jpg', '34中民众街 2室2厅 162万', '34中民众街  | 2室2厅 | 54.19平米 | 南 北 | 简装', '中楼层(共7层)1990年建板楼  -  唐山街', '162万', '单价29895元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b0f44a69-2e1c-4ffa-ab87-df229caf7c53.png.296x216.jpg', '窗外社区花园 喜欢低楼层欢迎咨询 有5平阳台赠送面积', '实验小学英华街  | 2室1厅 | 48.64平米 | 东 西 | 简装 | 无电梯', '低楼层(共8层)1992年建板楼  -  英华街', '110万', '单价22616元/平米')
('https://image1.ljcdn.com/210200-inspection/14a406d6-82d2-4426-8b00-028065f47df4.JPG.296x216.jpg', '八一路无坡三室田字格 南北通透', '河沿巷  | 3室1厅 | 108平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1996年建板楼  -  八一路', '96.8万', '单价8963元/平米')
('https://image1.ljcdn.com/210200-inspection/test-afa7c816-431c-4988-a144-42768e27b840.png.296x216.jpg', '小区后排，视野好前面楼间距大 采光没有遮挡 不用装修', '万达华府二期  | 3室1厅 | 145平米 | 南 北 | 精装 | 有电梯', '中楼层(共8层)2007年建板楼  -  华府', '399万', '单价27518元/平米')
('https://image1.ljcdn.com/210200-inspection/test-39f882b0-3c1f-4ade-9aba-af6f032255db.png.296x216.jpg', '34中胜利路 3室1厅 160万', '34中胜利路  | 3室1厅 | 65.17平米 | 东南 | 其他 | 无电梯', '中楼层(共5层)1985年建板楼  -  唐山街', '160万', '单价24552元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploaddc4be5a9-b995-4919-933f-e81c3971f883.JPG.296x216.jpg', '沈铁铭悦 2室1厅 138.5万', '沈铁铭悦  | 2室1厅 | 74.96平米 | 南 北 | 简装', '低楼层(共24层)2014年建板楼  -  大菜市', '138.5万', '单价18477元/平米')
('https://image1.ljcdn.com/210200-inspection/ccff84eb-f5a4-4066-9458-5d88fe85bc00.jpg.296x216.jpg', '香炉礁 2室1厅 58万', '香炉礁  | 2室1厅 | 50.76平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1988年建板楼  -  香炉礁', '58万', '单价11427元/平米')
('https://image1.ljcdn.com/210200-inspection/201c6639-5710-4c3b-a358-e14f71d3b44d.JPG.296x216.jpg', '三室田字格南北向中间楼层光线充足', '工人村  | 3室1厅 | 72.62平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1989年建板楼  -  香炉礁', '68万', '单价9364元/平米')
('https://image1.ljcdn.com/210200-inspection/4befd29f-dee4-44fb-aec0-ee5226626f32.jpg.296x216.jpg', '铁路西站 4室2厅 68万', '铁路西站  | 4室2厅 | 59.97平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  华府', '68万', '单价11340元/平米')
('https://image1.ljcdn.com/210200-inspection/1ac9ea6b-93af-48ae-8410-ae9b5df8f56a.jpg.296x216.jpg', '北京公园 4室1厅 270万', '北京公园  | 4室1厅 | 137平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2010年建板楼  -  北京公园', '270万', '单价19709元/平米')
('https://image1.ljcdn.com/210200-inspection/469aab7f-bf60-44ed-aecf-0bcc0c8c3a1b.jpg.296x216.jpg', '海寰别墅 4室1厅 410万', '海寰别墅   | 联排别墅 | 4室1厅 | 167.94平米 | 南 北 | 其他', '3层暂无数据  -  八一路', '410万', '单价24414元/平米')
('https://image1.ljcdn.com/210200-inspection/fa8a2047-c85d-4d1e-9774-7f1c75416eea.jpg.296x216.jpg', '金海花园西园 4室2厅 180万', '金海花园西园  | 4室2厅 | 141.56平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2001年建板楼  -  香炉礁', '180万', '单价12716元/平米')
('https://image1.ljcdn.com/210200-inspection/test-64c3f9e7-0c42-4b50-bcb7-a7bca9e4fd5f.png.296x216.jpg', '金海东园 框架房 三室两厅 通风好楼层好', '金海花园东园  | 3室2厅 | 110.03平米 | 东 南 北 | 简装 | 无电梯', '中楼层(共7层)2001年建板楼  -  香炉礁', '148万', '单价13451元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadb52e59db-8518-484b-af86-9136f3542251.JPG.296x216.jpg', '实验37中框架两室一厅五楼近青泥洼桥地铁劳动', '实验小学英华街  | 2室1厅 | 50.6平米 | 东 西 | 简装 | 无电梯', '中楼层(共8层)1990年建板楼  -  英华街', '122万', '单价24111元/平米')
('https://image1.ljcdn.com/210200-inspection/test-39e4d3fd-aee2-4934-a990-2e8ded4c64bb.png.296x216.jpg', '悦泰福里 3室2厅 420万', '悦泰福里  | 3室2厅 | 145.43平米 | 南 北 | 其他', '中楼层(共5层)2014年建板楼  -  大菜市', '420万', '单价28880元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadf0f563b6-33e8-4384-8828-5e637e3bab9b.JPG.296x216.jpg', '34中 融泰花园 采光好 交通便利 环境好', '融泰花园  | 3室2厅 | 112.21平米 | 南 北 | 精装', '低楼层(共6层)1999年建板楼  -  唐山街', '279万', '单价24865元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1016ce82-2913-4f3f-9cf4-101a166d6de0.png.296x216.jpg', '此房是小公寓 40年产权* *款看房方便有钥匙', '景润二期  | 1室0厅 | 36平米 | 南 | 简装 | 无电梯', '低楼层(共3层)2006年建板楼  -  北京公园', '42万', '单价11667元/平米')
('https://image1.ljcdn.com/210200-inspection/1f798409-249c-4c52-a99e-0378dac321e1.jpg.296x216.jpg', '小区中间位置带阁楼南北通透两室两厅', '香海花园  | 2室2厅 | 93.89平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1999年建板楼  -  香炉礁', '130万', '单价13846元/平米')
