('https://image1.ljcdn.com/610100-inspection/6e4f2d81-a171-4851-9bf1-e6166b4b2052.jpg.296x216.jpg', '城北 彩云郡 精装两室 南北通透 近地铁站 诚心出售。', '彩云郡  ', '高楼层(共28层)板塔结合  -  城北', '133万', '单价14263元/平米')
('https://image1.ljcdn.com/610100-inspection/4a26f858-54cf-459c-b40a-25dcd40251fb.jpg.296x216.jpg', '东南户型，中间楼层，采光充裕，办公居住均可选择', '天彩大厦  ', '高楼层(共25层)暂无数据  -  城东', '200万', '单价12039元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload50b0e7a0-48f7-49d2-8f9d-494ec3bfce5f.jpg.296x216.jpg', '城东/东二环/碑林区/长乐公园/就掌灯', '就掌灯  ', '高楼层(共11层)板楼  -  城东', '286万', '单价19910元/平米')
('https://image1.ljcdn.com/610100-inspection/9db9ea95-ab3c-4482-aaf9-42b180fae22b.jpg.296x216.jpg', '房子装修不错，保持的很好，很干净，业主自住', '紫昕花庭  ', '中楼层(共21层)暂无数据  -  城东', '135万', '单价11066元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload03573736-c14e-4ad7-918f-02af8aa0325e.jpg.296x216.jpg', '大三居室 满5满2 业主诚心出售', '方兴大厦  ', '中楼层(共24层)塔楼  -  城北', '160万', '单价10373元/平米')
('https://image1.ljcdn.com/610100-inspection/test-10621ceb-1d97-4937-8fa0-4780c0a0a2cd.png.296x216.jpg', '中天锦庭一期 业主诚心出售   大家多多带看', '中天锦庭  ', '低楼层(共33层)板楼  -  城北', '135万', '单价15611元/平米')
('https://image1.ljcdn.com/610100-inspection/989f14b5-176a-4d24-beb4-c3d57103b32b.jpg.296x216.jpg', '南北通透，精装修，多变户型，采光充足，环境好', '东新城市花园  ', '高楼层(共9层)板塔结合  -  城东', '420万', '单价15876元/平米')
('https://image1.ljcdn.com/610100-inspection/test-58d61d1b-9c05-4563-8d24-6156175ae392.png.296x216.jpg', '新兴骏景园二期 诚心出售 满五满二 价格可谈 随时可签', '新兴骏景园2期  ', '中楼层(共27层)塔楼  -  城东', '125万', '单价13804元/平米')
('https://image1.ljcdn.com/610100-inspection/b4d41b38-45f1-46b9-8d64-1bc18c14a5d1.jpg.296x216.jpg', '东元路 保亿风景大院 花园洋房 南北双阳台  通透户型', '保亿风景大院  ', '中楼层(共4层)板楼  -  城北', '210万', '单价16261元/平米')
('https://image1.ljcdn.com/610100-inspection/2bec9b4c-7551-40fc-9143-53d84d99b1b7.jpg.296x216.jpg', '南北通透，布局规整，房产证在手，无抵押', '彩云郡  ', '高楼层(共28层)板塔结合  -  城北', '175万', '单价14385元/平米')
('https://image1.ljcdn.com/610100-inspection/test-1401dbd7-54b4-4d64-9f5a-f42cdad65fe1.png.296x216.jpg', '城北 近地铁 简装一居室  适合刚需', '万华园琳苑小区  ', '高楼层(共18层)板塔结合  -  城北', '65万', '单价13745元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadbc7aaa50-b29e-445e-b825-541ec6d2539d.jpg.296x216.jpg', '地铁口，房子是精装，家具都配套齐全，房子拎包入住。', '皇城壹號  ', '中楼层(共11层)塔楼  -  城内', '37万', '单价12768元/平米')
('https://image1.ljcdn.com/610100-inspection/92c6ba5a-8fb8-4fa7-94b4-fff5e830d93d.jpg.296x216.jpg', '就掌灯，品质小区，5室大房，改善型客户看过来', '就掌灯  ', '高楼层(共4层)板楼  -  城东', '400万', '单价19048元/平米')
('https://image1.ljcdn.com/610100-inspection/17866d0f-c728-499e-a54f-3885aa1eecdd.jpg.296x216.jpg', '此房满5满2，南北通透，采光好，视野好', '彩云郡  ', '低楼层(共28层)板塔结合  -  城北', '160万', '单价13168元/平米')
('https://image1.ljcdn.com/610100-inspection/c388fda9-779e-4316-b53e-3249566f7a77.jpg.296x216.jpg', '精装两室，适合刚需，优质楼层，满三满二，诚心出售', '华清学府城  ', '高楼层(共26层)板塔结合  -  浐灞', '130万', '单价14878元/平米')
('https://image1.ljcdn.com/610100-inspection/40db58af-ab3b-4e96-a566-4c3abcf2c6fb.jpg.296x216.jpg', '城北 万华园林苑 精装 两室 近地铁 业主诚心出售。', '万华园琳苑小区  ', '低楼层(共18层)塔楼  -  城北', '145万', '单价13810元/平米')
('https://image1.ljcdn.com/610100-inspection/test-6ccf8fb3-9abd-4a59-9edc-c8f64fd52953.png.296x216.jpg', '明府佳苑高层三室一厅一厨一卫精装修 车位充足', '明府佳苑  ', '高楼层(共30层)暂无数据  -  城北', '125万', '单价12102元/平米')
('https://image1.ljcdn.com/610100-inspection/6f8ab0c9-a2cb-418f-9b4a-77b30a44541b.jpg.296x216.jpg', '石家街地铁口 配套完善 交通便利 彩云郡三室', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '180万', '单价14755元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b31229b2-0bf2-4aee-876e-8723730ea872.png.296x216.jpg', '幸福林带 地铁口 华清学府城 一居总价便宜', '华清学府城  ', '中楼层(共32层)板塔结合  -  浐灞', '95万', '单价16877元/平米')
('https://image1.ljcdn.com/610100-inspection/63b7a44c-566a-4fc5-b465-013f6f71a618.jpg.296x216.jpg', '西苑花园 一号地铁满五满二业主靠谱', '西苑花园  ', '中楼层(共8层)塔楼  -  城内', '95万', '单价8739元/平米')
('https://image1.ljcdn.com/610100-inspection/test-646bdf89-62e7-4d0a-8f98-d5ac702d5e5d.png.296x216.jpg', '彩云郡小区、满五满二、精装修、交通便利', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '125万', '单价13911元/平米')
('https://image1.ljcdn.com/610100-inspection/a1916bf9-c043-4429-a65d-fcd36d29b50c.jpg.296x216.jpg', '城北 万花园琳苑 简装 两室 近地铁站 业主诚心出售。', '万华园琳苑小区  ', '高楼层(共18层)塔楼  -  城北', '130万', '单价13379元/平米')
('https://image1.ljcdn.com/610100-inspection/9b6a48c4-d6c8-4d56-8b42-a1adc170c57d.jpg.296x216.jpg', '石家街地铁口八府庄水泥制管厂 南北通透 有证 可按揭', '水泥制管厂家属院  ', '中楼层(共6层)板楼  -  城北', '98万', '单价10731元/平米')
('https://image1.ljcdn.com/610100-inspection/3390f5fe-31a0-41e4-b41b-bd4d225abad8.jpg.296x216.jpg', '北大街中建世纪领域 有证开间1室 诚心出售', '中建世纪领域  ', '中楼层(共16层)暂无数据  -  城内', '55万', '单价12253元/平米')
('https://image1.ljcdn.com/610100-inspection/d00e5a19-9d86-42a8-85a1-d66938a1b613.jpg.296x216.jpg', '城北 万华园林苑 简装两室 朝南户 近地铁站 诚心出售', '万华园琳苑小区  ', '中楼层(共18层)塔楼  -  城北', '125万', '单价13163元/平米')
('https://image1.ljcdn.com/610100-inspection/783158a7-021e-43d0-a7ec-3811edfcccf4.jpg.296x216.jpg', '和润坊 三居室 96.44平  满五满二 精装全带  急售', '和润坊  ', '低楼层(共33层)暂无数据  -  城东', '138万', '单价14314元/平米')
('https://image1.ljcdn.com/610100-inspection/2c0c0060-03a5-4832-bfce-ead2351d90bf.jpg.296x216.jpg', '东尚一期 复式格局  邻长乐公园 地铁三号线 交通便利', '东尚小区1期  ', '中楼层(共18层)板塔结合  -  城东', '100万', '单价22173元/平米')
('https://image1.ljcdn.com/610100-inspection/1995b0ba-d994-420c-bc76-ceec0c070ca3.jpg.296x216.jpg', '城北 万华园琳苑 简装 两室 近地铁 无抵押，诚心出售', '万华园琳苑小区  ', '高楼层(共18层)塔楼  -  城北', '121万', '单价12741元/平米')
('https://image1.ljcdn.com/610100-inspection/80e9150c-c67e-4106-8272-76a86b3bc48a.jpg.296x216.jpg', '城北 彩云郡 精装 两室 近地铁站 业主诚心出售。', '彩云郡  ', '高楼层(共6层)板楼  -  城北', '123万', '单价13995元/平米')
('https://image1.ljcdn.com/610100-inspection/test-cee2be75-facb-4fef-aaf1-2a7b2d36d2b8.png.296x216.jpg', '两室两厅一厨一卫，纯南朝向，全明户型，精装婚房！', '白桦林明天  ', '低楼层(共24层)板塔结合  -  城北', '188万', '单价20660元/平米')
('https://image1.ljcdn.com/610100-inspection/19ba2f86-2814-4ffb-b452-d0ba5b9a625a.jpg.296x216.jpg', '满三满二 南北通透 交通便利 配套齐全', '唐城新村  ', '中楼层(共6层)暂无数据  -  城东', '95万', '单价9600元/平米')
('https://image1.ljcdn.com/610100-inspection/test-fb6ae99d-3b25-4715-a55c-749f6f6ddfa5.png.296x216.jpg', '紫薇家天下品质小区 大开发商 地铁口房子业主诚心出售', '家天下  ', '高楼层(共18层)板楼  -  浐灞', '125万', '单价13514元/平米')
('https://image1.ljcdn.com/610100-inspection/eeef6b6a-a352-4796-85c5-74d7d1df3fb9.jpg.296x216.jpg', '新兴骏景园 满二满三 诚心出售 靠谱签约', '新兴骏景园  ', '高楼层(共12层)板塔结合  -  城东', '153万', '单价15089元/平米')
('https://image1.ljcdn.com/610100-inspection/d1916ace-fe47-415e-b28d-de3d4f05de92.jpg.296x216.jpg', '城东/东二环/长乐公园/东尚1期', '东尚小区1期  ', '低楼层(共17层)板塔结合  -  城东', '135万', '单价22674元/平米')
('https://image1.ljcdn.com/610100-inspection/a84b175d-e3bb-40c2-a54d-bcaaf01f02cb.jpg.296x216.jpg', '满二满五，朝南户型，交通方便，双公园 .近地铁', '彩云郡  ', '高楼层(共28层)板塔结合  -  城北', '100万', '单价14818元/平米')
('https://image1.ljcdn.com/610100-inspection/f0019732-9c9a-43fe-ab65-606a066fbc84.jpg.296x216.jpg', '两室带装修，户型方正，布局合理，采光良好，交通便利', '唐韵三坊  ', '低楼层(共33层)板塔结合  -  城东', '110万', '单价14231元/平米')
('https://image1.ljcdn.com/610100-inspection/test-833aeee3-264a-4d28-8c6d-a03165325adc.png.296x216.jpg', '幸福林带 万寿路地铁口边上 通透大两居 没增值税', '福邸铭门  ', '高楼层(共26层)塔楼  -  浐灞', '132万', '单价13948元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadbfede26c-f2bb-433e-a9e1-a10ff3a59bcb.jpg.296x216.jpg', '长乐公园地铁口 长信世纪花园 东二环 交通便利 地段好', '长信世纪花园  ', '低楼层(共12层)板塔结合  -  城东', '220万', '单价13587元/平米')
('https://image1.ljcdn.com/610100-inspection/test-349b4632-fbb8-497d-9eb5-39414462eb78.png.296x216.jpg', '石家街  南北通透三居室  户型方正 一梯两户', '万国金色家园  ', '中楼层(共11层)塔楼  -  城北', '188万', '单价15354元/平米')
('https://image1.ljcdn.com/610100-inspection/8f01a640-0915-4b68-be20-6f9d4528129b.jpg.296x216.jpg', '彩云郡  南北通透  采光充足  户型方正', '彩云郡  ', '低楼层(共6层)板楼  -  城北', '125万', '单价14321元/平米')
('https://image1.ljcdn.com/610100-inspection/bff7ee78-d2a3-488f-972b-b8699a94f441.jpg.296x216.jpg', '城北 近地铁 简装 三室两厅 采光好', '水泥制管厂家属院  ', '中楼层(共27层)塔楼  -  城北', '142万', '单价10997元/平米')
('https://image1.ljcdn.com/610100-inspection/5d93dc53-1158-4906-b5f7-d7cdaa7d3a52.jpg.296x216.jpg', '城北 近地铁 简装两居  双公园', '彩云郡  ', '中楼层(共28层)板塔结合  -  城北', '97万', '单价14373元/平米')
('https://image1.ljcdn.com/610100-inspection/8de3728f-6cf2-4f6f-a8e1-f87a193951ef.jpg.296x216.jpg', '环境优美，动静分离，视野开阔。', '保亿风景大院  ', '低楼层(共18层)板楼  -  城北', '256万', '单价18007元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b8187197-05a6-4d15-95d9-e34f3c30cba0.png.296x216.jpg', '幸福林带精装修两居室 满五满二', '华清学府城  ', '低楼层(共22层)板塔结合  -  浐灞', '135万', '单价16186元/平米')
('https://image1.ljcdn.com/610100-inspection/test-c233c405-19dc-48b6-9759-32dc5814eb3a.png.296x216.jpg', '看房方便+业主诚意出售+骏景园小区两室+户型方正。', '新兴骏景园  ', '中楼层(共12层)板塔结合  -  城东', '120万', '单价14712元/平米')
('https://image1.ljcdn.com/610100-inspection/test-7c56d6d1-40e4-4e1e-a8f9-c9d70dccb319.png.296x216.jpg', '满五满二，精致小三居，业主诚心出售', '华清学府城  ', '高楼层(共18层)板塔结合  -  浐灞', '150万', '单价16208元/平米')
('https://image1.ljcdn.com/610100-inspection/ab4869ef-178d-48e2-a5c5-544d7ea640fc.jpg.296x216.jpg', '此房满五年，奢华两居室，精装出售，小区环境舒', '万华园琳苑小区  ', '低楼层(共18层)塔楼  -  城北', '130万', '单价14410元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b8309ffe-2700-43bf-b4d2-f444cec00b97.png.296x216.jpg', '二环边，万和城，配套齐全，精装修，小高层，不临街', '恒基碧翠锦华  ', '中楼层(共18层)板塔结合  -  城东', '200万', '单价19418元/平米')
('https://image1.ljcdn.com/610100-inspection/7fa18065-5083-42fa-8211-841717fbfb74.jpg.296x216.jpg', '满三满二，南北通透，交通便利，近地铁站，诚心出售', '彩云郡  ', '高楼层(共27层)板塔结合  -  城北', '128万', '单价13723元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload1f952337-b3fc-4f83-832d-339fb3cb6f1c.jpg.296x216.jpg', '城北   彩云郡   精装修  顶楼带花园', '彩云郡  ', '高楼层(共6层)板楼  -  城北', '205万', '单价14942元/平米')
('https://image1.ljcdn.com/610100-inspection/0c09cde1-dd0a-4dc1-9c04-c91cea7450dc.jpg.296x216.jpg', '西安1环 万达品牌1居室住宅 地铁口生活方便配套齐全', '民乐园  ', '中楼层(共11层)暂无数据  -  城内', '62.5万', '单价14573元/平米')
('https://image1.ljcdn.com/610100-inspection/314b572b-2418-4eda-8721-a33e7c984fa1.jpg.296x216.jpg', '朝阳门地铁口 此房满五年满二年，交通便利', '白马世纪广场  ', '高楼层(共26层)塔楼  -  城东', '118万', '单价13025元/平米')
('https://image1.ljcdn.com/610100-inspection/fb5abdda-021b-493a-9b05-3e49de6bd8fa.jpg.296x216.jpg', '长乐公园D铁口标准一室一厅一厨一卫，证在手', '紫落澜庭  ', '低楼层(共33层)塔楼  -  城东', '80万', '单价13716元/平米')
('https://image1.ljcdn.com/610100-inspection/c9e86c7c-ad03-4ec5-bb67-73ca4077aa2b.jpg.296x216.jpg', '业主诚心出售，一室精装修，家具家电全带！', '恒大嘉里公馆  ', '高楼层(共18层)暂无数据  -  城东', '53万', '单价12326元/平米')
('https://image1.ljcdn.com/610100-inspection/test-0a2adae7-9b40-4f82-8837-2b75796144d4.png.296x216.jpg', '满三满二，西南朝向，采光充足，西邻大明宫遗址公园', '都市邻里  ', '高楼层(共22层)塔楼  -  城北', '120万', '单价12039元/平米')
('https://image1.ljcdn.com/610100-inspection/795f09b8-6440-4221-bbe2-339f7fd31aee.jpg.296x216.jpg', '业主靠谱出售，产权清晰，无任何纠纷', '明府佳苑  ', '中楼层(共29层)暂无数据  -  城北', '120万', '单价12372元/平米')
('https://image1.ljcdn.com/610100-inspection/30403c8e-c237-46dd-a0fc-e8a5c425d226.jpg.296x216.jpg', '长兴园 南北通透 二炮家属院 环境安静绿化高治安好', '长兴园  ', '低楼层(共26层)板塔结合  -  城东', '165万', '单价12111元/平米')
('https://image1.ljcdn.com/610100-inspection/test-e83455b8-1bef-4664-9934-4f7d5fa36d38.png.296x216.jpg', '带车位精装大三居，南北通透，前后视野都是绿地花园', '华清学府城  ', '高楼层(共15层)板塔结合  -  浐灞', '220万', '单价17274元/平米')
('https://image1.ljcdn.com/610100-inspection/f6df23ee-52e5-49f4-80e5-7af5a5eb3d2b.jpg.296x216.jpg', '新兴天第 3室 南北通透，双阳台 精装修，保养的很好', '天第  ', '高楼层(共33层)暂无数据  -  城东', '195万', '单价14545元/平米')
('https://image1.ljcdn.com/610100-inspection/6353c210-6ba7-4d90-9b07-bfb49d662bbe.jpg.296x216.jpg', '城北大明宫旁 双D铁房 南北通透大两室 采光优越', '福景家园  ', '高楼层(共7层)板塔结合  -  城北', '105万', '单价10152元/平米')
('https://image1.ljcdn.com/610100-inspection/1b8bb02f-9bbb-46be-9aa2-74a33c1b5439.jpg.296x216.jpg', '西苑花园双气电梯房交通方便，靠谱卖', '西苑花园  ', '中楼层(共8层)塔楼  -  城内', '130万', '单价9145元/平米')
('https://image1.ljcdn.com/610100-inspection/test-78a3e2e5-a88d-447a-aa8d-4d6924d23e6a.png.296x216.jpg', '城北 近地铁 新小区 中装两室', '明府佳苑  ', '高楼层(共29层)暂无数据  -  城北', '110万', '单价12896元/平米')
('https://image1.ljcdn.com/610100-inspection/31bf201f-4c87-46f8-97d0-d6026064a6c4.jpg.296x216.jpg', '长乐公园地铁口   精装三室送7平阳台   高绿化', '长信世纪花园  ', '低楼层(共12层)板塔结合  -  城东', '170万', '单价13854元/平米')
('https://image1.ljcdn.com/610100-inspection/test-d316c556-48b9-4b9a-9158-a618d1062d4c.png.296x216.jpg', '胡家庙 万和城 木材家属院 精装婚房两居室 75万带回家', '木材家属院  ', '低楼层(共7层)暂无数据  -  城东', '75万', '单价11313元/平米')
('https://image1.ljcdn.com/610100-inspection/79b65a61-06ed-4cf4-a6e2-abaeb91d9874.jpg.296x216.jpg', '紫铭小区 2室2厅 120万', '紫铭小区  ', '低楼层(共28层)塔楼  -  浐灞', '120万', '单价12839元/平米')
('https://image1.ljcdn.com/610100-inspection/05833e4d-ed3e-4962-b2d6-e839cae4b05e.jpg.296x216.jpg', '46万低价两房，两房，房，对，你没有看错', '东方社区31街坊  ', '高楼层(共5层)暂无数据  -  城东', '46万', '单价10493元/平米')
('https://image1.ljcdn.com/610100-inspection/1f701651-c7f5-4a21-9e02-24cda30da1d0.jpg.296x216.jpg', '三室110平，楼层低，业主诚心出售，看房提前联系。', '水泥制管厂家属院  ', '低楼层(共27层)塔楼  -  城北', '125万', '单价11327元/平米')
('https://image1.ljcdn.com/610100-inspection/6f16e5cc-e868-4c91-b97b-123cece2e1a1.jpg.296x216.jpg', '客厅超大，三室，精装修，看房方便，诚心出售', '白马世纪广场  ', '中楼层(共26层)塔楼  -  城东', '215万', '单价14334元/平米')
('https://image1.ljcdn.com/610100-inspection/test-3bf7091f-5667-4bdc-b277-10611c151e0c.png.296x216.jpg', '胡家庙地铁口 新兴骏景园二期 配套齐全 交通便利', '新兴骏景园2期  ', '高楼层(共27层)塔楼  -  城东', '145万', '单价14977元/平米')
('https://image1.ljcdn.com/610100-inspection/1af70855-a526-45a1-a6fd-83fbfd42f668.jpg.296x216.jpg', '地铁房，南北通透，赠送露台，阳光房，毛坯房随心装修', '彩云郡  ', '高楼层(共6层)板楼  -  城北', '150万', '单价11451元/平米')
('https://image1.ljcdn.com/610100-inspection/662c6677-49b4-4083-baa4-d223799294ff.jpg.296x216.jpg', '满五满二，地铁口，标准一室一厅，精装修', '皇城壹號  ', '低楼层(共11层)塔楼  -  城内', '115万', '单价16198元/平米')
