('https://image1.ljcdn.com/370101-inspection/145f66a2-cd22-457c-8e5d-6691b15b0ac1.jpg.296x216.jpg', '未来城  双南向二居室  满两年  精装修', '未来城  | 2室2厅 | 96.67平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2010年建塔楼  -  国际会展中心', '192万', '单价19862元/平米')
('https://image1.ljcdn.com/370101-inspection/87e92731-8961-4f74-a59c-3fe832891ca0.jpg.296x216.jpg', '新生活家园南区 +精装修+高新万达+康虹路公摊百分之10', '新生活家园北区  | 2室2厅 | 101.53平米 | 南 北 | 其他 | 有电梯', '中楼层(共5层)2008年建板楼  -  康虹路', '194万', '单价19108元/平米')
('https://image1.ljcdn.com/370101-inspection/ae13aa01-88d4-4e78-9a38-6f8b531e036e.jpg.296x216.jpg', '鲁邦奥林逸城 精装平层四居室户型方正 视野开阔采光好', '鲁邦奥林逸城  | 4室2厅 | 192.17平米 | 南 北 | 精装', '中楼层(共26层)2014年建板楼  -  汉峪', '460万', '单价23938元/平米')
('https://image1.ljcdn.com/370101-inspection/10ad9e69-2525-4309-beef-0b3b077bc270.jpg.296x216.jpg', '奥龙官邸别墅边户  带院  能停4辆车 业主诚心出售', '中海奥龙觀邸   | 联排别墅 | 4室2厅 | 245平米 | 南 北 | 精装', '3层暂无数据  -  汉峪', '700万', '单价28572元/平米')
('https://image1.ljcdn.com/370101-inspection/e56fd603-6bd4-40d4-b620-574c5359d8e5.jpg.296x216.jpg', '新出大三居证过5年靠谱出售采光充足价格能商量', '新东方花园  | 3室2厅 | 138平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2005年建板楼  -  康虹路', '255.3万', '单价18500元/平米')
('https://image1.ljcdn.com/370101-inspection/fff333f2-f8e5-474a-aee0-725130589c89.jpg.296x216.jpg', '旅游路 三盛国际花园 方正户型 中间楼层  南北通透', '三盛国际公园  | 3室2厅 | 113平米 | 南 北 | 毛坯', '低楼层(共29层)2017年建板楼  -  汉峪', '250万', '单价22124元/平米')
('https://image1.ljcdn.com/370101-inspection/3aca7b74-1761-411c-96c0-8b3e59a354ed.jpg.296x216.jpg', '凤凰上郡两室。精装修 中间楼层，采光好，视野开阔', '东鲁凤凰上郡  | 2室2厅 | 88平米 | 南 | 精装', '中楼层(共26层)板楼  -  汉峪', '180万', '单价20455元/平米')
('https://image1.ljcdn.com/370101-inspection/34cffc88-c1ed-43a8-a033-1d4d7f171d58.jpg.296x216.jpg', '旅游路 玉兰花园经典三居室，方正户型 无浪费面积', '高新绿城玉蘭花园  | 3室2厅 | 141平米 | 南 北 | 毛坯', '低楼层(共18层)2017年建板楼  -  汉峪', '370万', '单价26242元/平米')
('https://image1.ljcdn.com/370101-inspection/f1033f6c-6c2b-4334-aab0-5005ffcb3786.jpg.296x216.jpg', '鑫苑国际城市花园小高层公摊小南北通透好房源', '鑫苑国际城市花园  | 2室1厅 | 78.75平米 | 南 北 | 简装 | 有电梯', '低楼层(共9层)2009年建板楼  -  国际会展中心', '170万', '单价21588元/平米')
('https://image1.ljcdn.com/370101-inspection/a4d31cdf-68e5-4306-bea6-7fe758f74625.jpg.296x216.jpg', '龙园小区 汉峪金谷北 不沿街 证过两年  采光好', '龙园  | 2室2厅 | 93.69平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2011年建板楼  -  齐鲁软件园', '205万', '单价21881元/平米')
('https://image1.ljcdn.com/370101-inspection/09b69536-7c79-4709-bd10-35455106ce5b.jpg.296x216.jpg', '此房楼层采光好，满五年免高税，属于全明户型', '未来城  | 2室2厅 | 92.5平米 | 南 北 | 简装 | 有电梯', '高楼层(共27层)2010年建板楼  -  国际会展中心', '185万', '单价20000元/平米')
('https://image1.ljcdn.com/370101-inspection/11b44be8-fb01-49eb-8059-23d1ca9cf136.jpg.296x216.jpg', '丰奥嘉园  奥体西路  带车位', '丰奥嘉园北区  | 2室2厅 | 99.58平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2012年建板楼  -  奥体中路', '206万', '单价20687元/平米')
('https://image1.ljcdn.com/370101-inspection/311f2a49-b6a5-4267-806f-490f2d3c7481.jpg.296x216.jpg', '奥龙观邸114平三室出售，两室朝阳无遮挡，看房方便', '中海奥龙觀邸  | 3室2厅 | 114.1平米 | 南 北 | 简装', '高楼层(共28层)2012年建板楼  -  汉峪', '263万', '单价23050元/平米')
('https://image1.ljcdn.com/370101-inspection/aa2f4223-6259-4650-9f92-3068e4735058.jpg.296x216.jpg', '中海奥龙观邸 精装两室两厅 户型方正采光好 诚心出售', '中海奥龙觀邸  | 2室2厅 | 87平米 | 南 | 精装', '高楼层(共24层)2012年建板楼  -  汉峪', '228万', '单价26207元/平米')
('https://image1.ljcdn.com/370101-inspection/60806fa7-425d-4152-8dcb-4401a2e2c6bb.jpg.296x216.jpg', '高新区  祥泰新河湾 两室两厅', '祥泰新河湾  | 2室2厅 | 80.14平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共32层)2015年建板楼  -  康虹路', '156万', '单价19466元/平米')
('https://image1.ljcdn.com/370101-inspection/63096cd7-0fe2-489b-b8ee-feb1ea3b780f.jpg.296x216.jpg', '此房满两年免增值税 看房方便 采光好 视野好', '康桥颐东  | 2室2厅 | 94.54平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2009年建板楼  -  奥体中路', '275万', '单价29089元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploade41e6e39-1ad6-4ffa-b6f5-fbe6867cfd66.jpg.296x216.jpg', '德润天玺 精装修 三居室 房主诚意出售', '德润天玺  | 3室2厅 | 98.6平米 | 南 北 | 毛坯', '低楼层(共25层)2016年建板楼  -  汉峪', '200万', '单价20284元/平米')
('https://image1.ljcdn.com/370101-inspection/10672037-0c2e-4710-8328-1907223e3528.jpg.296x216.jpg', '万达对过 鑫苑国际城市花园 精装一室 生活便利', '鑫苑国际城市花园  | 1室1厅 | 47.39平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  国际会展中心', '56.5万', '单价11923元/平米')
('https://image1.ljcdn.com/370101-inspection/50b858c6-afff-48fa-b59f-a1440e4d1b5e.jpg.296x216.jpg', '汇展香格里拉 大户型 房子无改动 双气三线 正常首付', '汇展香格里拉  | 2室1厅 | 90.98平米 | 西北 北 | 简装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  国际会展中心', '95万', '单价10442元/平米')
('https://image1.ljcdn.com/370101-inspection/3f600eb3-79cf-4022-8ed1-6dd15a2db9a7.jpg.296x216.jpg', '中海天悦府、毛坯大三居、看房随时、南北通透', '中海天悦府  | 3室2厅 | 105平米 | 南 北 | 其他', '中楼层(共18层)2015年建板楼  -  齐鲁软件园', '280万', '单价26667元/平米')
('https://image1.ljcdn.com/370101-inspection/5c91065c-4d9f-4180-ac29-1e8210f493f8.jpg.296x216.jpg', '海信 精装修 出租和自住都可以 房主诚心出售 随时看房', '海信龙奥九号  | 1室1厅 | 48.03平米 | 东南 北 | 精装', '中楼层(共29层)2014年建板楼  -  汉峪', '73万', '单价15199元/平米')
('https://image1.ljcdn.com/370101-inspection/4af0788c-6dc6-485e-b89f-92eacff46d41.jpg.296x216.jpg', '新房未住 南北通透 玉澜花园 三盛国际 车位 华浩英伦', '高新绿城玉蘭花园  | 3室2厅 | 118平米 | 南 北 | 毛坯', '低楼层(共26层)2017年建板楼  -  汉峪', '285万', '单价24153元/平米')
('https://image1.ljcdn.com/370101-inspection/09b251ec-0897-44bc-bfce-089a3348d036.jpg.296x216.jpg', '奥龙观邸南北通透三居室  房子保养完好', '中海奥龙觀邸  | 3室2厅 | 137平米 | 南 北 | 精装', '高楼层(共22层)2012年建板楼  -  汉峪', '350万', '单价25548元/平米')
('https://image1.ljcdn.com/370101-inspection/a15e737a-edb8-4a76-920e-46d30bfb49c8.jpg.296x216.jpg', '明湖白鹭郡，带地下室，诚心出售。', '明湖白鹭郡  | 3室1厅 | 99.58平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2016年建板楼  -  康虹路', '195万', '单价19583元/平米')
('https://image1.ljcdn.com/370101-inspection/c3014187-aec7-4aba-a233-fe511c4f2509.jpg.296x216.jpg', '盛世花城大三居 南北通透 精装 送15平地下室', '盛世花城  | 3室1厅 | 166.71平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2008年建板楼  -  国际会展中心', '340万', '单价20395元/平米')
('https://image1.ljcdn.com/370101-inspection/e1ad734d-d47f-445e-8ed9-2e9eae962d87.jpg.296x216.jpg', '此房满五年，客厅卧室朝阳，有地下室', '鑫苑国际城市花园  | 1室2厅 | 59.74平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2009年建板楼  -  国际会展中心', '133万', '单价22264元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload9dd0bb50-fc83-4683-b871-7fb39443563a.jpg.296x216.jpg', '此房有证可贷款 送使用权车位20平 低楼层', '涵玉翠岭  | 2室2厅 | 116.42平米 | 南 北 | 精装', '低楼层(共18层)2013年建板楼  -  汉峪', '255万', '单价21904元/平米')
('https://image1.ljcdn.com/370101-inspection/619d1624-1be0-4c31-a2a6-ecccdc3c0ccf.jpg.296x216.jpg', '龙园小区精装修两室 两室一厅朝南', '龙园  | 2室2厅 | 96平米 | 南 | 精装 | 有电梯', '高楼层(共26层)2011年建板楼  -  齐鲁软件园', '195万', '单价20313元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc6a096fa-62a0-4ad4-866b-cdb2394ef64e.jpg.296x216.jpg', '小鸭集团宿舍 南北通透 精装修 两室朝阳', '小鸭集团宿舍  | 2室2厅 | 91.08平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  世纪大道', '170万', '单价18665元/平米')
('https://image1.ljcdn.com/370101-inspection/d6cbb502-8d68-40ff-a117-326965347f69.jpg.296x216.jpg', '高新万达广场 位置优越 交通便利 南向 采光好干净整洁', '高新万达广场  | 2室2厅 | 101平米 | 南 | 其他', '中楼层(共30层)2017年建板楼  -  国际会展中心', '208万', '单价20595元/平米')
('https://image1.ljcdn.com/370101-inspection/b644e0bd-2a13-4c44-a29f-625a9a1dea57.jpg.296x216.jpg', '此房是正规三居室户型，业主诚心出售', '华创观礼中心  | 3室2厅 | 137平米 | 南 北 | 其他', '中楼层(共31层)2013年建板楼  -  汉峪', '305万', '单价22263元/平米')
('https://image1.ljcdn.com/370101-inspection/b0ddf2fe-a9d3-4709-9aa3-90a3175d990b.jpg.296x216.jpg', '户型方正 格局合理 有证可贷款 带车位和地下室 电梯房', '东鲁凤凰上郡  | 3室2厅 | 131平米 | 南 北 | 精装', '中楼层(共17层)板楼  -  汉峪', '275万', '单价20993元/平米')
('https://image1.ljcdn.com/370101-inspection/eef46616-16cb-46df-ae56-2fa865b32df8.jpg.296x216.jpg', '鑫苑国际城市花园精装一室两厅，70年产权小户型住宅。', '鑫苑国际城市花园  | 1室2厅 | 55.56平米 | 西 | 精装 | 有电梯', '中楼层(共24层)2009年建塔楼  -  国际会展中心', '116万', '单价20879元/平米')
('https://image1.ljcdn.com/370101-inspection/21f5c989-84a1-47d9-93b8-a2cfdb23b482.jpg.296x216.jpg', '新生活家园 精装两居 公摊小 看房方便', '新生活家园北区  | 2室2厅 | 101.6平米 | 南 北 | 其他 | 有电梯', '中楼层(共5层)2008年建板楼  -  康虹路', '198万', '单价19489元/平米')
('https://image1.ljcdn.com/370101-inspection/2bac166e-12ce-4b94-ae05-5339c6e26f93.jpg.296x216.jpg', '茗筑美嘉 两室两厅 精装修 落地窗 南北通透 免增值税', '茗筑美嘉  | 2室2厅 | 92平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2009年建板楼  -  康虹路', '180万', '单价19566元/平米')
('https://image1.ljcdn.com/370101-inspection/3eca8b72-8f96-48e1-919e-c93727a8cf9f.jpg.296x216.jpg', '德润天玺 三室 汉峪金谷南邻 精装修 诚心出售 带车位', '德润天玺  | 3室2厅 | 111.9平米 | 南 北 | 其他', '高楼层(共31层)2016年建板楼  -  汉峪', '249万', '单价22253元/平米')
('https://image1.ljcdn.com/370101-inspection/5b2cadc0-8a1f-4e0b-ae0a-e3dcb61303fb.jpg.296x216.jpg', '精品房源 业主诚心出售 随时看房 两室朝阳 房主好说话', '小鸭集团宿舍  | 2室1厅 | 92平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  世纪大道', '154万', '单价16740元/平米')
('https://image1.ljcdn.com/370101-inspection/8b2c46dd-6b3f-43ff-b69e-43746350e7bd.jpg.296x216.jpg', '奥龙观邸精装修两居室家具家电齐全，拎包入住。', '中海奥龙觀邸  | 2室2厅 | 87平米 | 南 北 | 其他', '中楼层(共26层)2012年建板楼  -  汉峪', '240万', '单价27587元/平米')
('https://image1.ljcdn.com/370101-inspection/fba4fad0-fa27-45d2-aa49-e5de17a6b14e.jpg.296x216.jpg', '盛世花城公寓  西北向 两室 总价低  业主诚心出售', '盛世花城公寓  | 2室0厅 | 84.83平米 | 西北 | 其他 | 有电梯', '低楼层(共15层)2008年建塔楼  -  国际会展中心', '86万', '单价10138元/平米')
('https://image1.ljcdn.com/370101-inspection/5c3bfa87-570a-4581-8aae-c37aba7064f0.jpg.296x216.jpg', '丰奥嘉园北区 两室简装 干净舒适 证满两年 带车位', '丰奥嘉园北区  | 2室2厅 | 100.4平米 | 南 | 简装 | 有电梯', '中楼层(共26层)2012年建板楼  -  奥体中路', '200万', '单价19921元/平米')
('https://image1.ljcdn.com/370101-inspection/5434313e-6412-4680-9257-662056c1e085.jpg.296x216.jpg', '高新万达旁 汇展香格里拉 精装两居 双卧朝阳 交通便利', '汇展香格里拉  | 2室2厅 | 112.3平米 | 东南 | 精装 | 有电梯', '低楼层(共27层)2009年建塔楼  -  国际会展中心', '135万', '单价12022元/平米')
('https://image1.ljcdn.com/370101-inspection/3f277257-5ea1-4eaf-bcfa-e569e2fad876.jpg.296x216.jpg', '高新区   万达旁    盛世花城公寓', '盛世花城公寓  | 1室1厅 | 48.67平米 | 南 | 其他 | 有电梯', '中楼层(共15层)2008年建塔楼  -  国际会展中心', '60万', '单价12328元/平米')
('https://image1.ljcdn.com/370101-inspection/6882b18f-cab0-4b4f-a2d3-2a6aac7b8e7b.jpg.296x216.jpg', '高新区   万达旁  精装公寓LOFT', '凤凰SOHO  | 2室1厅 | 43.04平米 | 南 | 其他', '中楼层(共22层)2017年建塔楼  -  康虹路', '80万', '单价18588元/平米')
('https://image1.ljcdn.com/370101-inspection/e5f370e8-acd3-4ea7-b06a-9ea6e4f38464.jpg.296x216.jpg', '鑫苑国际城市花园 精装修 1室 高楼层采光视野好', '鑫苑国际城市花园  | 1室1厅 | 48平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2009年建塔楼  -  国际会展中心', '57万', '单价11875元/平米')
('https://image1.ljcdn.com/370101-inspection/fdf3b408-0258-461a-8721-928192f2b37a.jpg.296x216.jpg', '中铁逸都国际兰庭，精装洋房。智能电梯入户，送车位', '中铁逸都国际  | 4室2厅 | 174平米 | 南 北 | 精装', '中楼层(共10层)2014年建板楼  -  汉峪', '420万', '单价24138元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload0d0a0b57-5769-481d-bc9d-ee15a65f8ee3.jpg.296x216.jpg', '奥体浪潮万科金域国际三居室不临街、送车位地下室', '万科金域国际  | 3室2厅 | 115平米 | 南 北 | 精装', '高楼层(共17层)板楼  -  齐鲁软件园', '290万', '单价25218元/平米')
('https://image1.ljcdn.com/370101-inspection/b4319af5-2b27-4905-90e9-789345c62e89.jpg.296x216.jpg', '新生活家园 多层 精装复式 诚心出售 户型方正', '新生活家园南区   | 联排别墅 | 3室2厅 | 164.31平米 | 南 北 | 精装 | 无电梯', '4层2006年建板楼  -  国际会展中心', '330万', '单价20084元/平米')
('https://image1.ljcdn.com/370101-inspection/5e97d052-bc9d-4c21-b9f0-4c423055419d.jpg.296x216.jpg', '高新区  万达旁   户型方正   可办公  可居住', '汇展香格里拉  | 1室0厅 | 63.63平米 | 北 | 简装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  国际会展中心', '68万', '单价10687元/平米')
('https://image1.ljcdn.com/370101-inspection/c6ef0ad6-574c-4fa3-a3c6-e97e1e53d316.jpg.296x216.jpg', '高新万达精装公寓两居室 中间楼层 采光充足', '高新万达广场  | 2室1厅 | 56.1平米 | 西南 | 其他', '中楼层(共22层)塔楼  -  国际会展中心', '85万', '单价15152元/平米')
('https://image1.ljcdn.com/370101-inspection/c68762d0-c86b-4a23-bd6a-5ab937793ee5.jpg.296x216.jpg', '高新万达公寓2居室精致没住过边户西南朝向3个大窗户', '高新万达广场  | 2室1厅 | 65平米 | 西南 | 精装', '低楼层(共27层)板楼  -  国际会展中心', '100万', '单价15385元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadfe297f60-0480-470d-8d04-dcfcec911712.jpg.296x216.jpg', '小户型 精装修 有车位 送地下室 诚心出售 万科金域国', '万科金域国际  | 2室1厅 | 77.85平米 | 南 北 | 其他', '高楼层(共30层)板楼  -  齐鲁软件园', '228万', '单价29288元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload912db43b-fe6f-43a3-bb49-0f5952eed9f3.jpg.296x216.jpg', '新生活家园 北区小高层 送9.51平地下室 户型方正', '新生活家园北区  | 3室2厅 | 145.89平米 | 西南 | 精装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  康虹路', '268万', '单价18371元/平米')
('https://image1.ljcdn.com/370101-inspection/35cd0628-95ce-4543-9133-6092cb5bfc7a.jpg.296x216.jpg', '户型方正 双气 采光充足 诚心出售', '汇展香格里拉  | 1室1厅 | 73.61平米 | 北 | 其他 | 有电梯', '高楼层(共31层)2010年建塔楼  -  国际会展中心', '80万', '单价10869元/平米')
('https://image1.ljcdn.com/370101-inspection/fda4bbf5-bd61-4707-bbd1-a93d3388ad3c.jpg.296x216.jpg', '万达旁+盛世花城+南北通透+全明户型+采光充足', '盛世花城  | 3室2厅 | 125平米 | 南 北 | 精装 | 有电梯', '中楼层(共24层)2008年建板楼  -  国际会展中心', '255万', '单价20400元/平米')
('https://image1.ljcdn.com/370101-inspection/83b8339d-17b8-4674-8fad-cefac2f6e98a.jpg.296x216.jpg', '位置好，价格低，精装 ，家具家电齐全，拎包入住', '高新万达广场  | 1室0厅 | 57平米 | 东南 | 其他', '高楼层(共27层)板楼  -  国际会展中心', '79万', '单价13860元/平米')
('https://image1.ljcdn.com/370101-inspection/ab56b98e-352e-48d1-a658-6ceb953d70ab.jpg.296x216.jpg', '高新万达 茗筑美嘉 精装两室 三个阳台 户型方正', '茗筑美嘉  | 2室2厅 | 92.14平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2009年建板楼  -  康虹路', '178万', '单价19319元/平米')
('https://image1.ljcdn.com/370101-inspection/ecdc99e9-a3e2-4e7c-bd65-3ef4e80e0473.jpg.296x216.jpg', '户型方正 双气 采光充足 诚心出售', '汇展香格里拉  | 1室0厅 | 71.88平米 | 北 | 精装 | 有电梯', '低楼层(共31层)2010年建塔楼  -  国际会展中心', '77万', '单价10713元/平米')
('https://image1.ljcdn.com/370101-inspection/5c1ea0f4-e5f9-47c1-a874-59664d326113.jpg.296x216.jpg', '海信慧园 一区 精装两室 可做小三居 公摊只有19.7%', '海信慧园一区  | 2室2厅 | 95.5平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2013年建板楼  -  康虹路', '185万', '单价19372元/平米')
('https://image1.ljcdn.com/370101-inspection/ac4f33ee-78ff-49a0-8599-36a92a3443d5.jpg.296x216.jpg', '高新万达精装公寓 高楼层 采光充足', '高新万达广场  | 1室0厅 | 60平米 | 北 | 精装', '高楼层(共27层)板楼  -  国际会展中心', '78万', '单价13000元/平米')
('https://image1.ljcdn.com/370101-inspection/cc37c714-5f1c-4f8d-b20e-3a7e353ef3b1.jpg.296x216.jpg', '新生活家园，总高11层，南北通透，一梯两户，公摊16%', '新生活家园北区  | 2室2厅 | 92.84平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2008年建板楼  -  康虹路', '194万', '单价20897元/平米')
('https://image1.ljcdn.com/370101-inspection/1a0452cc-1e39-4a45-b91d-55942b57a43a.jpg.296x216.jpg', '精装修 视野开阔 诚心出售 公寓', '高新万达广场  | 1室0厅 | 54.19平米 | 南 | 其他', '中楼层(共27层)板楼  -  国际会展中心', '81万', '单价14948元/平米')
('https://image1.ljcdn.com/370101-inspection/bbb9d47d-9026-44c0-a317-6f4c5459e2c4.jpg.296x216.jpg', '理想新城南北通透三居室  中间楼层 带车位', '理想新城  | 3室2厅 | 124.04平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2010年建板楼  -  世纪大道', '243万', '单价19591元/平米')
('https://image1.ljcdn.com/370101-inspection/c0da5b34-36db-4d45-869c-98799e3a918f.jpg.296x216.jpg', '满五唯一 户型方正 交通便利 70年产权住宅 诚心出售.', '黄金时代  | 1室1厅 | 93平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2004年建板塔结合  -  齐鲁软件园', '190万', '单价20431元/平米')
('https://image1.ljcdn.com/370101-inspection/a6d5ed2a-e877-4ae9-9ffa-a43ce8ee0ace.jpg.296x216.jpg', '新东方花园+一梯两户+总高12层+公摊小', '新东方花园  | 3室2厅 | 143.07平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2005年建板楼  -  康虹路', '259万', '单价18104元/平米')
('https://image1.ljcdn.com/370101-inspection/2a0c1a68-e486-4222-a844-6fdf92d690d2.jpg.296x216.jpg', '精装朝南小复式,年轻居住群体,位置好.', '凤凰SOHO  | 1室1厅 | 34平米 | 南 | 其他', '高楼层(共19层)板楼  -  康虹路', '55万', '单价16177元/平米')
('https://image1.ljcdn.com/370101-inspection/84c48cf7-e80a-4ee0-8f37-7f62591f2ae0.jpg.296x216.jpg', '未来城精装修 证过两年 送全部家电 采光好 新装修', '未来城  | 2室2厅 | 90.4平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2010年建板楼  -  国际会展中心', '185万', '单价20465元/平米')
('https://image1.ljcdn.com/370101-inspection/f410bcd3-1618-4d95-8fb4-f6dbb84987aa.jpg.296x216.jpg', '海信龙奥九号 精装 户型方正 随时看房 诚心出售', '海信龙奥九号  | 2室1厅 | 53.8平米 | 南 | 其他', '中楼层(共20层)2014年建板楼  -  汉峪', '115万', '单价21376元/平米')
('https://image1.ljcdn.com/370101-inspection/ef46a47b-d718-40d9-842c-db31f07c4bbf.jpg.296x216.jpg', '此房已下证，赠送15平地下室，户型方正采光好随时签约', '明湖白鹭郡  | 2室1厅 | 80.04平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2016年建板楼  -  康虹路', '160万', '单价19991元/平米')
('https://image1.ljcdn.com/370101-inspection/0e43a5bf-5f54-4fdc-b545-74a29c767d0d.jpg.296x216.jpg', '奥体 中 心+精装LOFT公寓+有证可贷款 诚心出售', '海信龙奥九号  | 1室1厅 | 50.08平米 | 北 | 精装', '中楼层(共20层)2014年建板楼  -  汉峪', '88万', '单价17572元/平米')
('https://image1.ljcdn.com/370101-inspection/ee714767-e145-40b2-beae-9435b28a55e1.jpg.296x216.jpg', '工业南路万达旁 鑫苑小高层两室一厅朝阳  带地下室', '鑫苑国际城市花园  | 2室2厅 | 76.17平米 | 南 | 精装 | 有电梯', '中楼层(共9层)2009年建板楼  -  国际会展中心', '162万', '单价21269元/平米')
('https://image1.ljcdn.com/370101-inspection/1973e345-11fc-4acb-a1a3-6747017bdc47.jpg.296x216.jpg', '高新万达 南北通透三居室 一梯两户 低楼层', '小鸭集团宿舍  | 3室1厅 | 107.71平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  世纪大道', '210万', '单价19497元/平米')
