('https://image1.ljcdn.com/420100-inspection/test-7e48e9e3-c75b-4e4e-96ea-b844ca1efa4b.png.296x216.jpg', '融侨锦城 高楼层两房 视野开阔无遮挡 老证', '融侨锦城  | 2室2厅 | 92.23平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建塔楼  -  古田', '192万', '单价20818元/平米')
('https://image1.ljcdn.com/420100-inspection/35796605-55db-46ac-82a2-ebca870965a8.jpg.296x216.jpg', '古田二路凯德广场，古田桥边，大三房，老证少税', '怡景北苑  | 3室2厅 | 137.51平米 | 南 | 简装', '低楼层(共6层)板楼  -  古田', '186万', '单价13527元/平米')
('https://image1.ljcdn.com/420100-inspection/72af21f0-fc64-4cfb-b3a1-435b0eb9b933.jpg.296x216.jpg', '安顺佳园 经典复式二室一厅老证 精装修 交通便利', '安顺佳园  | 2室1厅 | 41.48平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2003年建塔楼  -  汉正街', '82万', '单价19769元/平米')
('https://image1.ljcdn.com/420100-inspection/8d4d9e0f-e8ec-4ac3-859f-f3883ae56399.jpg.296x216.jpg', '总价低，装修保养好，老证少税，赠送40平入户花园！！', '云鹤小区  | 2室1厅 | 61.79平米 | 东南 | 其他 | 无电梯', '高楼层(共8层)1999年建塔楼  -  宗关', '100万', '单价16184元/平米')
('https://image1.ljcdn.com/420100-inspection/668635dd-9f8f-441a-ac38-54f017afc31b.jpg.296x216.jpg', '利济北路 武广商圈，财源大厦，一室精装修 70年产权', '财源大厦  | 1室1厅 | 46.02平米 | 西 | 其他 | 有电梯', '低楼层(共9层)2008年建塔楼  -  汉正街', '98万', '单价21296元/平米')
('https://image1.ljcdn.com/420100-inspection/61c3f0f3-2dc6-4c2a-b704-7b10a7c07e74.jpg.296x216.jpg', '古田二路陈家墩小区正规一室 老证看房方便', '古南社区  | 1室1厅 | 62.94平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1994年建塔楼  -  古田', '105万', '单价16683元/平米')
('https://image1.ljcdn.com/420100-inspection/df02127a-4a6c-4b01-a076-6bb83e963756.jpg.296x216.jpg', '融侨锦江一线江景，老证。两居，精装，中间楼层。', '融侨锦江  | 2室2厅 | 89.23平米 | 南 | 精装 | 有电梯', '中楼层(共40层)2012年建板楼  -  宗关', '232万', '单价26001元/平米')
('https://image1.ljcdn.com/420100-inspection/test-792c0eaa-47c3-48d0-8d02-b38a048d734d.png.296x216.jpg', '通透两房，配套齐全，看房方便.', '融侨锦城  | 2室2厅 | 105.66平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2007年建塔楼  -  古田', '190万', '单价17983元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadda5219de-5b3b-4351-bc72-874347232f9f.jpg.296x216.jpg', '满五唯一 25万精装  降价10万 诚意出售', '同馨花园二期  | 2室1厅 | 69.72平米 | 南 | 精装 | 有电梯', '低楼层(共30层)2000年建塔楼  -  宝丰崇仁', '210万', '单价30121元/平米')
('https://image1.ljcdn.com/420100-inspection/81e80d32-0652-411f-b693-4d6cff17ab66.jpg.296x216.jpg', '汉华花园 正规两房 南北通透 可改三房 老证后期税费少', '汉华花园  | 2室1厅 | 94.33平米 | 南 北 | 其他 | 有电梯', '高楼层(共19层)2000年建塔楼  -  集贤', '170万', '单价18022元/平米')
('https://image1.ljcdn.com/420100-inspection/576d9855-ffb4-4b7c-a783-eba5f83e881a.jpg.296x216.jpg', '百姓之春 两房户型 老证税少 随时看房', '百姓之春  | 2室1厅 | 83.53平米 | 西 | 其他 | 有电梯', '中楼层(共11层)2006年建板楼  -  古田', '132万', '单价15803元/平米')
('https://image1.ljcdn.com/420100-inspection/802f65b4-032d-422f-8878-0284e5e04f97.jpg.296x216.jpg', '汉正街银丰富苑精装修大三房电梯高楼层视野好', '银丰富苑  | 3室2厅 | 123.71平米 | 东南 | 其他 | 有电梯', '高楼层(共24层)2003年建塔楼  -  汉正街', '208万', '单价16814元/平米')
('https://image1.ljcdn.com/420100-inspection/f98726a5-1717-4e5a-a530-8bdb1296fe5c.jpg.296x216.jpg', '东方花城精装三房 老证 看房方便配套齐全', '东方花城  | 3室2厅 | 129.38平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2004年建板楼  -  古田', '210万', '单价16232元/平米')
('https://image1.ljcdn.com/420100-inspection/07908687-92a9-484a-ba40-bde3873325e9.jpg.296x216.jpg', '天顺园六组团中间楼层看房方便诚心出售', '天顺园六村  | 3室2厅 | 136.5平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  长丰常码头', '178万', '单价13041元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload120d5135-4576-4eff-9334-0223408011ff.jpg.296x216.jpg', '汉口西园 精装两房 老证少税 业主诚心 看房方便', '汉口西园  | 2室2厅 | 90.71平米 | 南 | 其他 | 有电梯', '中楼层(共13层)2010年建塔楼  -  古田', '160万', '单价17639元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc713caa0-edef-4471-98fe-56ec1cac0ee5.jpg.296x216.jpg', '汉口春天171户型大四房 南北通透一梯两户 老证', '汉口春天  | 4室2厅 | 170.07平米 | 南 北 | 其他 | 有电梯', '中楼层(共19层)2007年建板楼  -  古田', '355万', '单价20874元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadaf0a5347-2831-4721-879e-9090bf8a61c8.jpg.296x216.jpg', '南北通透老证，业主诚心出售！！！', '2008城市花园  | 2室2厅 | 91.86平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2007年建板楼  -  长丰常码头', '145万', '单价15785元/平米')
('https://image1.ljcdn.com/420100-inspection/cf501ab7-eea4-415a-a9e8-08abdd2ccf68.jpg.296x216.jpg', '玉带小区 3房2厅  朝向好 老证税费少 业主诚心卖', '玉二小区  | 3室2厅 | 93平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1998年建板楼  -  宝丰崇仁', '175万', '单价18818元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3c7e0f40-9b60-4acc-b35d-06a33ddd8a5d.png.296x216.jpg', '硚口葛洲坝城市花园 高楼层明户型采光好 随时看房', '葛洲坝城市花园  | 1室1厅 | 67平米 | 北 | 其他 | 有电梯', '中楼层(共33层)2016年建板楼  -  宝丰崇仁', '195万', '单价29105元/平米')
('https://image1.ljcdn.com/420100-inspection/c1ab5cff-d6fc-474d-a8f0-44a1587e9b5b.jpg.296x216.jpg', '单价低.质南北通透大三房，可做四房', '润和花园  | 3室2厅 | 125.72平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2005年建塔楼  -  宗关', '185万', '单价14716元/平米')
('https://image1.ljcdn.com/420100-inspection/727d4be0-a12a-4ed7-9f8f-2e92ae2d91d7.jpg.296x216.jpg', '集贤北苑 南北精装大两房 1梯2户小高层 通风采光好', '集贤公寓北苑  | 2室2厅 | 120.32平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)1999年建板楼  -  集贤', '290万', '单价24103元/平米')
('https://image1.ljcdn.com/420100-inspection/e152e9dd-37e6-4d4d-927a-2b315fc93847.jpg.296x216.jpg', '税少 中间楼层 正规全明两房 户型方正 采光通风无遮挡', '古田四路法院宿舍  | 2室1厅 | 75.52平米 | 南 | 其他', '高楼层(共8层)1998年建板楼  -  古田', '105万', '单价13904元/平米')
('https://image1.ljcdn.com/420100-inspection/1790f0be-b4f3-4237-933c-e00ee80fad2d.jpg.296x216.jpg', '常码头地铁口  新华书店综合楼  132平200万', '新华书店综合楼  | 3室2厅 | 131.1平米 | 南 北 | 其他', '高楼层(共15层)板楼  -  长丰常码头', '200万', '单价15256元/平米')
('https://image1.ljcdn.com/420100-inspection/2bf6769b-0085-4685-af65-89edc2abf02e.jpg.296x216.jpg', '简易社区 轻轨一号线+地铁三号线  配套齐全 有钥匙', '简易社区  | 2室1厅 | 75.68平米 | 南 | 其他 | 无电梯', '高楼层(共8层)2002年建板楼  -  宗关', '125万', '单价16517元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2ba2b441-2bb2-483a-8d23-9291b481cb13.jpg.296x216.jpg', '古田怡景南苑 通透户型 老证满五 看房方便', '怡景南苑  | 3室1厅 | 126.64平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  古田', '208万', '单价16425元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b2eb148e-9cd6-4567-af4b-08f918297d7d.png.296x216.jpg', '天泽一方正规一居室，中告楼层视野开阔，配套成熟', '天泽一方  | 1室1厅 | 46.14平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2007年建塔楼  -  古田', '90万', '单价19506元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7d9f0d13-6c79-4d71-bea0-b45775c1d1cf.jpg.296x216.jpg', '天顺园五村 大两居可改三房 两房朝南 老证 业主诚心卖', '天顺园五村  | 2室2厅 | 94.8平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2001年建板楼  -  长丰常码头', '130万', '单价13714元/平米')
('https://image1.ljcdn.com/420100-inspection/eddfd234-8592-4735-9c60-5e84f8059754.jpg.296x216.jpg', '南国大家装 精装LOFT 交通便利 配套成熟', '南国大家装  | 3室1厅 | 55.5平米 | 南 | 其他', '高楼层(共16层)2013年建板楼  -  宗关', '112万', '单价20181元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b63e42e6-1e70-4700-9415-94acd06440b0.png.296x216.jpg', '诚心出售，高楼层一线江景双地铁物业绿化很好的三居室', '融侨锦江  | 3室2厅 | 111平米 | 南 | 其他 | 有电梯', '高楼层(共45层)2014年建板楼  -  宗关', '300万', '单价27028元/平米')
('https://image1.ljcdn.com/420100-inspection/e02cb9cf-3270-4ff3-adca-bd6661bd101a.jpg.296x216.jpg', '紫润三房  通透户型  采光好  无遮挡 老证 后期税费低', '紫润明园北区  | 3室2厅 | 89.66平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2011年建板塔结合  -  长丰常码头', '140万', '单价15615元/平米')
('https://image1.ljcdn.com/420100-inspection/186e660d-ba9a-4f76-beda-f178f3666408.jpg.296x216.jpg', '老证，后期税费少，精装修，户型方正，大三房，采光好', '2008城市花园  | 3室2厅 | 118.68平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2007年建板楼  -  长丰常码头', '190万', '单价16010元/平米')
('https://image1.ljcdn.com/420100-inspection/c75d6c04-14d6-4774-9849-bd7eaaa09786.jpg.296x216.jpg', '香港映象正规三房 通透户型 老证税费低', '香港映象  | 3室2厅 | 104.86平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2006年建板楼  -  古田', '225万', '单价21458元/平米')
('https://image1.ljcdn.com/420100-inspection/b69427a7-5a4b-4850-b9a7-1124161af994.jpg.296x216.jpg', '天顺园方正三居室 中间楼层 老证可拎包住', '天顺园七村  | 3室2厅 | 109.43平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  长丰常码头', '148万', '单价13525元/平米')
('https://image1.ljcdn.com/420100-inspection/59d1f5b7-78fe-4fc0-a459-9cb0ce091d46.jpg.296x216.jpg', '汉口春天，电梯两房，老证，拎包入住', '汉口春天  | 2室2厅 | 91.92平米 | 南 北 | 其他 | 有电梯', '低楼层(共22层)2007年建板楼  -  古田', '179万', '单价19474元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1dd55abe-a3d9-4162-8794-d8eab38b39d2.png.296x216.jpg', '凯德商圈，丽景苑，电梯房，正规三房，看房方便', '丽景苑  | 3室2厅 | 139.98平米 | 南 | 其他 | 有电梯', '中楼层(共23层)1998年建板塔结合  -  集贤', '280万', '单价20003元/平米')
('https://image1.ljcdn.com/420100-inspection/test-914e0537-c93b-4354-a2e2-9dbc330d12c1.png.296x216.jpg', '百姓之春 两房朝南 通透户型 老证税少', '百姓之春  | 2室2厅 | 92平米 | 南 | 其他 | 有电梯', '高楼层(共6层)2006年建板楼  -  古田', '140万', '单价15218元/平米')
('https://image1.ljcdn.com/420100-inspection/397fd63d-27d3-4f29-a677-b43c79b17089.jpg.296x216.jpg', '丽水康城 正规三居室 两房朝江 视野开阔 诚心出售', '丽水康城  | 3室2厅 | 137.13平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2007年建板楼  -  宗关', '310万', '单价22607元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a8ae8f76-dbce-4706-99ba-55445316a9c4.png.296x216.jpg', '朝南小户型，精装修，总价低，地铁口，配套成熟', '万安国际公寓  | 1室0厅 | 38.58平米 | 南 | 其他 | 有电梯', '高楼层(共26层)2004年建塔楼  -  集贤', '83万', '单价21514元/平米')
('https://image1.ljcdn.com/420100-inspection/609262c4-011b-4523-a843-517ca0734722.jpg.296x216.jpg', '集贤雅苑 地铁6号线武胜路站 南北通透 精装修四室两厅', '集贤雅苑  | 4室2厅 | 120.2平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)板楼  -  集贤', '260万', '单价21631元/平米')
('https://image1.ljcdn.com/420100-inspection/a7f4598c-afa4-4f1e-b8c1-cc04b4195351.jpg.296x216.jpg', '陈家墩小区 古南社区 精装两房 老证税少 家电全送', '古南社区  | 2室2厅 | 62.92平米 | 南 北 | 精装 | 无电梯', '高楼层(共8层)1994年建塔楼  -  古田', '95万', '单价15099元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6f18760d-aca2-4e9f-9947-a3be7ba89ff0.jpg.296x216.jpg', '采光好，自住装修，老证，后期税费少', '电台村小区  | 2室1厅 | 54.5平米 | 南 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  古田', '105万', '单价19267元/平米')
('https://image1.ljcdn.com/420100-inspection/7de48876-2da0-41c2-a737-e8253cc8f252.jpg.296x216.jpg', '轻轨旁  中低层 满五唯一 有钥匙随时看', '香港映象  | 2室1厅 | 86.78平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)2006年建板楼  -  古田', '185万', '单价21319元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0c1b4932-031f-4a1c-bea4-637962b3c648.png.296x216.jpg', '后期税少 业主保养很好 房子客厅空间大，卧室很大', '天顺园四村  | 2室2厅 | 110.37平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2001年建板楼  -  长丰常码头', '140万', '单价12685元/平米')
('https://image1.ljcdn.com/420100-inspection/test-aa2c4b38-1ff1-487f-935d-7617c03d4c76.png.296x216.jpg', '天勤花园！精装两房！全房暖气！老证税少！诚意出售！', '天勤花园  | 2室2厅 | 88.62平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2001年建塔楼  -  古田', '145万', '单价16362元/平米')
('https://image1.ljcdn.com/420100-inspection/440fb26a-314c-4585-90ea-fd73d5f49dfd.jpg.296x216.jpg', '融侨锦江 江景房 精装修大户型业主诚心出售', '融侨锦江  | 4室2厅 | 133.89平米 | 南 北 | 其他 | 有电梯', '中楼层(共40层)2014年建板楼  -  宗关', '400万', '单价29876元/平米')
('https://image1.ljcdn.com/420100-inspection/test-94168220-ed5b-46e1-a5cc-795fc124184d.png.296x216.jpg', '江山如画二期 1室1厅 143万', '江山如画二期  | 1室1厅 | 58.01平米 | 东 | 其他 | 有电梯', '中楼层(共23层)2004年建塔楼  -  集贤', '143万', '单价24651元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada3cb10ea-2b5b-4dc4-8521-80b63f33caa8.jpg.296x216.jpg', '汉口春天新上精装朝南三房 中间楼层采光好 诚心出售！', '汉口春天  | 3室2厅 | 118.36平米 | 南 | 其他 | 有电梯', '高楼层(共22层)2007年建板楼  -  古田', '225万', '单价19010元/平米')
('https://image1.ljcdn.com/420100-inspection/f75797e9-f01a-4196-b5f1-5c3fedcfeadd.jpg.296x216.jpg', '同馨花园 大户型  精装修 满五唯一 诚心出售', '同馨花园二期  | 3室3厅 | 138.51平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2000年建塔楼  -  宝丰崇仁', '398万', '单价28735元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6405e1ea-450c-4e17-892d-462175b27173.jpg.296x216.jpg', '楼梯房南北通透大两房房东诚心出售', '下荣华里社区  | 2室1厅 | 72.83平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1995年建板楼  -  集贤', '136万', '单价18674元/平米')
('https://image1.ljcdn.com/420100-inspection/18c15885-8d0d-42ba-aab1-8313fd0fd68b.jpg.296x216.jpg', '长丰大道旁 正规一居室天顺园二组团 老证总价低 可看', '天顺园二村  | 1室1厅 | 59.46平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)2001年建板楼  -  长丰常码头', '95万', '单价15978元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d1b82259-92f4-404e-9bba-2485da135751.png.296x216.jpg', '特一号小区 3室2厅 238万', '特一号小区  | 3室2厅 | 125.46平米 | 东 | 其他 | 无电梯', '中楼层(共7层)2000年建塔楼  -  宝丰崇仁', '238万', '单价18971元/平米')
('https://image1.ljcdn.com/420100-inspection/01919179-b36e-4f73-9f6d-a76c2c0123c3.jpg.296x216.jpg', '宝丰路艳阳天旁  精装修  通风采光好 拎包入住', '金叶国际  | 1室0厅 | 47.8平米 | 北 | 其他', '低楼层(共18层)塔楼  -  宝丰崇仁', '83万', '单价17365元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f9918526-befe-418f-b118-6b3ef1ad56db.png.296x216.jpg', '一医院旁蓝山城市正规一室一厅采光好精装修', '蓝山城市中心  | 1室1厅 | 47.56平米 | 西 | 其他 | 有电梯', '低楼层(共20层)2006年建塔楼  -  汉正街', '105万', '单价22078元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c30cc1f5-edc3-435f-b068-6ee8c959c869.png.296x216.jpg', '中心嘉园 2室1厅 238万', '中心嘉园  | 2室1厅 | 83.12平米 | 南 北 | 其他 | 有电梯', '高楼层(共19层)2009年建塔楼  -  汉正街', '238万', '单价28634元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload28f59a9a-a33a-4c38-b89d-b0ba15f4ae41.jpg.296x216.jpg', '老证少税，送入户，可改三房，精装修，东南朝向', '广电江湾新城  | 2室2厅 | 94.12平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2011年建板楼  -  古田', '195万', '单价20719元/平米')
('https://image1.ljcdn.com/420100-inspection/b4c7f485-6b79-4aae-931c-697034fa7dbb.jpg.296x216.jpg', '百姓之春 老证税少 三房全明户型 居家装修', '百姓之春  | 3室1厅 | 103.88平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2006年建板楼  -  古田', '155万', '单价14922元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload0ab5837a-ecc1-4b3e-be54-1ab447f71593.jpg.296x216.jpg', '丰竹园 精装两房 两证满两年 采光好 诚心出售', '丰竹园  | 3室2厅 | 88.7平米 | 南 | 其他', '高楼层(共5层)暂无数据  -  长丰常码头', '180万', '单价20294元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e5601d76-0785-4b97-9b82-1740ed9e8d73.png.296x216.jpg', '紫润明园北区 3室2厅 130万', '紫润明园北区  | 3室2厅 | 89.63平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2011年建板塔结合  -  长丰常码头', '130万', '单价14505元/平米')
('https://image1.ljcdn.com/420100-inspection/test-def01ce4-5e52-4651-9f58-f967d54cd647.png.296x216.jpg', '硚口区  玉三小区  老证   中间楼层采光好  诚售', '玉三小区  | 1室1厅 | 54.19平米 | 东南 | 简装 | 无电梯', '低楼层(共9层)2003年建板楼  -  宝丰崇仁', '113万', '单价20853元/平米')
('https://image1.ljcdn.com/420100-inspection/95190f7a-7e1d-476d-974d-244d4bc35358.jpg.296x216.jpg', '汉化花园正规两室一厅，挂西角，中间楼层，新证', '汉华花园  | 2室1厅 | 53平米 | 南 | 其他 | 有电梯', '低楼层(共19层)2000年建塔楼  -  集贤', '105万', '单价19812元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1fac5ad1-cae5-4b0c-940e-9153d24b0e27.png.296x216.jpg', '香港映象 1室0厅 85万', '香港映象  | 1室0厅 | 39.43平米 | 西南 | 其他 | 有电梯', '低楼层(共26层)2006年建板楼  -  古田', '85万', '单价21558元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a445f89c-493b-4eb1-91d0-2f711ac47f3d.png.296x216.jpg', '营房南村 2室1厅 152万', '营房南村  | 2室1厅 | 78.56平米 | 南 北 | 其他', '中楼层(共8层)1993年建塔楼  -  宝丰崇仁', '152万', '单价19349元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1e46df4c-e99a-445a-bd4c-23b212cfe953.jpg.296x216.jpg', '天顺园二组团 经典南北两房 中间楼层 老证 拎包入住', '天顺园二村  | 2室1厅 | 66.89平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  长丰常码头', '100万', '单价14950元/平米')
('https://image1.ljcdn.com/420100-inspection/0e408cc8-3103-4b3a-bad7-2c95a66ff2fb.jpg.296x216.jpg', '证少税，得房率高，精装修，南北双阳台，中间楼层', '丰华园  | 2室2厅 | 88.79平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2009年建板楼  -  古田', '140万', '单价15768元/平米')
