('https://image1.ljcdn.com/510100-inspection/test-78d5279a-8259-4abf-afb1-b4ae5e9f0b1e.png.296x216.jpg', '内金沙 标准套一  有装修 户型方正', '仁和金沙  | 1室1厅 | 45.88平米 | 西南 | 精装 | 有电梯', '低楼层(共27层)2009年建板塔结合  -  金沙', '110万', '单价23976元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e03de75b-f81c-4410-8ec3-0df008c1c43e.png.296x216.jpg', '内金沙 西单地铁口  中大通透三房 诚售', '中大君悦金沙一二期  | 3室2厅 | 117.85平米 | 东南 | 简装 | 有电梯', '低楼层(共18层)2008年建板楼  -  金沙', '280万', '单价23760元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f5d10c48-6fce-4d99-baf0-2ed815660bfe.png.296x216.jpg', '二十一世纪花园一期 朝南套二 满五年', '二十一世纪花园一期  | 2室2厅 | 86.46平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2003年建板楼  -  贝森', '130万', '单价15036元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a580253b-0d91-4686-9eca-a31c28ce3e03.png.296x216.jpg', '青羊区，东城根，署前街套二有装修。', '署前街28号  | 2室0厅 | 51.09平米 | 南 | 毛坯', '中楼层(共5层)板楼  -  八宝街', '92万', '单价18008元/平米')
('https://image1.ljcdn.com/510100-inspection/test-80ff8470-5e36-4c87-9048-eb7a2512a082.png.296x216.jpg', '嘉逸花园 电梯套三 客厅带阳台 拎包入住 免个税有钥匙', '嘉逸花园  | 3室2厅 | 98平米 | 东南 | 精装 | 有电梯', '低楼层(共9层)2002年建板楼  -  府南新区', '182万', '单价18572元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f73fd7b8-be1e-4cd1-91f4-b10196c8e9c7.png.296x216.jpg', '盛世草堂  标准套三  带装修', '盛世草堂  | 3室2厅 | 111.5平米 | 南 | 其他 | 有电梯', '高楼层(共21层)2008年建板楼  -  草堂', '240万', '单价21525元/平米')
('https://image1.ljcdn.com/510100-inspection/test-63e5b103-428a-4ffd-9662-13c23bad42c2.png.296x216.jpg', '套二带书房，客厅带阳台。居家装修，带家具家电', '蓝光COCO金沙一期  | 2室2厅 | 66.57平米 | 北 | 精装 | 有电梯', '高楼层(共22层)2014年建板楼  -  外金沙', '135万', '单价20280元/平米')
('https://image1.ljcdn.com/510100-inspection/test-714b1c4e-adae-48a5-af90-985e937e35b7.png.296x216.jpg', '凯丽美域简装套二 东南朝向 安静不临街', '蓝光凯丽美域  | 2室2厅 | 74.25平米 | 东南 | 简装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  金沙', '200万', '单价26937元/平米')
('https://image1.ljcdn.com/510100-inspection/test-af3ef032-5dc0-4161-8ba7-acaac80385f1.png.296x216.jpg', '金沙鹭岛一期 套四 全新装修  高楼层', '金沙鹭岛一期  | 4室2厅 | 140.81平米 | 东南 | 其他 | 有电梯', '高楼层(共27层)2010年建塔楼  -  金沙', '360万', '单价25567元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7271f21d-07ae-4ebd-8120-32592501dfcc.png.296x216.jpg', '海亮爱金沙 带装修 横厅设计，采光好', '海亮爱金沙  | 3室2厅 | 73.98平米 | 西 | 其他', '低楼层(共22层)暂无数据  -  外金沙', '148万', '单价20006元/平米')
('https://image1.ljcdn.com/510100-inspection/test-087828ba-6e0f-4720-8613-2ba0b212fea9.png.296x216.jpg', '橙花风景套二 客厅带阳台 居家装修带地暖', '橙花风景  | 2室2厅 | 82.18平米 | 北 | 其他 | 有电梯', '中楼层(共28层)2008年建塔楼  -  光华泡小', '178万', '单价21660元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cf37bcd3-a354-469f-9699-957caf52e4e2.png.296x216.jpg', '光华馨地朝南套一，高楼层，有装修保养好', '光华馨地  | 1室1厅 | 55.61平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2006年建塔楼  -  西南财大', '95万', '单价17084元/平米')
('https://image1.ljcdn.com/510100-inspection/test-384dfbe4-4fa8-43f2-8939-bb19e967eaac.png.296x216.jpg', '优品道 套四 带花园 有装修 南北向', '优品道一期  | 4室2厅 | 183.15平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2006年建板楼  -  优品道', '509万', '单价27792元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c4a216fd-65ea-4513-94c3-dd6ad1cc2966.png.296x216.jpg', '光华锦苑精装优质大套三双卫，满两年，带车位。', '光华锦苑  | 3室2厅 | 132.92平米 | 西 | 其他 | 有电梯', '低楼层(共21层)2013年建板塔结合  -  外光华', '290万', '单价21818元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4af40e1d-28c8-44a1-bab9-40af23295801.png.296x216.jpg', '清水房套二，双卫，客厅阳台，主卧也带阳台', '金沙海棠  | 2室2厅 | 90.72平米 | 西南 | 其他 | 有电梯', '中楼层(共18层)2012年建板塔结合  -  外金沙', '186万', '单价20503元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d5ec0da4-a8c6-41a4-916d-1731a69e6409.png.296x216.jpg', '标准套二，精装修保养好，采光不错', '印象金沙  | 2室2厅 | 89.24平米 | 西南 | 其他 | 有电梯', '中楼层(共11层)2007年建板塔结合  -  金沙', '162万', '单价18154元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2ba7c1ba-53d9-4196-be33-9b8007c1beb4.png.296x216.jpg', '铸信境界套三双卫客厅带阳台有装修在售', '铸信境界  | 3室2厅 | 89.57平米 | 南 | 简装 | 有电梯', '高楼层(共28层)2009年建塔楼  -  贝森', '178万', '单价19873元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f4cf54da-c5c1-4bd7-aa68-be6563b96f79.png.296x216.jpg', '优品道二期套三双卫，两梯两户板楼', '优品道二期  | 3室2厅 | 154.55平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2010年建板楼  -  优品道', '409万', '单价26464元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b8ddf607-8b6f-4f67-bd88-dbf34e1dc47b.png.296x216.jpg', '套三户型，简单装修，中楼层，客厅和卧室采光通风好', '鼓楼北三街63号  | 3室1厅 | 81.5平米 | 北 | 其他', '中楼层(共6层)1994年建暂无数据  -  太升路', '114万', '单价13988元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b1052551-e69a-4958-a908-9f048701dc63.png.296x216.jpg', '金沙鹭岛三期 套三双卫 客厅带阳台对中庭', '金沙鹭岛三期  | 3室2厅 | 125.71平米 | 东南 西北 | 其他 | 有电梯', '低楼层(共28层)2014年建塔楼  -  金沙', '336万', '单价26729元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c017a06d-7f4f-4613-befa-79b97ca0a92e.png.296x216.jpg', '金林大城小室电梯套一 客厅带阳台', '金林大城小室  | 1室1厅 | 58.14平米 | 西 | 其他 | 有电梯', '低楼层(共18层)2009年建板塔结合  -  府南新区', '98万', '单价16856元/平米')
('https://image1.ljcdn.com/510100-inspection/test-59027f49-01f0-4d07-bc7e-0489463c5a0c.png.296x216.jpg', '金阳易诚国际套二       .', '金阳易诚国际  | 2室1厅 | 70.09平米 | 南 | 其他 | 有电梯', '低楼层(共22层)2010年建板楼  -  外光华', '118万', '单价16836元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e9504037-07c6-47d5-b31d-5867c9fa8085.png.296x216.jpg', '光华逸家 清水套四 不临街 南北朝向 客厅带阳台', '光华逸家  | 4室2厅 | 128.22平米 | 南 北 | 其他 | 有电梯', '高楼层(共22层)2014年建板楼  -  外光华', '325万', '单价25348元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b27d47b8-7e43-446d-aafe-974f5e248637.png.296x216.jpg', '包家巷99号两室一厅一厨一卫中间楼层', '包家巷99号  | 2室1厅 | 82.7平米 | 东南 | 简装 | 无电梯', '中楼层(共7层)2001年建板塔结合  -  人民公园', '165万', '单价19952元/平米')
('https://image1.ljcdn.com/510100-inspection/test-96ab891c-b337-45f8-9a49-c6327615f711.png.296x216.jpg', '万科金色领域 套二 对小区里面 客厅带阳台', '万科金色领域  | 2室2厅 | 81.38平米 | 西 | 其他 | 有电梯', '低楼层(共24层)2012年建板塔结合  -  万家湾', '160万', '单价19661元/平米')
('https://image1.ljcdn.com/510100-inspection/test-174d533c-e7da-4074-a548-b927387f996e.png.296x216.jpg', '老片区 东马棚街  底楼居家套二亦套三', '东马棚街47号  | 3室1厅 | 58.11平米 | 南 | 其他', '低楼层(共6层)暂无数据  -  八宝街', '110万', '单价18930元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b0c30b8b-d59d-4af7-9801-dc1ad5a6f3b8.png.296x216.jpg', '成都花园上城套三双卫，安静不临街，无遮挡视野好。', '成都花园上城  | 3室2厅 | 127.21平米 | 西北 | 其他 | 有电梯', '中楼层(共22层)2009年建板塔结合  -  西南财大', '298万', '单价23426元/平米')
('https://image1.ljcdn.com/510100-inspection/test-944d056a-0f45-4ef3-9468-0578a98cbc86.png.296x216.jpg', '北大街 小套二 户型方正 采光视野好', '天盛壹中心  | 2室1厅 | 59.15平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2008年建板楼  -  草市街', '93万', '单价15723元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f7dc5905-e6ea-4019-8527-c516a036349b.png.296x216.jpg', '优品道曦岸 套二带双阳台 采光充足 户型方正', '优品道四期曦岸  | 2室2厅 | 78.27平米 | 北 | 精装 | 有电梯', '低楼层(共31层)2013年建塔楼  -  优品道', '200万', '单价25553元/平米')
('https://image1.ljcdn.com/510100-inspection/test-242075d9-66c6-4bdf-bb93-2bf79b1a5dca.png.296x216.jpg', '华润金悦湾开发商统一装修 带家具家电 看房预约', '华润金悦湾  | 4室4厅 | 249.33平米 | 东南 西北 | 其他 | 有电梯', '中楼层(共22层)2014年建板楼  -  外金沙', '648万', '单价25990元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b0e4f898-6c26-4550-94de-7c945d0111c5.png.296x216.jpg', '华府世家，有装修套二，带一个书房、。', '华府世家  | 3室1厅 | 89.65平米 | 东 | 其他 | 有电梯', '中楼层(共25层)2012年建板楼  -  光华泡小', '192万', '单价21417元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dbd6e644-9808-4656-9a78-5a69ddec8af0.png.296x216.jpg', '城西，学府春，电梯，有装修，临街，套二出售', '学府春  | 2室2厅 | 86.03平米 | 北 | 其他 | 有电梯', '中楼层(共10层)2005年建板楼  -  西南财大', '120万', '单价13949元/平米')
('https://image1.ljcdn.com/510100-inspection/test-32fa6c2f-ddb2-45e0-91e8-cc4f3508c3fb.png.296x216.jpg', '此房满两年，出行方便，户型方正，客厅带阳台', '揽胜金沙  | 2室1厅 | 58.83平米 | 西北 | 其他 | 有电梯', '高楼层(共35层)2012年建塔楼  -  金沙', '155万', '单价26348元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2169b95b-7c7b-4c63-a332-7e10a08e2871.png.296x216.jpg', '清水河畔标准套二出售，有阳台。', '清水河畔  | 2室1厅 | 77.52平米 | 东 | 其他 | 有电梯', '中楼层(共23层)2008年建板塔结合  -  外金沙', '115万', '单价14835元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d16c5380-9dfe-49b9-9c7b-be0c278b1282.png.296x216.jpg', '锦绣光华套一 居家装修 可以改小套二', '锦绣光华  | 1室1厅 | 54.39平米 | 西 | 其他 | 有电梯', '低楼层(共20层)2010年建板楼  -  外光华', '73万', '单价13422元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f3414e91-af33-4f1c-8ac0-84781933496b.png.296x216.jpg', '锦都一期带装修一居室，可改套二', '锦都  | 1室1厅 | 54.18平米 | 南 | 精装 | 有电梯', '低楼层(共25层)2004年建塔楼  -  宽窄巷子', '150万', '单价27686元/平米')
('https://image1.ljcdn.com/510100-inspection/test-898c7443-9381-4f2b-a0ce-c2731a43b2b9.png.296x216.jpg', '蜀华街小区，大套三带阳台，采光视野好', '蜀华街37号  | 3室2厅 | 103.78平米 | 东南 | 其他', '高楼层(共6层)板楼  -  人民公园', '200万', '单价19272元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1386a064-c7b5-4208-9486-2627c60173af.png.296x216.jpg', '清江美庐  清水套二  对中庭不临街', '清江美庐  | 2室1厅 | 58.78平米 | 东 | 其他', '低楼层(共18层)塔楼  -  外光华', '95万', '单价16162元/平米')
('https://image1.ljcdn.com/510100-inspection/test-35080b70-774f-4494-869d-ea8d0a9bc76c.png.296x216.jpg', '中铁西城西苑   套二    有装修', '中铁西城西苑  | 2室1厅 | 58.23平米 | 南 | 其他 | 有电梯', '低楼层(共15层)2014年建板塔结合  -  外光华', '116万', '单价19922元/平米')
('https://image1.ljcdn.com/510100-inspection/test-19be96de-ce34-4cca-9110-b6191f34cb6e.png.296x216.jpg', '凯德风尚四期装修二居室，两居双卫户型', '凯德风尚  | 2室2厅 | 94.14平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2012年建板楼  -  外光华', '188万', '单价19971元/平米')
('https://image1.ljcdn.com/510100-inspection/test-95ebdb60-0029-4606-9bd4-c8080e1bc0f5.png.296x216.jpg', '标准套二，朝南看清水河，视野无遮挡。', '中铁西子香荷  | 2室1厅 | 91.02平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2010年建板塔结合  -  光华泡小', '196万', '单价21534元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5550e385-8058-427e-90bf-ef10829aa22b.png.296x216.jpg', '光华逸家 3室1厅 162万', '光华逸家  | 3室1厅 | 71.29平米 | 南 | 精装 | 有电梯', '低楼层(共22层)2014年建板楼  -  外光华', '162万', '单价22725元/平米')
('https://image1.ljcdn.com/510100-inspection/test-953d19e7-64b9-40cb-9378-813489402a73.png.296x216.jpg', '青羊区万家湾东原时光道精装套三', '东原时光道  | 3室2厅 | 82.57平米 | 南 | 精装', '高楼层(共22层)2016年建板楼  -  万家湾', '158万', '单价19136元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a22a2a17-b951-4161-b935-9ca4b901cf42.png.296x216.jpg', '左右小区 有装修 采光好 户型方正', '左右  | 2室1厅 | 63.26平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2010年建塔楼  -  光华泡小', '75万', '单价11856元/平米')
('https://image1.ljcdn.com/510100-inspection/test-41a9544a-5a19-40eb-a57a-4c924476f794.png.296x216.jpg', '西府少城标准套一，带小阳台，不临街', '西府少城  | 1室1厅 | 55.34平米 | 西北 | 简装 | 有电梯', '低楼层(共32层)2010年建板塔结合  -  人民公园', '120万', '单价21685元/平米')
('https://image1.ljcdn.com/510100-inspection/test-19053c21-4044-4cf7-a46a-cbcdff76e970.png.296x216.jpg', '干净舒适，自住装修的套三 降价了！', '印象金沙  | 3室2厅 | 103.09平米 | 西南 | 其他 | 有电梯', '中楼层(共11层)2007年建板塔结合  -  金沙', '182万', '单价17655元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cf3964cd-c252-4586-8a10-22504fb46ce0.png.296x216.jpg', '青羊贝森二十一世纪花园三期不临街无遮挡套三', '二十一世纪花园三期  | 3室2厅 | 138.82平米 | 西 | 其他 | 无电梯', '中楼层(共7层)2003年建板楼  -  贝森', '229.8万', '单价16554元/平米')
('https://image1.ljcdn.com/510100-inspection/test-84398f9e-edfd-46ed-b92c-5737d361d3b1.png.296x216.jpg', '带180平米大花园+对小区中庭+业主搬迁到南门了', '金沙园二期  | 3室2厅 | 152.61平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  金沙', '358万', '单价23459元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e58cad71-24bc-41b0-9ba4-2b4c553661e3.png.296x216.jpg', '齐力花园 一楼带花园 套三双卫 南北朝向', '齐力花园  | 3室2厅 | 149.18平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2002年建板楼  -  府南新区', '266万', '单价17831元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f93463ef-79b8-4009-af48-d3188280c25f.png.296x216.jpg', '此房满两年，无增值税，房子不临街', '优品道二期  | 1室1厅 | 61.4平米 | 东 | 简装 | 有电梯', '中楼层(共9层)2010年建塔楼  -  优品道', '135万', '单价21987元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b2e1ff8a-e0b0-43c5-beb5-d6ec3ed3391a.png.296x216.jpg', '新城市广场 套三 有装修 朝东南', '新城市广场  | 3室2厅 | 120.45平米 | 东南 | 其他 | 有电梯', '中楼层(共30层)2003年建板楼  -  八宝街', '238万', '单价19760元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ca479b05-40e8-4eeb-ba9b-de42294ac4da.png.296x216.jpg', '12年小区，客厅对清水河，自住装修', '天合凯旋天际湾  | 2室1厅 | 87.18平米 | 东 | 精装 | 有电梯', '高楼层(共35层)2011年建板塔结合  -  光华泡小', '239万', '单价27415元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1b4ba404-49df-4849-8901-372b1f468f42.png.296x216.jpg', '正成艺墅洋房简装套三，采光好，户型方正', '正成艺墅洋房  | 3室1厅 | 89.78平米 | 南 西 | 其他 | 无电梯', '高楼层(共4层)2009年建板楼  -  外光华', '150万', '单价16708元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7a9be01e-2738-4b66-b2e3-8b23d495ce99.png.296x216.jpg', '碧华邻标准套三 有装修 随时可看', '碧华邻  | 3室2厅 | 113平米 | 西 | 其他 | 有电梯', '高楼层(共18层)2007年建板塔结合  -  光华泡小', '293万', '单价25930元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6b336553-9199-4f3d-b1d2-d41b2ccdd8f8.png.296x216.jpg', '建发金沙里有装修套二，两梯四户。', '建发金沙里  | 2室2厅 | 84.47平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2012年建板楼  -  金沙', '240万', '单价28413元/平米')
('https://image1.ljcdn.com/510100-inspection/test-250214eb-a19d-4c7c-83cf-ea85ce7632ad.png.296x216.jpg', '户型方正 三面采光 有装修 有电梯', '清水绿苑  | 3室2厅 | 141.93平米 | 西 | 其他 | 有电梯', '低楼层(共9层)2002年建板塔结合  -  府南新区', '245万', '单价17263元/平米')
('https://image1.ljcdn.com/510100-inspection/test-72b3df28-6eb7-4cf5-8afd-c30884cb8fa7.png.296x216.jpg', '保利香槟光华，清水房源，刚需小套二。', '保利香槟光华  | 2室1厅 | 55.72平米 | 西 | 毛坯 | 有电梯', '中楼层(共16层)2014年建板楼  -  万家湾', '110万', '单价19742元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b806bd8b-0066-4a17-9897-e4200d619943.png.296x216.jpg', '天邑花园朝南 带70平米花园 户型房子 采光不错', '天邑花园  | 2室2厅 | 96.36平米 | 南 | 精装 | 有电梯', '低楼层(共10层)2008年建塔楼  -  西南财大', '220万', '单价22832元/平米')
('https://image1.ljcdn.com/510100-inspection/test-60e2366f-e786-4f9f-a9f9-637759512e05.png.296x216.jpg', '听城 新上房源 安静不临街 看房方便', '听城  | 3室2厅 | 89.58平米 | 东北 | 其他 | 有电梯', '低楼层(共25层)2009年建板楼  -  金沙', '224万', '单价25006元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3699eaed-c3d5-4534-b6ec-661979c89b8e.png.296x216.jpg', '凯德风尚 两居室 居家装修 不临街', '凯德风尚  | 2室2厅 | 85.24平米 | 北 | 其他 | 有电梯', '中楼层(共19层)2012年建板楼  -  外光华', '193万', '单价22642元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a4d76b05-1e56-4e64-9287-b5d454cf5a94.png.296x216.jpg', '金地B区套三、双明卫双阳台、自住精装', '金地嘉年华城B区  | 3室2厅 | 120.53平米 | 西北 | 精装 | 有电梯', '高楼层(共18层)2014年建塔楼  -  金沙', '248万', '单价20576元/平米')
('https://image1.ljcdn.com/510100-inspection/test-813152bb-1165-44df-9c2b-eecb6f8ddfdb.png.296x216.jpg', '新 上 金 沙 揽 胜 二 期 无按揭无抵押房源', '金沙揽胜二期  | 1室1厅 | 47.95平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2007年建塔楼  -  贝森', '95万', '单价19813元/平米')
('https://image1.ljcdn.com/510100-inspection/f47e442f-f2ee-4977-a4d7-b4d858d1f28a.jpg.296x216.jpg', '博瑞 电梯跃层 可做套三 采光好 不临街', '博瑞都市花园  | 2室2厅 | 99.54平米 | 西 | 其他 | 有电梯', '高楼层(共12层)2004年建板楼  -  优品道', '215万', '单价21600元/平米')
('https://image1.ljcdn.com/510100-inspection/test-09e6920f-c2dd-4694-8b86-a54341bd0ee2.png.296x216.jpg', '草堂铭城 标准套二 户型方正 对中庭', '草堂铭城  | 2室2厅 | 78.03平米 | 西 | 其他 | 有电梯', '低楼层(共26层)2012年建塔楼  -  草堂', '189万', '单价24222元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2020479d-6ef3-468b-ab81-6f5fa2d366af.png.296x216.jpg', '中铁西城东苑居家装修套二，通透户型，采光好', '中铁西城东苑  | 2室1厅 | 91.03平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  外光华', '182万', '单价19994元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fe1b3819-39ab-4a6b-9996-26ec76f373e2.png.296x216.jpg', '红墙国际，电梯套二，户型方正，采光好 ，精装修', '红墙国际  | 2室2厅 | 90.89平米 | 东 | 其他 | 有电梯', '低楼层(共38层)2011年建板塔结合  -  八宝街', '242万', '单价26626元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a1691992-7e16-4042-bcf1-b53d01d79aef.png.296x216.jpg', '青羊区套二，客厅带阳台，明厨明卫', '同怡横街50号  | 2室2厅 | 83.02平米 | 西北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  金沙', '126万', '单价15178元/平米')
('https://image1.ljcdn.com/510100-inspection/test-791eab9e-4235-46e8-b2b6-4255b50a5597.png.296x216.jpg', '长富新城  标间 户型方正  不临街', '长富新城  | 1室0厅 | 42.05平米 | 西北 | 其他 | 有电梯', '高楼层(共25层)2004年建板楼  -  宽窄巷子', '95万', '单价22593元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ffda364f-dc12-4034-a900-52875297ce1e.png.296x216.jpg', '清溪雅筑套二 户型方正 采光好', '清溪雅筑  | 2室1厅 | 72.4平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2012年建塔楼  -  万家湾', '118万', '单价16299元/平米')
('https://image1.ljcdn.com/510100-inspection/607c00b5-e124-4c86-abe0-2c56a11244da.jpg.296x216.jpg', '坐南朝北 标准套二 户型方正 精装套二 满两年', '中大君悦金沙三期  | 2室2厅 | 81.8平米 | 南 北 | 简装 | 有电梯', '高楼层(共24层)2009年建塔楼  -  金沙', '210万', '单价25673元/平米')
('https://image1.ljcdn.com/510100-inspection/test-03b2ad60-e1ef-484e-834f-1f5cd0ff9e74.png.296x216.jpg', '名景园顶楼带花园，标准套三带阳光房', '名景园  | 3室2厅 | 157.82平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2000年建板楼  -  浣花溪', '380万', '单价24079元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3c727438-0659-4481-abc0-25d5ceccf0b3.png.296x216.jpg', '清水河畔 套一 客厅带阳台  采光不错', '清水河畔  | 1室1厅 | 49.84平米 | 东北 | 精装 | 有电梯', '高楼层(共23层)2008年建板塔结合  -  外金沙', '82万', '单价16453元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d7919ae3-5ff0-43f5-9b10-e84302c6d0df.png.296x216.jpg', '双玺 2011年小区 此价格包含车位', '双玺  | 3室1厅 | 89.08平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2011年建板塔结合  -  贝森', '223万', '单价25034元/平米')
('https://image1.ljcdn.com/510100-inspection/test-488e3ad9-37d8-467e-b1a6-72a3e7bac9c2.png.296x216.jpg', '锦天国际  套二   可以看房', '锦天国际  | 2室2厅 | 88.67平米 | 西 | 其他 | 有电梯', '低楼层(共32层)2009年建板塔结合  -  太升路', '150万', '单价16917元/平米')
