('https://image1.ljcdn.com/440100-inspection/test-34b31523-11a5-4cbd-aeb9-f2ebcafaf1c6.png.296x216.jpg', '惠百氏广场电梯精装东向一房一厅满两年无按揭看房方便', '惠百氏广场  | 1室1厅 | 54.14平米 | 东 | 精装 | 有电梯', '中楼层(共11层)塔楼  -  新塘', '136万', '单价25121元/平米')
('https://image1.ljcdn.com/440100-inspection/test-087bd815-02b3-4c9b-8369-5b4cb8fa029e.png.296x216.jpg', '凤凰城凤馨苑精装南向两房 位置安静', '碧桂园凤凰城凤馨苑  | 2室2厅 | 84.73平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2002年建塔楼  -  凤凰城', '198万', '单价23369元/平米')
('https://image1.ljcdn.com/440100-inspection/2485832d-eaf7-43db-a0d3-78cfe3f65174.jpg.296x216.jpg', '凤凰城凤馨苑 高层 双卫 位置佳', '碧桂园凤凰城凤馨苑  | 3室2厅 | 93.28平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '232万', '单价24872元/平米')
('https://image1.ljcdn.com/440100-inspection/b9619041-c708-4554-b265-37f007918a53.jpg.296x216.jpg', '凤馨苑 东向精装3房 高层 通风', '碧桂园凤凰城凤馨苑  | 3室2厅 | 96.95平米 | 东 | 简装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '250万', '单价25787元/平米')
('https://image1.ljcdn.com/440100-inspection/08023004-3082-4de6-a495-548543faafb3.jpg.296x216.jpg', '漂亮小三房  高层精装  满两年  无按揭  看房方便', '翡翠绿洲湖翠苑  | 3室2厅 | 99.01平米 | 北 | 其他 | 有电梯', '低楼层(共24层)2011年建塔楼  -  凤凰城', '257万', '单价25957元/平米')
('https://image1.ljcdn.com/440100-inspection/test-98f2ed46-29cc-47ac-a273-794c2439a3ad.png.296x216.jpg', '凤锦苑 山景洋房 方正大三房', '碧桂园凤凰城凤锦苑  | 3室2厅 | 122.76平米 | 东北 | 简装 | 有电梯', '低楼层(共26层)2002年建塔楼  -  凤凰城', '315万', '单价25660元/平米')
('https://image1.ljcdn.com/440100-inspection/2819296d-e878-4ef7-8c56-627106e21940.jpg.296x216.jpg', '东凌广场新东城   南向精装3房   户型方正', '东凌广场  | 3室2厅 | 97平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2014年建塔楼  -  凤凰城', '240万', '单价24743元/平米')
('https://image1.ljcdn.com/440100-inspection/874a88fb-9f99-4050-9de8-a072f63c7bf2.jpg.296x216.jpg', '凤凰城 凤岭苑 精装三房 望小区花园', '碧桂园凤凰城凤岭苑  | 3室2厅 | 121.27平米 | 东 | 精装 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '280万', '单价23089元/平米')
('https://image1.ljcdn.com/440100-inspection/test-7a94a9a9-dd3e-4d25-9d61-2ab22edd393d.png.296x216.jpg', '翡翠绿洲   湖绣苑  南向大两房', '翡翠绿洲湖绣苑  | 2室2厅 | 96.22平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2011年建塔楼  -  凤凰城', '232万', '单价24112元/平米')
('https://image1.ljcdn.com/440100-inspection/312b2247-a73e-43ae-b495-7b14742cfda5.jpg.296x216.jpg', '增城力诚凯怡湾 精装三房 格局方正 南向单位 配套齐全', '力诚凯怡湾  | 3室2厅 | 106.06平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2013年建塔楼  -  新塘', '225万', '单价21215元/平米')
('https://image1.ljcdn.com/440100-inspection/db1617d8-3d1b-43ff-9551-582ff4f7c672.jpg.296x216.jpg', '翡翠绿洲 湖翠苑 百万装修 大4房', '翡翠绿洲湖翠苑  | 4室2厅 | 252.88平米 | 南 北 | 其他 | 有电梯', '低楼层(共24层)2011年建塔楼  -  凤凰城', '531.1万', '单价21001元/平米')
('https://image1.ljcdn.com/440100-inspection/e0281925-f362-40a7-a66b-7288a5483f3b.jpg.296x216.jpg', '翡翠绿洲湖绣苑 3室2厅 352万', '翡翠绿洲湖绣苑  | 3室2厅 | 135.05平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)2011年建塔楼  -  凤凰城', '352万', '单价26065元/平米')
('https://image1.ljcdn.com/440100-inspection/e0585804-c7e2-4f94-9431-4f19df78e18b.jpg.296x216.jpg', '凤凰城凤天苑 高层精装 视野无遮挡 送车位', '碧桂园凤凰城凤天苑  | 3室2厅 | 107平米 | 南 | 精装 | 有电梯', '高楼层(共24层)2002年建塔楼  -  凤凰城', '275万', '单价25701元/平米')
('https://image1.ljcdn.com/440100-inspection/10a28036-3199-4577-bd46-a22546285a63.jpg.296x216.jpg', '惠百氏广场 户型方正，交通方便，白江地铁站', '惠百氏广场  | 1室1厅 | 38.39平米 | 东 | 其他 | 有电梯', '低楼层(共18层)塔楼  -  新塘', '98万', '单价25528元/平米')
('https://image1.ljcdn.com/440100-inspection/5e5318ae-cb9f-48ce-9180-4f7cae229c58.jpg.296x216.jpg', '近地铁，南向 精装 电梯 大三房', '汇美体育花园  | 3室2厅 | 124.5平米 | 南 北 | 其他 | 有电梯', '高楼层(共23层)塔楼  -  新塘', '248万', '单价19920元/平米')
('https://image1.ljcdn.com/440100-inspection/ea811a5b-cd50-46d4-83df-f9acf074d7f2.jpg.296x216.jpg', '凤凰城凤晴苑 高层望泳池 户型通透 安静', '碧桂园凤凰城凤晴苑  | 2室2厅 | 70.74平米 | 西 | 精装 | 有电梯', '中楼层(共28层)2002年建塔楼  -  凤凰城', '187万', '单价26435元/平米')
('https://image1.ljcdn.com/440100-inspection/04aa1a77-7a55-4666-9bc7-3c4b6e68edc2.jpg.296x216.jpg', '东凌广场 毛坯两房 户型方正', '东凌广场  | 2室2厅 | 75.25平米 | 北 | 毛坯 | 有电梯', '低楼层(共16层)2014年建塔楼  -  凤凰城', '175万', '单价23256元/平米')
('https://image1.ljcdn.com/440100-inspection/c042d228-20c3-4a0f-823f-fde00e6c60a2.jpg.296x216.jpg', '凤凰城凤晴苑 舒适大四房 户', '碧桂园凤凰城凤晴苑  | 4室2厅 | 140平米 | 北 | 其他 | 有电梯', '低楼层(共22层)2002年建塔楼  -  凤凰城', '335万', '单价23929元/平米')
('https://image1.ljcdn.com/440100-inspection/888dc935-da2b-4d71-840d-76168c58434a.jpg.296x216.jpg', '凤凰城凤馨苑精装三房 对流户型', '碧桂园凤凰城凤馨苑  | 3室2厅 | 96.22平米 | 北 | 精装 | 有电梯', '低楼层(共11层)2002年建塔楼  -  凤凰城', '220万', '单价22865元/平米')
('https://image1.ljcdn.com/440100-inspection/test-b4ec4618-7fa1-4da9-bd91-f56bb2e21a60.png.296x216.jpg', '森林半岛 阳光常年光顾 安静望花园', '翡翠绿洲森林半岛  | 2室2厅 | 87.74平米 | 西 | 精装 | 有电梯', '高楼层(共24层)2011年建塔楼  -  凤凰城', '206万', '单价23479元/平米')
('https://image1.ljcdn.com/440100-inspection/2e304412-17d1-4d1d-8a2f-3572d51056e0.jpg.296x216.jpg', '尚东阳光 精装三房 环境舒适', '尚东阳光雅苑  | 3室2厅 | 106.63平米 | 南 | 其他 | 有电梯', '低楼层(共30层)塔楼  -  新塘', '255万', '单价23915元/平米')
('https://image1.ljcdn.com/440100-inspection/70cf7733-8209-4c95-a269-fb6d59f375b9.jpg.296x216.jpg', '新康花园康怡苑四房 小区中间位置 安静不吵', '新康花园  | 4室2厅 | 123.25平米 | 南 | 其他 | 无电梯', '中楼层(共5层)板楼  -  新塘', '180万', '单价14605元/平米')
('https://image1.ljcdn.com/440100-inspection/f326f846-ef87-4570-8333-811975f51c81.jpg.296x216.jpg', '惠百氏广场 2室2厅 192万', '惠百氏广场  | 2室2厅 | 75.04平米 | 西 | 精装 | 有电梯', '中楼层(共18层)塔楼  -  新塘', '192万', '单价25587元/平米')
('https://image1.ljcdn.com/440100-inspection/f28813c9-8fee-47e7-916f-df21a5000974.jpg.296x216.jpg', '翡翠绿洲  湖翠苑 大四房', '翡翠绿洲湖翠苑  | 4室2厅 | 246.21平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)2011年建塔楼  -  凤凰城', '560万', '单价22745元/平米')
('https://image1.ljcdn.com/440100-inspection/1b5bc6ba-b887-4b2f-b11d-e40f77b3aefc.jpg.296x216.jpg', '翡翠绿洲森林半岛复式三层，满五年，看房方便', '翡翠绿洲森林半岛  | 5室2厅 | 236.09平米 | 西南 | 其他 | 有电梯', '高楼层(共17层)2011年建塔楼  -  凤凰城', '545万', '单价23085元/平米')
('https://image1.ljcdn.com/440100-inspection/6d8e0b44-ed2a-4b5a-b209-e5a53e850b54.jpg.296x216.jpg', '碧桂园凤凰城凤天苑 4室2厅 670万', '碧桂园凤凰城凤天苑  | 4室2厅 | 263.52平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2002年建塔楼  -  凤凰城', '670万', '单价25426元/平米')
('https://image1.ljcdn.com/440100-inspection/0755cccb-f309-44a6-a884-d6f2168a47fc.jpg.296x216.jpg', '（lianjia）视野开阔 采光好 通透', '碧桂园凤凰城凤妍苑  | 3室2厅 | 99.31平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2002年建塔楼  -  凤凰城', '250万', '单价25174元/平米')
('https://image1.ljcdn.com/440100-inspection/738da5a3-af92-4a24-9739-3f360bc10897.jpg.296x216.jpg', '翡翠绿洲 湖绣苑 南北通透，实用大三房修', '翡翠绿洲湖绣苑  | 3室2厅 | 145.96平米 | 南 北 | 其他 | 有电梯', '高楼层(共25层)2011年建塔楼  -  凤凰城', '375万', '单价25692元/平米')
('https://image1.ljcdn.com/440100-inspection/test-2cf1168f-eacb-4928-a70e-9026fdd3b46b.png.296x216.jpg', '凤凰城凤馨苑 高层精装 住的舒适', '碧桂园凤凰城凤馨苑  | 2室2厅 | 98.46平米 | 北 | 精装 | 有电梯', '中楼层(共11层)2002年建塔楼  -  凤凰城', '215万', '单价21837元/平米')
('https://image1.ljcdn.com/440100-inspection/test-f6920b96-db6c-4aef-86ea-ecd99bb5010a.png.296x216.jpg', '凤凰城凤馨苑 高楼层 视野宽阔 采光充足 满五唯一', '碧桂园凤凰城凤馨苑  | 3室2厅 | 97平米 | 东南 | 简装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '270万', '单价27836元/平米')
('https://image1.ljcdn.com/440100-inspection/ced0ff82-24b6-4425-b353-d53a0079c42d.jpg.296x216.jpg', '凤凰城凤晴苑 大两房单位 户型好 望小区安静', '碧桂园凤凰城凤晴苑  | 2室2厅 | 87.68平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)塔楼  -  凤凰城', '218万', '单价24864元/平米')
('https://image1.ljcdn.com/440100-inspection/test-feef0571-768d-4c12-b97d-2edee8d59379.png.296x216.jpg', '凤馨苑南向三房两卫 中高楼层', '碧桂园凤凰城凤馨苑  | 3室2厅 | 100平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2002年建塔楼  -  凤凰城', '255万', '单价25500元/平米')
('https://image1.ljcdn.com/440100-inspection/b07baaef-7c72-4b9d-8ee9-d68ed2c94285.jpg.296x216.jpg', '楼梯三房双卫  楼层好 中间位置 满五年', '碧桂园凤凰城凤馨苑  | 3室2厅 | 92.53平米 | 北 | 精装 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '225万', '单价24317元/平米')
('https://image1.ljcdn.com/440100-inspection/0d406748-4e90-47e5-8654-7b956748a165.jpg.296x216.jpg', '碧桂园凤凰城凤锦苑 4室2厅 520万', '碧桂园凤凰城凤锦苑  | 4室2厅 | 195.83平米 | 东南 | 毛坯 | 有电梯', '中楼层(共26层)2002年建塔楼  -  凤凰城', '520万', '单价26554元/平米')
('https://image1.ljcdn.com/440100-inspection/6027154d-ed56-49b0-b8b5-0f62ade64809.jpg.296x216.jpg', '城市家园二期 精装大三房 配套齐全 生活方便', '城市家园二期  | 3室2厅 | 108.94平米 | 北 | 其他', '中楼层(共28层)塔楼  -  新塘', '190万', '单价17441元/平米')
('https://image1.ljcdn.com/440100-inspection/c847cf35-88ca-4b0c-b1ae-a00f735f742a.jpg.296x216.jpg', '碧桂园凤凰城凤馨苑 3室2厅 225万', '碧桂园凤凰城凤馨苑  | 3室2厅 | 92.42平米 | 西 | 精装 | 有电梯', '中楼层(共18层)2002年建塔楼  -  凤凰城', '225万', '单价24346元/平米')
('https://image1.ljcdn.com/440100-inspection/88cee69f-39f0-46e9-b7f2-6763fc7d3b1f.jpg.296x216.jpg', '南向中间楼层三房，业主自住，装修保养好', '新康花园  | 3室2厅 | 107.26平米 | 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  新塘', '200万', '单价18647元/平米')
('https://image1.ljcdn.com/440100-inspection/a1cb275f-3154-4666-9113-a47ed903b2fc.jpg.296x216.jpg', '太平洋花园 4室2厅 200万', '太平洋花园  | 4室2厅 | 132.99平米 | 南 北 | 其他', '中楼层(共7层)塔楼  -  新塘', '200万', '单价15039元/平米')
('https://image1.ljcdn.com/440100-inspection/c488a474-cb50-4eb7-bee6-139370704dbe.jpg.296x216.jpg', '证过两年   精装修   两房   南向望花园', '碧桂园凤凰城凤晴苑  | 2室2厅 | 80.93平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2002年建塔楼  -  凤凰城', '225万', '单价27802元/平米')
('https://image1.ljcdn.com/440100-inspection/a92252a5-675c-4b44-98d0-6a52f1f496a5.jpg.296x216.jpg', '新世界精装电梯三房 户型方正 保养好', '新塘新世界花园万象苑  | 3室2厅 | 95平米 | 西北 | 精装 | 有电梯', '高楼层(共17层)2012年建塔楼  -  新塘', '250万', '单价26316元/平米')
('https://image1.ljcdn.com/440100-inspection/6331f406-e046-46fe-868f-698ff9994015.jpg.296x216.jpg', '东凌广场   毛坯3房   南北对流', '东凌广场  | 3室2厅 | 103平米 | 北 | 毛坯 | 有电梯', '高楼层(共31层)2014年建塔楼  -  凤凰城', '240万', '单价23301元/平米')
('https://image1.ljcdn.com/440100-inspection/f6ad025f-1ec3-43cc-8160-d2bd42e1abcb.jpg.296x216.jpg', '碧桂园凤凰城凤妍苑 3室2厅 248万', '碧桂园凤凰城凤妍苑  | 3室2厅 | 99平米 | 东南 | 其他 | 有电梯', '中楼层(共17层)2002年建塔楼  -  凤凰城', '248万', '单价25051元/平米')
('https://image1.ljcdn.com/440100-inspection/935bcdd9-f021-4cf3-b6b3-40d068f72b5c.jpg.296x216.jpg', '南向看花园 高楼层 精装修 视野无遮挡 采光很好', '汇东国际花园  | 3室2厅 | 99.25平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2016年建塔楼  -  新塘', '255万', '单价25693元/平米')
('https://image1.ljcdn.com/440100-inspection/e894aba2-dd8f-4a34-9795-b781e2ae700e.jpg.296x216.jpg', '新世界电梯四房，南北对流，格局方正', '新塘新世界花园万象苑  | 4室2厅 | 146.82平米 | 南 | 精装 | 有电梯', '高楼层(共20层)2009年建塔楼  -  新塘', '385万', '单价26223元/平米')
('https://image1.ljcdn.com/440100-inspection/01c62346-8da8-4c13-b774-3d1c87da56ff.jpg.296x216.jpg', '翡翠绿洲森林半岛 2室2厅 223万', '翡翠绿洲森林半岛  | 2室2厅 | 92.31平米 | 南 北 | 其他 | 有电梯', '中楼层(共21层)2011年建塔楼  -  凤凰城', '223万', '单价24158元/平米')
('https://image1.ljcdn.com/440100-inspection/c658d5da-7658-4b05-8ca9-eb1eff8e6bb4.jpg.296x216.jpg', '翡翠绿洲育才阳光苑 2房2厅 满2年 带入户花园', '翡翠绿洲育才阳光苑  | 2室2厅 | 90.18平米 | 东 西 | 简装 | 有电梯', '低楼层(共17层)2011年建塔楼  -  凤凰城', '190万', '单价21069元/平米')
('https://image1.ljcdn.com/440100-inspection/test-933dd2bf-8d69-47de-8857-aeedd5ed0b63.png.296x216.jpg', '凤晴苑 精装两房 往小区花园泳池 采光好 满两年', '碧桂园凤凰城凤晴苑  | 2室2厅 | 78.55平米 | 北 | 精装 | 有电梯', '中楼层(共17层)2002年建塔楼  -  凤凰城', '208万', '单价26480元/平米')
('https://image1.ljcdn.com/440100-inspection/8466c356-d155-4cc3-b5bf-6fd23f44f4a4.jpg.296x216.jpg', '碧桂园凤凰城凤馨苑 3房两厅 高层 255万送车位', '碧桂园凤凰城凤馨苑  | 3室2厅 | 93.13平米 | 北 | 简装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '255万', '单价27382元/平米')
('https://image1.ljcdn.com/440100-inspection/41fd7b67-dc8d-438d-9e4f-657e4ce12a3d.jpg.296x216.jpg', '碧桂园凤凰城凤凰岛 2室2厅 260万', '碧桂园凤凰城凤凰岛  | 2室2厅 | 102.13平米 | 东南 | 其他 | 无电梯', '中楼层(共4层)2002年建板楼  -  凤凰城', '260万', '单价25458元/平米')
('https://image1.ljcdn.com/440100-inspection/9add075d-cdd7-4a87-8c18-77ad08c00b2d.jpg.296x216.jpg', '碧桂园凤凰城凤馨苑 2室2厅 222万', '碧桂园凤凰城凤馨苑  | 2室2厅 | 90.62平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2002年建塔楼  -  凤凰城', '222万', '单价24498元/平米')
('https://image1.ljcdn.com/440100-inspection/5f705d32-33b3-4908-9d40-ec22f25b3ec4.jpg.296x216.jpg', '新康花园康乐苑3房2厅 低楼层送平台', '新康花园  | 3室2厅 | 107.33平米 | 北 | 精装 | 无电梯', '低楼层(共7层)板楼  -  新塘', '203万', '单价18914元/平米')
('https://image1.ljcdn.com/440100-inspection/a39ee639-5faa-44c7-aa46-e92f418e27e0.jpg.296x216.jpg', '新塘地铁口 现代城市花园 南北对流大三房', '现代城市花园  | 3室2厅 | 114.8平米 | 南 | 其他 | 有电梯', '高楼层(共18层)塔楼  -  新塘', '280万', '单价24391元/平米')
('https://image1.ljcdn.com/440100-inspection/1a2455b9-883c-4210-af28-a8caa8e46c9f.jpg.296x216.jpg', '凤凰城 凤馨苑 精装3房', '碧桂园凤凰城凤馨苑  | 3室2厅 | 100平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2002年建塔楼  -  凤凰城', '258万', '单价25800元/平米')
('https://image1.ljcdn.com/440100-inspection/d2946a5d-1152-48d2-9373-45d5018913ee.jpg.296x216.jpg', '（lianjia采光好 户型好 车位多', '翡翠绿洲森林半岛  | 3室2厅 | 123.7平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2011年建塔楼  -  凤凰城', '350万', '单价28295元/平米')
('https://image1.ljcdn.com/440100-inspection/d0800636-21a7-4a19-97c7-40e8630c94e0.jpg.296x216.jpg', '翡翠绿洲 南向 精装大两房', '翡翠绿洲湖滨苑  | 2室2厅 | 94.45平米 | 南 | 精装 | 有电梯', '低楼层(共21层)2011年建塔楼  -  凤凰城', '230万', '单价24352元/平米')
('https://image1.ljcdn.com/440100-inspection/test-2f117621-3263-43d4-b0c9-e124894c5b2f.png.296x216.jpg', '现代城市花园 3室2厅 265万', '现代城市花园  | 3室2厅 | 107.05平米 | 北 | 其他 | 有电梯', '中楼层(共18层)塔楼  -  新塘', '265万', '单价24755元/平米')
('https://image1.ljcdn.com/440100-inspection/6fa63151-1f4d-4381-977e-d7e40dd59de4.jpg.296x216.jpg', '新康花园新雅苑 大4房 中楼层', '新康花园  | 3室2厅 | 132.39平米 | 南 西北 | 其他 | 无电梯', '中楼层(共7层)塔楼  -  新塘', '230万', '单价17373元/平米')
('https://image1.ljcdn.com/440100-inspection/1ba3f59d-f451-4deb-9f75-9acfeb5df7fe.jpg.296x216.jpg', '凤馨苑大三房   望花园位置好 采光足', '碧桂园凤凰城凤馨苑  | 3室2厅 | 92.6平米 | 西 | 其他 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '230万', '单价24839元/平米')
('https://image1.ljcdn.com/440100-inspection/74fbc7a7-b9b6-4834-9ccf-f5e5b34f4383.jpg.296x216.jpg', '凤凰城凤仪苑 精装修三房 业主自住', '碧桂园凤凰城凤仪苑  | 3室2厅 | 99.27平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2002年建塔楼  -  凤凰城', '230万', '单价23170元/平米')
('https://image1.ljcdn.com/440100-inspection/b3c2a89c-cbc9-4269-b52b-3355389cbeaf.jpg.296x216.jpg', '森林半岛 毛坯复式 望别墅 观景特赞', '翡翠绿洲森林半岛  | 3室2厅 | 155.34平米 | 西 | 毛坯 | 有电梯', '高楼层(共15层)2011年建塔楼  -  凤凰城', '390万', '单价25107元/平米')
('https://image1.ljcdn.com/440100-inspection/cb0a8e71-bd5f-4074-a048-6bc69e01b266.jpg.296x216.jpg', '温馨时尚三房     采光充足    保养新', '翡翠绿洲湖绣苑  | 3室2厅 | 104平米 | 北 | 其他 | 有电梯', '低楼层(共25层)2011年建塔楼  -  凤凰城', '249万', '单价23943元/平米')
('https://image1.ljcdn.com/440100-inspection/1d457e85-2c58-4332-8017-731f62c9eb10.jpg.296x216.jpg', '新康花园 电梯大开间 独立厨房', '新康花园康馨苑  | 1室0厅 | 44平米 | 南 | 简装 | 有电梯', '高楼层(共11层)塔楼  -  新塘', '82万', '单价18637元/平米')
('https://image1.ljcdn.com/440100-inspection/9b489aa7-6b59-40cb-926f-50e190c36ea1.jpg.296x216.jpg', '沙村地铁口 新世界花园 南向大三房 楼层高 采光视野好', '新塘新世界花园万象苑  | 3室2厅 | 94.69平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2012年建塔楼  -  新塘', '266万', '单价28092元/平米')
('https://image1.ljcdn.com/440100-inspection/532ef1f8-0a79-4a23-937c-41e7b0996488.jpg.296x216.jpg', '凤凰城凤馨苑 中层对流 户型方正 实用', '碧桂园凤凰城凤馨苑  | 3室2厅 | 96.19平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2002年建塔楼  -  凤凰城', '245万', '单价25471元/平米')
('https://image1.ljcdn.com/440100-inspection/accb9307-4d47-420a-8f30-aec318d8ad28.jpg.296x216.jpg', '凤凰城凤馨苑 高层精装三房 位置安静', '碧桂园凤凰城凤馨苑  | 3室2厅 | 100.12平米 | 东南 | 精装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  凤凰城', '248万', '单价24771元/平米')
('https://image1.ljcdn.com/440100-inspection/534fb0f5-9d56-4eb5-bec6-e629e41df7d7.jpg.296x216.jpg', '东凌广场  格局方正 大三房 视野好', '东凌广场  | 3室2厅 | 130.29平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2014年建塔楼  -  凤凰城', '333万', '单价25559元/平米')
('https://image1.ljcdn.com/440100-inspection/0fb45563-84b4-4e12-8e9c-37204eea2c0b.jpg.296x216.jpg', '尚东阳光雅苑 高层南向毛坯三房', '尚东阳光雅苑  | 3室2厅 | 108.97平米 | 南 | 毛坯 | 有电梯', '高楼层(共32层)塔楼  -  新塘', '268万', '单价24594元/平米')
('https://image1.ljcdn.com/440100-inspection/5519b318-45d4-4775-9405-8267279de994.jpg.296x216.jpg', '锦绣天伦花园 3室2厅 251万', '锦绣天伦花园  | 3室2厅 | 119.42平米 | 南 | 其他 | 有电梯', '高楼层(共32层)塔楼  -  新塘', '251万', '单价21019元/平米')
('https://image1.ljcdn.com/440100-inspection/438c40ce-9180-44ba-9524-3bb5fe1ceeb9.jpg.296x216.jpg', '惠百氏广场 精装两房', '惠百氏广场  | 2室2厅 | 75.6平米 | 西 | 其他 | 有电梯', '低楼层(共18层)塔楼  -  新塘', '183万', '单价24207元/平米')
('https://image1.ljcdn.com/440100-inspection/b2e586d0-234a-4f4a-8d22-cf3686367dab.jpg.296x216.jpg', '新世界花园  精装三房 交通便利 环境舒适 带花园', '新塘新世界花园嘉怡苑  | 3室2厅 | 100.31平米 | 南 | 其他 | 无电梯', '低楼层(共6层)塔楼  -  新塘', '210万', '单价20936元/平米')
