('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload6f89c2b2-b03b-4a69-ae36-2dbeb65c7590.jpg.296x216.jpg', '湖里祥店 幸福生活 温馨3房 拎包入住 业主诚意出售', '第二城幸福生活  | 3室2厅 | 106.54平米 | 西南 | 精装 | 有电梯', '中楼层(共15层)2006年建板楼  -  祥店', '510万', '单价47870元/平米')
('https://image1.ljcdn.com/350200-inspection/efcd320a-5b93-4aea-8982-3587d069436c.jpg.296x216.jpg', '满五年 嘉兴园 吕厝交通枢纽 居家普装 2房 楼梯', '嘉兴园  | 2室1厅 | 72.5平米 | 南 北 | 简装', '低楼层(共7层)暂无数据  -  江头', '300万', '单价41380元/平米')
('https://image1.ljcdn.com/350200-inspection/485a2b22-c675-4c8f-97b1-fb4b400da0bb.jpg.296x216.jpg', '五缘湾 源昌宝墅湾 西南三面采光 毛坯可塑性高', '源昌宝墅湾  | 3室3厅 | 160.66平米 | 西南 北 | 毛坯 | 有电梯', '中楼层(共9层)2013年建板楼  -  五缘湾', '1500万', '单价93365元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadb2f324d4-c4f3-4b00-8d1d-61dc9ed06231.jpg.296x216.jpg', '中铁元湾 大四房 采光好  温馨舒适', '中铁元湾  | 4室2厅 | 263平米 | 南 | 精装 | 有电梯', '中楼层(共8层)2013年建塔楼  -  五缘湾', '2500万', '单价95058元/平米')
('https://image1.ljcdn.com/350200-inspection/a724fce4-af59-4fe2-b639-d90566c07eae.jpg.296x216.jpg', '凯悦新城 花一套的钱买两套房 精装送露台 享田园生活', '凯悦新城  | 4室2厅 | 63.25平米 | 南 | 精装 | 有电梯', '高楼层(共13层)2009年建板楼  -  枋湖', '570万', '单价90119元/平米')
('https://image1.ljcdn.com/350200-inspection/c4acc2d5-eb07-432d-9f85-e98b1458d43d.jpg.296x216.jpg', '龙腾花园一期，户型方正，环境好，生活方便，交通方便', '龙腾花园一期  | 3室2厅 | 100.4平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  湖里大道', '350万', '单价34861元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload466af614-857d-4691-8b7a-a8c453df484c.jpg.296x216.jpg', '怡景花园 正规两房 可改三房 满两年 拎包入住', '怡景花园  | 2室1厅 | 79.9平米 | 北 | 简装 | 无电梯', '中楼层(共8层)1994年建板楼  -  湖里大道', '300万', '单价37547元/平米')
('https://image1.ljcdn.com/350200-inspection/df8ce3aa-d275-43e9-ac9a-e636939e9a33.jpg.296x216.jpg', '世茂湖滨精装修全湖景4+1房出售，三面采光满两年', '世茂湖滨首府C区  | 5室2厅 | 349.45平米 | 南 西 北 | 精装 | 有电梯', '低楼层(共39层)2011年建板楼  -  湖边水库', '2210万', '单价63243元/平米')
('https://image1.ljcdn.com/350200-inspection/1965bcd0-1460-4bf4-9078-e9c0e1105dd5.jpg.296x216.jpg', '建发中央湾区一期 4室2厅 1250万', '建发中央湾区一期  | 4室2厅 | 142.75平米 | 南 | 其他 | 有电梯', '低楼层(共25层)2014年建板楼  -  五缘湾', '1250万', '单价87566元/平米')
('https://image1.ljcdn.com/350200-inspection/0614e9eb-78cf-4dbf-8188-c37d45e549bc.jpg.296x216.jpg', '正规一房一厅，电梯高层，视野无遮挡，光线好', '欣华花园  | 1室1厅 | 50.81平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)2002年建板楼  -  湖里大道', '220万', '单价43299元/平米')
('https://image1.ljcdn.com/350200-inspection/f87494ad-5af0-4751-a2b8-bae118abea6c.jpg.296x216.jpg', '满两年，南北通透，大两房，客厅带阳台朝南，双阳台', '大唐世家六期  | 2室2厅 | 84.21平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2002年建板楼  -  大唐世家', '370万', '单价43938元/平米')
('https://image1.ljcdn.com/350200-inspection/82f04ca6-cd16-4825-b628-88e91f38a3b6.jpg.296x216.jpg', '永升新城电梯高楼层，单价和永升楼梯一样', '永升新城  | 3室2厅 | 110平米 | 东 西 | 简装 | 有电梯', '中楼层(共11层)2003年建板塔结合  -  湖里大道', '480万', '单价43637元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploada85bc1f9-aa8a-437d-84f3-e3771fa1a2fa.jpg.296x216.jpg', '江头 2000年电梯房 嘉裕花园 南北通透 电梯高层', '江头社区  | 3室2厅 | 142.66平米 | 南 | 精装 | 有电梯', '高楼层(共12层)2000年建板楼  -  江头', '480万', '单价33647元/平米')
('https://image1.ljcdn.com/350200-inspection/2c635bc5-9fff-449d-bcf5-95ab1eaa915b.jpg.296x216.jpg', '国际山庄小高层边套 毛坯房 南北通透', '国际山庄  | 4室2厅 | 164.03平米 | 东 南 北 | 毛坯 | 有电梯', '高楼层(共11层)2005年建板塔结合  -  金山', '984万', '单价59990元/平米')
('https://image1.ljcdn.com/350200-inspection/6e7b950f-202a-4694-a237-f59dea057225.jpg.296x216.jpg', '世茂湖滨D区 自住四房 南北通透三阳台  拎包入住', '世茂湖滨首府D区  | 4室2厅 | 191.64平米 | 南 北 | 精装 | 有电梯', '中楼层(共41层)2013年建板塔结合  -  湖边水库', '1361万', '单价71019元/平米')
('https://image1.ljcdn.com/350200-inspection/test-d68caef4-d79f-42aa-9393-08072d3cd039.png.296x216.jpg', '观音山 观海澜庭 两梯两户 高层正南北看海 拎包入住', '观海澜庭  | 3室2厅 | 124.99平米 | 南 北 | 精装 | 有电梯', '高楼层(共28层)2012年建塔楼  -  观音山', '750万', '单价60005元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploaddc6e54f1-b011-43e3-946e-b5a12f15557a.jpg.296x216.jpg', '世茂湖滨首府B区 3室2厅 820万', '世茂湖滨首府B区  | 3室2厅 | 127.5平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)2015年建板塔结合  -  湖边水库', '820万', '单价64314元/平米')
('https://image1.ljcdn.com/350200-inspection/2baa7007-74e6-4b3b-b2ea-0d7aec42708b.jpg.296x216.jpg', '南北通透，大四房，金山BRT站，使用面积大', '金山城  | 4室2厅 | 107.21平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共11层)2010年建板塔结合  -  金山', '728万', '单价67905元/平米')
('https://image1.ljcdn.com/350200-inspection/339aa3ce-7f09-4aac-a124-8b13fab427f9.jpg.296x216.jpg', '宏山新村，南北通透，全明格局，交通便利，价格低', '宏山新村  | 3室2厅 | 107.6平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  金山', '390万', '单价36246元/平米')
('https://image1.ljcdn.com/350200-inspection/50e2319d-1ca8-47c8-9507-71f7d0133f6c.jpg.296x216.jpg', '湖里区 古龙公寓 复式两房 带电梯 朝南 满五年', '古龙公寓  | 2室1厅 | 40.42平米 | 南 | 简装 | 有电梯', '低楼层(共9层)2005年建板塔结合  -  保税区', '220万', '单价54429元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploada853de79-51b5-4962-8549-ed3eb9d36d60.jpg.296x216.jpg', '建发央玺 3室2厅 1150万', '建发央玺  | 3室2厅 | 117.42平米 | 南 北 | 其他', '低楼层(共26层)暂无数据  -  五缘湾', '1150万', '单价97940元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload38c9262e-bc2e-424b-8aec-31e07c91139c.jpg.296x216.jpg', '湖里大洋雅苑 高层正规两房 采光好 交通方便', '大洋雅苑  | 2室2厅 | 100.25平米 | 东 西 | 毛坯 | 有电梯', '中楼层(共15层)2011年建板楼  -  枋湖', '438万', '单价43691元/平米')
('https://image1.ljcdn.com/350200-inspection/7a8482ea-d970-4e48-8925-bc150eecf3e4.jpg.296x216.jpg', '世茂湖滨南北通透，正南正北5房', '世茂湖滨首府D区  | 5室2厅 | 198平米 | 南 西 北 | 其他 | 有电梯', '低楼层(共40层)2014年建板塔结合  -  湖边水库', '1200万', '单价60607元/平米')
('https://image1.ljcdn.com/350200-inspection/5420d1be-a9bd-4320-ab1e-8dc594473df7.jpg.296x216.jpg', '新港龙世家幸福密码 3室2厅 450万', '新港龙世家幸福密码  | 3室2厅 | 91.62平米 | 南 | 精装 | 有电梯', '中楼层(共13层)2010年建板楼  -  枋湖', '450万', '单价49116元/平米')
('https://image1.ljcdn.com/350200-inspection/9cb3fc68-863e-4921-925d-23f8a5553fb0.jpg.296x216.jpg', '金湖路 朝南 正规两房 看小区中庭。产权满两年。', '凯悦新城  | 2室2厅 | 85.59平米 | 南 | 其他 | 有电梯', '低楼层(共13层)2009年建板楼  -  枋湖', '495万', '单价57834元/平米')
('https://image1.ljcdn.com/350200-inspection/2fbb082d-c4f7-40ab-8140-55b59f30f13c.jpg.296x216.jpg', '祥店，联发新天地，精致两房，看房方便', '联发新天地  | 2室1厅 | 67.56平米 | 南 | 简装 | 有电梯', '低楼层(共25层)2005年建塔楼  -  祥店', '370万', '单价54767元/平米')
('https://image1.ljcdn.com/350200-inspection/5743c134-c48c-4469-8bfc-e2863c0d4188.jpg.296x216.jpg', '书香佳缘 3室1厅 680万', '书香佳缘  | 3室1厅 | 122.61平米 | 南 北 | 精装 | 有电梯', '高楼层(共13层)2007年建塔楼  -  枋湖', '680万', '单价55461元/平米')
('https://image1.ljcdn.com/350200-inspection/8515c7ce-3da1-4441-a5a4-d8ab45ab8bcf.jpg.296x216.jpg', '永升新城 经典大两房 南北通透 精装修', '永升新城  | 2室2厅 | 88.44平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1997年建板塔结合  -  湖里大道', '360万', '单价40706元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadb3b8d800-f282-4933-8dc3-7cb545361f78.jpg.296x216.jpg', '博士山庄 楼中楼 动静分离 满五唯一 使用面积大', '博士山庄  | 4室2厅 | 155.13平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2000年建板楼  -  南山路', '635万', '单价40934元/平米')
('https://image1.ljcdn.com/350200-inspection/1880d46c-dc48-424a-b02d-338daa851a5a.jpg.296x216.jpg', '永升新城 3室2厅 335万', '永升新城  | 3室2厅 | 88.66平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)1997年建板塔结合  -  湖里大道', '335万', '单价37785元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload145cc804-0710-4134-a968-28c2176ccaf0.jpg.296x216.jpg', '联发新天地 4室2厅 935万', '联发新天地  | 4室2厅 | 169.92平米 | 南 北 | 精装 | 有电梯', '高楼层(共25层)2005年建塔楼  -  祥店', '935万', '单价55026元/平米')
('https://image1.ljcdn.com/350200-inspection/023796e6-5bbc-4b44-9b08-9fba6291fdc4.jpg.296x216.jpg', '观音山中铁海曦 精装三房 南北通透 看中庭 诚意出售', '海曦  | 3室2厅 | 125.5平米 | 南 北 | 精装 | 有电梯', '中楼层(共27层)2013年建塔楼  -  观音山', '675万', '单价53785元/平米')
('https://image1.ljcdn.com/350200-inspection/0c76f62d-db76-453d-8412-12846e06c920.jpg.296x216.jpg', '国贸天琴湾 3房2厅1厨2卫 高层看湾景', '国贸天琴湾一期  | 3室2厅 | 186平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共34层)2013年建板楼  -  五缘湾', '1950万', '单价104839元/平米')
('https://image1.ljcdn.com/350200-inspection/d2e5b56a-cb2e-4722-8eb4-07f0292816de.jpg.296x216.jpg', '第二城快乐天地 两室一卫 温馨装修 拎包入住', '第二城快乐天地  | 2室1厅 | 95.86平米 | 西南 | 精装 | 有电梯', '中楼层(共29层)2008年建板楼  -  祥店', '485万', '单价50595元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload0203611e-940f-40b9-a464-8c72ef85e4f9.jpg.296x216.jpg', '湖边水库，特房品质小区，交通方便，配套完善', '特房山水杰座  | 4室2厅 | 205平米 | 东南 | 毛坯 | 有电梯', '高楼层(共39层)2014年建板楼  -  万达广场', '1230万', '单价60000元/平米')
('https://image1.ljcdn.com/350200-inspection/91fe71a8-4739-405f-9576-647d2d9a03e5.jpg.296x216.jpg', '吕岭花园 3室1厅 398万', '吕岭花园  | 3室1厅 | 112.49平米 | 东 北 | 简装 | 无电梯', '中楼层(共7层)1996年建塔楼  -  金尚', '398万', '单价35381元/平米')
('https://image1.ljcdn.com/350200-inspection/4f4dbeed-130e-47a4-901f-a26f4ea3bc55.jpg.296x216.jpg', '吕厝北 封闭式花园小区 04年正规三房', '东方巴黎广场  | 3室2厅 | 155平米 | 西北 | 简装 | 有电梯', '高楼层(共34层)2004年建板楼  -  江头', '950万', '单价61291元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadaa7535ff-7e42-4517-bb90-7452b57b62f5.jpg.296x216.jpg', '房屋南北通透格局好 小区中庭安静舒适度高 采光充足', '书香佳缘  | 4室2厅 | 168.48平米 | 南 北 | 精装 | 有电梯', '低楼层(共13层)2007年建塔楼  -  枋湖', '940万', '单价55793元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload94fb8a66-ab42-41da-b889-b54de9170076.jpg.296x216.jpg', '朝南采光好，满五年省税费，复式赠送高，小户型', '古龙公寓  | 3室1厅 | 47.47平米 | 南 西南 | 其他 | 有电梯', '中楼层(共9层)2005年建板楼  -  保税区', '280万', '单价58985元/平米')
('https://image1.ljcdn.com/350200-inspection/0ba867ae-76d1-4004-a459-26f6425472df.jpg.296x216.jpg', '金湖路凯悦新城正规一房一厅 带大露台', '凯悦新城  | 2室2厅 | 51.07平米 | 西南 | 简装 | 有电梯', '低楼层(共13层)2009年建板楼  -  枋湖', '285万', '单价55806元/平米')
('https://image1.ljcdn.com/350200-inspection/5dc44b13-6e1c-4871-9242-fd72c09d1ecf.jpg.296x216.jpg', '水晶森林大3房，带双阳台，业主诚意出售。', '水晶森林一期  | 3室2厅 | 161.92平米 | 南 | 简装 | 有电梯', '中楼层(共13层)2008年建板楼  -  枋湖', '810万', '单价50025元/平米')
('https://image1.ljcdn.com/350200-inspection/eb260648-4fad-4147-bfa0-5de2a703cf4a.jpg.296x216.jpg', '五缘湾运动馆旁 国贸蓝海 南北通透带入户花园', '国贸蓝海  | 5室1厅 | 220.47平米 | 南 北 | 精装 | 有电梯', '低楼层(共26层)2008年建板楼  -  五缘湾', '1160万', '单价52615元/平米')
('https://image1.ljcdn.com/350200-inspection/67e6599f-0bbe-4db5-8c0f-d6fc58318327.jpg.296x216.jpg', '世茂湖滨花园全朝南正规3房中间楼层采光好满二有锁', '世茂湖滨首府B区  | 3室2厅 | 110.6平米 | 东南 | 其他 | 有电梯', '低楼层(共39层)2013年建板塔结合  -  湖边水库', '710万', '单价64196元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadef91add9-af6a-4b80-ac74-aeac6b5c158a.jpg.296x216.jpg', '珊瑚海 A户型3+1房 紧凑 使用 业主花费70万二精次装修', '建发中央湾区一期  | 4室2厅 | 143平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2014年建板楼  -  五缘湾', '1250万', '单价87413元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload2d7bb332-65ba-4253-874a-7123d0558470.jpg.296x216.jpg', '宜居小区 电梯房 楼中楼楼上楼下可独立进出互不干扰', '双鲤新城  | 5室3厅 | 222.61平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2004年建塔楼  -  机场区', '700万', '单价31446元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadac8b7768-7819-4393-845b-3b109c742625.jpg.296x216.jpg', '湖里 金尚 金尚小区3房 自住装修', '金尚小区  | 3室1厅 | 85.3平米 | 南 北 | 简装 | 无电梯', '低楼层(共8层)2000年建板楼  -  金尚', '380万', '单价44549元/平米')
('https://image1.ljcdn.com/350200-inspection/fc580031-7504-4a44-8fb3-205c1d82402c.jpg.296x216.jpg', '加州花园 环境好 人车分流 居住感舒适 新装修', '加州花园  | 5室3厅 | 191.01平米 | 东南 | 简装 | 无电梯', '低楼层(共9层)2006年建板楼  -  大唐世家', '783万', '单价40993元/平米')
('https://image1.ljcdn.com/350200-inspection/4c44adee-f5f8-42bd-9018-31686edeba8a.jpg.296x216.jpg', '湖里金尚金秋花园 居家小三房 楼层低，客厅带阳台朝南', '金秋花园  | 3室2厅 | 83.05平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2000年建板楼  -  金尚', '320万', '单价38532元/平米')
('https://image1.ljcdn.com/350200-inspection/4443b199-6d6d-4788-8898-1792ddba7b5b.jpg.296x216.jpg', '封闭式小区  带露台 社区花园  满五唯一', '冠宏花园  | 3室2厅 | 123.39平米 | 东南 | 简装 | 有电梯', '低楼层(共28层)2004年建板楼  -  江头', '537万', '单价43521元/平米')
('https://image1.ljcdn.com/350200-inspection/1ad72d85-156b-47b9-b7d0-66d6faeaceb7.jpg.296x216.jpg', '水晶国际、三面采光户型、使用空间大', '水晶国际  | 1室1厅 | 137平米 | 东南 | 简装 | 有电梯', '低楼层(共25层)2013年建板楼  -  观音山', '720万', '单价52555元/平米')
('https://image1.ljcdn.com/350200-inspection/cbc82c56-0ef8-4a86-a415-7a987a70f407.jpg.296x216.jpg', '宝龙御湖官邸 5室2厅 1660万', '宝龙御湖官邸  | 5室2厅 | 247.51平米 | 南 北 | 精装 | 有电梯', '低楼层(共36层)2012年建板楼  -  湖边水库', '1660万', '单价67068元/平米')
('https://image1.ljcdn.com/350200-inspection/a4c5c754-3328-4962-bd3e-9f28fb47dc68.jpg.296x216.jpg', '中铁元湾客厅朝南大四房 西南北采光 无遮挡 满两年', '中铁元湾  | 4室2厅 | 172.16平米 | 西南 北 | 其他 | 有电梯', '低楼层(共15层)2013年建板楼  -  五缘湾', '1450万', '单价84224元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload98869bcb-59e9-4442-95c7-5bb56f35cadb.jpg.296x216.jpg', '金山小区 低楼层 南北通透 客厅带阳台门口BRT', '金山小区  | 3室2厅 | 104.56平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2003年建板楼  -  金山', '450万', '单价43038元/平米')
('https://image1.ljcdn.com/350200-inspection/d4c2ea9c-6d0e-4b03-ae66-a432ab72762b.jpg.296x216.jpg', '枋湖 东晖广场 1室1厅 精装一房 低总价 凯悦新城旁。', '东晖广场  | 1室1厅 | 44平米 | 北 | 精装 | 有电梯', '中楼层(共12层)2010年建板塔结合  -  枋湖', '239万', '单价54319元/平米')
('https://image1.ljcdn.com/350200-inspection/202af5f0-6519-4bb2-a298-ff2e62d04fdb.jpg.296x216.jpg', '东渡小 海山路 精装三房南北通透 满五唯一 业主急售', '海山路  | 3室2厅 | 78.02平米 | 东 南 北 | 简装', '中楼层(共7层)暂无数据  -  东渡', '312万', '单价39990元/平米')
('https://image1.ljcdn.com/350200-inspection/ba6a0688-f4f2-46a0-8965-b386d0232b91.jpg.296x216.jpg', '百平天台赏鉴湖里公园，双阳台朝南', '海天路  | 2室2厅 | 81.03平米 | 南 北 | 简装', '高楼层(共7层)暂无数据  -  南山路', '210万', '单价25917元/平米')
('https://image1.ljcdn.com/350200-inspection/f7366947-bcbd-4e34-94ff-e36c94d2d7de.jpg.296x216.jpg', '中铁元湾 花园社区 高层 可看海', '中铁元湾  | 3室2厅 | 156.2平米 | 南 | 其他 | 有电梯', '高楼层(共13层)2015年建板楼  -  五缘湾', '1180万', '单价75545元/平米')
('https://image1.ljcdn.com/350200-inspection/3f39ae5c-49bb-4320-ad0c-7e70b041ad0c.jpg.296x216.jpg', '东渡低于行情价小区品质大三房全明格局采光好单价低', '东渡路  | 3室2厅 | 97.88平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  东渡', '280万', '单价28607元/平米')
('https://image1.ljcdn.com/350200-inspection/b6364546-aff5-4636-bd29-110141e0533b.jpg.296x216.jpg', '国贸新天地 4室2厅 1350万', '国贸新天地  | 4室2厅 | 140.48平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2016年建板楼  -  五缘湾', '1350万', '单价96100元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadefbc8fcc-ac52-4a1d-8dc1-c19225254adb.jpg.296x216.jpg', '联发欣悦园 南北精装修 中高层 12年 好改3房', '联发欣悦园  | 2室2厅 | 89.09平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2012年建板楼  -  枋湖', '500万', '单价56124元/平米')
('https://image1.ljcdn.com/350200-inspection/be9438f9-9228-4951-b919-7bb969d8f705.jpg.296x216.jpg', '源昌鑫海湾 高楼层 新中式高装 满2年 可读书', '源昌鑫海湾湖里  | 5室2厅 | 134平米 | 南 北 | 精装 | 有电梯', '高楼层(共16层)2008年建板楼  -  五缘湾', '1480万', '单价110448元/平米')
('https://image1.ljcdn.com/350200-inspection/23325b36-498b-4407-b991-611d8b251cd9.jpg.296x216.jpg', '源泉山庄 南北朝向 居家2房 采光充足 交通便捷 楼层好', '源泉山庄  | 2室1厅 | 67.81平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2011年建塔楼  -  大唐世家', '249万', '单价36721元/平米')
('https://image1.ljcdn.com/350200-inspection/0672e388-53c8-4fe9-a13a-c3cf1a3e0871.jpg.296x216.jpg', '水晶森林大3房 中高楼层 业主自住精装', '水晶森林一期  | 3室1厅 | 195.7平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2008年建板楼  -  枋湖', '1000万', '单价51099元/平米')
