('https://image1.ljcdn.com/500000-inspection/e72f92d9-8924-440f-926e-86ab6841b139.JPG.296x216.jpg', '正规三房  +朝南超中庭+看房方便+诚心出售', '大城小爱  | 3室2厅 | 82平米 | 南 | 简装 | 有电梯', '高楼层(共34层)2010年建塔楼  -  石桥铺', '125万', '单价15244元/平米')
('https://image1.ljcdn.com/500000-inspection/89709881-7b28-4117-9b16-f3889159eb56.jpg.296x216.jpg', '金悦城小三房+轻轨+超市+住家装修+证在手+随时看房', '金悦城  | 3室2厅 | 95.36平米 | 南 | 精装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  烈士墓', '146万', '单价15311元/平米')
('https://image1.ljcdn.com/500000-inspection/a0d384af-8786-490a-86ba-b9f4130bbcf5.jpg.296x216.jpg', '房子满了两年 空户口 指标在 住家安静 采光较好', '隆鑫天雨方  | 3室1厅 | 93.59平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2012年建塔楼  -  小龙坎', '185万', '单价19768元/平米')
('https://image1.ljcdn.com/500000-inspection/5e6081bc-2ae8-4a2b-a96f-66099fa78b9c.jpg.296x216.jpg', '沙滨路美丽山水装修4房 一线江景 看房方便 拎包入住', '美丽山水  | 4室2厅 | 173.44平米 | 北 | 精装 | 有电梯', '低楼层(共29层)2008年建塔楼  -  沙滨路', '245万', '单价14126元/平米')
('https://image1.ljcdn.com/500000-inspection/e4886dd4-4fda-4874-988b-0a905667fcd6.jpg.296x216.jpg', '杨公桥 林泉雅舍 正规两房 中高楼层 视野开阔 无遮挡', '华宇林泉雅舍  | 2室2厅 | 76.87平米 | 西北 | 其他 | 有电梯', '高楼层(共33层)2006年建塔楼  -  杨公桥', '105万', '单价13660元/平米')
('https://image1.ljcdn.com/500000-inspection/d52eebcc-c36c-4dc5-9a15-a0afdeabbeab.jpg.296x216.jpg', '全新北欧风格精装、三改二舒适套房、龙湖品质', '龙湖花漫庭  | 2室2厅 | 85.74平米 | 西 | 精装 | 有电梯', '高楼层(共18层)2013年建塔楼  -  大学城', '126万', '单价14696元/平米')
('https://image1.ljcdn.com/500000-inspection/87afd917-957b-49ae-a96e-38537671b704.jpg.296x216.jpg', '沙坪坝万达商圈住家装修两房，低楼层朝北采光没问题。', '中房千寻  | 2室2厅 | 79.39平米 | 北 | 精装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  石桥铺', '125万', '单价15746元/平米')
('https://image1.ljcdn.com/500000-inspection/aa035c07-a112-4171-97d9-86f4ee37c5c4.jpg.296x216.jpg', '华宇林泉雅舍，正规两房，业主诚心出售', '华宇林泉雅舍  | 2室2厅 | 82平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2006年建塔楼  -  杨公桥', '108万', '单价13171元/平米')
('https://image1.ljcdn.com/500000-inspection/1135ce70-9389-4740-a47a-a89250f99ac1.JPG.296x216.jpg', '宝嘉江枫美岸 正规两房可改三房 采光充足 可看江', '江枫美岸  | 2室2厅 | 86.4平米 | 东 | 简装 | 有电梯', '高楼层(共28层)2007年建塔楼  -  沙滨路', '130万', '单价15047元/平米')
('https://image1.ljcdn.com/500000-inspection/8da395e9-2cc3-4de4-b237-c2ba5260b326.jpg.296x216.jpg', '大学城金科廊桥天都 清水三房出售', '金科廊桥天都  | 3室2厅 | 94.18平米 | 东北 | 毛坯 | 有电梯', '低楼层(共34层)2012年建塔楼  -  大学城', '110万', '单价11680元/平米')
('https://image1.ljcdn.com/500000-inspection/09b5dd99-b9af-46d7-b408-91ba380fcb83.jpg.296x216.jpg', '大学城龙湖U城花园洋房，顶跃带露台，业主诚心出售', '龙湖U城四组团  | 3室2厅 | 109.05平米 | 西 | 毛坯 | 有电梯', '高楼层(共8层)2012年建板楼  -  大学城', '240万', '单价22009元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload87ae858d-f472-4756-a82b-16a6d86d4234.JPG.296x216.jpg', '沙坪坝高铁旁 学林佳苑跃层四房双卫 满两年看房有钥匙', '学林佳苑B栋  | 5室2厅 | 122.98平米 | 东南 南 | 其他', '中楼层(共32层)2008年建塔楼  -  小龙坎', '165万', '单价13417元/平米')
('https://image1.ljcdn.com/500000-inspection/82eb6926-cef9-43cd-9bfa-b368c77310df.jpg.296x216.jpg', '金悦城一期正规两房户型方正欲购从速自住装修', '金悦城  | 2室2厅 | 95平米 | 南 | 其他 | 有电梯', '低楼层(共29层)2010年建塔楼  -  烈士墓', '135万', '单价14211元/平米')
('https://image1.ljcdn.com/500000-inspection/4917bcdf-04c0-4084-b53f-255aa0998218.jpg.296x216.jpg', '大学城富力城 装修4房 带家具家电 业主诚心出售', '富力城春天里B区  | 4室2厅 | 134.27平米 | 西南 | 简装 | 有电梯', '高楼层(共31层)2010年建板楼  -  大学城', '138万', '单价10278元/平米')
('https://image1.ljcdn.com/500000-inspection/c41937c1-6704-4848-8876-9cd362ff2b4c.jpg.296x216.jpg', '金沙时代的精装3房 户型格局好 采光通透', '华宇金沙时代南苑  | 3室1厅 | 84平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2012年建塔楼  -  沙滨路', '143万', '单价17024元/平米')
('https://image1.ljcdn.com/500000-inspection/7f04cc5f-4a51-4bbc-abd0-f939a520a371.jpg.296x216.jpg', '龙湖好城时光  业主急售 很诚心卖  随时看房 位置安静', '龙湖好城时光  | 3室1厅 | 65.93平米 | 南 | 其他 | 有电梯', '中楼层(共32层)塔楼  -  西永', '100万', '单价15168元/平米')
('https://image1.ljcdn.com/500000-inspection/db3cbe69-0583-46b2-8f06-612360e03e15.jpg.296x216.jpg', '大学城金科廊桥水乡两室两厅，朝向中庭，位置安静', '金科廊桥水乡D区  | 2室2厅 | 69.1平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2011年建板楼  -  大学城', '80万', '单价11578元/平米')
('https://image1.ljcdn.com/500000-inspection/a60a3047-81c3-456d-8d30-6083c361302c.jpg.296x216.jpg', '西永 首创光和城，78平清水两房，户型方正采光充足。', '首创光和城  | 2室2厅 | 78平米 | 北 | 毛坯 | 有电梯', '中楼层(共26层)2013年建塔楼  -  西永', '100万', '单价12821元/平米')
('https://image1.ljcdn.com/500000-inspection/9458f83c-ad0e-4fcd-b6f2-9c21f8365b94.jpg.296x216.jpg', '龙湖u城八组团清水两房中间楼层采光充足', '龙湖U城八组团  | 2室2厅 | 60.66平米 | 北 | 毛坯 | 有电梯', '高楼层(共30层)2014年建塔楼  -  大学城', '87万', '单价14343元/平米')
('https://image1.ljcdn.com/500000-inspection/9c57304b-1a41-428e-a96b-be967f2bd2ca.jpg.296x216.jpg', '业主全款证在手，交易方便安全，满两年，免增值税', '康田漫城  | 3室2厅 | 88.79平米 | 东 南 | 其他 | 有电梯', '中楼层(共33层)2012年建板楼  -  大学城', '98万', '单价11038元/平米')
('https://image1.ljcdn.com/500000-inspection/e7f6d6e5-7ffd-42f7-bf8a-53764b62fceb.jpg.296x216.jpg', '正规两房+阳台可看江+现代装修', '金沙港湾  | 2室2厅 | 86.03平米 | 北 | 精装 | 有电梯', '高楼层(共34层)2003年建塔楼  -  沙滨路', '123万', '单价14298元/平米')
('https://image1.ljcdn.com/500000-inspection/0f330929-9569-48b7-ae19-8a4dc08e0124.JPG.296x216.jpg', '大学城 富力城瀚湖 住家装修2房  看房方便', '富力城瀚湖A区  | 2室2厅 | 85.11平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2009年建板楼  -  大学城', '100万', '单价11750元/平米')
('https://image1.ljcdn.com/500000-inspection/f82c05c6-0f91-4aaa-96fb-2cf2f97aadfe.jpg.296x216.jpg', '华宇广场 小区环境 证在银行自己解 满两年 近树人', '华宇广场  | 2室2厅 | 91.59平米 | 北 | 简装 | 有电梯', '中楼层(共31层)2002年建塔楼  -  三峡广场', '192万', '单价20963元/平米')
('https://image1.ljcdn.com/500000-inspection/7dc36fea-52b5-416f-a9f1-e4921648d6c6.JPG.296x216.jpg', '朝向视野好装修好，出行方便，易于出租', '东原ARC中央广场  | 2室1厅 | 68.42平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2013年建塔楼  -  小龙坎', '130万', '单价19001元/平米')
('https://image1.ljcdn.com/500000-inspection/c86f09a0-9e81-4586-8a48-0345df95907c.jpg.296x216.jpg', '龙湖花千树二期 中庭三房加院管', '龙湖花千树二期  | 3室2厅 | 119.71平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2013年建塔楼  -  大学城', '168万', '单价14034元/平米')
('https://image1.ljcdn.com/500000-inspection/d5833628-4c66-45c2-93fe-3e9ca06489a0.jpg.296x216.jpg', '童话里正规两房 新装修 诚心出售 拎包入住', '融汇温泉城童话里  | 2室2厅 | 67.15平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2016年建塔楼  -  梨树湾', '109万', '单价16233元/平米')
('https://image1.ljcdn.com/500000-inspection/184aa114-08ee-49fe-aef1-0e372c709ae6.jpg.296x216.jpg', '清华源两室一厅  高层视野开阔  交通方便', '清华源三期  | 2室2厅 | 70.27平米 | 东 | 简装 | 有电梯', '高楼层(共31层)2007年建塔楼  -  三峡广场', '136万', '单价19354元/平米')
('https://image1.ljcdn.com/500000-inspection/f1837a02-20d5-4d32-a46a-3094a9911d24.JPG.296x216.jpg', '沙滨路住家三房两卫，户型方正无浪费，满五唯一', '江枫美岸  | 3室2厅 | 102.92平米 | 南 | 简装 | 有电梯', '高楼层(共31层)2007年建塔楼  -  沙滨路', '166万', '单价16130元/平米')
('https://image1.ljcdn.com/500000-inspection/e2f52114-0605-4816-8ef9-e32f79fd7ea4.jpg.296x216.jpg', '金科廊桥天都内天都清水端户两房 视野开阔无遮挡', '金科廊桥天都  | 2室2厅 | 74平米 | 西北 | 毛坯 | 有电梯', '中楼层(共34层)2012年建塔楼  -  大学城', '85万', '单价11487元/平米')
('https://image1.ljcdn.com/500000-inspection/3e5b92e8-834e-4da9-86aa-bf8e78607f83.jpg.296x216.jpg', '楼层适中 视野不错 毛坯自主选材装修', '国盛三千城  | 2室2厅 | 68平米 | 南 | 毛坯 | 有电梯', '高楼层(共33层)2017年建塔楼  -  烈士墓', '92万', '单价13530元/平米')
('https://image1.ljcdn.com/500000-inspection/937ff6f0-b35c-4e1d-84ca-afd70fd2786c.jpg.296x216.jpg', '沙坪坝万达商圈住家装修两房，低楼层朝北采光没问题。', '中房千寻  | 2室2厅 | 79.39平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2011年建塔楼  -  石桥铺', '128万', '单价16123元/平米')
('https://image1.ljcdn.com/500000-inspection/6b063d31-e71e-405b-9da3-eea6a3de9c42.JPG.296x216.jpg', '诺丁阳光 居家舒适 小区环境优美 住家安静', '诺丁阳光  | 3室1厅 | 78平米 | 东 | 其他 | 有电梯', '中楼层(共26层)2009年建塔楼  -  小龙坎', '135万', '单价17308元/平米')
('https://image1.ljcdn.com/500000-inspection/19907e6d-fed1-4292-bd64-980ce44a20ae.jpg.296x216.jpg', '光华阳光水城 洋房精装三房  采光视野好', '光华阳光水城二期  | 3室1厅 | 130.15平米 | 东 | 精装 | 有电梯', '低楼层(共8层)2007年建塔楼  -  杨公桥', '175万', '单价13447元/平米')
('https://image1.ljcdn.com/500000-inspection/18b63b3d-b9e4-49d9-8740-5d424ed786d0.jpg.296x216.jpg', '国富沙磁巷正规两房带院馆 朝中庭 看江', '国富沙磁巷  | 3室2厅 | 91.83平米 | 东南 | 其他', '低楼层(共46层)2017年建塔楼  -  磁器口', '150万', '单价16335元/平米')
('https://image1.ljcdn.com/500000-inspection/77f59d5f-3ef7-4c0e-b59b-166c084c670e.jpg.296x216.jpg', '华宇金沙时代南苑精装小三房，视野开阔，可以看江', '华宇金沙时代南苑  | 3室2厅 | 75平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2012年建塔楼  -  沙滨路', '136万', '单价18134元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadd87ca8f4-6432-482b-8f14-5b0cd00bc7d8.jpg.296x216.jpg', '大学城 恒大未来城 装修四房两卫南北通透', '恒大未来城一期  | 4室2厅 | 132.5平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2013年建板楼  -  大学城', '153万', '单价11548元/平米')
('https://image1.ljcdn.com/500000-inspection/3a4b7975-14db-428c-93d9-68545f21ed28.jpg.296x216.jpg', '业主急 售，精装大两房，带全部家具家电，首付40万', '宝嘉花与山  | 2室2厅 | 80.08平米 | 东 | 精装', '中楼层(共18层)暂无数据  -  大学城', '92万', '单价11489元/平米')
('https://image1.ljcdn.com/500000-inspection/316f934e-0717-4a64-994d-f043fcc2be30.JPG.296x216.jpg', '紫荆花园 正规两房 证在手 空户口 钥匙在店随时看房', '紫荆花园小区  | 2室1厅 | 95.47平米 | 北 | 简装 | 有电梯', '中楼层(共23层)2000年建板楼  -  小龙坎', '138万', '单价14455元/平米')
('https://image1.ljcdn.com/500000-inspection/e0b7c36b-b20b-41da-8eda-e0906d8c218a.jpg.296x216.jpg', '金科装修两房，价格美丽，业主稳定', '金科廊桥天都  | 2室2厅 | 67.32平米 | 东 | 简装 | 有电梯', '高楼层(共34层)2012年建塔楼  -  大学城', '80万', '单价11884元/平米')
('https://image1.ljcdn.com/500000-inspection/9b743b9e-0630-43d4-85fa-2aa8eb25a07a.JPG.296x216.jpg', '楼层是顶楼，精装修，带家具家电，空户口，指标没有用', '郁金香国际公寓  | 2室1厅 | 78.99平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2014年建板塔结合  -  沙正街', '148万', '单价18737元/平米')
('https://image1.ljcdn.com/500000-inspection/27884483-7b99-43ff-8464-33e0736c3fd3.JPG.296x216.jpg', '兴亚沙滨国际小三房精装修，正看江视野广阔，采光好！', '兴亚沙滨国际  | 3室2厅 | 75平米 | 南 | 精装 | 有电梯', '高楼层(共21层)2017年建塔楼  -  沙滨路', '128万', '单价17067元/平米')
('https://image1.ljcdn.com/500000-inspection/60cf40f0-1bc0-460d-a713-1deb81f094bd.jpg.296x216.jpg', '金科清水两房业主诚心出售位置安静', '金科廊桥水乡四组团  | 2室1厅 | 72.42平米 | 南 | 毛坯 | 有电梯', '低楼层(共22层)2017年建塔楼  -  大学城', '82万', '单价11323元/平米')
('https://image1.ljcdn.com/500000-inspection/5030c943-20ae-4c6e-a6cd-00dbfb550c67.jpg.296x216.jpg', '此房读书方便，交通方便，大跃层，带露台。', '黄桷园  | 5室4厅 | 228.48平米 | 西北 | 其他', '高楼层(共22层)2003年建塔楼  -  小龙坎', '175万', '单价7660元/平米')
('https://image1.ljcdn.com/500000-inspection/004c612b-3290-4af2-b0c5-70fcb91e95c5.jpg.296x216.jpg', '龙湖U城一组团，装修三房，预约看房', '龙湖U城一组团  | 3室2厅 | 100.96平米 | 南 | 简装 | 有电梯', '高楼层(共34层)2013年建塔楼  -  大学城', '130万', '单价12877元/平米')
('https://image1.ljcdn.com/500000-inspection/35266289-a31c-45b2-97c8-1b1820c89c0b.jpg.296x216.jpg', '沙坪坝 三峡广场 清华源三期  两房证在手业主诚售', '清华源三期  | 2室1厅 | 63.62平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2007年建塔楼  -  三峡广场', '125万', '单价19648元/平米')
('https://image1.ljcdn.com/500000-inspection/a89f9ba9-dc2d-413d-997f-31e6816daf48.jpg.296x216.jpg', '大学城，龙湖U城，天街B馆，三房双卫，端头户型。', '龙湖U城八组团  | 3室2厅 | 82.37平米 | 西 | 其他 | 有电梯', '低楼层(共31层)2014年建塔楼  -  大学城', '119万', '单价14448元/平米')
('https://image1.ljcdn.com/500000-inspection/b38254f9-5916-4b2b-82ce-67864d26366f.jpg.296x216.jpg', '金沙港湾大两房高楼层采光好 装修保养新拧包入住', '金沙港湾  | 2室2厅 | 91.77平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2003年建塔楼  -  沙滨路', '128万', '单价13948元/平米')
('https://image1.ljcdn.com/500000-inspection/c925ea95-b647-4218-aa58-2989308928a2.jpg.296x216.jpg', '金科天宸七街区小三房，户型方正，有个卧室半赠送。', '金科天宸七街区  | 3室2厅 | 79.74平米 | 南 | 毛坯', '高楼层(共11层)板楼  -  西永', '115万', '单价14422元/平米')
('https://image1.ljcdn.com/500000-inspection/a9938382-c828-4210-b89f-1ec947f4a93e.jpg.296x216.jpg', '沙坪坝融汇上筑大三房带大阳台和大露台', '上筑融汇国际温泉  | 2室2厅 | 90.1平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2009年建塔楼  -  梨树湾', '125万', '单价13874元/平米')
('https://image1.ljcdn.com/500000-inspection/9c8807ea-9268-41a7-8266-48ca30f149fc.jpg.296x216.jpg', '万科金色悦城 装修两房采光充裕 带入户花园', '万科金色悦城  | 2室1厅 | 77平米 | 西 | 精装 | 有电梯', '低楼层(共33层)2015年建塔楼  -  凤天路', '126万', '单价16364元/平米')
('https://image1.ljcdn.com/500000-inspection/9f54dc92-1c50-459e-8b18-fc77fd57f09b.JPG.296x216.jpg', '沙滨路 华宇秋水长天 带装修三房 主卧带阳台 可以看江', '华宇秋水长天  | 3室2厅 | 114.4平米 | 东北 | 精装 | 有电梯', '高楼层(共33层)2008年建塔楼  -  沙滨路', '198万', '单价17308元/平米')
('https://image1.ljcdn.com/500000-inspection/cd572072-57fb-4dca-a7af-fd60e64ccc58.jpg.296x216.jpg', '富力城繁华里 两房   诚心出售', '富力城繁华里  | 2室2厅 | 77.57平米 | 西 | 其他', '低楼层(共30层)2015年建塔楼  -  大学城', '90万', '单价11603元/平米')
('https://image1.ljcdn.com/500000-inspection/bd854bef-52af-4a20-973d-58539c7dc7e0.jpg.296x216.jpg', '龙湖观蓝 清水房，四室两厅，双卫。', '龙湖观蓝  | 4室2厅 | 109.61平米 | 北 | 毛坯 | 有电梯', '中楼层(共8层)2013年建板塔结合  -  大学城', '160万', '单价14598元/平米')
('https://image1.ljcdn.com/500000-inspection/4d186818-b873-4867-907d-b8e0ead3fe30.jpg.296x216.jpg', '首创光和城  简装正规两室  满2年', '首创光和城  | 2室2厅 | 73平米 | 东北 | 其他 | 有电梯', '高楼层(共26层)塔楼  -  西永', '95万', '单价13014元/平米')
('https://image1.ljcdn.com/500000-inspection/a6151234-12ba-459c-8a0a-23c6819ef821.jpg.296x216.jpg', '光华阳光水城正规三房+住家装修+大阳台+近地铁', '光华阳光水城二期  | 3室2厅 | 118.41平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2007年建塔楼  -  杨公桥', '160万', '单价13513元/平米')
('https://image1.ljcdn.com/500000-inspection/1f5a4c6c-5ff4-4d48-ab5e-6c3b08787879.jpg.296x216.jpg', '华宇金沙时代一改二户型  采光好   户型方正', '华宇金沙时代西苑  | 2室1厅 | 46.82平米 | 东南 | 其他 | 有电梯', '中楼层(共17层)2012年建塔楼  -  工人村', '80万', '单价17087元/平米')
('https://image1.ljcdn.com/500000-inspection/ababc13c-5849-497e-a7c9-9bd8a750177b.jpg.296x216.jpg', '烈士墓 金悦城 精装两房 户型方正 南北通透 大阳台', '金悦城  | 2室2厅 | 83.1平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2010年建塔楼  -  烈士墓', '129万', '单价15524元/平米')
('https://image1.ljcdn.com/500000-inspection/1b7ad0dc-0753-4bdb-9956-3eb8a7f83d27.jpg.296x216.jpg', '国盛三千城  正规两室两厅 住家装修 拎包入住', '国盛三千城  | 2室2厅 | 73平米 | 南 | 其他', '低楼层(共37层)2014年建塔楼  -  烈士墓', '110万', '单价15069元/平米')
('https://image1.ljcdn.com/500000-inspection/f1f816bd-4e77-4f28-8e54-88c4c79b9476.jpg.296x216.jpg', '中房优质正规3房，视野好，采光好', '中房千寻  | 3室1厅 | 88.99平米 | 东 北 | 精装 | 有电梯', '高楼层(共32层)2011年建塔楼  -  石桥铺', '146万', '单价16407元/平米')
('https://image1.ljcdn.com/500000-inspection/284a9487-84eb-4df3-9460-f4a20708ad4f.jpg.296x216.jpg', '正规3室带书房，精装带家具家电一起出售，拎包入住', '华宇金沙时代南苑  | 4室2厅 | 109.6平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  沙滨路', '170万', '单价15511元/平米')
('https://image1.ljcdn.com/500000-inspection/96a95381-c914-474a-8c23-bfcfa55c7100.jpg.296x216.jpg', '龙湖花千树二期大两房 视野好 安静 诚心卖 中间楼层', '龙湖花千树二期  | 2室2厅 | 87.87平米 | 北 | 毛坯 | 有电梯', '中楼层(共18层)2013年建塔楼  -  大学城', '115万', '单价13088元/平米')
('https://image1.ljcdn.com/500000-inspection/f26ec2d7-0d26-45e7-b6d7-85e5b3c1f71e.jpg.296x216.jpg', '金沙国际正规两房 户型方正 带装修 有采光', '金沙国际  | 2室1厅 | 75平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2008年建塔楼  -  三峡广场', '125万', '单价16667元/平米')
('https://image1.ljcdn.com/500000-inspection/032511bd-c854-4781-a795-0f62535ebf34.jpg.296x216.jpg', '大学城尖顶坡U城经典两房 满两年无增值税业主诚心卖', '龙湖U城八组团  | 2室2厅 | 60.65平米 | 北 | 简装 | 有电梯', '高楼层(共31层)2014年建塔楼  -  大学城', '85万', '单价14015元/平米')
('https://image1.ljcdn.com/500000-inspection/a13c11bd-17e9-4d06-9366-23793e9feea0.JPG.296x216.jpg', '紧凑2房 和谐家园 出脚方便 拎包入住', '和谐家园  | 2室2厅 | 69.9平米 | 北 | 其他', '中楼层(共28层)暂无数据  -  小龙坎', '108万', '单价15451元/平米')
('https://image1.ljcdn.com/500000-inspection/6c97ab44-a13d-461c-87bb-d2cd5451828d.jpg.296x216.jpg', '西南医院（套二）沃尔玛楼上（近轻轨）交通方便 方便', '金阳易城国际  | 2室2厅 | 71.19平米 | 西北 | 简装 | 有电梯', '中楼层(共34层)2008年建塔楼  -  凤天路', '120万', '单价16857元/平米')
('https://image1.ljcdn.com/500000-inspection/5fd0a9cf-1a76-4ea8-8cfd-f5eef211ff4d.jpg.296x216.jpg', '拉菲公馆 清水两房  诚心出售 朝向平顶山', '财信拉菲公馆  | 2室1厅 | 75.39平米 | 西 | 毛坯 | 有电梯', '高楼层(共29层)2014年建板塔结合  -  沙滨路', '90万', '单价11938元/平米')
('https://image1.ljcdn.com/500000-inspection/fbcdcd97-6c75-4798-b3c4-8626f04e93a5.JPG.296x216.jpg', '蓝溪谷地 正规两房 住家装修 业主诚心 急售价格还可谈', '蓝溪谷地  | 2室1厅 | 73平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2006年建塔楼  -  天星桥', '98万', '单价13425元/平米')
('https://image1.ljcdn.com/500000-inspection/5d8f9cf5-dea7-48ac-a9f3-482e1365b20c.jpg.296x216.jpg', '华宇林泉雅舍 正规两居室 跃层结构 朝中庭', '华宇林泉雅舍  | 2室2厅 | 95.05平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2006年建塔楼  -  杨公桥', '120万', '单价12625元/平米')
('https://image1.ljcdn.com/500000-inspection/1eda1cb6-e082-45f0-b694-225e504d8b8e.jpg.296x216.jpg', '重大虎溪花园正规大三房清水，带入户，双阳台，绿化好', '虎溪花园  | 3室2厅 | 124.33平米 | 南 | 毛坯 | 有电梯', '中楼层(共18层)暂无数据  -  大学城', '107万', '单价8607元/平米')
('https://image1.ljcdn.com/500000-inspection/3f567742-e8ad-4325-8ed0-4552023805ab.jpg.296x216.jpg', '龙凤云州正规两室带阳台户型方正近地铁，配套齐全', '龙凤云洲  | 2室2厅 | 79.67平米 | 北 | 简装 | 有电梯', '中楼层(共32层)2006年建塔楼  -  杨公桥', '115万', '单价14435元/平米')
('https://image1.ljcdn.com/500000-inspection/c4316226-61b9-4236-8bf7-3a8482dee136.jpg.296x216.jpg', '东方剑桥装修两房，户型方正，采光充足。', '东方剑桥  | 2室2厅 | 83.77平米 | 西 | 其他 | 有电梯', '低楼层(共28层)2010年建板楼  -  大学城', '86万', '单价10267元/平米')
