('https://image1.ljcdn.com/440300-inspection/test-f088132f-8e86-4064-8c29-f2b6b6e653ea.png.296x216.jpg', '倚山花园三期 3室1厅 460万', '倚山花园三期  | 3室1厅 | 89.06平米 | 东北 | 其他 | 有电梯', '低楼层(共42层)2015年建板塔结合  -  沙头角', '460万', '单价51651元/平米')
('https://image1.ljcdn.com/440300-inspection/test-62aed08e-90b9-4dae-9bc2-ae8ad12e2b4b.png.296x216.jpg', '中海半山溪谷花园 精装修 朝南向 大阳台！', '中海半山溪谷花园  | 4室2厅 | 108.12平米 | 东南 | 精装 | 有电梯', '高楼层(共8层)2008年建板塔结合  -  盐田港', '520万', '单价48095元/平米')
('https://image1.ljcdn.com/440300-inspection/38a3c350-6b4c-4c58-a846-f70dd17af86d.jpg.296x216.jpg', '复式三房适用带装修看海采光通风好', '海滨假日  | 3室2厅 | 46.77平米 | 东南 | 其他 | 有电梯', '中楼层(共19层)2007年建板塔结合  -  盐田港', '250万', '单价53454元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cc19c42f-7ea2-49b0-96c4-b2b42531113c.png.296x216.jpg', '东港印象 5室2厅 630万', '东港印象  | 5室2厅 | 138.81平米 | 东南 | 其他 | 有电梯', '高楼层(共20层)2012年建塔楼  -  盐田港', '630万', '单价45386元/平米')
('https://image1.ljcdn.com/440300-inspection/98de39b0-8954-483d-a520-4bbd6b3068ed.jpg.296x216.jpg', '倚山花园三期 2室2厅 430万', '倚山花园三期  | 2室2厅 | 89.49平米 | 东南 | 其他 | 有电梯', '高楼层(共42层)2015年建板塔结合  -  沙头角', '430万', '单价48051元/平米')
('https://image1.ljcdn.com/440300-inspection/354e3cd8-2d15-468f-9e5e-57ed7c7b399b.jpg.296x216.jpg', '：金山碧海花园 高楼层 视野好看山看海！', '金山碧海花园  | 5室3厅 | 173.17平米 | 东南 | 其他 | 有电梯', '低楼层(共4层)2009年建板塔结合  -  盐田港', '630万', '单价36381元/平米')
('https://image1.ljcdn.com/440300-inspection/test-6f631022-0db3-4f80-ba98-b587156bfedc.png.296x216.jpg', '上东湾 5室2厅 530万', '上东湾  | 5室2厅 | 86.05平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2012年建板塔结合  -  沙头角', '530万', '单价61593元/平米')
('https://image1.ljcdn.com/440300-inspection/d7c32c32-38d4-4ff3-a45c-bd7d5ae8484f.jpg.296x216.jpg', '天麓独栋花园别墅 亏本出售仅需2950万 景色优美', '东部华侨城天麓  | 4室1厅 | 353.35平米 | 东 东南 南 北 | 其他', '低楼层(共2层)2008年建暂无数据  -  梅沙', '2950万', '单价83487元/平米')
('https://image1.ljcdn.com/440300-inspection/test-713b66ce-3023-425b-b9c8-2c470e1d5d3d.png.296x216.jpg', '中海半山溪谷花园一样的房子不一样的装修！', '中海半山溪谷花园  | 3室2厅 | 88.72平米 | 西北 | 精装 | 有电梯', '中楼层(共8层)2008年建板塔结合  -  盐田港', '420万', '单价47340元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload6ac16f67-35cc-4825-b620-63e80ab29841.jpg.296x216.jpg', '倚山花园三期 3室2厅 425万', '倚山花园三期  | 3室2厅 | 88.03平米 | 西南 | 其他 | 有电梯', '低楼层(共32层)2015年建板塔结合  -  沙头角', '425万', '单价48279元/平米')
('https://image1.ljcdn.com/440300-inspection/test-32a1b6d9-946f-4a5e-a270-2ebeec725a0c.png.296x216.jpg', '蓝色海月居 3室2厅 410万', '蓝色海月居  | 3室2厅 | 92.93平米 | 北 | 其他 | 有电梯', '低楼层(共11层)2002年建板塔结合  -  沙头角', '410万', '单价44120元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4839d602-6fc2-4782-9a9f-2247c7b85c92.png.296x216.jpg', '八十步海寓 2室1厅 248万', '八十步海寓  | 2室1厅 | 62.47平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2012年建板塔结合  -  梅沙', '248万', '单价39700元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b7adaab3-65e9-405a-b555-173fdf7d99e1.png.296x216.jpg', '东埔海景花园 东南向两房带双阳台 看海景观', '东埔海景花园一期  | 2室2厅 | 83.24平米 | 东南 | 其他 | 无电梯', '中楼层(共8层)1999年建板塔结合  -  沙头角', '380万', '单价45652元/平米')
('https://image1.ljcdn.com/440300-inspection/test-77c6945c-b7d3-4b30-b17d-8a3beb5f3e21.png.296x216.jpg', '金水湾御园 2室1厅 195万', '金水湾御园  | 2室1厅 | 52平米 | 西北 | 其他 | 有电梯', '高楼层(共23层)2008年建塔楼  -  盐田港', '195万', '单价37500元/平米')
('https://image1.ljcdn.com/440300-inspection/92cc6029-6e45-4b18-a30d-11120f0bee12.jpg.296x216.jpg', '中海半山溪谷花园 3室1厅 580万', '中海半山溪谷花园  | 3室1厅 | 87.45平米 | 东 南 | 其他 | 有电梯', '低楼层(共8层)2008年建板塔结合  -  盐田港', '580万', '单价66324元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3d6f980f-252d-47b0-9941-794cb4ed00a5.png.296x216.jpg', '地段优越 房本满两年无增值税 南向两房 格局好', '和亨家园  | 2室2厅 | 74.43平米 | 东南 | 其他 | 有电梯', '中楼层(共19层)2004年建板塔结合  -  盐田港', '260万', '单价34933元/平米')
('https://image1.ljcdn.com/440300-inspection/f6e58565-cf7b-450d-a546-6878b0f53252.jpg.296x216.jpg', '君临海域 4室2厅 1000万', '君临海域  | 4室2厅 | 243.89平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2014年建塔楼  -  沙头角', '1000万', '单价41003元/平米')
('https://image1.ljcdn.com/440300-inspection/dde1f4f3-866e-4619-99dd-61047ce1158a.jpg.296x216.jpg', '倚山花园三期 5室2厅 1000万', '倚山花园三期  | 5室2厅 | 182.82平米 | 东南 | 其他 | 有电梯', '高楼层(共42层)2015年建板塔结合  -  沙头角', '1000万', '单价54699元/平米')
('https://image1.ljcdn.com/440300-inspection/ff3a2d53-5daf-41a6-a59c-887bcd4b104b.jpg.296x216.jpg', '倚山花园三期泰式园林 西南看花园游泳池 等满2年过户', '倚山花园三期  | 3室1厅 | 89.04平米 | 西南 | 其他 | 有电梯', '低楼层(共43层)2015年建板塔结合  -  沙头角', '430万', '单价48293元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload650d7d10-ac47-46ff-8049-70df2f3685a9.jpg.296x216.jpg', '瀚海翠庭 3室1厅 450万', '瀚海翠庭  | 3室1厅 | 91.61平米 | 西南 | 其他 | 有电梯', '高楼层(共28层)2003年建塔楼  -  沙头角', '450万', '单价49122元/平米')
('https://image1.ljcdn.com/440300-inspection/bddcd055-5e08-44fd-8c8c-34c2e7db0c72.jpg.296x216.jpg', '不一样的南北通透户型  中海半山溪谷  精装修两房！', '中海半山溪谷花园  | 2室2厅 | 76.86平米 | 东南 | 其他 | 有电梯', '高楼层(共8层)2008年建板塔结合  -  盐田港', '310万', '单价40334元/平米')
('https://image1.ljcdn.com/440300-inspection/a3aec474-25da-48d6-8d00-5e159ae37d6f.png.296x216.jpg', '云顶道买一送一大户型，三面采光，弧形大阳台可看海景', '云顶道  | 5室2厅 | 157.79平米 | 南 | 其他', '中楼层(共30层)2013年建暂无数据  -  盐田港', '860万', '单价54503元/平米')
('https://image1.ljcdn.com/440300-inspection/6aa6198c-c607-44b7-b239-4322469eff0b.jpg.296x216.jpg', '海山道1号 4室2厅 800万', '海山道1号  | 4室2厅 | 142.8平米 | 东南 | 其他 | 有电梯', '中楼层(共26层)2011年建塔楼  -  沙头角', '800万', '单价56023元/平米')
('https://image1.ljcdn.com/440300-inspection/442d1d35-91bc-4c99-8ccc-37355b93a1d2.jpg.296x216.jpg', '海滨假日，红本在手满两年 复式3房 对小区不临街。', '海滨假日  | 3室1厅 | 47.4平米 | 东北 | 精装 | 有电梯', '中楼层(共19层)2008年建板塔结合  -  盐田港', '245万', '单价51688元/平米')
('https://image1.ljcdn.com/440300-inspection/060656dc-41f0-44ba-a374-81cdcda31098.jpg.296x216.jpg', '麓港国际 2室2厅 265万', '麓港国际  | 2室2厅 | 67.17平米 | 东 | 精装 | 有电梯', '中楼层(共9层)2009年建塔楼  -  盐田港', '265万', '单价39453元/平米')
('https://image1.ljcdn.com/440300-inspection/fc7ccf74-8a5f-41fc-8f63-9004e0b8f15a.jpg.296x216.jpg', '海鹏苑 4室2厅 329万', '海鹏苑  | 4室2厅 | 98.87平米 | 西北 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  沙头角', '329万', '单价33277元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c761b235-b6c3-4fdc-a263-807e0aeb8520.png.296x216.jpg', '碧海蓝天南向三房 红本满五年唯一 交易税费少过户快', '碧海蓝天名苑  | 3室2厅 | 86.15平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2002年建板塔结合  -  沙头角', '420万', '单价48753元/平米')
('https://image1.ljcdn.com/440300-inspection/199147ee-44fd-4646-a749-40662ed2f9cf.jpg.296x216.jpg', '蓝郡西堤 全新精装复试4房 满两年 朝南看海', '蓝郡西堤  | 4室2厅 | 162.17平米 | 东南 | 精装 | 有电梯', '中楼层(共38层)2014年建塔楼  -  沙头角', '1330万', '单价82013元/平米')
('https://image1.ljcdn.com/440300-inspection/test-0ea99e86-2a1a-46e5-846e-3cf4e9bd13f3.png.296x216.jpg', '上东湾 精装4房 全新装修 朝向好 业主诚信放卖', '上东湾  | 4室2厅 | 85.95平米 | 西南 | 精装 | 有电梯', '低楼层(共32层)2012年建板塔结合  -  沙头角', '560万', '单价65155元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadb25a5dd5-afa4-47bd-92d5-cb0a8b643e08.jpg.296x216.jpg', '碧桐海苑 区政府东 红本满五 业主自住 诚心卖', '碧桐海苑  | 3室1厅 | 87.91平米 | 北 | 精装 | 有电梯', '低楼层(共32层)2005年建板塔结合  -  沙头角', '388万', '单价44137元/平米')
('https://image1.ljcdn.com/440300-inspection/105b036b-428d-4575-8e41-da80f79feae7.JPG.296x216.jpg', '中庭位置 南北通透 安静不临街 标准五居室 有钥匙', '东港印象  | 5室2厅 | 138.81平米 | 东南 | 其他 | 有电梯', '中楼层(共20层)2012年建塔楼  -  盐田港', '680万', '单价48988元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c03aab3d-1f05-4d38-b1ea-d938fc6c0516.png.296x216.jpg', '海川阁 1室0厅 116万', '海川阁  | 1室0厅 | 31.89平米 | 西北 | 其他 | 有电梯', '中楼层(共25层)2011年建塔楼  -  盐田港', '116万', '单价36376元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d672e717-f3b6-4c21-8437-e7d336a4676d.png.296x216.jpg', '正规一室一厅，红本在手，满五年唯一，税费少！', '花样年花港家园  | 1室1厅 | 42.74平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2008年建塔楼  -  盐田港', '145.5万', '单价34044元/平米')
('https://image1.ljcdn.com/440300-inspection/fc6cdcd6-cd8e-4300-b04f-2e6cf0ad0d4f.jpg.296x216.jpg', '红本房 业主诚心出售 满5年 在深圳就此一套 随时可看', '中铁大厦  | 3室2厅 | 102.96平米 | 南 北 | 简装 | 无电梯', '中楼层(共8层)1998年建板塔结合  -  盐田港', '300万', '单价29138元/平米')
('https://image1.ljcdn.com/440300-inspection/f37ece4e-fb73-4605-a682-b5ccc4cc7d58.jpg.296x216.jpg', '一线海景房  南北透透  安静 适合住家', '海天一色雅居  | 3室2厅 | 109.67平米 | 南 | 其他 | 有电梯', '中楼层(共9层)2001年建板楼  -  沙头角', '630万', '单价57446元/平米')
('https://image1.ljcdn.com/440300-inspection/43c70ea8-2163-4176-88b8-a906e74ad028.jpg.296x216.jpg', '东部阳光 新装修正规两房满5年唯一门口大概80米地铁口', '东部阳光  | 2室2厅 | 62.94平米 | 西北 | 其他 | 有电梯', '中楼层(共11层)2001年建板塔结合  -  沙头角', '266万', '单价42263元/平米')
('https://image1.ljcdn.com/440300-inspection/731e6cce-7874-406f-ab92-28b8cad22933.JPG.296x216.jpg', '精装大四房 带五个阳台 主卧室带书房 居家温馨舒适型', '东港印象  | 4室2厅 | 138.08平米 | 东南 | 其他 | 有电梯', '低楼层(共20层)2011年建塔楼  -  盐田港', '698万', '单价50551元/平米')
('https://image1.ljcdn.com/440300-inspection/test-aaab69f4-6788-4a66-861b-741dc0915b6b.png.296x216.jpg', '金水湾 地段优越  配套完善 满两年无增值税', '金水湾御园  | 1室1厅 | 36.33平米 | 西北 | 其他 | 有电梯', '低楼层(共23层)2008年建塔楼  -  盐田港', '125万', '单价34407元/平米')
('https://image1.ljcdn.com/440300-inspection/test-eca89eb3-4ec3-48f0-8a12-2e1bfc009b82.png.296x216.jpg', '鹏广达山海四季城 3室1厅 420万', '鹏广达山海四季城  | 3室1厅 | 79.85平米 | 东南 | 其他', '中楼层(共40层)2016年建塔楼  -  盐田港', '420万', '单价52599元/平米')
('https://image1.ljcdn.com/440300-inspection/98387d3f-f667-4ecc-a116-9c9b56dcb82d.jpg.296x216.jpg', '高层全海景实木家具，红本满5唯1，繁华翡翠岛将开业', '海川阁  | 1室1厅 | 47.11平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2011年建塔楼  -  盐田港', '180万', '单价38209元/平米')
('https://image1.ljcdn.com/440300-inspection/test-64bb7499-57a7-4150-9d83-aa6f1010e8f1.png.296x216.jpg', '此房为正规四房，朝南采光花园社区，有送超大户花园', '倚山花园三期  | 4室1厅 | 87.65平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2015年建板塔结合  -  沙头角', '560万', '单价63891元/平米')
('https://image1.ljcdn.com/440300-inspection/8e1df3d6-6fa0-4933-a07b-bdf356ba766a.jpg.296x216.jpg', '倚山三期花园社区 全毛坯大露台 看山景 业主换房出售', '倚山花园三期  | 2室1厅 | 79.99平米 | 东 北 | 其他 | 有电梯', '中楼层(共32层)2015年建板塔结合  -  沙头角', '400万', '单价50007元/平米')
('https://image1.ljcdn.com/440300-inspection/test-69fed7ed-852e-4734-9977-c6dad0858b57.png.296x216.jpg', '倚山花园三期 3室2厅 510万', '倚山花园三期  | 3室2厅 | 88.48平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2015年建板塔结合  -  沙头角', '510万', '单价57641元/平米')
('https://image1.ljcdn.com/440300-inspection/206d986c-38f2-45a5-bfa9-64033a2aebb5.jpg.296x216.jpg', '蓝郡左岸，精装修，南看海、北看山', '蓝郡左岸  | 4室2厅 | 166.55平米 | 东南 | 其他', '中楼层(共33层)2015年建板塔结合  -  沙头角', '1350万', '单价81057元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7eee77fa-e126-4983-ba10-7e18ce7d1056.png.296x216.jpg', '桐海雅庭 2室2厅 400万', '桐海雅庭  | 2室2厅 | 93.05平米 | 南 | 其他', '高楼层(共12层)2007年建板塔结合  -  沙头角', '400万', '单价42988元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c051ccc2-8543-4f2a-821e-b47e7442290d.png.296x216.jpg', '新天富山海华庭 3室2厅 410万', '新天富山海华庭  | 3室2厅 | 94.71平米 | 西南 | 其他 | 有电梯', '低楼层(共33层)2003年建板塔结合  -  沙头角', '410万', '单价43291元/平米')
('https://image1.ljcdn.com/440300-inspection/b7cced03-d410-4c5f-b402-1124f1e0067b.jpg.296x216.jpg', '朝南 复式结构 标准三居室 精装房 安静 业主诚心出售', '麓港国际  | 3室1厅 | 62.98平米 | 东南 | 精装 | 有电梯', '高楼层(共9层)2009年建塔楼  -  盐田港', '265万', '单价42077元/平米')
('https://image1.ljcdn.com/440300-inspection/940d4274-b148-4c21-aa12-236aaabdf4c0.jpg.296x216.jpg', '南北通3+1房  全新装修 高层看海景', '海山道1号  | 3室2厅 | 149.64平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2011年建塔楼  -  沙头角', '840万', '单价56135元/平米')
('https://image1.ljcdn.com/440300-inspection/7a3ad4f1-2c97-4b64-8e6a-db1d6f79c51c.jpg.296x216.jpg', '2015年新盘倚山三期 高层看海景山景 有钥匙看房方便', '倚山花园三期  | 3室2厅 | 89.44平米 | 西南 | 其他 | 有电梯', '中楼层(共42层)2015年建板塔结合  -  沙头角', '460万', '单价51432元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ebc53562-8378-4f14-8066-2566ebfb31a5.png.296x216.jpg', '中海半山溪谷花园 3室1厅 370万', '中海半山溪谷花园  | 3室1厅 | 88.96平米 | 西南 东北 | 其他 | 无电梯', '高楼层(共6层)2008年建板塔结合  -  盐田港', '370万', '单价41592元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploade2dd9d34-a732-43c3-8e7a-89f5ca9ac5f7.jpg.296x216.jpg', '东港印象二期 4室2厅 500万', '东港印象二期  | 4室2厅 | 112.92平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2011年建板塔结合  -  盐田港', '500万', '单价44280元/平米')
('https://image1.ljcdn.com/440300-inspection/test-688c0daa-2acd-4476-822f-522a374f6330.png.296x216.jpg', '毛坯房  安静 南北通透 户型方正', '港城蓝山雅园  | 4室2厅 | 84.64平米 | 东南 | 毛坯', '低楼层(共31层)2016年建暂无数据  -  盐田港', '425万', '单价50213元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3e9aaab7-1eab-4d07-9852-b8111e44e720.png.296x216.jpg', '梧桐花园 4室2厅 490万', '梧桐花园  | 4室2厅 | 117.87平米 | 东南 | 其他', '中楼层(共8层)2003年建板塔结合  -  沙头角', '490万', '单价41572元/平米')
('https://image1.ljcdn.com/440300-inspection/7e53df84-1d4a-4711-ba65-46bc6df5cd22.jpg.296x216.jpg', '瀚海翠庭 沙头角海关位置 少有三房端头位置', '瀚海翠庭  | 3室1厅 | 94.42平米 | 西南 | 其他 | 有电梯', '高楼层(共28层)2003年建塔楼  -  沙头角', '430万', '单价45542元/平米')
('https://image1.ljcdn.com/440300-inspection/7ba49e37-1de1-4823-aa76-270451ae29ae.jpg.296x216.jpg', '东部翠海轩 2室1厅 240万', '东部翠海轩  | 2室1厅 | 42.78平米 | 东 | 其他 | 有电梯', '高楼层(共12层)2007年建板塔结合  -  沙头角', '240万', '单价56101元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadc638116f-aba4-4aea-9071-e36c5e8fd3f1.jpg.296x216.jpg', '倚山花园三期，高楼层小户型，大社区，享漂亮山景', '倚山花园三期  | 1室0厅 | 32.68平米 | 东南 | 毛坯 | 有电梯', '中楼层(共31层)2015年建板塔结合  -  沙头角', '228万', '单价69768元/平米')
('https://image1.ljcdn.com/440300-inspection/test-31500a41-9f6c-40c0-b8b1-b2284aa0ffd8.png.296x216.jpg', '金港盛世华庭 2室1厅 248万', '金港盛世华庭  | 2室1厅 | 54.47平米 | 西北 | 其他 | 有电梯', '中楼层(共30层)2006年建板塔结合  -  盐田港', '248万', '单价45530元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4ef6aad4-4252-40d5-b8ba-6007ab34fb49.png.296x216.jpg', '东部翠海轩 2室1厅 268万', '东部翠海轩  | 2室1厅 | 64.66平米 | 北 | 其他 | 有电梯', '低楼层(共11层)2007年建板塔结合  -  沙头角', '268万', '单价41448元/平米')
('https://image1.ljcdn.com/440300-inspection/c3b90d49-3b18-47c8-8e21-e31ac859c249.JPG.296x216.jpg', '万科东海岸 6室2厅 1800万', '万科东海岸  | 6室2厅 | 226.99平米 | 南 | 其他 | 有电梯', '中楼层(共15层)2007年建板塔结合  -  梅沙', '1800万', '单价79299元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ef430215-7442-4c75-a510-70a6f2988f01.png.296x216.jpg', '梧桐春晓花园 3室2厅 450万', '梧桐春晓花园  | 3室2厅 | 88.25平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2015年建板塔结合  -  盐田港', '450万', '单价50992元/平米')
('https://image1.ljcdn.com/440300-inspection/8ac846b3-f2f5-4fb5-b28f-c106c0f13f4a.jpg.296x216.jpg', '大梅沙 水云间雅居 精装修复式两房', '水云间雅居  | 2室1厅 | 74.4平米 | 西 | 其他', '低楼层(共11层)塔楼  -  梅沙', '296万', '单价39785元/平米')
('https://image1.ljcdn.com/440300-inspection/test-86f66ebd-0867-4a47-b7f6-761280400f0d.png.296x216.jpg', '蓝田壹站 2室1厅 235万', '蓝田壹站  | 2室1厅 | 49.62平米 | 西南 | 其他 | 有电梯', '中楼层(共19层)2003年建板塔结合  -  沙头角', '235万', '单价47360元/平米')
('https://image1.ljcdn.com/440300-inspection/341e8352-cdc8-41c9-a221-2007ec555257.jpg.296x216.jpg', '满五年 高楼层南向 看海三房 随时看房', '瀚海東岸  | 3室2厅 | 106.36平米 | 东南 | 其他 | 有电梯', '高楼层(共26层)2005年建塔楼  -  沙头角', '535万', '单价50301元/平米')
('https://image1.ljcdn.com/440300-inspection/db6a7cac-30b0-469c-b838-9634c625268a.jpg.296x216.jpg', '蓝田壹站 2室1厅 240万', '蓝田壹站  | 2室1厅 | 49.5平米 | 东 | 精装 | 有电梯', '中楼层(共19层)2002年建板塔结合  -  沙头角', '240万', '单价48485元/平米')
('https://image1.ljcdn.com/440300-inspection/a10658f6-7693-4f29-a9bd-982e5510e86f.jpg.296x216.jpg', '鹏广达山海四季城 3室2厅 395万', '鹏广达山海四季城  | 3室2厅 | 75.74平米 | 东南 | 其他', '高楼层(共40层)2016年建塔楼  -  盐田港', '395万', '单价52153元/平米')
('https://image1.ljcdn.com/440300-inspection/test-dd81a6a1-24a7-46a4-8e32-ffb4ef5f7bdb.png.296x216.jpg', '东部翠海轩 2室2厅 280万', '东部翠海轩  | 2室2厅 | 63.67平米 | 西北 | 其他 | 有电梯', '中楼层(共11层)2007年建板塔结合  -  沙头角', '280万', '单价43977元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d95856a0-8da2-4586-a048-1cf4495c1b9b.png.296x216.jpg', '海川阁 1室1厅 175万', '海川阁  | 1室1厅 | 47.11平米 | 东南 | 其他 | 有电梯', '中楼层(共25层)2011年建塔楼  -  盐田港', '175万', '单价37148元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload630965cc-c713-4667-a2a1-7a27103f4806.jpg.296x216.jpg', '花园式小区 带游泳池 车位充足  人车分流  双层花园', '东港印象二期  | 4室2厅 | 114.05平米 | 东南 | 其他 | 有电梯', '高楼层(共17层)2011年建板塔结合  -  盐田港', '480万', '单价42087元/平米')
('https://image1.ljcdn.com/440300-inspection/cc06db7d-c2f1-436e-b17d-511c5f8b93dd.jpg.296x216.jpg', '倚山三期15年背靠梧桐山 花园大社区 满2年 东南视野好', '倚山花园三期  | 3室1厅 | 131.93平米 | 东南 | 其他 | 有电梯', '低楼层(共31层)2015年建板塔结合  -  沙头角', '700万', '单价53059元/平米')
('https://image1.ljcdn.com/440300-inspection/test-fd8e37bd-197c-4752-b528-3fa82a1665f9.png.296x216.jpg', '南方明珠花园B区 3室2厅 350万', '南方明珠花园B区  | 3室2厅 | 92.77平米 | 东南 | 其他 | 无电梯', '高楼层(共8层)2002年建板塔结合  -  盐田港', '350万', '单价37728元/平米')
