('https://image1.ljcdn.com/440300-inspection/test-868d7570-de4a-4d40-a03a-c44ac714f925.png.296x216.jpg', '有7平方露台 满五 通风采光好 诚心出售', '金城华庭  | 2室1厅 | 53.19平米 | 北 | 其他 | 有电梯', '低楼层(共24层)2003年建板塔结合  -  螺岭', '430万', '单价80843元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5c2bfb82-f4b5-43bb-b193-724d0bd99491.png.296x216.jpg', '田心庆云花园 花园社区 精装修 满五唯一', '田心庆云花园  | 2室1厅 | 57.42平米 | 北 | 其他 | 有电梯', '中楼层(共28层)2003年建板塔结合  -  笋岗', '305万', '单价53118元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b67111e2-828d-45fe-b40c-ba8669b9e24b.png.296x216.jpg', '云景豪园 两房 高楼层 采光通风好', '云景豪园  | 2室1厅 | 67.94平米 | 东南 | 其他 | 有电梯', '中楼层(共29层)2002年建板塔结合  -  春风路', '350万', '单价51517元/平米')
('https://image1.ljcdn.com/440300-inspection/test-72d55764-f4be-48e2-bb06-3a04ccb458d9.png.296x216.jpg', '金城华庭 3室1厅 650万', '金城华庭  | 3室1厅 | 89.25平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2003年建板塔结合  -  螺岭', '650万', '单价72830元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a4a709e6-827c-41f0-81d8-00af9f716f73.png.296x216.jpg', '阳光绿地家园 1室1厅 215万', '阳光绿地家园  | 1室1厅 | 38.37平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2007年建板塔结合  -  百仕达', '215万', '单价56034元/平米')
('https://image1.ljcdn.com/440300-inspection/test-93653ced-b654-42d2-a569-2dc23d9bcaf1.png.296x216.jpg', '5号线7号线太安站 红本满两年税费少 看花园泳池南北通', '百仕达花园二期  | 3室2厅 | 129.51平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)2000年建板塔结合  -  百仕达', '780万', '单价60228元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2407a8c3-c7e4-4b9a-9aa7-8036624d37a1.png.296x216.jpg', '汇鑫花园一期 精装大2房 地铁口物业 居家氛围良好', '汇鑫花园  | 2室1厅 | 65.52平米 | 北 | 其他 | 有电梯', '中楼层(共9层)2000年建板楼  -  黄贝岭', '320万', '单价48841元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4b806197-50b2-4f6c-9f72-108a60767c8d.png.296x216.jpg', '国贸，户型方正东南向花园小区高层采光好无遮挡', '阳光新干线家园  | 2室1厅 | 61.08平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2005年建塔楼  -  春风路', '325万', '单价53209元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1e46aa8f-cedf-4a07-b794-86efce733ae0.png.296x216.jpg', '满五唯一 花园大社区 生活氛围浓厚 高层看花园', '嘉宝田花园  | 3室2厅 | 83.91平米 | 北 | 精装 | 有电梯', '高楼层(共25层)2003年建板塔结合  -  笋岗', '520万', '单价61972元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cc3e2e81-d78e-4ec7-8711-4f3ad0f3b4be.png.296x216.jpg', '朗钜御风庭 地铁口物业 南北通透两房 ，满五年红本', '朗钜御风庭  | 2室1厅 | 58.14平米 | 东南 | 其他 | 有电梯', '低楼层(共28层)2004年建板塔结合  -  黄贝岭', '340万', '单价58480元/平米')
('https://image1.ljcdn.com/440300-inspection/c272583d-bacb-4296-8770-afe2a8aabb84.jpg.296x216.jpg', '泰宁花园 3室2厅 550万', '泰宁花园  | 3室2厅 | 122.24平米 | 西北 | 精装 | 有电梯', '低楼层(共27层)1997年建板塔结合  -  百仕达', '550万', '单价44994元/平米')
('https://image1.ljcdn.com/440300-inspection/test-205c5955-fa6b-4823-a6aa-3d661202b7f4.png.296x216.jpg', '源兴居，满五年，交通便利，配套齐全', '源兴居  | 2室1厅 | 58.89平米 | 北 | 其他 | 有电梯', '中楼层(共32层)2002年建板塔结合  -  洪湖', '300万', '单价50943元/平米')
('https://image1.ljcdn.com/440300-inspection/test-324a7aae-a50c-460a-887b-4386490f176f.png.296x216.jpg', '星桂园精装两房 厅出阳台 地铁口', '星桂园  | 2室1厅 | 55.92平米 | 东南 | 精装 | 有电梯', '高楼层(共20层)2004年建板塔结合  -  地王', '336万', '单价60086元/平米')
('https://image1.ljcdn.com/440300-inspection/24fcdc1c-6f10-41d2-8766-e22eddc31be6.jpg.296x216.jpg', '文锦渡海关三院 三房两厅  采光通风 适宜居家', '文锦渡海关三院  | 3室2厅 | 82.27平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1990年建塔楼  -  黄贝岭', '400万', '单价48621元/平米')
('https://image1.ljcdn.com/440300-inspection/test-67e4fef9-a2f7-4a40-a23c-4c02aadeebe1.png.296x216.jpg', '鸿翔花园东南大三房送入户花园 地铁9号线园岭站', '鸿翔花园  | 3室2厅 | 152.08平米 | 东南 | 简装 | 有电梯', '低楼层(共31层)2005年建板塔结合  -  地王', '1120万', '单价73646元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a19be947-f662-48fa-b6d2-ed56dcdc92fd.png.296x216.jpg', '本房满五年唯一免个税 红本在手', '梧桐山新居  | 2室2厅 | 75.66平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)2001年建板楼  -  莲塘', '400万', '单价52869元/平米')
('https://image1.ljcdn.com/440300-inspection/4828539c-fd18-46f2-ae77-39e69815b97c.jpg.296x216.jpg', '碧岭华庭 2室2厅 385万', '碧岭华庭  | 2室2厅 | 74.04平米 | 西南 东北 | 精装 | 有电梯', '高楼层(共34层)2002年建塔楼  -  布心', '385万', '单价51999元/平米')
('https://image1.ljcdn.com/440300-inspection/3c9b9b96-7de9-45b2-9f73-ab281efccbe8.jpg.296x216.jpg', '华清园三房高层朝南 满五唯一可免个税 业主诚售', '华清园  | 3室1厅 | 72.71平米 | 南 | 精装', '高楼层(共17层)2000年建塔楼  -  新秀', '315万', '单价43323元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7b146afb-4aae-4740-89a5-b6da215302d2.png.296x216.jpg', '罗湖大澎花园正规大3房满5唯一红本在手南北通透', '大澎花园  | 3室2厅 | 96.6平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)1997年建板塔结合  -  新秀', '480万', '单价49690元/平米')
('https://image1.ljcdn.com/440300-inspection/test-efc1212b-27b0-4608-bfa3-ea8eed0f843a.png.296x216.jpg', '5、7号线太安站 朝南向 看翠竹山 满五年红本在手', '百仕达花园一期  | 3室1厅 | 135.16平米 | 西南 | 其他 | 有电梯', '中楼层(共32层)1997年建板塔结合  -  百仕达', '900万', '单价66588元/平米')
('https://image1.ljcdn.com/440300-inspection/71a5ff9a-f3e7-4b3a-955f-0e8a47cb7317.jpg.296x216.jpg', '新天地名居一房，东南向，红本，户型方正实用', '新天地名居  | 1室1厅 | 38.05平米 | 东南 | 简装 | 有电梯', '低楼层(共31层)2005年建板塔结合  -  黄贝岭', '216万', '单价56768元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a3188587-3f11-4af3-8129-2b2774e2f89b.png.296x216.jpg', '5,7号线  太安地铁口 高楼层  看水库全景', '东乐花园  | 4室1厅 | 126.12平米 | 东北 | 简装 | 有电梯', '高楼层(共32层)1994年建板塔结合  -  百仕达', '428万', '单价33936元/平米')
('https://image1.ljcdn.com/440300-inspection/test-6536a279-785b-43a5-a849-124f6768064d.png.296x216.jpg', '地铁口小区  南向看山景  高层一房', '朗钜御风庭  | 1室1厅 | 48.68平米 | 西南 | 其他 | 有电梯', '高楼层(共28层)2004年建板塔结合  -  黄贝岭', '237万', '单价48686元/平米')
('https://image1.ljcdn.com/440300-inspection/c33c6f41-5825-4c94-8618-d2cc0418914e.jpg.296x216.jpg', '广岭家园5+1房 南北通 满五年红本在手 高层装修保养好', '广岭家园  | 5室2厅 | 154.39平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2002年建板塔结合  -  莲塘', '1050万', '单价68010元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cf5a9221-8d92-4889-a4c1-368b388dbbb1.png.296x216.jpg', '罗湖金岸，南向两房看香港山，口岸物业，国贸商圈', '罗湖金岸大厦  | 2室1厅 | 43.45平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2003年建板塔结合  -  罗湖口岸', '200万', '单价46030元/平米')
('https://image1.ljcdn.com/440300-inspection/test-450d2c81-931e-4abe-9e3c-6cc37c01d903.png.296x216.jpg', '新银座华庭 经典两房一厅 朝南向 安静 采光通风佳', '新银座华庭  | 2室1厅 | 67.97平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2004年建板塔结合  -  罗湖口岸', '356万', '单价52377元/平米')
('https://image1.ljcdn.com/440300-inspection/015829bf-9390-48c6-acb7-ffdadb20efb8.jpg.296x216.jpg', '高层东南看湖景，端头阔气层高，无个税红本，翠园东晓', '今日家园  | 4室2厅 | 115.92平米 | 东南 | 精装 | 有电梯', '高楼层(共25层)2002年建板塔结合  -  布心', '550万', '单价47447元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ec525ff4-c888-4169-aa56-ecf87ed188bc.png.296x216.jpg', '看三色180度景观 敞亮通透居家两房', '万事达名苑  | 2室1厅 | 68.68平米 | 东南 西南 | 精装 | 有电梯', '高楼层(共31层)2000年建板塔结合  -  百仕达', '380万', '单价55330元/平米')
('https://image1.ljcdn.com/440300-inspection/14c01753-2b21-4842-930c-c9570d20ac6a.jpg.296x216.jpg', '鸿翔花园 南向看花园  带平台 精装修 业主诚心出售', '鸿翔花园  | 5室2厅 | 162.24平米 | 西南 | 精装 | 有电梯', '低楼层(共31层)2006年建板塔结合  -  地王', '1350万', '单价83211元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f9749494-1335-4679-90ae-20e754018ca8.png.296x216.jpg', '丹枫白露大两房满5年朝西南诚心出售', '丹枫白露城东1号  | 2室1厅 | 93.42平米 | 西南 | 其他 | 有电梯', '低楼层(共35层)2003年建塔楼  -  黄贝岭', '393万', '单价42069元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9f424b16-dd33-4ad4-9507-9bdb05bd28b4.png.296x216.jpg', '红桂皇冠标准两房 户型方正 满五年合适刚需', '红桂皇冠  | 2室1厅 | 37.39平米 | 西 | 简装 | 有电梯', '中楼层(共26层)2007年建板塔结合  -  地王', '209万', '单价55898元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3a3947e9-943e-464b-9b5c-5b989abc5854.png.296x216.jpg', '东方都会一房户型方正 精装修 高层视野好 双地铁物', '京基东方都会  | 1室1厅 | 34.99平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2004年建塔楼  -  新秀', '182万', '单价52015元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f76d0780-690e-45de-acc1-d7701c2dd69c.png.296x216.jpg', '新天地名居54+9两房，满五，户型方正', '新天地名居  | 2室1厅 | 54.12平米 | 东北 | 其他 | 有电梯', '低楼层(共31层)2005年建板塔结合  -  黄贝岭', '355万', '单价65595元/平米')
('https://image1.ljcdn.com/440300-inspection/test-db669076-6e6c-4fa6-9902-42b9bb0ba0d3.png.296x216.jpg', '友谊大厦业主诚心靠谱卖，看房方便，朝南满两年', '友谊大厦  | 2室1厅 | 49.26平米 | 东南 | 其他 | 有电梯', '中楼层(共24层)1984年建板塔结合  -  春风路', '230万', '单价46692元/平米')
('https://image1.ljcdn.com/440300-inspection/test-37f12eb1-94bb-4dff-bbfb-45f6b44f5a9d.png.296x216.jpg', '正规的大三房，厅出阳台有阳光。', '名骏豪庭  | 3室2厅 | 85.97平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2003年建板塔结合  -  莲塘', '390万', '单价45365元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2548412c-fb0e-465b-87f7-fb615dc3512a.png.296x216.jpg', '居家小两房！适合小年轻拼搏时刻入手！', '罗湖大厦  | 2室1厅 | 46.46平米 | 南 | 其他 | 有电梯', '低楼层(共18层)1983年建塔楼  -  春风路', '195万', '单价41972元/平米')
('https://image1.ljcdn.com/440300-inspection/test-376c9deb-2e71-4876-b8d5-7e75087c0261.png.296x216.jpg', '长丰苑朝南向单间 满五年 采光好无遮挡 楼下地铁口', '长丰苑  | 1室0厅 | 38.8平米 | 南 | 其他 | 有电梯', '中楼层(共29层)1999年建板塔结合  -  春风路', '143万', '单价36856元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c7a669ee-7b22-456e-9fce-63d0930c915d.png.296x216.jpg', '满二年，装修好，居家安静!螺岭！小区环境不错！', '金城华庭  | 2室2厅 | 55.82平米 | 东北 | 简装 | 有电梯', '低楼层(共24层)2003年建板塔结合  -  螺岭', '415万', '单价74347元/平米')
('https://image1.ljcdn.com/440300-inspection/test-94d24f7b-108f-4b24-a63d-614249c06c14.png.296x216.jpg', '此房满五年，精装修，可拎包入住', '阳光新干线家园  | 2室1厅 | 61.08平米 | 东南 南 | 其他 | 有电梯', '高楼层(共33层)2005年建塔楼  -  春风路', '330万', '单价54028元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b677ce07-b9e2-4d37-b3a3-60885eefe6f9.png.296x216.jpg', '罗湖龙园3房，楼梯8楼，天台隔热，装修精致，看房方便', '龙园山庄  | 3室2厅 | 80.15平米 | 南 | 其他 | 无电梯', '高楼层(共8层)1998年建板塔结合  -  清水河', '300万', '单价37430元/平米')
('https://image1.ljcdn.com/440300-inspection/test-631be691-1258-4f0b-97a7-861e04b8f7c7.png.296x216.jpg', '深中+锦田 大两房 采光好 业主诚心放卖', '嘉多利花园  | 2室1厅 | 72.72平米 | 南 | 其他 | 有电梯', '中楼层(共27层)2002年建板塔结合  -  翠竹', '580万', '单价79758元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9f7eb66e-90e5-4e2d-b193-ee740f5d100c.png.296x216.jpg', '联城美园优质一房 花园泳池小区 近2号线湖贝', '联城美园  | 1室1厅 | 33.11平米 | 西 | 其他 | 有电梯', '低楼层(共35层)2006年建板塔结合  -  春风路', '195万', '单价58895元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2195e1fa-797e-478c-a9fb-2b6c575f2390.png.296x216.jpg', '龙丽园 深中旁边的电梯房  红本在手 精致装修', '龙丽园  | 2室1厅 | 69.77平米 | 西北 | 其他 | 有电梯', '低楼层(共28层)1998年建板塔结合  -  翠竹', '480万', '单价68798元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3abc5038-2683-4034-b19b-abc117b3be41.png.296x216.jpg', '德兴大厦两房出售，红本满五，精装修', '德兴大厦  | 2室1厅 | 38.1平米 | 东北 | 其他 | 有电梯', '低楼层(共30层)1984年建塔楼  -  罗湖口岸', '165万', '单价43308元/平米')
('https://image1.ljcdn.com/440300-inspection/831ca765-cdf8-4392-9acb-96843a63f653.jpg.296x216.jpg', '朝南两房，满两年，安静舒适，交通便利。', '旭飞华达园  | 2室1厅 | 56.72平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2002年建塔楼  -  百仕达', '270万', '单价47603元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5d641c0a-45e7-46c6-9b21-ba24a9c4015e.png.296x216.jpg', '房子采光户型好，价位合适，优质读书两房', '聚龙大厦  | 2室1厅 | 56.34平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2001年建板塔结合  -  螺岭', '335万', '单价59461元/平米')
('https://image1.ljcdn.com/440300-inspection/test-3696f0ff-a764-40c8-89ce-0e05c0db47b0.png.296x216.jpg', '精装三房，带固定车位。业主诚心出售', '鹏兴花园五期  | 3室2厅 | 106.94平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2002年建板塔结合  -  莲塘', '575万', '单价53769元/平米')
('https://image1.ljcdn.com/440300-inspection/test-220f690f-817e-4f16-a8bc-d3e87762f71d.png.296x216.jpg', '钻石时代 小单间户型 自住出租都是可以的', '钻石时代  | 1室0厅 | 26.85平米 | 南 | 其他 | 有电梯', '低楼层(共20层)2008年建板塔结合  -  春风路', '115万', '单价42831元/平米')
('https://image1.ljcdn.com/440300-inspection/test-edfc30b5-7f6a-4d49-9239-0cde8e2453da.png.296x216.jpg', '水厂住宅楼122.97三居室，东湖公园里的家，天然氧吧！', '莲塘供水住宅楼  | 3室2厅 | 122.97平米 | 南 北 | 精装', '高楼层(共6层)板塔结合  -  莲塘', '688万', '单价55949元/平米')
('https://image1.ljcdn.com/440300-inspection/test-10a115e0-fd9f-490c-9576-bbd6262b3ef3.png.296x216.jpg', '海丰苑小三房 户型方正 看房方便 刚需上车三房看过来', '海丰苑大厦  | 3室1厅 | 64.57平米 | 南 | 其他 | 有电梯', '中楼层(共28层)1984年建板塔结合  -  春风路', '300万', '单价46462元/平米')
('https://image1.ljcdn.com/440300-inspection/101af5f1-8844-41e5-85e4-183ff38f255e.jpg.296x216.jpg', '罗湖新秀  安业花园  欧式精装 双公园  诚意出售', '安业花园  | 4室2厅 | 109.76平米 | 东 东北 | 精装 | 有电梯', '低楼层(共14层)2002年建塔楼  -  新秀', '495万', '单价45099元/平米')
('https://image1.ljcdn.com/440300-inspection/test-6580aff1-266a-4d44-b6e2-9013220ef0c4.png.296x216.jpg', '房子满两年无增值税，深小未用，采光佳', '东悦名轩  | 2室2厅 | 64.99平米 | 西南 | 其他 | 有电梯', '中楼层(共33层)2004年建板塔结合  -  东门', '386万', '单价59394元/平米')
('https://image1.ljcdn.com/440300-inspection/test-60546942-d56a-4eda-a9ad-c6436d18bcf5.png.296x216.jpg', '联城美园高层少有的大阳台两房 地铁口安静花园小区', '联城美园  | 2室1厅 | 63.15平米 | 南 | 其他 | 有电梯', '高楼层(共35层)2006年建板塔结合  -  春风路', '360万', '单价57008元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ac413e32-2751-4d76-8e5c-55da166e0dac.png.296x216.jpg', '满五唯一，百仕达片区，小区带公园，游泳池登山道', '雍翠华府  | 2室2厅 | 68.06平米 | 东 东南 | 其他 | 有电梯', '中楼层(共35层)2004年建板塔结合  -  布心', '368万', '单价54070元/平米')
('https://image1.ljcdn.com/440300-inspection/test-13b3052b-8191-42f4-9117-7df0af9935b1.png.296x216.jpg', '嘉多利花园 3室2厅 960万', '嘉多利花园  | 3室2厅 | 113.99平米 | 南 北 | 简装 | 有电梯', '中楼层(共25层)2001年建板塔结合  -  翠竹', '960万', '单价84218元/平米')
('https://image1.ljcdn.com/440300-inspection/test-5a0b528e-d6b5-412a-88af-e9685d96fba6.png.296x216.jpg', '翠盈嘉园 精装修 客厅出阳台 楼层好视野开阔 品质小区', '翠盈嘉园  | 2室1厅 | 68.68平米 | 东 北 | 精装 | 有电梯', '中楼层(共34层)2002年建板塔结合  -  洪湖', '380万', '单价55330元/平米')
('https://image1.ljcdn.com/440300-inspection/f0d68fad-903d-4084-985c-1f459258fa5d.jpg.296x216.jpg', '罗湖新秀 满五唯一  户型方正实用 双地铁物业', '京基东方都会  | 1室1厅 | 35.53平米 | 西 | 其他 | 有电梯', '低楼层(共32层)2004年建板塔结合  -  新秀', '177万', '单价49818元/平米')
('https://image1.ljcdn.com/440300-inspection/test-1179834e-6ad7-4a3c-9b25-90108b5b9277.png.296x216.jpg', '罗湖金岸两室一厅，户型方正，双地铁物业 ，采光好', '罗湖金岸大厦  | 2室1厅 | 61.42平米 | 西北 | 其他 | 有电梯', '高楼层(共33层)2003年建板塔结合  -  罗湖口岸', '238万', '单价38750元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadcbc970d0-7395-48a7-8c37-78caf801e1b7.jpg.296x216.jpg', '黄贝岭地铁口 190万内买两房 交通方便，70年产权住宅', '集浩大厦  | 2室1厅 | 47.43平米 | 南 | 其他 | 有电梯', '高楼层(共26层)1996年建板塔结合  -  黄贝岭', '185万', '单价39005元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ba5b196e-ea9c-439a-b8e3-c6d9a5ddac68.png.296x216.jpg', '满五唯一，视野好，采光通透，业主诚心出售', '万事达名苑  | 2室1厅 | 71.08平米 | 西南 | 简装 | 有电梯', '高楼层(共18层)1999年建板塔结合  -  百仕达', '395万', '单价55572元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f886319c-ae4b-4db9-9209-12813329dd64.png.296x216.jpg', '满五年 税费少  客厅出阳台 朝南 户型方正 实用面积大', '翠竹苑  | 2室1厅 | 50.63平米 | 南 | 其他 | 有电梯', '中楼层(共20层)1983年建塔楼  -  百仕达', '330万', '单价65179元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d2a8f8fc-aff9-4355-8931-d384ece82cec.png.296x216.jpg', '赠送露台适合改善，南向采光通透，满五唯一，业主诚售', '新世界鹿茵翠地  | 3室2厅 | 105.52平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2003年建板塔结合  -  莲塘', '570万', '单价54019元/平米')
('https://image1.ljcdn.com/440300-inspection/5c11dcf5-9794-4782-bde0-1b94d5e425c2.jpg.296x216.jpg', '桐景花园南向三居室，精装修，高楼层景观无遮挡！', '桐景花园  | 3室2厅 | 99.01平米 | 东南 | 精装 | 有电梯', '高楼层(共28层)2002年建板塔结合  -  莲塘', '580万', '单价58580元/平米')
('https://image1.ljcdn.com/440300-inspection/test-093eb660-7592-4715-b06a-da771c4c40e4.png.296x216.jpg', '太安地铁口 喜荟城购物Center 朝南看花园 一手业主', '百仕达乐湖  | 3室2厅 | 141.96平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2008年建板塔结合  -  百仕达', '960万', '单价67625元/平米')
('https://image1.ljcdn.com/440300-inspection/test-009ab457-00e6-49e6-863f-d567a4dbff3c.png.296x216.jpg', '罗湖万象4地铁口，深圳书城旁，方正大3房，主卧带卫', '嘉宾花园  | 3室1厅 | 112.4平米 | 东 北 | 其他 | 有电梯', '中楼层(共27层)1992年建板塔结合  -  万象城', '475万', '单价42260元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c48618e2-3224-42c6-afbf-c4eb324fbddb.png.296x216.jpg', '玉雅居 3室1厅 378万', '玉雅居  | 3室1厅 | 76.43平米 | 南 | 精装 | 有电梯', '中楼层(共11层)1998年建板塔结合  -  莲塘', '378万', '单价49458元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4962d189-1878-408d-9897-a4f79ccf47d5.png.296x216.jpg', '源兴居 高楼层 无遮挡 满两年 带阳台 安静宜居 地铁', '源兴居  | 2室1厅 | 53.13平米 | 北 | 其他 | 有电梯', '高楼层(共32层)2002年建板塔结合  -  洪湖', '265万', '单价49878元/平米')
('https://image1.ljcdn.com/440300-inspection/test-895014fd-41ba-4df5-b636-1b1addab24b1.png.296x216.jpg', '心怡花园 在中间 两房 南向看花园的高层', '心怡花园  | 2室1厅 | 82.04平米 | 东南 | 其他 | 有电梯', '中楼层(共11层)2002年建板塔结合  -  布心', '420万', '单价51195元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload5b6c227e-2597-4ae9-b918-395d848b8ca8.jpg.296x216.jpg', '仙桐御景 3室2厅 475万', '仙桐御景  | 3室2厅 | 92.84平米 | 西北 | 其他 | 有电梯', '中楼层(共17层)2004年建板塔结合  -  莲塘', '475万', '单价51164元/平米')
('https://image1.ljcdn.com/440300-inspection/test-9c00c727-c63a-4216-8bb4-7b26adaf7691.png.296x216.jpg', '鹏兴花园一期优质三房，满五年，厅出阳台朝南', '鹏兴花园一期  | 3室2厅 | 103.85平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1998年建板塔结合  -  莲塘', '530万', '单价51036元/平米')
