('https://image1.ljcdn.com/440100-inspection/test-7845d8b3-7a3d-469f-9ab5-7d66d97d3e9f.png.296x216.jpg', '荔港南湾 2室2厅 300万', '荔港南湾  | 2室2厅 | 73.3平米 | 北 | 简装 | 有电梯', '低楼层(共32层)2008年建塔楼  -  南岸路', '300万', '单价40928元/平米')
('https://image1.ljcdn.com/440100-inspection/6c091960-d6c1-4bc6-84c7-e59d270a6622.jpg.296x216.jpg', '荔港南湾 精致装修四房 采光好', '荔港南湾  | 4室2厅 | 102.18平米 | 西南 | 简装 | 有电梯', '低楼层(共28层)2008年建塔楼  -  南岸路', '380万', '单价37190元/平米')
('https://image1.ljcdn.com/440100-inspection/6f69a21c-b4c3-456a-966b-48d88c30c17d.JPG.296x216.jpg', '东鹏花园三期 2室1厅 206万', '东鹏花园三期  | 2室1厅 | 67平米 | 南 | 简装 | 无电梯', '高楼层(共9层)1999年建塔楼  -  坑口', '206万', '单价30747元/平米')
('https://image1.ljcdn.com/440100-inspection/ec846551-7a2f-4c08-a0ad-359188f4e1c8.jpg.296x216.jpg', '保利塞纳维拉 3室2厅 325万', '保利塞纳维拉  | 3室2厅 | 104.86平米 | 东北 | 其他 | 有电梯', '高楼层(共18层)2015年建塔楼  -  龙溪', '325万', '单价30994元/平米')
('https://image1.ljcdn.com/440100-inspection/239873d3-801f-431b-a0e8-3f77eff495e5.jpg.296x216.jpg', '恒荔湾畔 两房一厅 交通便利', '恒荔湾畔  | 2室2厅 | 72平米 | 东北 | 其他 | 有电梯', '低楼层(共31层)2008年建塔楼  -  芳村大道', '330万', '单价45834元/平米')
('https://image1.ljcdn.com/440100-inspection/b93107ea-bbdb-410f-ac14-48fd0abe93e9.jpg.296x216.jpg', '新世界逸彩庭园 地铁5号线 配套完善', '新世界逸彩庭园E区  | 2室2厅 | 74平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2007年建塔楼  -  滘口', '290万', '单价39190元/平米')
('https://image1.ljcdn.com/440100-inspection/0d55c37e-8017-44f0-81be-ed3d55c0fcec.jpg.296x216.jpg', '世纪广场 封闭式小区 看楼方便', '世纪广场  | 3室2厅 | 93平米 | 东北 | 其他 | 有电梯', '高楼层(共28层)1999年建塔楼  -  陈家祠', '415万', '单价44624元/平米')
('https://image1.ljcdn.com/440100-inspection/de7542a8-abd7-4c64-91c2-c1029e04d378.jpg.296x216.jpg', '园景单位 证够五年 南北对流 小区管理 成熟配套', '芬芳小区  | 3室1厅 | 82.69平米 | 南 | 简装 | 无电梯', '高楼层(共9层)1996年建塔楼  -  汾水', '188万', '单价22736元/平米')
('https://image1.ljcdn.com/440100-inspection/5a9bb613-6bcf-4ae8-9ac4-1469d66f6cfb.jpg.296x216.jpg', '保利塞纳维拉 4室2厅 418万', '保利塞纳维拉  | 4室2厅 | 132.49平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2015年建塔楼  -  龙溪', '418万', '单价31550元/平米')
('https://image1.ljcdn.com/440100-inspection/74fa9dfa-9579-4ca8-bb12-fc959161f3a3.jpg.296x216.jpg', '保利塞纳维拉 2室2厅 233万', '保利塞纳维拉  | 2室2厅 | 70.53平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2015年建塔楼  -  龙溪', '233万', '单价33036元/平米')
('https://image1.ljcdn.com/440100-inspection/d58cc345-e823-4913-8714-00f50345616a.jpg.296x216.jpg', '珠岛花园 精装两房 通风采光好 双阳台', '珠岛花园  | 2室1厅 | 63.65平米 | 东 西 | 其他 | 无电梯', '低楼层(共9层)1995年建塔楼  -  大坦沙', '191万', '单价30008元/平米')
('https://image1.ljcdn.com/440100-inspection/00adbdc8-d07d-4d52-b0ec-fff8d983a6ac.jpg.296x216.jpg', '逸彩庭园 西北3房 位置安静 望花园', '新世界逸彩庭园朗逸庭  | 3室2厅 | 101平米 | 西北 | 其他 | 有电梯', '低楼层(共25层)2007年建塔楼  -  滘口', '375万', '单价37129元/平米')
('https://image1.ljcdn.com/440100-inspection/b2d429ae-00b5-4aa4-9d7b-cc9d30ffe73d.jpg.296x216.jpg', '东漖北路 2室1厅 205万', '东漖北路  | 2室1厅 | 64.14平米 | 北 | 其他', '中楼层(共9层)塔楼  -  茶滘', '205万', '单价31962元/平米')
('https://image1.ljcdn.com/440100-inspection/d3e9d673-378d-450b-b0d1-876e3d0cc1da.JPG.296x216.jpg', '金道花园 3室2厅 290万', '金道花园  | 3室2厅 | 104.21平米 | 西北 | 其他 | 有电梯', '中楼层(共22层)2000年建塔楼  -  鹤洞', '290万', '单价27829元/平米')
('https://image1.ljcdn.com/440100-inspection/9b986170-b36b-4019-98aa-95f3c9fd6d06.jpg.296x216.jpg', '文昌南路 方正2房 西南单边 业主诚心放卖 看房方便', '文昌南路  | 2室1厅 | 53.8平米 | 西南 | 简装', '高楼层(共8层)2010年建塔楼  -  西关', '159万', '单价29554元/平米')
('https://image1.ljcdn.com/440100-inspection/34e943f0-516d-4be2-b485-b7c95ce103c6.jpg.296x216.jpg', '金兰苑 配套成熟 交通便利', '金兰苑  | 3室1厅 | 69平米 | 东南 | 其他 | 无电梯', '低楼层(共9层)2001年建塔楼  -  汾水', '218万', '单价31595元/平米')
('https://image1.ljcdn.com/440100-inspection/5832005e-3019-4587-b800-6753c9b171a2.jpg.296x216.jpg', '怡芳苑 中层两房 户型方正 南北对流', '怡芳苑  | 2室1厅 | 68平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1998年建塔楼  -  花地大道', '215万', '单价31618元/平米')
('https://image1.ljcdn.com/440100-inspection/e98b77b5-c4a4-4850-a30d-29bb30927f48.jpg.296x216.jpg', '恒荔湾畔 2室2厅 345万', '恒荔湾畔  | 2室2厅 | 72.73平米 | 西南 | 其他 | 有电梯', '低楼层(共31层)2008年建塔楼  -  芳村大道', '345万', '单价47436元/平米')
