('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '110万', '单价12108元/平米')
('', '卓达太阳城 3室2厅 165万', '卓达太阳城  ', '中楼层(共32层)板楼  -  栾城县', '165万', '单价11957元/平米')
('', '卓达太阳城希望之洲 3室2厅 157万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '157万', '单价11545元/平米')
('', '卓达太阳城希望之洲 2室2厅 120万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '120万', '单价13044元/平米')
('', '卓达太阳城希望之洲 1室1厅 51万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '51万', '单价11487元/平米')
('', '卓达太阳城希望之洲 2室2厅 115万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '115万', '单价12476元/平米')
('', '卓达太阳城希望之洲 2室2厅 115万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '115万', '单价12515元/平米')
('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '110万', '单价11931元/平米')
('', '卓达太阳城 2室2厅 140万', '卓达太阳城  ', '中楼层(共32层)板楼  -  栾城县', '140万', '单价14737元/平米')
('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '110万', '单价12004元/平米')
('', '卓达太阳城希望之洲 2室2厅 123万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '123万', '单价13443元/平米')
('', '卓达太阳城希望之洲 2室2厅 121万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '121万', '单价13297元/平米')
('', '卓达太阳城希望之洲 2室2厅 106万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '106万', '单价11526元/平米')
('', '自由之邦 6室4厅 420万', '自由之邦  ', '高楼层(共32层)板楼  -  栾城县', '420万', '单价13196元/平米')
('', '卓达太阳城希望之洲 2室2厅 111万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '111万', '单价12146元/平米')
('', '卓达太阳城 2室1厅 105万', '卓达太阳城  ', '低楼层(共32层)板楼  -  栾城县', '105万', '单价13462元/平米')
('', '卓达太阳城希望之洲 1室1厅 50万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '50万', '单价11262元/平米')
('', '卓达太阳城希望之洲 3室2厅 160万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '160万', '单价12076元/平米')
('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '低楼层(共12层)板楼  -  栾城县', '110万', '单价11734元/平米')
('', '卓达太阳城 3室2厅 168万', '卓达太阳城  ', '高楼层(共31层)板楼  -  栾城县', '168万', '单价12632元/平米')
('', '卓达太阳城希望之洲 2室2厅 108万', '卓达太阳城希望之洲  ', '中楼层(共32层)暂无数据  -  栾城县', '108万', '单价11758元/平米')
('', '卓达太阳城 2室2厅 108万', '卓达太阳城  ', '低楼层(共32层)板楼  -  栾城县', '108万', '单价11830元/平米')
('', '卓达太阳城 3室2厅 170万', '卓达太阳城  ', '低楼层(共32层)板楼  -  栾城县', '170万', '单价12278元/平米')
('', '卓达太阳城希望之洲 1室1厅 72万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '72万', '单价12997元/平米')
('', '卓达太阳城希望之洲 2室2厅 107万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '107万', '单价11588元/平米')
('', '自由之邦 3室2厅 160万', '自由之邦  ', '高楼层(共32层)板楼  -  栾城县', '160万', '单价11595元/平米')
('', '卓达太阳城希望之洲 2室2厅 116万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '116万', '单价12693元/平米')
('', '卓达太阳城希望之洲 2室2厅 108万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '108万', '单价11758元/平米')
('', '卓达太阳城一期别墅 5室2厅 420万', '卓达太阳城一期别墅  ', '3层暂无数据  -  栾城县', '420万', '单价18667元/平米')
('', '自由之邦 3室2厅 150万', '自由之邦  ', '低楼层(共32层)板楼  -  栾城县', '150万', '单价10949元/平米')
('', '卓达太阳城希望之洲 2室2厅 118万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '118万', '单价12912元/平米')
('', '卓达太阳城希望之洲 2室2厅 120万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价13016元/平米')
('', '卓达太阳城希望之洲 2室2厅 115万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '115万', '单价12520元/平米')
('', '自由之邦 3室2厅 165万', '自由之邦  ', '中楼层(共32层)暂无数据  -  栾城县', '165万', '单价11585元/平米')
('', '卓达太阳城希望之洲 2室2厅 120万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价13064元/平米')
('', '卓达太阳城希望之洲 1室1厅 70万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '70万', '单价12636元/平米')
('', '自由之邦 3室2厅 155万', '自由之邦  ', '中楼层(共32层)板楼  -  栾城县', '155万', '单价10900元/平米')
('', '卓达太阳城希望之洲 2室1厅 120万', '卓达太阳城希望之洲  ', '低楼层(共32层)暂无数据  -  栾城县', '120万', '单价13135元/平米')
('', '卓达太阳城希望之洲 2室2厅 118万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '118万', '单价12914元/平米')
('', '卓达太阳城希望之洲 2室2厅 106万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '106万', '单价11599元/平米')
('', '自由之邦 3室2厅 155万', '自由之邦  ', '中楼层(共32层)板楼  -  栾城县', '155万', '单价12302元/平米')
('', '卓达太阳城 1室1厅 80万', '卓达太阳城  ', '中楼层(共32层)板楼  -  栾城县', '80万', '单价14653元/平米')
('', '卓达太阳城 2室2厅 120万', '卓达太阳城  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价13540元/平米')
('', '卓达太阳城希望之洲 2室2厅 108万', '卓达太阳城希望之洲  ', '低楼层(共32层)暂无数据  -  栾城县', '108万', '单价11758元/平米')
('', '卓达太阳城 1室1厅 65万', '卓达太阳城  ', '低楼层(共32层)板楼  -  栾城县', '65万', '单价14647元/平米')
('', '卓达太阳城 2室1厅 103万', '卓达太阳城  ', '低楼层(共32层)板楼  -  栾城县', '103万', '单价11250元/平米')
('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '110万', '单价11975元/平米')
('', '卓达太阳城希望之洲 2室2厅 120万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价13064元/平米')
('', '自由之邦 2室2厅 113万', '自由之邦  ', '高楼层(共32层)板楼  -  栾城县', '113万', '单价12302元/平米')
('', '自由之邦 3室2厅 160万', '自由之邦  ', '低楼层(共32层)板楼  -  栾城县', '160万', '单价12619元/平米')
('', '卓达太阳城 2室2厅 120万', '卓达太阳城  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价12961元/平米')
('', '卓达太阳城希望之洲 4室2厅 190万', '卓达太阳城希望之洲  ', '高楼层(共12层)板楼  -  栾城县', '190万', '单价11516元/平米')
('', '惠源小区西区 3室2厅 117万', '惠源小区西区  ', '高楼层(共6层)板楼  -  栾城县', '117万', '单价8897元/平米')
('', '自由之邦 2室2厅 125万', '自由之邦  ', '高楼层(共32层)暂无数据  -  栾城县', '125万', '单价12850元/平米')
('', '卓达太阳城希望之洲 2室2厅 111万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '111万', '单价12146元/平米')
('', '卓达太阳城希望之洲 1室1厅 69万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '69万', '单价12411元/平米')
('', '卓达太阳城 1室1厅 50万', '卓达太阳城  ', '高楼层(共32层)板楼  -  栾城县', '50万', '单价11305元/平米')
('', '卓达太阳城希望之洲 2室2厅 115万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '115万', '单价12520元/平米')
('', '卓达太阳城希望之洲 2室2厅 118万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '118万', '单价12846元/平米')
('', '卓达太阳城希望之洲 4室2厅 190万', '卓达太阳城希望之洲  ', '高楼层(共12层)板楼  -  栾城县', '190万', '单价11516元/平米')
('', '自由之邦 3室2厅 180万', '自由之邦  ', '中楼层(共32层)板楼  -  栾城县', '180万', '单价12559元/平米')
('', '卓达太阳城希望之洲 3室2厅 165万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '165万', '单价11803元/平米')
('', '卓达太阳城 2室2厅 110万', '卓达太阳城  ', '高楼层(共32层)板楼  -  栾城县', '110万', '单价11878元/平米')
('', '卓达太阳城希望之洲 2室2厅 112万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '112万', '单价12153元/平米')
('', '卓达太阳城一期别墅 4室2厅 320万', '卓达太阳城一期别墅  ', '未知(共0层)暂无数据  -  栾城县', '320万', '单价17298元/平米')
('', '自由之邦 3室2厅 175万', '自由之邦  ', '低楼层(共32层)板楼  -  栾城县', '175万', '单价13802元/平米')
('', '卓达太阳城 2室1厅 113万', '卓达太阳城  ', '高楼层(共32层)板楼  -  栾城县', '113万', '单价12000元/平米')
('', '卓达太阳城希望之洲 3室2厅 170万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '170万', '单价12541元/平米')
('', '卓达太阳城希望之洲 2室2厅 125万', '卓达太阳城希望之洲  ', '低楼层(共12层)板楼  -  栾城县', '125万', '单价13561元/平米')
('', '卓达太阳城希望之洲 2室2厅 115万', '卓达太阳城希望之洲  ', '中楼层(共32层)暂无数据  -  栾城县', '115万', '单价12528元/平米')
('', '卓达太阳城希望之洲 2室2厅 108万', '卓达太阳城希望之洲  ', '高楼层(共32层)暂无数据  -  栾城县', '108万', '单价11839元/平米')
('', '卓达太阳城希望之洲 2室2厅 114万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '114万', '单价12411元/平米')
('', '裕通小区 2室2厅 105万', '裕通小区  ', '中楼层(共7层)板楼  -  栾城县', '105万', '单价11011元/平米')
('', '卓达太阳城希望之洲 2室1厅 119万', '卓达太阳城希望之洲  ', '高楼层(共32层)暂无数据  -  栾城县', '119万', '单价12955元/平米')
('', '西街花园 3室2厅 125万', '西街花园  ', '中楼层(共7层)暂无数据  -  栾城县', '125万', '单价8866元/平米')
('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '110万', '单价11971元/平米')
('', '东坡家园 3室2厅 112万', '东坡家园  ', '高楼层(共6层)板楼  -  栾城县', '112万', '单价8819元/平米')
('', '卓达太阳城希望之洲 2室1厅 111万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '111万', '单价12066元/平米')
('', '栾城天山水榭花都 3室2厅 159万', '栾城天山水榭花都  ', '中楼层(共5层)板楼  -  栾城县', '159万', '单价11119元/平米')
('', '卓达太阳城希望之洲 2室2厅 110万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '110万', '单价11971元/平米')
('', '惠源小区西区 3室2厅 115万', '惠源小区西区  ', '低楼层(共6层)板楼  -  栾城县', '115万', '单价9228元/平米')
('', '卓达太阳城 2室2厅 120万', '卓达太阳城  ', '高楼层(共32层)板楼  -  栾城县', '120万', '单价12996元/平米')
('', '自由之邦 2室2厅 94.65万', '自由之邦  ', '中楼层(共32层)板楼  -  栾城县', '94.7万', '单价10000元/平米')
('', '卓达太阳城希望之洲 1室1厅 78万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '78万', '单价14029元/平米')
('', '东坡家园 2室2厅 93万', '东坡家园  ', '低楼层(共6层)板楼  -  栾城县', '93万', '单价9915元/平米')
('', '卓达太阳城 2室1厅 120万', '卓达太阳城  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价13044元/平米')
('', '卓达太阳城希望之洲 2室2厅 115万', '卓达太阳城希望之洲  ', '中楼层(共12层)板楼  -  栾城县', '115万', '单价12500元/平米')
('', '金方城 3室2厅 115万', '金方城  ', '高楼层(共6层)板楼  -  栾城县', '115万', '单价8274元/平米')
('', '卓达太阳城希望之洲 1室1厅 50万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '50万', '单价11112元/平米')
('', '卓达太阳城 2室2厅 103万', '卓达太阳城  ', '高楼层(共32层)板楼  -  栾城县', '103万', '单价13206元/平米')
('', '惠源小区东区 3室2厅 118万', '惠源小区东区  ', '高楼层(共6层)板楼  -  栾城县', '118万', '单价9183元/平米')
('', '卓达太阳城希望之洲 2室2厅 120万', '卓达太阳城希望之洲  ', '中楼层(共32层)板楼  -  栾城县', '120万', '单价12766元/平米')
('', '卓达太阳城 2室1厅 110万', '卓达太阳城  ', '高楼层(共32层)板楼  -  栾城县', '110万', '单价14103元/平米')
('', '自由之邦 2室2厅 125万', '自由之邦  ', '高楼层(共32层)板楼  -  栾城县', '125万', '单价13737元/平米')
('', '卓达太阳城希望之洲 2室1厅 130万', '卓达太阳城希望之洲  ', '低楼层(共12层)板楼  -  栾城县', '130万', '单价14208元/平米')
('', '卓达太阳城希望之洲 2室2厅 120万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '120万', '单价12904元/平米')
('', '卓达太阳城希望之洲 2室1厅 120万', '卓达太阳城希望之洲  ', '高楼层(共32层)板楼  -  栾城县', '120万', '单价13484元/平米')
('', '卓达太阳城希望之洲 3室2厅 190万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '190万', '单价13572元/平米')
('', 'lianjia.卓达太阳城南北朝向通风好经典两居室', '卓达太阳城  ', '高楼层(共31层)板楼  -  栾城县', '125万', '单价13533元/平米')
('', '卓达太阳城希望之洲 2室1厅 108万', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '108万', '单价11822元/平米')
('', '卓达太阳城希望之洲中间楼层两居室，总价低，诚心出售', '卓达太阳城希望之洲  ', '低楼层(共32层)板楼  -  栾城县', '115万', '单价12967元/平米')
