('https://image1.ljcdn.com/440100-inspection/94cbd086-7c5d-4f16-a8fe-0a0e48951ae9.jpg.296x216.jpg', '云山雅苑 高层2房 看万达景观', '云山雅苑  | 2室2厅 | 69.6平米 | 西 | 精装 | 有电梯', '高楼层(共18层)2008年建塔楼  -  广园路', '425万', '单价61064元/平米')
('https://image1.ljcdn.com/440100-inspection/013ec66d-4b79-4676-adf7-823ecb52918e.JPG.296x216.jpg', '云映阁 3室1厅 188万', '云映阁  | 3室1厅 | 59平米 | 南 | 精装 | 无电梯', '高楼层(共9层)1998年建塔楼  -  机场路', '188万', '单价31865元/平米')
('https://image1.ljcdn.com/440100-inspection/f8ad3910-1033-42db-b9b1-5a261a7acc71.jpg.296x216.jpg', '广州中医药大学宿舍 3室2厅 340万', '广州中医药大学宿舍  | 3室2厅 | 86.19平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1988年建塔楼  -  广园路', '340万', '单价39448元/平米')
('https://image1.ljcdn.com/440100-inspection/afb3ed50-8f95-42f6-b4a7-a7429bebd5d4.jpg.296x216.jpg', '旧云东小区 3室2厅 283万', '旧云东小区  | 3室2厅 | 90.94平米 | 西北 | 其他', '低楼层(共6层)1997年建塔楼  -  同和', '283万', '单价31120元/平米')
('https://image1.ljcdn.com/440100-inspection/dab9359c-dbe9-4b30-80c8-34e7846ab3c1.jpg.296x216.jpg', '富力半岛 实用大三房', '富力半岛花园  | 3室1厅 | 104.57平米 | 东北 | 其他 | 有电梯', '低楼层(共33层)2005年建塔楼  -  罗冲围', '358万', '单价34236元/平米')
('https://image1.ljcdn.com/440100-inspection/1001a742-dcbd-4b52-8bb7-cdc4c835a019.jpg.296x216.jpg', '祥景花园大三房 环境好 格局方正', '祥景花园  | 3室2厅 | 84.22平米 | 北 | 其他 | 无电梯', '高楼层(共9层)1999年建塔楼  -  黄石路', '215万', '单价25529元/平米')
('https://image1.ljcdn.com/440100-inspection/test-4ca21551-8b61-4159-bd04-4f237ccb68b0.png.296x216.jpg', '黄石花园 电梯两房', '黄石花园黄园二街  | 2室1厅 | 87.24平米 | 东南 | 简装 | 有电梯', '低楼层(共14层)1997年建塔楼  -  黄石路', '275万', '单价31523元/平米')
('https://image1.ljcdn.com/440100-inspection/59115f76-d2a6-4f78-b526-e5e794ac173e.jpg.296x216.jpg', '东方明珠花园 2室1厅 365万', '东方明珠花园  | 2室1厅 | 87.26平米 | 西北 | 其他 | 有电梯', '中楼层(共9层)1999年建塔楼  -  白云大道南', '365万', '单价41830元/平米')
('https://image1.ljcdn.com/440100-inspection/8e3d1b81-cbc0-4307-a227-58957064389d.jpg.296x216.jpg', '御金沙 精装两室 近地铁物业', '浔峰御金沙园  | 2室1厅 | 83平米 | 西南 | 精装 | 有电梯', '中楼层(共16层)2012年建塔楼  -  金沙洲', '300万', '单价36145元/平米')
('https://image1.ljcdn.com/440100-inspection/76c36ea8-a0bb-4a6b-9009-16d65be7fd79.jpg.296x216.jpg', '景泰新村景泰东一巷 1室1厅 125万', '景泰新村景泰东一巷  | 1室1厅 | 42.5平米 | 南 | 其他 | 无电梯', '低楼层(共9层)2008年建塔楼  -  广园路', '125万', '单价29412元/平米')
('https://image1.ljcdn.com/440100-inspection/8e9ff3df-c248-4c15-9c17-9ec9e4c28b85.jpg.296x216.jpg', '大院管理  南北对流  方正实用', '农工商宿舍  | 3室2厅 | 106平米 | 南 北 | 其他', '高楼层(共7层)1998年建塔楼  -  同和', '315万', '单价29717元/平米')
('https://image1.ljcdn.com/440100-inspection/test-2c9f8fe6-0249-45fd-ad94-7835a765760e.png.296x216.jpg', '省少教所宿舍 电梯中层 三房带主套 东南向', '省少教所宿舍  | 3室2厅 | 94.32平米 | 南 | 简装', '低楼层(共9层)塔楼  -  白云大道北', '200万', '单价21205元/平米')
('https://image1.ljcdn.com/440100-inspection/91050d36-84d4-4b5a-8a32-00e29b1c1030.jpg.296x216.jpg', '又一居 电梯三房两卫 保养够好 很大很实用 一步到位', '又一居花园  | 3室2厅 | 88.48平米 | 东 | 精装 | 有电梯', '中楼层(共9层)1998年建塔楼  -  机场路', '338万', '单价38201元/平米')
('https://image1.ljcdn.com/440100-inspection/e7e9053f-56c5-429d-9724-e487ccc9623f.jpg.296x216.jpg', '富林居 精致一房 生活便利 靓', '富林居  | 1室1厅 | 37.89平米 | 南 西 | 其他 | 无电梯', '低楼层(共9层)1999年建塔楼  -  同德围', '120万', '单价31671元/平米')
('https://image1.ljcdn.com/440100-inspection/3dc95c5d-ee83-4801-b6a5-cc2f6b7ab67b.JPG.296x216.jpg', '汇侨新城东区 实用三房 配套成熟', '汇侨新城东区  | 3室1厅 | 85.72平米 | 南 | 简装 | 无电梯', '中楼层(共9层)2000年建塔楼  -  新市', '239万', '单价27882元/平米')
('https://image1.ljcdn.com/440100-inspection/6f0b70a4-11f1-4403-a2d6-34ecf1c1e0a3.jpg.296x216.jpg', '同和时代花生 户型方正 安静望花园', '时代花生Ⅱ  | 4室2厅 | 98平米 | 东北 | 其他', '低楼层(共32层)塔楼  -  同和', '420万', '单价42858元/平米')
('https://image1.ljcdn.com/440100-inspection/f378ab99-29cf-4c9e-940d-eeb8a618c428.jpg.296x216.jpg', '松柏新村松柏东街 3室2厅 380万', '松柏新村松柏东街  | 3室2厅 | 101平米 | 东南 | 其他 | 无电梯', '高楼层(共8层)1996年建塔楼  -  广园路', '380万', '单价37624元/平米')
('https://image1.ljcdn.com/440100-inspection/f778a70e-4944-4ee6-9637-319fcfe1cbe6.jpg.296x216.jpg', '南航新村 电梯三房 户型方正', '南航新村  | 3室2厅 | 86平米 | 东北 | 简装 | 有电梯', '低楼层(共17层)1997年建塔楼  -  新市', '200万', '单价23256元/平米')
('https://image1.ljcdn.com/440100-inspection/d69973c2-6a7e-47f9-9a0b-a5ddab1a5473.jpg.296x216.jpg', '中海金沙馨园 精装三房 交通便利', '中海金沙馨园二期  | 3室2厅 | 99平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2008年建塔楼  -  金沙洲', '325万', '单价32829元/平米')
('https://image1.ljcdn.com/440100-inspection/8e311a9b-0f49-463c-aa01-c5f827c83c39.jpg.296x216.jpg', '广信白兰花园 2室1厅 290万', '广信白兰花园  | 2室1厅 | 72.5平米 | 西 | 简装 | 无电梯', '低楼层(共7层)1998年建塔楼  -  广园路', '290万', '单价40000元/平米')
('https://image1.ljcdn.com/440100-inspection/31ff3471-cf58-4730-8d94-f4a371f1990e.jpg.296x216.jpg', '紫薇花园 实用三房 格局方正 南北对流', '紫薇花园  | 3室1厅 | 110平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2006年建塔楼  -  新市', '440万', '单价40000元/平米')
('https://image1.ljcdn.com/440100-inspection/9029c249-83fa-47dc-8a1d-4fbacd507732.jpg.296x216.jpg', '金碧新城 精装两房改三房 南向证够五年 唯一物业', '金碧新城  | 2室1厅 | 68平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2005年建塔楼  -  石井', '230万', '单价33824元/平米')
('https://image1.ljcdn.com/440100-inspection/6cda95bf-21e6-4be8-a177-ae544c5c22c1.jpg.296x216.jpg', '三元里大道 白沙新村 精致三房 东南向', '白沙新村  | 3室1厅 | 65.18平米 | 东南 | 简装 | 无电梯', '高楼层(共9层)1998年建塔楼  -  机场路', '146万', '单价22400元/平米')
('https://image1.ljcdn.com/440100-inspection/a71e0255-ccae-40c5-b6e1-b86d1306f630.jpg.296x216.jpg', '广州富力城 南向四房 户型方正', '富力城南区  | 4室2厅 | 140.09平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2006年建塔楼  -  白云大道北', '430万', '单价30695元/平米')
('https://image1.ljcdn.com/440100-inspection/d5fefec8-d712-47c1-b88b-983c3e3335b8.jpg.296x216.jpg', '汇侨新城 电梯高层', '汇侨新城南区  | 2室1厅 | 64.15平米 | 南 | 简装 | 有电梯', '高楼层(共17层)2000年建塔楼  -  新市', '220万', '单价34295元/平米')
('https://image1.ljcdn.com/440100-inspection/fe7aaf46-db7e-496a-8959-5373d80f430f.JPG.296x216.jpg', '岭南新世界 2室1厅 333万', '岭南新世界  | 2室1厅 | 73.83平米 | 东 | 其他 | 有电梯', '低楼层(共15层)2001年建塔楼  -  白云大道北', '333万', '单价45104元/平米')
('https://image1.ljcdn.com/440100-inspection/85ff2364-a10f-4314-a781-68a61c4cf6d4.jpg.296x216.jpg', '广州富力城 高层 东南向 大三房', '富力城南区  | 3室2厅 | 111.07平米 | 东南 | 精装 | 有电梯', '高楼层(共18层)2005年建塔楼  -  白云大道北', '368万', '单价33133元/平米')
('https://image1.ljcdn.com/440100-inspection/ef086275-08ae-4a9b-b383-e79f56abf0bc.jpg.296x216.jpg', '汇侨新城 精装修 高层3房改2房', '汇侨新城东区  | 2室2厅 | 85.44平米 | 西南 | 精装 | 无电梯', '高楼层(共9层)2000年建塔楼  -  新市', '200万', '单价23409元/平米')
('https://image1.ljcdn.com/440100-inspection/50c0172b-c920-415d-9bbe-ddac23600cd3.jpg.296x216.jpg', '云苑新村 低层两房 方正南向 配套齐 交通方便', '广园云苑新村  | 2室1厅 | 63平米 | 南 | 简装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  广园路', '170万', '单价26985元/平米')
('https://image1.ljcdn.com/440100-inspection/74c91cc8-5c73-4e8c-ba02-a9c1e8886cf3.jpg.296x216.jpg', '景泰花园 低层三房 精致装修', '景泰花园  | 3室1厅 | 94平米 | 南 | 其他 | 无电梯', '低楼层(共9层)1997年建塔楼  -  大金钟', '280万', '单价29788元/平米')
('https://image1.ljcdn.com/440100-inspection/77e6208b-dafe-450a-8f49-fd0b3017376d.jpg.296x216.jpg', '贝丽花园 1室1厅 170万', '贝丽花园  | 1室1厅 | 50.73平米 | 西北 | 其他 | 有电梯', '低楼层(共15层)2000年建塔楼  -  机场路', '170万', '单价33511元/平米')
('https://image1.ljcdn.com/440100-inspection/14396720-7dad-48d0-8bcd-0d847d7a3ae9.jpg.296x216.jpg', '广州富力城 望花园大三房 保养不错', '富力城南区  | 3室2厅 | 115.17平米 | 西南 | 精装 | 有电梯', '低楼层(共18层)2005年建塔楼  -  白云大道北', '351.3万', '单价30501元/平米')
('https://image1.ljcdn.com/440100-inspection/d11747a4-b879-4a8a-8709-ac54a1b41402.jpg.296x216.jpg', '集贤苑 3室2厅 450万', '集贤苑  | 3室2厅 | 117平米 | 南 | 精装 | 有电梯', '高楼层(共10层)1999年建塔楼  -  白云大道北', '450万', '单价38462元/平米')
('https://image1.ljcdn.com/440100-inspection/fd4407b3-0361-4e46-85dc-60c89cd52916.JPG.296x216.jpg', '云山诗意 4室2厅 700万', '云山诗意  | 4室2厅 | 142.55平米 | 东南 | 精装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  白云大道北', '700万', '单价49106元/平米')
('https://image1.ljcdn.com/440100-inspection/9d105057-43b2-4832-bfb4-18f18b5c26f4.jpg.296x216.jpg', '云山雅苑 2室1厅 450万', '云山雅苑  | 2室1厅 | 69.6平米 | 西 | 其他 | 有电梯', '中楼层(共18层)2008年建塔楼  -  广园路', '450万', '单价64656元/平米')
('https://image1.ljcdn.com/440100-inspection/6823c33c-d7bf-44d9-acf3-e0da13247e64.JPG.296x216.jpg', '广园云苑新村 1室1厅 100万', '广园云苑新村  | 1室1厅 | 32.78平米 | 西 | 其他 | 无电梯', '中楼层(共9层)1999年建塔楼  -  广园路', '100万', '单价30507元/平米')
('https://image1.ljcdn.com/440100-inspection/38609a1a-f857-43af-8a4c-2ad35239bb03.jpg.296x216.jpg', '富力半岛花园 D区三房 望江', '富力半岛花园  | 3室2厅 | 89.56平米 | 西北 | 其他 | 有电梯', '高楼层(共27层)2003年建塔楼  -  罗冲围', '320万', '单价35731元/平米')
('https://image1.ljcdn.com/440100-inspection/42f0302a-e72f-4b02-9c7d-fb7bb9c6888e.jpg.296x216.jpg', '金碧新城 两房大平台 采光通风好', '金碧新城  | 2室1厅 | 72平米 | 东北 | 精装 | 有电梯', '低楼层(共18层)2005年建塔楼  -  石井', '240万', '单价33334元/平米')
('https://image1.ljcdn.com/440100-inspection/b866c9f9-6052-4166-b04d-8fb16d9d0e8a.jpg.296x216.jpg', '广园中路 低层两房 采光通风', '广园中路  | 7室1厅 | 85.87平米 | 南 | 其他', '低楼层(共8层)塔楼  -  广园路', '134万', '单价15605元/平米')
('https://image1.ljcdn.com/440100-inspection/69312c2b-15cf-4310-ada0-467339069c9f.jpg.296x216.jpg', '时代玫瑰园 南向 高层 望花园 安静', '时代玫瑰园  | 3室2厅 | 100.85平米 | 南 | 简装 | 有电梯', '高楼层(共13层)2004年建塔楼  -  白云大道北', '420万', '单价41647元/平米')
('https://image1.ljcdn.com/440100-inspection/c493fb56-ea06-493d-ba7b-5b34a4084522.JPG.296x216.jpg', '飞行小区 3室2厅 285万', '飞行小区  | 3室2厅 | 94.1平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共11层)2000年建塔楼  -  机场路', '285万', '单价30287元/平米')
('https://image1.ljcdn.com/440100-inspection/bd7c95c9-3b9c-4cb7-a1ab-7e3b3c0fb5a2.jpg.296x216.jpg', '云天翠庭 4室1厅 420万', '云天翠庭  | 4室1厅 | 121.38平米 | 东南 | 精装 | 有电梯', '低楼层(共15层)2004年建塔楼  -  机场路', '420万', '单价34603元/平米')
('https://image1.ljcdn.com/440100-inspection/a8655a99-b103-4c7f-a640-261455555a90.jpg.296x216.jpg', '机场路 贝丽花园 电梯两房 格局靓丽', '贝丽花园  | 2室1厅 | 64平米 | 西南 | 其他 | 有电梯', '中楼层(共15层)2009年建塔楼  -  机场路', '268万', '单价41875元/平米')
('https://image1.ljcdn.com/440100-inspection/fbd2d6f9-15d9-4302-a48b-cd5b7d0d2a91.jpg.296x216.jpg', '广园中路 低层两房 采光通风', '广园中路  | 7室1厅 | 77.7平米 | 南 | 其他', '低楼层(共8层)塔楼  -  广园路', '116.6万', '单价15000元/平米')
('https://image1.ljcdn.com/440100-inspection/1d2703b3-781e-40ae-822f-0111a1dd81a2.JPG.296x216.jpg', '金碧新城 实用三房 间隔方正 精装修', '金碧新城  | 3室2厅 | 86平米 | 北 | 简装 | 有电梯', '中楼层(共11层)2004年建塔楼  -  石井', '325万', '单价37791元/平米')
('https://image1.ljcdn.com/440100-inspection/f84e3bc7-481c-4c92-bc91-b4fc0e0902c4.JPG.296x216.jpg', '机安宿舍 2室1厅 170万', '机安宿舍  | 2室1厅 | 59.67平米 | 北 | 简装 | 有电梯', '低楼层(共16层)1995年建塔楼  -  机场路', '170万', '单价28491元/平米')
('https://image1.ljcdn.com/440100-inspection/a64b100a-dd57-4b84-8f29-4f12c21eacf4.jpg.296x216.jpg', '广州富力城 南向 五房经典复式 给你不一样的感觉', '富力城北区  | 5室2厅 | 94.42平米 | 南 | 简装 | 有电梯', '高楼层(共12层)2009年建塔楼  -  白云大道北', '360万', '单价38128元/平米')
('https://image1.ljcdn.com/440100-inspection/e95fe9fd-d1b7-438b-a746-f7671f2f63d2.jpg.296x216.jpg', '御金沙 证过两年 南北对流', '浔峰御金沙园  | 3室2厅 | 103平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2011年建塔楼  -  金沙洲', '430万', '单价41748元/平米')
('https://image1.ljcdn.com/440100-inspection/88793290-d3ce-48ec-a702-8ce43447cb8c.jpg.296x216.jpg', '广州富力城 中层望湖 视野开阔 两套打通', '富力城南区  | 3室2厅 | 91.91平米 | 东 | 其他 | 有电梯', '中楼层(共17层)2007年建塔楼  -  白云大道北', '275万', '单价29921元/平米')
('https://image1.ljcdn.com/440100-inspection/415ca84f-4fe7-449a-959c-6fc9c83f3a74.JPG.296x216.jpg', '贝丽花园 2室2厅 268万', '贝丽花园  | 2室2厅 | 68.19平米 | 东 西 | 精装 | 有电梯', '低楼层(共15层)2009年建塔楼  -  机场路', '268万', '单价39302元/平米')
('https://image1.ljcdn.com/440100-inspection/ced3aa15-dba1-49a0-8d01-6b2a79876204.JPG.296x216.jpg', '岭南新世界 3室2厅 450万', '岭南新世界  | 3室2厅 | 101.2平米 | 西 | 其他 | 有电梯', '中楼层(共16层)2008年建塔楼  -  白云大道北', '450万', '单价44467元/平米')
('https://image1.ljcdn.com/440100-inspection/test-5ade81eb-4860-415c-b921-32a3cd81523a.png.296x216.jpg', '集贤苑 2室2厅 295万', '集贤苑  | 2室2厅 | 82.75平米 | 南 | 简装 | 有电梯', '低楼层(共11层)1999年建塔楼  -  白云大道北', '295万', '单价35650元/平米')
('https://image1.ljcdn.com/440100-inspection/8b0df7fd-dc65-4ee8-b0e6-e40708b30621.jpg.296x216.jpg', '香柏广场 电梯精装3房 带入户花园', '恒骏花园香柏广场  | 3室2厅 | 93.36平米 | 北 | 其他 | 有电梯', '高楼层(共30层)2010年建塔楼  -  同和', '530万', '单价56770元/平米')
('https://image1.ljcdn.com/440100-inspection/test-aed24a59-13ba-4d83-9ec4-d1669c2e225d.png.296x216.jpg', '富力半岛花园 1室1厅 195万', '富力半岛花园  | 1室1厅 | 56.52平米 | 东南 | 其他 | 有电梯', '高楼层(共22层)2005年建塔楼  -  罗冲围', '195万', '单价34502元/平米')
('https://image1.ljcdn.com/440100-inspection/5bbdb41c-81bf-4221-96b7-12e6cc8a7a4a.jpg.296x216.jpg', '景泰名苑 3室2厅 385万', '景泰名苑  | 3室2厅 | 94.45平米 | 东北 | 其他 | 有电梯', '中楼层(共11层)2001年建塔楼  -  广园路', '385万', '单价40763元/平米')
('https://image1.ljcdn.com/440100-inspection/82039d97-c6bc-4ccf-81e1-db0abbf362e5.JPG.296x216.jpg', '机场路华明街白云明珠广场 1室2厅 170万', '机场路华明街白云明珠广场  | 1室2厅 | 49.98平米 | 北 | 其他 | 有电梯', '高楼层(共14层)1996年建塔楼  -  机场路', '170万', '单价34014元/平米')
('https://image1.ljcdn.com/440100-inspection/c9996a3d-d4ca-489b-a2a4-be06440f2861.JPG.296x216.jpg', '汇侨新城 楼梯中高层2房 采光通风好', '汇侨新城北区  | 2室1厅 | 73.98平米 | 南 北 | 精装 | 无电梯', '高楼层(共9层)2000年建塔楼  -  新市', '200万', '单价27035元/平米')
('https://image1.ljcdn.com/440100-inspection/629eef28-b887-4681-97aa-729b1fb6dda9.jpg.296x216.jpg', '南湖生活区 南湖半山东苑 安静望南湖 三房两卫', '南湖半山东苑  | 3室2厅 | 103.98平米 | 西 | 其他 | 有电梯', '中楼层(共28层)2005年建塔楼  -  南湖', '320万', '单价30776元/平米')
('https://image1.ljcdn.com/440100-inspection/77005d7e-2aae-4437-9461-67fa906c86ba.jpg.296x216.jpg', '精装三房带主套 南北对流 户型方正', '浔峰御金沙园  | 3室2厅 | 116.8平米 | 南 北 | 精装 | 有电梯', '高楼层(共25层)2015年建塔楼  -  金沙洲', '460万', '单价39384元/平米')
('https://image1.ljcdn.com/440100-inspection/c28fb4f7-7ef2-480a-bf8b-da4883f6ccd8.JPG.296x216.jpg', '新达路 3室1厅 220万', '新达路  | 3室1厅 | 84.53平米 | 南 | 简装 | 无电梯', '高楼层(共9层)塔楼  -  新市', '220万', '单价26027元/平米')
('https://image1.ljcdn.com/440100-inspection/67207c31-0ea4-408d-baf4-4a6e436ab5f2.jpg.296x216.jpg', '民航小区向云西街 3室1厅 205万', '民航小区向云西街  | 3室1厅 | 72平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1995年建板楼  -  机场路', '205万', '单价28473元/平米')
('https://image1.ljcdn.com/440100-inspection/8b0fb4a4-b37f-4210-96fe-ce17ade74588.jpg.296x216.jpg', '阳光花园 2室1厅 122万', '阳光花园  | 2室1厅 | 46.8平米 | 南 | 其他 | 无电梯', '中楼层(共9层)1997年建塔楼  -  同德围', '122万', '单价26069元/平米')
('https://image1.ljcdn.com/440100-inspection/6c80acef-ba8d-418f-85fb-c7c2b75b1eca.jpg.296x216.jpg', '汇侨新城北区 2室1厅 238万', '汇侨新城北区  | 2室1厅 | 69.45平米 | 东南 | 精装 | 有电梯', '高楼层(共17层)2000年建塔楼  -  新市', '238万', '单价34270元/平米')
('https://image1.ljcdn.com/440100-inspection/9f168908-5917-4988-8ddf-aa3fda7fb1c7.jpg.296x216.jpg', '岭南新世界嘉云府 3室2厅 580万', '岭南新世界嘉云府  | 3室2厅 | 108.36平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  白云大道北', '580万', '单价53526元/平米')
('https://image1.ljcdn.com/440100-inspection/e29e01c3-1f9e-4632-b6a8-29437d860947.jpg.296x216.jpg', '嘉景园 楼梯中层三房 户型方正', '嘉景园  | 3室1厅 | 86平米 | 东 | 其他 | 无电梯', '中楼层(共9层)1997年建塔楼  -  新市', '212万', '单价24652元/平米')
('https://image1.ljcdn.com/440100-inspection/0f86cd30-a5d1-41d5-a4aa-8fb4c276ca40.jpg.296x216.jpg', '富力阳光美居 精装三房 格局方正 随时可', '富力阳光美居  | 3室2厅 | 103平米 | 东南 | 精装 | 有电梯', '中楼层(共16层)2001年建塔楼  -  黄石路', '400万', '单价38835元/平米')
('https://image1.ljcdn.com/440100-inspection/ffc51c08-f64a-4c2f-bcd8-bb700f4322c4.jpg.296x216.jpg', '金域蓝湾 2室2厅 280万', '金域蓝湾  | 2室2厅 | 76.19平米 | 西北 | 其他 | 有电梯', '中楼层(共19层)2008年建塔楼  -  金沙洲', '280万', '单价36751元/平米')
('https://image1.ljcdn.com/440100-inspection/cf2391cf-3bdc-44af-99c3-b37e60f8dd95.jpg.296x216.jpg', '中海金沙馨园二期 金沙洲沙贝 大两房', '中海金沙馨园二期  | 2室2厅 | 80.08平米 | 西北 | 精装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  金沙洲', '268万', '单价33467元/平米')
('https://image1.ljcdn.com/440100-inspection/eac90f01-6ca8-4545-afa9-235fd533ee6b.jpg.296x216.jpg', '岭南新世界映悦园 2室2厅 335万', '岭南新世界映悦园  | 2室2厅 | 76.04平米 | 东南 | 精装 | 有电梯', '高楼层(共9层)2008年建塔楼  -  白云大道北', '335万', '单价44056元/平米')
('https://image1.ljcdn.com/440100-inspection/2676d2bd-ae96-47bd-b42b-579c297528d4.JPG.296x216.jpg', '祥景花园雍翠园 2室1厅 225万', '祥景花园雍翠园  | 2室1厅 | 64.28平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)2000年建塔楼  -  黄石路', '225万', '单价35004元/平米')
('https://image1.ljcdn.com/440100-inspection/1a3f4235-88f2-4253-9a52-59d6fbbffe6a.jpg.296x216.jpg', '汇侨新城 电梯两房 采光好舒适', '汇侨新城北区  | 2室1厅 | 80平米 | 北 | 简装 | 有电梯', '高楼层(共18层)2000年建塔楼  -  新市', '240万', '单价30000元/平米')
('https://image1.ljcdn.com/440100-inspection/3e72fc18-11ca-4740-bb47-c5879eaf87e7.jpg.296x216.jpg', '白兰花园 高层电梯4房 近万达', '广信白兰花园  | 4室1厅 | 82平米 | 南 北 | 简装 | 无电梯', '高楼层(共9层)1998年建塔楼  -  广园路', '370万', '单价45122元/平米')
('https://image1.ljcdn.com/440100-inspection/1372d1fd-acf1-4c6b-9e73-7afb7c347670.jpg.296x216.jpg', '锦翠苑 电梯高层两房 小区管理 望白云山 带天台花园', '金钟横路锦翠苑  | 2室2厅 | 64.1平米 | 东南 东北 | 其他 | 无电梯', '高楼层(共9层)1993年建塔楼  -  广园路', '256万', '单价39938元/平米')
('https://image1.ljcdn.com/440100-inspection/539f5010-f291-47bf-b5e9-af1c228c5b5e.JPG.296x216.jpg', '新兴白云花园  精装修 交通便利 格局方正', '新兴白云花园乐居北街  | 2室2厅 | 62.2平米 | 南 | 其他 | 无电梯', '中楼层(共9层)1999年建塔楼  -  白云大道北', '188万', '单价30226元/平米')
('https://image1.ljcdn.com/440100-inspection/c21de2d3-0b0d-44a0-9166-b83b3fd0f4ef.jpg.296x216.jpg', '贝丽花园 2室2厅 298万', '贝丽花园  | 2室2厅 | 77平米 | 南 北 | 精装 | 有电梯', '低楼层(共15层)2009年建塔楼  -  机场路', '298万', '单价38702元/平米')
