('https://image1.ljcdn.com/440100-inspection/95ddb6b4-f3d6-417d-a50e-7fcb93f5bed8.jpg.296x216.jpg', '保利中环广场 1室0厅 165万', '保利中环广场  | 1室0厅 | 50.39平米 | 东 | 其他 | 有电梯', '中楼层(共36层)2009年建塔楼  -  建设路', '165万', '单价32745元/平米')
('https://image1.ljcdn.com/440100-inspection/df0d4572-78ca-406b-b070-fc9a3cdd30a6.jpg.296x216.jpg', '东海嘉园 方正实用 电梯精装', '东海嘉园  | 3室2厅 | 125平米 | 西南 | 简装 | 有电梯', '低楼层(共30层)2002年建塔楼  -  五羊新城', '790万', '单价63200元/平米')
('https://image1.ljcdn.com/440100-inspection/74fc2cf2-7bcb-44e9-b540-7f16afe716bd.jpg.296x216.jpg', '珍贵小区物业+电梯精装两房+望雕塑公园+交通便利', '下塘西路  | 2室1厅 | 53.68平米 | 南 | 精装 | 有电梯', '高楼层(共9层)塔楼  -  麓景', '235万', '单价43778元/平米')
('https://image1.ljcdn.com/440100-inspection/1958fd35-cfc1-44d6-b0a0-2546cbd5b510.jpg.296x216.jpg', '明月东山 证过两年 环境安静生活便利', '明月东山  | 3室2厅 | 131平米 | 北 | 精装', '低楼层(共8层)塔楼  -  五羊新城', '788万', '单价60153元/平米')
('https://image1.ljcdn.com/440100-inspection/a173036b-0497-4c6c-a9f9-184cb87d3b83.jpg.296x216.jpg', '南向三房 诚心放卖 视野开阔', '金羊花园  | 3室2厅 | 85.79平米 | 南 | 其他 | 无电梯', '高楼层(共9层)2000年建塔楼  -  杨箕', '470万', '单价54785元/平米')
('https://image1.ljcdn.com/440100-inspection/541ae904-b4f7-428e-8174-245773ef2b31.jpg.296x216.jpg', '大德路 中层南北向精装两房 户型方正。', '大德路  | 2室1厅 | 54.73平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)塔楼  -  解放南', '215万', '单价39284元/平米')
('https://image1.ljcdn.com/440100-inspection/55cf1567-d29d-4701-ac8a-630cd7f59668.jpg.296x216.jpg', '金麓山庄 新装修 方正一房一厅', '金麓山庄  | 1室1厅 | 29.84平米 | 东 | 其他 | 有电梯', '中楼层(共8层)2005年建塔楼  -  麓景', '138万', '单价46247元/平米')
('https://image1.ljcdn.com/440100-inspection/ac85efc2-b230-4c99-a132-f7d5aab9cfae.JPG.296x216.jpg', '淘金家园四房 户型方正', '淘金家园  | 4室2厅 | 176.42平米 | 东北 | 精装 | 有电梯', '低楼层(共28层)2005年建塔楼  -  淘金', '1000万', '单价56683元/平米')
('https://image1.ljcdn.com/440100-inspection/test-f8e59f53-6611-4224-8158-835b48af5aa9.png.296x216.jpg', '华侨乐园 3室2厅 500万', '华侨乐园  | 3室2厅 | 133平米 | 西北 | 其他 | 有电梯', '高楼层(共18层)1995年建塔楼  -  淘金', '500万', '单价37594元/平米')
('https://image1.ljcdn.com/440100-inspection/a2e154a8-3252-49b7-ab22-974490b95f29.JPG.296x216.jpg', '水荫路 2室2厅 200万', '水荫路  | 2室2厅 | 53.3平米 | 南 北 | 简装 | 无电梯', '高楼层(共9层)1993年建塔楼  -  水荫', '200万', '单价37524元/平米')
('https://image1.ljcdn.com/440100-inspection/ee1313ac-2a5c-49bc-a2f6-90b6ea4696b5.jpg.296x216.jpg', '朝天路 3室1厅 290万', '朝天路  | 3室1厅 | 64.58平米 | 南 | 其他', '中楼层(共5层)板楼  -  西门口', '290万', '单价44906元/平米')
('https://image1.ljcdn.com/440100-inspection/1fec0c1c-5665-43dc-9da3-ce86830ab574.jpg.296x216.jpg', '富力东堤湾 高层三面单边 通风采光好 无遮挡', '富力东堤湾  | 2室2厅 | 85.56平米 | 西 | 精装 | 有电梯', '高楼层(共31层)2004年建塔楼  -  杨箕', '605万', '单价70711元/平米')
('https://image1.ljcdn.com/440100-inspection/de2f7bda-b78a-4ac3-9946-3821df2de3bf.jpg.296x216.jpg', '小北下塘西碧翠苑 格局方正 带花园', '碧翠苑  | 3室1厅 | 77.02平米 | 东南 | 其他 | 无电梯', '低楼层(共9层)1998年建塔楼  -  麓景', '248万', '单价32200元/平米')
('https://image1.ljcdn.com/440100-inspection/d8ecbf32-aadd-4925-9169-521a580674b2.jpg.296x216.jpg', '东方广场 1室1厅 308万', '东方广场  | 1室1厅 | 42平米 | 东 东南 | 简装 | 有电梯', '低楼层(共32层)1998年建塔楼  -  环市东', '308万', '单价73334元/平米')
('https://image1.ljcdn.com/440100-inspection/e8c65260-4eb9-40f7-9d84-f1478755563a.jpg.296x216.jpg', '起义路侨力大厦高层舒适四房', '侨力大厦  | 4室2厅 | 167.66平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2003年建塔楼  -  解放南', '798万', '单价47597元/平米')
('https://image1.ljcdn.com/440100-inspection/a7e62502-cd71-4ce9-ad45-203d4968f36e.jpg.296x216.jpg', '东风广场 3室2厅 790万', '东风广场  | 3室2厅 | 97.89平米 | 南 | 其他 | 有电梯', '中楼层(共38层)2002年建塔楼  -  东风东', '790万', '单价80703元/平米')
('https://image1.ljcdn.com/440100-inspection/8b812f25-cd1c-46da-84f2-add5b21d2fc5.jpg.296x216.jpg', '五羊小区 小两房一厅 采光通透', '五羊小区  | 2室1厅 | 39.71平米 | 南 北 | 简装 | 无电梯', '中楼层(共9层)塔楼  -  五羊新城', '205万', '单价51625元/平米')
('https://image1.ljcdn.com/440100-inspection/test-b4a032c2-7cc9-4923-aec0-ba8eb1622279.png.296x216.jpg', '实用舒适单位 配套完善', '东兴大厦  | 2室1厅 | 103.13平米 | 西北 | 简装 | 有电梯', '中楼层(共25层)1990年建塔楼  -  环市东', '520万', '单价50422元/平米')
('https://image1.ljcdn.com/440100-inspection/f06479e7-675a-457d-be69-4ba477b5b3ee.jpg.296x216.jpg', '嘉富广场一期 正规三房 全屋明房明厨明卫 低楼层', '嘉富广场  | 3室1厅 | 98.84平米 | 南 北 | 精装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  水荫', '536万', '单价54230元/平米')
('https://image1.ljcdn.com/440100-inspection/6e00b6ed-8503-4297-833a-9e802883cbbe.jpg.296x216.jpg', '实用舒适单位 配套完善', '海印苑  | 4室2厅 | 142.57平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1996年建塔楼  -  东湖', '855万', '单价59971元/平米')
('https://image1.ljcdn.com/440100-inspection/3fd2d995-77d3-4091-aaad-8b74c278c26d.jpg.296x216.jpg', '大沙头电梯1房 户型方正 住宅性质', '东湖铭泰公馆  | 1室1厅 | 41.28平米 | 南 | 其他', '中楼层(共16层)塔楼  -  东湖', '180万', '单价43605元/平米')
('https://image1.ljcdn.com/440100-inspection/db043356-db17-44b6-ab8f-aaaa8d5822e2.jpg.296x216.jpg', '金羊花园 小区管理 原装电梯 南向四房', '金羊花园  | 4室2厅 | 174平米 | 南 | 简装 | 有电梯', '低楼层(共29层)2004年建塔楼  -  杨箕', '1100万', '单价63219元/平米')
('https://image1.ljcdn.com/440100-inspection/521f24be-ae3b-4c8a-8296-313711d19e82.jpg.296x216.jpg', '广怡大厦  电梯高层两房   小区环境好', '广怡大厦  | 2室1厅 | 78.47平米 | 西南 | 精装 | 有电梯', '中楼层(共30层)1998年建塔楼  -  建设路', '560万', '单价71365元/平米')
('https://image1.ljcdn.com/440100-inspection/6100a892-4ab1-4fd3-a2b7-2e394978b15f.jpg.296x216.jpg', '名盛广场 1室1厅 320万', '名盛广场  | 1室1厅 | 81.26平米 | 北 | 其他 | 有电梯', '中楼层(共31层)1993年建塔楼  -  北京路', '320万', '单价39380元/平米')
('https://image1.ljcdn.com/440100-inspection/cf47375b-2509-4655-89a7-58577f60107b.jpg.296x216.jpg', '荣华南 方正三室 *地铁 极少放盘', '中山三路荣华南  | 3室1厅 | 100平米 | 暂无数据 | 其他 | 无电梯', '高楼层(共9层)1998年建塔楼  -  东川路', '353万', '单价35300元/平米')
('https://image1.ljcdn.com/440100-inspection/3b0461a8-7b89-435a-80b2-20002e134251.jpg.296x216.jpg', '翰林阁四房出售', '翰林阁  | 4室2厅 | 173.23平米 | 东南 | 其他 | 有电梯', '中楼层(共30层)2000年建塔楼  -  黄花岗', '999万', '单价57669元/平米')
('https://image1.ljcdn.com/440100-inspection/test-f4092bb2-cafc-4c72-861b-25152d84f1b1.png.296x216.jpg', '水荫路34号大院 一梯两户 南向三房 正在公示加装电梯', '水荫路34号大院  | 3室1厅 | 92.47平米 | 南 | 简装 | 无电梯', '高楼层(共9层)1989年建塔楼  -  水荫', '446万', '单价48232元/平米')
('https://image1.ljcdn.com/440100-inspection/a31e017d-3145-4836-8f97-cb29c8b4859a.jpg.296x216.jpg', '东湖豪苑 3室1厅 750万', '东湖豪苑  | 3室1厅 | 89.87平米 | 西南 | 其他 | 有电梯', '高楼层(共28层)1996年建塔楼  -  东山口', '750万', '单价83454元/平米')
('https://image1.ljcdn.com/440100-inspection/e77bca0e-4d96-4cfb-a90c-5d192e51b465.jpg.296x216.jpg', '下塘新村 3室2厅 400万', '下塘新村  | 3室2厅 | 109.56平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1993年建塔楼  -  麓景', '400万', '单价36510元/平米')
('https://image1.ljcdn.com/440100-inspection/4d0a8ec0-e268-4621-8179-a2c5728c4947.jpg.296x216.jpg', '东山领汇广场 正东靓向三房 精美靓丽装修 安静宜居', '东山领汇广场  | 3室2厅 | 114.05平米 | 东 | 精装 | 有电梯', '低楼层(共35层)2011年建塔楼  -  杨箕', '1000万', '单价87681元/平米')
('https://image1.ljcdn.com/440100-inspection/cf125d65-a01b-4556-9642-abb7978883d6.jpg.296x216.jpg', '北京南路 楼梯高层两房', '北京南路同庆坊  | 2室1厅 | 55.02平米 | 东 西 | 其他', '高楼层(共9层)塔楼  -  海珠广场', '260万', '单价47256元/平米')
('https://image1.ljcdn.com/440100-inspection/d73c598b-597c-43c5-b1e6-f0c0704d1cc7.jpg.296x216.jpg', '东湖豪苑电梯两房出售', '东湖豪苑  | 2室1厅 | 90.53平米 | 东北 | 其他 | 有电梯', '低楼层(共28层)1996年建塔楼  -  东山口', '650万', '单价71800元/平米')
('https://image1.ljcdn.com/440100-inspection/57021a08-abaf-4a21-833d-f5011219ed1e.jpg.296x216.jpg', '南油船舶大厦 两房一厅 户型方正', '广东南油船舶大厦  | 2室1厅 | 55平米 | 东 | 其他', '高楼层(共16层)塔楼  -  越秀南', '240万', '单价43637元/平米')
('https://image1.ljcdn.com/440100-inspection/0f9d180a-6785-47f9-b735-4217ebfd68fe.jpg.296x216.jpg', '达道路寺贝新街 3室2厅 460万', '达道路寺贝新街  | 3室2厅 | 78.79平米 | 南 | 其他 | 无电梯', '中楼层(共7层)塔楼  -  东山口', '460万', '单价58384元/平米')
('https://image1.ljcdn.com/440100-inspection/9a162f41-f3ab-4f53-b66b-09b5bc5215b7.JPG.296x216.jpg', '万福路 3室1厅 260万', '万福路  | 3室1厅 | 68.11平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)塔楼  -  越秀南', '260万', '单价38174元/平米')
('https://image1.ljcdn.com/440100-inspection/a03c195f-1b8e-4c0c-aedf-052415b1c64b.jpg.296x216.jpg', '颐秀华庭 3室1厅 1350万', '颐秀华庭  | 3室1厅 | 118.25平米 | 东南 | 精装', '中楼层(共24层)2005年建塔楼  -  小北', '1350万', '单价114165元/平米')
('https://image1.ljcdn.com/440100-inspection/56792e82-3988-4cfc-afc9-098f34cdb6fa.jpg.296x216.jpg', '永福楼 户型方正 宽敞3房2厅', '永福楼  | 3室2厅 | 110.72平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)1993年建塔楼  -  黄花岗', '480万', '单价43353元/平米')
('https://image1.ljcdn.com/440100-inspection/a3a4729f-37b8-43ea-8f54-6158e1ae1da9.jpg.296x216.jpg', '金悦东山国际公馆精装一房一厅', '金悦东山国际公馆  | 1室1厅 | 51.26平米 | 西南 | 其他 | 有电梯', '低楼层(共31层)2010年建塔楼  -  黄花岗', '245万', '单价47796元/平米')
('https://image1.ljcdn.com/440100-inspection/0d2004b4-b4cf-4c9f-88ed-349f2f77c6d1.jpg.296x216.jpg', '菜园北街 楼梯中层两房', '中山二路  | 2室1厅 | 61.55平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  东川路', '290万', '单价47117元/平米')
('https://image1.ljcdn.com/440100-inspection/a126841b-9310-4522-923b-296565cb9cfd.JPG.296x216.jpg', '北站路北站新街 4室2厅 168万', '北站路北站新街  | 4室2厅 | 53.51平米 | 东南 | 其他', '高楼层(共7层)板楼  -  机场路', '168万', '单价31397元/平米')
('https://image1.ljcdn.com/440100-inspection/dca179c3-f5c2-4685-9d25-d2d6d65c3ba0.jpg.296x216.jpg', '天兴大厦 2室1厅 380万', '天兴大厦  | 2室1厅 | 88.51平米 | 东南 | 其他 | 有电梯', '高楼层(共24层)2004年建塔楼  -  杨箕', '380万', '单价42934元/平米')
('https://image1.ljcdn.com/440100-inspection/1417206d-5122-4b32-9ed8-493fbc8168fb.JPG.296x216.jpg', '金麓山庄 2室1厅 520万', '金麓山庄  | 2室1厅 | 108.88平米 | 西 西北 | 其他 | 有电梯', '中楼层(共9层)2007年建塔楼  -  麓景', '520万', '单价47760元/平米')
('https://image1.ljcdn.com/440100-inspection/f84172cb-0616-4401-b29d-5794d763f6c7.jpg.296x216.jpg', '麓景路 方正实用 交通方便', '麓景路上塘街  | 2室1厅 | 63.14平米 | 南 | 其他 | 无电梯', '高楼层(共8层)1990年建塔楼  -  麓景', '200万', '单价31676元/平米')
('https://image1.ljcdn.com/440100-inspection/7c8f69f4-2d19-4bb3-93d0-ffe8233146f7.jpg.296x216.jpg', '东湖西路 实用两房 通风采光好', '湖滨苑  | 2室2厅 | 60平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)1998年建塔楼  -  东湖', '280万', '单价46667元/平米')
('https://image1.ljcdn.com/440100-inspection/53b169c0-4845-41bd-8bb8-00154ce1430b.jpg.296x216.jpg', '配套设施齐 生活交通便利', '广园西路王圣堂大街  | 3室1厅 | 93平米 | 东南 | 其他', '低楼层(共6层)板楼  -  流花站前', '185万', '单价19893元/平米')
('https://image1.ljcdn.com/440100-inspection/7293a8ac-83fb-4567-904f-b6613ebe5c12.jpg.296x216.jpg', '广南公司宿舍 实用3房 采光通风好', '广园东路  | 3室2厅 | 73平米 | 北 | 精装 | 无电梯', '中楼层(共8层)1999年建塔楼  -  沙河', '220万', '单价30137元/平米')
('https://image1.ljcdn.com/440100-inspection/9d798493-d521-4860-b9c7-07082d0ad394.jpg.296x216.jpg', '淘金家园 高层一房', '淘金家园峯璟  | 1室1厅 | 51.78平米 | 西 | 精装 | 有电梯', '高楼层(共30层)2013年建塔楼  -  淘金', '380万', '单价73388元/平米')
('https://image1.ljcdn.com/440100-inspection/1219b6af-6236-43d7-b53f-5a47460c160a.jpg.296x216.jpg', '麓湖大厦 3室2厅 710万', '麓湖大厦  | 3室2厅 | 123.32平米 | 南 | 其他', '高楼层(共22层)2001年建塔楼  -  麓景', '710万', '单价57574元/平米')
('https://image1.ljcdn.com/440100-inspection/bae989e5-45e1-428e-9a33-81ea4bcee3af.jpg.296x216.jpg', '共和西小区 3室2厅 580万', '共和西小区  | 3室2厅 | 96.82平米 | 北 | 其他 | 有电梯', '中楼层(共31层)1996年建塔楼  -  杨箕', '580万', '单价59905元/平米')
('https://image1.ljcdn.com/440100-inspection/ae30db5f-c496-464a-8460-cb3bc6e67825.jpg.296x216.jpg', '盈湖轩 大面积大房子 业主诚意出售', '麓湖大厦  | 2室2厅 | 171平米 | 西北 | 其他', '低楼层(共22层)2001年建塔楼  -  麓景', '850万', '单价49708元/平米')
('https://image1.ljcdn.com/440100-inspection/c16359bf-29bb-43fe-b669-759196b404d3.jpg.296x216.jpg', '恒福路 楼梯三房', '恒福路  | 3室2厅 | 68.2平米 | 南 北 | 其他 | 有电梯', '低楼层(共10层)塔楼  -  淘金', '235万', '单价34458元/平米')
('https://image1.ljcdn.com/440100-inspection/c4ebb1a5-1dc6-4b71-9d17-a2535e7c1d9d.jpg.296x216.jpg', '华侨乐园 两房一厅 高层', '华侨乐园  | 2室1厅 | 75.54平米 | 南 | 其他 | 有电梯', '高楼层(共26层)1995年建塔楼  -  淘金', '410万', '单价54276元/平米')
('https://image1.ljcdn.com/440100-inspection/a0dc8b11-0651-4423-8a8d-00e505d0c8eb.jpg.296x216.jpg', '保利麓苑 高层 两房两厅', '保利麓苑  | 2室1厅 | 86.35平米 | 西北 | 其他', '高楼层(共33层)塔楼  -  淘金', '480万', '单价55588元/平米')
('https://image1.ljcdn.com/440100-inspection/0b307751-b635-43ad-8716-6344a5e68acb.jpg.296x216.jpg', '下塘西路 3房1厅 260万元', '下塘西路  | 3室1厅 | 76.42平米 | 东南 | 简装 | 无电梯', '中楼层(共9层)塔楼  -  麓景', '260万', '单价34023元/平米')
('https://image1.ljcdn.com/440100-inspection/3e7b59c3-ff5f-48fd-8510-1bce2f69bb1a.jpg.296x216.jpg', '东环路6号大院 安静舒适 方正实用', '东环路6号大院  | 1室1厅 | 52平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1988年建塔楼  -  环市东', '270万', '单价51924元/平米')
('https://image1.ljcdn.com/440100-inspection/e326325a-029d-4412-a4bd-28495660e6c4.jpg.296x216.jpg', '东方花苑 小区管理 西南向 高层望花园', '东方花苑  | 3室2厅 | 106平米 | 西南 | 其他 | 有电梯', '中楼层(共27层)1994年建塔楼  -  五羊新城', '468万', '单价44151元/平米')
('https://image1.ljcdn.com/440100-inspection/b93f5aaa-399d-4b38-9cd1-d2a03ca97cc4.jpg.296x216.jpg', '中山一路中层两房户型方正实用', '东园新村  | 2室1厅 | 56.52平米 | 南 北 | 简装 | 无电梯', '中楼层(共9层)1989年建板楼  -  东山口', '370万', '单价65464元/平米')
('https://image1.ljcdn.com/440100-inspection/5f2dcb93-b485-4b8d-8337-5878085f50bb.jpg.296x216.jpg', '小北地铁口+省公安厅旁+安静两房 诚意出售', '黄华路中约外街  | 2室1厅 | 39.03平米 | 东 西 | 精装 | 无电梯', '中楼层(共9层)1990年建塔楼  -  建设路', '170万', '单价43557元/平米')
('https://image1.ljcdn.com/440100-inspection/e27d4e54-afc5-4af2-95d8-0d60472aad4f.jpg.296x216.jpg', '三元里大道沙涌南 格局方正', '三元里大道沙涌南村南大街  | 2室1厅 | 66.78平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)塔楼  -  三元里', '130万', '单价19467元/平米')
('https://image1.ljcdn.com/440100-inspection/3baa529b-13ef-42be-a848-ff4a5854da47.jpg.296x216.jpg', '鸿瑞大厦 电梯2房 交通便利', '鸿瑞大厦  | 2室1厅 | 50.52平米 | 北 | 其他', '低楼层(共28层)2002年建塔楼  -  东川路', '290万', '单价57404元/平米')
('https://image1.ljcdn.com/440100-inspection/67ff1e5e-cfa8-49d9-a280-f1a574279f66.jpg.296x216.jpg', '盘福路 实用三房 通风采光好', '盘福路医国街  | 3室1厅 | 78.59平米 | 东北 | 其他', '高楼层(共9层)塔楼  -  盘福', '365万', '单价46444元/平米')
('https://image1.ljcdn.com/440100-inspection/bb343420-e69a-4c19-bd2e-393a7cc25efc.jpg.296x216.jpg', '盘福路双井街 2室1厅 230万', '盘福路双井街  | 2室1厅 | 48.73平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)塔楼  -  盘福', '230万', '单价47199元/平米')
('https://image1.ljcdn.com/440100-inspection/18b14d71-70df-40f1-b684-8e517d412f05.jpg.296x216.jpg', '北较场路 3室1厅 410万', '北较场路  | 3室1厅 | 84.27平米 | 南 | 其他', '高楼层(共9层)塔楼  -  小北', '410万', '单价48654元/平米')
('https://image1.ljcdn.com/440100-inspection/59286b35-e56b-4285-a343-6c6f00d83daf.jpg.296x216.jpg', '梓元东 中低层两房 南北对流 格局方正', '梓元岗路梓元东一街  | 2室1厅 | 39.79平米 | 南 | 其他', '低楼层(共9层)塔楼  -  桂花岗', '105万', '单价26389元/平米')
('https://image1.ljcdn.com/440100-inspection/8e26b1c0-9183-422b-8f12-ffebb79a76bd.jpg.296x216.jpg', '竹丝岗中层精装三房 南北东向 全明格局', '竹丝岗二马路  | 3室2厅 | 117.58平米 | 东 东南 南 北 | 精装 | 无电梯', '中楼层(共9层)1995年建板楼  -  东山口', '708万', '单价60215元/平米')
('https://image1.ljcdn.com/440100-inspection/15484c1e-7e24-44ad-824f-db39a326395c.jpg.296x216.jpg', '云台里 高层单位 内街环境安静', '解放中路  | 2室1厅 | 46.54平米 | 北 | 简装 | 无电梯', '高楼层(共9层)塔楼  -  北京路', '162.9万', '单价35000元/平米')
('https://image1.ljcdn.com/440100-inspection/9f6f3483-130a-4ae6-b111-17d542804900.jpg.296x216.jpg', '淘金家园 3室2厅 660万', '淘金家园  | 3室2厅 | 96.67平米 | 东南 南 | 其他 | 无电梯', '中楼层(共7层)2003年建塔楼  -  淘金', '660万', '单价68274元/平米')
('https://image1.ljcdn.com/440100-inspection/test-8b54f673-b95c-419c-b1d5-799c2a59d826.png.296x216.jpg', '嘉和苑 东北向 望花园 高楼层', '嘉和苑  | 2室2厅 | 83平米 | 东北 | 精装 | 有电梯', '高楼层(共19层)1999年建塔楼  -  东风西', '465万', '单价56025元/平米')
('https://image1.ljcdn.com/440100-inspection/7411ddd0-5b65-4253-ac7e-50fdc1f5a516.jpg.296x216.jpg', '美东大厦 电梯两房 采光通风好', '美东大厦  | 2室1厅 | 83.06平米 | 东 | 其他 | 有电梯', '中楼层(共28层)2000年建塔楼  -  西门口', '400万', '单价48158元/平米')
('https://image1.ljcdn.com/440100-inspection/4d4b1a33-9f2a-4750-b87d-c625522a22f6.jpg.296x216.jpg', '淘金路淘金坑 2室2厅 340万', '淘金路淘金坑  | 2室2厅 | 57.03平米 | 南 北 | 其他 | 无电梯', '低楼层(共9层)1998年建塔楼  -  淘金', '340万', '单价59618元/平米')
('https://image1.ljcdn.com/440100-inspection/b6ea8caa-6fa9-492e-967c-1eed3c3e872c.jpg.296x216.jpg', '君汇世家 舒适两房单位 安静舒适', '君汇世家  | 2室1厅 | 101.21平米 | 西北 | 精装 | 有电梯', '低楼层(共30层)2008年建塔楼  -  水荫', '930万', '单价91889元/平米')
('https://image1.ljcdn.com/440100-inspection/3d581d97-5729-44f4-bd74-e49cd742fae9.jpg.296x216.jpg', '下塘西路 低价出售 方正三房', '下塘西路  | 3室2厅 | 88平米 | 南 | 简装 | 无电梯', '低楼层(共9层)塔楼  -  麓景', '320万', '单价36364元/平米')
('https://image1.ljcdn.com/440100-inspection/9221c2f5-63dc-44aa-8818-a9773a791005.jpg.296x216.jpg', '环市东电梯3房 精装修 安静舒适', '金东环大厦  | 3室2厅 | 113.81平米 | 东北 | 其他 | 有电梯', '高楼层(共31层)2008年建塔楼  -  环市东', '900万', '单价79080元/平米')
('https://image1.ljcdn.com/440100-inspection/test-618d55f2-e1af-4d8f-8668-33d09cd2b90d.png.296x216.jpg', '汇景大厦  交通方便  三房两厅', '广信汇景大厦  | 3室2厅 | 109.46平米 | 西南 | 精装', '中楼层(共25层)1993年建塔楼  -  五羊新城', '550万', '单价50247元/平米')
('https://image1.ljcdn.com/440100-inspection/b9320b0c-bae2-4aa4-9b7f-96a60049083c.jpg.296x216.jpg', '天胜村 2室1厅 265万', '天胜村  | 2室1厅 | 48.1平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1970年建塔楼  -  淘金', '265万', '单价55094元/平米')
('https://image1.ljcdn.com/440100-inspection/b98785ad-028a-435a-bb84-9442f303d7e6.jpg.296x216.jpg', '新裕大厦 2室1厅 220万', '新裕大厦  | 2室1厅 | 55.49平米 | 东南 | 其他 | 有电梯', '高楼层(共35层)塔楼  -  东山口', '220万', '单价39647元/平米')
('https://image1.ljcdn.com/440100-inspection/c451b555-fca5-4803-9ac4-bf6976b1614d.jpg.296x216.jpg', '碧翠苑 2室1厅 320万', '碧翠苑  | 2室1厅 | 72.92平米 | 西南 | 其他 | 无电梯', '高楼层(共9层)1998年建塔楼  -  麓景', '320万', '单价43884元/平米')
