('https://image1.ljcdn.com/510100-inspection/test-9f361dc0-a10e-425c-9c94-fb8810938de7.png.296x216.jpg', '精装三居室，户型方正通透，中间楼层采光充足', '京龙嘉苑  | 3室2厅 | 96.67平米 | 西南 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  东山', '107万', '单价11069元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bac11f59-294a-405b-9d3b-4a839060d179.png.296x216.jpg', '龙城一号 套五 带车位 客厅带阳台 朝南', '龙城1号  | 5室2厅 | 122.73平米 | 东南 | 毛坯 | 有电梯', '中楼层(共33层)2013年建塔楼  -  大面', '235万', '单价19148元/平米')
('https://image1.ljcdn.com/510100-inspection/test-42e9b143-b624-49ec-b5a4-17e2347160da.png.296x216.jpg', '上东阳光三期 精装套四 对中庭', '上东阳光三期  | 4室2厅 | 145.6平米 | 东南 | 精装 | 有电梯', '低楼层(共11层)2009年建塔楼  -  洪河', '205万', '单价14080元/平米')
('https://image1.ljcdn.com/510100-inspection/test-76a047fa-ca97-4c72-a3b2-9df261c2906c.png.296x216.jpg', '春秋名邸 大套二带入户 中间楼层采光好', '春秋名邸  | 2室2厅 | 91平米 | 东南 | 其他 | 有电梯', '中楼层(共24层)2007年建板塔结合  -  龙泉驿城区', '88万', '单价9671元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f7e4adc8-e468-4094-b692-1e1ee6ec9d28.png.296x216.jpg', '花样年华常青藤 精装套三 中间楼层', '花样年华常青藤  | 3室2厅 | 119.83平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2006年建板楼  -  洪河', '145万', '单价12101元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b711b112-7f5c-40b5-93e4-2c2cbfcf86b0.png.296x216.jpg', '装修套三，龙泉户口。好楼层，好位置', '东山国际新城E区  | 3室2厅 | 131.12平米 | 西北 | 其他 | 有电梯', '高楼层(共18层)2009年建板塔结合  -  东山', '142万', '单价10830元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e289a842-dd82-4938-b54e-263bf469a5d9.png.296x216.jpg', '林溪美城+中等装修+高楼层+刚需套三', '林溪美城  | 3室2厅 | 89.76平米 | 东南 西北 | 其他 | 有电梯', '高楼层(共33层)2016年建板塔结合  -  阳光城', '102万', '单价11364元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d2e43507-1bc5-4b94-bab4-e65cbceabcc3.png.296x216.jpg', '世茂城四期东区居家装修套三对中庭', '世茂城四期  | 3室1厅 | 85.54平米 | 西南 | 其他 | 有电梯', '低楼层(共34层)板塔结合  -  大面', '125万', '单价14614元/平米')
('https://image1.ljcdn.com/510100-inspection/test-23f42cda-fd84-4a61-b27c-60a95bbe028f.png.296x216.jpg', '炜岸城一期 3室2厅 144万', '炜岸城一期  | 3室2厅 | 95平米 | 南 | 其他', '中楼层(共34层)2016年建板塔结合  -  大面', '144万', '单价15158元/平米')
('https://image1.ljcdn.com/510100-inspection/3ee8d6d4-b1c5-4e3d-adda-35312ee773ee.jpg.296x216.jpg', '世茂城二期清水套四，采光充足，视野好！', '世茂城二期  | 4室2厅 | 124.34平米 | 南 | 毛坯 | 有电梯', '低楼层(共11层)2013年建板塔结合  -  大面', '256万', '单价20589元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c4af0e5e-69c4-41dd-98e9-8957e3cf455c.png.296x216.jpg', '吉祥花园套三户型很好的优质房子。', '吉祥花园  | 3室1厅 | 121.98平米 | 东南 | 其他', '高楼层(共7层)板楼  -  龙泉驿城区', '125万', '单价10248元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6aefd59e-445b-42f5-91b0-a7388b606c53.png.296x216.jpg', '长柏路79号 套三 居家装修 户型通透', '长柏路79号  | 3室2厅 | 119.9平米 | 东南 | 其他', '中楼层(共7层)板楼  -  航天', '99万', '单价8257元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4530f5b9-17ff-40f9-8627-db66f1cac5ba.png.296x216.jpg', '凯德装修套三双卫 家具家电全带 拎包入住', '凯德卓锦万黛  | 3室1厅 | 93.96平米 | 南 | 其他 | 有电梯', '低楼层(共39层)2015年建板塔结合  -  大面', '152万', '单价16178元/平米')
('https://image1.ljcdn.com/510100-inspection/test-92ed3c92-066c-4dbb-bb0d-b2198bde77bf.png.296x216.jpg', '成都市龙泉驿区阳光大道套四无装修', '林溪美城  | 4室2厅 | 125平米 | 西北 | 毛坯 | 有电梯', '高楼层(共33层)2016年建板塔结合  -  阳光城', '129万', '单价10320元/平米')
('https://image1.ljcdn.com/510100-inspection/test-64eb5da4-abf2-4f5c-8d27-231535e32cbc.png.296x216.jpg', '香水城精装套二视野开阔中等楼层', '香水城  | 2室2厅 | 79.57平米 | 东南 | 精装 | 有电梯', '低楼层(共31层)2012年建板塔结合  -  龙泉驿城区', '98万', '单价12317元/平米')
('https://image1.ljcdn.com/510100-inspection/test-51bc682b-4eb2-4a5c-a080-04c56b0e85b9.png.296x216.jpg', '东山国际新城装修套三双卫，一梯两户通透户型', '东山国际新城B区  | 3室2厅 | 116.22平米 | 东南 | 精装 | 有电梯', '高楼层(共10层)2015年建板塔结合  -  东山', '129万', '单价11100元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d96cbd0c-054b-42df-ade4-af637b32c8e1.png.296x216.jpg', '龙泉驿桃花山下 套二有装修 客厅带阳台餐厅带飘窗', '格兰鼎城  | 2室2厅 | 81.67平米 | 东南 | 其他 | 有电梯', '高楼层(共24层)2010年建板塔结合  -  航天', '98万', '单价12000元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4254645b-f14c-4e57-b0de-402f239de013.png.296x216.jpg', '恒大绿洲套四双卫，精装修，保养很好。', '恒大绿洲  | 4室2厅 | 130.61平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2011年建板塔结合  -  大面', '215万', '单价16462元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9223e584-41a0-466d-a8a3-654ea52a04fc.png.296x216.jpg', '果壳里的城+装修套二+家具家电全带', '果壳里的城  | 2室2厅 | 83.05平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2012年建塔楼  -  龙泉驿城区', '132万', '单价15895元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7fe9fc43-bcb8-4283-8ab8-7a40b5644db8.png.296x216.jpg', '蓝色理想简装套二满两年，户型方正对中庭，安静舒适', '劲力蓝色理想  | 2室1厅 | 82.34平米 | 西南 | 简装 | 有电梯', '高楼层(共18层)2006年建板塔结合  -  航天', '88万', '单价10688元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ac8b967b-d304-4755-98ba-bcbdf7531e60.png.296x216.jpg', '香水城简装套三双卫视野采光好对中庭', '香水城  | 3室2厅 | 95.14平米 | 东南 | 简装 | 有电梯', '高楼层(共26层)2012年建板塔结合  -  龙泉驿城区', '118万', '单价12403元/平米')
('https://image1.ljcdn.com/510100-inspection/test-36465b5e-9f7b-4db3-988b-b8e77707d822.png.296x216.jpg', '上东阳光三期 套三 通透户型 中间楼层', '上东阳光三期  | 3室2厅 | 137.85平米 | 东南 | 毛坯 | 有电梯', '中楼层(共11层)2009年建塔楼  -  洪河', '220万', '单价15960元/平米')
('https://image1.ljcdn.com/510100-inspection/test-da8dfe3c-4f1c-4747-9e8b-5a862f77e15e.png.296x216.jpg', '套三单卫，带入户花园，客厅带阳台，通透户型，采光好', '上东阳光三期  | 3室2厅 | 107.62平米 | 东 | 精装 | 有电梯', '中楼层(共18层)2009年建塔楼  -  洪河', '162万', '单价15053元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6233d2c4-ae9c-4bc2-ae9c-4b28de409d4a.png.296x216.jpg', '龙泉桃花山下东山国际 居家装修套三  无增值税', '东山国际新城H区二期  | 3室2厅 | 110.33平米 | 东南 | 精装 | 有电梯', '高楼层(共22层)2015年建板塔结合  -  东山', '155万', '单价14049元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e19bceec-4cd2-4a79-b09a-e277786fb892.png.296x216.jpg', '天立广场套一清水房出售随时可看', '天立广场  | 1室1厅 | 52.33平米 | 西 | 其他 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  龙泉驿城区', '65万', '单价12422元/平米')
('https://image1.ljcdn.com/510100-inspection/test-42b138b6-bb9f-4897-a8b8-f44b2ee97524.png.296x216.jpg', '四季康城精装套三   客厅带阳台   对小区中庭', '四季康城  | 3室1厅 | 85平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2013年建板塔结合  -  龙泉驿城区', '110万', '单价12942元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3acf4a44-f47b-4d4c-b3c7-9823fac7ad89.png.296x216.jpg', '清水套三，我带您看房，设计随您心！', '首创万卷山  | 3室2厅 | 85.55平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2013年建塔楼  -  大面', '118万', '单价13794元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7c27cc9f-675a-4e8b-b87a-abcd1175a54e.png.296x216.jpg', '凯德卓锦万黛  标准套二  带平台  精装修', '凯德卓锦万黛  | 2室2厅 | 67平米 | 西南 | 精装 | 有电梯', '低楼层(共39层)2015年建板塔结合  -  大面', '110万', '单价16418元/平米')
('https://image1.ljcdn.com/510100-inspection/c6859781-91d4-4df0-893b-f98dd22ab167.jpg.296x216.jpg', '东山国际H区，装修套三带60平阳台，证件齐全', '东山国际新城H区一期  | 3室1厅 | 95.06平米 | 西北 | 简装 | 有电梯', '低楼层(共18层)2015年建板塔结合  -  东山', '155万', '单价16306元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b04e1d87-8e28-4456-b489-46449bcd6c54.png.296x216.jpg', '东山国际新城B区 套三双卫装修房 带平台', '东山国际新城B区  | 3室2厅 | 121.78平米 | 东南 | 其他 | 有电梯', '低楼层(共10层)2015年建板楼  -  东山', '170万', '单价13960元/平米')
('https://image1.ljcdn.com/510100-inspection/test-57fef844-bfa0-4de9-b018-bfb95942f876.png.296x216.jpg', '清水套二，方便改装，厨房带大转角', '果壳里的城  | 2室2厅 | 82.41平米 | 东南 西北 | 毛坯 | 有电梯', '高楼层(共34层)2012年建塔楼  -  龙泉驿城区', '123万', '单价14926元/平米')
('https://image1.ljcdn.com/510100-inspection/test-474bcad2-08ea-47e3-885c-3aa1c52d01a4.png.296x216.jpg', '首创东公元装修房套三双卫，明厨明卫', '首创东公元  | 3室2厅 | 89.72平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2012年建板塔结合  -  龙泉驿城区', '145万', '单价16162元/平米')
('https://image1.ljcdn.com/510100-inspection/test-76540525-527e-4bf6-b986-924eb6c7ab9e.png.296x216.jpg', '园两室一厅 此价格带车位有阳台', '师大现代花园  | 2室1厅 | 94.08平米 | 东北 | 简装 | 有电梯', '中楼层(共32层)2013年建板楼  -  大面', '120万', '单价12756元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a3b408ec-345a-4d2e-8c46-48966aef2748.png.296x216.jpg', '恒大绿洲套三单卫，带装修空房出售。', '恒大绿洲  | 3室2厅 | 91.22平米 | 西北 | 其他 | 有电梯', '低楼层(共32层)2011年建板塔结合  -  大面', '136万', '单价14910元/平米')
('https://image1.ljcdn.com/510100-inspection/test-de8c789e-d881-4643-8cf4-611afbe4fe89.png.296x216.jpg', '东山国际青年广场套二单卫清水房', '东山国际新城H区三期  | 3室2厅 | 78平米 | 东南 西北 | 其他 | 有电梯', '中楼层(共31层)2015年建板塔结合  -  东山', '95万', '单价12180元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2e0299cb-c3f1-4a82-a04d-66e43a8138da.jpeg.296x216.jpg', '霏红榭套三精装，拎包入住，舒适度极高。', '霏红榭  | 3室2厅 | 98.27平米 | 东南 | 精装 | 有电梯', '中楼层(共21层)2015年建板塔结合  -  航天', '137万', '单价13942元/平米')
('https://image1.ljcdn.com/510100-inspection/e946386f-d896-4380-9e1d-2cf0b544e50e.jpg.296x216.jpg', '世茂城通透户型中间楼层采光视野好带产权车位', '世茂城一期  | 2室1厅 | 88.44平米 | 东南 | 其他 | 有电梯', '中楼层(共29层)2012年建板塔结合  -  大面', '120万', '单价13569元/平米')
('https://image1.ljcdn.com/510100-inspection/test-698b4b82-e9ae-4198-bf43-65192a6b0bf0.png.296x216.jpg', '万鸿城市花园顶楼跃层带装修出售', '万鸿城市花园  | 4室2厅 | 147.51平米 | 西 西北 | 精装 | 有电梯', '高楼层(共24层)2010年建板塔结合  -  龙泉驿城区', '160万', '单价10847元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2901ed33-0585-44be-8d1a-337c087926a7.png.296x216.jpg', '银河花园多层步梯套三双卫精装房', '银河花园  | 3室2厅 | 118.04平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2006年建板楼  -  大面', '138万', '单价11691元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d234b1c5-45f3-4281-9f61-2b5c134158f7.png.296x216.jpg', '金茂悦龙山简装套三单卫  采光好 户型方正', '金茂悦龙山  | 3室1厅 | 85平米 | 东南 | 简装', '低楼层(共33层)板塔结合  -  大面', '112万', '单价13177元/平米')
('https://image1.ljcdn.com/510100-inspection/test-700a3573-0b2b-4021-8ae6-fcee43ed47b5.png.296x216.jpg', '果壳里的城 套四装修房 采光良好', '果壳里的城  | 4室2厅 | 134平米 | 东 西 | 其他 | 有电梯', '高楼层(共34层)2012年建塔楼  -  龙泉驿城区', '178万', '单价13284元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a20447e5-654c-41c6-8c11-0d49ee28a6ba.png.296x216.jpg', '天悦国际清水高层套二  视野开阔', '天悦国际  | 3室1厅 | 81.28平米 | 西南 | 毛坯 | 有电梯', '高楼层(共33层)2016年建塔楼  -  龙泉驿城区', '95万', '单价11688元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fb7f3475-136b-452c-a7ef-7d13020e6aa4.png.296x216.jpg', '凯德卓锦万黛简装套二房东诚心出售', '凯德卓锦万黛  | 2室2厅 | 67.38平米 | 东南 | 其他 | 有电梯', '低楼层(共39层)2015年建板塔结合  -  大面', '91万', '单价13506元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fb86e924-027f-494f-b83b-02f474b2311e.png.296x216.jpg', '航天乙一区  居家装修  有阳台', '航天乙一区  | 2室1厅 | 68.15平米 | 西南 | 简装', '中楼层(共7层)板楼  -  航天', '68万', '单价9978元/平米')
('https://image1.ljcdn.com/510100-inspection/test-21ee7bb8-adc9-49c9-b849-cb7ef7605cfc.png.296x216.jpg', '保利带装修三房 横厅户型 南北朝向', '保利玫瑰花语  | 3室2厅 | 94.5平米 | 南 北 | 其他 | 有电梯', '低楼层(共31层)2016年建板楼  -  大面', '163万', '单价17249元/平米')
('https://image1.ljcdn.com/510100-inspection/test-574c5276-441f-4599-8f85-87750c93863d.png.296x216.jpg', '绕城旁银河花园套二单卫低楼层采光不错', '银河花园  | 2室2厅 | 87.37平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  大面', '100万', '单价11446元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f655c95e-e893-40fc-bb0f-2e8b22194fb0.png.296x216.jpg', '东山国际新城A区套三双卫，满两年', '东山国际新城A区  | 3室2厅 | 147.78平米 | 东南 | 其他 | 有电梯', '低楼层(共9层)2015年建板塔结合  -  东山', '175万', '单价11842元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7ab5c8dc-bca2-4702-8e79-c53a18b01d11.png.296x216.jpg', '低楼层套二，居家装修，不临街，小区环境好', '蔚蓝花城B区  | 2室1厅 | 73平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  航天', '82万', '单价11233元/平米')
