('https://image1.ljcdn.com/442000-inspection/66a70cbf-311b-4fff-90d5-f61a88ee66dc.jpg.296x216.jpg', '简单装修 满五唯 一   电梯公寓', '星晨广场二期  ', '中楼层(共15层)2008年建塔楼  -  彩虹', '96万', '单价12200元/平米')
('https://image1.ljcdn.com/442000-inspection/99df227a-b9d3-4903-98a9-03721e8bfc13.jpg.296x216.jpg', '翠景湾 带装修三房自带平台 中间位 不靠路 诚意出售', '翠景花园四期翠景湾  ', '低楼层(共10层)2005年建塔楼  -  天悦城', '135万', '单价10358元/平米')
('https://image1.ljcdn.com/442000-inspection/70b51373-a831-4a29-b5c6-0c82ab6adae7.jpg.296x216.jpg', '明景坊，大面积南北通向采光好一房，诚心出售。', '明景坊  ', '中楼层(共6层)板楼  -  小商品', '68万', '单价9923元/平米')
('https://image1.ljcdn.com/442000-inspection/02fa8771-dfa8-4185-abd5-ba308bb6ee3a.jpg.296x216.jpg', '剑桥郡一区公寓两房 带精装修 保养很好', '雅居乐剑桥郡  ', '中楼层(共33层)2015年建塔楼  -  铁城小学', '158万', '单价16289元/平米')
('https://image1.ljcdn.com/442000-inspection/1d2d0c34-d39f-46a5-8e7e-fface6efe9b4.jpg.296x216.jpg', '骏华庭 拎包入住 业主诚心出售。', '骏华庭  ', '低楼层(共17层)2006年建板楼  -  小商品', '100万', '单价10929元/平米')
('https://image1.ljcdn.com/442000-inspection/ce3b28e5-d79a-429e-bd9b-8578e6ce47cc.jpg.296x216.jpg', '滨江一号 毛坯三房 大户型 南北对流 环境舒适', '滨江一号  ', '中楼层(共16层)2016年建塔楼  -  彩虹', '232万', '单价12972元/平米')
('https://image1.ljcdn.com/442000-inspection/331c55c2-cb30-4577-a5e0-8da0c59dfdf2.jpg.296x216.jpg', '天悦城附近 翠宝路 精致三房 证过5年 税费少', '翠景花园二期翠宝路  ', '高楼层(共7层)1999年建塔楼  -  天悦城', '98万', '单价8910元/平米')
('https://image1.ljcdn.com/442000-inspection/38875d73-148c-4c10-96af-0b6090bdcbc2.jpg.296x216.jpg', '美林假日 毛坯两房 中高楼层 视野开阔 位置安静', '美林假日  ', '中楼层(共26层)2013年建塔楼  -  沙朗', '96万', '单价11567元/平米')
('https://image1.ljcdn.com/442000-inspection/5941f0fa-a125-42bf-a520-434f51d657a6.jpg.296x216.jpg', '西苑广场 满五2房出售 业主保养很好', '西苑广场  ', '高楼层(共23层)塔楼  -  国际酒店', '75万', '单价8334元/平米')
('https://image1.ljcdn.com/442000-inspection/08aac3e4-cc90-4327-b82b-f7f85fdc31e1.jpg.296x216.jpg', '蓝波湾刚需小三房  中间楼层  诚意出售  性价比高！', '蓝波湾  ', '中楼层(共11层)2005年建塔楼  -  博爱一北', '122万', '单价12682元/平米')
('https://image1.ljcdn.com/442000-inspection/f5ee39e9-c2cd-4db7-8e27-82069b78a8da.jpg.296x216.jpg', '富华阁 朝南单位 通风采光好 地段好', '西苑广场  ', '低楼层(共25层)塔楼  -  国际酒店', '73万', '单价7157元/平米')
('https://image1.ljcdn.com/442000-inspection/5fcf6fd8-2833-408a-8f90-69b1ecf988f1.jpg.296x216.jpg', '雅居乐剑桥郡 3室2厅 180万', '雅居乐剑桥郡  ', '高楼层(共32层)2015年建塔楼  -  铁城小学', '180万', '单价16072元/平米')
('https://image1.ljcdn.com/442000-inspection/8240a01a-8cdc-425d-a414-300130afa39f.jpg.296x216.jpg', '西区奥园 装修一房 视野采光好 中高楼层 看房方便', '奥园二期五区  ', '高楼层(共29层)2012年建板楼  -  广丰', '70万', '单价12069元/平米')
('https://image1.ljcdn.com/442000-inspection/3bc7fa70-9ddd-4821-bfb5-0ee58643b567.jpg.296x216.jpg', '愉翠雅园 方正两房 中层 采光通风好', '愉翠雅园  ', '中楼层(共6层)2005年建塔楼  -  小商品', '92万', '单价12267元/平米')
('https://image1.ljcdn.com/442000-inspection/b978215d-eed1-4c8b-ac4f-1288ca074fd2.jpg.296x216.jpg', '奥园三期一区 3室2厅 128万', '奥园三期一区  ', '低楼层(共30层)2014年建板楼  -  广丰', '128万', '单价11131元/平米')
('https://image1.ljcdn.com/442000-inspection/7155c6d2-a936-4f27-b0a1-dcba0ce2fc05.jpg.296x216.jpg', '品牌就选雅居乐 雅居乐就选剑桥郡', '剑桥郡花园五区睿爵  ', '低楼层(共40层)2015年建塔楼  -  铁城小学', '180万', '单价14635元/平米')
('https://image1.ljcdn.com/442000-inspection/6b3e7339-e153-4158-839b-991e93e26244.jpg.296x216.jpg', '柏景台 3室2厅 100万', '柏景台  ', '高楼层(共28层)板塔结合  -  小商品', '100万', '单价7043元/平米')
('https://image1.ljcdn.com/442000-inspection/ef786265-e16e-4dfa-be6c-036162410493.jpg.296x216.jpg', '远洋一方 精品2居 格局方正 南北通透', '远洋一方  ', '低楼层(共31层)2016年建塔楼  -  彩虹', '108万', '单价13512元/平米')
('https://image1.ljcdn.com/442000-inspection/7a4b2e36-66dc-43a9-831e-c329b265ebb9.jpg.296x216.jpg', '骏华庭 简装两房 诚意出售 60万', '骏华庭  ', '中楼层(共17层)板楼  -  小商品', '60万', '单价10093元/平米')
('https://image1.ljcdn.com/442000-inspection/c056caf2-4b42-4f49-8227-9f20d7c8026e.jpg.296x216.jpg', '远洋一方 3室2厅 175万', '远洋一方  ', '高楼层(共31层)2016年建塔楼  -  彩虹', '175万', '单价14228元/平米')
('https://image1.ljcdn.com/442000-inspection/e6eb452f-95b5-4633-8e7e-4d8e9f7c55a3.jpg.296x216.jpg', '雅居乐剑桥郡 5室2厅 270万', '雅居乐剑桥郡  ', '低楼层(共32层)2015年建塔楼  -  铁城小学', '270万', '单价15698元/平米')
('https://image1.ljcdn.com/442000-inspection/65f4d752-8908-46c7-bea8-d6e51ac08228.jpg.296x216.jpg', '中山奥园 精装公寓 独立厨房 随时可看', '奥园二期五区  ', '中楼层(共29层)2012年建板楼  -  广丰', '84万', '单价12924元/平米')
('https://image1.ljcdn.com/442000-inspection/8b6da877-37c7-4921-a5c9-dd7d96de3aba.jpg.296x216.jpg', '剑桥郡 2+1户型 精致装修 带租出售', '雅居乐剑桥郡  ', '低楼层(共32层)2015年建塔楼  -  铁城小学', '140万', '单价15218元/平米')
('https://image1.ljcdn.com/442000-inspection/a9d981ec-6260-48fd-ab52-67e5f0b31983.jpg.296x216.jpg', '奥园 毛坯三房 户型方正 高层 看别墅 证过两年', '奥园三期二区  ', '中楼层(共32层)2012年建板楼  -  广丰', '150万', '单价12606元/平米')
('https://image1.ljcdn.com/442000-inspection/d454b45b-1bde-401f-b79e-49dd99388097.jpg.296x216.jpg', '奥园二期五区 精装三房，满五税费少', '奥园二期五区  ', '中楼层(共28层)2012年建板楼  -  广丰', '155万', '单价13136元/平米')
('https://image1.ljcdn.com/442000-inspection/b3880fa9-c346-480c-a71d-7b7f02f94350.jpg.296x216.jpg', '名仕经典世家 2室2厅 80万', '名仕经典世家  ', '中楼层(共13层)2007年建板楼  -  国际酒店', '80万', '单价12308元/平米')
('', '西苑广场 2室1厅 83万', '西苑广场  ', '高楼层(共23层)塔楼  -  国际酒店', '83万', '单价8925元/平米')
('https://image1.ljcdn.com/442000-inspection/3ad8dc83-f8e8-49f3-aa1d-fc1bb2da03d3.jpg.296x216.jpg', '西区奥园 精装公寓 住宅性质 视野开阔 随时看房', '奥园二期五区  ', '中楼层(共29层)2012年建板楼  -  广丰', '49.5万', '单价12375元/平米')
('https://image1.ljcdn.com/442000-inspection/3636ecf3-26d7-492d-a0a0-6eb7fd339e9d.jpg.296x216.jpg', '西区剑桥郡 精装三房 家私电器齐 配套齐全', '雅居乐剑桥郡  ', '中楼层(共32层)2015年建塔楼  -  铁城小学', '190万', '单价16380元/平米')
('https://image1.ljcdn.com/442000-inspection/f9a56be8-8f34-42b8-aef3-353ae96f5ac7.jpg.296x216.jpg', '西区 德顺苑 带装修 公寓  诚意出售', '德顺苑  ', '中楼层(共9层)2000年建塔楼  -  国际酒店', '32万', '单价9167元/平米')
('https://image1.ljcdn.com/442000-inspection/5b034adb-9b23-4985-bead-5e5fd669311d.jpg.296x216.jpg', '滨江一号 四房两厅四卫 精致装修 欧式高档家私 配套好', '滨江一号  ', '低楼层(共16层)2016年建塔楼  -  彩虹', '375万', '单价17650元/平米')
('https://image1.ljcdn.com/442000-inspection/8e8e46b1-a577-4bc2-8caf-b7f9f1623071.jpg.296x216.jpg', '装修二房，满五不唯一，看房方便。', '创兴广场  ', '中楼层(共5层)2005年建塔楼  -  小商品', '100万', '单价11364元/平米')
('https://image1.ljcdn.com/442000-inspection/a3a741dc-6b79-44b2-9e5d-c52e8fd81652.jpg.296x216.jpg', '博达汇峰 3室2厅 118万', '博达汇峰  ', '低楼层(共27层)塔楼  -  国际酒店', '118万', '单价13564元/平米')
('https://image1.ljcdn.com/442000-inspection/e1b3de84-73c5-40a1-8af6-ee7a4636389d.jpg.296x216.jpg', '西区富华道 名仕天地 电梯公寓 有装修', '名仕天地  ', '中楼层(共16层)2006年建塔楼  -  国际酒店', '50万', '单价9260元/平米')
('https://image1.ljcdn.com/442000-inspection/1be9dc29-5c36-4407-b765-9f6b51e4630c.jpg.296x216.jpg', '金沙花园独栋别墅、环境优美，位置安静', '金沙花园  ', '3层塔楼  -  沙朗', '770万', '单价16009元/平米')
('https://image1.ljcdn.com/442000-inspection/02fbdc52-ebce-474b-855f-ece2f0e861ef.jpg.296x216.jpg', '中山奥园 毛坯大4房 看别墅 采光通风', '奥园二期三区  ', '中楼层(共30层)2013年建塔楼  -  广丰', '268.8万', '单价12000元/平米')
('https://image1.ljcdn.com/442000-inspection/11dcfd93-f0e7-45de-a2bf-423c20013237.jpg.296x216.jpg', '西苑广场精装一房业主诚心出售！', '西苑广场  ', '低楼层(共23层)板楼  -  国际酒店', '35万', '单价10671元/平米')
('https://image1.ljcdn.com/442000-inspection/d3d3886f-88e5-4400-9790-600ee3ec2e1d.jpg.296x216.jpg', '西区星辰广场3房 格局方正 装修保养好', '星晨广场  ', '中楼层(共7层)2001年建塔楼  -  彩虹', '93万', '单价11205元/平米')
('https://image1.ljcdn.com/442000-inspection/d37bf9b7-963a-46d6-85a5-f03cdbb092cf.jpg.296x216.jpg', '奥园 联排别墅 前后花园 带地下室', '奥园一期二区保格利区  ', '3层2011年建暂无数据  -  广丰', '330万', '单价18858元/平米')
('', '房子格局好 朝南户型 新装修 小区环境优美', '奥园二期五区  ', '低楼层(共27层)2012年建板楼  -  广丰', '165万', '单价13307元/平米')
('https://image1.ljcdn.com/442000-inspection/dc4cee2d-578f-4ebd-aa83-b01aefb697af.jpg.296x216.jpg', '美林假日 精装两房 未入住过 诚心出售', '美林假日  ', '高楼层(共18层)2013年建塔楼  -  沙朗', '103万', '单价12118元/平米')
('https://image1.ljcdn.com/442000-inspection/56a73f7d-5aea-4763-94ea-5356b40fe1a7.jpg.296x216.jpg', '名仕经典世家，套间，诚意出售，', '名仕经典世家  ', '中楼层(共13层)2007年建板楼  -  国际酒店', '48万', '单价16000元/平米')
('https://image1.ljcdn.com/442000-inspection/081e761d-afbf-4e67-ba4f-db46cd3d639e.jpg.296x216.jpg', '奥园二期三区 3室2厅 135万', '奥园二期三区  ', '中楼层(共28层)2013年建塔楼  -  广丰', '135万', '单价11345元/平米')
('', '龙光水悦熙园 3室2厅 140万', '龙光水悦熙园  ', '高楼层(共16层)2014年建塔楼  -  新中医院', '140万', '单价15631元/平米')
('https://image1.ljcdn.com/442000-inspection/06cea83d-5626-4be5-8022-5768f16fc3aa.jpg.296x216.jpg', '翠景湾   2房2厅  127.4万', '翠景花园四期翠景湾  ', '中楼层(共10层)2007年建塔楼  -  天悦城', '120万', '单价13078元/平米')
('https://image1.ljcdn.com/442000-inspection/49ac9319-1e4f-4219-ba9f-7aae9e643843.jpg.296x216.jpg', '星晨广场 房子朝小区 望园林 可入读西区中心小学', '星晨广场  ', '中楼层(共7层)2001年建塔楼  -  彩虹', '63万', '单价10328元/平米')
('https://image1.ljcdn.com/442000-inspection/e1eb2f81-58b9-4a8e-a499-10aa83df783c.jpg.296x216.jpg', '中山奥园 四房两厅 南北对流 户型方正', '奥园二期五区  ', '高楼层(共32层)2012年建板楼  -  广丰', '200万', '单价12049元/平米')
('https://image1.ljcdn.com/442000-inspection/e9dff4c2-75c9-41e6-af2e-76906a4b30be.jpg.296x216.jpg', '西区奥园 南北对流 精装四房 满5年', '奥园二期五区  ', '低楼层(共32层)2012年建板楼  -  广丰', '210万', '单价12651元/平米')
('', '龙光水悦熙园 3室2厅 140万', '龙光水悦熙园  ', '高楼层(共15层)2014年建塔楼  -  新中医院', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/442000-inspection/9b4b8e44-dd40-429b-a76a-e941da7b0e1b.jpg.296x216.jpg', '西区 星晨广场 精装小三房 户型方正', '星晨广场  ', '中楼层(共12层)2001年建塔楼  -  彩虹', '108万', '单价10189元/平米')
('', '翠景花园四期翠景湾 5室2厅 260万', '翠景花园四期翠景湾  ', '高楼层(共10层)2005年建塔楼  -  天悦城', '260万', '单价12622元/平米')
('https://image1.ljcdn.com/442000-inspection/6538ae3e-aee9-41d8-936e-342b26a4af01.jpg.296x216.jpg', '中山西区奥园 毛坯三房 朝南户型 视野开阔 随时看房', '奥园三期一区  ', '中楼层(共32层)2014年建板楼  -  广丰', '130万', '单价11927元/平米')
('https://image1.ljcdn.com/442000-inspection/fdfadffc-791c-4cd0-9552-0cd8c52eb984.jpg.296x216.jpg', '奥园毛坯三房 房产证满两年 诚意出售', '奥园二期三区  ', '高楼层(共30层)2013年建塔楼  -  广丰', '175万', '单价12153元/平米')
('', '龙光水悦熙园 3室2厅 180万', '龙光水悦熙园  ', '中楼层(共16层)2014年建塔楼  -  新中医院', '180万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/675c8d45-cba8-4f55-ad43-a6fa10abb862.jpg.296x216.jpg', '中山奥园 毛坯大3房 看别墅 可改4房 小区中间', '奥园二期三区  ', '低楼层(共28层)2013年建塔楼  -  广丰', '168万', '单价12174元/平米')
('', '锦绣花园 独栋别墅带大花园  可注册公司', '锦绣花园  ', '3层塔楼  -  沙朗', '350万', '单价18325元/平米')
('https://image1.ljcdn.com/442000-inspection/e993b9bf-255d-4386-98c4-0cd637ea7388.jpg.296x216.jpg', '蓝波湾 精装三房 业主自住 满五唯一 实用率高', '蓝波湾  ', '中楼层(共11层)2004年建塔楼  -  博爱一北', '125万', '单价15625元/平米')
