('https://image1.ljcdn.com/120000-inspection/081d38f7-404f-47e4-96cb-30edf5bdcfdb.jpg.296x216.jpg', '全明两室  24小时温泉水入户 私产过两年 业主诚心出售', '双街新邨  | 2室1厅 | 79.4平米 | 东南 | 简装 | 有电梯', '高楼层(共26层)板楼  -  双街', '137万', '单价17255元/平米')
('https://image1.ljcdn.com/120000-inspection/4c92c7a9-e266-4209-8653-264fb26c4c59.jpg.296x216.jpg', '瑞宁嘉园 2室1厅 212万', '瑞宁嘉园  | 2室1厅 | 79.44平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  瑞景居住区', '212万', '单价26687元/平米')
('https://image1.ljcdn.com/120000-inspection/106a3f79-c2f8-4171-8e0d-8b94a7b96428.jpg.296x216.jpg', '小区中间位置 采光无遮挡 客厅宽敞 交通便利', '紫瑞园  | 2室1厅 | 85.18平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '162万', '单价19019元/平米')
('https://image1.ljcdn.com/120000-inspection/cff8f6fc-6419-4de5-9513-f19dc910e7ec.jpg.296x216.jpg', '聚龙园 南北通透H户型 楼层好 配套成熟', '聚龙园  | 2室2厅 | 94.97平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  双街', '178万', '单价18743元/平米')
('https://image1.ljcdn.com/120000-inspection/1a3c83d3-8db5-4327-b4a0-38d5daf5b92b.jpg.296x216.jpg', '瑞顺里 2室1厅 129万', '瑞顺里  | 2室1厅 | 76.86平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '129万', '单价16784元/平米')
('https://image1.ljcdn.com/120000-inspection/a3bcc9fa-b885-41ab-8c6b-cfda3e034476.jpg.296x216.jpg', '人民家园 H户型 不到顶 业主诚心出售 价格有商量', '人民家园  | 2室1厅 | 98.18平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '230万', '单价23427元/平米')
('https://image1.ljcdn.com/120000-inspection/42e66ff5-a9fc-4134-84ba-a81b4802e2f9.jpg.296x216.jpg', '柴楼竹园  紧凑三居室 格局规整 过五年可贷款', '柴楼竹园  | 3室2厅 | 112.1平米 | 南 北 | 简装 | 有电梯', '低楼层(共28层)板楼  -  双街', '182万', '单价16236元/平米')
('https://image1.ljcdn.com/120000-inspection/930cc457-fe9a-452a-916a-e77022d62f59.jpg.296x216.jpg', '瑞盈园 2室1厅 168万', '瑞盈园  | 2室1厅 | 85.97平米 | 南 | 简装 | 有电梯', '高楼层(共15层)板楼  -  瑞景居住区', '168万', '单价19542元/平米')
('https://image1.ljcdn.com/120000-inspection/b4ec182c-73b8-46c1-bb39-ee1f8d109770.jpg.296x216.jpg', '万科新城紫藤苑 南北朝向 跃层洋房 带阁楼', '万科新城紫藤苑  | 4室2厅 | 146.93平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  宜兴埠', '260万', '单价17696元/平米')
('https://image1.ljcdn.com/120000-inspection/fe129fd0-fdaa-4f80-a7c9-1e059c13b0d2.jpg.296x216.jpg', '燕宇精装两室、标准H户型，带钥匙、随时可看价格可议', '艺术家园  | 2室1厅 | 93.67平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '220万', '单价23487元/平米')
('https://image1.ljcdn.com/120000-inspection/bf797026-e932-4f0d-8f60-5c4a7717630f.jpg.296x216.jpg', '佳园东里 2室1厅 138万', '佳园东里  | 2室1厅 | 79.33平米 | 东 西 | 其他', '高楼层(共6层)板楼  -  双环邨', '138万', '单价17396元/平米')
('https://image1.ljcdn.com/120000-inspection/d3441fd9-8221-41cd-bf1b-a48161db941c.JPG.296x216.jpg', '聚龙园 2室1厅 156万', '聚龙园  | 2室1厅 | 86.04平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  双街', '156万', '单价18132元/平米')
('https://image1.ljcdn.com/120000-inspection/f6057911-f87c-4aec-900b-35634987a9d2.jpg.296x216.jpg', '城际美景高层铁角 满五年无二套 温泉水入户', '城际美景家园  | 1室1厅 | 58.89平米 | 西 北 | 简装 | 有电梯', '中楼层(共29层)板楼  -  双街', '92万', '单价15623元/平米')
('https://image1.ljcdn.com/120000-inspection/f699fcfd-2887-4768-a5e5-041d04cf6cb9.jpg.296x216.jpg', '普天东里 中环线以里 阳面一居室 采光无遮挡 诚意出售', '普天东里  | 1室1厅 | 54.08平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  天穆镇', '105万', '单价19416元/平米')
('https://image1.ljcdn.com/120000-inspection/77191958-4336-448f-9aa3-6651d5e1bb8c.jpg.296x216.jpg', '婚房精装   业主换房  诚心出售  价位可议', '瑞通里  | 2室1厅 | 79.21平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '136万', '单价17170元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbf866ed2-da77-478b-934a-8443ccd38eb2.jpg.296x216.jpg', '星河时代三室加一室约9平  130平使用面积  南北通透', '星河时代  | 4室2厅 | 119.72平米 | 南 北 | 其他', '高楼层(共22层)板楼  -  瑞景居住区', '303万', '单价25310元/平米')
('https://image1.ljcdn.com/120000-inspection/85eb9aac-0833-454c-b7db-a39b58327a73.jpg.296x216.jpg', '紫瑞园 净装修 南北通透 过五年 近地铁刘园地铁站', '紫瑞园  | 2室1厅 | 73.56平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  瑞景居住区', '171万', '单价23247元/平米')
('https://image1.ljcdn.com/120000-inspection/2cd55eac-70f9-48c0-b1dd-ba7b2b415efd.jpg.296x216.jpg', '天籁湾 交通便利 小区环境干净舒适 适合居住', '天籁湾  | 4室2厅 | 165.29平米 | 南 北 | 毛坯', '低楼层(共3层)暂无数据  -  双口镇', '260万', '单价15730元/平米')
('https://image1.ljcdn.com/120000-inspection/a17020bc-93cc-4efe-ae39-bd057dd9a84c.jpg.296x216.jpg', '首创开发 宝翠花都瞰景园  把东边全明电梯非顶楼', '宝翠花都瞰景园  | 2室2厅 | 95.57平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)板楼  -  瑞景居住区', '233万', '单价24381元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb989498d-39fd-4f7a-be10-a68363a66d6e.jpg.296x216.jpg', '万隆桃香园 南北通透 双阳两室 可改三室', '万隆桃香园  | 2室2厅 | 88.86平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  天穆镇', '175万', '单价19694元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadde7f65d9-492f-4439-8fc7-3f1ad3820951.jpg.296x216.jpg', '安达里 双阳户型 简装两室 过2年 可贷款 业主急售', '安达里  | 2室1厅 | 51平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  集贤里', '85万', '单价16667元/平米')
('https://image1.ljcdn.com/120000-inspection/c4f32ca0-e7ab-436c-b37c-6b9467a24c4d.jpg.296x216.jpg', '龙顺御墅 联排别墅 看房方便 实用面积较大', '龙顺御墅   | 联排别墅 | 5室2厅 | 246.38平米 | 南 北 | 毛坯 | 无电梯', '3层暂无数据  -  双街', '558万', '单价22648元/平米')
('https://image1.ljcdn.com/120000-inspection/c111f19b-efa1-470b-93ad-f8142781d739.jpg.296x216.jpg', '通透两室可改三室 新房方便装修 楼下就是公交站和商场', '双街新城  | 2室1厅 | 91.86平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)板楼  -  双街', '190万', '单价20684元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade6cf699c-dd41-47b7-9b46-b1f4fa830046.jpg.296x216.jpg', '万源星城 满五唯一 中等装修 看房方便', '万源星城  | 3室2厅 | 131.92平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双街', '200万', '单价15161元/平米')
('https://image1.ljcdn.com/120000-inspection/a0f9becc-09ef-4a0b-9f09-e08b42bc5814.jpg.296x216.jpg', '红云新里  低楼层 满五年 小区环境好 看房方便', '红云新里  | 2室1厅 | 81平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  集贤里', '150万', '单价18519元/平米')
('https://image1.ljcdn.com/120000-inspection/b17e0534-70d4-4578-bd7c-3bd6e6a1c2da.jpg.296x216.jpg', '天籁湾 交通便利 小区环境干净舒适', '天籁湾  | 4室2厅 | 165.45平米 | 南 北 | 毛坯', '低楼层(共3层)暂无数据  -  双口镇', '185万', '单价11182元/平米')
('https://image1.ljcdn.com/120000-inspection/e75ea1d6-6f75-436f-94ba-bd06f54f8c98.jpg.296x216.jpg', '人民家园朝阳两室，采光好，户型正，看房方便', '人民家园  | 2室1厅 | 72.79平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '150万', '单价20608元/平米')
('https://image1.ljcdn.com/120000-inspection/5c2c3d3b-72cd-45df-b27a-a03bddd6f891.jpg.296x216.jpg', '绿岛家园 2室1厅 139万', '绿岛家园  | 2室1厅 | 71.77平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  天穆镇', '139万', '单价19368元/平米')
('https://image1.ljcdn.com/120000-inspection/1a6b64de-16e1-4590-8389-fdfd85b7b674.jpg.296x216.jpg', '此房临地铁，楼层不错，采光好，小区环境好', '熙景园  | 2室1厅 | 98平米 | 南 | 精装 | 有电梯', '中楼层(共16层)板楼  -  瑞景居住区', '222万', '单价22654元/平米')
('https://image1.ljcdn.com/120000-inspection/2503b401-0572-4e3e-a3a8-04f7efc15647.jpg.296x216.jpg', '融创开发商，电梯入户，绿化多，人车分流', '融创半湾半岛  | 3室2厅 | 139.1平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共8层)板楼  -  双街', '320万', '单价23006元/平米')
('https://image1.ljcdn.com/120000-inspection/873e2f12-aa9e-498e-a8fe-88633e05008a.jpg.296x216.jpg', '紫罗园 交通便利 采光充足 视野开阔', '紫罗园  | 1室2厅 | 64.5平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)板楼  -  北仓镇', '130万', '单价20156元/平米')
('https://image1.ljcdn.com/120000-inspection/8980b253-4159-4823-bbcb-5c7ea946510c.jpg.296x216.jpg', '柴楼竹园四居室，精装修，楼层好，采光充足，', '柴楼竹园  | 4室2厅 | 196.54平米 | 南 北 | 精装 | 有电梯', '中楼层(共25层)板楼  -  双街', '330万', '单价16791元/平米')
('https://image1.ljcdn.com/120000-inspection/d07b9a78-2715-4378-bdbc-0ddac6d6a5a6.jpg.296x216.jpg', '新家园一室一厅 满五无二税费少 业主诚心出售！！', '双街新家园  | 1室1厅 | 68.14平米 | 南 | 精装 | 有电梯', '高楼层(共18层)板楼  -  双街', '110万', '单价16144元/平米')
('https://image1.ljcdn.com/120000-inspection/11e9b577-e81c-4f84-b1bc-6120c655190f.jpg.296x216.jpg', '宝翠花都焕景园 3室2厅 240万', '宝翠花都焕景园  | 3室2厅 | 99.25平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  瑞景居住区', '240万', '单价24182元/平米')
('https://image1.ljcdn.com/120000-inspection/f445589a-cbdd-4f41-9c28-cabc2485022d.jpg.296x216.jpg', '万隆桃香园 南北通透 交通便利 满五唯一', '万隆桃香园  | 2室1厅 | 82.38平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  天穆镇', '165万', '单价20030元/平米')
('https://image1.ljcdn.com/120000-inspection/0607b460-2a16-47c7-b7da-dcc8019589ca.jpg.296x216.jpg', '满五年 精装修 带阁楼 带露台', '宝翠花都瞰景园  | 2室1厅 | 78.42平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  瑞景居住区', '183万', '单价23336元/平米')
('https://image1.ljcdn.com/120000-inspection/7d99bcdd-84d5-4bcb-860d-3d033b6e8b92.jpg.296x216.jpg', '金玖家园 经典偏独，带露台，次顶层', '金玖家园  | 2室1厅 | 68.84平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)板楼  -  天穆镇', '150万', '单价21790元/平米')
('https://image1.ljcdn.com/120000-inspection/82d4694f-e6b7-4ac4-9c9d-e7d6f4904bac.jpg.296x216.jpg', '瞰景园 首创开发商 优质两居 随时看房', '宝翠花都瞰景园  | 2室2厅 | 96.98平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  瑞景居住区', '230万', '单价23717元/平米')
('https://image1.ljcdn.com/120000-inspection/95ff76a3-e7aa-4e99-b449-aecf97b06f6c.jpg.296x216.jpg', '通透两室标准H户型,客厅带露台，有小错层', '万源星城  | 2室1厅 | 90.08平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双街', '136万', '单价15098元/平米')
('https://image1.ljcdn.com/120000-inspection/7846c477-60eb-44a8-9047-fc1c7cde1c77.jpg.296x216.jpg', '欧铂城小区 两室一厅 采光充足 视野好 交通便利', '欧铂城  | 2室1厅 | 94.35平米 | 东南 | 其他 | 有电梯', '高楼层(共27层)板楼  -  宜兴埠', '143万', '单价15157元/平米')
('https://image1.ljcdn.com/120000-inspection/a3ba8710-6cb3-49b0-ac8c-0b2d0a6ec2bd.jpg.296x216.jpg', '双街新家园！交通便利！看房方便！', '双街新家园  | 1室1厅 | 69.13平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双街', '115万', '单价16636元/平米')
('https://image1.ljcdn.com/120000-inspection/dc9c8b56-0a42-4c23-96f9-1c1b15ba8ac5.jpg.296x216.jpg', '瑞益园，精装修，电梯房，中间楼层', '瑞益园  | 1室1厅 | 62.94平米 | 南 | 其他 | 有电梯', '中楼层(共11层)板楼  -  瑞景居住区', '143.9万', '单价22864元/平米')
('https://image1.ljcdn.com/120000-inspection/497719cb-ae4f-4bdf-bde8-0ca42ba1c1e4.jpg.296x216.jpg', '佳安里 1室1厅 105万', '佳安里  | 1室1厅 | 53.4平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  双环邨', '105万', '单价19663元/平米')
('https://image1.ljcdn.com/120000-inspection/2d7b9091-2573-4b4c-8772-6f725add9a41.jpg.296x216.jpg', '城际美景家园 1室1厅 88万', '城际美景家园  | 1室1厅 | 59.78平米 | 东 南 西 北 | 简装 | 有电梯', '低楼层(共29层)板楼  -  双街', '88万', '单价14721元/平米')
('https://image1.ljcdn.com/120000-inspection/44d959a2-d178-4ad2-92e5-5f8907e1642d.jpg.296x216.jpg', '城际美景家园 精装两室 诚心出售', '城际美景家园  | 2室1厅 | 84.44平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  双街', '132万', '单价15633元/平米')
('https://image1.ljcdn.com/120000-inspection/0f1e7be5-3185-4052-bc51-9661260bd31a.jpg.296x216.jpg', '万达小两居  一梯两户 满五唯一 业主诚意卖 随时看房', '普达里  | 2室1厅 | 73.75平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  宜兴埠', '153万', '单价20746元/平米')
('https://image1.ljcdn.com/120000-inspection/b585170c-ce99-45ff-8d8c-d112652e5e82.jpg.296x216.jpg', '普祥里 私产两室 满五年 没有个税 适合居住', '普祥里  | 2室1厅 | 65.64平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  宜兴埠', '132万', '单价20110元/平米')
('https://image1.ljcdn.com/120000-inspection/24d67f5f-d23a-45aa-a831-16142e4ef53b.jpg.296x216.jpg', '双发温泉花园，满五年，采光充足，通透户型', '双发温泉花园  | 2室1厅 | 103.35平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  果园新村', '190万', '单价18385元/平米')
('https://image1.ljcdn.com/120000-inspection/52ddd0e9-9409-4af5-975e-50964afd3338.jpg.296x216.jpg', '探景园 精装修 南北通透 H户型 过五年 业主诚意出售', '宝翠花都探景园  | 2室1厅 | 89.5平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  瑞景居住区', '221万', '单价24693元/平米')
