('https://image1.ljcdn.com/441900-inspection/cad8c602-fd33-402c-be3a-9ddb4122cf61.jpg.296x216.jpg', '海逸豪庭尚都 4室2厅 340万', '海逸豪庭尚都   | 叠拼别墅 | 4室2厅 | 177.27平米 | 南 | 其他', '下叠(共3层)2016年建暂无数据  -  厚街镇', '340万', '单价19180元/平米')
('https://image1.ljcdn.com/441900-inspection/55be8e0b-00d2-4ba9-988b-2fa44504e611.jpg.296x216.jpg', '厚街汇景世纪双子公馆，看花园，业主诚心出售！', '汇景世纪双子城商务公馆  | 1室0厅 | 44.78平米 | 东南 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '56万', '单价12506元/平米')
('https://image1.ljcdn.com/441900-inspection/b04b039c-3b15-4fc1-bd9e-84937536e1e9.jpg.296x216.jpg', '满俩年，免增值税，看房方便，有钥匙', '汉邦66广场  | 3室2厅 | 102平米 | 东 东南 南 | 其他', '低楼层(共30层)2014年建塔楼  -  厚街镇', '157万', '单价15393元/平米')
('https://image1.ljcdn.com/441900-inspection/1475b531-ff6b-46b7-9647-cfd77a4066fe.jpg.296x216.jpg', '此房满两年，免增值税。格局方正，南北通透', '汉邦66广场  | 1室1厅 | 43平米 | 北 | 其他', '低楼层(共32层)2014年建塔楼  -  厚街镇', '65万', '单价15117元/平米')
('https://image1.ljcdn.com/441900-inspection/23e58fff-ebfd-4505-a2e0-39d8fd778f01.jpg.296x216.jpg', '汇景双子公寓 70年产权 家具 家电齐全 拎包入住', '汇景世纪双子城商务公馆  | 1室1厅 | 48.41平米 | 西 西北 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '75万', '单价15493元/平米')
('https://image1.ljcdn.com/441900-inspection/338a820f-a9df-40d8-a2bb-e9c99cccc8b8.jpg.296x216.jpg', '东逸翠苑一房一厅出售  业主全新装修  品牌家私电', '东逸翠苑  | 1室1厅 | 53.01平米 | 东 | 精装', '低楼层(共18层)2004年建塔楼  -  厚街镇', '88万', '单价16601元/平米')
('https://image1.ljcdn.com/441900-inspection/23d1cdf4-cffe-4059-868c-c19fcc3b2d9c.jpg.296x216.jpg', '满五年 万达汇景二居室 装修保养好 楼层采光好', '汇景豪庭  | 2室2厅 | 93.38平米 | 西南 | 精装', '中楼层(共25层)2002年建塔楼  -  厚街镇', '138万', '单价14779元/平米')
('https://image1.ljcdn.com/441900-inspection/577b8e15-b7b3-4d5b-bd40-294ecb16940a.jpg.296x216.jpg', '高楼层，格局方正，东北朝向，为你选好房', '万科金域国际  | 3室2厅 | 97平米 | 东北 | 其他', '高楼层(共32层)2014年建塔楼  -  厚街镇', '205万', '单价21135元/平米')
('https://image1.ljcdn.com/441900-inspection/bd72c31e-4dbe-4b4f-a915-93cbded45f04.jpg.296x216.jpg', '香榭丽一房 干净整洁 拎包入住 近地铁口 配套齐全', '香榭丽  | 1室1厅 | 42.19平米 | 东 | 其他', '高楼层(共19层)2004年建塔楼  -  厚街镇', '55万', '单价13037元/平米')
('https://image1.ljcdn.com/441900-inspection/8bc60ce1-e3ef-428f-abc8-09f451bb63aa.jpg.296x216.jpg', '厚街万达御湖公馆三房业主诚心出售', '万达御湖公馆  | 3室2厅 | 121.35平米 | 东南 | 精装', '高楼层(共31层)2016年建塔楼  -  厚街镇', '320万', '单价26371元/平米')
('https://image1.ljcdn.com/441900-inspection/0b32a206-3801-4ca8-ae78-d82afc9c8873.jpg.296x216.jpg', '新装修拎包入住出行方便，品牌物业给你一个五星的家', '碧桂园智慧家  | 1室0厅 | 37.95平米 | 东南 | 其他', '中楼层(共13层)2016年建塔楼  -  厚街镇', '80万', '单价21081元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload5e52e79c-5f7c-4d8b-a9d3-f919a87ffda2.jpg.296x216.jpg', '价格便宜，是居家生活的家园，房子免双税', '鹿港小镇  | 2室1厅 | 75平米 | 东南 | 简装', '高楼层(共31层)2008年建塔楼  -  厚街镇', '116万', '单价15467元/平米')
('https://image1.ljcdn.com/441900-inspection/530aa2d6-bec1-4e15-8f8b-8991e60bc72f.jpg.296x216.jpg', '汇景双子满五唯一免双税 业主急售', '汇景世纪双子城商务公馆  | 1室1厅 | 49.63平米 | 南 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '70万', '单价14105元/平米')
('https://image1.ljcdn.com/441900-inspection/d2ee976b-e7c3-4dbf-b774-843c4a33286d.jpg.296x216.jpg', '万科金域国际98平3房2厅2卫。高层看花园。满五不唯一', '万科金域国际  | 3室2厅 | 97.15平米 | 东南 | 其他', '高楼层(共32层)2014年建塔楼  -  厚街镇', '205万', '单价21102元/平米')
('https://image1.ljcdn.com/441900-inspection/23c35b17-ad41-43a5-a774-7c7f656661d1.jpg.296x216.jpg', '万达高楼层毛坯两房，看湖景，通风透气', '万达御湖公馆  | 2室1厅 | 86.4平米 | 东南 | 其他', '高楼层(共32层)2015年建塔楼  -  厚街镇', '165万', '单价19098元/平米')
('https://image1.ljcdn.com/441900-inspection/b040bd95-c667-4043-9dc3-3ab99cf79ed4.jpg.296x216.jpg', '户型方正 安静看湖景，双阳台，景观好', '中信富春山居  | 4室2厅 | 132.5平米 | 南 西南 | 其他', '中楼层(共17层)2014年建塔楼  -  厚街镇', '210万', '单价15850元/平米')
('https://image1.ljcdn.com/441900-inspection/25c3cfa6-5212-45e1-8129-0f00300257a5.jpg.296x216.jpg', '厚街万达公寓 大单间 地铁口物业 适合办公居住', '万达御湖公馆  | 1室0厅 | 59.72平米 | 西北 | 其他', '高楼层(共27层)2015年建塔楼  -  厚街镇', '70万', '单价11722元/平米')
('https://image1.ljcdn.com/441900-inspection/e3310e54-13d1-44fd-9a5a-3f3107842a09.jpg.296x216.jpg', '为你选好家业主诚心诚心出售，汇景大三房，满五唯一', '汇景豪庭  | 3室1厅 | 142.85平米 | 西南 | 其他', '中楼层(共25层)2002年建塔楼  -  厚街镇', '195万', '单价13651元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload07d8e6f3-72db-4635-af66-5a2a0e7240a5.jpg.296x216.jpg', '中高楼层采光好，东南向，可看全湖景，', '万达御湖公馆  | 2室2厅 | 87.65平米 | 东南 | 其他', '中楼层(共31层)2016年建塔楼  -  厚街镇', '168万', '单价19168元/平米')
('https://image1.ljcdn.com/441900-inspection/6f0a1956-9128-47c8-bf25-c68a78da3721.jpg.296x216.jpg', '厚街万科金域国际一房，业主诚心出售', '万科金域国际  | 1室0厅 | 44.39平米 | 东南 | 其他', '中楼层(共9层)2014年建暂无数据  -  厚街镇', '43万', '单价9687元/平米')
('https://image1.ljcdn.com/441900-inspection/6899f11c-6b1f-49c8-8330-cfd5282ec35b.jpg.296x216.jpg', '厚街万达2+1户型 户型方正 全新简欧风格', '万达御湖公馆  | 3室2厅 | 88平米 | 南 西南 | 其他', '中楼层(共32层)2015年建塔楼  -  厚街镇', '200万', '单价22728元/平米')
('https://image1.ljcdn.com/441900-inspection/8b1c1b7f-3eb7-42f6-9351-5bf2ec2fa0b5.jpg.296x216.jpg', '满五唯一，满五唯一，满屋唯一，业主诚意出售', '鹿港小镇  | 4室2厅 | 118平米 | 东南 | 其他', '中楼层(共31层)2008年建塔楼  -  厚街镇', '185万', '单价15678元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadc3a8ed6f-4260-4c6a-998b-d412820c30e7.jpg.296x216.jpg', '富怡名居实用大四房，业主房产证满5唯一，零双税', '三屯富怡名居  | 4室2厅 | 152.88平米 | 东 | 其他', '低楼层(共9层)2009年建板楼  -  厚街镇', '238万', '单价15568元/平米')
('https://image1.ljcdn.com/441900-inspection/caf84ceb-2f10-462c-8b90-56d3c45b1efa.jpg.296x216.jpg', '中信富春山居 满2年3房 中高楼层 诚信出售 看湖景', '中信富春山居  | 3室2厅 | 108.36平米 | 东南 | 毛坯', '高楼层(共25层)2014年建塔楼  -  厚街镇', '180万', '单价16612元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploada93c104f-975a-4b6b-9789-d07f63499aea.jpg.296x216.jpg', '厚街汉邦66毛坯 正3房 珊美地铁口房。', '汉邦66广场  | 3室2厅 | 107.34平米 | 东南 | 其他', '中楼层(共31层)2014年建塔楼  -  厚街镇', '170万', '单价15838元/平米')
('https://image1.ljcdn.com/441900-inspection/4c7bf43c-7da2-4df8-963c-f7239749fa40.jpg.296x216.jpg', '楼层好，视野宽阔，采光充足，配套设施齐全。', '三屯富怡名居  | 2室2厅 | 89.3平米 | 西南 | 精装', '低楼层(共13层)2009年建塔楼  -  厚街镇', '145万', '单价16238元/平米')
('', '丰泰观山花园，朝湖风景好，理想居住的小区', '丰泰观山花园   | 联排别墅 | 4室4厅 | 290.75平米 | 东南 | 其他', '3层2011年建暂无数据  -  厚街镇', '634万', '单价21806元/平米')
('https://image1.ljcdn.com/441900-inspection/02a22b59-489b-4898-8b59-92288d44fa10.jpg.296x216.jpg', '汇景双子房子是大单间，户型方正，独立卫生间。', '汇景世纪双子城商务公馆  | 1室0厅 | 41平米 | 西北 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '60万', '单价14635元/平米')
('https://image1.ljcdn.com/441900-inspection/5b562379-1d99-40aa-b462-88b5a74ceb09.jpg.296x216.jpg', '体育公园旁四房业主诚心出售，看房方便，楼层高朝向好', '盛和花园  | 4室2厅 | 174平米 | 东南 | 其他', '中楼层(共17层)2002年建塔楼  -  厚街镇', '290万', '单价16667元/平米')
('https://image1.ljcdn.com/441900-inspection/bf707b40-5152-4df4-a927-ad56eb24497e.jpg.296x216.jpg', '满五唯一地铁口物业 装修保养良好 交通方便生活便利', '新世纪颐和居  | 2室2厅 | 85.79平米 | 西南 | 其他', '高楼层(共17层)2008年建塔楼  -  厚街镇', '150万', '单价17485元/平米')
('https://image1.ljcdn.com/441900-inspection/05fc3616-bc23-466b-95a9-9551025b6eb1.jpg.296x216.jpg', '万科精装大三房 满五年 带家具家电出售 诚心出售', '万科金域国际  | 3室2厅 | 97.3平米 | 东北 | 精装', '高楼层(共32层)2014年建塔楼  -  厚街镇', '200万', '单价20555元/平米')
('https://image1.ljcdn.com/441900-inspection/51837f0e-2354-4afe-a2ca-13278dbe4ce5.jpg.296x216.jpg', '新城八八步行街 东逸翠苑 一房一厅', '东逸翠苑  | 1室0厅 | 37平米 | 东 | 其他', '中楼层(共11层)2004年建塔楼  -  厚街镇', '45万', '单价12163元/平米')
('https://image1.ljcdn.com/441900-inspection/03647252-61e5-4a3d-ba8a-49e300389fa6.jpg.296x216.jpg', '厚街康乐南路东逸翠苑 欧式风格 小区带幼儿园和泳池', '东逸翠苑  | 1室1厅 | 50.52平米 | 西 | 其他', '低楼层(共18层)2004年建塔楼  -  厚街镇', '75万', '单价14846元/平米')
('https://image1.ljcdn.com/441900-inspection/c4e43120-31ab-4ceb-9015-7f67e0d978e2.jpg.296x216.jpg', '康联汇展精装小两房 小高层朝东南 格局正 保养新', '康联汇展中央  | 2室2厅 | 65.69平米 | 东南 | 精装', '中楼层(共28层)2014年建塔楼  -  厚街镇', '122万', '单价18573元/平米')
('https://image1.ljcdn.com/441900-inspection/80a0eb69-8671-4d9e-95d8-9e87831aded0.jpg.296x216.jpg', '香榭丽楼盘，高楼层通透采光好空气对流', '香榭丽  | 3室1厅 | 92.58平米 | 东南 | 精装', '高楼层(共19层)2004年建塔楼  -  厚街镇', '138万', '单价14907元/平米')
('https://image1.ljcdn.com/441900-inspection/45c996bb-6228-40d9-8cd4-f1cf708b8f34.jpg.296x216.jpg', '格局方正交通方便。商圈配套完善，地铁物业。', '汉邦66广场  | 1室1厅 | 46平米 | 西南 | 其他', '中楼层(共32层)2014年建塔楼  -  厚街镇', '82万', '单价17827元/平米')
('https://image1.ljcdn.com/441900-inspection/547af0c1-b99b-4630-890c-18574da5208a.jpg.296x216.jpg', '满五唯一自住鹿港小镇 配套齐全交通方便环境优美', '鹿港小镇  | 5室2厅 | 165平米 | 西南 | 精装', '中楼层(共31层)2008年建塔楼  -  厚街镇', '240万', '单价14546元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload19b0d262-6eeb-485f-8491-1a7697fa7d71.jpg.296x216.jpg', '世纪绿洲三期 毛坯三房 南向户型好 随时看房', '世纪绿洲  | 3室2厅 | 166平米 | 东南 | 其他', '低楼层(共17层)2009年建塔楼  -  厚街镇', '240万', '单价14458元/平米')
('https://image1.ljcdn.com/441900-inspection/61122c01-ccff-4ba0-b152-2f2a808eaea8.jpg.296x216.jpg', '汉邦大型商圈精装修标准一房一厅繁华路段地铁口物业', '汉邦66广场  | 1室1厅 | 46平米 | 东南 | 其他', '中楼层(共32层)2014年建塔楼  -  厚街镇', '75万', '单价16305元/平米')
('https://image1.ljcdn.com/441900-inspection/65060a3b-e163-4515-8932-51ff21bcd17e.jpg.296x216.jpg', '凤山公园为小区营造一个绿色家园', '君汇华庭  | 5室2厅 | 178平米 | 南 | 其他', '低楼层(共31层)2008年建塔楼  -  厚街镇', '295万', '单价16574元/平米')
('https://image1.ljcdn.com/441900-inspection/e07dee35-a6f8-4535-8d14-fd8b80c8c238.jpg.296x216.jpg', '鹿港小镇 正两房 朝花园 东南朝向', '鹿港小镇  | 2室2厅 | 78.13平米 | 东南 | 其他', '中楼层(共27层)2008年建塔楼  -  厚街镇', '133万', '单价17023元/平米')
('https://image1.ljcdn.com/441900-inspection/9aaa4737-f2f3-4138-81be-333bf0ab58b7.JPG.296x216.jpg', '为你选好家。业主诚心出售高楼层全新家私电！', '汉邦66广场  | 1室1厅 | 42.85平米 | 西南 | 精装', '中楼层(共32层)2014年建塔楼  -  厚街镇', '66万', '单价15403元/平米')
('https://image1.ljcdn.com/441900-inspection/c6a1eda5-3a17-4abb-bfd4-1e2461531830.jpg.296x216.jpg', '链家房源 如你所见 中信富春山居看湖毛坯三房', '中信富春山居  | 3室2厅 | 107.6平米 | 东南 | 其他', '高楼层(共25层)2014年建塔楼  -  厚街镇', '198万', '单价18402元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload392644bd-ec8f-4328-a83e-4952a64e43ef.jpg.296x216.jpg', '湖景独栋出售 看湖位置安静700平米左右花园', '盈丰湖景壹号庄园   | 独栋别墅 | 5室3厅 | 601.17平米 | 东南 | 其他', '3层暂无数据  -  厚街镇', '1800万', '单价29942元/平米')
('https://image1.ljcdn.com/441900-inspection/0a58e4ed-3058-4919-bf05-445a3b1825c9.jpg.296x216.jpg', '丰泰观山碧水花园，精装两房，业主诚心出售。', '丰泰观山花园  | 2室2厅 | 93.4平米 | 东南 | 精装', '中楼层(共11层)2014年建塔楼  -  厚街镇', '138万', '单价14776元/平米')
('https://image1.ljcdn.com/441900-inspection/987eefea-0ff0-478b-a337-407031bb1ba4.jpg.296x216.jpg', '鹿港小镇三房，看房方便，诚心出售！低低低！！！', '鹿港小镇  | 3室2厅 | 101.79平米 | 南 | 其他', '低楼层(共33层)2008年建塔楼  -  厚街镇', '150万', '单价14737元/平米')
('https://image1.ljcdn.com/441900-inspection/effab46d-d0ab-4fdf-9d51-efebb06c7d25.jpg.296x216.jpg', '满五唯一，业主一次性付款购买；尽揽园中美景。', '丰泰观山花园   | 联排别墅 | 4室2厅 | 320.39平米 | 西南 | 其他', '3层暂无数据  -  厚街镇', '700万', '单价21849元/平米')
('https://image1.ljcdn.com/441900-inspection/21c48191-7126-458b-b927-43df44676a50.jpg.296x216.jpg', '中信富春山居 方正四房  看湖 看高尔夫球场 满两年', '中信富春山居  | 4室2厅 | 145平米 | 东南 | 其他', '高楼层(共13层)2014年建塔楼  -  厚街镇', '280万', '单价19311元/平米')
('https://image1.ljcdn.com/441900-inspection/b2029883-07ff-433b-907c-9f4b70fa57f2.jpg.296x216.jpg', '横岗湖畔，天然半岛，一面接山，三面环水', '丰泰观山花园   | 联排别墅 | 5室3厅 | 331.09平米 | 南 | 其他', '4层暂无数据  -  厚街镇', '680万', '单价20539元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload20634008-24d6-4807-b61f-f87a82e7afcc.jpg.296x216.jpg', '万达御湖公馆 万达商圈 二加一 带装修带家私电', '万达御湖公馆  | 3室2厅 | 87平米 | 东南 | 其他', '低楼层(共32层)2015年建塔楼  -  厚街镇', '205万', '单价23564元/平米')
('https://image1.ljcdn.com/441900-inspection/f32f1850-f45d-4941-af4b-8647e0e0a4c3.jpg.296x216.jpg', '汉邦66毛坯三房高楼景观好，户型方正，业主诚心出售。', '汉邦66广场  | 3室2厅 | 103平米 | 南 | 其他', '高楼层(共30层)2014年建塔楼  -  厚街镇', '170万', '单价16505元/平米')
('https://image1.ljcdn.com/441900-inspection/d41241d6-6064-4eb3-8827-d1040d4ae20a.jpg.296x216.jpg', '三屯富怡花园 3室2厅 135万', '三屯富怡花园  | 3室2厅 | 128平米 | 东南 | 简装', '中楼层(共7层)板楼  -  厚街镇', '135万', '单价10547元/平米')
('https://image1.ljcdn.com/441900-inspection/89611e53-1510-453e-a923-0048057ba74b.jpg.296x216.jpg', '花香十二院即君丽花园 高楼层好采光', '君丽花园  | 2室1厅 | 68.3平米 | 南 | 其他', '高楼层(共17层)2014年建塔楼  -  厚街镇', '110万', '单价16106元/平米')
('https://image1.ljcdn.com/441900-inspection/846dd5ec-3829-401d-8a3b-08fed7e4d10b.jpg.296x216.jpg', '厚街中信富春山居4房楼龄新均价低 看房方便环境好', '中信富春山居  | 4室2厅 | 134.63平米 | 南 | 其他', '低楼层(共21层)2014年建塔楼  -  厚街镇', '200万', '单价14856元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload04d161a5-6939-4abe-8461-370033281b53.jpg.296x216.jpg', '小区生活配套设施齐全，楼下就是大型消费广场', '万达御湖公馆  | 1室0厅 | 36.06平米 | 北 | 其他', '中楼层(共27层)2015年建塔楼  -  厚街镇', '43万', '单价11925元/平米')
('https://image1.ljcdn.com/441900-inspection/b1ce5fe0-9abb-4f50-b336-6f7e136e9917.jpg.296x216.jpg', '满五唯一，边位别墅，空气清新，环境优美。', '丰泰观山花园   | 联排别墅 | 5室3厅 | 349.44平米 | 南 北 | 其他', '4层暂无数据  -  厚街镇', '680万', '单价19460元/平米')
('https://image1.ljcdn.com/441900-inspection/cef3cb4f-1329-4eb6-84ae-fa1dc0753c21.jpg.296x216.jpg', '万科金域国际两房，诚心出售，价格美丽', '万科金域国际  | 2室2厅 | 79.4平米 | 东南 | 其他', '低楼层(共28层)2014年建塔楼  -  厚街镇', '160万', '单价20152元/平米')
('https://image1.ljcdn.com/441900-inspection/c14f100e-7859-4a6a-8091-54ef77a5e961.jpg.296x216.jpg', '丰泰观山花园 居家好小区  毛坯大三房 满两年免增值税', '丰泰观山花园  | 3室2厅 | 149平米 | 东南 | 其他', '低楼层(共15层)2014年建塔楼  -  厚街镇', '235万', '单价15772元/平米')
('https://image1.ljcdn.com/441900-inspection/8a6d4970-a4ee-4515-a328-e30fad12871f.jpg.296x216.jpg', '丰泰观山碧水半山别墅高品质的生活从这里开始', '丰泰观山花园   | 联排别墅 | 5室2厅 | 327.88平米 | 东南 | 其他', '4层暂无数据  -  厚街镇', '550万', '单价16775元/平米')
('https://image1.ljcdn.com/441900-inspection/dd5e8c1c-7a39-4d46-be5e-7ef9b44a19ec.jpg.296x216.jpg', '海逸豪庭 户型方正 居住舒适 环境好', '海逸豪庭尚都   | 独栋别墅 | 4室2厅 | 155平米 | 南 | 其他', '3层2012年建暂无数据  -  厚街镇', '438万', '单价28259元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploaddc7f7fd4-173d-45ea-88f0-67534d4b90d5.jpg.296x216.jpg', '厚街万科广场 三房两厅两卫 装修保养很好 中楼层', '万科城市广场  | 3室2厅 | 97平米 | 西北 | 精装', '中楼层(共26层)2014年建塔楼  -  厚街镇', '195万', '单价20104元/平米')
('https://image1.ljcdn.com/441900-inspection/14d3a27d-b3da-4f37-a645-36f468de4c8e.jpg.296x216.jpg', '地铁口物业 鼎盛中环 复试装修 户型方正 五室两厅', '鼎盛中环银苑  | 5室2厅 | 238.55平米 | 西南 | 精装', '高楼层(共18层)2012年建塔楼  -  厚街镇', '370万', '单价15511元/平米')
('https://image1.ljcdn.com/441900-inspection/d2ff13de-c72b-4abd-9ed5-9873aa6cbb15.jpg.296x216.jpg', '70年产权酒店式公寓，业主诚心出售房子。', '汇景世纪双子城商务公馆  | 1室0厅 | 40.39平米 | 西北 | 其他', '低楼层(共29层)2012年建塔楼  -  厚街镇', '57万', '单价14113元/平米')
('https://image1.ljcdn.com/441900-inspection/130ef66b-145b-43ad-b4ff-1b470046de6d.jpg.296x216.jpg', '联排单边位别墅，生态大盘，产权清晰，巴厘岛风情小区', '丰泰观山花园   | 联排别墅 | 5室3厅 | 330平米 | 东南 | 其他', '4层暂无数据  -  厚街镇', '660万', '单价20000元/平米')
('https://image1.ljcdn.com/441900-inspection/80c5f9cb-0f1d-4b53-8e8d-f64f59420442.jpg.296x216.jpg', '户型方正，环境优美，适合养老居家，免增值税', '丰泰凌峰花园  | 4室2厅 | 106.69平米 | 东南 | 毛坯', '高楼层(共15层)2015年建塔楼  -  厚街镇', '173万', '单价16216元/平米')
('https://image1.ljcdn.com/441900-inspection/5575cb14-555c-458a-9369-e47aeb864e23.jpg.296x216.jpg', '东逸翠苑大三房 满五唯一 业主诚心出售', '东逸翠苑  | 3室2厅 | 131.99平米 | 东南 | 其他', '中楼层(共18层)2004年建塔楼  -  厚街镇', '205万', '单价15532元/平米')
('https://image1.ljcdn.com/441900-inspection/d1a74c3f-dd80-4bd6-99a5-5062495a1af3.png.296x216.jpg', '万科金域国际一房，业主诚心出售，赠送家私家电', '万科金域国际  | 1室0厅 | 45平米 | 西北 | 其他', '高楼层(共9层)2014年建暂无数据  -  厚街镇', '44万', '单价9778元/平米')
('https://image1.ljcdn.com/441900-inspection/b4ce0757-d443-428c-81ad-0f909694aac4.jpg.296x216.jpg', '厚街万达公寓两房业主诚心出售，附带家私家电！', '万达御湖公馆  | 2室1厅 | 56.78平米 | 东南 | 精装', '低楼层(共27层)塔楼  -  厚街镇', '74万', '单价13033元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload8728ec3f-4f35-4d01-92e4-cdaf1b61108a.jpg.296x216.jpg', '沿靠厚街横岗水库 阳台可以看海逸高尔夫球场。', '中信富春山居  | 4室2厅 | 178.31平米 | 东南 | 其他', '中楼层(共18层)2014年建塔楼  -  厚街镇', '285万', '单价15984元/平米')
('https://image1.ljcdn.com/441900-inspection/377d7ae2-c8a0-438c-99a7-a280decf0265.jpg.296x216.jpg', '业主自住，保养很好，全新装修，光线好，业主人好。', '汇景豪庭  | 3室2厅 | 140平米 | 西 | 其他', '低楼层(共25层)2002年建塔楼  -  厚街镇', '200万', '单价14286元/平米')
('https://image1.ljcdn.com/441900-inspection/3631fdf2-707b-4f70-976f-e538a396579d.jpg.296x216.jpg', '地铁口物业汉邦66广场毛坯三房 生活配套完善 商圈繁华', '汉邦66广场  | 3室2厅 | 119.55平米 | 西北 | 其他', '高楼层(共32层)2014年建塔楼  -  厚街镇', '150万', '单价12548元/平米')
('https://image1.ljcdn.com/441900-inspection/540d4149-f404-466f-8f64-246945db845f.jpg.296x216.jpg', '丰泰凌峰花园 2+1房 采光通透，户型方正 业主诚心出售', '丰泰凌峰花园  | 3室2厅 | 86.85平米 | 东 | 其他', '低楼层(共15层)2015年建塔楼  -  厚街镇', '128万', '单价14739元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadbdbb2bbb-8d01-4a58-b520-23dbcf3dbd40.jpg.296x216.jpg', '采光充足，楼下就是地铁口万达商圈吃喝出行都很方便', '万达御湖公馆  | 1室0厅 | 60.64平米 | 南 | 其他', '高楼层(共27层)塔楼  -  厚街镇', '65万', '单价10719元/平米')
('https://image1.ljcdn.com/441900-inspection/78a1a764-8169-4111-99a1-49b90faeeaa6.jpg.296x216.jpg', '三屯富怡名居 3室2厅 178万', '三屯富怡名居  | 3室2厅 | 129.57平米 | 东南 | 其他', '低楼层(共18层)2009年建塔楼  -  厚街镇', '178万', '单价13738元/平米')
