('https://image1.ljcdn.com/440400-inspection/f9937336-a01f-46d0-a514-c2e8ed030eaa.jpg.296x216.jpg', '海湾花园正规两房两厅一卫在出售', '海湾花园  ', '高楼层(共16层)塔楼  -  吉大', '185万', '单价19681元/平米')
('https://image1.ljcdn.com/440400-inspection/17ca7746-8332-41ce-94f4-54bd68e2672b.jpg.296x216.jpg', '格力广场一期 3室2厅 515万', '格力广场一期  ', '中楼层(共31层)板楼  -  吉大', '515万', '单价37395元/平米')
('https://image1.ljcdn.com/131000-inspection/42fa7557-1c03-4376-b093-c2fc97f170d1.jpg.296x216.jpg', '明珠新村 经典3房 满五年 户型方正 带楼台 看房方便', '明珠新村  ', '高楼层(共7层)板楼  -  前山', '180万', '单价18727元/平米')
('https://image1.ljcdn.com/440400-inspection/11857bc6-f956-4cc0-b7a1-9b920019c013.jpg.296x216.jpg', '新香洲体育中心旁 富华广场三期 电梯中间楼层', '富华广场三期  ', '高楼层(共25层)塔楼  -  新香洲', '530万', '单价28868元/平米')
('https://image1.ljcdn.com/440400-inspection/8e93ca4b-737d-47dc-85f0-f1c5ecce0c52.jpg.296x216.jpg', '老香洲 名仕园6房 顶楼复式 装修保养好', '名仕园  ', '高楼层(共7层)塔楼  -  老香洲', '469万', '单价19800元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadfe631a8d-7c0b-4a3d-93a3-b0c449fd181d.jpg.296x216.jpg', '东方佳景 4室2厅 285万', '东方佳景  ', '低楼层(共7层)塔楼  -  吉大', '285万', '单价18717元/平米')
('https://image1.ljcdn.com/440400-inspection/1e1d7ef3-493c-4caa-ae2a-0bf6ef903113.jpg.296x216.jpg', '华发世纪城 3室2厅 450万', '华发世纪城  ', '低楼层(共31层)板塔结合  -  南湾', '450万', '单价32951元/平米')
('https://image1.ljcdn.com/131000-inspection/29b36743-7cee-4507-9393-2952cea1d23b.jpg.296x216.jpg', '香华花园 4室2厅 382万', '香华花园  ', '低楼层(共7层)板楼  -  新香洲', '382万', '单价19996元/平米')
('https://image1.ljcdn.com/440400-inspection/3bccac3d-9217-483d-b602-d3f26537e285.jpg.296x216.jpg', '尚雅苑 4室2厅 400万', '尚雅苑  ', '高楼层(共17层)板楼  -  新香洲', '400万', '单价24193元/平米')
('https://image1.ljcdn.com/440400-inspection/0d15b4d5-3e18-410b-9818-415d29fd878e.jpg.296x216.jpg', '中海滨河湾 3室2厅 475万', '中海滨河湾  ', '中楼层(共37层)板塔结合  -  前山', '475万', '单价33944元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload50ad6787-f8f0-4dd9-afda-928efb781ea1.jpg.296x216.jpg', '板障山脚下 环境空气好 适合居住 钥匙看房', '侨星花园  ', '中楼层(共7层)板楼  -  吉大', '130万', '单价20457元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload473bce9d-d419-476d-a39b-22bc29b593ca.jpg.296x216.jpg', '翠怡花园 3室2厅 220万', '翠怡花园  ', '低楼层(共7层)板楼  -  前山', '220万', '单价23405元/平米')
('https://image1.ljcdn.com/440400-inspection/11c3cc6e-a2b7-46de-af6f-a600e308a6f2.jpg.296x216.jpg', '格力广场一期 电梯高层4房 三面采光 看园景安静', '格力广场一期  ', '高楼层(共31层)板楼  -  吉大', '630万', '单价31499元/平米')
('https://image1.ljcdn.com/131000-inspection/92b1e7ee-6fee-44e8-821a-d41a6655a117.jpg.296x216.jpg', '华发世纪城 顶层复式 赠送70平米  业主诚心出售', '华发世纪城  ', '高楼层(共12层)板塔结合  -  南湾', '1170万', '单价39856元/平米')
('https://image1.ljcdn.com/440400-inspection/3ad6a88e-33fd-49c1-bf07-10790998d4c1.jpg.296x216.jpg', '东方佳景 3室2厅 387万', '东方佳景  ', '中楼层(共22层)塔楼  -  吉大', '387万', '单价30014元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadd4d8ac79-2544-4a1e-be05-9887cd1d5646.jpg.296x216.jpg', '绿茵豪庭 3室2厅 400万', '绿茵豪庭  ', '中楼层(共13层)板楼  -  吉大', '400万', '单价30366元/平米')
('https://image1.ljcdn.com/440400-inspection/809fb448-f93e-4814-a7f0-318492233d00.jpg.296x216.jpg', '华发世纪城 精装四房三卫 户型方正 诚心出售 提前联系', '华发世纪城  ', '中楼层(共12层)板塔结合  -  南湾', '620万', '单价32497元/平米')
('https://image1.ljcdn.com/440400-inspection/d521fad4-3894-4adc-9aa7-8bc8531ac39f.jpg.296x216.jpg', '香洲体育中心旁 新加坡花园 复式精装修5房', '新加坡花园一期  ', '高楼层(共7层)板楼  -  新香洲', '380万', '单价24076元/平米')
('https://image1.ljcdn.com/440400-inspection/b488cb87-d5aa-4fe1-920d-1377e05b7f21.jpg.296x216.jpg', '华发新城，房子布局合理，视野好，带车位', '华发新城六期  ', '高楼层(共32层)塔楼  -  南湾', '320万', '单价35956元/平米')
('https://image1.ljcdn.com/440400-inspection/efc7d244-b7c0-4fc1-a37c-e221cf03f8c4.jpg.296x216.jpg', '颐清园 3室2厅 235万', '颐清园  ', '高楼层(共6层)塔楼  -  拱北', '235万', '单价25245元/平米')
('https://image1.ljcdn.com/440400-inspection/85005244-16ad-4a30-bd0d-16a0c8eb8aee.jpg.296x216.jpg', '御景国际 3室2厅 430万', '御景国际  ', '高楼层(共31层)塔楼  -  新香洲', '430万', '单价32875元/平米')
('https://image1.ljcdn.com/440400-inspection/4a06c8b6-533a-4121-be97-813910ca1b10.jpg.296x216.jpg', '美林雅筑 4室2厅 350万', '美林雅筑  ', '高楼层(共11层)板楼  -  前山', '350万', '单价24517元/平米')
('https://image1.ljcdn.com/440400-inspection/13ea6610-8c81-4f99-8227-7285553b3e6a.jpg.296x216.jpg', '格力广场一期 4室2厅 700万', '格力广场一期  ', '低楼层(共31层)板楼  -  吉大', '700万', '单价34589元/平米')
('https://image1.ljcdn.com/131000-inspection/2c04fed8-d056-4f15-8930-40e35136a76d.jpg.296x216.jpg', '华南名宇 3室2厅 227万', '华南名宇  ', '中楼层(共17层)塔楼  -  老香洲', '227万', '单价23788元/平米')
('https://image1.ljcdn.com/440400-inspection/105c1564-2183-44dc-a8d5-7960599b6562.jpg.296x216.jpg', '五洲康城 3室2厅 338万', '五洲康城  ', '低楼层(共11层)板塔结合  -  上冲', '338万', '单价25624元/平米')
('https://image1.ljcdn.com/440400-inspection/f62f1fdd-9111-4789-828d-2e2b4bd884f9.jpg.296x216.jpg', '山海一品 5室2厅 990万', '山海一品  ', '低楼层(共31层)塔楼  -  吉大', '990万', '单价35892元/平米')
('https://image1.ljcdn.com/440400-inspection/b28c8154-0f68-4595-9f16-21e25c7dc683.jpg.296x216.jpg', '五洲康城 3室2厅 270万', '五洲康城  ', '中楼层(共11层)板塔结合  -  上冲', '270万', '单价26594元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload678dd24d-4f90-4e22-b9b6-c3cdc3adf619.jpg.296x216.jpg', '吉莲新村 2室2厅 128万', '吉莲新村  ', '高楼层(共6层)板楼  -  吉大', '128万', '单价18203元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploada5fd83e6-81c5-47fe-80d1-066b1304b430.jpg.296x216.jpg', '华景花园 3室2厅 290万', '华景花园  ', '低楼层(共19层)塔楼  -  吉大', '290万', '单价25198元/平米')
('https://image1.ljcdn.com/131000-inspection/e63adb74-10cf-488a-ab72-ca42ea26abba.jpg.296x216.jpg', '兰埔东城花园旁 星华雅苑 精装北向三房出售', '星华雅苑  ', '高楼层(共6层)板楼  -  兰埔', '205万', '单价20451元/平米')
('https://image1.ljcdn.com/440400-inspection/da655ae4-5517-4d00-b1be-a2f2de20e907.jpg.296x216.jpg', '海湾花园 3室2厅 300万', '海湾花园  ', '高楼层(共25层)塔楼  -  吉大', '300万', '单价20955元/平米')
('https://image1.ljcdn.com/440400-inspection/867d2c4d-9071-459b-b0d2-8cd0ee3a79b2.jpg.296x216.jpg', '新香洲 宝源花园 居家两房 南北朝向 一梯两户 出售', '宝源花园  ', '中楼层(共7层)板楼  -  上冲', '145万', '单价18776元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadf23b5e4a-ec29-488f-8af2-234290009612.jpg.296x216.jpg', '华发水岸，南向三居 ，业主诚售 ，看房有钥匙', '华发水岸二期  ', '低楼层(共31层)暂无数据  -  南屏', '175万', '单价20589元/平米')
('https://image1.ljcdn.com/440400-inspection/185a934b-e720-43df-b5dd-9f1689705288.png.296x216.jpg', '康怡花园 精装四房出售，南北通', '康怡花园  ', '低楼层(共7层)塔楼  -  新香洲', '250万', '单价22765元/平米')
('https://image1.ljcdn.com/440400-inspection/b8ea1db1-65d0-4bdc-b7bb-be039c332e1a.jpg.296x216.jpg', '南北通透，满五，视野开阔，业主诚心出售！', '华发新城五期  ', '中楼层(共30层)塔楼  -  南湾', '300万', '单价33648元/平米')
('https://image1.ljcdn.com/440400-inspection/4c804451-d0fe-472b-8769-d98357320235.jpg.296x216.jpg', '财富世家，舒适三房，环境幽雅，居家好地方', '财富世家二期  ', '高楼层(共11层)板塔结合  -  前山', '330万', '单价25048元/平米')
('https://image1.ljcdn.com/440400-inspection/8c13c1a7-922d-4c8b-b69c-a946ef93e6ad.jpg.296x216.jpg', '富华广场南区 2室2厅 158万', '富华广场南区  ', '高楼层(共7层)塔楼  -  新香洲', '158万', '单价22472元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadd9a1dac5-25fc-47fe-8a4f-b609a61e6bf5.jpg.296x216.jpg', '雍和花园 3室2厅 260万', '雍和花园  ', '高楼层(共22层)塔楼  -  吉大', '260万', '单价20541元/平米')
('https://image1.ljcdn.com/440400-inspection/3afcbf53-3c74-4239-89de-83ad627b25a4.jpg.296x216.jpg', '翠华豪苑 3室2厅 225万', '翠华豪苑  ', '中楼层(共7层)板楼  -  新香洲', '225万', '单价23487元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload1b713bee-739c-4074-b032-92edc7ae8651.jpg.296x216.jpg', '珠海唐家湾 海怡湾畔 南向居家两居室出售 税费各付', '海怡湾畔  ', '高楼层(共5层)暂无数据  -  唐家湾镇', '190万', '单价20503元/平米')
('https://image1.ljcdn.com/440400-inspection/8d7810dc-b95e-4aea-80e2-4f18eead5d43.jpg.296x216.jpg', '格力广场四期 3室2厅 325万', '格力广场四期  ', '高楼层(共37层)塔楼  -  吉大', '325万', '单价38061元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload83a7a703-9c23-4110-8c1d-ed6132cc21ce.jpg.296x216.jpg', '房子满五年 采光好  配套齐全 南门富华里', '兰埔花园  ', '中楼层(共5层)板楼  -  兰埔', '230万', '单价26785元/平米')
('https://image1.ljcdn.com/440400-inspection/38a48147-9750-4537-a880-fdabb69964ad.jpg.296x216.jpg', '钰海上峰 3室2厅 297万', '钰海上峰  ', '高楼层(共29层)塔楼  -  兰埔', '297万', '单价30967元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload9279fc4c-0f24-49ab-8a34-82b56774d239.jpg.296x216.jpg', '浩益花园 3室2厅 198万', '浩益花园  ', '中楼层(共7层)板楼  -  前山', '198万', '单价20653元/平米')
('https://image1.ljcdn.com/440400-inspection/6d98001a-a144-44a3-a710-4cd15f349eec.jpg.296x216.jpg', '诚丰银座 1室1厅 103.3万', '诚丰银座  ', '低楼层(共28层)塔楼  -  吉大', '103.3万', '单价22784元/平米')
('https://image1.ljcdn.com/440400-inspection/d2900e16-c3c5-4e7c-a17f-1911379e221a.jpg.296x216.jpg', '翠园居 3室2厅 195万', '翠园居  ', '高楼层(共6层)板楼  -  翠微', '195万', '单价20952元/平米')
('https://image1.ljcdn.com/440400-inspection/045a0d6d-fb93-4dcf-b5dd-93318af1db83.jpg.296x216.jpg', '岭秀城小区，朝北两居，满五，业主诚心出售', '正邦岭秀城  ', '中楼层(共25层)板楼  -  拱北', '194万', '单价24975元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadfaefda56-b852-4c99-bd1a-c07f6968ce5d.jpg.296x216.jpg', '海荣新村复式大两居，业主诚心出售，看房方便', '海荣新村  ', '中楼层(共7层)板楼  -  夏湾', '266万', '单价17973元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload91e22072-785e-44ce-be19-6a12618a3423.jpg.296x216.jpg', '湖光山色二期 御景园   配套成熟，交通便利', '湖光山色二期  ', '低楼层(共26层)板楼  -  兰埔', '132.5万', '单价26997元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload54cf0c75-1396-46d2-be79-f9328cfbd413.jpg.296x216.jpg', '恒虹世纪广场 2室1厅 361.68万', '恒虹世纪广场  ', '中楼层(共41层)板楼  -  拱北', '361.7万', '单价33000元/平米')
('https://image1.ljcdn.com/440400-inspection/7f6b6e79-6606-40e0-8206-72c0890700a8.jpg.296x216.jpg', '珠江南湾 高层两房业主诚心出售', '珠江南湾  ', '中楼层(共31层)塔楼  -  南屏', '205万', '单价24405元/平米')
('https://image1.ljcdn.com/440400-inspection/8e41828a-118b-4ab5-a40d-e0fb1d9a4246.jpg.296x216.jpg', '棕榈四季 3室2厅 235万', '棕榈四季  ', '高楼层(共18层)板楼  -  上冲', '235万', '单价25250元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadf20abe95-26cd-4a6c-9eda-5f4214a6219f.jpg.296x216.jpg', '双城汇 ，精装修南向两居室，业主诚售看房方便', '双城汇  ', '高楼层(共27层)塔楼  -  南屏', '95万', '单价19456元/平米')
('https://image1.ljcdn.com/440400-inspection/f62347ad-4da4-46c7-ae4d-9e3ac2af9624.jpg.296x216.jpg', '华发世纪城 2室1厅 280万', '华发世纪城  ', '高楼层(共32层)板塔结合  -  南湾', '280万', '单价31188元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload8f21116a-b258-4a5a-b083-d61d89bbf21a.jpg.296x216.jpg', '葵竹苑 2室1厅 130万', '葵竹苑  ', '中楼层(共8层)板楼  -  新香洲', '130万', '单价26094元/平米')
('https://image1.ljcdn.com/440400-inspection/c116a8b9-a67b-423e-82b2-856564f348d3.jpg.296x216.jpg', '新香洲 桂香苑高层精装修2房出售', '桂香苑  ', '高楼层(共8层)板楼  -  新香洲', '135万', '单价21274元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload55f9462d-e416-4394-b2f9-570fd0183ed0.jpg.296x216.jpg', '圆明新园旁 鸣翠谷经典一居室 中间楼层 采光视野很好', '鸣翠谷花园  ', '中楼层(共6层)板楼  -  兰埔', '100万', '单价23844元/平米')
('https://image1.ljcdn.com/440400-inspection/37fd46dc-12a0-4cdc-8476-22339074ee7b.jpg.296x216.jpg', '侨星花园 3室2厅 195万', '侨星花园  ', '中楼层(共8层)板楼  -  吉大', '195万', '单价17881元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadb22657ae-5bc9-43f5-bff3-4f97c4b4f7af.jpg.296x216.jpg', '和华国际公寓 1室1厅 100万', '和华国际公寓  ', '高楼层(共27层)塔楼  -  拱北', '100万', '单价24432元/平米')
('https://image1.ljcdn.com/440400-inspection/9a1f51f0-95b0-4cb7-8373-b97af9ba016c.jpg.296x216.jpg', '新加坡花园三期 4室2厅 280万', '新加坡花园三期  ', '中楼层(共7层)板楼  -  新香洲', '280万', '单价24093元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload1d4910ee-4045-46a6-889a-2400f58ffaff.jpg.296x216.jpg', '香洲前山海宏苑 中间楼层南向 住家装修2房', '海宏苑  ', '中楼层(共8层)板楼  -  前山', '122万', '单价17741元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadbc3e6f33-f72e-464a-9ed1-d9a7005da49b.jpg.296x216.jpg', '吉大人气小区 海湾东苑 宽敞4居 南北朝向 满五年1套房', '海湾东苑  ', '低楼层(共7层)板楼  -  吉大', '396万', '单价23536元/平米')
('https://image1.ljcdn.com/440400-inspection/69fddf7e-4bd8-4b34-af5a-e8d60183acd8.jpg.296x216.jpg', '诚丰水晶座 1室1厅 130万', '诚丰水晶座  ', '中楼层(共30层)板楼  -  前山', '130万', '单价22372元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploade1fb4d68-2258-4998-8dd3-37d6605e7191.jpg.296x216.jpg', '龙城花园高层两房 交通方便 生活配套成熟 两房改三房', '龙城花园  ', '高楼层(共19层)塔楼  -  拱北', '150万', '单价19253元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload21f8afdb-228b-4b94-bd39-27766e931c97.jpg.296x216.jpg', '中珠水晶堡 1室1厅 122万', '中珠水晶堡  ', '中楼层(共20层)塔楼  -  老香洲', '122万', '单价23658元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload359bca68-9a97-45f4-a00b-c0302568dddb.jpg.296x216.jpg', '中珠水晶堡 1室1厅 90万', '中珠水晶堡  ', '中楼层(共20层)塔楼  -  老香洲', '90万', '单价24477元/平米')
('https://image1.ljcdn.com/440400-inspection/de07b9bd-04bf-4bc2-8149-a42a3dc27f6c.jpg.296x216.jpg', '鸟巢美寓 1室0厅 80万', '鸟巢美寓  ', '中楼层(共7层)板楼  -  新香洲', '80万', '单价24503元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadeeceb3c1-8efc-4162-aba6-ae9544bb5f18.jpg.296x216.jpg', '福泰花园 4室2厅 235万', '福泰花园  ', '高楼层(共6层)塔楼  -  前山', '235万', '单价18253元/平米')
('https://image1.ljcdn.com/440400-inspection/45ba1c45-11c7-4bbf-bae8-f61f6bc23db7.jpg.296x216.jpg', '龙光海悦云天 1室1厅 115万', '龙光海悦云天  ', '低楼层(共18层)板楼  -  新香洲', '115万', '单价29041元/平米')
('https://image1.ljcdn.com/131000-inspection/5603cdd6-5815-418f-92b4-ede369b24f1e.jpg.296x216.jpg', '华策南湾国际精装三房   看房方便中间楼层', '华策南湾国际  ', '中楼层(共30层)板楼  -  南湾', '300万', '单价32968元/平米')
('https://image1.ljcdn.com/440400-inspection/78252c10-d1c4-4ab6-920b-c6b574008bd9.jpg.296x216.jpg', '夏湾巴士总站旁 华达花园  精装复试 大五房 满五年', '华达花园  ', '中楼层(共11层)板楼  -  夏湾', '345万', '单价20784元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadf703851c-1f28-45fa-9659-1fe89a6698f5.jpg.296x216.jpg', '蓝溪枫景温馨小两居 位置优越 生活便利', '蓝溪枫景  ', '高楼层(共9层)塔楼  -  南屏', '115万', '单价20804元/平米')
('https://image1.ljcdn.com/440400-inspection/90ecf21f-55a2-42c5-b14f-996beb34823b.jpg.296x216.jpg', '富康花园 温馨2房可直接入住 东边位 不靠路 看房方便', '富康花园  ', '高楼层(共6层)塔楼  -  新香洲', '140万', '单价22754元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload01d56f30-6dd4-4a86-a60a-bc707a74e5ca.jpg.296x216.jpg', '吉大九州港旁 五房 带装修 近海边', '海棠阁  ', '低楼层(共15层)板楼  -  吉大', '567.5万', '单价25000元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload9ec728ec-8b9d-4ec5-9bef-4b17add8749b.jpg.296x216.jpg', '恒虹世纪广场 3室2厅 400万', '恒虹世纪广场  ', '低楼层(共41层)板楼  -  拱北', '400万', '单价33334元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadffa1a8e7-c4b3-4d28-a94b-a59cfe363999.jpg.296x216.jpg', '海祥园电梯3房  满五年  南北通   户型方正', '海祥园  ', '低楼层(共17层)板楼  -  兰埔', '230万', '单价19457元/平米')
('https://image1.ljcdn.com/131000-inspection/4ff8af70-4005-4a35-adfc-0a77518e5acd.jpg.296x216.jpg', '华发新城五期 3室2厅 430万', '华发新城五期  ', '低楼层(共30层)塔楼  -  南湾', '430万', '单价31618元/平米')
('https://image1.ljcdn.com/440400-inspection/066bd905-5e0f-4c04-b463-98723f1bea4c.jpg.296x216.jpg', '翠香花园 3室2厅 300万', '翠香花园  ', '中楼层(共7层)板楼  -  老香洲', '300万', '单价24864元/平米')
('https://image1.ljcdn.com/131000-inspection/ea78debc-fbdd-454e-99b6-5874da755c44.jpg.296x216.jpg', '华发新城二期  南向三居室  精装修  中高楼层', '华发新城二期  ', '中楼层(共28层)板楼  -  南湾', '430万', '单价35246元/平米')
('https://image1.ljcdn.com/440400-inspection/3741fc5b-6d1b-4ee1-b7cb-096082ee7485.jpg.296x216.jpg', '华发新城2+1小三房精装修满两年', '华发新城五期  ', '低楼层(共30层)塔楼  -  南湾', '305万', '单价33946元/平米')
('https://image1.ljcdn.com/440400-inspection/03a051ad-f4af-4b26-9c94-3db9e64f9483.jpg.296x216.jpg', '正规三居室  户型方正   看房方便', '银石雅园  ', '高楼层(共12层)板塔结合  -  拱北', '225万', '单价21227元/平米')
('https://image1.ljcdn.com/440400-inspection/8e9b03d3-bcf3-4eb2-82cd-d0ef4178ce31.jpg.296x216.jpg', '康和花园    中装  3居室  业主诚意出售', '康和花园  ', '低楼层(共28层)板楼  -  南湾', '245万', '单价26631元/平米')
('https://image1.ljcdn.com/440400-inspection/7061408f-1b8a-409b-b476-82dfda5db365.jpg.296x216.jpg', '三好名苑 3室2厅 390万', '三好名苑  ', '低楼层(共16层)塔楼  -  新香洲', '390万', '单价31970元/平米')
('https://image1.ljcdn.com/440400-inspection/359b6925-bc39-4ad7-9980-dbbfa75baac4.jpg.296x216.jpg', '正邦岭秀城 3室2厅 430万', '正邦岭秀城  ', '中楼层(共34层)板楼  -  拱北', '430万', '单价31618元/平米')
('https://image1.ljcdn.com/440400-inspection/8d6aec25-f111-4ba3-93b4-e1a6dbd12aeb.jpg.296x216.jpg', '二城心作 3室2厅 268万', '二城心作  ', '低楼层(共30层)板塔结合  -  前山', '268万', '单价20396元/平米')
('https://image1.ljcdn.com/440400-inspection/ab199b74-e080-44b5-a5f0-b11e267b0e36.jpg.296x216.jpg', '百森花园 3室2厅 290万', '百森花园  ', '低楼层(共17层)板塔结合  -  吉大', '290万', '单价23888元/平米')
('https://image1.ljcdn.com/440400-inspection/61c1b719-9ca9-4ad5-9441-1cdfb337a9c2.jpg.296x216.jpg', '棕榈四季 3室2厅 245万', '棕榈四季  ', '中楼层(共17层)板楼  -  上冲', '245万', '单价26053元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadb31c5e5a-8dc8-499d-8ed9-69a7ee3ead19.jpg.296x216.jpg', '心海州 4室2厅 330万', '心海州  ', '低楼层(共26层)塔楼  -  前山', '330万', '单价24456元/平米')
('https://image1.ljcdn.com/440400-inspection/c473c874-45a2-42e4-af9f-5f9e5ebbe513.jpg.296x216.jpg', '星华雅苑 2室1厅 127万', '星华雅苑  ', '高楼层(共6层)板楼  -  兰埔', '127万', '单价21784元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploadc7f8ff7f-06d9-4837-a42b-5de9f9f5eabc.jpg.296x216.jpg', '新香洲 优仕雅苑 温馨3房 电梯 格局方正 生活便利', '优仕雅苑  ', '中楼层(共11层)塔楼  -  新香洲', '290万', '单价31816元/平米')
('https://image1.ljcdn.com/440400-inspection/5be670dc-d635-4692-b986-26ac4e6ea58e.jpg.296x216.jpg', '优仕雅苑 3室2厅 365万', '优仕雅苑  ', '低楼层(共19层)塔楼  -  新香洲', '365万', '单价31197元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_uploade55bac73-a535-44af-9e84-f9b2801240fc.jpg.296x216.jpg', '华发新城六期精装3房  东北向中间楼', '华发新城六期  ', '低楼层(共32层)塔楼  -  南湾', '300万', '单价33412元/平米')
('https://image1.ljcdn.com/440400-inspection/c266db63-9b7a-4a60-9031-cc42f25c091c.jpg.296x216.jpg', '富华广场二期 三房带天台 业主诚心出售', '富华广场北区  ', '高楼层(共7层)塔楼  -  新香洲', '206万', '单价19843元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload5805e137-57b1-4c71-91b2-0cc77df555b6.jpg.296x216.jpg', '华发新城二期 三房 中楼层 视野开阔无遮挡', '华发新城二期  ', '中楼层(共18层)板楼  -  南湾', '400万', '单价31250元/平米')
('https://image1.ljcdn.com/440400-inspection/289bf4fe-a047-4cf8-ac69-6600fb37613f.jpg.296x216.jpg', '联浩花园一期 电梯三房 不临街 业主诚售', '联浩花园一期  ', '中楼层(共11层)板塔结合  -  老香洲', '240万', '单价25016元/平米')
('https://image1.ljcdn.com/440400-inspection/rsp_pic_upload3a22db87-4ff8-40d7-818c-3fd552d32637.jpg.296x216.jpg', '招商花园城一期 4室2厅 388万', '招商花园城一期  ', '中楼层(共18层)板楼  -  前山', '388万', '单价26576元/平米')
