('https://image1.ljcdn.com/410100-inspection/6f2d2906-7a70-4762-9302-a9f4d39bb836.jpg.296x216.jpg', '美景天城 多层大三房 南北通透 满五唯一 诚心出售', '美景天城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '215万', '单价16149元/平米')
('https://image1.ljcdn.com/410100-inspection/13adc33c-a9e8-45d5-ba37-4c2a4e238e81.jpg.296x216.jpg', '陇海汽车站 翠园锦荣世家 南北通透4居室 大平层', '翠园锦荣世家  ', '中楼层(共6层)暂无数据  -  陇海汽车站', '305万', '单价18155元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadcdd3b579-e1ab-4d84-848d-4268746010ac.jpg.296x216.jpg', '南北通透，户型方正，位置优越，交通便利，配套齐全。', '美景天城  ', '高楼层(共18层)板楼  -  世纪欢乐园', '230万', '单价16198元/平米')
('https://image1.ljcdn.com/410100-inspection/72cc3e2d-bf50-4341-9c9b-8402b79c55ab.jpg.296x216.jpg', '地铁口 108平南北通透全明三房 业主诚心出售', '货站北街32号  ', '中楼层(共7层)暂无数据  -  商代遗址', '137万', '单价12673元/平米')
('https://image1.ljcdn.com/410100-inspection/5bc0e751-e88e-44d1-a2ac-be01895ff39e.jpg.296x216.jpg', '美景天城 精装朝南双气大三房 ，2梯3户，观景世纪公园', '美景天城  ', '中楼层(共18层)板楼  -  世纪欢乐园', '215万', '单价14373元/平米')
('https://image1.ljcdn.com/410100-inspection/eb3d7b42-5430-4752-ba99-ebd75cc97450..-35.jpg.296x216.jpg', '富田太阳城，南北通透大四房，看房方便', '富田太阳城  ', '中楼层(共29层)塔楼  -  世纪欢乐园', '180万', '单价13251元/平米')
('https://image1.ljcdn.com/410100-inspection/da9309e3-76ac-4657-9e38-19ca101e8f58.jpg.296x216.jpg', '美景鸿城二期 南北通透正规四居室 户型方正 拎包入住', '美景鸿城二期  ', '低楼层(共33层)塔楼  -  管南区域', '351万', '单价20109元/平米')
('https://image1.ljcdn.com/410100-inspection/101beb66-86a1-445f-bb43-be5a808f7c91.jpg.296x216.jpg', '中州大道多层一楼带花园  南北通透 一梯两户', '富田太阳城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '252万', '单价18003元/平米')
('https://image1.ljcdn.com/410100-inspection/43d50eff-06d7-4c93-b825-a39cdd29b078.jpg.296x216.jpg', '发展南郡 双气 满五唯一 精装三房 南北通透 交通便利', '发展南郡  ', '低楼层(共26层)塔楼  -  管南区域', '210万', '单价15108元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload42fb02cb-cbaf-4037-b641-61ba5ccd3ca3.jpg.296x216.jpg', '阳光城8号院洋房。现房毛坯房主诚意出售！看房随时', '阳光城8号院  ', '低楼层(共6层)板楼  -  管南区域', '350万', '单价20959元/平米')
('https://image1.ljcdn.com/410100-inspection/91f04b25-48a7-479f-b21c-70c3b7103063.jpg.296x216.jpg', '未来路德风街 小三房 户型方正 满五唯一 交通方便', '永恒亲亲家园  ', '高楼层(共6层)暂无数据  -  世纪欢乐园', '145万', '单价14796元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload11f32fe6-c408-4c29-955e-651f3fd7759a.jpg.296x216.jpg', '美景鸿城三期 南北通透三房 业主诚心出售', '美景鸿城三期  ', '中楼层(共30层)塔楼  -  管南区域', '235万', '单价18091元/平米')
('https://image1.ljcdn.com/410100-inspection/5376d4a5-9879-419f-9aaa-52eaac9a4a5e..-10.jpg.296x216.jpg', '美景天城，小高层错层精装四房，双气房，诚心出售。', '美景天城  ', '低楼层(共18层)板楼  -  世纪欢乐园', '210万', '单价16511元/平米')
('https://image1.ljcdn.com/410100-inspection/3b2a80f7-b322-46fa-83c2-d4898228831b.jpg.296x216.jpg', '诚售升龙凤凰城D区 小两居 采光好 户型方正', '升龙凤凰城D区  ', '高楼层(共20层)塔楼  -  东建材', '114万', '单价18483元/平米')
('https://image1.ljcdn.com/410100-inspection/58b307da-3599-4d70-9c23-f772bbf4d959.jpg.296x216.jpg', '满五唯一，南北通，户型方正，舒适度高。', '正商新蓝钻A区  ', '高楼层(共18层)板楼  -  管南区域', '338万', '单价22838元/平米')
('https://image1.ljcdn.com/410100-inspection/817f8fcd-4bbb-407f-b165-f16839db8e16.jpg.296x216.jpg', '金色港湾，多层3楼，精装修满五年，带车位出售！145平', '正商金色港湾  ', '中楼层(共6层)板楼  -  管南区域', '218万', '单价15035元/平米')
('https://image1.ljcdn.com/410100-inspection/31776fc7-8e86-4742-add9-b131f2be9853.jpg.296x216.jpg', '未来和枫苑 小高层 一梯两户  南北通透 满五年', '未来和枫苑  ', '中楼层(共18层)板楼  -  世纪欢乐园', '178万', '单价14834元/平米')
('https://image1.ljcdn.com/410100-inspection/6e6cf57c-5cd4-41d0-b815-f43966e68756.jpg.296x216.jpg', '房子标准三房 采光充足 满五唯一 看房方便', '金河小区  ', '中楼层(共7层)暂无数据  -  陇海汽车站', '137万', '单价14732元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload18bfc534-6104-400c-90a2-49bdbaa1e193.jpg.296x216.jpg', '橡树玫瑰城 精装南北三居室 视野开阔 采光好 看房方便', '橡树玫瑰城  ', '18层塔楼  -  管南区域', '198万', '单价14685元/平米')
('https://image1.ljcdn.com/410100-inspection/55d06d8a-ed84-4d8b-851e-9805a44aa426.jpg.296x216.jpg', '美景鸿城二期 精装双气70年产权 面积175.45 诚心出售', '美景鸿城二期  ', '高楼层(共33层)塔楼  -  管南区域', '350万', '单价19949元/平米')
('https://image1.ljcdn.com/410100-inspection/0c52b836-f923-4e99-ad38-a0493493f4ab.jpg.296x216.jpg', '正商新蓝钻B区，双地铁口，高层带电梯，精装双气2房', '正商新蓝钻B区  ', '中楼层(共26层)板楼  -  管南区域', '150万', '单价18750元/平米')
('https://image1.ljcdn.com/410100-inspection/d6c743da-3352-4c5a-9fe4-da81b99c9f8b.jpg.296x216.jpg', '蓝钻E区 多层洋房 南北通透户型 精装双气 送家具家电', '正商新蓝钻E区  ', '高楼层(共7层)板楼  -  管南区域', '290万', '单价21045元/平米')
('https://image1.ljcdn.com/410100-inspection/test-fe0da352-5133-4c07-892b-a316243c0ddd.png.296x216.jpg', '恒业小区 南北通透3居室 带电梯 高楼层', '恒业小区  ', '高楼层(共11层)暂无数据  -  凤凰路', '160万', '单价13560元/平米')
('https://image1.ljcdn.com/410100-inspection/40f02ba0-e7a1-41c7-a121-6a8f6c86c214.jpg.296x216.jpg', '万科美景龙堂，精装满两年大四房业主急售!', '万科美景龙堂  ', '低楼层(共33层)板塔结合  -  世纪欢乐园', '430万', '单价22052元/平米')
('https://image1.ljcdn.com/410100-inspection/c9c475fc-59b8-4d65-a704-dab1ab9e6404.jpg.296x216.jpg', '正商蓝钻  满五唯一  采光无限好', '正商蓝钻  ', '中楼层(共25层)塔楼  -  管南区域', '200万', '单价14287元/平米')
('https://image1.ljcdn.com/410100-inspection/1fc3f489-6b3f-466c-bdbf-d1557ff6cb5c.jpg.296x216.jpg', '精装修，拎包入住，东南向两居室，看房随时', '美景鸿城三期  ', '低楼层(共25层)塔楼  -  管南区域', '122万', '单价17087元/平米')
('https://image1.ljcdn.com/410100-inspection/13874df1-2637-4107-8a9a-1c30bebbacbd.jpg.296x216.jpg', '富田太阳城三房精装南北诚心出售', '富田太阳城  ', '高楼层(共29层)塔楼  -  世纪欢乐园', '185万', '单价15041元/平米')
('https://image1.ljcdn.com/410100-inspection/beb99db8-cb3b-436e-8cfe-6aae1ad84b3c.jpg.296x216.jpg', '正商蓝钻 视野好 精装修 户型南北通 在建地铁五号线旁', '正商蓝钻  ', '低楼层(共6层)板楼  -  管南区域', '195万', '单价20104元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload8c056b0e-2542-4173-bc20-49ad95ba8898.jpg.296x216.jpg', '此房业主装修过 没有住 楼层透光好', '方圆创世  ', '低楼层(共21层)塔楼  -  陇海汽车站', '320万', '单价17205元/平米')
('https://image1.ljcdn.com/410100-inspection/bd6e754e-7219-4809-a025-7cb76fce8d01.jpg.296x216.jpg', '富田太阳城 3室2厅 240万', '富田太阳城  ', '中楼层(共11层)板楼  -  世纪欢乐园', '240万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/bccb7904-6dad-465c-974f-b84d24f9a475.jpg.296x216.jpg', '正商蓝钻 地体五号线旁的大三房，全明户型，配套全', '正商蓝钻  ', '中楼层(共18层)塔楼  -  管南区域', '260万', '单价14365元/平米')
('https://image1.ljcdn.com/410100-inspection/17bc3041-7361-4761-a1dd-5dd9e4bfbb68.jpg.296x216.jpg', '标准两房  看房方便 业主诚心出售', '金河小区  ', '高楼层(共6层)暂无数据  -  陇海汽车站', '140万', '单价15218元/平米')
('https://image1.ljcdn.com/410100-inspection/b01d532a-02b3-4417-b3ea-888c79b2f907.jpg.296x216.jpg', '中铁七局石化路小区 南北通透大两房 中间楼层 无贷款', '中铁七局石化路小区  ', '中楼层(共17层)板楼  -  世纪欢乐园', '137万', '单价15197元/平米')
('https://image1.ljcdn.com/410100-inspection/169409c2-811c-4b2a-894b-1cd3d9673b11.jpg.296x216.jpg', '南北通透，全明户型，满五不唯一，无贷款，精装修', '美景鸿城二期  ', '中楼层(共33层)塔楼  -  管南区域', '262万', '单价18297元/平米')
('https://image1.ljcdn.com/410100-inspection/6668fdd6-6bcf-4a79-adbc-ea6e0a90c073.jpg.296x216.jpg', '宏鑫家园 东南四居室 户型方正 带电梯 楼层好 视野棒', '宏鑫家园  ', '高楼层(共18层)暂无数据  -  管南区域', '140万', '单价14894元/平米')
('https://image1.ljcdn.com/410100-inspection/4e16960a-4748-4f51-b373-779bd455ae59.jpg.296x216.jpg', '新蓝钻E区 精装通透大三房 环境好 物业管理完善负责', '正商新蓝钻E区  ', '低楼层(共27层)塔楼  -  管南区域', '275万', '单价21154元/平米')
('https://image1.ljcdn.com/410100-inspection/f1423b22-df9a-4c90-97ba-a98ee3dcfc58.jpg.296x216.jpg', '航海路 在建五号线地铁口 富田太阳城 精装两居室', '富田太阳城  ', '高楼层(共6层)板楼  -  世纪欢乐园', '140万', '单价15167元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0eabbcae-1508-47e2-a772-7a391677734b.jpg.296x216.jpg', '富田 108平精装朝南三房 非筒子楼  急卖', '富田太阳城  ', '低楼层(共29层)塔楼  -  世纪欢乐园', '155万', '单价14382元/平米')
('https://image1.ljcdn.com/410100-inspection/ae64bdef-3ed4-4f75-a022-43893adb5aa5.jpg.296x216.jpg', '玉凤路凤凰城双气两房两梯七户业主自住房诚心出售', '升龙凤凰城D区  ', '中楼层(共20层)塔楼  -  东建材', '125万', '单价19359元/平米')
('https://image1.ljcdn.com/410100-inspection/76c91ccc-6303-4065-aac0-309caa81f670.jpg.296x216.jpg', '南关街 黄家门小区 1楼标准2房 南北通透单气', '黄家门住宅小区  ', '低楼层(共7层)暂无数据  -  陇海汽车站', '85万', '单价12243元/平米')
('https://image1.ljcdn.com/410100-inspection/b64a33a6-7f93-43b7-b26e-4566ef8aa735..-47.jpg.296x216.jpg', '南北通透三房，满五年唯一，地铁口  配套成熟', '富田太阳城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '190万', '单价14844元/平米')
('https://image1.ljcdn.com/410100-inspection/b571970e-6a17-4bc1-8cba-c5f8a9543068.jpg.296x216.jpg', '幸福港湾B区 南北通透三居室 精装 采光充足', '正商•幸福港湾B区  ', '低楼层(共34层)暂无数据  -  管南区域', '215万', '单价16435元/平米')
('https://image1.ljcdn.com/410100-inspection/1f851f2b-e76b-4457-8b74-bb3e4bf45c82.jpg.296x216.jpg', '未来城，一室一厅，房屋格局好，证件齐全 可按揭', '未来城  ', '高楼层(共23层)塔楼  -  商代遗址', '83万', '单价14519元/平米')
('https://image1.ljcdn.com/410100-inspection/28df44d3-7f2f-4b3b-a1d8-202a6453f4f9.jpg.296x216.jpg', '宝景花园一二楼复式，全款无抵押，看房方便', '宝景花园  ', '低楼层(共5层)暂无数据  -  世纪欢乐园', '330万', '单价17936元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload887eff1b-2a47-4e16-8347-99ee7168e0b2.jpg.296x216.jpg', '此房为毛坯大三房、 看房方便，有钥匙', '美林河畔  ', '低楼层(共28层)板楼  -  管南区域', '190万', '单价13334元/平米')
('https://image1.ljcdn.com/410100-inspection/08879f49-45d8-4f58-b22a-e7f5820c54c9.jpg.296x216.jpg', '火车站 裕丰小区 精装修大两房 满五唯一税费低', '裕丰小区  ', '高楼层(共7层)暂无数据  -  陇海汽车站', '72万', '单价9730元/平米')
('https://image1.ljcdn.com/410100-inspection/test-47a38970-f92d-4984-a592-386e7bb0a456.png.296x216.jpg', '朝阳御景 2008年电梯房 地贴3号线 临熊儿河 房型正', '朝阳御景  ', '中楼层(共22层)板楼  -  凤凰路', '153万', '单价17870元/平米')
('https://image1.ljcdn.com/410100-inspection/2b085a69-b322-4678-9282-f155eb973485..-37.jpg.296x216.jpg', '未来路德风街 划片外国语牧歌  南北通透大3房 公摊小', '永恒亲亲家园  ', '中楼层(共6层)暂无数据  -  世纪欢乐园', '200万', '单价15098元/平米')
('https://image1.ljcdn.com/410100-inspection/dd94b4fb-9197-4b3f-a33f-0de5e6248722.jpg.296x216.jpg', '富田太阳城满五年，采光好，业主诚意出售，看房方便', '富田太阳城  ', '高楼层(共7层)板楼  -  世纪欢乐园', '155万', '单价14042元/平米')
('https://image1.ljcdn.com/410100-inspection/6401dc38-e107-434b-b9b3-7735524cc170.jpg.296x216.jpg', '玉凤路升龙凤凰城D区双气两房，独立厨卫带阳台', '升龙凤凰城D区  ', '中楼层(共31层)塔楼  -  东建材', '115万', '单价18454元/平米')
('https://image1.ljcdn.com/410100-inspection/9699aa19-adb2-460d-8c99-38b616ad107f.jpg.296x216.jpg', '建业香槟圣园  南北通透三房  精装修  拎包入住', '建业香槟圣园  ', '中楼层(共9层)塔楼  -  世纪欢乐园', '230万', '单价16500元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3d328482-bd30-42ee-b8f8-105fa15a63f3.jpg.296x216.jpg', '交通便利，周 围设施齐全，地铁口距离100米，看房方便', '紫云小区  ', '高楼层(共7层)暂无数据  -  世纪欢乐园', '145万', '单价13970元/平米')
('https://image1.ljcdn.com/410100-inspection/add6b3d9-3f50-4f0d-8423-f0d90fcfe3b0.jpg.296x216.jpg', '阳光城5号院 两梯两户 电梯直接入户 精装三房诚心出售', '阳光城5号院  ', '低楼层(共32层)板塔结合  -  管南区域', '230万', '单价17114元/平米')
('https://image1.ljcdn.com/410100-inspection/test-0e7f8b08-1d67-4295-b681-d5f09e062166.png.296x216.jpg', '富田太阳城 精装两居室 中间楼层 划片牧歌外国语', '富田太阳城  ', '中楼层(共28层)塔楼  -  世纪欢乐园', '101万', '单价12949元/平米')
('https://image1.ljcdn.com/410100-inspection/da799152-0580-45af-83ff-c22411158cac.jpg.296x216.jpg', '富田太阳城，多层精装大三房，南北通透', '富田太阳城  ', '低楼层(共6层)板楼  -  世纪欢乐园', '189万', '单价15120元/平米')
('https://image1.ljcdn.com/410100-inspection/5df5a576-e92e-4ad8-876b-232bbcca8eca.jpg.296x216.jpg', '南三环 电梯复式,业主诚心出售.', '天擎花园  ', '高楼层(共18层)塔楼  -  万客来', '320万', '单价13607元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a0615426-2d0c-4e95-abd2-70875ba6b2d0.png.296x216.jpg', '升龙凤凰城B区 南北通透大三房 采光无遮挡 中间楼层', '升龙凤凰城B区  ', '低楼层(共31层)塔楼  -  东建材', '212万', '单价16247元/平米')
('https://image1.ljcdn.com/410100-inspection/5b5fea8f-019c-47f6-a636-127dd5e7274a.jpg.296x216.jpg', '美景天城复式电梯房，诚心出售，随时看房！', '美景天城  ', '高楼层(共18层)板楼  -  世纪欢乐园', '296万', '单价16175元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload8614b843-883d-4e79-9c80-c410294cc9b8.jpg.296x216.jpg', '金城街紫荆山向西300米路东 南北通透三房', '起源小区  ', '中楼层(共7层)暂无数据  -  二里岗', '145万', '单价14357元/平米')
('https://image1.ljcdn.com/410100-inspection/6793212b-d04a-4124-bc99-7f8c970a85b7.jpg.296x216.jpg', '满五唯一，全款房，业主诚心出售，看房提前联系', '芳草园  ', '中楼层(共11层)塔楼  -  万客来', '122万', '单价13091元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload42f1ae31-fd59-4db2-9f9d-9be51994df07.jpg.296x216.jpg', '中州大道航海路富田太阳城中等装修大标间', '富田太阳城  ', '高楼层(共28层)塔楼  -  世纪欢乐园', '75万', '单价13270元/平米')
('https://image1.ljcdn.com/410100-inspection/47a2f28f-e8d1-46b3-b9e0-8a8ae2d6fa16.jpg.296x216.jpg', '航海路中州大道路口交通方便，美林河畔大三房！', '美林河畔  ', '中楼层(共29层)板塔结合  -  管南区域', '180万', '单价13637元/平米')
('https://image1.ljcdn.com/410100-inspection/3fed963a-6867-48f4-ad26-a5889600b797.jpg.296x216.jpg', '金色港湾 复式4居室  南北通透  交通便利  配套成熟', '正商金色港湾  ', '高楼层(共7层)板楼  -  管南区域', '320万', '单价15095元/平米')
('https://image1.ljcdn.com/410100-inspection/bbcbc559-d4c2-4667-9571-3e07900542f7.jpg.296x216.jpg', '万翔公寓 满五年业主诚心出售 业主自住 产权清晰', '万翔公寓  ', '中楼层(共19层)塔楼  -  凤凰路', '140万', '单价14489元/平米')
('https://image1.ljcdn.com/410100-inspection/cdce802f-9c74-4773-91e5-050fc47909a4.jpg.296x216.jpg', '玫瑰城多层洋房户型方正南北通透一梯两户', '橡树玫瑰城  ', '6层板楼  -  管南区域', '228万', '单价16958元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0d83b2ee-3fa3-4824-bb7d-4bf0337d1360.jpg.296x216.jpg', '裕鸿花园，两室两厅，中层，满五，临地铁2号3号线。', '裕鸿花园  ', '中楼层(共26层)暂无数据  -  南关街', '175万', '单价13472元/平米')
('https://image1.ljcdn.com/410100-inspection/36cc0774-f976-47a4-89b9-d4bcac3877b8.jpg.296x216.jpg', '此房满五年，低楼层，户型方正，全明格局，诚心出售', '橡树玫瑰城  ', '18层板楼  -  管南区域', '143万', '单价15789元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadfeb5ad37-0260-4fd1-82a0-1200ee6001fe.jpg.296x216.jpg', '紫薇小区，出行方便，拎包入住。', '紫薇小区  ', '中楼层(共7层)板楼  -  世纪欢乐园', '97.5万', '单价14941元/平米')
('https://image1.ljcdn.com/410100-inspection/cf1f1bf3-0bcc-4965-ac5b-6056e90222c4.jpg.296x216.jpg', '富田太阳城 3室2厅 200万', '富田太阳城  ', '中楼层(共29层)塔楼  -  世纪欢乐园', '200万', '单价16261元/平米')
('https://image1.ljcdn.com/410100-inspection/d25d9095-71c9-44d6-941e-3587044c4a2e.jpg.296x216.jpg', '正商蓝钻3室好房子，业主诚心出售交通便利 环境优美', '正商蓝钻  ', '高楼层(共25层)塔楼  -  管南区域', '220万', '单价14966元/平米')
('https://image1.ljcdn.com/410100-inspection/4faf7bee-0236-4911-ad2f-5dbbb5451e61.jpg.296x216.jpg', '美景天城，小高层，精装修，双气，四室两厅，诚心出售', '美景天城  ', '低楼层(共18层)板楼  -  世纪欢乐园', '182万', '单价17717元/平米')
('https://image1.ljcdn.com/410100-inspection/8d9e4cba-672b-478d-888c-0bd0ad0e8d67.jpg.296x216.jpg', '富田太阳城   满五唯一 四房 出售', '富田太阳城  ', '中楼层(共29层)塔楼  -  世纪欢乐园', '185万', '单价13504元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploaddf5edfe1-e151-4317-86f2-2b6659a67f49.jpg.296x216.jpg', '美林河畔 3室1厅 155万', '美林河畔  ', '中楼层(共28层)板楼  -  管南区域', '155万', '单价12917元/平米')
('https://image1.ljcdn.com/410100-inspection/5d9a4e7f-ecad-4f32-b287-b10767b90f8d.jpg.296x216.jpg', '美景鸿城优质2居室，双气，双地铁，视野开阔', '美景鸿城三期  ', '高楼层(共32层)塔楼  -  管南区域', '110万', '单价18096元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0b44a3b5-5571-42f4-b665-251e69e819b4.jpg.296x216.jpg', '未来名家，精装修双房，满5年，随时可以看房。', '未来名家  ', '高楼层(共31层)塔楼  -  管南区域', '139.5万', '单价14817元/平米')
('https://image1.ljcdn.com/410100-inspection/43b42a6a-53b8-4b84-a6f6-f6ecd985c48a.jpg.296x216.jpg', '陇海路《方圆创世》222平精装大复式，业主诚心出售', '方圆创世  ', '高楼层(共11层)板塔结合  -  陇海汽车站', '377万', '单价16982元/平米')
('https://image1.ljcdn.com/410100-inspection/7711ac18-a513-442a-8ce7-e5cbf20814c5.jpg.296x216.jpg', '金河小区 南北通透 大四房 户型方正 交通便利 诚售！', '金河小区  ', '高楼层(共7层)暂无数据  -  陇海汽车站', '196万', '单价12025元/平米')
('https://image1.ljcdn.com/410100-inspection/27cfb4e9-194d-4897-96ba-78fdab9f412a.jpg.296x216.jpg', '中铁七局家属院，南北通透大两房，小高层，通风好', '中铁七局石化路小区  ', '低楼层(共11层)暂无数据  -  世纪欢乐园', '136万', '单价14783元/平米')
('https://image1.ljcdn.com/410100-inspection/de16061d-0e30-4965-97d2-9969298e70ee.jpg.296x216.jpg', '美景天城 大四房  拎包入住 中间位置 能上外国语', '美景天城  ', '中楼层(共6层)板楼  -  世纪欢乐园', '270万', '单价16170元/平米')
('https://image1.ljcdn.com/410100-inspection/70ca95f1-c22e-4890-bcf7-f079323e38c7.jpg.296x216.jpg', '富田太阳城，中州大道与航海东路，地铁四号线五号线口', '富田太阳城  ', '低楼层(共28层)塔楼  -  世纪欢乐园', '150万', '单价16504元/平米')
('https://image1.ljcdn.com/410100-inspection/85aff42d-8eb3-49f8-831b-e3ba8787b986.jpg.296x216.jpg', '升龙凤凰城 满五年 两房  高楼层  采光通风好', '升龙凤凰城D区  ', '高楼层(共34层)塔楼  -  东建材', '112万', '单价18289元/平米')
('https://image1.ljcdn.com/410100-inspection/dd01b582-b637-4e4b-b930-d6a5a34196ae.jpg.296x216.jpg', '客厅挑空，精装修复式，全款房产权清晰', '富田太阳城  ', '高楼层(共6层)板楼  -  世纪欢乐园', '306万', '单价13661元/平米')
('https://image1.ljcdn.com/410100-inspection/41f34bd6-dbec-43ce-bed6-66c3f0f2d5e9.jpg.296x216.jpg', '富田太阳城  2期小区院内 电梯四房 满五年 没有贷款', '富田太阳城  ', '高楼层(共26层)板楼  -  世纪欢乐园', '246万', '单价14643元/平米')
('https://image1.ljcdn.com/410100-inspection/4ce1304d-5db5-4cb4-bf12-6a545af9ff13.jpg.296x216.jpg', '多层精装洋房 双气带电梯 正商物业 品质社区 改善好房', '正商新蓝钻E区  ', '低楼层(共7层)板楼  -  管南区域', '300万', '单价20548元/平米')
('https://image1.ljcdn.com/410100-inspection/16b1d06a-ebf1-4b83-bafd-3068651d3bae.jpg.296x216.jpg', '双地铁双气入住居家装修小两居，空房', '美景鸿城二期  ', '中楼层(共33层)塔楼  -  管南区域', '113万', '单价18229元/平米')
('https://image1.ljcdn.com/410100-inspection/ba4aebe5-777a-4a76-8f12-8f6302978d9c.jpg.296x216.jpg', '方圆创世 精装修4室2厅2卫双气 业主诚心出售 看房方便', '方圆创世  ', '高楼层(共23层)暂无数据  -  陇海汽车站', '300万', '单价16331元/平米')
('https://image1.ljcdn.com/410100-inspection/14bdf47f-c849-46ed-8f63-b63bd226a8f3.jpg.296x216.jpg', '出门双地铁口 美景鸿城纯南小两房 观景房 采光无遮挡', '美景鸿城一期  ', '高楼层(共33层)塔楼  -  管南区域', '118万', '单价18671元/平米')
