('https://image1.ljcdn.com/500000-inspection/813df462-749d-484b-80a9-514fe55aeb8c.jpg.296x216.jpg', '双轻轨 商圈房 电梯商品房 跃层两房', '金银苑  | 2室1厅 | 44平米 | 西北 | 精装 | 有电梯', '低楼层(共14层)2007年建塔楼  -  大坪', '85万', '单价19319元/平米')
('https://image1.ljcdn.com/500000-inspection/70fb1bf8-268b-4f25-b057-02701d9fa5c9.jpg.296x216.jpg', '财信渝中城 3室2厅 250万', '财信渝中城  | 3室2厅 | 128平米 | 北 | 其他 | 有电梯', '中楼层(共53层)2017年建塔楼  -  解放碑', '250万', '单价19532元/平米')
('https://image1.ljcdn.com/500000-inspection/97e04352-8310-47f3-9857-710743426488.jpg.296x216.jpg', '雍江翠湖开发商装修三房出售，房子户型房子朝中庭', '重庆天地雍江翠湖  | 3室2厅 | 151.69平米 | 北 | 精装 | 有电梯', '低楼层(共42层)2016年建塔楼  -  化龙桥', '280万', '单价18459元/平米')
('https://image1.ljcdn.com/500000-inspection/86db1b20-4ca2-4744-b674-67008d1af655.jpg.296x216.jpg', '楼层适中   户型方正    采光好   业主诚心出售', '和泓江山国际  | 3室2厅 | 127平米 | 东南 | 其他 | 有电梯', '高楼层(共38层)2017年建板楼  -  大坪', '210万', '单价16536元/平米')
('https://image1.ljcdn.com/500000-inspection/8e2108fc-0b5d-4583-910c-4600f511f5b2.jpg.296x216.jpg', '渝中区 协信阿卡迪亚 清水三居室 高楼层', '协信阿卡迪亚  | 3室2厅 | 92.98平米 | 北 | 毛坯 | 有电梯', '高楼层(共18层)2012年建塔楼  -  大坪', '160万', '单价17209元/平米')
('https://image1.ljcdn.com/500000-inspection/699d03b9-36a8-47c5-96cb-035614205346.jpg.296x216.jpg', '和平路社区 2室1厅 100万', '和平路社区  | 2室1厅 | 71.65平米 | 东南 | 简装 | 无电梯', '中楼层(共9层)2000年建板楼  -  解放碑', '100万', '单价13957元/平米')
('https://image1.ljcdn.com/500000-inspection/ebefd845-cf91-4797-be2f-ccdac3c31cd6.jpg.296x216.jpg', '协信云栖谷 看江大三房 带入户 清水房', '协信云栖谷  | 3室2厅 | 147.57平米 | 北 | 毛坯 | 有电梯', '高楼层(共11层)2010年建塔楼  -  大坪', '210万', '单价14231元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadc20cc61f-5d07-427d-805a-874a6239754f.jpg.296x216.jpg', '瑞安翠湖天地 正规两室 朝南采光好', '瑞安翠湖天地  | 2室2厅 | 90.99平米 | 东南 | 毛坯', '低楼层(共35层)2017年建塔楼  -  化龙桥', '155万', '单价17035元/平米')
('https://image1.ljcdn.com/500000-inspection/9b189f20-f008-4d30-9619-83e747e093e7.jpg.296x216.jpg', '鹅岭春语江山正规三房出售 采光好 户型方正 可以看江', '春语江山  | 3室2厅 | 107.42平米 | 西 | 其他 | 有电梯', '高楼层(共35层)2014年建塔楼  -  大坪', '168万', '单价15640元/平米')
('https://image1.ljcdn.com/500000-inspection/54e78234-0f5b-4181-8aa4-e3eeedb4bfb0.jpg.296x216.jpg', '名仕城 2室1厅 125万', '名仕城  | 2室1厅 | 80.26平米 | 东 | 其他 | 有电梯', '高楼层(共26层)2007年建塔楼  -  两路口', '125万', '单价15575元/平米')
('https://image1.ljcdn.com/500000-inspection/df290946-25f0-4bc4-803a-4f7b94a496bb.jpg.296x216.jpg', '大坪肖家湾 看鹅岭 清水三房 品质小区  诚信出售', '和泓江山国际  | 3室2厅 | 91平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2016年建塔楼  -  大坪', '168万', '单价18462元/平米')
('https://image1.ljcdn.com/500000-inspection/6b161c68-425f-4caf-8ecc-448d2c59fd27.jpg.296x216.jpg', '重庆天地 雍江御庭 精装2房 看中庭 住家安静', '重庆天地雍江御庭  | 2室1厅 | 81.76平米 | 东北 | 其他 | 有电梯', '低楼层(共36层)2014年建塔楼  -  化龙桥', '180万', '单价22016元/平米')
('https://image1.ljcdn.com/500000-inspection/8f51c646-a0bd-45b1-b858-6ab182effc44.jpg.296x216.jpg', '带露台，满两年，业主诚心出售，产权清晰', '雍江艺庭  | 2室1厅 | 110平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2010年建塔楼  -  化龙桥', '223万', '单价20273元/平米')
('https://image1.ljcdn.com/500000-inspection/1599f0ac-f08d-47db-8eae-1727ba3d7881.jpg.296x216.jpg', '解放碑巴渝世家，出行方便，住家舒适，带小区环境', '巴渝世家  | 3室1厅 | 117平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2002年建塔楼  -  解放碑', '133万', '单价11368元/平米')
('https://image1.ljcdn.com/500000-inspection/fc52df21-73af-485a-ba87-968b0267ea7b.jpg.296x216.jpg', '大坪轻轨英利国际广场 正规清水两房 户型方正交通方便', '英利国际广场  | 2室1厅 | 75.22平米 | 西北 | 毛坯', '低楼层(共38层)2012年建塔楼  -  大坪', '150万', '单价19942元/平米')
('https://image1.ljcdn.com/500000-inspection/aec3c68f-1f45-4377-b2e9-fae0abc6c8ac.jpg.296x216.jpg', '大坪次新小区  万科品质小两房', '万科锦尚  | 2室1厅 | 66.09平米 | 北 | 其他 | 有电梯', '中楼层(共24层)2016年建塔楼  -  大坪', '125万', '单价18914元/平米')
('https://image1.ljcdn.com/500000-inspection/8089c51a-8be3-4965-ba45-93153dadb223.jpg.296x216.jpg', '江湾国际花都 正规三房带入户 户型方正视野好 诚心卖', '旭庆江湾国际花都  | 3室2厅 | 117.64平米 | 东 | 其他 | 有电梯', '高楼层(共32层)2008年建塔楼  -  大坪', '150万', '单价12751元/平米')
('https://image1.ljcdn.com/500000-inspection/d713cd9a-63b0-4dc2-b0a4-d7482ec9d214.jpg.296x216.jpg', '重庆天地御庭高区横厅大三房业主急售', '重庆天地雍江御庭  | 3室1厅 | 160平米 | 西南 西 | 其他 | 有电梯', '低楼层(共39层)2014年建板楼  -  化龙桥', '310万', '单价19375元/平米')
('https://image1.ljcdn.com/500000-inspection/test-83f6cbc6-035d-4b4f-aa81-6c7c0c0471d8.png.296x216.jpg', '近轻轨，次新房，带小区，配套好', '财信渝中城  | 2室2厅 | 88平米 | 南 | 其他 | 有电梯', '低楼层(共29层)2016年建板楼  -  解放碑', '210万', '单价23864元/平米')
('https://image1.ljcdn.com/500000-inspection/0d718b5b-07e9-4411-bf8f-27faa5a722a6.jpg.296x216.jpg', '万科锦程 正规两房 住家安静舒适', '万科锦程  | 2室1厅 | 72.55平米 | 东 | 其他 | 有电梯', '高楼层(共34层)2010年建塔楼  -  大坪', '148万', '单价20400元/平米')
('https://image1.ljcdn.com/500000-inspection/d8bc8128-c1cd-4d42-833b-a1fc2638ef24.jpg.296x216.jpg', '万科锦尚精装三房  16年小区  万科品质楼盘 住家安静', '万科锦尚  | 3室1厅 | 86平米 | 西南 | 其他 | 有电梯', '低楼层(共23层)2016年建塔楼  -  大坪', '160万', '单价18605元/平米')
('https://image1.ljcdn.com/500000-inspection/393cfc4c-5f6d-43c8-b4b5-d9541b7b22c3.jpg.296x216.jpg', '经典的3+1户型，可做三房带书房，清水从未使用过', '瑞安翠湖天地  | 3室2厅 | 129平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2017年建塔楼  -  化龙桥', '238万', '单价18450元/平米')
('https://image1.ljcdn.com/500000-inspection/db8dd931-8b7b-4cf2-ab01-dc7d13a7cf35.jpg.296x216.jpg', '正规两房带露台 高楼层 视野采光好 装修清爽 宜居', '奥园康城A区  | 2室2厅 | 84.82平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2009年建塔楼  -  大坪', '120万', '单价14148元/平米')
('https://image1.ljcdn.com/500000-inspection/test-f75bcf56-0c36-4245-acda-123bfb5df0bc.png.296x216.jpg', '渝中解放碑商圈地段，轻轨旁，户型方正', '财信渝中城  | 2室1厅 | 72平米 | 南 | 其他 | 有电梯', '低楼层(共29层)2016年建板楼  -  解放碑', '160万', '单价22223元/平米')
('https://image1.ljcdn.com/500000-inspection/3959dded-989b-44c2-aa16-d47f033ed459.jpg.296x216.jpg', '大坪石油路 万科品质 精装两房 户型方正 无浪费空间', '万科锦程  | 2室2厅 | 72平米 | 西南 | 精装 | 有电梯', '中楼层(共34层)2010年建塔楼  -  大坪', '155万', '单价21528元/平米')
('https://image1.ljcdn.com/500000-inspection/1554416c-41d7-4d1b-bd09-15e64c618481.jpg.296x216.jpg', '重庆天地 雍江御庭 精装2房 高楼层 视野开阔 看江', '重庆天地雍江御庭  | 2室2厅 | 104.97平米 | 西 | 其他 | 有电梯', '高楼层(共36层)2014年建塔楼  -  化龙桥', '220万', '单价20959元/平米')
('https://image1.ljcdn.com/500000-inspection/90d6b8f2-2eff-4f20-aa0c-b24714c0dabd.jpg.296x216.jpg', '和泓江山国际 3室2厅 185万', '和泓江山国际  | 3室2厅 | 108.3平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2016年建塔楼  -  大坪', '185万', '单价17083元/平米')
('https://image1.ljcdn.com/500000-inspection/c59c17bf-eeec-4cbf-83af-f1c6f2f26fd5.jpg.296x216.jpg', '九龙坡区  谢家湾  奥园康城A区   正规三室两厅', '奥园康城A区  | 3室2厅 | 107平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2009年建塔楼  -  大坪', '145万', '单价13552元/平米')
('https://image1.ljcdn.com/500000-inspection/e69a0131-cc20-469f-a97b-7b744115bb29.jpg.296x216.jpg', '中间楼层采光充足，视野开阔，住家装修家具家电齐全', '恒康丽景  | 2室1厅 | 66.43平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2010年建塔楼  -  大坪', '100万', '单价15054元/平米')
('https://image1.ljcdn.com/500000-inspection/c86b4770-bf19-44bd-92e9-8983261fdd63.jpg.296x216.jpg', '高层视野，采光不错，院馆可看江，2+1户型', '瑞安翠湖天地  | 3室1厅 | 95平米 | 南 | 其他', '中楼层(共35层)2017年建塔楼  -  化龙桥', '165万', '单价17369元/平米')
('https://image1.ljcdn.com/500000-inspection/2c5a67bc-424c-419d-8420-4bc95abcf3ea.jpg.296x216.jpg', '财信渝中城 1室0厅 90万', '财信渝中城  | 1室0厅 | 46平米 | 北 | 其他 | 有电梯', '高楼层(共42层)2017年建塔楼  -  解放碑', '90万', '单价19566元/平米')
('https://image1.ljcdn.com/500000-inspection/efe830b2-42b0-4aa0-b9fc-b18de5d3d2cc.jpg.296x216.jpg', '万科锦尚，次新小区，住家装修，诚心出售', '万科锦尚  | 2室1厅 | 66.09平米 | 西 | 精装 | 有电梯', '低楼层(共23层)2016年建塔楼  -  大坪', '125万', '单价18914元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload88818324-f4a9-43df-ae00-4f3d3f27648a.jpg.296x216.jpg', '渝中看江别墅 一线江景 满两年 清水', '协信阿卡迪亚江域二十七峰   | 叠拼别墅 | 5室2厅 | 351.09平米 | 北 | 毛坯 | 无电梯', '下叠(共3层)2013年建暂无数据  -  大坪', '438万', '单价12476元/平米')
('https://image1.ljcdn.com/500000-inspection/d6dcc9db-955b-49b4-bc14-44c2595e8949.jpg.296x216.jpg', '渝州新都 3室1厅 220万', '渝州新都  | 3室1厅 | 120平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建塔楼  -  大坪', '220万', '单价18334元/平米')
('https://image1.ljcdn.com/500000-inspection/d9475e8c-7b51-4130-9879-b866f451c6f1.jpg.296x216.jpg', '江峡大厦正规三房近轻轨交通便利', '江峡大厦  | 3室2厅 | 108平米 | 东 | 简装', '高楼层(共18层)塔楼  -  大坪', '120万', '单价11112元/平米')
('https://image1.ljcdn.com/500000-inspection/2e77bd68-f1ea-479b-a370-ef0536dc4cc1.jpg.296x216.jpg', '大坪 石油路站 正规精装一房 端头户型 采光很好', '金银湾221号  | 1室1厅 | 44.85平米 | 南 | 精装', '中楼层(共24层)塔楼  -  大坪', '60万', '单价13378元/平米')
('https://image1.ljcdn.com/500000-inspection/3efbde78-44dd-4b30-9c5d-8a53ea86f520.jpg.296x216.jpg', '协信阿卡迪亚 一线江景房  高楼层看的远  清水房', '协信阿卡迪亚  | 4室2厅 | 164.07平米 | 东北 | 其他 | 有电梯', '高楼层(共30层)2011年建塔楼  -  大坪', '248万', '单价15116元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadfb8ec79a-23f4-4c30-8189-1a06de30e72f.jpg.296x216.jpg', '协信阿卡迪亚叠拼别墅 带前后花园  可看江', '协信阿卡迪亚江域二十七峰   | 叠拼别墅 | 5室2厅 | 404.19平米 | 北 | 毛坯 | 无电梯', '下叠(共3层)2013年建暂无数据  -  大坪', '480万', '单价11876元/平米')
('https://image1.ljcdn.com/500000-inspection/ac3c46d0-c3a1-4025-a298-1f9a12a4667d.jpg.296x216.jpg', '雍江御庭清水超大平层，224平，490万', '重庆天地雍江御庭  | 4室1厅 | 224平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共39层)2014年建板楼  -  化龙桥', '490万', '单价21875元/平米')
('https://image1.ljcdn.com/500000-inspection/b80a0ecd-f537-4606-966d-356cff9b9f3f.jpg.296x216.jpg', '渝中大坪 心巢小区 一室 诚心出售', '心巢小区  | 1室0厅 | 30.82平米 | 西北 | 简装 | 有电梯', '低楼层(共12层)2004年建塔楼  -  大坪', '50万', '单价16224元/平米')
('https://image1.ljcdn.com/500000-inspection/6eed71d2-0a93-47f1-a543-acaf87ca9f37.jpg.296x216.jpg', '财信 看江 两房 视野 无遮挡', '财信渝中城  | 2室1厅 | 63平米 | 南 | 其他 | 有电梯', '高楼层(共53层)2017年建塔楼  -  解放碑', '150万', '单价23810元/平米')
('https://image1.ljcdn.com/500000-inspection/1bb10b73-c7d1-4478-94f9-afc698114245.jpg.296x216.jpg', '17年新社区 一线江景清水大四房 中间楼层', '和泓江山国际  | 4室2厅 | 124平米 | 东南 | 其他 | 有电梯', '中楼层(共36层)2017年建板楼  -  大坪', '230万', '单价18549元/平米')
('https://image1.ljcdn.com/500000-inspection/49547a96-9fc6-42e0-b7d3-0f0b4eb369d9.jpg.296x216.jpg', '枣子岚垭正街 2室1厅 56万', '枣子岚垭正街  | 2室1厅 | 62平米 | 南 | 其他 | 无电梯', '中楼层(共14层)1998年建板塔结合  -  两路口', '56万', '单价9033元/平米')
('https://image1.ljcdn.com/500000-inspection/7039e3fe-368b-4ae3-8550-3a6966307720.jpg.296x216.jpg', '奥园康城A区2房 带家电家具 精装修 安心卖', '奥园康城A区  | 2室2厅 | 85.88平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2009年建塔楼  -  大坪', '140万', '单价16302元/平米')
('https://image1.ljcdn.com/500000-inspection/3f9e1cb3-1303-4148-9b07-1d5190dce353.jpg.296x216.jpg', '大坪 1.2号线 时代天街商圈住家舒适 嘉华鑫城跃层两房', '嘉华鑫城  | 2室1厅 | 63平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2007年建塔楼  -  大坪', '105万', '单价16667元/平米')
('https://image1.ljcdn.com/500000-inspection/ccb70541-e6db-494d-a567-a170e0b3596d.jpg.296x216.jpg', '新东福花园  十佳小区 三房  楼层适中', '新东福花园  | 4室1厅 | 168平米 | 西南 | 其他 | 有电梯', '低楼层(共21层)2006年建塔楼  -  大坪', '165万', '单价9822元/平米')
('https://image1.ljcdn.com/500000-inspection/73f439f1-b835-42e3-9a5c-5c8e628f756f.jpg.296x216.jpg', '金汤街 2室1厅 65万', '金汤街  | 2室1厅 | 66平米 | 东 | 其他', '低楼层(共15层)1991年建板楼  -  解放碑', '65万', '单价9849元/平米')
('https://image1.ljcdn.com/500000-inspection/9aa04c1c-ba58-4178-b34a-a25dca0e290c.jpg.296x216.jpg', '江屿朗廷 3室2厅 185万', '江屿朗廷  | 3室2厅 | 103平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2015年建塔楼  -  大坪', '185万', '单价17962元/平米')
('https://image1.ljcdn.com/500000-inspection/20577f24-6ddc-4294-91e8-26483a18dad4.jpg.296x216.jpg', '儿童医院楼上正规三房，交通好位置好', '光彩大厦  | 3室1厅 | 108平米 | 南 | 其他', '中楼层(共20层)2005年建塔楼  -  两路口', '120万', '单价11112元/平米')
('https://image1.ljcdn.com/500000-inspection/17ba6c39-57e6-4add-8233-34f1fe2aceff.jpg.296x216.jpg', '重庆日报家属院 3室2厅 168万', '重庆日报家属院  | 3室2厅 | 146.71平米 | 东 | 其他', '低楼层(共35层)2003年建塔楼  -  解放碑', '168万', '单价11452元/平米')
('https://image1.ljcdn.com/500000-inspection/22231e81-67b9-4327-b7b3-f7dd390a3e50.jpg.296x216.jpg', '此房高楼层采光充足，视野开阔，住家装修家具家电齐全', '恒康丽景  | 2室1厅 | 66.24平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2010年建塔楼  -  大坪', '100万', '单价15097元/平米')
('https://image1.ljcdn.com/500000-inspection/df86dcd0-c3a0-4a82-aa17-b0f4ec01bedf0.jpg.296x216.jpg', '渝中鹅岭 春语江山 正规的三室两厅一厨两卫', '春语江山  | 3室1厅 | 104.13平米 | 南 | 简装 | 有电梯', '高楼层(共34层)2013年建塔楼  -  大坪', '186万', '单价17863元/平米')
('https://image1.ljcdn.com/500000-inspection/b7bad8d9-fd4d-49a8-b8c0-00cf5775f240.jpg.296x216.jpg', '雍江翠湖  正规1房 住家温馨装修  拎包入住', '重庆天地雍江翠湖  | 1室1厅 | 60.88平米 | 南 | 其他 | 有电梯', '低楼层(共41层)2016年建板楼  -  化龙桥', '135万', '单价22175元/平米')
('https://image1.ljcdn.com/500000-inspection/ca03b7ed-d7c0-4ea0-9c54-d637fcba5e5d.jpg.296x216.jpg', '巴蜀指标  证在手 没有抵押，交易方便 住家安静', '巴教村社区  | 3室1厅 | 86.15平米 | 东 | 其他', '高楼层(共9层)板楼  -  两路口', '136万', '单价15787元/平米')
('https://image1.ljcdn.com/500000-inspection/0dd11726-e0bf-4629-bf84-86746e0b8428.jpg.296x216.jpg', '协信阿卡迪亚装修两房带家具家电拎包入住、朝南朝中庭', '协信阿卡迪亚  | 2室2厅 | 69.34平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2012年建塔楼  -  大坪', '120万', '单价17307元/平米')
('https://image1.ljcdn.com/500000-inspection/2e7b13ff-b0c7-4774-a9f5-c8d21eda9ece.jpg.296x216.jpg', '解放碑，业成花园顶跃，电梯六房', '民安园社区  | 6室4厅 | 251平米 | 南 | 精装 | 有电梯', '高楼层(共31层)1998年建塔楼  -  解放碑', '268万', '单价10678元/平米')
('https://image1.ljcdn.com/500000-inspection/1ca0d9ea-5c7d-4e42-ba02-c2c2c45c5036.jpg.296x216.jpg', '大坪的新小区 环境好 万科开发装修房小二房', '万科锦尚  | 2室1厅 | 66.09平米 | 西南 | 其他 | 有电梯', '低楼层(共24层)2016年建塔楼  -  大坪', '125万', '单价18914元/平米')
('https://image1.ljcdn.com/500000-inspection/3542e6e0-a525-4434-adf9-2d0edf4b91ea.jpg.296x216.jpg', '房子正规3+1户型 满两年 格局好 可看江 采光好', '和泓江山国际  | 3室1厅 | 112.47平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2016年建塔楼  -  大坪', '230万', '单价20450元/平米')
('https://image1.ljcdn.com/500000-inspection/0e6b6ae4-f18d-4639-a59b-29cb76681766.jpg.296x216.jpg', '嘉华鑫城 2室2厅 110万', '嘉华鑫城  | 2室2厅 | 65.05平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2007年建塔楼  -  大坪', '110万', '单价16911元/平米')
('https://image1.ljcdn.com/500000-inspection/2ed4d147-8c81-406c-9a01-10388965c4af.jpg.296x216.jpg', '渝中大坪 心巢小区 正规两房 住家装修 看房方便', '心巢小区  | 2室1厅 | 73.28平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2004年建塔楼  -  大坪', '110万', '单价15011元/平米')
('https://image1.ljcdn.com/500000-inspection/9873d072-41dc-4073-b366-79691a10027e.jpg.296x216.jpg', '渝中龙湖旁桃园小区丶超大住家精装3房丶单价9千送车位', '桃园小区茶亭北路  | 3室2厅 | 158.79平米 | 东北 | 精装', '高楼层(共8层)板楼  -  大坪', '145万', '单价9132元/平米')
('https://image1.ljcdn.com/500000-inspection/1ff28f92-c042-441a-95b2-42cee54db439.jpg.296x216.jpg', '里面 2室1厅 128万', '里面  | 2室1厅 | 70平米 | 东 | 其他 | 有电梯', '中楼层(共45层)2017年建塔楼  -  上清寺', '128万', '单价18286元/平米')
('https://image1.ljcdn.com/500000-inspection/99d64bb2-aaf5-41cd-ba23-a2ec6ce0836c.jpg.296x216.jpg', '看江视野好 装修保养不错 正规三房双卫 诚心出售', '旭庆江湾国际花都  | 3室2厅 | 106.24平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2008年建塔楼  -  大坪', '160万', '单价15061元/平米')
('https://image1.ljcdn.com/500000-inspection/1dd710f6-3c13-4186-8b26-8ed162e0bf52.jpg.296x216.jpg', '户型方正 拎包入住 出门就是地铁 旁边就是龙湖', '渝州新都  | 3室2厅 | 132.84平米 | 北 | 精装 | 有电梯', '中楼层(共31层)2007年建塔楼  -  大坪', '230万', '单价17315元/平米')
('https://image1.ljcdn.com/500000-inspection/5ee5f76b-4bc5-4114-b255-b537c0a85101.jpg.296x216.jpg', '渝中大坪  恒大名都 正规四房 看人工湖', '恒大名都  | 4室2厅 | 160.4平米 | 西南 | 简装 | 有电梯', '中楼层(共30层)2014年建塔楼  -  大坪', '385万', '单价24003元/平米')
