('https://image1.ljcdn.com/410100-inspection/5eeae4d6-db18-46eb-a3a5-aaa5775196a9.jpg.296x216.jpg', '此房满五唯一，无贷款，无抵押，无户口', '郑州大学东生活区  ', '中楼层(共6层)暂无数据  -  老郑大', '88万', '单价15828元/平米')
('https://image1.ljcdn.com/410100-inspection/716f9417-2ea3-48f1-8a39-0dc02d11eca6.jpg.296x216.jpg', '国花经典双气复式，两卫，精装修', '鑫苑国际城市花园  ', '高楼层(共6层)板楼  -  河医立交桥', '200万', '单价16912元/平米')
('https://image1.ljcdn.com/410100-inspection/6ba45422-55d9-4f15-b724-11a18acde1f7.jpg.296x216.jpg', '郑密路40号院 多层双气三房 中间楼层 近滨河公园', '郑密路40号院  ', '中楼层(共6层)暂无数据  -  电力新村', '110万', '单价12223元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload203d5a2c-616c-4306-9fd2-0f313e822755.jpg.296x216.jpg', '医学院旁，鑫苑景园精装两居室，两卧朝南，视野开阔', '鑫苑景园  ', '高楼层(共20层)板楼  -  河医立交桥', '165万', '单价20505元/平米')
('https://image1.ljcdn.com/410100-inspection/9ed05a4e-d1f8-4c57-aa9b-d783119a9da3.JPG.296x216.jpg', '和兴嘉苑   气 精装  172平大四房 有车位 南北通透', '和兴嘉苑  ', '低楼层(共18层)暂无数据  -  老航院', '245万', '单价14245元/平米')
('https://image1.ljcdn.com/410100-inspection/b0cd39f5-4d0a-4218-95fd-ab11da8a7de8.jpg.296x216.jpg', '兴达通苑，背靠金水河，隔望人民公园，业主急售', '兴达通苑  ', '中楼层(共30层)塔楼  -  火车站', '218万', '单价12013元/平米')
('https://image1.ljcdn.com/410100-inspection/76462ec7-9ae9-4e18-a473-a786844db3b4.jpg.296x216.jpg', '陇中南巷 三室两厅 南北通透 户型方正', '陇中南巷5号  ', '中楼层(共6层)暂无数据  -  市财政局', '140万', '单价11667元/平米')
('https://image1.ljcdn.com/410100-inspection/d0f9229f-386b-4387-a66d-4747a699ca01.jpg.296x216.jpg', '响水湾精装一房，居住环境适宜，配套设施齐全', '响水湾  ', '低楼层(共6层)板塔结合  -  火车站', '72万', '单价16537元/平米')
('https://image1.ljcdn.com/410100-inspection/79e28977-c5d2-49cf-b73b-bcc9e1369c13.jpg.296x216.jpg', '滨河宅区 3室1厅 155万', '滨河宅区  ', '高楼层(共6层)暂无数据  -  电力新村', '155万', '单价10364元/平米')
('https://image1.ljcdn.com/410100-inspection/054ecd13-db6d-48c1-b8c3-6af0e2c182a7.jpg.296x216.jpg', '淮河东路96号院 电力家属院 六号线地铁口', '淮河东路96号  ', '高楼层(共6层)暂无数据  -  电力新村', '58万', '单价10717元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c1d3c12b-81b8-4282-85ea-cf907d70cba6.png.296x216.jpg', '康桥金域上郡1号院 二七品质盘', '康桥金域上郡1号院  ', '中楼层(共34层)塔楼  -  市财政局', '106万', '单价18748元/平米')
('https://image1.ljcdn.com/410100-inspection/724c2e35-eef6-4e9b-acd8-d58719c41cc5.jpg.296x216.jpg', '电视台家属院，多层一楼，地铁6号线地铁口正在建', '淮河东路69-77号  ', '低楼层(共7层)暂无数据  -  电力新村', '108万', '单价13500元/平米')
('https://image1.ljcdn.com/410100-inspection/e2ff5b6c-b95e-4012-9ab6-a991ff7150f0.jpg.296x216.jpg', '棉纺东路4号院，满五年，大两居', '棉纺东路4号院  ', '中楼层(共7层)暂无数据  -  河医立交桥', '115万', '单价13443元/平米')
('https://image1.ljcdn.com/410100-inspection/c3cfa28b-909f-4485-acef-72cc74d57fc7.jpg.296x216.jpg', '锦绣山河玉华园毛坯大三房，南北通透，业主诚心出售', '玉华园  ', '低楼层(共33层)暂无数据  -  万客来', '169万', '单价13864元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3a673ded-b0fe-4c36-981e-0898734edf3c.jpg.296x216.jpg', '中投联合汇金城标准一室一厅 离河医一附院100米', '中投联合汇金城  ', '中楼层(共28层)板塔结合  -  河医立交桥', '120万', '单价19355元/平米')
('https://image1.ljcdn.com/410100-inspection/eb1ff5de-93cf-4cce-8b42-2607d379af97.jpg.296x216.jpg', '幸福路小學，南北通透双气精装大四房，100平方露台', '瑞隆城墅  ', '高楼层(共6层)暂无数据  -  老郑大', '260万', '单价14231元/平米')
('https://image1.ljcdn.com/410100-inspection/34483d4b-bc25-4280-bd66-9b26c04ba13b.jpg.296x216.jpg', '升龙国际78平两室{地铁房预计年底开通}', '升龙国际A区  ', '高楼层(共32层)塔楼  -  市财政局', '130万', '单价16667元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload00b0b2aa-dfee-4692-8321-5e12dceb5ee2.jpg.296x216.jpg', '医学院 鑫苑景园 精装两室 中间楼层 诚信出售', '鑫苑景园  ', '高楼层(共18层)板楼  -  河医立交桥', '195万', '单价21950元/平米')
('https://image1.ljcdn.com/410100-inspection/61a4862e-2bf2-4617-ad05-239b6d1a3a37.jpg.296x216.jpg', '采光充足！楼层好，配套设施齐全，交通便利！', '绿云社区高层  ', '高楼层(共21层)暂无数据  -  市财政局', '235万', '单价12567元/平米')
('https://image1.ljcdn.com/410100-inspection/5eba3ad0-417d-44cc-9ff6-c1cb201a8acb.jpg.296x216.jpg', '龙跃时代家园 156平米大三居 三卧朝南 南北通透', '龙跃时代家园  ', '高楼层(共7层)暂无数据  -  市财政局', '188万', '单价12484元/平米')
('https://image1.ljcdn.com/410100-inspection/9c3351ea-bfb9-4d2d-91a9-3f6df61c0f2f.jpg.296x216.jpg', '河医棉纺路鑫苑国际花园一室一厅朝南中间楼层双气电梯', '鑫苑国际城市花园  ', '中楼层(共25层)塔楼  -  河医立交桥', '82万', '单价15035元/平米')
('https://image1.ljcdn.com/410100-inspection/97c9cb83-0ccd-43f7-ac9a-b5422048e909.jpg.296x216.jpg', '此房业主诚心出售 已满2年 送部分家具家电 看房方便', '橄榄城柏林印象  ', '高楼层(共16层)塔楼  -  万客来', '54万', '单价13847元/平米')
('https://image1.ljcdn.com/410100-inspection/ff2e5336-db7e-4b39-bc6f-cf1d79c5392e.jpg.296x216.jpg', '医学院棉纺东路54号院朝南标准一室一厅', '棉纺路54号院  ', '中楼层(共5层)板楼  -  河医立交桥', '42万', '单价10335元/平米')
('https://image1.ljcdn.com/410100-inspection/7348186b-c5d4-4b85-9b30-539d786fc165.jpg.296x216.jpg', '房子满5年不唯一住房、南北通透、一梯两居，不临街', '新里程  ', '高楼层(共7层)暂无数据  -  兴华南街', '109万', '单价13625元/平米')
('https://image1.ljcdn.com/410100-inspection/ae50acfb-db74-422b-bd14-f1cb4b795a62.jpg.296x216.jpg', '联合家园两房赠送露台可改三房，南北通透。', '联合花园  ', '11层板楼  -  万客来', '115万', '单价13530元/平米')
('https://image1.ljcdn.com/410100-inspection/474e0e2a-73f1-4fd1-94ea-ffa9520c9744.jpg.296x216.jpg', '河医 碧沙岗 香榭丽舍 多层2楼南北通透大四房 诚售', '香榭丽舍  ', '低楼层(共7层)塔楼  -  河医立交桥', '310万', '单价18236元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf8609852-062e-47f3-8905-8296d5c0e4c9.jpg.296x216.jpg', '康桥金域上郡 精装两居室 高档社区 配套完善', '康桥金域上郡2号院  ', '低楼层(共34层)板楼  -  市财政局', '190万', '单价21349元/平米')
('https://image1.ljcdn.com/410100-inspection/2c374bee-9ef5-483c-8ade-18aacdfade65.jpg.296x216.jpg', '河医棉纺路嵩山路丹尼斯棉纺东路34号楼3楼南北通透3室', '棉纺东路34号  ', '中楼层(共7层)板楼  -  河医立交桥', '135万', '单价13198元/平米')
('https://image1.ljcdn.com/410100-inspection/41aa474f-7b0d-4d43-b9fb-2cc8847bd4ed.jpg.296x216.jpg', '亚星郦都精装标间，楼层好，配套齐全', '亚星盛世郦都  ', '高楼层(共32层)塔楼  -  兴华南街', '60万', '单价14307元/平米')
('https://image1.ljcdn.com/410100-inspection/7f019839-cac9-443f-9b66-470c8c6d7455.jpg.296x216.jpg', '兴达通苑正规三居室，满五年唯一  随时签约', '兴达通苑  ', '高楼层(共30层)塔楼  -  火车站', '190万', '单价12786元/平米')
('https://image1.ljcdn.com/410100-inspection/0c113992-a912-4e14-be1d-8f234dd1c302.jpg.296x216.jpg', '西南三环内， 亚星盛世家园，三室两厅，税少带幼儿园', '亚星盛世家园  ', '低楼层(共17层)暂无数据  -  兴华南街', '190万', '单价13579元/平米')
('https://image1.ljcdn.com/410100-inspection/376cdaaa-3868-4749-b202-05b8dc79e974.jpg.296x216.jpg', '房子精装修，大2房。随时看房！', '宏鑫花园  ', '高楼层(共6层)暂无数据  -  兴华南街', '110万', '单价11828元/平米')
('https://image1.ljcdn.com/410100-inspection/99066934-5d7d-4105-8639-8b78e2bbddb1.jpg.296x216.jpg', '龙跃时代家园，三卧朝南，中等装修，房本满五', '龙跃时代家园  ', '高楼层(共7层)暂无数据  -  市财政局', '195万', '单价13000元/平米')
('https://image1.ljcdn.com/410100-inspection/49ff4617-fb23-4c15-8290-9116702304b8.jpg.296x216.jpg', '宏鑫花园，兴华南街，丹尼斯旁，交通便利，均价1.2万', '宏鑫花园  ', '高楼层(共7层)暂无数据  -  兴华南街', '110万', '单价11664元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload48e0a94f-3c05-4cee-b542-e878855c252d.jpg.296x216.jpg', '地铁口，简装双气大3房，户型方正明亮，上政通路小xue', '升龙国际B区  ', '高楼层(共32层)暂无数据  -  市财政局', '208万', '单价16643元/平米')
('https://image1.ljcdn.com/410100-inspection/d581bc40-301e-466f-9338-5900412e75d4.jpg.296x216.jpg', '升龙国际观景层标间 装修好 生活便利', '升龙国际B区  ', '高楼层(共29层)暂无数据  -  市财政局', '79万', '单价14657元/平米')
('https://image1.ljcdn.com/410100-inspection/30338742-1b71-49d1-b682-9565636cd755.jpg.296x216.jpg', '金誉漓江苑高层电梯，固定停车位。万达广场。', '金誉漓江苑  ', '低楼层(共16层)板塔结合  -  兴华南街', '61万', '单价13328元/平米')
('https://image1.ljcdn.com/410100-inspection/6f8d280f-a694-4efd-9271-9fae64c0d433.jpg.296x216.jpg', '大学路政通路交叉口西南角，大学路120号院，两房', '大学中路  ', '中楼层(共6层)暂无数据  -  古玩城', '95万', '单价13117元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5929f9ee-eece-4b3c-b8bf-609f5523d000.jpg.296x216.jpg', '亚星盛世郦都，双气公园社区，满两年，看房方便。', '亚星盛世郦都  ', '高楼层(共32层)板楼  -  兴华南街', '146万', '单价15426元/平米')
('https://image1.ljcdn.com/410100-inspection/2c121121-23dc-42e5-a945-5de71c240b46.jpg.296x216.jpg', '二环内，澳丽名苑精装双气大三房，配套齐全，电梯房', '澳丽名苑  ', '中楼层(共10层)暂无数据  -  电力新村', '200万', '单价15227元/平米')
('https://image1.ljcdn.com/410100-inspection/68ba052d-059f-4c8f-86ad-c6073aef0896.jpg.296x216.jpg', '建业密码国际精装 一室一厅 满五唯一 格局方正', '建业密码国际  ', '低楼层(共28层)暂无数据  -  河医立交桥', '90万', '单价18197元/平米')
('https://image1.ljcdn.com/410100-inspection/ac532951-2ac6-42aa-ab98-f1ccebcfd4e4.jpg.296x216.jpg', '长江中路工人路正商蔚蓝港湾南北通透大三房', '正商蔚蓝港湾  ', '高楼层(共6层)暂无数据  -  兴华南街', '139万', '单价13028元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0c6eee46-3f7b-4445-9b2d-f33e6ab386f8.jpg.296x216.jpg', '鑫苑都市领地出售一居室，满五年唯一住房无贷款', '鑫苑都市领地  ', '高楼层(共6层)板楼  -  河医立交桥', '45万', '单价13109元/平米')
('https://image1.ljcdn.com/410100-inspection/dffebcea-727b-4613-8b9e-ae8f19a68b61.jpg.296x216.jpg', '满五唯一无贷款，经典LOFT，全南户型，随时看房', '亚星盛世家园  ', '高楼层(共6层)暂无数据  -  兴华南街', '113万', '单价14987元/平米')
('https://image1.ljcdn.com/410100-inspection/b22a3dcc-6bc1-4e6a-879f-7b08d2775240.jpg.296x216.jpg', '双气社区，南北通透小两房，随时看房', '正商蔚蓝港湾  ', '高楼层(共7层)暂无数据  -  兴华南街', '106万', '单价15285元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload64022dbd-8624-4401-b844-6ff92a61bf97.jpg.296x216.jpg', '二七区 亚星盛世丽都 精装大两居 高楼层 采光好', '亚星盛世郦都  ', '高楼层(共13层)板楼  -  兴华南街', '150万', '单价15580元/平米')
('https://image1.ljcdn.com/410100-inspection/526c820a-e71a-482d-9758-babea04f55fd.jpg.296x216.jpg', '二七万达商圈 都市家苑 黄 金楼层 南北通透大四房', '都市家苑  ', '中楼层(共7层)暂无数据  -  老航院', '199万', '单价12052元/平米')
('https://image1.ljcdn.com/410100-inspection/test-b1c2297e-7f43-4bcf-87fc-4d161afc9767.png.296x216.jpg', '亚星盛世家园，小高层，朝南改好两室，小区环境美。', '亚星盛世家园  ', '中楼层(共17层)暂无数据  -  兴华南街', '118万', '单价13970元/平米')
('https://image1.ljcdn.com/410100-inspection/d566f410-9ea9-41a1-aa6c-c32d4080477b.jpg.296x216.jpg', '医学院 香榭丽舍 05年商品房  中间楼层 南北通透', '香榭丽舍  ', '中楼层(共7层)塔楼  -  河医立交桥', '135万', '单价15956元/平米')
('https://image1.ljcdn.com/410100-inspection/test-64bd4f41-8526-42a4-9fa8-7cff383d5619.png.296x216.jpg', '长城康桥华城 精装标间 交通便利 看房方便', '长城康桥华城  ', '高楼层(共30层)暂无数据  -  老郑大', '64万', '单价14884元/平米')
('https://image1.ljcdn.com/410100-inspection/c80f0c5d-5327-4b71-a87e-1aea6570279d.jpg.296x216.jpg', '满五年唯一 南北通透 餐客分离 视野无遮挡', '城市山水  ', '中楼层(共28层)塔楼  -  兴华南街', '185万', '单价14253元/平米')
('https://image1.ljcdn.com/410100-inspection/d4d93a45-c0b2-46f9-876c-2ad46be398b5.jpg.296x216.jpg', '升龙城六号院，二居二厅，精装双气', '升龙城六号院  ', '中楼层(共29层)塔楼  -  市财政局', '110万', '单价18645元/平米')
('https://image1.ljcdn.com/410100-inspection/497281bb-cd2c-4849-8314-932ce2ac3a57.jpg.296x216.jpg', '长江路兴华南街宏鑫花园精装两房', '宏鑫花园  ', '中楼层(共7层)暂无数据  -  兴华南街', '125万', '单价13021元/平米')
('https://image1.ljcdn.com/410100-inspection/946c58e3-9d7b-4e8f-9d14-950513d9215a.jpg.296x216.jpg', '小区中间位置，临水系，随时可以看房', '鑫苑国际城市花园  ', '高楼层(共6层)板楼  -  河医立交桥', '260万', '单价15569元/平米')
('https://image1.ljcdn.com/410100-inspection/683421f7-8836-42a1-8037-fd747df11b63.jpg.296x216.jpg', '长江路.万达旁.江山书香名邸.精装修两房.赠送露台', '省会高教生活南区  ', '中楼层(共8层)暂无数据  -  兴华南街', '138万', '单价12826元/平米')
('https://image1.ljcdn.com/410100-inspection/test-34b6b83f-529e-49a3-be1d-55adafd9b88b.png.296x216.jpg', '城市山水，精装标准一室一厅一卫，朝东，业主诚意出售', '城市山水  ', '高楼层(共28层)塔楼  -  兴华南街', '80万', '单价14167元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload4b109b51-e836-4c0e-b611-5f7e61ae131d.jpg.296x216.jpg', '亚星盛世家园经典小户型，靠谱在售', '亚星盛世家园  ', '低楼层(共17层)暂无数据  -  兴华南街', '70万', '单价15087元/平米')
('https://image1.ljcdn.com/410100-inspection/29b3e570-4aff-4e1f-9fa1-41cde5989f91.jpg.296x216.jpg', '陇中南巷 上汝河路小 学  交通生活方便', '陇中南巷5号  ', '高楼层(共6层)暂无数据  -  市财政局', '63万', '单价12267元/平米')
('https://image1.ljcdn.com/410100-inspection/03a25d44-2573-4e41-b096-ecff7375416e.jpg.296x216.jpg', '亚星盛世家园，朝南北3居室，业主诚心出售', '亚星盛世家园  ', '高楼层(共6层)板楼  -  兴华南街', '169.5万', '单价15695元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploaddb5eac3c-160d-482f-83a6-2d5e4cd74089.jpg.296x216.jpg', '满五年唯一，南北通透三房，中装，送露台，多层公摊小', '橄榄城柏林印象  ', '高楼层(共6层)板楼  -  万客来', '200万', '单价19701元/平米')
('https://image1.ljcdn.com/410100-inspection/3ebd7573-f445-484f-87a7-b0dd9c1cf777.jpg.296x216.jpg', '鑫苑都市领地 三室两厅两卫 送地下室 带观景阳台', '鑫苑都市领地  ', '中楼层(共6层)板楼  -  河医立交桥', '310万', '单价23847元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5ff24932-a914-4647-a14e-81434d759bf1.jpg.296x216.jpg', '河医片鑫苑国际城市花园纯南两房 看房方便', '鑫苑国际城市花园  ', '中楼层(共18层)板楼  -  河医立交桥', '155万', '单价20419元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c5d20632-8574-4eda-ab88-60d5adfc8854.png.296x216.jpg', '满五唯一，南北通透，采光好，交通方便，二七万达', '华逸名家  ', '高楼层(共16层)板楼  -  老航院', '125万', '单价13543元/平米')
('https://image1.ljcdn.com/410100-inspection/20e39e0c-cf13-4ee8-a747-98749e6becfd.jpg.296x216.jpg', '亚星城市山水，朝北一居室，业主急售', '城市山水  ', '中楼层(共28层)塔楼  -  兴华南街', '68万', '单价15579元/平米')
('https://image1.ljcdn.com/410100-inspection/9bec493c-a206-4c36-9078-99f5822c0d1d.jpg.296x216.jpg', '南北通透 总价低，户型好，税费少，不能贷款 交通便利', '政通路59号院  ', '中楼层(共6层)暂无数据  -  古玩城', '60万', '单价10813元/平米')
('https://image1.ljcdn.com/410100-inspection/bda769ff-97e4-4aa2-ba9c-8b73152170e4.jpg.296x216.jpg', '亚星盛世郦都，人车分流，自改一室，环境优美。', '亚星盛世郦都  ', '中楼层(共13层)板楼  -  兴华南街', '65万', '单价15117元/平米')
('https://image1.ljcdn.com/410100-inspection/5a552cf4-2aa9-470a-8745-f0e23ab85071.jpg.296x216.jpg', '郑飞小区，业主诚心出售。是您理想的家', '郑飞家园  ', '低楼层(共7层)板楼  -  兴华南街', '106万', '单价16308元/平米')
('https://image1.ljcdn.com/410100-inspection/4d133851-830f-4d05-aec6-2a306229adae.jpg.296x216.jpg', '小区在售大两居，业主诚意出售。看房方便签约无障碍', '亚星盛世家园  ', '中楼层(共6层)板楼  -  兴华南街', '165万', '单价15421元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload9e943df4-3d11-47df-aeb9-7c24d8d023c7.jpg.296x216.jpg', '鑫苑景园，河医立交，精装双气，诚心出售。', '鑫苑景园  ', '高楼层(共20层)板楼  -  河医立交桥', '165万', '单价20546元/平米')
('https://image1.ljcdn.com/410100-inspection/test-0f6d6940-99ec-4546-90be-749574eb58e8.png.296x216.jpg', '亚星盛世家园 板楼标间 价格优惠 诚心出售', '亚星盛世家园  ', '高楼层(共6层)暂无数据  -  兴华南街', '49万', '单价14498元/平米')
('https://image1.ljcdn.com/410100-inspection/test-21546524-0568-4beb-82c3-746e77127680.png.296x216.jpg', '小区内园林式绿化，空气清新宜人，卫生整洁，居住舒适', '亚星盛世家园  ', '中楼层(共17层)暂无数据  -  兴华南街', '54万', '单价15000元/平米')
('https://image1.ljcdn.com/410100-inspection/test-dd974f1b-75d8-466b-8b36-b05e5e0d2d1a.png.296x216.jpg', '亚星星苑16年新小区 电梯房 诚意出售', '亚星星苑  ', '低楼层(共34层)暂无数据  -  兴华南街', '138万', '单价15665元/平米')
('https://image1.ljcdn.com/410100-inspection/a409e475-f71a-4883-9dc0-5d206fe19096.jpg.296x216.jpg', '大学路淮河路 古玩城 地段优越 划片陇西 看房方便', '南建华街  ', '中楼层(共5层)暂无数据  -  古玩城', '90万', '单价12237元/平米')
('https://image1.ljcdn.com/410100-inspection/84d3de4a-5c75-4f69-bb2d-541331198a41.jpg.296x216.jpg', '三房两卫，客厅朝南，中间楼层，精装自住，东西全送', '康桥金域上郡1号院  ', '高楼层(共31层)塔楼  -  市财政局', '320万', '单价22696元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload8760fd3a-bf5c-4643-bac0-1ca4b63d13c9.jpg.296x216.jpg', '旭辉佳苑 精装两房 交通便利 随时可看', '旭辉佳苑  ', '中楼层(共26层)暂无数据  -  兴华南街', '135万', '单价15127元/平米')
('https://image1.ljcdn.com/410100-inspection/test-ebd4a8cf-bef5-4cee-ae87-e8e9566c94fb.png.296x216.jpg', '精装婚房，满五年双气，小区中间位置，中间楼层', '万达3号院  ', '33层塔楼  -  兴华南街', '158万', '单价18014元/平米')
('https://image1.ljcdn.com/410100-inspection/143d4b42-d6f9-4eed-9d0e-b2c927d7ca5c.jpg.296x216.jpg', '兴华南街多层双气，南北通透，简装3房', '兴华南街60号  ', '高楼层(共7层)暂无数据  -  市财政局', '140万', '单价11667元/平米')
