('https://image1.ljcdn.com/330100-inspection/47c2c833-049d-4280-bdae-28f0dfc64b19.jpg.296x216.jpg', '解放路 浙二医院边上 精装两房 厨卫全明 急售', '丰禾巷  | 2室1厅 | 64.05平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)1988年建板楼  -  清泰', '285万', '单价44497元/平米')
('https://image1.ljcdn.com/330100-inspection/9f782b71-df1e-4561-9f5e-a5d86379b350.jpg.296x216.jpg', '西湖边户型正气，地铁边，配套完善，近西湖', '光复路146-186号  | 2室2厅 | 70.14平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1988年建板楼  -  湖滨', '520万', '单价74138元/平米')
('https://image1.ljcdn.com/330100-inspection/0b476c35-c422-4baf-98f5-4e1c42add5fb.jpg.296x216.jpg', '钥匙房 南宋御街 柳翠桥弄 精致两房 得房率高南北通透', '柳翠桥弄2-3号  | 2室1厅 | 48.8平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  清波', '255万', '单价52255元/平米')
('https://image1.ljcdn.com/330100-inspection/83549a74-949e-4895-90d1-e6f635494235.jpg.296x216.jpg', '云雀苑 精装修 采光充足 拎包入住 诚心卖', '云雀苑  | 1室1厅 | 42.56平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1995年建板楼  -  鼓楼', '190万', '单价44643元/平米')
('https://image1.ljcdn.com/330100-inspection/4cdbbf5a-a69c-47d8-b7af-b1870becc64e.jpg.296x216.jpg', '满五年，地铁口沿线，精致装修。', '状元弄  | 3室1厅 | 86.54平米 | 南 北 | 简装', '中楼层(共7层)1991年建板楼  -  清泰', '360万', '单价41600元/平米')
('https://image1.ljcdn.com/330100-inspection/test-ad6eb821-e3a1-4d65-abae-84c3fd53d589.png.296x216.jpg', '美政花苑60方两房，夹边套，采光充足', '美政花苑  | 2室1厅 | 60.51平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '263万', '单价43464元/平米')
('https://image1.ljcdn.com/330100-inspection/bbc5c551-8de9-4832-8494-65bb05c0cfc6.jpg.296x216.jpg', '河坊街，地段良好，采光优秀，交通便利', '河坊街小区  | 2室1厅 | 51.15平米 | 南 北 | 简装', '高楼层(共8层)1989年建暂无数据  -  鼓楼', '200万', '单价39101元/平米')
('https://image1.ljcdn.com/330100-inspection/2416998c-79c3-446c-be69-aa78bcbd80d8.jpg.296x216.jpg', '建国南苑新上精装好房，南北通透', '建国南苑  | 2室1厅 | 57.95平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  鼓楼', '265万', '单价45730元/平米')
('https://image1.ljcdn.com/330100-inspection/7e8fbfa1-092b-487c-b22e-d6146850cac5.jpg.296x216.jpg', '楼层好  南北通透  阳光无遮挡  全明户型', '大学路新村  | 3室1厅 | 69.08平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1989年建板楼  -  潮鸣', '325万', '单价47047元/平米')
('https://image1.ljcdn.com/330100-inspection/test-5503589d-584e-4b9a-b0ff-74c999b4f83f.png.296x216.jpg', '复兴南苑 经典小两房 精装修 东边套', '复兴南苑  | 2室1厅 | 48.31平米 | 南 | 精装 | 无电梯', '低楼层(共7层)1998年建板楼  -  复兴', '228万', '单价47196元/平米')
('https://image1.ljcdn.com/330100-inspection/test-382d0c11-8188-4b60-9a08-2db27bf4cc4c.png.296x216.jpg', '大学路新村 1室1厅 160万', '大学路新村  | 1室1厅 | 35.39平米 | 南 北 | 简装 | 无电梯', '7层1989年建板楼  -  潮鸣', '160万', '单价45211元/平米')
('https://image1.ljcdn.com/330100-inspection/8d11d6b3-8ed1-4f3d-a7cc-a5f1199ea06c.jpg.296x216.jpg', '叶家弄小区，总价低，阳台包进，可做两房。', '叶家弄  | 1室1厅 | 29.97平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1989年建板楼  -  潮鸣', '140万', '单价46714元/平米')
('https://image1.ljcdn.com/330100-inspection/2c0b2336-0134-4d79-abb6-f4f9ddaa33cc.jpg.296x216.jpg', '西湖边，地铁口，全明户型，两房正南，光线充足。', '开元路小区  | 2室1厅 | 77.12平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1998年建板楼  -  湖滨', '385万', '单价49923元/平米')
('https://image1.ljcdn.com/330100-inspection/d0f48c90-105e-45d2-a214-ce866f514eac.jpg.296x216.jpg', '叶家弄 一楼带院子 自住精装修 阳光OK 业主诚心出售', '叶家弄  | 2室1厅 | 52.36平米 | 南 | 精装 | 无电梯', '低楼层(共8层)1990年建板楼  -  潮鸣', '250万', '单价47747元/平米')
('https://image1.ljcdn.com/330100-inspection/4e0e2e54-9eaf-483c-a70a-e77e2470532a.jpg.296x216.jpg', '此房属于美政花苑北区的商品房，西边套，采光好满五年', '美政花苑  | 2室2厅 | 80.75平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1999年建板楼  -  复兴', '390万', '单价48298元/平米')
('https://image1.ljcdn.com/330100-inspection/af926f13-b3a6-46df-bc7d-ef4b022f2cdf.jpg.296x216.jpg', '严衙弄，主城区三房，低总价，采光好', '严衙弄  | 3室1厅 | 58.6平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1993年建板楼  -  清泰', '252万', '单价43004元/平米')
('https://image1.ljcdn.com/330100-inspection/3d317ce0-914b-4441-b6a0-07bd49b8dffe.jpg.296x216.jpg', '2012年的电梯次新房，户型方正。', '望江新园一园  | 2室1厅 | 81.1平米 | 南 | 毛坯 | 有电梯', '中楼层(共21层)2016年建板塔结合  -  望江', '335万', '单价41308元/平米')
('https://image1.ljcdn.com/330100-inspection/1420a33e-fd41-4284-8d7c-a969195a2d83.jpg.296x216.jpg', '房龄新、精致装修、交通便利、配套全、滨江物业', '日信国际DOUBLE时代  | 2室1厅 | 47.83平米 | 北 | 精装 | 有电梯', '中楼层(共21层)2015年建板塔结合  -  近江', '300万', '单价62723元/平米')
('https://image1.ljcdn.com/330100-inspection/0b68b300-fd61-409f-868a-6b5493277069.jpg.296x216.jpg', '乌龙巷 全明户型 自住精装三房 低楼层  看房方便', '乌龙巷1-8号  | 3室1厅 | 71.06平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1986年建板楼  -  清泰', '380万', '单价53476元/平米')
('https://image1.ljcdn.com/330100-inspection/d3d1d0b2-8d45-431f-90e6-a659b76ce182.jpg.296x216.jpg', '梅花三胜公寓 两房朝南 近河坊街', '梅花三胜公寓  | 2室1厅 | 62.63平米 | 南 | 精装 | 有电梯', '高楼层(共7层)2003年建板楼  -  城站', '300万', '单价47901元/平米')
('https://image1.ljcdn.com/330100-inspection/test-bb041d4b-d61c-4651-a2bb-aa4210392242.png.296x216.jpg', '复兴南苑，经典一居室，总价低！', '复兴南苑  | 1室1厅 | 31.39平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)2000年建板楼  -  复兴', '130万', '单价41415元/平米')
('https://image1.ljcdn.com/330100-inspection/test-3597fed6-eb62-4dd7-9f97-a73898fe47e0.png.296x216.jpg', '复兴南苑精装两房 全明户型 房东诚售', '复兴南苑  | 2室1厅 | 59.38平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '276万', '单价46481元/平米')
('https://image1.ljcdn.com/330100-inspection/test-61b7e981-ab17-4828-8533-986ba2cf6306.png.296x216.jpg', '凤凰南苑两房朝南，客厅带飘窗，采光和日照不受影响', '凤凰南苑  | 2室1厅 | 81.42平米 | 东南 | 简装 | 有电梯', '低楼层(共28层)2004年建板楼  -  南星', '374万', '单价45935元/平米')
('https://image1.ljcdn.com/330100-inspection/test-22a75aec-23b0-4138-9e74-4b9b86cafd72.png.296x216.jpg', '复兴南苑经典两房  近地铁  可看江景  小区环境优美', '复兴南苑  | 2室1厅 | 64.36平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2000年建板楼  -  复兴', '278万', '单价43195元/平米')
('https://image1.ljcdn.com/330100-inspection/a9af4213-95ba-4d52-bb77-a8e925c18738.jpg.296x216.jpg', '十亩田家园 经典两房 看房方便 诚售', '十亩田家园  | 2室1厅 | 52.51平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  复兴', '221万', '单价42088元/平米')
('https://image1.ljcdn.com/330100-inspection/1ae8808f-b89a-403d-985d-961acada99dc.jpg.296x216.jpg', '小区安静  采光好  无遮挡  视野开阔  可做三房', '檀香园  | 2室2厅 | 99.97平米 | 东南 南 | 精装 | 有电梯', '中楼层(共14层)2008年建板楼  -  潮鸣', '600万', '单价60019元/平米')
('https://image1.ljcdn.com/330100-inspection/1521f2bd-6c72-421c-880e-505079bb6859.jpg.296x216.jpg', '绿城春江花月 全明通透户型好 还可看江看四桥', '春江花月  | 2室2厅 | 115.82平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2006年建板楼  -  南星', '676万', '单价58367元/平米')
('https://image1.ljcdn.com/330100-inspection/ee466ffc-905f-4fdf-b6ea-74181b5c9282.jpg.296x216.jpg', '小面积，可改2房，电梯房，房龄新', '望江新园二园  | 1室1厅 | 59.05平米 | 南 | 毛坯 | 有电梯', '中楼层(共21层)2010年建板楼  -  望江', '235万', '单价39797元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload3bab3072-3179-4969-88c8-bd20217d4c1f.jpg.296x216.jpg', '此房满五唯一 格局好 楼层好 视野宽阔 采光充足', '南瓦坊  | 2室2厅 | 64.9平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2000年建板楼  -  雄镇楼', '340万', '单价52389元/平米')
('https://image1.ljcdn.com/330100-inspection/d30a5def-edcc-4988-8485-0f1712bf3b97.jpg.296x216.jpg', '2012年的电梯次新房，户型方正。', '望江新园一园  | 2室1厅 | 81.1平米 | 南 | 毛坯 | 有电梯', '高楼层(共21层)2016年建板塔结合  -  望江', '335万', '单价41308元/平米')
('https://image1.ljcdn.com/330100-inspection/9a08b94b-9a30-40b2-9417-536845506a38.jpg.296x216.jpg', '邻解放路葵巷车站旁一梯两户 两房朝南 正气小三房', '小河下小区  | 3室1厅 | 60.52平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)1993年建板楼  -  潮鸣', '270万', '单价44614元/平米')
('https://image1.ljcdn.com/330100-inspection/1d1fbced-e68e-4d2b-aef2-dd1e9b861a9e.jpg.296x216.jpg', '东方金座 酒店式公寓 看房方便', '东方金座  | 1室1厅 | 39.97平米 | 北 | 精装 | 有电梯', '高楼层(共23层)2001年建板楼  -  湖滨', '260万', '单价65049元/平米')
('https://image1.ljcdn.com/330100-inspection/9db7a1b8-429a-41e6-86b1-783ee4e39094.jpg.296x216.jpg', '低楼层，人流量大，设备齐全， 交通便利', '信余里  | 2室1厅 | 55.85平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1997年建板楼  -  城站', '298万', '单价53358元/平米')
('https://image1.ljcdn.com/330100-inspection/57ed80b7-581f-43bb-a709-3211d6848f01.jpg.296x216.jpg', '十亩田家园，顶楼跃层，舒适住宅', '十亩田家园  | 3室2厅 | 108.69平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  复兴', '400万', '单价36802元/平米')
('https://image1.ljcdn.com/330100-inspection/54b88029-6de7-4d26-9b7a-59d827ab2809.jpg.296x216.jpg', '近江双地铁 两房朝南 全明户型 中间楼层 房东诚心出售', '近江家园八园  | 2室1厅 | 61.24平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2001年建板楼  -  近江', '360万', '单价58786元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload28ac95a3-9705-42a7-b38c-74c3f90b8678.JPG.296x216.jpg', '二园电梯大三房 业主精装修 天地实验 双地铁口', '近江家园二园  | 3室2厅 | 95.69平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2000年建板楼  -  近江', '545万', '单价56955元/平米')
('https://image1.ljcdn.com/330100-inspection/90221d9a-28e2-4783-b4a1-b7c9a9223607.jpg.296x216.jpg', '复兴北苑 精装修 西边套 大跃层 赠送大露台 南北通透', '复兴北苑  | 5室2厅 | 249.22平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '760万', '单价30496元/平米')
('https://image1.ljcdn.com/330100-inspection/test-03ebe2e2-1cfa-4a1f-8823-4a3d475f527f.png.296x216.jpg', '房子楼层适中 属于边套户型 两房朝南 客厅带飘窗', '凤凰南苑  | 2室2厅 | 80.84平米 | 东南 | 简装 | 有电梯', '中楼层(共28层)2004年建板楼  -  南星', '400万', '单价49481元/平米')
('https://image1.ljcdn.com/330100-inspection/03a02e05-99e2-4cb6-9c3c-5a396513d295.jpg.296x216.jpg', '名珏公寓，西湖50米，看房随时，外地人可以买的', '名珏公寓  | 1室1厅 | 52.5平米 | 东 | 精装 | 有电梯', '中楼层(共10层)2005年建板楼  -  湖滨', '330万', '单价62858元/平米')
('https://image1.ljcdn.com/330100-inspection/68fa9d5b-f51e-46f4-83c4-1b30d9831f23.jpg.296x216.jpg', '胜利本部 诚心出售，采光好，2房朝南', '世纪坊  | 2室1厅 | 77.06平米 | 南 | 毛坯 | 无电梯', '低楼层(共7层)1998年建板楼  -  近江', '412万', '单价53465元/平米')
('https://image1.ljcdn.com/330100-inspection/5100606c-ded4-49af-b3df-cdaf36e9e336.jpg.296x216.jpg', '上城区西湖边  吴山脚下 南宋御街河坊街 西湖银泰旁', '定安苑  | 2室1厅 | 68.64平米 | 南 | 精装 | 有电梯', '低楼层(共9层)2000年建板楼  -  清波', '378万', '单价55070元/平米')
('https://image1.ljcdn.com/330100-inspection/1e7ffee2-943a-403f-aaee-ecf2e02d2e2f.jpg.296x216.jpg', '复兴东苑沿河精装两房，房子已满两年、无增值税，急卖', '复兴东苑  | 2室1厅 | 66.8平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1998年建板楼  -  复兴', '308万', '单价46108元/平米')
('https://image1.ljcdn.com/330100-inspection/0d0ffc9e-98f0-4c5c-a26e-21a798d01e76.jpg.296x216.jpg', '凤凰北苑 多层5楼 全明户型 南北通透 学籍不占用', '凤凰北苑  | 3室1厅 | 78.5平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1999年建板楼  -  南星', '437万', '单价55669元/平米')
('https://image1.ljcdn.com/330100-inspection/25b4a316-27ab-4455-86b4-3b9cdc878036.jpg.296x216.jpg', '青年路小区封闭式西湖边地铁两房朝南一房朝北厅10平方', '青年路小区  | 3室2厅 | 61.56平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1993年建板楼  -  湖滨', '335万', '单价54419元/平米')
('https://image1.ljcdn.com/330100-inspection/b3ca2b07-7a88-4424-924f-936b7cab088c.jpg.296x216.jpg', '赛丽绿城丽园 品质小区 绿城物业 诚心出售 单本产证', '赛丽绿城丽园  | 5室2厅 | 346.51平米 | 南 | 精装 | 有电梯', '低楼层(共9层)2010年建板楼  -  鼓楼', '2500万', '单价72148元/平米')
('https://image1.ljcdn.com/330100-inspection/test-458f10b7-fb9a-435c-8988-30422396d927.png.296x216.jpg', '胜利两房 采光无遮挡 诚意出售 满五唯一 看房方便', '滨江新苑  | 2室1厅 | 59.65平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  近江', '308万', '单价51635元/平米')
('https://image1.ljcdn.com/330100-inspection/f7dfcac9-353d-4c2d-a3d5-af0c8c8f50b1.1 .jpg.296x216.jpg', '交通便利、小区安全舒适， 房龄新 ，事业开阔', '景江城市花园  | 1室1厅 | 51.57平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2007年建板楼  -  近江', '155万', '单价30057元/平米')
('https://image1.ljcdn.com/330100-inspection/b357c9c5-642d-4f70-a148-e6c026d78c6e.jpg.296x216.jpg', '茶啾弄格局舒适，户型正气，居住便利。', '茶啾弄  | 2室2厅 | 84.58平米 | 南 | 精装 | 无电梯', '低楼层(共7层)2000年建板楼  -  鼓楼', '350万', '单价41381元/平米')
('https://image1.ljcdn.com/330100-inspection/ac576966-905e-4edc-a79c-5cd7f72bbb0a.jpg.296x216.jpg', '精装修三房  诚心出售 看房方便 满五唯一', '春江花月  | 3室2厅 | 132平米 | 南 北 | 精装 | 有电梯', '低楼层(共21层)2006年建板楼  -  南星', '792万', '单价60000元/平米')
('https://image1.ljcdn.com/330100-inspection/29e675b5-142d-4c15-b261-9d6d9dee8256.jpg.296x216.jpg', '南班巷 清爽一居室 中间楼层 业主诚心出售', '南班巷  | 1室1厅 | 37.17平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1994年建板楼  -  清泰', '165万', '单价44391元/平米')
('https://image1.ljcdn.com/330100-inspection/04bf1228-aa5e-46aa-b620-ad7f88e25f3d.jpg.296x216.jpg', '格局舒适，户型正气，居住便利，小区安静', '十五奎巷  | 2室2厅 | 76.19平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1987年建板楼  -  鼓楼', '365万', '单价47907元/平米')
('https://image1.ljcdn.com/330100-inspection/a872a8f3-81af-47dc-bcf9-80be00e12e63.jpg.296x216.jpg', '金都华府 品质小区 入住率高  经典四房格局', '金都华府  | 4室2厅 | 155.49平米 | 东 南 北 | 简装 | 有电梯', '低楼层(共12层)2007年建板塔结合  -  雄镇楼', '820万', '单价52737元/平米')
('https://image1.ljcdn.com/330100-inspection/test-061a754e-70d0-41d4-94c6-0ff54ca0fcc3.png.296x216.jpg', '复兴北苑  西边套  全明户型  南北通透', '复兴北苑  | 2室1厅 | 69.74平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  复兴', '345万', '单价49470元/平米')
('https://image1.ljcdn.com/330100-inspection/fc21d289-fefe-45fc-b260-08b17c08dd0d.jpg.296x216.jpg', '名珏公寓 户型正气，西湖景观房，朝着东坡路。', '名珏公寓  | 1室1厅 | 53.69平米 | 东 | 简装 | 有电梯', '中楼层(共10层)2005年建板楼  -  湖滨', '410万', '单价76365元/平米')
('https://image1.ljcdn.com/330100-inspection/745c0a0c-a28c-496e-93c4-08873976027c.jpg.296x216.jpg', '钱江新城旁 南北通透 楼层好  闹中取静 标准大三房', '怡和苑  | 3室2厅 | 104.97平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)2000年建板楼  -  近江', '567万', '单价54016元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload37a3addb-0e8c-4b3e-973d-7887569d3b15.jpg.296x216.jpg', '十亩田家园 全明户型 业主诚售 看房方便', '十亩田家园  | 3室1厅 | 96.08平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  复兴', '430万', '单价44755元/平米')
('https://image1.ljcdn.com/330100-inspection/b8e74a1d-ec4f-4814-acfe-8cad76e9db2f.jpg.296x216.jpg', '义井巷 河坊街旁边 地铁口 业主诚心出售', '义井巷  | 2室1厅 | 59.37平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1993年建板楼  -  城站', '240万', '单价40425元/平米')
('https://image1.ljcdn.com/330100-inspection/4eb7303a-3d89-41a4-bbec-dadb567f8538.jpg.296x216.jpg', '建国南苑朝南西边套，诚心出售，清爽好房', '建国南苑  | 2室2厅 | 73.23平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  鼓楼', '300万', '单价40967元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload0d20319a-a568-47b6-8adf-8842fe7de4d9.jpg.296x216.jpg', '钱新少有 顶楼跃层带露台户型 精装修带地暖 视野佳', '赞成林风映水苑  | 6室2厅 | 214.05平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2009年建板楼  -  南星', '1300万', '单价60734元/平米')
('https://image1.ljcdn.com/330100-inspection/test-1a18f304-33bd-4577-ae64-55d8fa3583ad.jpeg.296x216.jpg', '总价低  租金高  靠钱塘江 电梯房', '景江城市花园  | 1室1厅 | 38.33平米 | 东 东南 | 简装 | 有电梯', '低楼层(共28层)2007年建板楼  -  近江', '105万', '单价27394元/平米')
('https://image1.ljcdn.com/330100-inspection/8b47aac0-19bb-4eda-b86e-c2665808d1f4.jpg.296x216.jpg', '东方金座，近西湖，地铁口，精装公寓，拎包入住', '东方金座  | 2室2厅 | 89.26平米 | 西南 | 精装 | 有电梯', '中楼层(共23层)2001年建板楼  -  湖滨', '360万', '单价40332元/平米')
('https://image1.ljcdn.com/330100-inspection/9d01608e-82bd-457f-97f9-c4c55508b342.jpg.296x216.jpg', '在水一方公寓 3室1厅 555万', '在水一方公寓  | 3室1厅 | 97.17平米 | 南 | 简装 | 有电梯', '中楼层(共19层)2000年建塔楼  -  近江', '555万', '单价57117元/平米')
('https://image1.ljcdn.com/330100-inspection/91fa633e-4034-40e5-a7dd-eb693be1a6ef.jpg.296x216.jpg', '在建地铁口两房 交通方便 地段优越 生活便利', '城南家园  | 2室1厅 | 59.95平米 | 南 西 | 精装 | 有电梯', '高楼层(共21层)2003年建板楼  -  雄镇楼', '278万', '单价46372元/平米')
('https://image1.ljcdn.com/330100-inspection/test-c7fd3a27-dc05-4024-8329-1b6cba836eb8.png.296x216.jpg', '浙二医院两房 豆腐块户型 满五唯一 随时看房', '大王庙巷小区  | 2室1厅 | 54.51平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1991年建板楼  -  清泰', '245万', '单价44946元/平米')
('https://image1.ljcdn.com/330100-inspection/703eacac-30da-45d5-9c58-3efc3569286a.jpg.296x216.jpg', '新上太和广场精装修三房，户型方正', '太和广场  | 3室2厅 | 138.02平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2010年建板楼  -  南星', '650万', '单价47095元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploada67d820c-ddc8-4ad0-9c43-2046f818368a.jpg.296x216.jpg', '金色家园顶跃 边套有个小露台 看房方便', '滨江金色家园  | 4室2厅 | 266.02平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2007年建板楼  -  南星', '1550万', '单价58267元/平米')
('https://image1.ljcdn.com/330100-inspection/43919d7e-a1c8-4649-b5fa-bb4bf81802d1.jpg.296x216.jpg', '西边套 楼层好 精装50万 没怎么住过', '康都紫轩  | 3室2厅 | 137.57平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2010年建塔楼  -  南星', '850万', '单价61787元/平米')
('https://image1.ljcdn.com/330100-inspection/493df699-c2f8-43e0-90c7-bb0484e2227a.jpg.296x216.jpg', '楼层好，户型正，面江，交通便利，采光充足', '景江城市花园  | 1室1厅 | 75.94平米 | 南 | 简装 | 有电梯', '中楼层(共33层)2007年建板楼  -  近江', '250万', '单价32921元/平米')
('https://image1.ljcdn.com/330100-inspection/d5ee703c-c0e3-495c-9d1a-bc7b0d05d444.jpg.296x216.jpg', '大学路新村小两房总价低户型好东边套', '大学路新村  | 2室1厅 | 60.42平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1989年建板楼  -  潮鸣', '265万', '单价43860元/平米')
('https://image1.ljcdn.com/330100-inspection/bcf85113-d39c-4eac-bed5-cd0ccbba1204.jpg.296x216.jpg', '全明户型，楼层好，两房朝东，精装修', '老浙大直路11-25号  | 2室1厅 | 59.74平米 | 东 | 精装 | 无电梯', '中楼层(共6层)1993年建板楼  -  潮鸣', '260万', '单价43522元/平米')
