('https://image1.ljcdn.com/440100-inspection/ec6b1e13-daf3-4617-8dda-7a679358df57.jpg.296x216.jpg', '云宁居 2室1厅 230万', '云宁居  | 2室1厅 | 65.22平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1999年建塔楼  -  沙太南', '230万', '单价35266元/平米')
('https://image1.ljcdn.com/440100-inspection/c2d35ad1-986a-4476-8e97-616e58013b82.jpg.296x216.jpg', '骏逸苑三房放卖，方正实用', '骏逸苑  | 3室2厅 | 107平米 | 北 | 简装 | 有电梯', '中楼层(共9层)2000年建塔楼  -  珠江新城东', '650万', '单价60748元/平米')
('https://image1.ljcdn.com/440100-inspection/ed952752-4e7d-4b87-a9be-8566e6062550.jpg.296x216.jpg', '海景中 心 复式6房 视野开阔 各付各税', '海景中心  | 6室2厅 | 240.59平米 | 东北 | 其他 | 有电梯', '高楼层(共27层)1998年建塔楼  -  员村', '1203万', '单价50000元/平米')
('https://image1.ljcdn.com/440100-inspection/81d0c2f2-550b-447a-b1ae-6b74389fe6c4.jpg.296x216.jpg', '超大阳台采光通风好生活舒适户型设计合理动静分明', '东河苑  | 2室1厅 | 75.8平米 | 东 西 | 其他 | 无电梯', '中楼层(共9层)2003年建塔楼  -  体育中心', '360万', '单价47494元/平米')
('https://image1.ljcdn.com/440100-inspection/cbc6ee5c-71f2-4fdf-995a-e97a3081b554.jpg.296x216.jpg', '芳草园 东北向两房 户型方正 景观', '芳草园  | 2室2厅 | 86.02平米 | 东北 | 简装 | 有电梯', '中楼层(共30层)2004年建塔楼  -  天润路', '565万', '单价65683元/平米')
('https://image1.ljcdn.com/440100-inspection/257ff2af-78cb-4d11-ad78-fa684d1a5d2c.jpg.296x216.jpg', '车陂富力天朗明居 高层电梯两房望园林', '富力天朗明居S区  | 2室2厅 | 78.16平米 | 西 | 简装 | 有电梯', '中楼层(共18层)2001年建塔楼  -  棠下', '340万', '单价43501元/平米')
('https://image1.ljcdn.com/440100-inspection/bdf0c2fb-5b95-423d-868a-f158cb50da68.jpg.296x216.jpg', '骏景花园南苑，正规三房，户型方正', '骏景花园  | 3室2厅 | 103平米 | 南 | 简装 | 有电梯', '低楼层(共13层)2000年建塔楼  -  棠下', '520万', '单价50485元/平米')
('https://image1.ljcdn.com/440100-inspection/3d6f43c5-d140-433a-a9f8-334708994c8c.jpg.296x216.jpg', '凯旋新世界 南向192方3房 装修保养好', '凯旋新世界枫丹丽舍  | 3室2厅 | 192平米 | 西南 | 简装 | 有电梯', '高楼层(共14层)2005年建塔楼  -  珠江新城东', '2450万', '单价127605元/平米')
('https://image1.ljcdn.com/440100-inspection/47b236c6-ef32-4536-bef2-7e2f356456cc.jpg.296x216.jpg', '旭景家园珠江熙苑 三房两卫 位置安静采光通风好', '旭景家园熙苑  | 3室2厅 | 116.27平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2002年建塔楼  -  东圃', '535万', '单价46014元/平米')
('https://image1.ljcdn.com/440100-inspection/d5553dc7-c5f7-415e-8fbb-49f7779a6339.jpg.296x216.jpg', '天诚广场温馨实用两房 方正 配套成熟 笋', '天诚广场世纪华都  | 2室2厅 | 70.19平米 | 东南 | 精装 | 有电梯', '中楼层(共30层)塔楼  -  天润路', '475万', '单价67674元/平米')
('https://image1.ljcdn.com/440100-inspection/f068c50a-283a-44d0-b09e-c634c7fecc31.jpg.296x216.jpg', '珠江都荟 高档2房 园林小区', '珠江都荟华庭  | 2室1厅 | 77.57平米 | 西 | 精装 | 有电梯', '高楼层(共33层)2006年建塔楼  -  珠江新城西', '660万', '单价85085元/平米')
('https://image1.ljcdn.com/440100-inspection/6e1b14aa-f316-41b9-95e1-4ff71df787fd.jpg.296x216.jpg', '南国花园 舒适房间 光线佳', '南国花园  | 3室2厅 | 144.93平米 | 西南 | 简装 | 有电梯', '高楼层(共28层)2006年建塔楼  -  珠江新城东', '1150万', '单价79349元/平米')
('https://image1.ljcdn.com/440100-inspection/535a6f9e-8df9-4d3f-8675-7c48262323c1.jpg.296x216.jpg', '汇峰苑 高层三房 花园小区', '汇峰苑  | 3室2厅 | 136平米 | 北 | 简装 | 有电梯', '高楼层(共48层)2008年建塔楼  -  珠江新城中', '1250万', '单价91912元/平米')
('https://image1.ljcdn.com/440100-inspection/909191f6-d302-4b51-ad08-1eaf0f89485f.jpg.296x216.jpg', '金晖花园 2室1厅 275万', '金晖花园  | 2室1厅 | 68平米 | 南 | 其他 | 无电梯', '高楼层(共9层)1998年建塔楼  -  粤垦', '275万', '单价40442元/平米')
('https://image1.ljcdn.com/440100-inspection/d9be7780-b3db-4071-b4e9-a556691940ee.jpg.296x216.jpg', '富力天朗明居 精装两房 交通方便', '富力天朗明居S区  | 2室1厅 | 69平米 | 东 | 精装 | 有电梯', '低楼层(共18层)2001年建塔楼  -  棠下', '298万', '单价43189元/平米')
('https://image1.ljcdn.com/440100-inspection/8e770467-ac3e-413d-847a-e290307ab89c.jpg.296x216.jpg', '美林湖畔 方正三房 望花园', '美林湖畔花园誉府  | 3室2厅 | 89.96平米 | 西北 | 简装 | 有电梯', '中楼层(共10层)2013年建塔楼  -  东圃', '410万', '单价45576元/平米')
('https://image1.ljcdn.com/440100-inspection/826f84b3-ca2c-4740-a072-1bf7ec375185.jpg.296x216.jpg', '华景新城 东南向四房 随时看房', '华景新城芳满庭园  | 4室2厅 | 127.05平米 | 东南 | 简装 | 有电梯', '低楼层(共36层)2005年建塔楼  -  华景新城', '800万', '单价62968元/平米')
('https://image1.ljcdn.com/440100-inspection/f7642d9f-9743-4723-905f-0978c4dd6aaa.jpg.296x216.jpg', '保利心语花园 方正三房 安静望花园', '保利心语花园  | 3室2厅 | 105平米 | 东 | 精装 | 有电梯', '中楼层(共32层)2009年建塔楼  -  珠江新城中', '1000万', '单价95239元/平米')
('https://image1.ljcdn.com/440100-inspection/9306e044-3249-42ef-9fb0-43ce3ce946d2.jpg.296x216.jpg', '华景新城 陶然庭园 南向望花园三房 方正户型 安静舒适', '华景新城陶然庭园  | 3室2厅 | 92.18平米 | 东南 | 简装 | 有电梯', '高楼层(共35层)2007年建塔楼  -  华景新城', '570万', '单价61836元/平米')
('https://image1.ljcdn.com/440100-inspection/a868722a-5c49-46dd-8050-4e96f39acde2.jpg.296x216.jpg', '紫荆小区  安静采光好 居住舒适', '紫荆小区  | 2室2厅 | 74平米 | 南 | 简装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  天河北', '498万', '单价67298元/平米')
('https://image1.ljcdn.com/440100-inspection/0a90857e-df7a-4dcf-9c35-8b8e9d5736de.jpg.296x216.jpg', '骏景花园 经典实用大两房 格局方正', '骏景花园  | 3室2厅 | 81平米 | 南 | 精装 | 有电梯', '中楼层(共10层)2000年建塔楼  -  棠下', '430万', '单价53087元/平米')
('https://image1.ljcdn.com/440100-inspection/75899555-8a09-4c50-a216-e2b8ff74e69d.jpg.296x216.jpg', '骏景花园 安静望花园 户型方正', '骏景花园  | 4室2厅 | 154.61平米 | 南 | 其他 | 有电梯', '低楼层(共13层)2003年建塔楼  -  棠下', '750万', '单价48510元/平米')
('https://image1.ljcdn.com/440100-inspection/90b22e93-52ad-46d7-9421-08d024a913c1.jpg.296x216.jpg', '嘉裕丹顿阳光 户型方正 舒适干净', '嘉裕丹顿阳光  | 4室2厅 | 198平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2010年建塔楼  -  珠江新城东', '1290万', '单价65152元/平米')
('https://image1.ljcdn.com/440100-inspection/4c95bec9-19e9-44b7-aea1-9c93f3007710.jpg.296x216.jpg', '嘉尚国际公寓 温馨精装两房 采光好 配套齐全 交通便利', '嘉尚国际公寓  | 2室1厅 | 62.22平米 | 西北 | 精装 | 有电梯', '中楼层(共32层)2009年建塔楼  -  天河北', '520万', '单价83575元/平米')
('https://image1.ljcdn.com/440100-inspection/e88358ca-8a7b-4996-a71d-1fc29362a447.jpg.296x216.jpg', '富力天朗明居 实用两房 厅直出阳台', '富力天朗明居S区  | 2室1厅 | 70平米 | 北 | 简装 | 有电梯', '中楼层(共18层)2001年建塔楼  -  棠下', '318万', '单价45429元/平米')
('https://image1.ljcdn.com/440100-inspection/bcbd6ae4-ba96-49a2-bbc4-5892f9549e5f.jpg.296x216.jpg', '新世界东逸花园 方正3房 实用率92%', '新世界东逸花园  | 3室2厅 | 98.46平米 | 北 | 精装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  天河公园', '588万', '单价59720元/平米')
('https://image1.ljcdn.com/440100-inspection/3002cc7a-93e8-4482-b21b-be60cf6d80db.jpg.296x216.jpg', '星汇云锦 东南向两房 豪/华装修 近双地铁', '星汇云锦  | 2室2厅 | 98.04平米 | 东南 | 其他 | 有电梯', '中楼层(共45层)2010年建塔楼  -  珠江新城西', '850万', '单价86700元/平米')
('https://image1.ljcdn.com/440100-inspection/adf7c7c2-c5f2-455f-a43a-3b49353372c1.jpg.296x216.jpg', '御华苑 南向三房 三阳台 配套完善', '御华苑  | 3室2厅 | 115.86平米 | 南 | 简装 | 有电梯', '低楼层(共30层)2002年建塔楼  -  龙口西', '650万', '单价56103元/平米')
('https://image1.ljcdn.com/440100-inspection/6897c141-efbd-464c-848c-15e4a0c98f6c.jpg.296x216.jpg', '环宇大厦，阳光充裕，房子方正整洁', '环宇大厦  | 3室1厅 | 77.98平米 | 东 | 其他', '高楼层(共13层)1995年建塔楼  -  石牌', '388万', '单价49757元/平米')
('https://image1.ljcdn.com/440100-inspection/86712a4a-8947-4cf4-b80a-103e297a5049.jpg.296x216.jpg', '荟雅苑 南向大三房 地铁 交通方便', '荟雅苑  | 3室2厅 | 105平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2000年建塔楼  -  天河北', '725万', '单价69048元/平米')
('https://image1.ljcdn.com/440100-inspection/759e5167-85a5-477b-99a9-d1bd738de6da.jpg.296x216.jpg', '六运小区 新装修3房 光线好 看房方便', '六运小区  | 3室1厅 | 70平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1993年建塔楼  -  天河南', '380万', '单价54286元/平米')
('https://image1.ljcdn.com/440100-inspection/21ca63ed-23fc-4495-b32f-78c05881e0fd.jpg.296x216.jpg', '天誉华庭 全南向三房 厅出阳台 户型方正', '天誉华庭  | 3室2厅 | 164.94平米 | 东南 | 其他 | 有电梯', '高楼层(共38层)2004年建塔楼  -  龙口西', '1000万', '单价60629元/平米')
('https://image1.ljcdn.com/440100-inspection/16e5ac89-2846-4387-8500-bfcbd3630411.jpg.296x216.jpg', '西雅苑 三房改两房 南向', '西雅苑  | 3室2厅 | 109.55平米 | 南 | 简装 | 有电梯', '高楼层(共28层)1998年建塔楼  -  体育中心', '715万', '单价65268元/平米')
('https://image1.ljcdn.com/440100-inspection/efa854c7-f4b5-4bc5-b492-e6bc51bb58a2.jpg.296x216.jpg', '建丽花园 电梯舒适三房出售 中楼层 户型方正', '建丽花园  | 3室1厅 | 78.73平米 | 东 | 精装', '中楼层(共11层)1994年建塔楼  -  长兴', '320万', '单价40646元/平米')
('https://image1.ljcdn.com/440100-inspection/d6c7e43b-56bd-483a-b3be-bb2290f784db.jpg.296x216.jpg', '棠德花园 电梯两房  实用两房', '棠德花园  | 2室2厅 | 71平米 | 北 | 简装 | 有电梯', '中楼层(共29层)1997年建塔楼  -  棠下', '245万', '单价34508元/平米')
('https://image1.ljcdn.com/440100-inspection/98d80c5f-298f-417f-9213-b42375c662a6.jpg.296x216.jpg', '南粤阁 电梯大三房 格局方正', '南粤阁  | 3室2厅 | 108平米 | 西北 | 精装 | 有电梯', '高楼层(共30层)1998年建塔楼  -  天河北', '508万', '单价47038元/平米')
('https://image1.ljcdn.com/440100-inspection/e3a6f0a5-7bbe-4be4-af2c-997042ec87b8.jpg.296x216.jpg', '凯旋新世界 东南向望花园 安静舒适', '凯旋新世界枫丹丽舍  | 3室2厅 | 191平米 | 东南 | 其他 | 有电梯', '高楼层(共14层)2005年建塔楼  -  珠江新城东', '2200万', '单价115184元/平米')
('https://image1.ljcdn.com/440100-inspection/49d2e517-c8ef-424b-8364-790ce784c5c9.jpg.296x216.jpg', '丰兴广场 通透三房 高层通风 户型方正', '丰兴广场  | 3室2厅 | 125.63平米 | 东北 | 精装', '中楼层(共32层)1997年建塔楼  -  天河南', '779万', '单价62008元/平米')
('https://image1.ljcdn.com/440100-inspection/35c2919e-52ab-430c-81c3-c1facc5d55e8.jpg.296x216.jpg', '天鹅花苑A区 3室1厅 255万', '天鹅花苑A区  | 3室1厅 | 73.96平米 | 北 | 简装 | 无电梯', '中楼层(共9层)1993年建塔楼  -  长兴', '255万', '单价34479元/平米')
('https://image1.ljcdn.com/440100-inspection/8fa68eb0-69a2-49f7-9796-9c7f728d0025.jpg.296x216.jpg', '盈彩美居高层、精装修，安静望花园两房。', '盈彩美居  | 2室2厅 | 75.36平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2003年建塔楼  -  东圃', '325万', '单价43127元/平米')
('https://image1.ljcdn.com/440100-inspection/0c03bee7-137d-4a27-9336-fde95d32eec4.jpg.296x216.jpg', '棠德花园 采光好 南向望大花园', '棠德花园  | 2室1厅 | 64平米 | 南 | 其他 | 无电梯', '中楼层(共9层)1997年建塔楼  -  棠下', '220万', '单价34375元/平米')
('https://image1.ljcdn.com/440100-inspection/90bf8bf8-2562-4415-8c41-43760bcd9302.jpg.296x216.jpg', '天河北 穗园小区 户型方正 交通方便', '穗园小区  | 3室2厅 | 109平米 | 东北 | 其他 | 有电梯', '中楼层(共28层)2000年建塔楼  -  天润路', '608万', '单价55780元/平米')
('https://image1.ljcdn.com/440100-inspection/75c67e79-d40f-4847-acbd-8c5dfc554489.jpg.296x216.jpg', '电梯南向三房  双阳台  睇园林靓景', '金燕花园  | 3室2厅 | 98平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2002年建塔楼  -  粤垦', '405万', '单价41327元/平米')
('https://image1.ljcdn.com/440100-inspection/8cb5183c-86bb-4a71-80fa-ac06827bc127.jpg.296x216.jpg', '满五年税费少，安静看花园，业主诚心放卖', '穗园小区  | 3室2厅 | 106.7平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2000年建塔楼  -  天润路', '630万', '单价59045元/平米')
('https://image1.ljcdn.com/440100-inspection/43866c97-7d2a-476c-8b09-1db981b1a550.jpg.296x216.jpg', '天朗明居 精装两房 交通方便', '富力天朗明居S区  | 2室1厅 | 70平米 | 北 | 简装 | 有电梯', '中楼层(共18层)2001年建塔楼  -  棠下', '315万', '单价45000元/平米')
('https://image1.ljcdn.com/440100-inspection/87c80eb3-1ace-4c54-9578-94dc6a6072fe.jpg.296x216.jpg', '华天国际广场 高层正南向 厅出阳台', '华天国际广场  | 2室2厅 | 89.69平米 | 南 | 毛坯 | 有电梯', '高楼层(共30层)2001年建塔楼  -  龙口东', '480万', '单价53518元/平米')
('https://image1.ljcdn.com/440100-inspection/test-b32826ec-8aae-4112-a406-628d41135235.png.296x216.jpg', '富力院士庭 精装两房 电梯高层 户型方正', '富力院士庭  | 2室2厅 | 76.2平米 | 西北 | 简装 | 有电梯', '中楼层(共26层)2007年建塔楼  -  东莞庄', '455万', '单价59712元/平米')
('https://image1.ljcdn.com/440100-inspection/3dafa98f-8fa5-46ef-a126-ddf65cb5ba10.jpg.296x216.jpg', '金融城 方正一房一厅 安静有阳台 可改两房', '兰亭上东  | 1室1厅 | 62平米 | 东 | 简装 | 有电梯', '高楼层(共23层)2006年建塔楼  -  员村', '345万', '单价55646元/平米')
('https://image1.ljcdn.com/440100-inspection/830bc980-de01-48cd-9dc3-bb04958572c0.jpg.296x216.jpg', '天河车陂精致两居室 明厨明卫', '富力天朗明居S区  | 2室2厅 | 66.2平米 | 西 | 精装 | 有电梯', '低楼层(共18层)2001年建塔楼  -  棠下', '305万', '单价46073元/平米')
('https://image1.ljcdn.com/440100-inspection/1b98032c-3527-40f9-a99a-e94d953673df.jpg.296x216.jpg', '金田花苑 实用两房 通风采光好 成熟社区', '金田花苑  | 2室1厅 | 69.02平米 | 东北 | 精装 | 有电梯', '高楼层(共19层)1997年建塔楼  -  天润路', '420万', '单价60852元/平米')
('https://image1.ljcdn.com/440100-inspection/9a71e7be-e1e4-4713-8a24-65d77817e943.jpg.296x216.jpg', '东晖花园 实用三房 户型方正', '东晖花园  | 3室2厅 | 118.36平米 | 西北 | 简装 | 有电梯', '低楼层(共10层)1999年建塔楼  -  天河公园', '663万', '单价56016元/平米')
('https://image1.ljcdn.com/440100-inspection/043bcb77-e465-424a-893b-87b0c3e2494a.jpg.296x216.jpg', '天河北路 东方之珠花园 实用两房 户型好', '东方之珠花园  | 2室2厅 | 98.98平米 | 西南 | 简装 | 有电梯', '高楼层(共28层)2004年建塔楼  -  天润路', '550万', '单价55567元/平米')
('https://image1.ljcdn.com/440100-inspection/58c2d633-5193-4355-955d-6258609a16e8.jpg.296x216.jpg', '天朗明居 东南向二房 格局方正 采光通风好', '富力天朗明居S区  | 2室2厅 | 67平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2001年建塔楼  -  棠下', '285万', '单价42538元/平米')
('https://image1.ljcdn.com/440100-inspection/6bf41ba5-669e-4e0c-b8bd-5b93d47c5f92.jpg.296x216.jpg', '金田花苑 3室2厅 530万', '金田花苑  | 3室2厅 | 84.62平米 | 东南 | 简装 | 无电梯', '低楼层(共10层)1995年建塔楼  -  天润路', '530万', '单价62633元/平米')
('https://image1.ljcdn.com/440100-inspection/47014d2a-b43f-4425-892b-2fc8dc3bf24e.jpg.296x216.jpg', '棠德花园 低楼层无装修大两房', '棠德花园  | 2室1厅 | 63.91平米 | 南 | 其他 | 无电梯', '低楼层(共9层)1997年建塔楼  -  棠下', '210万', '单价32859元/平米')
('https://image1.ljcdn.com/440100-inspection/efe33d7c-484d-430e-95ec-ffa203ffe45c.jpg.296x216.jpg', '金穗大厦 南向电梯三房 视野景观好', '金穗大厦  | 3室2厅 | 91.86平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)1997年建塔楼  -  体育中心', '438万', '单价47682元/平米')
('https://image1.ljcdn.com/440100-inspection/edb71fe9-21a6-4af4-b3e5-4d3bc2e39803.jpg.296x216.jpg', '骏景花园 南向三房 户型方正 看房方便', '骏景花园  | 3室2厅 | 102.01平米 | 南 | 精装 | 有电梯', '低楼层(共13层)2000年建塔楼  -  棠下', '540万', '单价52936元/平米')
('https://image1.ljcdn.com/440100-inspection/40cf2e8f-ea0c-4845-850f-4696ce13e0d1.jpg.296x216.jpg', '富力新村 实用大三房 南向', '富力新村  | 3室2厅 | 85.07平米 | 南 | 其他 | 无电梯', '低楼层(共9层)1994年建塔楼  -  东圃', '280万', '单价32915元/平米')
('https://image1.ljcdn.com/440100-inspection/3f70c401-e754-4167-a2e1-c1c28c46840b.jpg.296x216.jpg', '润华大厦 3室2厅 660万', '润华大厦  | 3室2厅 | 108.75平米 | 西南 | 简装 | 有电梯', '高楼层(共26层)2000年建塔楼  -  天润路', '660万', '单价60690元/平米')
