('https://image1.ljcdn.com/370600-inspection/2f532b1b-af10-4593-a021-40fbe526a498.jpg.296x216.jpg', '天房檀珑湾南北通透四居室楼层合适能看海', '天房檀珑湾  | 4室2厅 | 177.81平米 | 南 北 | 毛坯', '低楼层(共34层)2014年建板楼  -  牟平', '142万', '单价7987元/平米')
('https://image1.ljcdn.com/370600-inspection/2b50a84a-7ce6-4610-b345-d4b874fb74c5.jpg.296x216.jpg', '龙湖精装两室公寓，中间楼层，西南向采光好', '龙湖葡醍海湾  | 2室2厅 | 94.98平米 | 西南 | 其他', '中楼层(共20层)板塔结合  -  牟平', '70万', '单价7370元/平米')
('', '慢城宁海+精装3室+封闭小区+电梯现房+南北通透+小高层', '慢城宁海  | 2室1厅 | 103平米 | 南 北 | 其他', '中楼层(共18层)板楼  -  牟平', '76.8万', '单价7457元/平米')
('https://image1.ljcdn.com/370600-inspection/decec569-0860-4794-9442-cb9a9002e16f.jpg.296x216.jpg', '龙湖下叠带小院，精装修，环境优美，适合颐养', '龙湖葡醍海湾   | 联排别墅 | 3室2厅 | 91.09平米 | 南 北 | 其他', '3层2013年建暂无数据  -  牟平', '182万', '单价19981元/平米')
('', '海逸国际 2室2厅 59万', '海逸国际  | 2室2厅 | 78平米 | 南 | 其他', '中楼层(共27层)暂无数据  -  牟平', '59万', '单价7565元/平米')
('https://image1.ljcdn.com/370600-inspection/test-6fbfd88e-757a-481b-bbe4-e12fc9283bd8.png.296x216.jpg', '牟平区慢城宁海 精装两居室 电梯房 可拎包入住', '慢城宁海  | 2室1厅 | 79.94平米 | 北 | 其他', '中楼层(共32层)2013年建板楼  -  牟平', '52万', '单价6505元/平米')
('', '龙湖别墅+地上两层+地下一层+独立院子适合休闲度假', '龙湖葡醍海湾  | 4室3厅 | 174平米 | 南 北 | 其他', '低楼层(共2层)暂无数据  -  牟平', '400万', '单价22989元/平米')
('https://image1.ljcdn.com/370600-inspection/9aebc643-ab26-417b-97b6-5aee52315ff0.jpg.296x216.jpg', '安德利公寓多层顶加阁，精装修，送家具，南北通透', '安德利公寓  | 3室2厅 | 118.84平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '98万', '单价8247元/平米')
('', '地理位置优越，配套齐全，采光充足，交通便利。', '慢城宁海  | 3室2厅 | 107.8平米 | 南 北 | 其他', '低楼层(共11层)板楼  -  牟平', '70万', '单价6494元/平米')
('https://image1.ljcdn.com/370600-inspection/rsp_pic_uploadadaf6b01-5c80-42cc-90a0-f3ae5d29576a.jpg.296x216.jpg', '顶楼加阁楼 视野好 观景房 实用面积大', '新城花苑  | 6室2厅 | 253.64平米 | 南 北 | 毛坯', '高楼层(共11层)暂无数据  -  牟平', '180万', '单价7097元/平米')
('', '此房满五年，南北通透，周围配套完善。', '顺正小区  | 2室1厅 | 68.55平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  牟平', '33.5万', '单价4887元/平米')
('https://image1.ljcdn.com/370600-inspection/98300e36-a8f9-4c9e-8ae2-32b463a4362a.jpg.296x216.jpg', '东华苑 南北通透 三居室 精装修', '东华苑  | 3室2厅 | 99.46平米 | 南 北 | 其他', '中楼层(共8层)暂无数据  -  牟平', '70万', '单价7039元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/adb4a76d-b785-458e-92a6-67ea24c24535.png.280x210.jpg', '采光好，无遮挡，海景漂亮，楼层好， 价格低', '天房檀珑湾  | 2室2厅 | 89平米 | 南 | 其他', '高楼层(共34层)2013年建板楼  -  牟平', '70万', '单价7866元/平米')
('https://image1.ljcdn.com/370600-inspection/4e8c1a3b-81c8-4717-aaad-8ee2d1c19606.jpg.296x216.jpg', '毛坯房，小高层，南北通透采光好，此房满五唯一', '慢城宁海  | 3室2厅 | 131.79平米 | 南 北 | 其他', '中楼层(共11层)板楼  -  牟平', '89.8万', '单价6814元/平米')
('', '天房檀珑湾，大平方，户型合理，价格合适', '天房檀珑湾  | 3室2厅 | 145平米 | 南 北 | 其他', '低楼层(共34层)2014年建板楼  -  牟平', '120万', '单价8276元/平米')
('https://image1.ljcdn.com/370600-inspection/351f876b-ffa3-42d1-99d4-2b7249751a7d.jpg.296x216.jpg', '东华城市花园+精装现房+电梯房+可自行改造', '东华城市花园  | 3室1厅 | 106.12平米 | 南 北 | 其他', '高楼层(共22层)板塔结合  -  牟平', '67.5万', '单价6361元/平米')
('', '牟平曙光小区 一梯两户 配套齐全 交通便利 楼层合适', '曙光小区  | 3室2厅 | 78.03平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  牟平', '48万', '单价6152元/平米')
('https://image1.ljcdn.com/370600-inspection/a2e62fab-e742-4f6c-80db-75e34f031e24.jpg.296x216.jpg', '紫金山庄 1室2厅 61万', '紫金山庄  | 1室2厅 | 71.42平米 | 南 | 其他', '中楼层(共9层)暂无数据  -  牟平', '61万', '单价8542元/平米')
('', '龙湖原著 地下一层地上三层 带200平左右院子', '龙湖滟澜海岸   | 独栋别墅 | 5室3厅 | 366.27平米 | 南 北 | 其他', '3层2013年建暂无数据  -  牟平', '1250万', '单价34128元/平米')
('https://image1.ljcdn.com/370600-inspection/03bda0c8-1e90-48e9-9260-47b0ccf5ebeb.jpg.296x216.jpg', '康泰苑 精装大三居室 南北通透 一梯两户带电梯', '康泰苑  | 3室2厅 | 129.21平米 | 南 北 | 其他', '低楼层(共12层)2009年建板楼  -  牟平', '120万', '单价9288元/平米')
('https://image1.ljcdn.com/370600-inspection/847501d8-0b93-4aa5-8cba-19f549f391fe.jpg.296x216.jpg', '紫金花园+精装现房+小高层带电梯+户型方正+生活方便', '紫金花园  | 3室2厅 | 123平米 | 南 北 | 其他', '低楼层(共12层)暂无数据  -  牟平', '98万', '单价7968元/平米')
('https://image1.ljcdn.com/370600-inspection/5cb74bc6-355a-404b-bed0-bb4fc60f3e6d.jpg.296x216.jpg', '山海龙城一期 精装现房 拎包入住 中间楼层', '山海龙城一期  | 3室2厅 | 119平米 | 南 北 | 其他', '中楼层(共15层)暂无数据  -  牟平', '110万', '单价9244元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/684211bf-1293-47fa-a918-3b079eed6fcf.png.280x210.jpg', '天房国企开发商  楼层好  两室 双南卧', '天房檀珑湾  | 2室2厅 | 98平米 | 南 | 其他', '高楼层(共34层)2013年建板楼  -  牟平', '75万', '单价7654元/平米')
('https://image1.ljcdn.com/370600-inspection/e16b2b2b-d924-417a-b79c-7cf89a4003cc.jpg.296x216.jpg', '安德利迎海花园  东打头精装修  一线看海  带车位', '安德利迎海花园  | 3室2厅 | 130.51平米 | 南 北 | 其他', '高楼层(共30层)2013年建塔楼  -  牟平', '120万', '单价9195元/平米')
('', '慢城宁海 毛坯 两居室 南北通透', '慢城宁海  | 2室2厅 | 82平米 | 南 北 | 其他', '高楼层(共18层)板楼  -  牟平', '53.3万', '单价6500元/平米')
('https://image1.ljcdn.com/370600-inspection/ff75a067-c74b-47d2-9f8d-d0b1be80b422.jpg.296x216.jpg', '天房檀珑湾  三室两厅  送车位送小棚  三南卧', '天房檀珑湾  | 3室2厅 | 120平米 | 南 | 其他', '低楼层(共34层)2013年建板楼  -  牟平', '90万', '单价7500元/平米')
('', '此房通透 格局好 多层公摊低 采光充足 物业配套完善。', '曙光小区  | 2室2厅 | 73平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '42万', '单价5754元/平米')
('https://image1.ljcdn.com/370600-inspection/43b9833c-4f91-4d47-a512-a6374bc9809b.jpg.296x216.jpg', '天房，采光无遮挡，赠送40平米露台，送车位', '天房檀珑湾  | 2室2厅 | 87.64平米 | 南 | 其他', '低楼层(共33层)2013年建板楼  -  牟平', '68万', '单价7760元/平米')
('', '楼层好，南向，采光好，视野好，精装修。', '慢城宁海  | 2室2厅 | 83平米 | 南 北 | 其他', '低楼层(共18层)板楼  -  牟平', '55万', '单价6627元/平米')
('https://image1.ljcdn.com/370600-inspection/b36a86de-a6ee-4f92-8e69-653b498968c2.jpg.296x216.jpg', '视野开阔，观景效果不错，交通便利，配套齐.采光好', '龙湖时代公馆  | 2室2厅 | 88.26平米 | 南 | 其他', '中楼层(共34层)2014年建板楼  -  牟平', '76万', '单价8611元/平米')
('', '梅苑二区 3室2厅 88万', '梅苑二区  | 3室2厅 | 120平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  牟平', '88万', '单价7334元/平米')
('https://image1.ljcdn.com/370600-inspection/3fb64cbd-de42-4af6-be27-ba1f30ec9766.jpg.296x216.jpg', '东南向，两居朝南，格局方正，观景阳台', '天房檀珑湾  | 2室1厅 | 88平米 | 南 | 毛坯', '中楼层(共34层)2013年建板楼  -  牟平', '69万', '单价7841元/平米')
('https://image1.ljcdn.com/370600-inspection/67601ef8-2fce-4f19-ab90-31695cfc6fad.jpg.296x216.jpg', '东华苑 3室2厅 78万', '东华苑  | 3室2厅 | 106.72平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  牟平', '78万', '单价7309元/平米')
('https://image1.ljcdn.com/370600-inspection/d8887951-cc7f-49bc-8f87-e7d45615cb8a.jpg.296x216.jpg', '原石滩上叠送阁楼带露台，南北通透一梯两户 带车位', '原石滩   | 联排别墅 | 6室2厅 | 197.41平米 | 南 北 | 其他', '4层暂无数据  -  牟平', '298万', '单价15096元/平米')
('', '意祥一品洋房 2室2厅 110万', '意祥一品洋房  | 2室2厅 | 96.79平米 | 南 北 | 其他', '高楼层(共6层)2017年建板楼  -  牟平', '110万', '单价11365元/平米')
('', '富丽紫玉花园 2室2厅 65万', '富丽紫玉花园  | 2室2厅 | 78平米 | 南 | 其他', '中楼层(共18层)2014年建板楼  -  牟平', '65万', '单价8334元/平米')
('', '龙湖唐宁ONE 1室1厅 50万', '龙湖唐宁ONE  | 1室1厅 | 51.6平米 | 西 | 其他', '中楼层(共20层)2015年建塔楼  -  牟平', '50万', '单价9690元/平米')
('', '紫金花园 3室2厅 86万', '紫金花园  | 3室2厅 | 134平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  牟平', '86万', '单价6418元/平米')
('', '瀛洲宁海精装修，证满两年，可贷款', '瀛洲宁海  | 2室2厅 | 78平米 | 南 | 精装', '中楼层(共6层)暂无数据  -  牟平', '63万', '单价8077元/平米')
('', '慢城宁海 2室2厅 75万', '慢城宁海  | 2室2厅 | 107平米 | 南 北 | 其他', '低楼层(共18层)2014年建板楼  -  牟平', '75万', '单价7010元/平米')
('', '东油小区北区 3室2厅 65万', '东油小区北区  | 3室2厅 | 133平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  牟平', '65万', '单价4888元/平米')
('', '山海龙城一期 2室2厅 91万', '山海龙城一期  | 2室2厅 | 91平米 | 南 北 | 其他', '中楼层(共11层)暂无数据  -  牟平', '91万', '单价10000元/平米')
('https://image1.ljcdn.com/370600-inspection/rsp_pic_upload0e63d682-12e2-4101-ac05-1f8d6ec56bf0.jpg.296x216.jpg', '海景房 高楼层 采光好 人车分流 毛坯房 带车位 满两年', '天房檀珑湾  | 3室2厅 | 138.51平米 | 南 北 | 毛坯', '中楼层(共34层)2013年建板楼  -  牟平', '115万', '单价8303元/平米')
('https://image1.ljcdn.com/370600-inspection/178645a8-f25e-45ea-9c53-aac3eb62e2b8.jpg.296x216.jpg', '牟平云海香都+精装3室+有证现房+南北通透+2电梯+', '云海香都  | 3室2厅 | 100.83平米 | 南 北 | 精装', '低楼层(共25层)暂无数据  -  牟平', '69万', '单价6844元/平米')
('https://image1.ljcdn.com/370600-inspection/f2bdb28c-b09a-495e-b924-02f3bd63e63b.jpg.296x216.jpg', '楼层好，采光充足，现房，中间楼层，看房随时。', '云海香都  | 3室2厅 | 97.99平米 | 南 北 | 简装', '中楼层(共25层)暂无数据  -  牟平', '68.5万', '单价6991元/平米')
('https://image1.ljcdn.com/370600-inspection/f93c2740-c634-49a4-b7ca-13090e9dd3f2.jpg.296x216.jpg', '天房檀珑湾 南北通透大三居 可观海 户型方正 采光好', '天房檀珑湾  | 3室2厅 | 145.67平米 | 南 北 | 其他', '低楼层(共34层)2014年建板楼  -  牟平', '116万', '单价7964元/平米')
('https://image1.ljcdn.com/370600-inspection/5d620d87-a0f9-41ed-a22f-824387c4c201.jpg.296x216.jpg', '云海香都多层 一楼带院 带地下 带小棚 中等装修送家电', '云海香都  | 2室2厅 | 86.77平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  牟平', '71万', '单价8183元/平米')
('https://image1.ljcdn.com/370600-inspection/2bdf7db2-008e-4247-8407-6174d82baf7c.jpg.296x216.jpg', '龙湖葡醍海湾  雅致四和园  观光度假  惬意生活', '龙湖葡醍海湾  | 1室1厅 | 42.66平米 | 北 | 毛坯', '低楼层(共1层)暂无数据  -  牟平', '75万', '单价17581元/平米')
('https://image1.ljcdn.com/370600-inspection/13902c41-35a8-422c-b845-b7c6ae8dc7ec.jpg.296x216.jpg', '龙湖葡醍海湾，小独栋，满二，毛坯房，格局好采光好', '龙湖葡醍海湾  | 4室2厅 | 174.62平米 | 南 北 | 其他', '低楼层(共2层)暂无数据  -  牟平', '390万', '单价22335元/平米')
('https://image1.ljcdn.com/370600-inspection/5e5ee2da-a535-4732-97ea-2da3f3e81ed4.jpg.296x216.jpg', '龙湖葡醍海湾     3层洋房别墅   带花园    出房少', '龙湖葡醍海湾  | 5室2厅 | 174.27平米 | 南 北 | 毛坯', '低楼层(共2层)暂无数据  -  牟平', '376万', '单价21576元/平米')
('https://image1.ljcdn.com/370600-inspection/2448c130-8b9f-4c5d-a12c-dcf82f23de12.jpg.296x216.jpg', '牟平东油南区 满五 交通便利 配套齐全', '东油南区  | 3室2厅 | 65.61平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  牟平', '33万', '单价5030元/平米')
('https://image1.ljcdn.com/370600-inspection/71eac0ac-544d-4959-af04-96b5da0db0d3.jpg.296x216.jpg', '龙湖听蓝湾下叠   精装修  带地下 带车位', '龙湖葡醍海湾  | 3室2厅 | 88.84平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  牟平', '380万', '单价42774元/平米')
('https://image1.ljcdn.com/370600-inspection/6ef45b1a-66f2-4262-ba92-c2a7d10e3d9b.jpg.296x216.jpg', '天房檀珑湾三居室，落地窗，采光好', '天房檀珑湾  | 3室2厅 | 119.4平米 | 南 | 其他', '低楼层(共34层)2013年建板楼  -  牟平', '90万', '单价7538元/平米')
('https://image1.ljcdn.com/370600-inspection/8c72114f-e5d5-49b4-a029-174f7c183e67.jpg.296x216.jpg', '百合馨苑 多层一梯两户 中等装修', '百合馨苑  | 2室2厅 | 80.42平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  牟平', '56.5万', '单价7026元/平米')
('https://image1.ljcdn.com/370600-inspection/daacb4e2-5e15-466d-a267-54b0cb516e20.jpg.296x216.jpg', '精装三居室，西打头高层，南北通透，两个卫生间', '天房檀珑湾  | 3室2厅 | 143.78平米 | 南 北 | 精装', '高楼层(共34层)2013年建板楼  -  牟平', '110万', '单价7651元/平米')
('https://image1.ljcdn.com/370600-inspection/83ff143b-744a-40ab-a567-e542163503ca.jpg.296x216.jpg', '龙湖唐宁大平层，南北通透，大阳台，四居室', '龙湖唐宁ONE  | 4室2厅 | 276平米 | 南 北 | 其他', '中楼层(共20层)板楼  -  牟平', '265万', '单价9602元/平米')
('https://image1.ljcdn.com/370600-inspection/10685328-d928-4b3e-9223-c927e17d8ff3.jpg.296x216.jpg', '东油南区+精装现房+南北通透+西打头+可拎包入住', '东油南区  | 3室2厅 | 106.88平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '50万', '单价4679元/平米')
('https://image1.ljcdn.com/370600-inspection/07dc0c60-8a75-4c3b-be99-e56d528759cc.jpg.296x216.jpg', '紫金花园，鱼鸟河畔，大户型，三卧朝阳', '紫金花园  | 3室2厅 | 134平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  牟平', '72万', '单价5374元/平米')
('https://image1.ljcdn.com/370600-inspection/rsp_pic_uploadd8cef75c-dc92-4c76-8c7e-3dbb9e8f5772.jpg.296x216.jpg', '紫金山庄一居室 毛坯可自由装修 户型方正', '紫金山庄  | 1室1厅 | 63.07平米 | 南 | 毛坯', '低楼层(共9层)暂无数据  -  牟平', '50万', '单价7928元/平米')
('https://image1.ljcdn.com/370600-inspection/0c761e21-2251-4de7-b64b-567f4d806ec4.JPG.296x216.jpg', '房子满五唯一，精装修，采光充足', '东华苑  | 4室2厅 | 151.14平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  牟平', '115万', '单价7609元/平米')
('https://image1.ljcdn.com/370600-inspection/5331fd1c-bb19-4bcf-98ad-e616ff042bac.jpg.296x216.jpg', '领海公馆 南北通透 顶加阁 一梯两户', '领海公馆  | 2室2厅 | 87平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  牟平', '62万', '单价7127元/平米')
('https://image1.ljcdn.com/370600-inspection/e2ba2522-5711-437b-ab54-5a89d946f416.jpg.296x216.jpg', '楼层好，采光充足，精装现房，低楼层，看房随时。', '云海香都  | 3室2厅 | 99.15平米 | 南 北 | 精装', '低楼层(共25层)暂无数据  -  牟平', '68万', '单价6859元/平米')
('https://image1.ljcdn.com/370600-inspection/198b5fec-74f6-4214-a9b5-795a2c578372.jpg.296x216.jpg', '云海香都 毛坯房 顶加阁 看房方便', '云海香都  | 3室2厅 | 98.63平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '65万', '单价6591元/平米')
('https://image1.ljcdn.com/370600-inspection/c49d5e83-2ce1-4b8b-a433-540e18242f5c.jpg.296x216.jpg', '此房满五唯一，采光好，赠送家具，使用面积大', '紫金花园  | 3室2厅 | 159.85平米 | 南 北 | 其他', '低楼层(共12层)暂无数据  -  牟平', '105万', '单价6569元/平米')
('https://image1.ljcdn.com/370600-inspection/d01717a4-5caa-468e-a069-c6ab8dada8c2.jpg.296x216.jpg', '山海龙城好房带院子小高层精装出售', '山海龙城一期  | 2室2厅 | 95.4平米 | 南 北 | 其他', '低楼层(共11层)暂无数据  -  牟平', '92万', '单价9644元/平米')
('https://image1.ljcdn.com/370600-inspection/015c9872-87e2-426d-a37c-b496b104692a.jpg.296x216.jpg', '品质社区，毛坯房 ，南北通透，阳台已封包', '融创迩海  | 3室2厅 | 115.05平米 | 南 北 | 毛坯', '低楼层(共34层)2014年建板楼  -  牟平', '97万', '单价8432元/平米')
('https://image1.ljcdn.com/370600-inspection/4fafff33-8c62-456d-800e-d10530f0d9f9.jpg.296x216.jpg', '天房檀珑湾精装三居室 南北通透 全明户型', '天房檀珑湾  | 3室2厅 | 136.19平米 | 南 北 | 其他', '低楼层(共34层)2013年建板楼  -  牟平', '145万', '单价10647元/平米')
('https://image1.ljcdn.com/370600-inspection/1a0e5b21-1501-4566-8044-5b0e17451da5.jpg.296x216.jpg', '南北通透，采光极好，已经装修。', '天房檀珑湾  | 3室2厅 | 113.01平米 | 南 北 | 其他', '低楼层(共34层)2014年建板楼  -  牟平', '108万', '单价9557元/平米')
('https://image1.ljcdn.com/370600-inspection/e2bd0453-12f8-4b5e-8569-c693003b03e8.jpg.296x216.jpg', '山海龙城一期 一梯两户小高层南北通透全明户型带小棚', '山海龙城一期  | 2室2厅 | 91.36平米 | 南 北 | 其他', '中楼层(共11层)暂无数据  -  牟平', '76万', '单价8319元/平米')
('https://image1.ljcdn.com/370600-inspection/dc4b65a6-1d08-4afe-98cd-6d6a20610f61.jpg.296x216.jpg', '小区环境好 适合刚需的年轻人  交通方便  生活便利', '东华丽景花园  | 2室1厅 | 79.62平米 | 南 北 | 其他', '高楼层(共16层)2012年建板楼  -  牟平', '56万', '单价7034元/平米')
('https://image1.ljcdn.com/370600-inspection/79941d5b-daf0-451c-ad98-acac3cc94242.jpg.296x216.jpg', '龙湖葡醍海湾，东南向的院子，带两个车位', '龙湖葡醍海湾   | 独栋别墅 | 6室1厅 | 174.67平米 | 东南 | 毛坯', '2层2013年建暂无数据  -  牟平', '420万', '单价24046元/平米')
('', '简单装修，地理位置好，封闭小区，环境好，电梯房', '慢城宁海  | 1室1厅 | 51平米 | 南 | 其他', '低楼层(共32层)2013年建板楼  -  牟平', '27万', '单价5295元/平米')
('https://image1.ljcdn.com/370600-inspection/b74d04e5-45db-4f09-ad9e-6bfac434480b.jpg.296x216.jpg', '山海龙城+带装修+拎包即可入住+南北通透', '建源山海龙城  | 2室2厅 | 92平米 | 南 北 | 其他', '低楼层(共11层)2015年建板楼  -  牟平', '86万', '单价9348元/平米')
('https://image1.ljcdn.com/370600-inspection/19c29218-ad5e-4840-aec0-c47ee3629699.jpg.296x216.jpg', '领海公馆东打头，户型很方正，三居室', '领海公馆  | 3室2厅 | 114平米 | 东 南 北 | 精装', '低楼层(共18层)2016年建板楼  -  牟平', '92万', '单价8071元/平米')
('https://image1.ljcdn.com/370600-inspection/e543cd34-d18a-460d-8bd8-f6244520d835.jpg.296x216.jpg', '云海香都小高层，满五年，采光好', '云海香都  | 3室2厅 | 93.39平米 | 南 北 | 其他', '高楼层(共11层)暂无数据  -  牟平', '65万', '单价6961元/平米')
('https://image1.ljcdn.com/370600-inspection/f5ad1d89-27b4-40ba-9f1c-9a2b33fda8d5.jpg.296x216.jpg', '东华城市花园+精装现房+全明户型', '东华城市花园  | 2室1厅 | 77.13平米 | 南 | 其他', '高楼层(共22层)2012年建板塔结合  -  牟平', '50万', '单价6483元/平米')
('', '此房带小院，配套齐全，采光充足，视野宽阔', '海屿公元  | 2室1厅 | 79.07平米 | 南 | 其他', '低楼层(共25层)2014年建塔楼  -  牟平', '62万', '单价7842元/平米')
('https://image1.ljcdn.com/370600-inspection/e39faab5-5a62-4e66-a05d-0e8636e736cd.jpg.296x216.jpg', '曙光小区，南北通透双南卧，采光充足', '曙光小区  | 2室1厅 | 67平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '35万', '单价5224元/平米')
('https://image1.ljcdn.com/370600-inspection/96fadf48-815c-4941-9c4c-43fd4e69c4a5.jpg.296x216.jpg', '精装大三居，多层带地上车库，公摊小有阁楼', '富海新城  | 3室2厅 | 153.47平米 | 南 北 | 精装', '高楼层(共5层)暂无数据  -  牟平', '110万', '单价7168元/平米')
('https://image1.ljcdn.com/370600-inspection/6b7fb827-4081-4a0b-a3a0-ce272ec14b37.jpg.296x216.jpg', '云海香都 多层 顶楼加阁楼带地下室 南北通透 采光好', '云海香都  | 3室2厅 | 93.01平米 | 南 北 | 毛坯', '高楼层(共6层)暂无数据  -  牟平', '60万', '单价6451元/平米')
('https://image1.ljcdn.com/370600-inspection/8fdf6341-e76a-4c01-95b3-e4aeb65a1c05.jpg.296x216.jpg', '安德利迎海花园，毛坯房，南北通透。', '安德利迎海花园  | 3室2厅 | 131平米 | 南 北 | 其他', '高楼层(共30层)2013年建塔楼  -  牟平', '105万', '单价8016元/平米')
('', '海屿公元低楼层两居室，精装修。', '海屿公元  | 2室2厅 | 88.1平米 | 南 北 | 其他', '低楼层(共18层)板楼  -  牟平', '70万', '单价7946元/平米')
('https://image1.ljcdn.com/370600-inspection/cdc5214c-d8d6-4b66-aa23-18d0aa3fb8fa.jpg.296x216.jpg', '曙光小区多层毛坯房，南北通透，一梯两户', '曙光小区  | 2室2厅 | 76.14平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  牟平', '35万', '单价4597元/平米')
