('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload3829cd1c-7c89-4ed3-943d-f1dec5407c3e.jpg.296x216.jpg', '此房税满 装修好 后期维护到位 婚房 拎包入住', '托斯卡纳  ', '中楼层(共20层)板塔结合  -  五龙口', '75万', '单价19826元/平米')
('https://image1.ljcdn.com/410100-inspection/2213bf57-7e7c-4685-95fd-3ad22a2cb207.jpg.296x216.jpg', '地铁口郑大旁万科城122平装修洋房无 税有本  南北通透', '万科城紫兰苑  ', '低楼层(共6层)塔楼  -  新郑大', '280万', '单价22951元/平米')
('https://image1.ljcdn.com/410100-inspection/test-50979560-4c7d-47a3-a137-17a1feedae49.png.296x216.jpg', '金色嘉园 90平大两房 中间楼层 南北通透 采光充足', '金色嘉园  ', '中楼层(共6层)暂无数据  -  石佛', '122万', '单价13499元/平米')
('https://image1.ljcdn.com/410100-inspection/2164b572-4789-4805-859f-0aac0bdcf2de.jpg.296x216.jpg', '通和盛世纯南户三房，全名户型，满五唯一', '通和盛世  ', '高楼层(共18层)塔楼  -  五龙口', '141万', '单价13195元/平米')
('https://image1.ljcdn.com/410100-inspection/c8ca4fdf-0a13-453f-b765-4498a29faf68.jpg.296x216.jpg', '两梯三户舒适度高，南北通透通风采光好，双卫双气三房', '正商明钻沁园  ', '低楼层(共28层)板塔结合  -  五龙口', '156万', '单价13248元/平米')
('https://image1.ljcdn.com/410100-inspection/34926b05-cc9e-42c4-8e32-f582da2a57a8.jpg.296x216.jpg', '业主自住婚房装修，南北通透  F 全明户型，诚心出售', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '133万', '单价14944元/平米')
('https://image1.ljcdn.com/410100-inspection/test-dc3cb031-f22a-4a75-8298-b36561fa58c6.png.296x216.jpg', '万科精装修南北通透洋房准新房送车位', '万科城紫兰苑  ', '中楼层(共6层)塔楼  -  新郑大', '233万', '单价19099元/平米')
('https://image1.ljcdn.com/410100-inspection/bb741299-aba2-4129-bbd5-64f4e984835b.jpg.296x216.jpg', '万科城品质小区，高区景观业主2次装修婚房出售带车位', '万科城锦枫苑  ', '高楼层(共34层)塔楼  -  新郑大', '190万', '单价16102元/平米')
('https://image1.ljcdn.com/410100-inspection/6e42350b-6ed2-48f9-9514-d938d4eb57d8.jpg.296x216.jpg', '西湖美景 雕塑公园旁 通透两房 可上郑州中 学', '金海西湖美景  ', '高楼层(共6层)板楼  -  石佛', '196万', '单价13612元/平米')
('https://image1.ljcdn.com/410100-inspection/098a737f-dc7e-4224-bdf6-69d409a209f1.jpg.296x216.jpg', '满五唯一，送大露台，南北通透，交通便利', '通和明镜台  ', '6层板楼  -  五龙口', '120万', '单价13090元/平米')
('https://image1.ljcdn.com/410100-inspection/6d4b539d-eaf1-422f-a7ff-9f83f4475987.jpg.296x216.jpg', '高新区 品质万科 2房朝南 车位另算 业主换房诚售', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '109万', '单价14299元/平米')
('https://image1.ljcdn.com/410100-inspection/9dea10e9-7efb-4bf1-a16a-54b349bd30b7.jpg.296x216.jpg', '三环内 瀛园西小区 65.82平 83万 满五唯一 全款房', '瀛园西小区  ', '高楼层(共6层)板楼  -  五龙口', '83万', '单价12611元/平米')
('https://image1.ljcdn.com/410100-inspection/test-9f70ddb4-a80f-4a98-a392-71ff770b95ea.png.296x216.jpg', '临湖河畔 万科紫兰苑精装三房 无 税 有本随时看房', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '128万', '单价15136元/平米')
('https://image1.ljcdn.com/410100-inspection/aed80cbf-ad0a-452c-8948-2e69bce2d3f4.jpg.296x216.jpg', '诚心出售  价格美丽 心动可商议', '托斯卡纳  ', '低楼层(共20层)板塔结合  -  五龙口', '74万', '单价19577元/平米')
('https://image1.ljcdn.com/410100-inspection/84fd77fd-ce5e-4f1f-9f23-0e9300a495ee.jpg.296x216.jpg', '望湖花园朝南大两房 视野开阔无遮挡 无增值税 有钥匙', '非常旺角望湖花园  ', '低楼层(共18层)板楼  -  五龙口', '125万', '单价13587元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6b80f97e-484e-473f-9144-e10ffdf1583b.jpg.296x216.jpg', '万科城紫兰苑 品质小区 业主二次装修 拎包入住 诚心售', '万科城紫兰苑  ', '高楼层(共34层)板楼  -  新郑大', '140万', '单价15580元/平米')
('https://image1.ljcdn.com/410100-inspection/2da201f2-bbcd-4855-ab32-b7d5f38993ca.jpg.296x216.jpg', '诚心出售简装小两房 小区环境优美 园林式设计风格', '睿智禧园  ', '低楼层(共17层)暂无数据  -  石佛', '83万', '单价13834元/平米')
('https://image1.ljcdn.com/410100-inspection/test-9cc92d02-9da6-46b7-95bd-622b1808156d.png.296x216.jpg', '大学科技园 托斯卡纳 两房可改三房 满五唯一 诚心出售', '托斯卡纳  ', '低楼层(共11层)板楼  -  五龙口', '120万', '单价14303元/平米')
('https://image1.ljcdn.com/410100-inspection/bb84e46b-e08e-41c5-88ac-f8f2cc9bbcb8.jpg.296x216.jpg', '名校云集 九年连读 快乐e家通透大两房 中间楼层满五年', '快乐e家  ', '中楼层(共7层)板楼  -  石佛', '120万', '单价15252元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload2fb72033-e99a-453d-a6c0-55fba63df9c4.jpg.296x216.jpg', '瀛园西小区多层6.7复式，送露台，三室一厅采光视线好', '瀛园西小区  ', '高楼层(共6层)板楼  -  五龙口', '119万', '单价12522元/平米')
('https://image1.ljcdn.com/410100-inspection/54d4980a-c2da-4026-88b3-6ab82b20dfb8.jpg.296x216.jpg', '精装两居室，拎包即住 业主自住 保持好，看房方便', '非常旺角望湖花园  ', '高楼层(共18层)板楼  -  五龙口', '135万', '单价14918元/平米')
('https://image1.ljcdn.com/410100-inspection/971f8c6a-edda-48c0-82bc-07bfe3c2305e.jpg.296x216.jpg', '地铁口郑大旁万科城121.33平装修洋房无 税有本 送车位', '万科城紫兰苑  ', '中楼层(共6层)塔楼  -  新郑大', '240万', '单价19781元/平米')
('https://image1.ljcdn.com/410100-inspection/288816b5-492f-4a9b-8d98-c08f9a589ed3.jpg.296x216.jpg', '北三环快速路，托斯卡纳，精装三房，送10平方入户花园', '托斯卡纳  ', '低楼层(共15层)板楼  -  五龙口', '140万', '单价15385元/平米')
('https://image1.ljcdn.com/410100-inspection/test-540f7301-b8bf-4675-a890-74512a5e025a.png.296x216.jpg', '万科城锦枫苑77平纯南两房 无增 值税 有房本109万诚售', '万科城锦枫苑  ', '高楼层(共34层)塔楼  -  新郑大', '109万', '单价14111元/平米')
('https://image1.ljcdn.com/410100-inspection/e66b7d00-e643-48a8-9875-4ed80b76be9f.jpg.296x216.jpg', '通和盛世，南北通透三房，双气电梯房，业主诚心出售', '通和盛世  ', '低楼层(共18层)塔楼  -  五龙口', '143万', '单价12780元/平米')
('https://image1.ljcdn.com/410100-inspection/57d64ab2-247e-445b-b6e7-19b6dce1f28f.jpg.296x216.jpg', '托斯卡纳南北通透两室两厅精装双气。', '托斯卡纳  ', '低楼层(共15层)板楼  -  五龙口', '141万', '单价14388元/平米')
('https://image1.ljcdn.com/410100-inspection/9f4ecc5d-e2f4-483d-b04f-1dc330e3a365.jpg.296x216.jpg', '托斯卡纳小区，环境优美 复式精装两房。', '托斯卡纳  ', '低楼层(共20层)板塔结合  -  五龙口', '73万', '单价17849元/平米')
('https://image1.ljcdn.com/410100-inspection/3eaa71aa-f2a1-48a0-9d7e-54dabfd4cd9d.jpg.296x216.jpg', '万科城 精装洋房 空房无人住过  送车位 看房方便', '万科城紫兰苑  ', '高楼层(共6层)板楼  -  新郑大', '240万', '单价20133元/平米')
('https://image1.ljcdn.com/410100-inspection/3d7ef883-5262-494a-bc04-4cd5f9e10b4f.jpg.296x216.jpg', '文雅青年南北通透两室两厅95平，简单装修', '文雅青年公寓  ', '高楼层(共6层)板楼  -  石佛', '118万', '单价12422元/平米')
('https://image1.ljcdn.com/410100-inspection/b1ee2ed0-39ef-4413-bf0d-b0caedb9b396.jpg.296x216.jpg', '科学大道丹尼斯旁 美景菩提双气朝南三房诚心出售', '美景菩提  ', '中楼层(共33层)暂无数据  -  石佛', '135万', '单价15341元/平米')
('https://image1.ljcdn.com/410100-inspection/c4fb5618-b648-43d9-9e43-bf57d81cfcf0.jpg.296x216.jpg', '通和明镜台 满五唯一  优质复式', '通和明镜台  ', '6层板楼  -  五龙口', '120万', '单价12229元/平米')
('https://image1.ljcdn.com/410100-inspection/c04967a6-2248-4c7d-a12e-16c67414a736.jpg.296x216.jpg', '精装修LOFT，5米挑高，己做两房，有钥匙可以随时看房', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '76万', '单价20000元/平米')
('https://image1.ljcdn.com/410100-inspection/222103fa-a418-4584-aba2-a1580091b42a.jpg.296x216.jpg', '满五唯一2房1厅 精装修 通四通八达，出行便利', '托斯卡纳  ', '低楼层(共20层)板塔结合  -  五龙口', '70万', '单价17132元/平米')
('https://image1.ljcdn.com/410100-inspection/47bc7c8c-acea-4c83-9198-70b2c69edccb.jpg.296x216.jpg', '雕塑公园 农业高架 化工厂家属院 简装两房 看房方便', '化工厂社区  ', '高楼层(共7层)板楼  -  西流湖', '78万', '单价10491元/平米')
('https://image1.ljcdn.com/410100-inspection/99d7f2fc-b1c6-4f64-8303-f5ff6017f534.jpg.296x216.jpg', '托斯卡纳，精装四房，满五唯一，无贷款，看房方便', '托斯卡纳  ', '高楼层(共15层)板楼  -  五龙口', '258万', '单价19602元/平米')
('https://image1.ljcdn.com/410100-inspection/a0fdab8d-59ba-4fe9-b862-6e4c717f32b5.jpg.296x216.jpg', '北三环大学科技园，朝南大两房，交通出行方便', '托斯卡纳  ', '低楼层(共11层)板楼  -  五龙口', '129万', '单价14422元/平米')
('https://image1.ljcdn.com/410100-inspection/d1bb9bc8-fdbb-41ca-a0f2-42f9f358eeed.jpg.296x216.jpg', '通和明镜台  满五唯一  大两室', '通和明镜台  ', '6层板楼  -  五龙口', '131万', '单价14774元/平米')
('https://image1.ljcdn.com/410100-inspection/efd64084-df32-4cb8-8507-8de666d15572.jpg.296x216.jpg', '在售两居室送全套优质家具家电和车位一个', '万科城锦枫苑  ', '低楼层(共34层)塔楼  -  新郑大', '118万', '单价15325元/平米')
('https://image1.ljcdn.com/410100-inspection/60b94994-7fa3-4eba-9c1b-72a84192f4f2.jpg.296x216.jpg', '中间楼层，采光好，有本看房方便 送11平储物室', '文雅青年公寓  ', '中楼层(共6层)暂无数据  -  石佛', '136万', '单价12955元/平米')
('https://image1.ljcdn.com/410100-inspection/3befd62f-8828-4ba0-8a05-00c9dd4207c0.jpg.296x216.jpg', '新小区 新房子 正商品质物业 南北通透大三房 精装修', '正商明钻沁园  ', '中楼层(共28层)板塔结合  -  五龙口', '190万', '单价16102元/平米')
('https://image1.ljcdn.com/410100-inspection/b5e78e27-9fc5-4e61-848e-8c80f5264bf1.jpg.296x216.jpg', '万科城  美式园田风格 温馨三室，诚意出售', '万科城紫兰苑  ', '低楼层(共34层)板楼  -  新郑大', '128万', '单价14546元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploade9a905c3-d00b-4631-8d47-96c33d303b27.jpg.296x216.jpg', '托斯卡纳精装双气两室两厅采光无遮挡', '托斯卡纳  ', '低楼层(共11层)板楼  -  五龙口', '130万', '单价14458元/平米')
('https://image1.ljcdn.com/410100-inspection/910be349-2ba8-4648-8982-ae028da06e81.jpg.296x216.jpg', '化工路与瑞达路西湖美景 双气小户型复式楼  送地下室', '金海西湖美景  ', '高楼层(共6层)板楼  -  石佛', '103万', '单价11261元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploade335a644-9af9-45d0-a819-f1b7c7e160e1.jpg.296x216.jpg', '精装两房正常首付，双气带电梯位置安静。可以拎包入住', '托斯卡纳  ', '中楼层(共15层)板楼  -  五龙口', '102万', '单价15938元/平米')
('https://image1.ljcdn.com/410100-inspection/3f009511-81d3-4762-bf81-393f622c6615.jpg.296x216.jpg', '红河瀛园 电梯三房 精装修 送车位和地下储藏室', '瀛园东小区  ', '低楼层(共17层)板楼  -  五龙口', '165万', '单价15278元/平米')
('https://image1.ljcdn.com/410100-inspection/319e13d4-4923-4f36-a812-32e810ab7f6e.jpg.296x216.jpg', '万科城采薇苑89平B户型  135万新房现房 诚售欢迎咨询', '万科城采薇苑  ', '中楼层(共34层)塔楼  -  新郑大', '135万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/ca38b633-dff2-4853-bf6b-e8b576bb7f37.jpg.296x216.jpg', '复式 动静分离布局合理 距离郑州外国语30米陪读房', '西现代城  ', '高楼层(共9层)塔楼  -  石佛', '59万', '单价15671元/平米')
('https://image1.ljcdn.com/410100-inspection/ac74eef9-1f68-43c3-b24c-23de4be943fb.jpg.296x216.jpg', '通和盛世纯南户三房，精装双气，业主诚心卖房', '通和盛世  ', '中楼层(共18层)塔楼  -  五龙口', '135万', '单价12617元/平米')
('https://image1.ljcdn.com/410100-inspection/a752dde6-f15f-45b5-abc1-fc429956c66e.jpg.296x216.jpg', '高新区锦华苑 南北通透四房  送车库送送地下室', '高新·锦华苑  ', '中楼层(共6层)塔楼  -  新郑大', '286万', '单价16250元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploada7ebdeab-90df-40cb-bb57-de5e783cc12d.jpg.296x216.jpg', '地铁口、南北通透小三房、诚心出售', '谦祥万和城一期  ', '中楼层(共34层)板楼  -  新郑大', '123万', '单价14189元/平米')
('https://image1.ljcdn.com/410100-inspection/dea43658-0e36-491b-81d0-c5c7a6f2c7d3.jpg.296x216.jpg', '翰林国际一期 中间楼层 业主用钱急售。', '翰林国际城孔园  ', '高楼层(共34层)板楼  -  新郑大', '220万', '单价14665元/平米')
('https://image1.ljcdn.com/410100-inspection/9a46c000-d068-4df2-9444-58310b2ae105.jpg.296x216.jpg', '万科城紫兰苑 2室1厅 120万', '万科城紫兰苑  ', '高楼层(共34层)板楼  -  新郑大', '120万', '单价15585元/平米')
('https://image1.ljcdn.com/410100-inspection/7399b50d-fbb3-4a04-adf0-0b8e7fdc72b0.jpg.296x216.jpg', '五龙口南路 红河瀛园小区 配套成熟 交通方便 业主诚售', '瀛园西小区  ', '中楼层(共6层)板楼  -  五龙口', '130万', '单价13830元/平米')
('https://image1.ljcdn.com/410100-inspection/cea94f42-8188-466e-8a52-7a7bedf8d75b.jpg.296x216.jpg', '托斯卡纳 精装 双气 92万 满五唯一 15楼 业主诚售', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '89万', '单价18164元/平米')
('https://image1.ljcdn.com/410100-inspection/65d6618b-5c3a-4fda-89cb-04ca9a5175ac.jpg.296x216.jpg', '电厂路东风路，华强城市广场，精装修刚需三房，', '华强城市广场一期  ', '30层塔楼  -  五龙口', '115万', '单价12922元/平米')
('https://image1.ljcdn.com/410100-inspection/a9fbca1b-4f83-40b1-80a1-0d8267b07cc2.jpg.296x216.jpg', '通和明镜台 小两房 南北通透 看相好 居住舒适', '通和明镜台  ', '6层板楼  -  五龙口', '90万', '单价15518元/平米')
('https://image1.ljcdn.com/410100-inspection/test-8f5c9398-a878-41ed-9371-20f88895c688.png.296x216.jpg', '公园道一期  南北通透三房B4户型  有钥匙诚意出售', '公园道北苑  ', '低楼层(共20层)板楼  -  新郑大', '138万', '单价15697元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploaddbf111be-f7b9-4f85-97ec-5b25d0e7785c.jpg.296x216.jpg', '通和盛世 通透三房  毛坯随意装修 看房有钥匙', '通和盛世  ', '低楼层(共28层)塔楼  -  五龙口', '136万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/02bec0c5-03a9-4673-815d-4fd92589501a.jpg.296x216.jpg', '高新区 毛坯3房 南北通透 业主换房直降6万急售！', '翰林国际城桃李园  ', '低楼层(共33层)板楼  -  新郑大', '226万', '单价14125元/平米')
('https://image1.ljcdn.com/410100-inspection/06aaaccc-4e08-408c-8c4c-173d4f74cbe9.jpg.296x216.jpg', '瑞达路启明村 南北通透两房 中间楼层 划片上学', '启明村  ', '中楼层(共7层)暂无数据  -  石佛', '90万', '单价10141元/平米')
('https://image1.ljcdn.com/410100-inspection/ea718337-fda6-4b6e-8e90-adf4b1f5d253.jpg.296x216.jpg', '翰林国际城桃李园 毛坯双气 纯南两房 首付解压无月供', '翰林国际城桃李园  ', '低楼层(共34层)板楼  -  新郑大', '115万', '单价12922元/平米')
('https://image1.ljcdn.com/410100-inspection/d75a2310-e4c0-48bc-9c42-ea701da10068.jpg.296x216.jpg', '高新区 地铁口莲花苑 南北通透大四房 全新毛坯 有钥匙', '莲花苑  ', '16层板楼  -  新郑大', '275万', '单价15625元/平米')
('https://image1.ljcdn.com/410100-inspection/7654e8f2-f1c0-46a0-baa8-b5560814a8b1.jpg.296x216.jpg', '南北通透两房 有房本 无差额 得房率高', '祝福红城  ', '高楼层(共18层)板塔结合  -  新郑大', '120万', '单价13435元/平米')
('https://image1.ljcdn.com/410100-inspection/721cce97-49d9-42cf-9477-691e00c77f4d.jpg.296x216.jpg', '红河瀛园多层双气两房！你值得拥有', '红河瀛园二期  ', '高楼层(共6层)板楼  -  五龙口', '85万', '单价14691元/平米')
('https://image1.ljcdn.com/410100-inspection/31cab5d8-2452-4cc8-9f0b-ddb537187c33.jpg.296x216.jpg', '纯南户型温馨小三居  采光无遮挡 业主诚心卖', '万科城紫兰苑  ', '中楼层(共34层)板楼  -  新郑大', '135万', '单价15883元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6ecac9e8-dccb-4de5-a38f-8d7268272bca.jpg.296x216.jpg', '望湖花园 精装两房 朝南户型 看房方便。', '非常旺角望湖花园  ', '中楼层(共18层)板楼  -  五龙口', '117万', '单价12746元/平米')
('https://image1.ljcdn.com/410100-inspection/4796ce17-b886-4c33-8f49-627eb37d950d.jpg.296x216.jpg', '托斯卡纳，精装3+1户型，送入户，税满五年', '托斯卡纳  ', '高楼层(共15层)板楼  -  五龙口', '225万', '单价15185元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadab667ead-4e51-4b2e-85de-a658981769f0.jpg.296x216.jpg', '正商明钻沁园精装双气全南两房采光好，精装修，买即住', '正商明钻沁园  ', '高楼层(共28层)板楼  -  五龙口', '132万', '单价14916元/平米')
('https://image1.ljcdn.com/410100-inspection/056d0a11-137a-4e7f-9b8b-3166ad3beff1.jpg.296x216.jpg', '秦岭路电厂路通和明镜台复式两房', '通和明镜台  ', '6层板楼  -  五龙口', '115万', '单价12235元/平米')
('https://image1.ljcdn.com/410100-inspection/test-3dd4e84b-19c4-4e5a-af3c-74be0ef5a42b.png.296x216.jpg', '祝福红城  自住装修大三居    南北通   业主着急出售', '祝福红城  ', '中楼层(共34层)板塔结合  -  新郑大', '173万', '单价13107元/平米')
('https://image1.ljcdn.com/410100-inspection/0dee8d86-5702-4197-a1a0-40b5f04f80a0.jpg.296x216.jpg', '送车位 正常税 精装修两房 花园式小区 业主诚心出售', '祝福红城  ', '低楼层(共34层)板塔结合  -  新郑大', '125万', '单价13648元/平米')
('https://image1.ljcdn.com/410100-inspection/a1fd0073-2366-4222-a265-92829173620f.jpg.296x216.jpg', '万科城锦枫苑 有房本 小区中间 精装三居室', '万科城锦枫苑  ', '中楼层(共34层)塔楼  -  新郑大', '123万', '单价14471元/平米')
('https://image1.ljcdn.com/410100-inspection/a9a0a696-30a6-4737-9a74-94a32fc20007.jpg.296x216.jpg', '金海西湖美景 2室1厅 130万', '金海西湖美景  ', '中楼层(共6层)板楼  -  石佛', '130万', '单价14926元/平米')
('https://image1.ljcdn.com/410100-inspection/test-b796fff7-db39-46df-b867-0bb5f3d4b900.png.296x216.jpg', '利海托斯卡纳，精装双气，送家具家电，拎包入住', '托斯卡纳  ', '中楼层(共15层)板楼  -  五龙口', '208万', '单价14535元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload96f42414-b7d4-4448-8cee-12a29b2e4681.jpg.296x216.jpg', '北三环 大学科技园 准新房 精装修 拎包入住', '托斯卡纳  ', '高楼层(共14层)板楼  -  五龙口', '225万', '单价15411元/平米')
('https://image1.ljcdn.com/410100-inspection/9c64b9bf-dce2-4034-8715-2bb6700283ff.jpg.296x216.jpg', '万科城秋棠苑 南北通透 业主诚售', '万科城秋棠苑  ', '高楼层(共34层)暂无数据  -  新郑大', '150万', '单价13889元/平米')
('https://image1.ljcdn.com/410100-inspection/249049af-de1e-4bd2-a368-7c156ba8644c.jpg.296x216.jpg', '公园旁 高架桥下 西湖美景南北通透大三房 三楼 双气', '金海西湖美景  ', '中楼层(共6层)板楼  -  石佛', '180万', '单价13433元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a7aca1bc-1c1a-434e-bd60-0a315ea6c37a.png.296x216.jpg', '此房满五  房本在手里 随时可以过户 送15平花园', '地质家园  ', '低楼层(共6层)板楼  -  新郑大', '185万', '单价13220元/平米')
('https://image1.ljcdn.com/410100-inspection/2a609a03-4bfc-4522-9e2c-3f20bdb91ba6.jpg.296x216.jpg', '托斯卡纳精美复式，买一层得两层，交通方便', '托斯卡纳  ', '高楼层(共20层)板塔结合  -  五龙口', '90万', '单价18368元/平米')
('https://image1.ljcdn.com/410100-inspection/dac01698-5f31-4acc-b25f-8f670cdc4529.jpg.296x216.jpg', '万科城紫兰苑 精致85平全南三房 120万 业主诚心售', '万科城紫兰苑  ', '高楼层(共34层)板楼  -  新郑大', '120万', '单价14210元/平米')
('https://image1.ljcdn.com/410100-inspection/64a00d38-5824-4cde-8507-1359ed050184.jpg.296x216.jpg', '万科城紫兰苑精装三居室洋房，随时签约。', '万科城紫兰苑  ', '高楼层(共6层)板楼  -  新郑大', '255万', '单价20902元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploade021f14f-2b19-4bcc-bd36-889aebaf0831.jpg.296x216.jpg', '五龙口 红河瀛园 双气三房 业主诚心出售 看房方便', '红河瀛园二期  ', '低楼层(共17层)板塔结合  -  五龙口', '148.5万', '单价13397元/平米')
('https://image1.ljcdn.com/410100-inspection/test-9f7e62c4-37b2-4180-8b70-2877d09a8d05.png.296x216.jpg', '地铁口  景观位置  大4室  南北通透 全新装修', '升龙又一城2号院  ', '中楼层(共33层)板楼  -  新郑大', '240万', '单价14213元/平米')
('https://image1.ljcdn.com/410100-inspection/f115159f-f019-4121-b087-7d984503809b.jpg.296x216.jpg', '文雅青年低楼层精装大两房税费少', '文雅青年公寓  ', '中楼层(共6层)板楼  -  石佛', '125万', '单价13021元/平米')
('https://image1.ljcdn.com/410100-inspection/2567d2a4-cf83-4fe5-965c-daaa5139dcca.jpg.296x216.jpg', '朝南两房家具家电齐全，可以随时看房方便。', '托斯卡纳  ', '中楼层(共11层)板楼  -  五龙口', '129万', '单价14495元/平米')
('https://image1.ljcdn.com/410100-inspection/test-df5d56f5-ff2a-4038-8b3f-e3d9ca624920.png.296x216.jpg', '地铁口、纯南户型、楼层采光好、视野开阔、随时看房', '谦祥万和城一期  ', '高楼层(共34层)板楼  -  新郑大', '126万', '单价14177元/平米')
('https://image1.ljcdn.com/410100-inspection/d450c2a6-e7cb-48e1-b7c2-6f3135529b6c.jpg.296x216.jpg', '南北通透地暖大三房，两卧朝南，采光好，小高层带电梯', '非常旺角望湖花园  ', '中楼层(共18层)板塔结合  -  五龙口', '160万', '单价12500元/平米')
('https://image1.ljcdn.com/410100-inspection/8c1fd5ab-a64e-4162-b05e-bfd6a021339b.jpg.296x216.jpg', '地铁口、谦祥万和城、有房本、南北通透、可自主装修', '谦祥万和城一期  ', '中楼层(共34层)板楼  -  新郑大', '198万', '单价14148元/平米')
('https://image1.ljcdn.com/410100-inspection/251f6d22-82d4-4685-a384-b38524d2e830.jpg.296x216.jpg', '红河瀛园二期 两居室 业主诚心出售', '红河瀛园二期  ', '高楼层(共6层)塔楼  -  五龙口', '123万', '单价14138元/平米')
('https://image1.ljcdn.com/410100-inspection/af35cd20-e976-4664-a997-1a82d4a6f698.jpg.296x216.jpg', '通和明镜台，南北通透，全明户型，成熟社区，配套齐全', '通和明镜台  ', '6层板楼  -  五龙口', '98万', '单价14000元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload1135afdf-fac8-4466-b601-08d3b0ec8ead.jpg.296x216.jpg', '华强广场，南北通透，大四房，送90平露台，精装双气', '华强城市广场一期  ', '30层塔楼  -  五龙口', '152万', '单价10202元/平米')
('https://image1.ljcdn.com/410100-inspection/b98878e5-d158-4041-a529-b0966c8907ed.jpg.296x216.jpg', '通河明镜台，满五唯一，税费低，南北通透，标准三室，', '通和明镜台  ', '6层板楼  -  五龙口', '137万', '单价15516元/平米')
