('https://image1.ljcdn.com/510100-inspection/test-e843bdef-6325-4d26-a6db-8b018bcb0133.png.296x216.jpg', '商贸城清水套二+朝南+视野辽阔', '北欧知识城二期  | 2室2厅 | 75.6平米 | 南 | 毛坯', '中楼层(共34层)2015年建塔楼  -  大丰', '84万', '单价11112元/平米')
('https://image1.ljcdn.com/510100-inspection/test-62a126ab-bf88-4715-b0b3-db04afaadbff.png.296x216.jpg', '保利公园198海棠花语套三双卫', '保利海棠花语  | 3室2厅 | 107平米 | 东 | 其他 | 有电梯', '中楼层(共15层)2014年建板楼  -  保利公园', '145万', '单价13552元/平米')
('https://image1.ljcdn.com/510100-inspection/test-71310915-62ee-4264-9c90-40a44cce9c26.png.296x216.jpg', '装修套二 对中庭，客户带阳台 宜居家', '保利公园198玫瑰郡  | 2室2厅 | 89.03平米 | 东南 | 简装 | 有电梯', '低楼层(共18层)2010年建板楼  -  保利公园', '120万', '单价13479元/平米')
('https://image1.ljcdn.com/510100-inspection/test-03a90e06-7f82-48ca-ba75-c6744a918e10.png.296x216.jpg', '香樟林 电梯大套二 装修房 出售', '香樟林  | 2室1厅 | 94.27平米 | 西北 | 其他 | 有电梯', '低楼层(共16层)塔楼  -  新都城区', '97万', '单价10290元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3efecdfd-7fd6-4c30-adbd-e6665f1d0239.png.296x216.jpg', '汉嘉国际，装修套三，两卫两厅一厨。', '汉嘉国际  | 3室2厅 | 134.19平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2018年建板塔结合  -  新都城区', '210万', '单价15650元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9569096c-3672-4ec2-865f-4a643d71b1d3.png.296x216.jpg', '九形道，中间楼层，有装修，套二单卫，满两年', '九形道  | 2室2厅 | 73.46平米 | 南 | 简装 | 有电梯', '低楼层(共27层)2012年建板塔结合  -  大丰', '100万', '单价13613元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f1ce63fa-4ca7-4811-ba8f-4d7e2342ed42.png.296x216.jpg', '博雅新城D区精装修套三双卫出售', '博雅新城D区  | 3室2厅 | 119.99平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2012年建板楼  -  大丰', '135万', '单价11251元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3c3e2a80-906b-4865-b9b3-9a1782ecbec6.png.296x216.jpg', '房本满2年+装修套三+拎包入住+拉通阳台', '九形道  | 3室2厅 | 90.9平米 | 东南 | 其他 | 有电梯', '高楼层(共27层)2012年建板塔结合  -  大丰', '115万', '单价12652元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d4446a86-c144-47d9-9577-1640129ed729.png.296x216.jpg', '保利紫荆花语 清水套三单卫 客厅带阳台', '保利紫荆花语  | 3室2厅 | 78.5平米 | 西南 | 其他 | 有电梯', '低楼层(共33层)2014年建板塔结合  -  保利公园', '99万', '单价12612元/平米')
('https://image1.ljcdn.com/510100-inspection/test-eab34c16-b30e-4329-b8c2-a6a10488bbcd.png.296x216.jpg', '☑️☑️☑️此房产权满两年，产权101.68㎡，有阳台', '北欧知识城二期  | 3室2厅 | 101.68平米 | 东 | 其他', '高楼层(共34层)2015年建板塔结合  -  大丰', '115万', '单价11310元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3bb03f58-377b-42eb-ab5d-4807640bdc35.png.296x216.jpg', '橄榄郡  户型方正套三   精装修', '橄榄郡  | 3室2厅 | 109.26平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2008年建板楼  -  新都城区', '142万', '单价12997元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7038b308-29a1-4907-95af-cd03979d2a13.png.296x216.jpg', '达令港，套二单卫，采光好，已满两年，没有增值税', '汇融悉尼湾达令港  | 2室2厅 | 59.5平米 | 东南 | 其他 | 有电梯', '高楼层(共29层)2013年建塔楼  -  大丰', '91万', '单价15295元/平米')
('https://image1.ljcdn.com/510100-inspection/test-82ecc313-1ab8-41e5-be38-367214ccc767.png.296x216.jpg', '成都国际商贸城旁精装修未入住过的套二', '北欧知识城二期  | 2室1厅 | 75.07平米 | 南 | 其他', '中楼层(共34层)2013年建板楼  -  大丰', '99万', '单价13188元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f9dd8370-c2a2-433d-893b-1b6daa9cea92.png.296x216.jpg', '保利198   紫荆花语  清水 套三', '保利紫荆花语  | 3室1厅 | 105平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2014年建板塔结合  -  保利公园', '126.5万', '单价12048元/平米')
('https://image1.ljcdn.com/510100-inspection/test-976f69aa-3823-4518-82c7-2c2fc84734af.png.296x216.jpg', '万千城 套二 对中庭 朝南 视野开阔', '万千城  | 2室2厅 | 80.09平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2013年建板塔结合  -  新都城区', '91万', '单价11363元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b38e5563-c1b4-4112-a70f-daa9d1591067.png.296x216.jpg', '央企大盘，满两年装修套二，拎包入住', '保利城二期  | 2室2厅 | 69.01平米 | 北 | 其他 | 有电梯', '中楼层(共15层)2014年建板楼  -  大丰', '100万', '单价14491元/平米')
('https://image1.ljcdn.com/510100-inspection/rsp_pic_upload472056ef-c1b8-4616-acde-02cd50087afc.jpg.296x216.jpg', '润扬北城一号，居家装修标准套三双卫。', '润扬北城1号  | 3室2厅 | 107.51平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2013年建塔楼  -  新都城区', '158万', '单价14697元/平米')
('https://image1.ljcdn.com/510100-inspection/test-efba8e9d-e93c-49ce-ac56-e8a4f5998456.png.296x216.jpg', '套三双卫，朝南对中庭，安静不吵', '汇融悉尼湾库吉岛一期  | 3室2厅 | 107.17平米 | 南 | 简装 | 有电梯', '低楼层(共26层)2008年建板塔结合  -  大丰', '138万', '单价12877元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8121f326-bafc-4530-9e1c-7235a3985615.png.296x216.jpg', '北欧一期 全新精装套三 对中庭 品质装修 寻找有缘人', '北欧知识城一期  | 3室2厅 | 104平米 | 东 | 其他', '中楼层(共33层)塔楼  -  大丰', '116万', '单价11154元/平米')
('https://image1.ljcdn.com/510100-inspection/test-887e88e3-98fe-49b0-9048-6cb4bbb59fc9.png.296x216.jpg', '思学园小区标间可以直接拎包入住', '思学园小区  | 1室0厅 | 40.97平米 | 东 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  新都城区', '33万', '单价8055元/平米')
('https://image1.ljcdn.com/510100-inspection/831f3e1d-5110-4789-be0a-bb4e8d0c8759.jpg.296x216.jpg', '丰和日丽  套三双卫  清水房', '丰和日丽  | 3室2厅 | 126.29平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)2005年建板塔结合  -  大丰', '126万', '单价9978元/平米')
('https://image1.ljcdn.com/510100-inspection/test-81a016d4-888d-48cf-ad45-09c65593f1e2.png.296x216.jpg', '新神风八座79平米2室带阳台朝南满两年出售', '新神风八座  | 2室2厅 | 79平米 | 南 | 其他', '高楼层(共33层)板楼  -  新都城区', '92万', '单价11646元/平米')
('https://image1.ljcdn.com/510100-inspection/test-eb79e247-6f1b-4238-b88b-84f56c52ed76.png.296x216.jpg', '好房子，好房子，金冠华庭电梯装修出售', '金冠华庭  | 1室0厅 | 34.31平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2006年建板楼  -  新都城区', '34万', '单价9910元/平米')
('https://image1.ljcdn.com/510100-inspection/rsp_pic_upload41659587-2122-49dc-b430-37ced959a4f1.jpg.296x216.jpg', '低价清水套二   单价10500   低价甩卖  诚心出售！', '北欧知识城二期  | 2室2厅 | 75.23平米 | 东南 | 其他 | 有电梯', '低楼层(共34层)2014年建塔楼  -  大丰', '80万', '单价10635元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bf9684eb-6428-4004-b8d7-90ceca2f17ae.png.296x216.jpg', '保利城两室两厅一卫。简装对中庭', '保利城二期  | 2室2厅 | 68.46平米 | 北 | 简装 | 有电梯', '低楼层(共14层)2014年建板楼  -  大丰', '86万', '单价12563元/平米')
('https://image1.ljcdn.com/510100-inspection/test-78bd2b57-ec37-47fc-9a4e-3426823b5132.png.296x216.jpg', '国际商贸城  北欧知识城3G广场中高层清水公寓', '北欧知识城3G广场  | 1室0厅 | 43.81平米 | 西南 | 其他', '中楼层(共20层)2015年建塔楼  -  大丰', '38万', '单价8674元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dea9dbe3-7091-454e-90a3-3969dc17f3be.png.296x216.jpg', '新都烟草专卖局，4室2厅清水房', '烟草专卖局  | 4室2厅 | 232.09平米 | 东南 | 其他 | 无电梯', '高楼层(共5层)板楼  -  新都城区', '163万', '单价7024元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f220fea5-5db3-4faf-8e6f-cbf3e79ba3b1.png.296x216.jpg', '保利城三期，套三双卫，居家装修！', '保利城三期  | 3室1厅 | 100.63平米 | 南 | 其他 | 有电梯', '中楼层(共18层)塔楼  -  大丰', '155万', '单价15403元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e2ef0bec-543e-4ce7-b65b-c66a4686394e.png.296x216.jpg', '汇融悉尼湾达令港套二单卫   户型方正，采光好', '汇融悉尼湾达令港  | 2室1厅 | 59.5平米 | 东 | 其他 | 有电梯', '高楼层(共29层)2013年建塔楼  -  大丰', '80万', '单价13446元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6f1f5d3e-fa4f-4751-9f49-6eb63aeca422.png.296x216.jpg', '江陵半岛套三双卫带装修看房方便', '天赐江陵半岛  | 3室2厅 | 112平米 | 东南 | 其他', '高楼层(共18层)塔楼  -  毗河', '130万', '单价11608元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f4ccb578-17d0-4417-872b-354ac339ffc5.png.296x216.jpg', '思学园博仕楼 标间 户型方正 简单装修', '思学园博仕楼  | 1室0厅 | 31.25平米 | 南 | 其他 | 有电梯', '低楼层(共18层)暂无数据  -  新都城区', '27万', '单价8640元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d7c8d742-6b27-4dea-84de-12e3a466e4cc.png.296x216.jpg', '保利城三期套三朝中庭，视野开阔，朝中庭', '保利城三期  | 3室2厅 | 116.96平米 | 北 | 其他 | 有电梯', '高楼层(共18层)塔楼  -  大丰', '176万', '单价15048元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6d88491f-27fc-4848-a3ef-afdad748c97f.png.296x216.jpg', '融创凯旋公馆精装套四双卫 户型方正 视野无遮挡', '融创凯旋公馆  | 4室2厅 | 83.21平米 | 南 北 | 精装 | 有电梯', '高楼层(共34层)2016年建塔楼  -  大丰', '112万', '单价13460元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8dfb2a00-be9f-4ecd-b899-709a3eb9763f.png.296x216.jpg', '北欧印象 清水套二单卫  赠送大', '北欧印象  | 2室1厅 | 77.22平米 | 北 | 其他 | 有电梯', '低楼层(共33层)2014年建板塔结合  -  新都城区', '95万', '单价12303元/平米')
('https://image1.ljcdn.com/510100-inspection/test-95046c79-44e0-48b7-bddb-d204c70a91a5.png.296x216.jpg', '蓝光花满庭二期北区朝南有大平台', '蓝光花满庭二期  | 2室2厅 | 48.37平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  大丰', '89万', '单价18400元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d4bc34f1-f453-4eee-9dfe-ad5e49a09130.png.296x216.jpg', '熊猫基地生态园小区A区套一简单装修', '熊猫基地生态园小区  | 1室1厅 | 44.1平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  保利公园', '43万', '单价9751元/平米')
('https://image1.ljcdn.com/510100-inspection/test-64c5349c-8839-43ad-b5e8-6d7b475fe226.png.296x216.jpg', '翰香府 精装套三 带家具家电 低楼层', '翰香府  | 3室2厅 | 109.27平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)板塔结合  -  毗河', '140万', '单价12813元/平米')
('https://image1.ljcdn.com/510100-inspection/test-30b337ff-ee50-4a87-999c-97252796fb73.png.296x216.jpg', '上锦康城a期  装修套二  拎包入住', '上锦康城A期  | 2室2厅 | 85.9平米 | 东 | 精装 | 有电梯', '高楼层(共18层)2012年建板塔结合  -  新都城区', '98万', '单价11409元/平米')
('https://image1.ljcdn.com/510100-inspection/test-90a304c9-4ce1-4809-b52c-3c15bd613699.png.296x216.jpg', '新都国际广场一期套三单卫清水房出售', '新都国际广场一期  | 3室2厅 | 110.54平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2014年建板塔结合  -  新都城区', '122万', '单价11037元/平米')
('https://image1.ljcdn.com/510100-inspection/test-42318af2-1bda-4de8-85ac-3b699d40b8b3.png.296x216.jpg', '汇融悉尼湾套二清水带平台户型好', '汇融悉尼湾库吉岛一期  | 2室1厅 | 74.65平米 | 南 | 简装 | 有电梯', '低楼层(共26层)2008年建板塔结合  -  大丰', '120万', '单价16076元/平米')
('https://image1.ljcdn.com/510100-inspection/test-01019dd0-26f6-42d8-a182-61b97b2cc992.png.296x216.jpg', '橄榄郡标间，带装修，拎包入住。', '橄榄郡  | 1室0厅 | 45.84平米 | 东 | 其他 | 有电梯', '高楼层(共23层)2008年建板楼  -  新都城区', '41万', '单价8945元/平米')
('https://image1.ljcdn.com/510100-inspection/test-50783c81-d720-406c-8bde-0aa5d7c9ed79.png.296x216.jpg', '丁香郡5室2厅3卫，客厅朝南，视野开阔', '保利公园198丁香郡  | 5室2厅 | 179.95平米 | 南 | 其他 | 有电梯', '高楼层(共26层)2012年建板塔结合  -  保利公园', '233万', '单价12949元/平米')
('https://image1.ljcdn.com/510100-inspection/test-073eecae-3213-4b19-9c1c-a6f81345d335.png.296x216.jpg', '博海城+居家装修+3房双卫+送车位+位置安静+送家具家电', '博海城一期  | 3室2厅 | 107平米 | 东南 | 其他', '高楼层(共27层)板塔结合  -  新都城区', '150万', '单价14019元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ffb6db1a-6bd6-4941-85ba-be97f26b146a.png.296x216.jpg', '保利公园198，清水套四，带入户', '保利公园198玫瑰郡  | 4室2厅 | 177.04平米 | 东南 | 其他 | 有电梯', '低楼层(共24层)2010年建板楼  -  保利公园', '202万', '单价11410元/平米')
('https://image1.ljcdn.com/510100-inspection/test-446d2142-e3aa-49e1-9cb7-7b510794b23a.png.296x216.jpg', '富力桃园    户型方正   套三改套四', '富力桃园A区  | 3室2厅 | 109.7平米 | 西南 | 其他 | 有电梯', '中楼层(共32层)2015年建板楼  -  毗河', '126万', '单价11486元/平米')
('https://image1.ljcdn.com/510100-inspection/9e7a751e-4679-43d5-9150-022dbf9744f0.jpg.296x216.jpg', '万科双水岸   花园洋房清水出售', '万科双水岸  | 4室2厅 | 158.23平米 | 南 | 其他 | 无电梯', '低楼层(共4层)2007年建板楼  -  毗河', '228万', '单价14410元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1d0b656f-2c4c-49d9-a86e-54d014153d6f.png.296x216.jpg', '中间楼层 居家装修 满两年无增值税', '北欧知识城一期  | 3室2厅 | 122.63平米 | 南 | 简装', '高楼层(共34层)塔楼  -  大丰', '150万', '单价12232元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5fba8e0a-d337-4985-8475-8258e4f6ee6b.png.296x216.jpg', '渥嘉郡，精装修套三，保养好，户型方正', '渥嘉郡  | 3室2厅 | 146.39平米 | 东南 | 其他', '低楼层(共18层)塔楼  -  新都城区', '150万', '单价10247元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c91580a1-071d-44d3-9751-c86faa82cb80.png.296x216.jpg', '翰香府 套二 一楼带花园房 出售', '翰香府  | 2室2厅 | 83.98平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板塔结合  -  毗河', '95万', '单价11313元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9434b1ca-c7c6-4db4-988a-7b0e2f44a890.png.296x216.jpg', '保利公园蔷薇郡全新装修未入住套5双主卧带入户 带车位', '保利公园198蔷薇郡  | 5室2厅 | 189.22平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2012年建塔楼  -  保利公园', '275万', '单价14534元/平米')
('https://image1.ljcdn.com/510100-inspection/7b4aa148-6159-4d2d-8e1c-cd1af30bba2a.jpg.296x216.jpg', '博雅B区 简装五跃六 带家具家电出售', '博雅新城B区  | 4室2厅 | 192.4平米 | 北 | 简装 | 无电梯', '高楼层(共5层)2012年建板楼  -  大丰', '233万', '单价12111元/平米')
('https://image1.ljcdn.com/510100-inspection/test-86678187-2597-43b5-b3c1-ee2456d90f94.png.296x216.jpg', '保利公园玫瑰郡带入户，客厅通阳台装修套四', '保利公园198玫瑰郡  | 4室2厅 | 177平米 | 东南 | 精装 | 有电梯', '低楼层(共24层)2010年建板楼  -  保利公园', '270万', '单价15255元/平米')
('https://image1.ljcdn.com/510100-inspection/test-56883999-a2ae-4d49-9176-2ac74b202644.png.296x216.jpg', '好房子，新城花园电梯套二带大平台出售', '新城花园  | 2室2厅 | 95.25平米 | 东北 | 其他 | 有电梯', '低楼层(共19层)2003年建板楼  -  新都城区', '160万', '单价16798元/平米')
('https://image1.ljcdn.com/510100-inspection/test-82d32b85-8b68-47fa-b546-b9535e2914d3.png.296x216.jpg', '万千城 1室1厅1厨1卫 51.58平米', '万千城  | 1室1厅 | 51.58平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2013年建板塔结合  -  新都城区', '60万', '单价11633元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a661c6d7-7d85-43e7-8f78-98cf50698d5b.png.296x216.jpg', '保利海棠花语 清水套四 双阳台户型', '保利海棠花语  | 4室1厅 | 116.07平米 | 西北 | 其他 | 有电梯', '低楼层(共15层)2014年建板塔结合  -  保利公园', '156万', '单价13441元/平米')
('https://image1.ljcdn.com/510100-inspection/test-018f1afa-c22a-4d55-9763-133f44fe1a9e.png.296x216.jpg', '保利公园198装修套五 户型方正', '保利公园198丁香郡  | 5室1厅 | 186.51平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2012年建板塔结合  -  保利公园', '250万', '单价13405元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e5998592-8986-4647-9841-838fc755d297.png.296x216.jpg', '☑️☑️☑️此房产权满两年，套四双卫对中庭，有车位', '北欧知识城一期  | 4室2厅 | 122.9平米 | 南 | 其他', '低楼层(共34层)塔楼  -  大丰', '138万', '单价11229元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a9d737a6-40a5-461c-804a-b92378f2f207.png.296x216.jpg', '天晨花溪碧 清新简约 套二 保养佳  采光充足', '天晨花溪碧  | 2室2厅 | 77.83平米 | 东北 | 精装 | 有电梯', '高楼层(共18层)2012年建塔楼  -  大丰', '103万', '单价13234元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d8f8f11a-b9b6-490e-b9af-3e6bc50a7eeb.png.296x216.jpg', '保利紫荆花语 清水套三双卫 带阳台 朝东', '保利紫荆花语  | 3室1厅 | 90.66平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2014年建板塔结合  -  保利公园', '103万', '单价11362元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2d6ac921-c2ba-4c89-b96f-60c4a7f91da5.png.296x216.jpg', '保利城跃层  客厅挑高 满2年', '保利城二期  | 4室2厅 | 121平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2014年建板楼  -  大丰', '210万', '单价17356元/平米')
('https://image1.ljcdn.com/510100-inspection/test-125a550a-82ae-4141-b3ee-a20cc3139b9b.png.296x216.jpg', '斑竹园，北欧知识城3G广场，清水可改两层', '北欧知识城3G广场  | 1室1厅 | 47.55平米 | 东 | 其他', '中楼层(共20层)塔楼  -  大丰', '43万', '单价9044元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9e8836be-21e6-4292-9d6a-08a4d2556b58.png.296x216.jpg', '北部桂庭顶楼带花园，套四双卫，跃层', '北部桂庭  | 4室2厅 | 148.55平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2007年建板楼  -  大丰', '150万', '单价10098元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f2170d71-d960-4d65-ba47-18f388f0a8a3.png.296x216.jpg', '源上湾一期精装套三，看房预约。', '源上湾国际社区千叶郡  | 3室2厅 | 108.7平米 | 南 | 其他 | 有电梯', '高楼层(共18层)塔楼  -  新都城区', '158万', '单价14536元/平米')
('https://image1.ljcdn.com/510100-inspection/test-53a47089-95c6-4a39-802c-2656f996ef11.png.296x216.jpg', '保利城二期  有装修  三居室 两厅', '保利城二期  | 3室2厅 | 97.84平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)2014年建板楼  -  大丰', '132万', '单价13492元/平米')
('https://image1.ljcdn.com/510100-inspection/54b6971d-2fd4-4802-a564-4efa3ed6aeb9.jpg.296x216.jpg', '福地广场精装套二带家具家电没怎么住人很新', '五岳合福地广场  | 2室1厅 | 81.22平米 | 东南 | 其他 | 有电梯', '高楼层(共25层)2013年建板楼  -  大丰', '106万', '单价13051元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1cd01040-1374-4a67-a58d-836f03146ac7.png.296x216.jpg', '丰和日丽三期 套二 朝南 满两年', '丰和日丽  | 2室2厅 | 82.68平米 | 南 | 简装 | 有电梯', '中楼层(共15层)塔楼  -  大丰', '96万', '单价11612元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7b3ea1f0-a13f-4295-9546-7cf57f5bd608.png.296x216.jpg', '保利城居家装修套二，可拎包入住', '保利城二期  | 2室2厅 | 72.9平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2014年建塔楼  -  大丰', '99万', '单价13581元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b01ad880-0f50-4b76-bcd1-2ee7eeb7475b.png.296x216.jpg', '西街旁，无装修，对中庭，朝南！', '芙蓉名城三期  | 3室2厅 | 110.56平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2012年建板楼  -  新都城区', '136万', '单价12302元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d2aa634c-6f49-4d4c-bfca-8644d2f6d094.png.296x216.jpg', '我的大学 套二 户型方正 采光好 小区环境优美', '我的大学  | 2室1厅 | 46.65平米 | 北 | 其他 | 有电梯', '高楼层(共27层)板塔结合  -  新都城区', '58万', '单价12434元/平米')
