('https://image1.ljcdn.com/441900-inspection/066f7aae-50e8-4a21-b3d9-6e890ba965f5.jpg.296x216.jpg', '万科松湖 精装修复式  价格实惠 ，红本在手无欠款', '万科松湖中心  | 4室2厅 | 192.88平米 | 南 北 | 其他', '低楼层(共6层)2012年建塔楼  -  松山湖', '395万', '单价20480元/平米')
('https://image1.ljcdn.com/441900-inspection/bf8a7062-6a58-4ca3-a65a-86c4111981b9.jpg.296x216.jpg', '松山湖万科中，松湖顶层跃层大房', '万科松湖中心  | 4室2厅 | 196.31平米 | 东南 南 | 其他', '高楼层(共6层)2012年建塔楼  -  松山湖', '500万', '单价25470元/平米')
('https://image1.ljcdn.com/441900-inspection/73c1adae-0cfb-428b-8fd3-f7921d57f03d.jpg.296x216.jpg', '松山湖光大锦绣山河四期双拼别墅地面3层位置安静', '锦绣山河四期   | 联排别墅 | 6室3厅 | 391.71平米 | 东北 | 其他', '3层2014年建暂无数据  -  松山湖', '1680万', '单价42889元/平米')
('https://image1.ljcdn.com/441900-inspection/e0c5cb28-a0a3-4997-a537-9152e23544be.jpg.296x216.jpg', '万科金域松湖 大朗汽车站商圈 三居室 精装修', '万科金域松湖花园  | 3室2厅 | 96平米 | 东南 | 精装', '中楼层(共25层)2012年建塔楼  -  松山湖', '265万', '单价27605元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload52fb590e-f315-4569-bc43-9fbe3bf4d93b.jpg.296x216.jpg', '万科松湖中心 4室2厅 560万', '万科松湖中心  | 4室2厅 | 186.97平米 | 北 | 其他', '高楼层(共6层)2012年建塔楼  -  松山湖', '560万', '单价29952元/平米')
('https://image1.ljcdn.com/441900-inspection/e73456ea-e547-4a47-98fb-bcf2cdd18d22.jpg.296x216.jpg', '松山湖锦绣山河   超级湖景房 精装修带家私家电', '锦绣山河二期  | 4室2厅 | 232.87平米 | 东南 | 精装', '高楼层(共25层)2010年建塔楼  -  松山湖', '750万', '单价32207元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload403a7116-ac76-4bd6-bb1c-e332b9994e4c.jpg.296x216.jpg', '翔龙御湖居 4室2厅 520万', '翔龙御湖居  | 4室2厅 | 159.82平米 | 南 北 | 其他', '中楼层(共22层)2016年建塔楼  -  松山湖', '520万', '单价32537元/平米')
('https://image1.ljcdn.com/441900-inspection/23cf0ab1-f826-4ffe-909a-bed823766b6a.jpg.296x216.jpg', '松湖烟雨 沟谷公园  精装复式楼 带前后花园', '万科松湖中心  | 4室2厅 | 187平米 | 南 | 精装', '低楼层(共6层)2012年建塔楼  -  松山湖', '500万', '单价26738元/平米')
('https://image1.ljcdn.com/441900-inspection/70c4955b-7e5e-463f-8777-e203e65e98fb.jpg.296x216.jpg', '独栋别墅，诚心出售，位置安静，视野开阔采光好。', '锦绣山河四期   | 双拼别墅 | 6室2厅 | 612.58平米 | 西北 | 其他', '3层2014年建暂无数据  -  松山湖', '2500万', '单价40811元/平米')
('https://image1.ljcdn.com/441900-inspection/acc3086b-8823-4fa5-8b9d-1e1db1d41dfe.jpg.296x216.jpg', '万科虹溪诺雅精装四房松湖烟雨半岛物业环境优雅湖景房', '万科虹溪诺雅  | 4室2厅 | 162平米 | 西南 | 其他', '高楼层(共18层)2010年建塔楼  -  松山湖', '650万', '单价40124元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload80d337cc-1b59-4842-bca8-2f6180ef2e28.jpg.296x216.jpg', '业主自住房 保养如新 南向看花园 带家具诚意出售', '万科金域松湖花园  | 3室2厅 | 96平米 | 南 | 其他', '低楼层(共25层)2012年建塔楼  -  松山湖', '255万', '单价26563元/平米')
('https://image1.ljcdn.com/441900-inspection/e3162298-715c-46a6-ab8f-746c92dcc9b3.jpg.296x216.jpg', '锦绣山河 大四房户型 大阳台 业主诚心出售', '锦绣山河二期  | 4室2厅 | 229平米 | 东 | 其他', '低楼层(共25层)2010年建塔楼  -  松山湖', '700万', '单价30568元/平米')
('https://image1.ljcdn.com/441900-inspection/b7e46a2f-41ff-4fa0-bd6f-f2b32a562b91.jpg.296x216.jpg', '低密度小区，满5年，复试！小区安静，诚心出售！', '和堂  | 4室2厅 | 181.9平米 | 东南 | 其他', '低楼层(共3层)2007年建板楼  -  松山湖', '498万', '单价27378元/平米')
('https://image1.ljcdn.com/441900-inspection/3b71146d-dad6-435f-be2f-470feaa04663.jpg.296x216.jpg', '松山湖紫檀山华为研发基地旁中层看湖大四房', '紫檀山  | 4室2厅 | 244.71平米 | 东南 | 其他', '中楼层(共25层)2015年建塔楼  -  松山湖', '650万', '单价26563元/平米')
('https://image1.ljcdn.com/441900-inspection/7ed6dae8-d218-4830-ac3d-ad97e42e978a.jpg.296x216.jpg', '环境优美 交通便利 精装修四房', '万科虹溪诺雅  | 4室1厅 | 158平米 | 南 | 其他', '低楼层(共18层)2010年建塔楼  -  松山湖', '670万', '单价42406元/平米')
('https://image1.ljcdn.com/440300-inspection/b07cf9c8-67f4-49e7-9c26-a90f340ac5c2.jpg.296x216.jpg', '长城世家 185的大四房 南北通 看湖景', '长城世家  | 4室2厅 | 185.07平米 | 南 | 毛坯', '中楼层(共12层)2008年建塔楼  -  松山湖', '520万', '单价28098元/平米')
('https://image1.ljcdn.com/441900-inspection/7287f0f8-ec5f-455f-83c9-b2bb50212f95.jpg.296x216.jpg', '和堂大面积毛坯四房，户型方正，开发商赠送面积较大', '和堂  | 4室2厅 | 173.41平米 | 南 北 | 其他', '中楼层(共5层)2007年建板楼  -  松山湖', '460万', '单价26527元/平米')
('https://image1.ljcdn.com/441900-inspection/6a6fb0c4-8e17-49ca-9cbc-fde09a5dc6fb.jpg.296x216.jpg', '松山湖南部华为总部旁边紫檀山小区', '紫檀山  | 4室2厅 | 238.06平米 | 南 | 其他', '低楼层(共25层)2015年建塔楼  -  松山湖', '530万', '单价22264元/平米')
('https://image1.ljcdn.com/441900-inspection/a75355c1-d4b1-4ced-929b-fbbd3d01514c.jpg.296x216.jpg', '业主急 急 急 松山湖华为旁 轻轨口200米采光好 看花园', '星城翠珑湾二期  | 3室2厅 | 80.27平米 | 南 | 毛坯', '低楼层(共25层)2015年建塔楼  -  松山湖', '135万', '单价16819元/平米')
('https://image1.ljcdn.com/441900-inspection/1c5834de-af17-4d33-b075-316d193c9401.jpg.296x216.jpg', '175平米的大三居，户型方正，业主诚心出售', '万科虹溪诺雅  | 3室2厅 | 175.71平米 | 西 | 精装', '低楼层(共12层)2010年建塔楼  -  松山湖', '650万', '单价36993元/平米')
('https://image1.ljcdn.com/441900-inspection/ed6bffc3-410e-4f84-b715-abcf6c1b9e0d.jpg.296x216.jpg', '翔龙御湖居4大房，满2年，全湖景，毛坯', '翔龙御湖居  | 4室2厅 | 158.97平米 | 南 | 其他', '高楼层(共22层)2016年建塔楼  -  松山湖', '520万', '单价32711元/平米')
('https://image1.ljcdn.com/441900-inspection/08b7747b-bae9-41fa-87f7-077b11ac2ef2.jpg.296x216.jpg', '可免增值税，高层3房精装，看花园安静', '万科金域松湖花园  | 3室2厅 | 93.38平米 | 西北 | 其他', '高楼层(共25层)2012年建塔楼  -  松山湖', '250万', '单价26773元/平米')
('https://image1.ljcdn.com/440300-inspection/ef2c29d5-58bf-4dd9-80ea-0540e13778e8.jpg.296x216.jpg', '松湖烟雨 长城世家 交通便利 环境优美', '长城世家  | 4室2厅 | 297.1平米 | 南 北 | 其他', '低楼层(共12层)2008年建塔楼  -  松山湖', '800万', '单价26927元/平米')
('https://image1.ljcdn.com/441900-inspection/17e5ba98-ebf0-43e8-8807-40e9c016f088.jpg.296x216.jpg', '万科松湖中 心大面积别墅可办公注册公司', '万科松湖中心   | 独栋别墅 | 3室0厅 | 483.36平米 | 东 | 其他', '3层2012年建暂无数据  -  松山湖', '1300万', '单价26896元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadca62a2ec-ac2c-4c7c-85c9-110d98b1871b.jpg.296x216.jpg', '保利红珊瑚花园 5室2厅 666万', '保利红珊瑚花园   | 联排别墅 | 5室2厅 | 257.4平米 | 东南 南 | 毛坯', '3层2013年建暂无数据  -  松山湖', '666万', '单价25875元/平米')
('https://image1.ljcdn.com/441900-inspection/453741fd-a16e-472b-97c5-172887218874.jpg.296x216.jpg', '松山湖万科虹溪诺雅毛胚大四房业主诚意出售。', '万科虹溪诺雅  | 4室2厅 | 234.08平米 | 西南 | 毛坯', '低楼层(共10层)2010年建板楼  -  松山湖', '699万', '单价29862元/平米')
('https://image1.ljcdn.com/441900-inspection/279e6e49-8b4d-4561-a947-cb48e9d5de57.jpg.296x216.jpg', '松山湖地区优质的办公场地生活配套完善', '万科松湖中心   | 独栋别墅 | 1室1厅 | 462.91平米 | 东南 | 简装', '3层2012年建暂无数据  -  松山湖', '1100万', '单价23763元/平米')
('https://image1.ljcdn.com/441900-inspection/3b06364e-570e-419f-a0d2-45d51055b684.jpg.296x216.jpg', '临松山湖景区，环境优美，前面一大片荔枝园，全无遮挡', '翔龙御湖居  | 4室2厅 | 159.82平米 | 西南 | 毛坯', '低楼层(共22层)2016年建塔楼  -  松山湖', '470万', '单价29409元/平米')
('https://image1.ljcdn.com/441900-inspection/17dd7d7e-f87d-4724-afc8-da6247ee9e55.jpg.296x216.jpg', '松山湖紫檀山高层三房华为研发基地旁', '紫檀山  | 3室1厅 | 109.26平米 | 东南 | 其他', '高楼层(共24层)2015年建塔楼  -  松山湖', '310万', '单价28373元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload158c52f4-ade0-4e55-83f0-36b042df5ace.jpg.296x216.jpg', '满5年，红本在手，看花园，看湖，精装，送入户和平台', '万科虹溪诺雅  | 4室2厅 | 188平米 | 西北 | 其他', '中楼层(共14层)2010年建板楼  -  松山湖', '625万', '单价33245元/平米')
('https://image1.ljcdn.com/441900-inspection/c8bedd41-8f4d-42bd-947a-feca554be526.jpg.296x216.jpg', '华为基地旁 万科金域松湖 三居室 满五唯一 免双税', '万科金域松湖花园  | 3室2厅 | 96.04平米 | 东南 | 精装', '高楼层(共25层)2012年建塔楼  -  松山湖', '285万', '单价29676元/平米')
('https://image1.ljcdn.com/441900-inspection/ecd197e2-468e-45da-b124-11847c6ffb4a.jpg.296x216.jpg', '锦绣山河一期 5室2厅 580万', '锦绣山河一期  | 5室2厅 | 185.88平米 | 南 | 其他', '中楼层(共11层)2007年建板楼  -  松山湖', '580万', '单价31203元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload3fb55220-b585-46c7-a187-5ed3d7d7623c.jpg.296x216.jpg', '万科品牌四房四卫舒适安静，诚意出售。', '万科松湖中心  | 4室2厅 | 190.43平米 | 东南 | 其他', '高楼层(共6层)2012年建塔楼  -  松山湖', '535万', '单价28095元/平米')
('https://image1.ljcdn.com/441900-inspection/c6193524-986a-4f33-9227-e42b18a7dfde.jpg.296x216.jpg', '万科松山湖1号 4室2厅 760万', '万科松山湖1号   | 联排别墅 | 4室2厅 | 193平米 | 东 | 其他', '4层2006年建暂无数据  -  松山湖', '760万', '单价39379元/平米')
('https://image1.ljcdn.com/441900-inspection/997fa2b5-ceba-471e-aae1-bab211a5214e.jpg.296x216.jpg', '松山湖    万科金域松湖   三居室', '万科金域松湖花园  | 3室2厅 | 129平米 | 东南 | 其他', '低楼层(共25层)2012年建塔楼  -  松山湖', '260万', '单价20156元/平米')
('https://image1.ljcdn.com/441900-inspection/7977e488-4a83-413d-8fb6-0f1b8ea732f2.jpg.296x216.jpg', '翔龙御湖居160平南北通透毛坯4房', '翔龙御湖居  | 4室2厅 | 159.29平米 | 南 | 其他', '中楼层(共20层)2016年建塔楼  -  松山湖', '500万', '单价31390元/平米')
('https://image1.ljcdn.com/441900-inspection/9c40ef91-bb83-42f9-aa19-79aaa3b67e33.jpg.296x216.jpg', '万科虹溪诺雅 精装满5年 户型方正 随时看房', '万科虹溪诺雅  | 3室2厅 | 168.21平米 | 西南 | 其他', '低楼层(共20层)2010年建塔楼  -  松山湖', '490万', '单价29131元/平米')
('https://image1.ljcdn.com/441900-inspection/61e40bfa-19bd-497c-81fd-b8cf9d5d96b5.jpg.296x216.jpg', '户型方正，视野开阔，小区物业好，南北通透！', '星城翠珑湾二期  | 4室2厅 | 122.96平米 | 南 北 | 其他', '高楼层(共29层)2015年建塔楼  -  松山湖', '365万', '单价29685元/平米')
('https://image1.ljcdn.com/441900-inspection/e0669983-055b-48ad-81b0-251fa0a542ee.jpg.296x216.jpg', '坐拥8平方公里原生湖境与东莞新八景之首 松湖烟雨', '长城世家  | 4室2厅 | 297平米 | 南 | 其他', '低楼层(共12层)2008年建塔楼  -  松山湖', '790万', '单价26600元/平米')
('https://image1.ljcdn.com/441900-inspection/5ef9231b-a626-4cce-84ed-a61f964211da.jpg.296x216.jpg', '松山湖万科虹溪诺雅两房中层朝南', '万科虹溪诺雅  | 2室2厅 | 80.49平米 | 西南 | 其他', '中楼层(共20层)2010年建塔楼  -  松山湖', '295万', '单价36651元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload589f0e80-e141-446f-a551-9368d69c37ce.jpg.296x216.jpg', '锦绣山河大4房朝南精装采光好。', '锦绣山河二期  | 4室2厅 | 146.9平米 | 西南 | 精装', '低楼层(共17层)2010年建塔楼  -  松山湖', '450万', '单价30634元/平米')
('https://image1.ljcdn.com/441900-inspection/729483c1-5857-4b03-9ccc-be3743389aa9.jpg.296x216.jpg', '南部松山湖紫檀山三房近华为近实小', '紫檀山  | 4室2厅 | 162.54平米 | 南 北 | 其他', '低楼层(共28层)2015年建塔楼  -  松山湖', '430万', '单价26456元/平米')
('https://image1.ljcdn.com/441900-inspection/9a565059-b1b9-43f0-b7d8-d62e99825dc6.jpg.296x216.jpg', '万科金域松湖，精装两房，户型方正，小区环境好', '万科金域松湖花园  | 2室2厅 | 79.51平米 | 西北 | 其他', '中楼层(共25层)2012年建塔楼  -  松山湖', '205万', '单价25783元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploade7bbf399-9c0d-4054-ae9a-279f5153db29.jpg.296x216.jpg', '长城世家，大户型面积，业主诚心出售，看房方便。', '长城世家  | 4室2厅 | 310.63平米 | 东北 | 毛坯', '低楼层(共12层)2008年建塔楼  -  松山湖', '710万', '单价22857元/平米')
('https://image1.ljcdn.com/441900-inspection/0897fc7e-3c1a-4e33-bb03-e508652ada28.jpg.296x216.jpg', '松山湖 锦绣山河 四期观园 满五唯一 业主诚心出售', '锦绣山河四期  | 4室2厅 | 141.42平米 | 南 | 精装', '低楼层(共29层)2014年建塔楼  -  松山湖', '520万', '单价36770元/平米')
('https://image1.ljcdn.com/441900-inspection/9b9159c6-a865-48d6-b312-2ff8ad7694b3.jpg.296x216.jpg', '万科金域松湖大三居 看花园 高楼层安静舒适 南北通', '万科金域松湖花园  | 3室2厅 | 128.57平米 | 东南 | 其他', '高楼层(共25层)2012年建塔楼  -  松山湖', '260万', '单价20223元/平米')
('https://image1.ljcdn.com/441900-inspection/ee5b1b85-baa3-4e3d-a6f8-4cb621f35f6d.jpg.296x216.jpg', '锦绣山河观园177平售550万', '锦绣山河四期  | 4室2厅 | 177平米 | 西北 | 毛坯', '中楼层(共29层)2014年建塔楼  -  松山湖', '550万', '单价31074元/平米')
('https://image1.ljcdn.com/441900-inspection/c7041e00-5ba3-4ffa-818f-e581262ad993.jpg.296x216.jpg', '保利红珊瑚精装修四房 创意生活城商圈 拎包入住', '保利红珊瑚花园  | 4室2厅 | 145.82平米 | 西南 | 其他', '中楼层(共25层)2013年建塔楼  -  松山湖', '450万', '单价30860元/平米')
('https://image1.ljcdn.com/441900-inspection/40c7ced6-aa55-40ff-8ef4-5c68e350959c.jpg.296x216.jpg', '临松山湖松湖烟雨，湖景漂亮，视野开阔', '万科虹溪诺雅  | 3室2厅 | 146.78平米 | 南 | 其他', '中楼层(共20层)2010年建塔楼  -  松山湖', '550万', '单价37472元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload019aec7a-c3be-4eb4-aacd-a140594562c2.jpg.296x216.jpg', '锦绣山河鹭栖湖大四房，小区绿化好，安静舒适。', '锦绣山河二期  | 4室2厅 | 172.53平米 | 东北 | 毛坯', '低楼层(共25层)2010年建塔楼  -  松山湖', '510万', '单价29561元/平米')
('https://image1.ljcdn.com/441900-inspection/aa515ff4-5f66-4325-bbf8-dba3ca3d0955.jpg.296x216.jpg', '松山湖保利，精装修3房，满五唯一免双税，诚意出售', '保利红珊瑚花园  | 3室2厅 | 107.74平米 | 东北 | 精装', '中楼层(共23层)2013年建塔楼  -  松山湖', '360万', '单价33414元/平米')
('https://image1.ljcdn.com/441900-inspection/55091b7b-0de9-4b6e-9ef8-d097de658f56.jpg.296x216.jpg', '离松花烟雨近！环境优美  南北对流', '长城世家  | 4室2厅 | 187平米 | 南 北 | 精装', '中楼层(共12层)2008年建塔楼  -  松山湖', '620万', '单价33156元/平米')
('https://image1.ljcdn.com/441900-inspection/3383fc83-2d73-43d0-a529-01d81329f6f2.jpg.296x216.jpg', '松山湖教师村 精装三房 满五唯一 小区安静悠然', '松山湖教师村  | 3室2厅 | 165平米 | 南 北 | 其他', '高楼层(共9层)暂无数据  -  松山湖', '430万', '单价26061元/平米')
('https://image1.ljcdn.com/441900-inspection/b0fe4577-0566-4ce2-8737-dc62a4150933.jpg.296x216.jpg', '长城世家精装大四房，高楼层视野开阔，风景宜人。', '长城世家  | 4室2厅 | 149平米 | 东南 | 精装', '高楼层(共16层)2008年建塔楼  -  松山湖', '596万', '单价40000元/平米')
('https://image1.ljcdn.com/441900-inspection/f3a9d55c-6a75-4f9b-8fde-24e7810bad26.jpg.296x216.jpg', '长城世家大五房，业主诚心出售，满五唯一', '长城世家  | 5室2厅 | 163.5平米 | 东南 | 精装', '中楼层(共10层)2008年建板楼  -  松山湖', '480万', '单价29358元/平米')
('https://image1.ljcdn.com/441900-inspection/3594a82f-8ff5-43b1-822f-d4c9e53b9729.jpg.296x216.jpg', '精装四房，低楼层，业主诚心出售。', '万科虹溪诺雅  | 4室2厅 | 175.73平米 | 东南 | 其他', '低楼层(共12层)2010年建塔楼  -  松山湖', '630万', '单价35851元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload2be52e81-805c-44d2-bbf2-abd83dbcd765.jpg.296x216.jpg', '联排别墅 东南朝向有前后花园 超大地下室 送两车位', '锦绣山河四期   | 联排别墅 | 3室2厅 | 287.49平米 | 东南 | 毛坯', '4层2014年建暂无数据  -  松山湖', '880万', '单价30610元/平米')
('https://image1.ljcdn.com/441900-inspection/514789da-54a9-4ba6-8361-42048899f7fa.jpg.296x216.jpg', '松山湖北 大三房 格局方正 证满两年 通风采光佳', '星城翠珑湾二期  | 3室2厅 | 100平米 | 北 | 毛坯', '高楼层(共28层)2015年建塔楼  -  松山湖', '300万', '单价30000元/平米')
('https://image1.ljcdn.com/441900-inspection/1f0cc86a-eff0-4b23-8f71-eb2ff010f93d.jpg.296x216.jpg', '万科虹溪诺雅 3室2厅 690万', '万科虹溪诺雅  | 3室2厅 | 176.24平米 | 南 | 其他', '中楼层(共14层)2010年建塔楼  -  松山湖', '690万', '单价39152元/平米')
('https://image1.ljcdn.com/441900-inspection/0cd78dd0-badc-428f-a95c-91f6cd5f163b.jpg.296x216.jpg', '松山湖   万科金域松湖   大四房', '万科金域松湖花园  | 4室2厅 | 148平米 | 西南 | 其他', '高楼层(共25层)2012年建塔楼  -  松山湖', '350万', '单价23649元/平米')
('https://image1.ljcdn.com/441900-inspection/5d8e3f94-83a0-45bb-af88-41374288e847.jpg.296x216.jpg', '锦绣山河一期 南北通透4房 价格合适 看房方便 速来电', '锦绣山河一期  | 4室2厅 | 141.14平米 | 南 北 | 其他', '中楼层(共16层)2007年建塔楼  -  松山湖', '460万', '单价32592元/平米')
('https://image1.ljcdn.com/441900-inspection/114eb825-81ef-4e73-bb71-eaa6086dc3b3.jpg.296x216.jpg', '毛坯别墅，地上3层，送地下室，大五房送露台', '保利红珊瑚花园   | 联排别墅 | 5室2厅 | 444平米 | 南 | 其他', '3层2013年建暂无数据  -  松山湖', '1350万', '单价30406元/平米')
('https://image1.ljcdn.com/440300-inspection/a729c485-38a8-476f-9b8c-2f9310cf72dc.jpg.296x216.jpg', '松山湖一号别墅环境优美 交通便利', '万科松山湖1号   | 双拼别墅 | 4室2厅 | 455.65平米 | 西南 | 其他', '4层暂无数据  -  松山湖', '1680万', '单价36871元/平米')
('https://image1.ljcdn.com/441900-inspection/9f17d2ea-efab-4466-94e0-59ab7f48532c.jpg.296x216.jpg', '万科松湖  户型方正毛坯  可办公注册公司！', '万科松湖中心   | 联排别墅 | 2室1厅 | 492.72平米 | 西南 | 其他', '3层2012年建暂无数据  -  松山湖', '1200万', '单价24355元/平米')
