('https://image1.ljcdn.com/370101-inspection/f6759145-6773-43de-9e8f-5f7b515bb4e8.JPG.296x216.jpg', '翡翠郡南区 采光好 南北通透 实用三室 有车位地下室', '重汽翡翠郡南区  | 3室2厅 | 120.19平米 | 南 北 | 精装 | 有电梯', '低楼层(共17层)2009年建板楼  -  长途汽车站', '293万', '单价24379元/平米')
('https://image1.ljcdn.com/370101-inspection/5e575da7-59c8-4405-8c1c-c5f8ab06739c.jpg.296x216.jpg', '天和园冬园  户型好  双气  带地下室  中间楼层', '天建天和园冬园  | 3室1厅 | 85.83平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  泺口', '130万', '单价15147元/平米')
('https://image1.ljcdn.com/370101-inspection/d232235a-f314-467f-9db6-46faea8a5f9a.jpg.296x216.jpg', '北园大街 简装两居室 ，可商可住 看房方便 通风良好。', '北园大街681号  | 2室1厅 | 54.45平米 | 南 北 | 简装', '低楼层(共6层)暂无数据  -  凤凰山', '108万', '单价19835元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload0648b2d9-df6c-4e59-a775-bfc71a9257bd.jpg.296x216.jpg', '金阁花园+复式住房+有地下室+采光好+交通便利', '金阁花园  | 4室2厅 | 143平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2003年建板楼  -  泺口', '158万', '单价11049元/平米')
('https://image1.ljcdn.com/370101-inspection/3a20090f-0a53-4f8c-a7fd-1bfe47d932bc.JPG.296x216.jpg', '毕家洼小区 位置好 出行方便 配套齐全', '毕家洼小区  | 2室1厅 | 53.42平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1980年建板楼  -  长途汽车站', '96万', '单价17971元/平米')
('https://image1.ljcdn.com/370101-inspection/d44bef1e-40e3-427f-a20a-619e90267134.jpg.296x216.jpg', '金泉小区，标准小三居，客厅方正好用，集中供暖带小房', '金泉小区  | 3室1厅 | 75.93平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  泺口', '113.5万', '单价14948元/平米')
('https://image1.ljcdn.com/370101-inspection/55cc3f9c-4bc6-4537-a24b-8d9484b9a71b.jpg.296x216.jpg', '金阁花园，中间楼层，标准两居室，南北通透，采光好', '金阁花园  | 2室2厅 | 95.89平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2003年建板楼  -  泺口', '150万', '单价15643元/平米')
('https://image1.ljcdn.com/370101-inspection/6e96d53b-e10d-4698-aa7c-5ce415ce27c8.JPG.296x216.jpg', '黄岗路 香港国际 两室朝阳 双气可注册公司 采光无遮挡', '香港国际  | 2室1厅 | 77.88平米 | 南 | 简装 | 有电梯', '中楼层(共10层)2011年建板楼  -  匡山区', '82.5万', '单价10594元/平米')
('https://image1.ljcdn.com/370101-inspection/2b91d17d-1f88-4e73-9361-5a549de413e7.JPG.296x216.jpg', '一楼带院 精装修 户型方正好用 有钥匙随时看房', '工人新村北村  | 2室1厅 | 45.94平米 | 南 | 精装 | 无电梯', '低楼层(共5层)1992年建板楼  -  标山', '89万', '单价19374元/平米')
('https://image1.ljcdn.com/370101-inspection/1d458b13-fe84-4fda-8233-21abdc7c70a6.JPG.296x216.jpg', '青年居易+南向一室+户型方正+送地下室', '青年居易  | 1室1厅 | 43.77平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2005年建板塔结合  -  凤凰山', '80万', '单价18278元/平米')
('https://image1.ljcdn.com/370101-inspection/6120f6bd-eae1-4719-96ca-b561e6d09b35.JPG.296x216.jpg', '泺祥新区 正规一室一厅 电梯双气 看房方便', '泺祥新区  | 1室1厅 | 61.58平米 | 南 | 简装 | 有电梯', '高楼层(共21层)2012年建板楼  -  长途汽车站', '102万', '单价16564元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload05256aa0-7ca9-4e46-9e3b-02088c27d0e9.jpg.296x216.jpg', '双气+两室朝阳+客厅房正+有钥匙+业主诚心出售', '荷香村  | 2室1厅 | 61.93平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1996年建板楼  -  三孔桥', '108万', '单价17440元/平米')
('https://image1.ljcdn.com/370101-inspection/677edb85-9767-413f-8c1c-867491c656b7.JPG.296x216.jpg', '毕家洼小区 中间楼层 不临街 单独大院 免费停车采光好', '毕家洼小区  | 2室0厅 | 51.18平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1980年建板楼  -  长途汽车站', '78.5万', '单价15339元/平米')
('https://image1.ljcdn.com/370101-inspection/cfb49475-b34b-4b2e-b718-0dab94a2cfe3.JPG.296x216.jpg', '凤凰山庄+满五+可贷款+双气+1楼+三室朝阳+随时看房', '凤凰山庄天桥  | 3室2厅 | 130.87平米 | 南 北 | 简装', '低楼层(共6层)2003年建暂无数据  -  凤凰山', '216万', '单价16505元/平米')
('https://image1.ljcdn.com/370101-inspection/c56bf013-e8d7-48f7-9512-61b725309f18.jpg.296x216.jpg', '凤凰山路单位宿舍 两室一厅 凤凰山路 配套齐全', '凤凰山路18号  | 2室1厅 | 56.95平米 | 南 北 | 精装', '中楼层(共5层)板楼  -  凤凰山', '94万', '单价16506元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadda786095-ed7e-4332-bc6b-2c88b023fce0.JPG.296x216.jpg', '馆驿街新区 两室朝南 交通便利 万达北 市中区', '馆驿街新区  | 2室1厅 | 56.1平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2009年建板楼  -  馆驿街', '115万', '单价20500元/平米')
('https://image1.ljcdn.com/370101-inspection/1dcd6387-9d11-4614-8064-fedde8c6c344.JPG.296x216.jpg', '水晶小区 户型方正，采光好，精装修大三室', '水晶小区  | 3室2厅 | 119.96平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2003年建板楼  -  长途汽车站', '198万', '单价16506元/平米')
('https://image1.ljcdn.com/370101-inspection/19c4d240-c797-4860-b0bf-142c0d1ea562.jpg.296x216.jpg', '泺口商圈 配套齐全 交通便利 精装修 看房方便', '尚品清河二区  | 3室2厅 | 127.41平米 | 南 北 | 精装 | 有电梯', '低楼层(共27层)2011年建板楼  -  泺口', '218万', '单价17111元/平米')
('https://image1.ljcdn.com/370101-inspection/16f755e6-5a0f-40ae-9864-60fe4303d40c.JPG.296x216.jpg', '翡翠郡南区一室两厅小户型，可改两室一厅，双气电梯房', '重汽翡翠郡南区  | 1室2厅 | 53.26平米 | 南 | 简装 | 有电梯', '低楼层(共17层)2008年建板楼  -  长途汽车站', '138万', '单价25911元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadd8cb9389-32c8-42be-ad12-8aa31a71885a.JPG.296x216.jpg', '毕家洼小区 两室朝阳 中间层 有钥匙 看房方便', '毕家洼小区  | 2室1厅 | 53.06平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1980年建板楼  -  长途汽车站', '85万', '单价16020元/平米')
('https://image1.ljcdn.com/370101-inspection/0337277d-b4fd-4163-8590-0b05cf7ab5bd.JPG.296x216.jpg', '金色阳光花园 电梯小高层3室 南北通透 一梯两户', '金色阳光花园  | 3室2厅 | 132.94平米 | 南 北 | 简装 | 有电梯', '高楼层(共12层)2007年建板楼  -  堤口路', '200万', '单价15045元/平米')
('https://image1.ljcdn.com/370101-inspection/432cbe0a-527b-43bb-a673-9ab91525c57c.JPG.296x216.jpg', '西苑小区    南北通透    客厅好用   有斜顶平改坡', '西苑小区二区  | 2室1厅 | 63.27平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1998年建板楼  -  无影山', '86万', '单价13593元/平米')
('https://image1.ljcdn.com/370101-inspection/0af31b37-9b19-4291-b69e-248147ae7e5b.JPG.296x216.jpg', '鲁能康桥新出精装两室，免双税暖气已安装，看房子随时', '鲁能康桥  | 2室2厅 | 93.3平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2005年建塔楼  -  三孔桥', '182万', '单价19507元/平米')
('https://image1.ljcdn.com/370101-inspection/test-d0ae9064-1564-4920-aaf7-4ffb04e10c3f.png.296x216.jpg', '堤口路 荣泰小区北区 165万三室 有钥匙随时看房', '荣泰小区北区  | 3室2厅 | 99.96平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2003年建板楼  -  堤口路', '165万', '单价16507元/平米')
('https://image1.ljcdn.com/370101-inspection/ef40e686-9630-4b36-b876-d43874382e03.JPG.296x216.jpg', '翡翠郡正规三室两厅两卫，挨着小区花园安静不临街', '重汽翡翠郡南区  | 3室2厅 | 123.62平米 | 东南 | 简装 | 有电梯', '中楼层(共24层)2009年建板楼  -  长途汽车站', '260万', '单价21033元/平米')
('https://image1.ljcdn.com/370101-inspection/141c9983-0d8a-43c5-8b9b-3be0bbadac39.JPG.296x216.jpg', '堤口路花样年华+温馨两室+采光佳带地下室+可拎包入住', '花样年华小区  | 2室1厅 | 78.52平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2007年建板楼  -  堤口路', '150万', '单价19104元/平米')
('https://image1.ljcdn.com/370101-inspection/bd1b2be3-398e-4c68-a60b-cfe65f22491d.JPG.296x216.jpg', '胜利庄 二楼 三室 南北通透 有钥匙', '胜利庄路5号至9号  | 3室0厅 | 63.71平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1985年建板楼  -  堤口路', '90万', '单价14127元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload412db9e3-cd29-48cf-a306-6eb73e679ec8.JPG.296x216.jpg', '无影山新村重汽单位宿舍，南北通透，一楼带院，有钥匙', '无影山新村三区  | 2室1厅 | 59.39平米 | 南 北 | 简装 | 无电梯', '低楼层(共5层)1989年建板楼  -  长途汽车站', '107万', '单价18017元/平米')
('https://image1.ljcdn.com/370101-inspection/2825a1cf-557b-4997-bbfa-be183cda2f55.JPG.296x216.jpg', '重汽宿舍 双气 中间楼层 有钥匙 随时看房', '重汽宿舍田庄东路8号院  | 3室1厅 | 83.45平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1988年建板楼  -  无影山', '143万', '单价17137元/平米')
('https://image1.ljcdn.com/370101-inspection/029ad75a-d074-4a8a-b2e0-07f17e9f6e43.JPG.296x216.jpg', '天桥区堤口路商圈 正规三室 双气 三楼三楼 看房方便', '黄屯小区四区  | 3室2厅 | 90.59平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1996年建板楼  -  长途汽车站', '154万', '单价17000元/平米')
('https://image1.ljcdn.com/370101-inspection/3c7c6305-a736-48d1-bdbd-a7a57e59b55d.JPG.296x216.jpg', '花园洋房+精装四室+产权车位+产权地下室20平+看房方便', '重汽翡翠郡北区  | 4室2厅 | 133.8平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  长途汽车站', '330万', '单价24664元/平米')
('https://image1.ljcdn.com/370101-inspection/4c328532-8891-4919-be78-7d2c4f75130a.JPG.296x216.jpg', '堤口路，宝华新区，小户型，精装两室', '宝华新区  | 2室1厅 | 66.35平米 | 西 北 | 精装 | 有电梯', '低楼层(共24层)2013年建板塔结合  -  堤口路', '115万', '单价17333元/平米')
('https://image1.ljcdn.com/370101-inspection/ef4e202d-837a-49b7-aca0-2918cd7a2933.jpg.296x216.jpg', '新上一室两厅，户型方正实用，中高楼层，采光视野好。', '鑫苑名家  | 1室2厅 | 58.55平米 | 南 | 简装 | 有电梯', '高楼层(共25层)板楼  -  水屯', '110万', '单价18788元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadd7942bd6-13c4-409b-8fc2-75d237b027d2.JPG.296x216.jpg', '制锦市镇武街 南北通透   正南采光好  单价一万七', '制锦市镇武街  | 1室1厅 | 47.98平米 | 南 | 毛坯 | 无电梯', '高楼层(共7层)1995年建板楼  -  制锦市', '80万', '单价16674元/平米')
('https://image1.ljcdn.com/370101-inspection/6e442fe8-ca1e-4b64-867e-93a84b3102ac.JPG.296x216.jpg', '青年居易  交通便利 南北通透 正规一室一厅', '青年居易  | 1室1厅 | 54.76平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2005年建板塔结合  -  凤凰山', '94万', '单价17166元/平米')
('https://image1.ljcdn.com/370101-inspection/c1eb1619-c3cc-4d45-92b1-c6af342d5b32.JPG.296x216.jpg', '重汽宿舍 满五 双气 低楼层 南北通透', '重汽宿舍田庄东路8号院  | 1室1厅 | 47.32平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1994年建板楼  -  无影山', '92万', '单价19443元/平米')
('https://image1.ljcdn.com/370101-inspection/81dbc71c-96b8-4c8c-8299-d4dee3035409.JPG.296x216.jpg', '长途汽车站北园大街 精装修六七复式 70年产权', '青年居易  | 1室1厅 | 44.73平米 | 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板塔结合  -  凤凰山', '70万', '单价15650元/平米')
('https://image1.ljcdn.com/370101-inspection/959844be-daef-4ede-bbe6-04314d767370.JPG.296x216.jpg', '长途汽车站+工人新村南村东区+天然气+看房方便', '工人新村南村东区  | 2室1厅 | 41.25平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1991年建板楼  -  长途汽车站', '86万', '单价20849元/平米')
('https://image1.ljcdn.com/370101-inspection/9842d118-1543-464b-b171-b60ee8a132be.jpg.296x216.jpg', '金阁花园，六七复式，客厅带窗户，南北通透，采光充足', '金阁花园  | 6室3厅 | 171.45平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  泺口', '180万', '单价10499元/平米')
('https://image1.ljcdn.com/370101-inspection/5b2bb072-f775-4de6-9587-c7f10a55dc41.JPG.296x216.jpg', '此房南北通透 双室朝南 交通便利 出行方便', '师范小区  | 2室1厅 | 87.39平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)1998年建板楼  -  长途汽车站', '150万', '单价17165元/平米')
('https://image1.ljcdn.com/370101-inspection/90f9c6e3-dafc-49e2-b31c-6d4125b8b578.JPG.296x216.jpg', '房主急售！电梯房+视野开阔，采光好+交通、生活方便', '金色阳光花园  | 2室2厅 | 101.3平米 | 南 北 | 其他 | 有电梯', '低楼层(共19层)2010年建板楼  -  堤口路', '173万', '单价17078元/平米')
('https://image1.ljcdn.com/370101-inspection/f1907562-d1fc-4c2f-85cb-d4f7a69263c5.JPG.296x216.jpg', '长途汽车站+工人新村南村东区+两居室+双气+随时看房', '工人新村南村东区  | 2室1厅 | 49.6平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1991年建板楼  -  长途汽车站', '92万', '单价18549元/平米')
('https://image1.ljcdn.com/370101-inspection/b1517171-51fe-4ed0-9ec1-0b66d81b5186.JPG.296x216.jpg', '药山花园 一楼带院 两室两厅可改三室 带大车库', '药山花园  | 2室2厅 | 97.41平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2004年建板楼  -  泺口', '145万', '单价14886元/平米')
('https://image1.ljcdn.com/370101-inspection/039cd134-9728-4dea-b52a-8eaacfe82ad7.JPG.296x216.jpg', '户型好，通风采光好，位置好，配套齐全 ，生活便利', '无影山新村六区  | 1室1厅 | 43.25平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1990年建板楼  -  长途汽车站', '73.5万', '单价16995元/平米')
('https://image1.ljcdn.com/370101-inspection/e929f235-bc23-4fa6-a0b6-994109e84691.jpg.296x216.jpg', '泺口太平洋 满五唯一 双气  低楼层 全明户型', '太平洋小区中区  | 2室1厅 | 73.02平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2002年建板楼  -  泺口', '111万', '单价15202元/平米')
('https://image1.ljcdn.com/370101-inspection/2eaee1b9-8701-4e73-b590-b117199ba462.jpg.296x216.jpg', '东方御景 两居室 南北通透 满五年 中间楼层 采光好', '东方御景  | 2室2厅 | 89.9平米 | 南 北 | 简装', '中楼层(共7层)2007年建板楼  -  水屯', '176万', '单价19578元/平米')
('https://image1.ljcdn.com/370101-inspection/3c478b45-4a9a-48a7-9cf6-fbd333f1fe5e.jpg.296x216.jpg', '房主诚心出售+交通便利+新小区+欢迎随时咨询', '海尔云世界  | 3室2厅 | 144平米 | 南 北 | 毛坯', '低楼层(共32层)2017年建板楼  -  水屯', '305万', '单价21181元/平米')
('https://image1.ljcdn.com/370101-inspection/bc327fba-90bc-4702-88ac-165137cdeee7.jpg.296x216.jpg', '铁路宿舍 双气 南北通透 一梯两户 带部分家具家电出售', '东工商河路6-1小区  | 2室2厅 | 84.45平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  凤凰山', '145万', '单价17170元/平米')
('https://image1.ljcdn.com/370101-inspection/2fa78ba3-f3fb-459a-bc83-1efa49793659.jpg.296x216.jpg', '大明湖 双气 ，双卧朝阳，落地阳台，带地下室，免高税', '湖光山色家园  | 2室2厅 | 98.1平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2007年建板楼  -  三孔桥', '190万', '单价19368元/平米')
('https://image1.ljcdn.com/370101-inspection/d0e0bc94-68b5-4595-a02d-1a75f271b7d0.JPG.296x216.jpg', '宝华新区   双气   两室朝阳    位置好', '宝华新区  | 2室1厅 | 58平米 | 南 | 简装 | 有电梯', '低楼层(共24层)2013年建板塔结合  -  堤口路', '112万', '单价19311元/平米')
('https://image1.ljcdn.com/370101-inspection/97369768-c267-42b8-acce-203f3c560f52.JPG.296x216.jpg', '重汽翡翠郡北区 三室 南北通透 送产权车位产权地下室', '重汽翡翠郡北区  | 3室2厅 | 133.14平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  长途汽车站', '375万', '单价28166元/平米')
('https://image1.ljcdn.com/370101-inspection/1d1226a4-df8a-4d04-8573-289573860c28.JPG.296x216.jpg', '八里桥金色阳光花园南北通透两室急售', '金色阳光花园  | 2室2厅 | 98.12平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2007年建板楼  -  堤口路', '172万', '单价17530元/平米')
('https://image1.ljcdn.com/370101-inspection/191213d0-2458-4c7b-99c8-0d1805491199.JPG.296x216.jpg', '火车站世茂天城 新型小区电梯房 楼层好，采光良好', '济南世茂天城  | 2室1厅 | 87.22平米 | 南 北 | 毛坯', '高楼层(共27层)板楼  -  堤口路', '170万', '单价19491元/平米')
('https://image1.ljcdn.com/370101-inspection/3ab3dc4b-c7b5-4d7b-9b2a-c868cab44bf5.JPG.296x216.jpg', '双气三线，无上学记录，房产证满五年！', '工人新村南村西区  | 2室2厅 | 85.2平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  长途汽车站', '150万', '单价17606元/平米')
('https://image1.ljcdn.com/370101-inspection/6f0624f7-d1d6-48d4-b273-8ecaa6f2f63d.JPG.296x216.jpg', '堤口路 世茂天城 三室 南北通透 低楼层 看房方便', '济南世茂天城  | 3室2厅 | 106.55平米 | 南 北 | 其他', '低楼层(共18层)板楼  -  堤口路', '208万', '单价19522元/平米')
('https://image1.ljcdn.com/370101-inspection/bc2b3831-dfdf-4592-860b-4aaef09454cb.JPG.296x216.jpg', '西苑翠景园（大平层）三室朝阳（带地下室）带车位', '西苑翠景园  | 3室2厅 | 131.5平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  无影山', '200万', '单价15210元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadceef0c73-213d-43cc-9387-b9f863e8953c.jpg.296x216.jpg', '制锦市供电局宿舍，大院停车加供暖，两室朝阳采光足！', '制锦市铜元局前街2号  | 2室0厅 | 50.67平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  制锦市', '89万', '单价17565元/平米')
('https://image1.ljcdn.com/370101-inspection/c2ed1faa-2a1c-4bbb-ab56-62d07e242fad.JPG.296x216.jpg', '翠景园两室两厅 南北通透 满两年 户型方正', '西苑翠景园  | 2室2厅 | 88.42平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2000年建板楼  -  无影山', '145万', '单价16400元/平米')
('https://image1.ljcdn.com/370101-inspection/d10af5f7-5cf4-4dd2-8fa5-e06a38c26431.JPG.296x216.jpg', '业主急售，价格可谈，开放小区楼层位置好，拆迁好房', '工人新村南村西区  | 2室1厅 | 54.3平米 | 南 | 精装 | 无电梯', '中楼层(共5层)1988年建板楼  -  长途汽车站', '84万', '单价15470元/平米')
('https://image1.ljcdn.com/370101-inspection/4c2f5b58-d1fe-438b-b98b-3d4db70d24a7.JPG.296x216.jpg', '金牛小区 两居室 低楼层 出行方便 诚心出售', '金牛小区  | 2室1厅 | 50平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)1994年建板楼  -  标山', '92万', '单价18400元/平米')
('https://image1.ljcdn.com/370101-inspection/93f4b8f6-797e-420f-b82f-350ed3707aa4.JPG.296x216.jpg', '大院传达 停车方便  中间户型 户型方正', '聚贤街  | 2室1厅 | 76.18平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1996年建板楼  -  馆驿街', '143万', '单价18772元/平米')
('https://image1.ljcdn.com/370101-inspection/cddb981b-c855-4d13-82a5-caa9b1cc9dfa.JPG.296x216.jpg', '大润发旁+两室+交通方便，房主诚心出售', '宝华新区  | 2室1厅 | 58.59平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2013年建板塔结合  -  堤口路', '106万', '单价18092元/平米')
('https://image1.ljcdn.com/370101-inspection/0749a3c9-ee50-421e-8ea4-f2b5dff916ca.JPG.296x216.jpg', '西苑小区东临 满五年  中楼层 正规两室两厅', '黄岗东路6号  | 2室2厅 | 76.73平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1990年建板楼  -  无影山', '115万', '单价14988元/平米')
('https://image1.ljcdn.com/370101-inspection/8b23ec34-85d5-4392-807d-42b3be00213e.JPG.296x216.jpg', '齐鲁花园 南北通透 三居室 看房方便 诚心出售', '齐鲁花园  | 3室2厅 | 124.62平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2005年建板楼  -  堤口路', '245万', '单价19660元/平米')
('https://image1.ljcdn.com/370101-inspection/75c84d4b-1d71-450d-9530-555e4495a706.JPG.296x216.jpg', '交校路14号 小两室一厅 南北通透', '交校路14  | 2室1厅 | 51.82平米 | 南 北 | 其他', '高楼层(共5层)板楼  -  堤口路', '80万', '单价15439元/平米')
('https://image1.ljcdn.com/370101-inspection/6dfb7263-1ba5-4191-956b-e052d7594d0f.JPG.296x216.jpg', '毕家洼小区 交通方便 配套完善 小区成熟 位置佳', '毕家洼小区  | 2室1厅 | 58.11平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)1980年建板楼  -  长途汽车站', '88万', '单价15144元/平米')
('https://image1.ljcdn.com/370101-inspection/36923f85-eb97-416f-b655-7e1cc3d7c670.JPG.296x216.jpg', '此房南北通透 带13平地下室带租赁车位采光好配套齐全', '西苑翠景园  | 3室2厅 | 111.68平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  无影山', '182万', '单价16297元/平米')
('https://image1.ljcdn.com/370101-inspection/1ddcbd72-ceaf-4860-b9d5-61103de096c0.JPG.296x216.jpg', '复式房，南北通透，采光充足，视野开阔。', '西苑翠景园  | 4室2厅 | 143.89平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  无影山', '188万', '单价13066元/平米')
('https://image1.ljcdn.com/370101-inspection/90d3f0e0-b5c2-499a-a1be-48f4a7e85294.jpg.296x216.jpg', '联四路 明园小区 低楼层 带小院 适合老人居住 有钥匙', '明园小区  | 2室1厅 | 59.22平米 | 南 北 | 简装 | 无电梯', '低楼层(共5层)1998年建板楼  -  联四', '98万', '单价16549元/平米')
('https://image1.ljcdn.com/370101-inspection/1b2f92b9-33a1-4715-b5f4-bbb56325e0f3.JPG.296x216.jpg', '聚贤新区南区，电梯双气，楼层适中，采光好', '聚贤新区南区  | 2室2厅 | 80.68平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2009年建板楼  -  馆驿街', '166万', '单价20576元/平米')
