('https://image1.ljcdn.com/370200-inspection/9fb7dbc6-5b36-4d69-9dc0-e3dd8f728d30.jpg.296x216.jpg', '新岭花园新出中层精装南北卧南厅套二，位置好无网点', '新岭花园二期  | 2室1厅 | 90.56平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  错埠岭', '290万', '单价32023元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload33be8b7b-123f-4df8-a850-00cda9cab255.jpg.296x216.jpg', '市北 嘉定山花园 顶加阁 南北通透 好房诚售', '嘉定山花园  | 2室1厅 | 77.22平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2003年建板楼  -  北岭', '207万', '单价26807元/平米')
('https://image1.ljcdn.com/370200-inspection/5fb2f205-0198-4d51-acfe-46597d6ae5f1.jpg.296x216.jpg', '市北 闫家山 洛阳路 兰考路小区 满五唯一 户型好', '兰考路小区  | 2室1厅 | 59.21平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1985年建板楼  -  闫家山', '142万', '单价23983元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload59eae280-5b2d-4027-b63c-a9bdd99dcb4e.jpg.296x216.jpg', '双南卧室，高层采光视野好，附 小 学 qu 房', '辽源路  | 2室1厅 | 61.61平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1991年建板楼  -  错埠岭', '178万', '单价28892元/平米')
('https://image1.ljcdn.com/370200-inspection/4051287b-4ffa-40e8-b540-bad9eebb3ac7.jpg.296x216.jpg', '江南风景小区 婚装套二厅 南北通透 户型没有浪费面积', '鲁岳梦境江南  | 2室2厅 | 97.26平米 | 南 北 | 精装 | 有电梯', '高楼层(共15层)2010年建板楼  -  河西', '260万', '单价26733元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload06d7b2c5-58a2-4c47-bf0e-e8f652cf01fa.jpg.296x216.jpg', '台东汉口路 平地7楼 南北卧中间厅 南北通透 采光充足', '汉口路  | 2室1厅 | 69.83平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1997年建板楼  -  海泊河', '178万', '单价25491元/平米')
('https://image1.ljcdn.com/370200-inspection/89aa6db7-e986-49dc-9ded-8fe621b34978.jpg.296x216.jpg', '市北埕口路新上中楼层南北通透套二', '埕口路  | 2室1厅 | 73.93平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1995年建板楼  -  台东', '165万', '单价22319元/平米')
('https://image1.ljcdn.com/370200-inspection/d8825e79-e365-4ea7-b842-ed2aa898a94f.jpg.296x216.jpg', '昆明路台东六路顶加阁，低总价，生活交通便利过渡之选', '昆明路60号  | 2室1厅 | 60.86平米 | 南 | 其他', '高楼层(共7层)1999年建板楼  -  台东', '143万', '单价23497元/平米')
('https://image1.ljcdn.com/370200-inspection/e6960499-e5b3-4e7f-83e7-ef9ac9f2b7bc.jpg.296x216.jpg', '福岭小区商住套二，一楼，位置好近地铁，可开门头。', '福岭小区H区  | 2室1厅 | 65.08平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2002年建板楼  -  福州北路', '170万', '单价26122元/平米')
('https://image1.ljcdn.com/370200-inspection/d7cb538c-6662-47ac-b84f-1605d9857a9e.jpg.296x216.jpg', '北岭 瑞昌路 中间楼层 采光好 方便看房 低总价', '瑞昌路122-134号(双号)  | 2室0厅 | 43.69平米 | 南 | 其他', '中楼层(共7层)1992年建板楼  -  海云庵', '130万', '单价29756元/平米')
('https://image1.ljcdn.com/370200-inspection/43f6c8d9-dceb-497d-bcd8-eb6b6609e2c8.jpg.296x216.jpg', '此房格局好，满五唯一，交通方便，配套齐全', '永乐小区  | 2室1厅 | 51.01平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1999年建塔楼  -  海云庵', '115万', '单价22545元/平米')
('https://image1.ljcdn.com/370200-inspection/10a2bc48-65aa-406e-8833-12edd95b8ef2.jpg.296x216.jpg', '海岸阳光 南北通透 采光充足 视野好 无遮挡 多层二楼', '海岸阳光  | 2室2厅 | 92.67平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2007年建板楼  -  海云庵', '248万', '单价26762元/平米')
('https://image1.ljcdn.com/370200-inspection/test-2c808600-73cd-4e4f-9da8-5f7e0ebc9035.png.296x216.jpg', '洛阳路 太康路 海琴广场 近三十九中 一楼带院 双南卧', '太康路  | 2室0厅 | 44.13平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1994年建板楼  -  闫家山', '101万', '单价22887元/平米')
('https://image1.ljcdn.com/370200-inspection/b07ce363-6274-4f0d-864a-e9e7ff86b7aa.jpg.296x216.jpg', '低总价 地铁房 精装大套一 业主急售', '黄金岁月  | 1室1厅 | 58.6平米 | 西南 | 其他', '高楼层(共37层)2005年建塔楼  -  理工大学', '84万', '单价14335元/平米')
('https://image1.ljcdn.com/370200-inspection/25681e96-08dd-4870-89ef-a229da1d0719.JPG.296x216.jpg', '全明户型有50平露台，实际面积170平，南北通透精装修', '海逸景园  | 3室2厅 | 151.02平米 | 南 北 | 其他', '低楼层(共33层)板楼  -  大港小港', '425万', '单价28142元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadd1b3f41f-07cc-4f82-a16f-0061fb5616b3.jpg.296x216.jpg', '开平路7号小区 中间楼层 套二厅 采光好', '开平路7号小区  | 2室1厅 | 56.19平米 | 南 北 | 简装', '中楼层(共6层)1989年建暂无数据  -  闫家山', '138万', '单价24560元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload2c11afc0-b467-4581-a707-22d5300abb76.jpg.296x216.jpg', '花好月圆 3室1厅 345万', '花好月圆  | 3室1厅 | 119.37平米 | 南 北 | 其他 | 有电梯', '低楼层(共35层)2010年建板楼  -  海泊河', '345万', '单价28902元/平米')
('https://image1.ljcdn.com/370200-inspection/0e092743-de32-4cab-b8a6-563e3640dacd.jpg.296x216.jpg', '装修只住了两年，业主换房出售，随时可以过户。', '海尔时代广场  | 3室2厅 | 93.27平米 | 南 | 其他 | 有电梯', '中楼层(共22层)2014年建板塔结合  -  新都心', '340万', '单价36454元/平米')
('https://image1.ljcdn.com/370200-inspection/03247d1c-743a-4213-bd28-a6cc03bc1504.jpg.296x216.jpg', '地理位置好 生活方便 中间楼层采光好', '长兴路  | 2室1厅 | 54.97平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)1995年建板楼  -  台东', '145万', '单价26379元/平米')
('https://image1.ljcdn.com/370200-inspection/fac4ddb2-73ec-4a3f-b700-5f2f6d2b48b4.jpg.296x216.jpg', '南山市场  低楼层  价格合适 诚心卖', '抚顺路19号小区  | 2室2厅 | 75.76平米 | 东 西 | 其他 | 无电梯', '中楼层(共8层)1988年建板楼  -  理工大学', '185万', '单价24420元/平米')
('https://image1.ljcdn.com/370200-inspection/572c02e7-22a2-4c46-ae0e-44c0a58b5aed.jpg.296x216.jpg', '金华路 保利百合花园小区 满五唯一 双南卧', '保利百合花园  | 2室1厅 | 80.89平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)2009年建板楼  -  大沙路', '246万', '单价30412元/平米')
('https://image1.ljcdn.com/370200-inspection/0e39713d-9a35-4bb0-a8e0-3545b6df8043.jpg.296x216.jpg', '南北通透，视野采光好，配套设施齐全，交通便利,', '福岭小区G区  | 4室2厅 | 107.06平米 | 南 西 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  福州北路', '390万', '单价36429元/平米')
('https://image1.ljcdn.com/370200-inspection/ab9b6675-a79e-4b3c-924b-1a027692d47f.jpg.296x216.jpg', '万科蓝山一期 经典双南 统一精装 带平面车位', '万科蓝山一期  | 2室2厅 | 85.19平米 | 南 | 其他 | 有电梯', '高楼层(共28层)2012年建板楼  -  错埠岭', '330万', '单价38737元/平米')
('https://image1.ljcdn.com/370200-inspection/8aa6d511-4f4d-4150-92db-847939d63b4b.jpg.296x216.jpg', '西仲路散盘 1室0厅 105万', '西仲路散盘  | 1室0厅 | 34.1平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1992年建板楼  -  北仲', '105万', '单价30792元/平米')
('https://image1.ljcdn.com/370200-inspection/88a6addd-7ea0-4311-a926-99843002b7f0.JPG.296x216.jpg', '电梯房，封闭小区，南厅南卧，精装修，采光好', '海信都市阳光  | 1室1厅 | 85.73平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2009年建板塔结合  -  镇江路', '260万', '单价30328元/平米')
('https://image1.ljcdn.com/370200-inspection/f7be1b25-a91c-4f9c-aa3a-4826b6fcf3b2.jpg.296x216.jpg', '兴电小区 经典套二 户型方正 采光充足 单价低', '兴隆路  | 2室1厅 | 71平米 | 西南 | 其他 | 无电梯', '高楼层(共6层)1994年建板楼  -  海云庵', '152万', '单价21409元/平米')
('https://image1.ljcdn.com/370200-inspection/08cfef65-dd45-4d12-9775-79e101fa6253.jpg.296x216.jpg', '地处市北新都心好地带，新小区，精装修套三，送北卧', '和达中心城  | 3室2厅 | 88.28平米 | 南 | 其他 | 有电梯', '中楼层(共24层)2015年建板楼  -  新都心', '328万', '单价37155元/平米')
('https://image1.ljcdn.com/370200-inspection/5aa9a563-91d0-43f6-8cc4-eb8d186dd926.jpg.296x216.jpg', '福岭小区 惊世好房 户型通透 集99%优点于一身', '福岭小区D区  | 2室1厅 | 72.31平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2002年建板楼  -  福州北路', '216万', '单价29872元/平米')
('https://image1.ljcdn.com/370200-inspection/ce2718a8-fb83-439a-bf66-0b7a874b45c4.jpg.296x216.jpg', '降价25万！步行街一期顶加阁，93.77+90平阁楼利用率高', '威海路步行街一期  | 5室2厅 | 93.77平米 | 东南 西北 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  台东', '358万', '单价38179元/平米')
('https://image1.ljcdn.com/370200-inspection/bb00345b-8e61-491f-8c00-e2b36284bbaf.jpg.296x216.jpg', '兴隆花园 3-2-1-1 采光好 交通便利', '兴隆花园  | 3室2厅 | 114.1平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2008年建板楼  -  海云庵', '286万', '单价25066元/平米')
('https://image1.ljcdn.com/370200-inspection/c0cfc797-cc2b-4d2e-bfcf-2188be1bff81.jpg.296x216.jpg', '洪山坡新上套三好房 低楼层 诚心出售', '洪山坡小区  | 2室2厅 | 90.2平米 | 南 北 | 其他', '低楼层(共6层)2002年建板楼  -  福州北路', '340万', '单价37695元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload13eedcab-f7be-4f40-b749-079dfbc9f5c5.jpg.296x216.jpg', '市北金港花园 多层顶加阁 利用率高 南北通透采光好', '金港花园  | 3室2厅 | 132.2平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  福安', '534.6万', '单价40439元/平米')
('https://image1.ljcdn.com/370200-inspection/d4e55b6f-74f6-48e4-a7ee-c50239474992.jpg.296x216.jpg', '亚联山庄二期 中间楼层 南北通透 精装修拎包入住', '亚联山庄二期  | 2室1厅 | 73.97平米 | 南 北 | 其他', '中楼层(共7层)2006年建板楼  -  水清沟', '185万', '单价25011元/平米')
('https://image1.ljcdn.com/370200-inspection/f77bbb1e-0a21-42c3-8b30-ddbadc4a82c2.jpg.296x216.jpg', '经典套二双南卧，有独立餐厅，楼层好地理位置优越', '阳光山色  | 2室1厅 | 86.63平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  合肥路佳世客', '310万', '单价35785元/平米')
('https://image1.ljcdn.com/370200-inspection/94f90202-46a0-405b-8bb7-44a3e6e33dc7.jpg.296x216.jpg', '香山美墅，50万装修婚房套三，元宝户型，高楼层看浮山', '香山美墅  | 3室2厅 | 142.94平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2014年建板楼  -  同安路', '660万', '单价46174元/平米')
('https://image1.ljcdn.com/370200-inspection/2c4275c1-267c-49bb-aa66-5a49d45cab9c.jpg.296x216.jpg', '交通便利，不临街没有网点两个南卧采光。', '通榆路  | 2室1厅 | 57.35平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1986年建板楼  -  错埠岭', '160万', '单价27899元/平米')
('https://image1.ljcdn.com/370200-inspection/294eb8eb-4270-4a7c-85be-6314d01e818f.jpg.296x216.jpg', '金祥大厦采光视野充足经典套二.', '金祥大厦  | 2室1厅 | 95平米 | 南 北 | 其他', '低楼层(共24层)1996年建板楼  -  四方实验小区', '197万', '单价20737元/平米')
('https://image1.ljcdn.com/370200-inspection/2e07a02e-2fd6-459a-af90-3479f81489c9.jpg.296x216.jpg', '满五年省税 采光好 户型方正 多层中间楼层', '错埠岭二路  | 2室1厅 | 56.13平米 | 东 南 | 其他 | 无电梯', '中楼层(共6层)1994年建板楼  -  错埠岭', '170万', '单价30287元/平米')
('https://image1.ljcdn.com/370200-inspection/55d96d13-f744-4699-9c89-23bd3d22a87c.JPG.296x216.jpg', '榉林公园下 平地无网点 双南卧 采光好', '延安二路小区  | 2室0厅 | 48.38平米 | 南 北 | 简装', '中楼层(共8层)1988年建板楼  -  榉林公园', '138万', '单价28525元/平米')
('https://image1.ljcdn.com/370200-inspection/177c44db-5248-491a-bcaf-a18836ab7519.jpg.296x216.jpg', '2013年新小区璟台 南北通透 利用率高', '璟台  | 3室1厅 | 125.28平米 | 南 西 北 | 其他 | 有电梯', '低楼层(共35层)2011年建板楼  -  中央CBD', '400万', '单价31929元/平米')
('https://image1.ljcdn.com/370200-inspection/cdf2315d-8eef-4ce1-8dc2-79b193b33e06.jpg.296x216.jpg', '合肥路佳世客 家具家电齐全 拎包入住', '福岭嘉苑C区  | 3室1厅 | 104.03平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2007年建板楼  -  合肥路佳世客', '340万', '单价32683元/平米')
('https://image1.ljcdn.com/370200-inspection/802a9665-bf2f-4306-a433-e2f10ed71f39.jpg.296x216.jpg', '金星花园 20万精装通透套二 楼层棒 满五年省税', '金星花园  | 2室1厅 | 68.75平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  福安', '230万', '单价33455元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadf7f8dc44-e6a8-4a1d-af7b-8d1d0b0ca8b3.JPG.296x216.jpg', '此房满五年唯一住房 明户型，通透，亮堂 视野好', '曙光公寓  | 2室1厅 | 100.11平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2002年建板楼  -  榉林公园', '436万', '单价43553元/平米')
('https://image1.ljcdn.com/370200-inspection/05531e5a-1e10-4f1a-ae46-f560ff1865fb.jpg.296x216.jpg', 'M3清江路 新都心刚需小套二 户型方正 随时看房', '哈尔滨路  | 2室2厅 | 80.4平米 | 东 南 | 简装 | 无电梯', '高楼层(共8层)1999年建板楼  -  新都心', '180万', '单价22389元/平米')
('https://image1.ljcdn.com/370200-inspection/19d1e697-fd77-4a55-8e54-b16aa2e403b7.jpg.296x216.jpg', '海云上四方 2000年小区 套三 采光好 南北通透', '海云上四方小区  | 3室1厅 | 74.04平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)2000年建板楼  -  海云庵', '175万', '单价23636元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload36ae3615-bdaf-4664-bb8a-8e36ab7ad074.jpg.296x216.jpg', '新都心  精装未住套三 一楼带院 小区环境好 无遮挡', '海尔时代广场  | 3室2厅 | 98.03平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2014年建板塔结合  -  新都心', '368万', '单价37540元/平米')
('https://image1.ljcdn.com/370200-inspection/f3732b95-1c3d-4676-bff9-aab6be4a0537.jpg.296x216.jpg', '华远汤米公馆 三南向 精装浩方', '华远汤米公馆  | 3室2厅 | 139.22平米 | 南 北 | 其他 | 有电梯', '低楼层(共20层)2011年建塔楼  -  福州北路', '350万', '单价25141元/平米')
('https://image1.ljcdn.com/370200-inspection/041e4d2f-0cc9-4491-9276-8ca75ff936a4.jpg.296x216.jpg', '宁化路33小区 满五唯一 业主诚售！看房方便！', '宁化路33号小区  | 2室1厅 | 62.03平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  海云庵', '164万', '单价26439元/平米')
('https://image1.ljcdn.com/370200-inspection/44c9222b-288d-4d60-9dc9-da7e8f503660.jpg.296x216.jpg', '湖光山色精装带院两居，满五年，不临街不靠路', '湖光山色  | 2室1厅 | 96.75平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2006年建板楼  -  同安路', '345万', '单价35659元/平米')
('https://image1.ljcdn.com/370200-inspection/4ed9c2b4-06d3-4c95-b416-dfdd62421ca4.jpg.296x216.jpg', '亚联新村 98年小区 钻石楼层 随时可看', '开平路  | 2室1厅 | 60.53平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  大沙路', '150万', '单价24782元/平米')
('https://image1.ljcdn.com/370200-inspection/test-f804f412-4c04-48f9-aaaa-0018575ffad2.png.296x216.jpg', '鼎都 诚心出售 双南卧 户型方正，精装套二 价格可议', '鼎都  | 2室1厅 | 104.95平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2007年建塔楼  -  福州北路', '270万', '单价25727元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload7a598099-8320-4f51-890b-c0d2bf51d2de.jpg.296x216.jpg', '市北 北岭  重庆南路 南北卧西明厅 非顶楼', '重庆南路48号  | 2室1厅 | 70.17平米 | 南 北 | 其他', '高楼层(共7层)1997年建板楼  -  北岭', '180万', '单价25652元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload9d431811-4eed-4f06-afb5-5af1e693fa45.jpg.296x216.jpg', '一楼带院 ，低楼层，采光好，简单装修，满五年唯一', '北仲路29号  | 2室1厅 | 47.26平米 | 南 | 其他', '低楼层(共7层)1988年建板楼  -  北仲', '160万', '单价33856元/平米')
('https://image1.ljcdn.com/370200-inspection/401d2f3f-588b-48b7-b8e3-e7b293042b88.jpg.296x216.jpg', '新上台东低楼层 精装修小套二 采光好', '丹阳路  | 2室1厅 | 54.85平米 | 南 | 精装', '中楼层(共8层)1995年建板楼  -  台东', '148万', '单价26983元/平米')
('https://image1.ljcdn.com/370200-inspection/98560eae-30da-4bdf-b72b-0f5cef7072b4.jpg.296x216.jpg', '方正户型，大套二，低总价，南北通透，装修保护好', '新侨花园  | 2室1厅 | 95.28平米 | 南 北 | 其他 | 有电梯', '低楼层(共17层)2009年建板楼  -  合肥路佳世客', '260万', '单价27288元/平米')
('https://image1.ljcdn.com/370200-inspection/fa0ae1a9-800d-4bb9-8875-656fe20a48d2.jpg.296x216.jpg', '新上锦绣年华，楼层好视野广阔，不挡光', '锦绣年华  | 2室1厅 | 89.92平米 | 南 北 | 其他 | 有电梯', '中楼层(共28层)2012年建板塔结合  -  台东', '295万', '单价32807元/平米')
('https://image1.ljcdn.com/370200-inspection/795c1489-a9f0-4270-acee-6d08e642d9d3.jpg.296x216.jpg', '错埠岭 抚顺路 哈尔滨路 双南卧多层两居室老式装修', '哈尔滨路  | 2室1厅 | 68.4平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1985年建板楼  -  新都心', '155万', '单价22661元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadc5945629-c4d7-4fb6-b1dc-0f1e0bc8962c.jpg.296x216.jpg', '兴元一路 平地四楼 满五唯一 居家 北山二 配套齐全', '兴元一路9号小区  | 2室1厅 | 65.14平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1998年建板楼  -  海云庵', '168万', '单价25791元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload8ce58081-2382-4b30-ad99-e9051d8e7a77.jpg.296x216.jpg', '海信都市春天 顶加阁 高利用率 精装修 带平台 带车位', '海信都市春天  | 6室2厅 | 125.98平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  海泊河', '550万', '单价43658元/平米')
('https://image1.ljcdn.com/370200-inspection/8dc66b81-36fb-4fff-adea-98b24d338841.jpg.296x216.jpg', '四季景园新上舒适三居室，南北通透，位置安静，诚售', '四季景园  | 3室2厅 | 106.76平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  合肥路佳世客', '360万', '单价33721元/平米')
('https://image1.ljcdn.com/370200-inspection/f57da887-82d2-44cc-8a7b-5718fcf9552f.jpg.296x216.jpg', '过五年，多层四楼，套二厅，师范附 小', '伊春路  | 2室1厅 | 59.32平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1987年建板楼  -  福州北路', '170万', '单价28659元/平米')
('https://image1.ljcdn.com/370200-inspection/8e6ecc04-3fdd-40ad-9562-8bcd0ae51981.jpg.296x216.jpg', '鸿仕雅居 精装修 实木地板 安静不临街 正规四居室', '鸿仕雅居  | 4室2厅 | 158.46平米 | 南 北 | 其他 | 有电梯', '低楼层(共20层)2010年建板楼  -  新都心', '498万', '单价31428元/平米')
('https://image1.ljcdn.com/370200-inspection/421e3d66-7e4e-40b2-954e-e2a315eeb22f.jpg.296x216.jpg', '山东路185号满五年唯一单价低采光好', '山东路185号  | 2室1厅 | 77.98平米 | 南 西 | 其他', '中楼层(共8层)1993年建板楼  -  四方实验小区', '180万', '单价23083元/平米')
('https://image1.ljcdn.com/370200-inspection/test-5737f63b-e9d6-48a2-b37e-9a7834a21940.png.296x216.jpg', '南公司 双南卧中间厅 总价低 采光好 小户型 急售', '南公司小区北区  | 2室1厅 | 51.82平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2002年建板楼  -  海云庵', '135万', '单价26052元/平米')
('https://image1.ljcdn.com/370200-inspection/f57fe145-57b1-42c7-ba7a-fa768e5d345e.jpg.296x216.jpg', '通化路小区套三厅双南卧一北卧，中间楼层，业主急售', '通化路  | 3室1厅 | 78.64平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1988年建板楼  -  台东', '170万', '单价21618元/平米')
('https://image1.ljcdn.com/370200-inspection/test-5c5abf8d-d209-42b8-b340-650854e5fcdf.png.296x216.jpg', '四平支路 双南一北中间厅 可上台六 网上4楼 刚装修', '四平支路  | 3室1厅 | 74.67平米 | 东南 | 其他', '中楼层(共6层)暂无数据  -  台东', '178万', '单价23839元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload0229e4c8-d92a-47d2-b521-7adc05b44006.jpg.296x216.jpg', '满五年唯一住房 采光好 户型方正 错埠岭四小区', '错埠岭二路  | 2室1厅 | 55.06平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1993年建板楼  -  错埠岭', '154万', '单价27970元/平米')
('https://image1.ljcdn.com/370200-inspection/6ef6e12a-93a0-46da-bc75-87c7f83b6a02.jpg.296x216.jpg', '浮山后六小区 一楼带院 精装套一', '浮山后六小区  | 1室1厅 | 56.36平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2000年建板楼  -  同安路', '188万', '单价33357元/平米')
('https://image1.ljcdn.com/370200-inspection/e6fb92a9-afd9-42bc-9df0-1317cb7f7e0e.jpg.296x216.jpg', '精装修套二厅 出行方便 采光好 全明通透 业主诚售', '青建依山半岛  | 2室2厅 | 93.36平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  合肥路佳世客', '320万', '单价34276元/平米')
('https://image1.ljcdn.com/370200-inspection/5ce6749c-66f1-4af0-a6fe-1e88dd96e83c.jpg.296x216.jpg', '台东 东光路 套二 双南卧 单价低 诚心出售', '东光路散盘  | 2室0厅 | 52.1平米 | 东南 | 其他', '高楼层(共6层)1980年建暂无数据  -  台东', '120万', '单价23033元/平米')
('https://image1.ljcdn.com/370200-inspection/test-bfb26fa6-518a-45da-8ffc-750e78ab7fff.png.296x216.jpg', '台东城市花园 低楼层 全明套二厅 南北通透', '城市花园一期  | 2室1厅 | 82.81平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  海泊河', '246万', '单价29707元/平米')
('https://image1.ljcdn.com/370200-inspection/11bc05df-d9af-459e-8f02-756e95c584d0.jpg.296x216.jpg', '华远汤米公馆 精装修 自住 业主诚心出售  看房方便', '华远汤米公馆  | 2室1厅 | 119.98平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2011年建塔楼  -  福州北路', '230万', '单价19170元/平米')
('https://image1.ljcdn.com/370200-inspection/bc741d94-9140-464d-a44b-2c095be1b0796.jpg.296x216.jpg', '万达39克拉 全明套二可改套三 满五年南北通透看房方便', '万达39克拉  | 2室1厅 | 89.62平米 | 南 北 | 其他 | 有电梯', '低楼层(共31层)2008年建板塔结合  -  中央CBD', '305万', '单价34033元/平米')
('https://image1.ljcdn.com/370200-inspection/753d0b25-ca5e-4f2c-bd54-354879d157a0.jpg.296x216.jpg', '新都心 麦德龙 重庆南路 多层套二 南北通透 单价低', '重庆南路59小区  | 2室1厅 | 69.71平米 | 南 北 | 其他', '中楼层(共9层)1983年建板楼  -  新都心', '138万', '单价19797元/平米')
('https://image1.ljcdn.com/370200-inspection/bcf1cc78-0413-4a73-8890-0b1693bd1455.jpg.296x216.jpg', '印象山，南北向套三，浅色调装修，低洋房公摊，有车位', '青岛印象山  | 3室2厅 | 128.69平米 | 南 北 | 精装 | 有电梯', '中楼层(共8层)2014年建板楼  -  同安路', '648万', '单价50354元/平米')
('https://image1.ljcdn.com/370200-inspection/0feadb9c-5ded-4614-a373-bbf073ff8204.jpg.296x216.jpg', '东莞路，过五年唯一，婚房未住，南北通透 53中非顶楼', '东莞路  | 2室1厅 | 70.45平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1993年建板楼  -  错埠岭', '180万', '单价25551元/平米')
('https://image1.ljcdn.com/370200-inspection/test-fada256f-e06e-4563-9c05-478c89c45cfc.png.296x216.jpg', '南北卧东明厅 全明户型 中间楼层 采光好 单价低', '南公司小区北区  | 2室1厅 | 61.67平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2002年建板楼  -  海云庵', '160万', '单价25945元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload1b330af3-c11c-4389-b8b9-f16511d4b137.jpg.296x216.jpg', '房子满两年 省税 精装修 采光充足 诚心出售看房方便', '海云北山住宅小区  | 1室1厅 | 41.83平米 | 东 西 | 其他 | 无电梯', '低楼层(共8层)1999年建板楼  -  海云庵', '114万', '单价27254元/平米')
('https://image1.ljcdn.com/370200-inspection/832b0cb2-4146-4f11-8a63-201753aefebb.jpg.296x216.jpg', '新都心 海信地产 业主精装婚房 给您的爱人安一个家', '海信缤纷都市  | 2室2厅 | 91.78平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2006年建板楼  -  新都心', '280万', '单价30508元/平米')
('https://image1.ljcdn.com/370200-inspection/40575154-ae23-4bbf-9a5d-853e6139b49f.jpg.296x216.jpg', '双南卧  满五唯一！采光好！配套齐全', '浮山后二小区  | 2室1厅 | 86.54平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  浮山后', '258万', '单价29813元/平米')
('https://image1.ljcdn.com/370200-inspection/b830a2c4-bc49-4219-a471-20df7423e4ae.jpg.296x216.jpg', '台东四平支路 网上二楼 2002年小区 台六 南北卧中间厅', '四平支路  | 2室1厅 | 75.35平米 | 南 北 | 其他', '低楼层(共8层)2002年建板楼  -  台东', '172万', '单价22827元/平米')
('https://image1.ljcdn.com/370200-inspection/e599e428-5b5d-4adc-ac35-0001d61ad6a2.jpg.296x216.jpg', '海云庵 海信湖岛世家 海信地产 人车分流 带车位', '海信湖岛世家  | 3室1厅 | 132.91平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2014年建板楼  -  湖岛', '333万', '单价25055元/平米')
