('https://image1.ljcdn.com/442000-inspection/110e90e9-407d-4da6-a688-69fbc335d629.jpg.296x216.jpg', '丽景名筑 可作小三房 中高层采光好', '丽景名筑  ', '中楼层(共22层)2009年建塔楼  -  东升中学', '95万', '单价11052元/平米')
('https://image1.ljcdn.com/442000-inspection/7c6952e9-ba5b-4f9b-b8ea-110824562a2e.jpg.296x216.jpg', '东方旭日豪庭 4室2厅 115.7万', '东方旭日豪庭  ', '低楼层(共11层)2010年建塔楼  -  东升中学', '115.7万', '单价8196元/平米')
('https://image1.ljcdn.com/442000-inspection/28120e6e-2491-438f-a6b8-8c67ad633a05.jpg.296x216.jpg', '东方旭日豪庭 4室2厅 132万', '东方旭日豪庭  ', '低楼层(共11层)2010年建塔楼  -  东升中学', '132万', '单价8225元/平米')
('https://image1.ljcdn.com/442000-inspection/64c88c2c-0f04-4253-8ebd-4e2b2c481d74.jpg.296x216.jpg', '高沙综合市场附近  大四房  视野开阔  诚意出售', '丽景名筑  ', '中楼层(共31层)2015年建塔楼  -  东升中学', '175万', '单价12069元/平米')
('https://image1.ljcdn.com/442000-inspection/32305a2a-7685-47da-8bea-54f7e4b3e3d1.jpg.296x216.jpg', '东升地标 东升脆肉鲩之乡  大四房空中花园  诚意出售', '嘉宏世纪豪庭  ', '中楼层(共31层)2011年建塔楼  -  东升中学', '165万', '单价10378元/平米')
('https://image1.ljcdn.com/442000-inspection/057bd706-fe6e-41b4-b719-7777f42556d5.jpg.296x216.jpg', '高沙综合市场附近 精美装修附带家私家电', '丽景名筑  ', '低楼层(共15层)2009年建塔楼  -  东升中学', '150万', '单价11942元/平米')
('https://image1.ljcdn.com/442000-inspection/6f694f23-93c7-45a1-8e99-045de3a41732.jpg.296x216.jpg', '君汇尚品精装三房两卫 业主诚意出售！', '君汇尚品  ', '低楼层(共17层)2012年建塔楼  -  红日饭店', '138万', '单价12000元/平米')
('https://image1.ljcdn.com/442000-inspection/344e7489-5c24-471f-86dc-e4a4a4561737.jpg.296x216.jpg', '东升地标 东升脆肉鲩之乡 四房精装 格局方正 欢迎看房', '嘉宏世纪豪庭  ', '高楼层(共31层)2011年建塔楼  -  东升中学', '168万', '单价12031元/平米')
('https://image1.ljcdn.com/442000-inspection/af72c65c-c92c-486f-bdc3-fa7f5411bf66.jpg.296x216.jpg', '房子格局方正，带装修，证件齐全，刚需必选。', '名都华庭  ', '中楼层(共6层)2011年建塔楼  -  坦背', '65万', '单价9264元/平米')
('https://image1.ljcdn.com/442000-inspection/d7feb014-873b-4c96-873b-4f90c47fbf36.jpg.296x216.jpg', '怡安苑 3室2厅 72万', '怡安苑  ', '中楼层(共6层)2011年建塔楼  -  红日饭店', '72万', '单价7762元/平米')
('https://image1.ljcdn.com/442000-inspection/be3e6028-2fd3-433b-aae6-d13f0859e0e8.jpg.296x216.jpg', '君汇尚品 3室2厅 115.4万', '君汇尚品  ', '低楼层(共25层)2012年建塔楼  -  红日饭店', '115.4万', '单价11004元/平米')
('https://image1.ljcdn.com/442000-inspection/2262a6f7-4324-45d5-944a-8fbb98a5caef.jpg.296x216.jpg', '朗晴名门 3室2厅 120万', '朗晴名门  ', '中楼层(共18层)2011年建板楼  -  坦背', '120万', '单价9456元/平米')
('https://image1.ljcdn.com/442000-inspection/f226419d-8b4c-4837-ac53-f8e446a0c4f1.jpg.296x216.jpg', '锦绣龙湾  小三房   业主诚意出售', '锦绣龙湾  ', '高楼层(共25层)2013年建塔楼  -  红日饭店', '100万', '单价10000元/平米')
('https://image1.ljcdn.com/442000-inspection/9f4409fb-4f74-4378-bd6b-4f60503a39b1.jpg.296x216.jpg', '业主诚意出售东升丽景万城毛坯3房，有钥匙 看房方便。', '丽城乐意居  ', '高楼层(共20层)2004年建塔楼  -  东升中学', '98万', '单价9860元/平米')
('https://image1.ljcdn.com/442000-inspection/83ab3234-756b-4124-8c3e-2c9a18d9e86b.jpg.296x216.jpg', '嘉宏世纪豪庭 四居室精装修 9字头单价', '嘉宏世纪豪庭  ', '低楼层(共31层)2011年建塔楼  -  东升中学', '169.2万', '单价9031元/平米')
('https://image1.ljcdn.com/442000-inspection/94ed6496-86bd-433a-b697-826e89d97d7f.jpg.296x216.jpg', '星河湾畔  毛坯两房   诚意出售', '星河湾畔  ', '低楼层(共23层)2015年建塔楼  -  红日饭店', '59万', '单价9512元/平米')
('https://image1.ljcdn.com/442000-inspection/16bda3b1-4511-48ec-917f-86920e752108.jpg.296x216.jpg', '单价底于5字头买东升带装修三房！', '葵兴大道217号  ', '中楼层(共5层)板楼  -  红日饭店', '63万', '单价4987元/平米')
('https://image1.ljcdn.com/442000-inspection/1f8b1ddc-c102-4fc2-8c3c-fb90269c4430.jpg.296x216.jpg', '银信花园 3室2厅 118万', '银信花园  ', '高楼层(共18层)塔楼  -  坦背', '118万', '单价11513元/平米')
('https://image1.ljcdn.com/442000-inspection/684e7b4d-d43e-4cf8-9e7f-7f08e68f6e79.jpg.296x216.jpg', '朗晴名门  精装四房加送65方花园  业主急售', '朗晴名门  ', '低楼层(共18层)2011年建板楼  -  坦背', '133万', '单价11101元/平米')
('https://image1.ljcdn.com/442000-inspection/f00c5258-62c8-4e20-87bc-5e149aa85c98.jpg.296x216.jpg', '君汇尚品 户型方正 大三房 朝向好', '君汇尚品  ', '低楼层(共17层)2012年建塔楼  -  红日饭店', '110万', '单价10785元/平米')
('https://image1.ljcdn.com/442000-inspection/463ce0c1-0de0-4890-b96f-d3bab360536b.jpg.296x216.jpg', '嘉宏世纪豪庭，4房南北对流，大阳台！！！', '嘉宏世纪豪庭  ', '低楼层(共31层)2011年建塔楼  -  东升中学', '140万', '单价9860元/平米')
('https://image1.ljcdn.com/442000-inspection/a70d5e36-ce3d-48bf-a41e-6ea9c9f55adb.jpg.296x216.jpg', '丽城乐意居  户型方正  视野开阔', '丽城乐意居  ', '高楼层(共17层)2004年建塔楼  -  东升中学', '160万', '单价10013元/平米')
('https://image1.ljcdn.com/442000-inspection/6ce1782b-b99b-42c4-804b-76daf4ec5985.jpg.296x216.jpg', '坦背附近两房两厅层高5米多高可做复式', '朗晴名门  ', '高楼层(共18层)2011年建板楼  -  坦背', '93万', '单价10751元/平米')
('https://image1.ljcdn.com/442000-inspection/d0acf6cd-237f-42ce-9153-f4c0213f11f0.jpg.296x216.jpg', '136平米，格局方正，布局合理。东南朝向采光好', '华盛旭景花园  ', '低楼层(共18层)2011年建塔楼  -  东升中学', '140万', '单价10295元/平米')
('https://image1.ljcdn.com/442000-inspection/5eca341d-ac0e-4984-bfa5-e9fb040bb911.jpg.296x216.jpg', '帝景豪庭 毛坯大三房 诚意出售！', '景豪华庭花园  ', '高楼层(共10层)暂无数据  -  东升中学', '108万', '单价9643元/平米')
('https://image1.ljcdn.com/442000-inspection/e2280e3e-8415-458c-9fc5-dd718bc1026d.jpg.296x216.jpg', '东方花园有天有地有花园的独栋别墅出售', '东方花园  ', '低楼层(共2层)暂无数据  -  东升镇政府', '210万', '单价11667元/平米')
('https://image1.ljcdn.com/442000-inspection/d99a0712-7f8e-41d6-8646-ad4168d6754a.jpg.296x216.jpg', '大户型，复式设计，房间面积大，格局方正。', '茵华花园  ', '高楼层(共18层)2008年建塔楼  -  坦背', '154.8万', '单价8600元/平米')
('https://image1.ljcdn.com/442000-inspection/e3a78155-40c2-45bc-adc4-6f01e52cf454.jpg.296x216.jpg', '乐富居教师楼 3室2厅 105万', '乐富居教师楼  ', '中楼层(共6层)2005年建塔楼  -  东升镇政府', '105万', '单价7778元/平米')
('https://image1.ljcdn.com/442000-inspection/0a5e96b1-a063-404e-aeca-f086e8ad1ee4.jpg.296x216.jpg', '壹加壹连锁超市旁  豪装大三房  业主诚意出售', '朝阳花地  ', '中楼层(共18层)2011年建塔楼  -  东升中学', '170万', '单价12533元/平米')
('https://image1.ljcdn.com/442000-inspection/571dd906-b787-4a6c-a30f-5d982ed36914.jpg.296x216.jpg', '东升轻轨站附近，二房带精装修，小户型', '华盛旭景花园  ', '高楼层(共17层)2011年建塔楼  -  东升中学', '83万', '单价10507元/平米')
('https://image1.ljcdn.com/442000-inspection/b6aef937-f3f4-4e8a-8f97-e1bdf4a1f07e.jpg.296x216.jpg', '越秀可逸豪苑三房两厅两卫诚意出售', '越秀可逸豪苑  ', '低楼层(共26层)2015年建塔楼  -  坦背', '120万', '单价11112元/平米')
('https://image1.ljcdn.com/442000-inspection/fc8e094e-da96-470d-934e-9b4b2969203f.jpg.296x216.jpg', '嘉宏世纪豪庭 中高层  毛坯  通风采光好', '嘉宏世纪豪庭  ', '中楼层(共31层)2011年建塔楼  -  东升中学', '168万', '单价11831元/平米')
('https://image1.ljcdn.com/442000-inspection/817dfcc8-4929-475a-b0f8-d974d1b2d1b5.jpg.296x216.jpg', '东升地标 东升脆肉鲩之乡  套间多 独立性强 空中花园', '嘉宏世纪豪庭  ', '低楼层(共31层)2011年建塔楼  -  东升中学', '225万', '单价11843元/平米')
('https://image1.ljcdn.com/442000-inspection/dc7b7757-f1bb-4c47-94a5-cb75b4e5122e.jpg.296x216.jpg', '东升地标 东升脆肉鲩之乡 复式洋房  空中花园', '嘉宏世纪豪庭  ', '低楼层(共31层)2011年建塔楼  -  东升中学', '300万', '单价15790元/平米')
('https://image1.ljcdn.com/442000-inspection/bdb6cb93-e2dd-4760-823d-f6515147a8fd.jpg.296x216.jpg', '丽城乐意居 中高层 精品大三房', '丽城乐意居  ', '高楼层(共18层)2004年建塔楼  -  东升中学', '155万', '单价12146元/平米')
('https://image1.ljcdn.com/442000-inspection/04aaa9be-1cb8-42c6-aa04-317769d9a692.jpg.296x216.jpg', '格局方正，朝向好，采光足，使用面积大。', '君汇尚品  ', '低楼层(共25层)2012年建塔楼  -  红日饭店', '102.9万', '单价10500元/平米')
('https://image1.ljcdn.com/442000-inspection/4a10852a-6a3e-4e19-be2d-eb0ef50e825a.jpg.296x216.jpg', '户型方正，大厅面积大，采光好通风。', '朝阳花地  ', '高楼层(共9层)2011年建塔楼  -  东升中学', '98万', '单价8844元/平米')
('https://image1.ljcdn.com/442000-inspection/bf967b2c-315a-4036-9fa6-91411ef9d59c.jpg.296x216.jpg', '博盈曦园 3室2厅 100万', '博盈曦园  ', '高楼层(共10层)塔楼  -  坦背', '100万', '单价10233元/平米')
('https://image1.ljcdn.com/442000-inspection/6853d3fe-de5f-47b5-8ff0-9b51ac84498e.jpg.296x216.jpg', '朗晴名门 3室2厅 122万', '朗晴名门  ', '低楼层(共18层)2011年建板楼  -  坦背', '122万', '单价10938元/平米')
('https://image1.ljcdn.com/442000-inspection/c461e879-948d-483e-9f3e-43fdfa862369.jpg.296x216.jpg', '精装两房两卫，赠送两个40平左右的平台', '朗晴名门  ', '低楼层(共18层)2011年建板楼  -  坦背', '100万', '单价11364元/平米')
('https://image1.ljcdn.com/442000-inspection/992fd5c8-01a9-4c37-b5ef-eac0be30af35.jpg.296x216.jpg', '丽景阁的三房两厅两卫啊，靠近小学', '丽景阁  ', '高楼层(共7层)2008年建板楼  -  东升镇政府', '88.4万', '单价6500元/平米')
('https://image1.ljcdn.com/442000-inspection/20d5b193-9417-4a93-b087-1c1e392296a7.jpg.296x216.jpg', '朗晴名门 3室2厅 115万', '朗晴名门  ', '高楼层(共18层)2011年建板楼  -  坦背', '115万', '单价9664元/平米')
('https://image1.ljcdn.com/442000-inspection/077046dc-9d1e-48db-9173-4bfb732fdb12.jpg.296x216.jpg', '丽景阁   带装修   主卧带阳台', '丽景阁  ', '高楼层(共7层)2008年建板楼  -  东升镇政府', '85万', '单价6205元/平米')
('https://image1.ljcdn.com/442000-inspection/76fc9394-c88d-4abd-9533-9d216f816bdf.jpg.296x216.jpg', '茵华花园顶楼复式，证过两年精装修', '茵华花园  ', '高楼层(共22层)2008年建塔楼  -  坦背', '220万', '单价10732元/平米')
('https://image1.ljcdn.com/442000-inspection/6e44e930-7f4d-44b1-b902-db2bdc8df729.jpg.296x216.jpg', '君汇尚品 四房两厅两卫 豪华装修', '君汇尚品  ', '中楼层(共25层)2012年建塔楼  -  红日饭店', '190万', '单价13971元/平米')
('https://image1.ljcdn.com/442000-inspection/e426b559-7a2e-4af2-bf35-eef0b316013f.jpg.296x216.jpg', '旭日公园旁 大四房 格局方正 诚意出售', '丽城乐意居  ', '低楼层(共6层)2004年建塔楼  -  东升中学', '136万', '单价8881元/平米')
('https://image1.ljcdn.com/442000-inspection/5b948dfa-22f1-41b7-a057-8f99bf547abd.jpg.296x216.jpg', '大三房设计，南北通透。采光好。', '银信花园  ', '高楼层(共17层)塔楼  -  坦背', '110.7万', '单价9000元/平米')
('https://image1.ljcdn.com/442000-inspection/fd798928-0984-475a-af50-9a2362633a2f.jpg.296x216.jpg', '东升茵华 优质房 户型3室2厅2卫', '茵华花园  ', '中楼层(共11层)塔楼  -  坦背', '136万', '单价11306元/平米')
('https://image1.ljcdn.com/442000-inspection/f8b03308-694b-45a1-ac1b-024b22b66b6b.jpg.296x216.jpg', '锦绣龙湾 2室2厅 82万', '锦绣龙湾  ', '高楼层(共25层)2013年建塔楼  -  红日饭店', '82万', '单价12239元/平米')
('https://image1.ljcdn.com/442000-inspection/2e7a02ac-c8c9-47b1-986d-5f63120294ea.jpg.296x216.jpg', '丽城乐意居 3室2厅 96万', '丽城乐意居  ', '高楼层(共11层)2004年建塔楼  -  东升中学', '96万', '单价11039元/平米')
('https://image1.ljcdn.com/442000-inspection/15fe4811-b3e6-42b6-844a-e9fa74f23ecb.jpg.296x216.jpg', '星河湾畔 毛坯三房两厅 朝向南 诚售', '星河湾畔  ', '中楼层(共23层)2015年建塔楼  -  红日饭店', '78万', '单价9630元/平米')
('https://image1.ljcdn.com/442000-inspection/c5dd0a2c-23e9-416a-9e1b-8d4aa92c41f8.jpg.296x216.jpg', '东方旭日豪庭 大四房 带精装修', '东方旭日豪庭  ', '低楼层(共11层)2010年建塔楼  -  东升中学', '130万', '单价9421元/平米')
('https://image1.ljcdn.com/442000-inspection/5c5c865c-45b2-419e-8e80-6e08f88912c4.jpg.296x216.jpg', '嘉宏世纪豪庭 3室2厅 141.6万', '嘉宏世纪豪庭  ', '中楼层(共31层)2011年建塔楼  -  东升中学', '141.6万', '单价12000元/平米')
('https://image1.ljcdn.com/442000-inspection/34c5f5e6-128a-47a8-8e62-bad59e47da6e.jpg.296x216.jpg', '朗晴名门 3室2厅 120万', '朗晴名门  ', '高楼层(共18层)2011年建板楼  -  坦背', '120万', '单价10000元/平米')
('https://image1.ljcdn.com/442000-inspection/83059ef1-786b-4cef-95c1-48683224e826.jpg.296x216.jpg', '星河湾畔一个地段非常好的楼盘啊', '星河湾畔  ', '高楼层(共23层)2015年建塔楼  -  红日饭店', '87.6万', '单价9500元/平米')
('https://image1.ljcdn.com/442000-inspection/fda7fe9d-0d1e-4ab9-828e-f0a2b4507def.jpg.296x216.jpg', '带精装修，税率低，业主诚意出售。', '名都华庭  ', '中楼层(共6层)2011年建塔楼  -  坦背', '70万', '单价8975元/平米')
('https://image1.ljcdn.com/442000-inspection/a715d8e8-f699-462c-8dec-41633056a61f.jpg.296x216.jpg', '东方花园 3室2厅 220万', '东方花园  ', '2层暂无数据  -  东升镇政府', '220万', '单价11000元/平米')
('https://image1.ljcdn.com/442000-inspection/db1329ec-d18e-436c-89a3-69a9a93223c3.jpg.296x216.jpg', '丽城乐意居 精装修 出门就是花园', '丽城乐意居  ', '低楼层(共20层)2004年建塔楼  -  东升中学', '123万', '单价11314元/平米')
('https://image1.ljcdn.com/442000-inspection/b538da37-2deb-4eee-956c-e3c1c8f8cf9b.jpg.296x216.jpg', '名都华庭 2室2厅 68万', '名都华庭  ', '高楼层(共6层)2011年建塔楼  -  坦背', '68万', '单价8646元/平米')
('https://image1.ljcdn.com/442000-inspection/1bb19b0d-afe5-428f-8e8a-5d0b3f333f09.jpg.296x216.jpg', '华盛旭景花园 4室2厅 160万', '华盛旭景花园  ', '中楼层(共18层)2011年建塔楼  -  东升中学', '160万', '单价10257元/平米')
('https://image1.ljcdn.com/442000-inspection/28478bb2-f97d-4442-9bf7-516c75f8ff01.jpg.296x216.jpg', '业主诚心出售便宜价格为你辛苦积蓄换安稳幸福家。', '森美时代花园  ', '低楼层(共11层)2010年建塔楼  -  东升镇政府', '100万', '单价12500元/平米')
('https://image1.ljcdn.com/442000-inspection/5688b1ca-b36a-475d-b2cb-a5ee3a4c32cf.jpg.296x216.jpg', '东方花园 4室2厅 190万', '东方花园  ', '2层暂无数据  -  东升镇政府', '190万', '单价10556元/平米')
('https://image1.ljcdn.com/442000-inspection/00165281-430e-4d00-8dd2-1db3c5db5a7b.jpg.296x216.jpg', '东升东路自建出租房整栋诚意出售', '东升东路  ', '低楼层(共4层)暂无数据  -  红日饭店', '250万', '单价11323元/平米')
('', '大信新都汇旁  购物一条街  南北对流  诚意出售', '越秀可逸豪苑  ', '中楼层(共25层)2015年建塔楼  -  坦背', '182万', '单价13122元/平米')
('https://image1.ljcdn.com/442000-inspection/c99460fd-dcab-4257-b82d-76db442cdf8c.jpg.296x216.jpg', '丽景名筑 3室2厅 160万', '丽景名筑  ', '低楼层(共11层)2009年建塔楼  -  东升中学', '160万', '单价12699元/平米')
('', '丽景名筑满五唯一 豪装两房两诚意出售！', '丽景名筑  ', '中楼层(共18层)2009年建塔楼  -  东升中学', '139万', '单价16163元/平米')
('', '东升电梯三房两卫单价最便7字头，业主诚意出售！', '誉东名苑  ', '中楼层(共9层)2011年建塔楼  -  红日饭店', '88万', '单价7720元/平米')
('https://image1.ljcdn.com/442000-inspection/7c40eedb-76d7-43ff-bdce-1e2cf79072a4.jpg.296x216.jpg', '东方花园  双拼别墅  诚意出售', '东方花园  ', '2层塔楼  -  东升镇政府', '210万', '单价11667元/平米')
('https://image1.ljcdn.com/442000-inspection/d9b1a163-7bd0-482c-af3e-511f40467b47.jpg.296x216.jpg', '富湾国际 大三房经济实用 欢迎咨询', '富湾国际  ', '高楼层(共18层)2013年建塔楼  -  红日饭店', '133万', '单价10640元/平米')
('https://image1.ljcdn.com/442000-inspection/01c41936-32a7-4e9a-8b59-6a16477edc6b.jpg.296x216.jpg', '纯棉时代精装三房，家电家私齐全，保养好！', '纯棉时代  ', '中楼层(共14层)2013年建塔楼  -  红日饭店', '98万', '单价11453元/平米')
('https://image1.ljcdn.com/442000-inspection/91734862-a62e-460e-b9b7-2119796aa601.jpg.296x216.jpg', '丽景名筑精装三房，满五唯一税费少，价钱实惠性价比高', '丽景名筑  ', '低楼层(共18层)2015年建塔楼  -  东升中学', '138万', '单价11497元/平米')
('https://image1.ljcdn.com/442000-inspection/c2a299df-6a31-4e14-b828-8b616e0715b8.jpg.296x216.jpg', '丽景名筑一期，精装大四房，双阳台双卫房，诚意出售！', '丽景名筑  ', '高楼层(共11层)2009年建塔楼  -  东升中学', '146万', '单价11631元/平米')
('https://image1.ljcdn.com/442000-inspection/62ad0aa8-e477-4736-b505-8a12b515675f.jpg.296x216.jpg', '坦背朗晴名门 大信附近 临近105国道', '朗晴名门  ', '中楼层(共18层)2011年建板楼  -  坦背', '112万', '单价9912元/平米')
('https://image1.ljcdn.com/442000-inspection/b2925151-f404-4051-9e90-8531f0f48034.jpg.296x216.jpg', '茵华花园  三房两厅两卫 双阳台', '茵华花园  ', '低楼层(共22层)2008年建塔楼  -  坦背', '98万', '单价8167元/平米')
('https://image1.ljcdn.com/442000-inspection/8cd5effb-530b-4688-a9a9-f04a69dc4687.jpg.296x216.jpg', '丽景名筑三期，毛坯大三房，诚意出售！', '丽景名筑  ', '高楼层(共31层)2015年建塔楼  -  东升中学', '150.7万', '单价12000元/平米')
('https://image1.ljcdn.com/442000-inspection/64cad13f-3179-4d45-98ab-f6c312169368.jpg.296x216.jpg', '丽城乐意居大两房可改三房带装电梯房', '丽城乐意居  ', '中楼层(共12层)2004年建塔楼  -  东升中学', '85万', '单价10181元/平米')
('https://image1.ljcdn.com/442000-inspection/5c18015c-f776-4e26-be7f-fbd8c02ffd7a.jpg.296x216.jpg', '景豪华庭 4室2厅2卫 147平米 家私家电全赠送！', '景豪华庭花园  ', '中楼层(共10层)暂无数据  -  东升中学', '156万', '单价10613元/平米')
('https://image1.ljcdn.com/442000-inspection/532214bc-4402-4703-a15e-eb7c07adfdb0.jpg.296x216.jpg', '越秀可逸豪苑 3室2厅 137.5万', '越秀可逸豪苑  ', '高楼层(共18层)2015年建塔楼  -  坦背', '137.5万', '单价11000元/平米')
('https://image1.ljcdn.com/442000-inspection/5bccdf25-b6a5-49d2-9e4c-0257fb978136.jpg.296x216.jpg', '丽城乐意居 大四房 中层 带家私家电', '丽城乐意居  ', '中楼层(共6层)2004年建塔楼  -  东升中学', '138万', '单价9020元/平米')
('https://image1.ljcdn.com/442000-inspection/f506e26a-7b7c-43b7-9d2e-dfedbd18072f.jpg.296x216.jpg', '森美精装三房，满五唯一，诚意出售！', '森美时代花园  ', '高楼层(共11层)2010年建塔楼  -  东升镇政府', '172万', '单价13130元/平米')
('https://image1.ljcdn.com/442000-inspection/d6bcbd73-193e-4aa9-b3a1-0a2f055af0a4.jpg.296x216.jpg', '乐意居楼梯三房，刚重新装修完。', '丽城乐意居  ', '高楼层(共6层)2004年建塔楼  -  东升中学', '90万', '单价7895元/平米')
('https://image1.ljcdn.com/442000-inspection/dcfebc66-c980-419e-bc79-754a096fe8a2.jpg.296x216.jpg', '朗晴名门精装两房送全套家电家私 可以直接拎包入住！', '朗晴名门  ', '高楼层(共16层)2011年建板楼  -  坦背', '98万', '单价11667元/平米')
('https://image1.ljcdn.com/442000-inspection/e6685bab-fc29-4dd4-b457-73d1911d208d.jpg.296x216.jpg', '丽城花园 2室2厅 66万', '丽城花园  ', '高楼层(共7层)2006年建塔楼  -  东升中学', '66万', '单价7334元/平米')
('https://image1.ljcdn.com/442000-inspection/19635f05-abfc-463b-bb45-92e95b311b8a.jpg.296x216.jpg', '君汇尚品大三房豪装拎包即可入住', '君汇尚品  ', '中楼层(共17层)2012年建塔楼  -  红日饭店', '152万', '单价13628元/平米')
('https://image1.ljcdn.com/442000-inspection/f5c98277-6b8d-4d1f-adc1-4378fc931656.jpg.296x216.jpg', '丽城乐意居 车位 16万', '丽城乐意居  ', '暂无数据  -  东升中学', '16万', '单价5575元/平米')
('https://image1.ljcdn.com/442000-inspection/827e061c-3f8e-4a7b-afd7-3f64c6871538.jpg.296x216.jpg', '高沙综合市场附近   大三房  精装修 单价低', '丽景名筑  ', '中楼层(共20层)2015年建塔楼  -  东升中学', '115万', '单价11596元/平米')
('https://image1.ljcdn.com/442000-inspection/0ba89636-b203-41de-a010-0996756e1f80.jpg.296x216.jpg', '星河湾畔 中高层 n+1户型 朝东南', '星河湾畔  ', '高楼层(共16层)2015年建塔楼  -  红日饭店', '95万', '单价10556元/平米')
('https://image1.ljcdn.com/442000-inspection/7650d960-f07e-4b24-bc25-24a2bcdc34cb.jpg.296x216.jpg', '朝阳花地  两房可以改三房  诚意出售', '朝阳花地  ', '低楼层(共9层)2011年建塔楼  -  东升中学', '107万', '单价9462元/平米')
('https://image1.ljcdn.com/442000-inspection/06314228-f579-421e-b1e3-248090e24de4.jpg.296x216.jpg', '茵华花园 精装大3房带大面积露台', '茵华花园  ', '低楼层(共11层)塔楼  -  坦背', '250万', '单价16779元/平米')
('https://image1.ljcdn.com/442000-inspection/193850bb-deee-4c96-88a5-a3f9561cdce4.jpg.296x216.jpg', '大三房设计，南北通透，业主诚意出售，看房子方便。', '银信花园  ', '高楼层(共17层)塔楼  -  坦背', '116万', '单价9431元/平米')
('https://image1.ljcdn.com/442000-inspection/b212ddc0-0d54-483c-b94c-ec637b18dfc7.jpg.296x216.jpg', '东升地标 东升脆肉鲩之乡旁  精装修 电梯二房', '丽城花园  ', '中楼层(共11层)2006年建塔楼  -  东升中学', '85万', '单价9542元/平米')
('https://image1.ljcdn.com/442000-inspection/f1991de9-2d71-4804-82bd-9db1083fd0c4.jpg.296x216.jpg', '三房一厅舒适小三房的丽景名筑，小区环境优美', '丽景名筑  ', '高楼层(共18层)2009年建塔楼  -  东升中学', '100万', '单价11765元/平米')
('https://image1.ljcdn.com/442000-inspection/669f94fb-7e08-4ecc-910f-3d3a112e27f7.jpg.296x216.jpg', '大楼盘，高楼层，格局方正，南北通透。', '越秀可逸豪苑  ', '高楼层(共18层)2015年建塔楼  -  坦背', '100万', '单价11628元/平米')
('https://image1.ljcdn.com/442000-inspection/150452e5-3f46-48c8-afe8-02ea7294bf02.jpg.296x216.jpg', '交通便利，离轻轨在近，开车5分钟.', '富湾国际  ', '中楼层(共18层)2013年建塔楼  -  红日饭店', '100万', '单价12128元/平米')
